id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,assist,qualifier/11/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2529923009,7,1,1,0,17,3xedluek08t2ka7oypwuullcn,1,22.3,27.9,2023-04-07T19:01:11.473Z,2023-04-08T04:25:28Z,4170606247,141,61.7,4170606249,212,23.1,4171208881,178,,4170606243,56,Back,4170606251,213,1.6,4170606245,140,20.6,,,,,,,4t4u4725escxjm2gwz5e7lpsl,J. Gradit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529923085,8,1,1,0,20,3xedluek08t2ka7oypwuullcn,1,23.3,64.7,2023-04-07T19:01:14.290Z,2023-04-08T04:25:27Z,4171208927,178,,4170606667,212,14.0,4170606669,213,1.2,4170606661,56,Back,4170606665,141,84.2,4170606663,140,27.7,,,,,,,4ezld812zytvbokz97jwycgkp,K. Danso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529923119,9,1,1,0,24,3xedluek08t2ka7oypwuullcn,1,39.3,90.4,2023-04-07T19:01:18.761Z,2023-04-08T04:25:26Z,4170606841,212,8.2,4170606835,56,Back,4170606837,140,45.8,4170606843,213,0.6,4170606839,141,97.2,4171208951,178,,,,,,,,br7zigajqee6fms35zhm1sb8p,F. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529923153,10,1,1,0,26,3xedluek08t2ka7oypwuullcn,1,45.3,98.4,2023-04-07T19:01:20.490Z,2023-04-08T04:25:26Z,4170607031,140,27.9,4170607029,56,Back,4170607037,213,3.4,4170607033,141,91.8,4170607035,212,18.8,4171208985,178,,,,,,,,bt4yy465bb33u7phdhnlr6pcl,P. Frankowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529923203,11,1,1,0,29,3xedluek08t2ka7oypwuullcn,1,26,88.8,2023-04-07T19:01:23.421Z,2023-04-08T04:25:25Z,4170607315,56,Back,4170607321,212,28.1,4170607323,213,4.1,4170607319,141,55.5,4171209057,178,,4170607317,140,10.2,,,,,,,br7zigajqee6fms35zhm1sb8p,F. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529923271,12,1,1,0,33,3xedluek08t2ka7oypwuullcn,1,10.4,61.4,2023-04-07T19:01:27.232Z,2023-04-08T04:25:24Z,4170607769,56,Back,4170607775,212,17.8,4170607773,141,81.1,4171209117,178,,4170607777,213,0.9,4170607771,140,21.6,,,,,,,25cggz2egeqce47yijxadsslx,B. Samba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529923335,13,1,1,0,38,3xedluek08t2ka7oypwuullcn,1,34.6,77.2,2023-04-07T19:01:32.441Z,2023-04-08T04:25:23Z,4170608121,141,48.7,4171209165,178,,4170608119,140,35.9,4170608117,56,Back,4170608123,212,19.4,4170608125,213,4.8,,,,,,,br7zigajqee6fms35zhm1sb8p,F. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529923357,14,1,1,0,40,3xedluek08t2ka7oypwuullcn,1,38.5,54.2,2023-04-07T19:01:34.735Z,2023-04-08T04:25:22Z,4170608313,140,38.4,4170608315,141,23.0,4170608319,213,4.7,4170608317,212,21.2,4171209203,178,,4170608311,56,Back,,,,,,,5jrt4as7f9xt1i1enj2dxx65m,S. Abdul Samed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529923379,15,1,1,0,43,3xedluek08t2ka7oypwuullcn,1,44.2,13.4,2023-04-07T19:01:37.781Z,2023-04-08T04:25:21Z,4171209283,178,,4170608433,212,14.3,4170608431,141,6.5,4170608429,140,57.1,4170608435,213,5.9,4170608427,56,Right,,,,,,,4t4u4725escxjm2gwz5e7lpsl,J. Gradit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529923483,16,1,1,0,45,3xedluek08t2ka7oypwuullcn,0,53.7,4.1,2023-04-07T19:01:39.818Z,2023-04-08T04:25:20Z,4170608973,140,66.1,4170608977,141,0.0,4170608983,213,6.0,4170608979,212,13.4,4171209327,178,,4170608969,56,Right,,,,,,,7izciy79i6d6h7usfr8mcmh91,F. Sotoca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529923695,5,5,1,0,49,71ajatxnuhc5cnm3xvgdky49w,1,30.4,101.4,2023-04-07T19:01:43.642Z,2023-04-07T23:54:49Z,4170610193,347,,4170610191,56,Back,4170610231,233,17,,,,,,,,,,,,,,,,1hlvnmu8we38d44sdexhhxcyd,E. Sobol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529923485,17,5,1,0,49,3xedluek08t2ka7oypwuullcn,0,69.6,-1.4,2023-04-07T19:01:43.642Z,2023-04-07T23:54:49Z,4170608989,56,Right,4170610281,233,5,4170608991,347,,,,,,,,,,,,,,,,,7izciy79i6d6h7usfr8mcmh91,F. Sotoca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529923807,6,1,1,1,6,71ajatxnuhc5cnm3xvgdky49w,1,37.1,100,2023-04-07T19:02:00.291Z,2023-04-08T04:25:20Z,4170610791,1,,4170610785,141,66.3,4170610783,140,69.1,4170610779,107,,4170610787,212,41.4,4170610789,213,5.7,4170610781,56,Center,,,,1hlvnmu8we38d44sdexhhxcyd,E. Sobol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529923813,7,61,1,1,10,71ajatxnuhc5cnm3xvgdky49w,0,71,77.5,2023-04-07T19:02:04.586Z,2023-04-08T04:25:20Z,4171209571,178,,4170610825,56,Center,,,,,,,,,,,,,,,,,,,d394go61g90f1u6bddu1narit,M. Sanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530038747,977,67,1,1,12,3xedluek08t2ka7oypwuullcn,1,20.3,27.3,2023-04-07T19:02:06.262Z,2023-04-08T04:25:19Z,4171238575,233,860,,,,,,,,,,,,,,,,,,,,,,4t4u4725escxjm2gwz5e7lpsl,J. Gradit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530038743,860,67,1,1,12,71ajatxnuhc5cnm3xvgdky49w,0,79.7,72.7,2023-04-07T19:02:06.263Z,2023-04-08T04:25:19Z,4171238593,233,977,,,,,,,,,,,,,,,,,,,,,,d394go61g90f1u6bddu1narit,M. Sanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529923845,18,1,1,1,12,3xedluek08t2ka7oypwuullcn,1,21.1,27.1,2023-04-07T19:02:06.285Z,2023-04-08T04:25:19Z,4170611013,1,,4170611001,56,Back,4170611007,212,14.3,4170611009,213,0.2,4170611005,141,32.1,4170611003,140,34.3,4170610999,157,,4171209633,178,,4t4u4725escxjm2gwz5e7lpsl,J. Gradit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529923847,19,49,1,1,13,3xedluek08t2ka7oypwuullcn,1,28.7,31.4,2023-04-07T19:02:07.496Z,2023-04-08T04:25:18Z,,,,,,,,,,,,,,,,,,,,,,,,,3h62hv3ksrnl7n7di2b080y51,S. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529923869,20,1,1,1,13,3xedluek08t2ka7oypwuullcn,1,28.6,30.4,2023-04-07T19:02:07.605Z,2023-04-08T04:25:18Z,4170611135,56,Back,4171209703,178,,4170611141,212,15.6,4170611139,141,9.2,4170611143,213,5.1,4170611137,140,34.3,,,,,,,3h62hv3ksrnl7n7di2b080y51,S. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529923913,21,1,1,1,15,3xedluek08t2ka7oypwuullcn,0,28.8,8.9,2023-04-07T19:02:09.132Z,2023-04-08T04:25:17Z,4171209729,178,,4170611371,140,27.2,4170611377,213,1.6,4170611379,1,,4170611375,212,40.4,4170611373,141,68.2,4170611367,155,,4170611369,56,Back,7izciy79i6d6h7usfr8mcmh91,F. Sotoca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529923889,8,49,1,1,17,71ajatxnuhc5cnm3xvgdky49w,1,68.3,40.4,2023-04-07T19:02:11.752Z,2023-04-08T04:25:17Z,,,,,,,,,,,,,,,,,,,,,,,,,7atxpldexe9adg8ft1wbjndud,F. Guilbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529923917,9,3,1,1,19,71ajatxnuhc5cnm3xvgdky49w,0,78.3,47.6,2023-04-07T19:02:13.481Z,2023-04-08T04:25:16Z,4170611403,286,,4171138879,465,,4170611401,56,Center,4171209851,178,,4170611571,233,22,,,,,,,,,,7atxpldexe9adg8ft1wbjndud,F. Guilbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529923939,22,7,1,1,19,3xedluek08t2ka7oypwuullcn,0,21.7,52.4,2023-04-07T19:02:13.602Z,2023-04-08T04:25:16Z,4170611515,56,Back,4170611543,233,9,4171138833,385,,4171209909,178,,4170611517,285,,,,,,,,,,,4ezld812zytvbokz97jwycgkp,K. Danso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529923931,10,61,1,1,19,71ajatxnuhc5cnm3xvgdky49w,1,77.8,48,2023-04-07T19:02:13.750Z,2023-04-08T04:25:16Z,4171209917,178,,4170611485,56,Center,,,,,,,,,,,,,,,,,,,7atxpldexe9adg8ft1wbjndud,F. Guilbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529923965,11,61,1,1,22,71ajatxnuhc5cnm3xvgdky49w,0,89.3,34.9,2023-04-07T19:02:16.071Z,2023-04-08T04:25:15Z,4170611683,56,Center,4171209943,178,,,,,,,,,,,,,,,,,,,,egtyl4noukbjkm1va1i11e87o,H. Diarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529923971,23,49,1,1,23,3xedluek08t2ka7oypwuullcn,1,5.3,69.1,2023-04-07T19:02:17.353Z,2023-04-08T04:25:15Z,,,,,,,,,,,,,,,,,,,,,,,,,br7zigajqee6fms35zhm1sb8p,F. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529924057,24,1,1,1,24,3xedluek08t2ka7oypwuullcn,1,11.8,77.2,2023-04-07T19:02:18.797Z,2023-04-08T04:25:14Z,4171210005,178,,4170612181,212,21.3,4170612175,56,Back,4170612185,213,0.6,4170612179,141,93.8,4170612177,140,29.0,,,,,,,br7zigajqee6fms35zhm1sb8p,F. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529924093,25,1,1,1,29,3xedluek08t2ka7oypwuullcn,1,26.4,93.8,2023-04-07T19:02:23.235Z,2023-04-08T04:25:13Z,4170612391,56,Back,4171210027,178,,4170612397,141,83.2,4170612405,213,4.3,4170612393,140,23.3,4170612401,212,7.9,,,,,,,d9q12xp4h8nhtjxl5il3vufh1,A. Fulgini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529924175,26,1,1,1,30,3xedluek08t2ka7oypwuullcn,1,18,82.7,2023-04-07T19:02:24.812Z,2023-04-08T04:25:13Z,4170612815,212,4.4,4171210045,178,,4170612813,141,88.6,4170612809,56,Back,4170612811,140,19.7,4170612817,213,1.2,,,,,,,bt4yy465bb33u7phdhnlr6pcl,P. Frankowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529924189,27,1,1,1,35,3xedluek08t2ka7oypwuullcn,1,25.8,79.1,2023-04-07T19:02:29.983Z,2023-04-08T04:25:11Z,4170612901,212,11.5,4170612895,56,Back,4170612903,213,5.7,4170612897,140,34.9,4171210051,178,,4170612899,141,69.6,,,,,,,br7zigajqee6fms35zhm1sb8p,F. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529924229,28,1,1,1,38,3xedluek08t2ka7oypwuullcn,1,33.1,71,2023-04-07T19:02:32.183Z,2023-04-08T04:25:11Z,4170613133,140,41.2,4170613135,141,91.2,4171210107,178,,4170613131,56,Back,4170613137,212,16.2,4170613139,213,1.0,,,,,,,5jrt4as7f9xt1i1enj2dxx65m,S. Abdul Samed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529924307,29,1,1,1,39,3xedluek08t2ka7oypwuullcn,1,41.5,95.3,2023-04-07T19:02:33.880Z,2023-04-08T04:25:10Z,4170613581,56,Back,4170613587,212,15.9,4170613589,213,4.0,4171210141,178,,4170613585,141,77.6,4170613583,140,31.6,,,,,,,bt4yy465bb33u7phdhnlr6pcl,P. Frankowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529924427,30,1,1,1,44,3xedluek08t2ka7oypwuullcn,1,40.7,81.5,2023-04-07T19:02:38.768Z,2023-04-08T04:25:09Z,4170614171,140,56.8,4170614177,213,5.4,4170614175,212,27.4,4170614173,141,49.7,4170614169,56,Center,4171210197,178,,,,,,,,br7zigajqee6fms35zhm1sb8p,F. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529924477,31,1,1,1,48,3xedluek08t2ka7oypwuullcn,1,54.2,36.1,2023-04-07T19:02:42.352Z,2023-04-08T04:25:08Z,4170614461,140,67.2,4170614467,213,5.3,4170614463,141,5.0,4171210243,178,,4170614465,212,25.2,4170614459,56,Right,,,,,,,64ubq0xra74xaunooi8knyajt,L. Openda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529924479,32,1,1,1,52,3xedluek08t2ka7oypwuullcn,0,71.8,18,2023-04-07T19:02:46.353Z,2023-04-08T04:25:06Z,4170614529,286,,4170614477,140,66.1,4170614479,141,18.0,4170614483,213,3.1,4170614475,56,Right,4170614481,212,6.0,4170614523,236,,4170614525,233,12,7izciy79i6d6h7usfr8mcmh91,F. Sotoca,4171210311,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529924473,12,74,1,1,52,71ajatxnuhc5cnm3xvgdky49w,1,26.8,81.2,2023-04-07T19:02:46.479Z,2023-04-08T04:25:06Z,4170614445,285,,4170614443,56,Back,4171210337,178,,4170614563,233,32,,,,,,,,,,,,,1hlvnmu8we38d44sdexhhxcyd,E. Sobol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529924565,33,1,1,1,55,3xedluek08t2ka7oypwuullcn,0,56.1,22.3,2023-04-07T19:02:49.843Z,2023-04-08T04:25:05Z,4170614951,213,6.1,4171210523,178,,4170614945,140,78.8,4170614943,56,Right,4170614947,141,14.7,4170614949,212,24.4,4170614941,155,,,,,4t4u4725escxjm2gwz5e7lpsl,J. Gradit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529924561,13,49,1,1,57,71ajatxnuhc5cnm3xvgdky49w,1,20.5,86.8,2023-04-07T19:02:51.554Z,2023-04-08T04:25:05Z,,,,,,,,,,,,,,,,,,,,,,,,,7bba28af7hqhh7ruo91x2mk9g,I. Doukouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529924591,14,1,1,1,57,71ajatxnuhc5cnm3xvgdky49w,1,20.3,88,2023-04-07T19:02:51.655Z,2023-04-08T04:25:05Z,4171210777,388,,4170615105,140,28.6,4170615103,56,Back,4170615111,213,6.2,4170615107,141,86.3,4170615109,212,8.8,,,,,,,7bba28af7hqhh7ruo91x2mk9g,I. Doukouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529924661,15,1,1,1,59,71ajatxnuhc5cnm3xvgdky49w,1,26.7,94.6,2023-04-07T19:02:53.104Z,2023-04-08T04:25:04Z,4170615475,56,Back,4171210781,178,,4170615481,212,12.3,4170615477,140,25.3,4170615479,141,76.6,4170615483,213,4.6,,,,,,,1hlvnmu8we38d44sdexhhxcyd,E. Sobol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529924757,16,1,1,2,2,71ajatxnuhc5cnm3xvgdky49w,1,30.5,80.7,2023-04-07T19:02:56.680Z,2023-04-08T04:25:03Z,4170615977,213,2.7,4171210799,178,,4170615971,140,22.1,4170615969,56,Back,4170615973,141,86.9,4170615975,212,9.8,,,,,,,wg9qybhs3qeq9awhux331uqx,J. Bellegarde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529924803,17,1,1,2,7,71ajatxnuhc5cnm3xvgdky49w,1,17.8,95.9,2023-04-07T19:03:01.828Z,2023-04-08T04:25:01Z,4170616247,140,8.4,4170616249,141,81.7,4171210809,178,,4170616251,212,13.8,4170616253,213,3.9,4170616245,56,Back,,,,,,,7bba28af7hqhh7ruo91x2mk9g,I. Doukouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529924853,18,1,1,2,10,71ajatxnuhc5cnm3xvgdky49w,1,5.2,80.8,2023-04-07T19:03:04.236Z,2023-04-08T04:25:01Z,4170616495,56,Back,4170616503,213,4.6,4171210857,178,,4170616497,140,3.8,4170616499,141,52.2,4170616501,212,19.5,,,,,,,d5at3cowukpxiptq5ozcbe6s5,A. Djiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529924901,19,1,1,2,13,71ajatxnuhc5cnm3xvgdky49w,1,6.1,49.2,2023-04-07T19:03:07.275Z,2023-04-08T04:25:00Z,4171210885,178,,4170616777,140,15.1,4170616779,141,13.1,4170616783,213,5.1,4170616775,56,Back,4170616781,212,26.3,,,,,,,2vgr8c97x4b2e51tyvvixusid,M. Sels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529924923,20,1,1,2,16,71ajatxnuhc5cnm3xvgdky49w,1,21.4,5.4,2023-04-07T19:03:10.715Z,2023-04-08T04:25:00Z,4170616913,213,0.1,4170616907,140,26.8,4170616909,141,6.4,4170616911,212,5.7,4170616905,56,Back,4171210931,178,,,,,,,,7z1gixk4hvbbgo71xgb04942x,G. Nyamsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529924931,21,1,1,2,17,71ajatxnuhc5cnm3xvgdky49w,1,29.9,0.1,2023-04-07T19:03:11.691Z,2023-04-08T04:24:59Z,4171210977,178,,4170616967,141,19.4,4170616969,212,13.6,4170616971,213,1.8,4170616965,140,26.5,4170616963,56,Back,,,,,,,7atxpldexe9adg8ft1wbjndud,F. Guilbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
