id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/8/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2501673919,7,1,1,0,8,4t4hod56fsj7utpjdor8so5q6,0,58.4,71.7,2023-01-28T20:00:41.230Z,2023-01-29T03:42:41Z,4000464715,212,7.6,4000464707,3,,4000464713,141,80.6,4000464709,56,Left,4000464711,140,62.7,4001139881,388,,4000464717,213,0.9,,,,28s6z18rcl9v8561yzu7m0voq,E. Matazo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501673923,5,44,1,0,10,27xvwccz8kpmqsefjv2b2sc0o,1,35.6,26.6,2023-01-28T20:00:42.735Z,2023-01-29T03:42:40Z,4000464781,233,8,4000464729,56,Back,4000464731,285,,,,,,,,,,,,,,,,,8ni13k73i9xusj01utdmqk7h1,S. Gigot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501673927,8,44,1,0,10,4t4hod56fsj7utpjdor8so5q6,0,64.4,73.4,2023-01-28T20:00:42.736Z,2023-01-29T03:42:40Z,4000464823,233,5,4000464747,56,Center,4000464751,286,,,,,,,,,,,,,,,,,rn17zrbsh1g9r1tj4xyvhgr8,E. Ben Seghir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501673937,6,1,1,0,10,27xvwccz8kpmqsefjv2b2sc0o,0,35.6,25.8,2023-01-28T20:00:42.748Z,2023-01-29T03:42:39Z,4000464813,140,43.3,4000464815,141,35.9,4000464819,213,0.7,4001140105,388,,4000464809,3,,4000464811,56,Back,4000464817,212,10.6,,,,8ni13k73i9xusj01utdmqk7h1,S. Gigot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501673951,9,1,1,0,11,4t4hod56fsj7utpjdor8so5q6,1,55,64.9,2023-01-28T20:00:44.376Z,2023-01-29T03:42:39Z,4000464917,212,17.6,4001140255,178,,4000464909,3,,4000464911,56,Left,4000464919,213,1.1,4000464913,140,62.2,4000464915,141,88.3,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501673953,10,44,1,0,13,4t4hod56fsj7utpjdor8so5q6,1,61.8,82.7,2023-01-28T20:00:46.088Z,2023-01-29T03:42:38Z,4000465017,233,7,4000464925,286,,4000464923,56,Left,,,,,,,,,,,,,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501673965,7,44,1,0,13,27xvwccz8kpmqsefjv2b2sc0o,0,38.2,17.3,2023-01-28T20:00:46.089Z,2023-01-29T03:42:38Z,4000464991,56,Back,4000465013,233,10,4000464993,285,,,,,,,,,,,,,,,,,bb5eekaj9i0dbckrkb629qg2d,C. Mbemba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501707967,390,1,1,0,13,4t4hod56fsj7utpjdor8so5q6,0,61.6,84,2023-01-28T20:00:46.113Z,2023-01-29T03:42:37Z,4000652859,213,1.3,4000652855,141,96.0,4000652853,140,63.6,4000652847,3,,4000652857,212,8.4,4001140423,388,,4000652849,168,,4000652851,56,Left,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501673969,8,61,1,0,13,27xvwccz8kpmqsefjv2b2sc0o,1,38.5,16.8,2023-01-28T20:00:46.202Z,2023-01-29T03:42:36Z,4001140613,388,,4001140611,15,,4000465011,56,Back,,,,,,,,,,,,,,,,bb5eekaj9i0dbckrkb629qg2d,C. Mbemba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501673971,9,49,1,0,16,27xvwccz8kpmqsefjv2b2sc0o,1,36.1,2.9,2023-01-28T20:00:48.576Z,2023-01-29T03:42:35Z,,,,,,,,,,,,,,,,,,,,,,,,,cip5lla8zu8gru2m4popsstlh,C. Ünder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501673987,10,1,1,0,16,27xvwccz8kpmqsefjv2b2sc0o,1,36.1,2.9,2023-01-28T20:00:48.611Z,2023-01-29T03:42:35Z,4000465125,140,56.1,4000465123,56,Center,4001140739,178,,4000465131,213,0.5,4000465129,212,24.5,4000465121,157,,4000465135,1,,4000465127,141,21.4,cip5lla8zu8gru2m4popsstlh,C. Ünder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501673995,11,44,1,0,17,27xvwccz8kpmqsefjv2b2sc0o,1,57.7,20.4,2023-01-28T20:00:50.311Z,2023-01-29T03:42:34Z,4000465199,233,11,4000465171,56,Right,4000465175,286,,,,,,,,,,,,,,,,,vl1b0gayryiqvl5dlukpmswl,A. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501673991,11,44,1,0,17,4t4hod56fsj7utpjdor8so5q6,0,42.3,79.6,2023-01-28T20:00:50.312Z,2023-01-29T03:42:34Z,4000465145,56,Back,4000465147,285,,4000465239,233,11,,,,,,,,,,,,,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501674011,12,1,1,0,17,27xvwccz8kpmqsefjv2b2sc0o,0,57.5,22.4,2023-01-28T20:00:50.406Z,2023-01-29T03:42:33Z,4000465269,213,4.4,4001140925,388,,4000465263,140,56.8,4000465265,141,19.2,4000465267,212,2.3,4000465259,3,,4000465261,56,Right,,,,vl1b0gayryiqvl5dlukpmswl,A. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501674001,12,49,1,0,19,4t4hod56fsj7utpjdor8so5q6,1,42.7,79,2023-01-28T20:00:51.817Z,2023-01-29T03:42:33Z,,,,,,,,,,,,,,,,,,,,,,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501674019,13,1,1,0,19,4t4hod56fsj7utpjdor8so5q6,0,42.8,79.3,2023-01-28T20:00:52.103Z,2023-01-29T03:42:32Z,4000465325,212,14.0,4000465323,141,94.4,4000465321,140,51.8,4000465319,56,Left,4001141121,178,,4000465327,213,0.8,,,,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501674039,13,3,1,0,21,27xvwccz8kpmqsefjv2b2sc0o,0,51.4,6.4,2023-01-28T20:00:53.453Z,2023-01-29T03:42:32Z,4000465393,56,Right,4000466105,233,14,4001141231,178,,4000945637,465,,4000466033,286,,,,,,,,,,,cip5lla8zu8gru2m4popsstlh,C. Ünder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501674033,14,7,1,0,21,4t4hod56fsj7utpjdor8so5q6,1,48.6,93.6,2023-01-28T20:00:53.546Z,2023-01-29T03:42:31Z,4000465369,285,,4000945683,385,,4000465365,167,,4001141655,178,,4000465367,56,Back,4000466093,233,13,,,,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501674081,14,5,1,0,22,27xvwccz8kpmqsefjv2b2sc0o,1,46.6,-1.4,2023-01-28T20:00:54.806Z,2023-01-29T01:24:39Z,4000465639,56,Back,4000465665,233,15,4000465641,347,,,,,,,,,,,,,,,,,cip5lla8zu8gru2m4popsstlh,C. Ünder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501674035,15,5,1,0,22,4t4hod56fsj7utpjdor8so5q6,0,53.4,101.4,2023-01-28T20:00:54.806Z,2023-01-29T01:24:39Z,4000465375,56,Left,4000465671,233,14,4000465377,347,,,,,,,,,,,,,,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501674223,15,1,1,0,50,27xvwccz8kpmqsefjv2b2sc0o,1,48.7,0,2023-01-28T20:01:23.184Z,2023-01-29T03:42:30Z,4000466457,140,51.6,4000466463,213,1.2,4000466459,141,11.9,4000466461,212,9.3,4000466453,107,,4000466455,56,Right,,,,,,,cip5lla8zu8gru2m4popsstlh,C. Ünder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501674269,16,1,1,0,51,27xvwccz8kpmqsefjv2b2sc0o,1,51.5,12.8,2023-01-28T20:01:23.964Z,2023-01-29T03:42:30Z,4000466709,213,6.1,4000466703,140,66.5,4000468785,3,,4000466705,141,7.4,4000466707,212,16.2,4001141951,178,,4000466701,56,Right,,,,8s259ktv9j6ei0f8rh2msqfh1,V. Rongier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501674299,17,1,1,0,53,27xvwccz8kpmqsefjv2b2sc0o,1,61.2,7.7,2023-01-28T20:01:25.688Z,2023-01-29T03:42:29Z,4000466871,213,0.2,4000466865,140,65.0,4000466863,56,Right,4001142169,178,,4000466869,212,4.1,4000466867,141,8.8,,,,,,,4euxcqawlks4c56pqj8xvwbf9,R. Malinovskyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501674309,18,1,1,0,54,27xvwccz8kpmqsefjv2b2sc0o,0,60.1,14.2,2023-01-28T20:01:27.174Z,2023-01-29T03:42:28Z,4000466925,213,5.7,4000466923,212,19.5,4000466917,56,Right,4000466921,141,0.0,4001142333,178,,4000466919,140,75.9,,,,,,,vl1b0gayryiqvl5dlukpmswl,A. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501674265,16,5,1,0,56,4t4hod56fsj7utpjdor8so5q6,1,26,101.2,2023-01-28T20:01:29.304Z,2023-01-29T01:25:04Z,4000466687,347,,4000466977,233,19,4000466685,56,Back,,,,,,,,,,,,,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501674313,19,5,1,0,56,27xvwccz8kpmqsefjv2b2sc0o,0,74,-1.2,2023-01-28T20:01:29.304Z,2023-01-29T01:25:04Z,4000466941,56,Right,4000466943,347,,4000467003,233,16,,,,,,,,,,,,,,,,vl1b0gayryiqvl5dlukpmswl,A. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501674395,17,1,1,1,11,4t4hod56fsj7utpjdor8so5q6,0,23.7,100,2023-01-28T20:01:43.940Z,2023-01-29T03:42:27Z,4000467491,1,,4000467481,56,Left,4000467479,107,,4000467487,212,32.5,4000467485,141,93.9,4000467483,140,54.3,4000467489,213,6.1,,,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501674413,20,8,1,1,14,27xvwccz8kpmqsefjv2b2sc0o,1,48.4,6,2023-01-28T20:01:47.213Z,2023-01-29T03:42:26Z,4000467555,15,,4000467549,56,Back,4001142615,178,,4000946109,384,,,,,,,,,,,,,,8ni13k73i9xusj01utdmqk7h1,S. Gigot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501674437,21,49,1,1,16,27xvwccz8kpmqsefjv2b2sc0o,1,56.2,5.9,2023-01-28T20:01:48.594Z,2023-01-29T03:42:25Z,,,,,,,,,,,,,,,,,,,,,,,,,cip5lla8zu8gru2m4popsstlh,C. Ünder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501674449,22,1,1,1,16,27xvwccz8kpmqsefjv2b2sc0o,1,56,6.1,2023-01-28T20:01:48.628Z,2023-01-29T03:42:25Z,4001142875,178,,4000467753,213,6.3,4000467747,140,65.4,4000467745,56,Right,4000467751,212,9.9,4000467749,141,5.9,,,,,,,cip5lla8zu8gru2m4popsstlh,C. Ünder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501674451,23,50,1,1,20,27xvwccz8kpmqsefjv2b2sc0o,1,64.2,9.6,2023-01-28T20:01:52.525Z,2023-01-29T03:42:22Z,4000467763,286,,4000467761,56,Right,4000467869,233,18,,,,,,,,,,,,,,,,4euxcqawlks4c56pqj8xvwbf9,R. Malinovskyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501674459,18,7,1,1,20,4t4hod56fsj7utpjdor8so5q6,1,35.8,90.4,2023-01-28T20:01:52.561Z,2023-01-29T03:42:22Z,4000946291,383,,4001143191,178,,4000467813,56,Back,4000467847,233,23,4000467815,285,,,,,,,,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501674463,19,61,1,1,21,4t4hod56fsj7utpjdor8so5q6,0,33.6,96.5,2023-01-28T20:01:53.728Z,2023-01-29T03:42:21Z,4001144087,178,,4000467823,56,Back,,,,,,,,,,,,,,,,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501674481,24,1,1,1,22,27xvwccz8kpmqsefjv2b2sc0o,1,69.2,2.5,2023-01-28T20:01:54.737Z,2023-01-29T03:42:20Z,4001144225,178,,4000467917,56,Right,4000467925,213,0.7,4000467923,212,8.6,4000467919,140,75.5,4000467921,141,10.6,,,,,,,4euxcqawlks4c56pqj8xvwbf9,R. Malinovskyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501674487,25,1,1,1,23,27xvwccz8kpmqsefjv2b2sc0o,1,72.9,12.4,2023-01-28T20:01:55.585Z,2023-01-29T03:42:20Z,4000467951,141,21.1,4000467949,140,71.6,4000467955,213,1.8,4000467953,212,6.1,4000467947,56,Right,4001144319,178,,,,,,,,vl1b0gayryiqvl5dlukpmswl,A. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501674493,26,3,1,1,24,27xvwccz8kpmqsefjv2b2sc0o,0,73,24.2,2023-01-28T20:01:56.702Z,2023-01-29T03:42:19Z,4000946379,464,,4000467983,286,,4000468091,233,20,4001144415,178,,4000467981,56,Center,,,,,,,,,,cip5lla8zu8gru2m4popsstlh,C. Ünder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501674505,20,7,1,1,24,4t4hod56fsj7utpjdor8so5q6,1,27,75.8,2023-01-28T20:01:56.769Z,2023-01-29T03:42:19Z,4000946385,384,,4000468071,233,26,4000468047,285,,4001144479,178,,4000468043,56,Back,,,,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501674511,21,61,1,1,24,4t4hod56fsj7utpjdor8so5q6,1,19.9,80.3,2023-01-28T20:01:57.359Z,2023-01-29T03:42:18Z,4001144635,178,,4000468069,56,Back,,,,,,,,,,,,,,,,,,,3djmsd2atvq16ysmocq7twsfd,A. Disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501674515,22,49,1,1,25,4t4hod56fsj7utpjdor8so5q6,1,23.6,74.8,2023-01-28T20:01:58.165Z,2023-01-29T03:42:17Z,,,,,,,,,,,,,,,,,,,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501674525,23,1,1,1,27,4t4hod56fsj7utpjdor8so5q6,0,23.9,82.9,2023-01-28T20:01:59.792Z,2023-01-29T03:42:16Z,4000468155,212,9.4,4000468153,141,78.2,4000468147,56,Back,4001144897,178,,4000468151,140,32.3,4000468157,213,5.9,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501674535,27,8,1,1,27,27xvwccz8kpmqsefjv2b2sc0o,1,68.4,17.2,2023-01-28T20:02:00.209Z,2023-01-29T03:42:14Z,4001145049,178,,4000468209,56,Right,4001056889,384,,,,,,,,,,,,,,,,,8s259ktv9j6ei0f8rh2msqfh1,V. Rongier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501674553,28,61,1,1,28,27xvwccz8kpmqsefjv2b2sc0o,1,63.7,20.8,2023-01-28T20:02:00.919Z,2023-01-29T03:42:13Z,4000468283,56,Right,4001145197,178,,,,,,,,,,,,,,,,,,,,9j742o5vdc7d54x1xdz4t9ck5,S. Kolašinac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501674567,29,61,1,1,29,27xvwccz8kpmqsefjv2b2sc0o,1,65.2,22.6,2023-01-28T20:02:01.535Z,2023-01-29T03:42:12Z,4001145555,178,,4000468343,56,Center,,,,,,,,,,,,,,,,,,,8s259ktv9j6ei0f8rh2msqfh1,V. Rongier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501674597,24,1,1,1,29,4t4hod56fsj7utpjdor8so5q6,1,36.1,78.1,2023-01-28T20:02:01.893Z,2023-01-29T03:42:12Z,4000468501,212,16.3,4000468497,140,27.9,4001145669,178,,4000468495,56,Back,4000468503,213,4.2,4000468499,141,57.8,,,,,,,rn17zrbsh1g9r1tj4xyvhgr8,E. Ben Seghir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501674611,25,1,1,1,31,4t4hod56fsj7utpjdor8so5q6,1,27.9,59.2,2023-01-28T20:02:04.135Z,2023-01-29T03:42:11Z,4000468591,140,33.3,4001248929,1,,4000468597,213,4.9,4000468595,212,32.7,4000468593,141,11.9,4001145813,178,,4000468589,56,Back,,,,28s6z18rcl9v8561yzu7m0voq,E. Matazo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501674641,26,1,1,1,35,4t4hod56fsj7utpjdor8so5q6,1,34.9,14.6,2023-01-28T20:02:07.491Z,2023-01-29T03:42:10Z,4000468777,212,13.1,4000468771,56,Back,4001145919,178,,4000468779,213,6.0,4000468773,140,46.8,4000468775,141,8.9,,,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501674649,27,1,1,1,38,4t4hod56fsj7utpjdor8so5q6,1,52.9,0.1,2023-01-28T20:02:10.772Z,2023-01-29T03:42:08Z,4000468835,212,9.3,4000468831,140,60.4,4000468833,141,7.3,4000468829,56,Right,4001146089,178,,4000468837,213,0.6,,,,,,,f5j3vhj805xtkos7l538u0d7t,K. Diatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
