id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/15/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2481401861,5,1,1,0,7,9bxav814mkuhueiyivyive82d,0,20.1,60.6,2022-11-04T20:00:22.490Z,2022-11-05T06:15:06Z,3893783773,1,,3893783771,213,0.4,3893783765,140,47.4,3894203747,178,,3893783769,212,31.1,3893783767,141,78.2,3893783763,56,Back,3893783761,157,,6ypo3vp0zupq6s1jbk8rbmq51,Jubal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481401885,7,1,1,0,10,3unkqo2g6ag99gd5ynz1j7vse,0,54.1,21.5,2022-11-04T20:00:25.400Z,2022-11-05T06:15:05Z,3894203771,178,,3893783885,56,Right,3893783889,141,3.4,3893783887,140,64.5,3893783891,212,16.5,3893783893,213,5.4,3893783881,3,,,,,3h3g7sne1jjevj0mwyliehm95,R. Kouamé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481401907,6,1,1,0,14,9bxav814mkuhueiyivyive82d,1,27.9,97.8,2022-11-04T20:00:29.069Z,2022-11-05T06:15:05Z,3893783967,3,,3894203813,178,,3893783969,56,Back,3893783975,212,13.5,3893783973,141,97.5,3893783971,140,40.8,3893783977,213,6.3,,,,512mx8ixg85cbefyan94g82y1,G. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481401917,7,3,1,0,16,9bxav814mkuhueiyivyive82d,1,37.7,95.8,2022-11-04T20:00:30.977Z,2022-11-05T06:15:04Z,3893784153,233,8,3894203849,178,,3894169395,464,,3893784019,286,,3893784017,56,Back,,,,,,,,,,co59rv08x22hk5itwibbwq191,G. Hein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481401933,8,45,1,0,16,3unkqo2g6ag99gd5ynz1j7vse,0,62.3,4.2,2022-11-04T20:00:30.977Z,2022-11-05T06:15:05Z,3893784117,285,,3893784173,233,7,3893784115,56,Right,,,,,,,,,,,,,,,,4hns4p7a45kno60qqzlniycmi,T. Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481401927,8,1,1,0,17,9bxav814mkuhueiyivyive82d,1,34.4,95.8,2022-11-04T20:00:32.379Z,2022-11-05T06:15:04Z,3893784089,212,13.6,3893784091,213,3.1,3893784087,141,96.6,3893784083,56,Back,3894203877,178,,3893784085,140,21.5,,,,,,,co59rv08x22hk5itwibbwq191,G. Hein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481401959,9,1,1,0,19,9bxav814mkuhueiyivyive82d,1,24,98.7,2022-11-04T20:00:34.423Z,2022-11-05T06:15:04Z,3894203923,178,,3893784245,141,76.9,3893784249,213,4.0,3893784247,212,19.5,3893784243,140,11.9,3893784241,56,Back,,,,,,,512mx8ixg85cbefyan94g82y1,G. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481401967,10,1,1,0,22,9bxav814mkuhueiyivyive82d,1,12.1,76.3,2022-11-04T20:00:36.961Z,2022-11-05T06:15:03Z,3893784317,141,47.9,3893784313,56,Back,3894203947,178,,3893784321,213,4.2,3893784319,212,21.7,3893784315,140,2.7,,,,,,,8tesu8352jvqfvclei8hykjbp,J. Jeanvier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481402047,11,1,1,0,25,9bxav814mkuhueiyivyive82d,1,3.8,47.6,2022-11-04T20:00:40.067Z,2022-11-05T06:15:02Z,3894203969,178,,3893784773,213,5.1,3893784771,212,30.9,3893784765,56,Back,3893784769,141,6.1,3893784767,140,15.9,,,,,,,2t05pfvho7i9w9w01zcz3gz4l,B. Costil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481402093,12,1,1,0,34,9bxav814mkuhueiyivyive82d,1,31,3.2,2022-11-04T20:00:48.813Z,2022-11-05T06:15:00Z,3893784939,56,Right,3893784949,1,,3894203983,178,,3893784947,213,0.2,3893784943,141,13.8,3893784937,155,,3893784941,140,69.6,3893784945,212,41.2,baogzi00mwdclwbvkd618evv9,R. Raveloson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481402099,13,61,1,0,36,9bxav814mkuhueiyivyive82d,0,65,18,2022-11-04T20:00:51.152Z,2022-11-05T06:14:59Z,3893784959,56,Right,3894204131,178,,,,,,,,,,,,,,,,,,,,7pv3n0vj8243p1di16regotsl,Nuno da Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481402203,9,5,1,0,38,3unkqo2g6ag99gd5ynz1j7vse,1,25.4,101.8,2022-11-04T20:00:53.163Z,2022-11-05T02:06:36Z,3893785591,347,,3893785607,233,14,3893785589,56,Back,,,,,,,,,,,,,,,,eznhm6o1jymvzaucjlngbaad,Y. Salmier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481402107,14,5,1,0,38,9bxav814mkuhueiyivyive82d,0,74.6,-1.8,2022-11-04T20:00:53.163Z,2022-11-05T02:06:36Z,3893784987,56,Right,3893784989,347,,3893785623,233,9,,,,,,,,,,,,,,,,7pv3n0vj8243p1di16regotsl,Nuno da Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481402291,10,1,1,0,57,3unkqo2g6ag99gd5ynz1j7vse,1,22.3,100,2022-11-04T20:01:12.663Z,2022-11-05T06:14:59Z,3893786025,56,Back,3893786033,213,3.6,3893786031,212,16.8,3893786029,141,91.8,3893786023,107,,3893786027,140,7.7,,,,,,,e0tmfkagd1lmf2hw7gctbaqqd,Abdu Conté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481402311,11,1,1,1,0,3unkqo2g6ag99gd5ynz1j7vse,1,8.6,88.8,2022-11-04T20:01:15.505Z,2022-11-05T06:14:58Z,3894204253,178,,3893786147,212,21.2,3893786143,140,1.4,3893786141,56,Back,3893786149,213,4.3,3893786145,141,59.6,,,,,,,eznhm6o1jymvzaucjlngbaad,Y. Salmier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481402369,12,1,1,1,3,3unkqo2g6ag99gd5ynz1j7vse,1,0.5,59.7,2022-11-04T20:01:17.991Z,2022-11-05T06:14:57Z,3893786463,56,Back,3893786469,141,24.4,3893786465,140,8.4,3894204297,178,,3893786473,213,5.0,3893786471,212,25.4,,,,,,,8xdrtww8r5jbxuxtall0wh591,G. Gallon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481402403,13,1,1,1,6,3unkqo2g6ag99gd5ynz1j7vse,1,8.7,20.4,2022-11-04T20:01:21.138Z,2022-11-05T06:14:56Z,3893786619,141,2.8,3893786621,212,17.5,3893786623,213,5.5,3893786617,140,20.9,3894204353,178,,3893786615,56,Back,,,,,,,87gvtfqgn555sywr78abximsp,J. Porozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481402465,14,1,1,1,9,3unkqo2g6ag99gd5ynz1j7vse,1,21.3,1.1,2022-11-04T20:01:24.016Z,2022-11-05T06:14:56Z,3893786959,141,7.4,3894204385,178,,3893786957,140,7.8,3893786955,56,Back,3893786963,213,2.8,3893786961,212,14.8,,,,,,,4hns4p7a45kno60qqzlniycmi,T. Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481402489,15,1,1,1,14,3unkqo2g6ag99gd5ynz1j7vse,1,16,26.1,2022-11-04T20:01:28.945Z,2022-11-05T06:14:54Z,3893787123,141,39.8,3893787121,140,3.7,3893787119,56,Back,3893787125,212,15.9,3893787127,213,2.5,3894204427,178,,,,,,,,87gvtfqgn555sywr78abximsp,J. Porozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481402531,16,1,1,1,17,3unkqo2g6ag99gd5ynz1j7vse,1,1.4,37.3,2022-11-04T20:01:32.656Z,2022-11-05T06:14:53Z,3893787347,140,20.4,3893787349,141,16.5,3893787351,212,24.5,3894204457,178,,3893787345,56,Back,3893787353,213,5.7,,,,,,,8xdrtww8r5jbxuxtall0wh591,G. Gallon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481480365,893,83,1,1,22,9bxav814mkuhueiyivyive82d,1,82.2,85.1,2022-11-04T20:01:37.074Z,2022-11-05T06:14:51Z,3894215179,399,232175,,,,,,,,,,,,,,,,,,,,,,co59rv08x22hk5itwibbwq191,G. Hein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481402595,17,1,1,1,22,3unkqo2g6ag99gd5ynz1j7vse,1,17.8,14.9,2022-11-04T20:01:37.101Z,2022-11-05T06:14:51Z,3893787649,213,5.6,3893787643,140,27.0,3894204491,178,,3893787641,56,Back,3893787647,212,13.0,3893787645,141,2.2,,,,,,,3h3g7sne1jjevj0mwyliehm95,R. Kouamé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481402641,18,1,1,1,25,3unkqo2g6ag99gd5ynz1j7vse,1,24.8,3,2022-11-04T20:01:40.449Z,2022-11-05T06:14:49Z,3893787907,141,4.9,3893787903,56,Back,3893787911,213,2.8,3893787909,212,4.0,3893787905,140,21.2,3894204559,178,,,,,,,,4hns4p7a45kno60qqzlniycmi,T. Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481402709,19,1,1,1,30,3unkqo2g6ag99gd5ynz1j7vse,1,21.3,17.9,2022-11-04T20:01:44.737Z,2022-11-05T06:14:48Z,3893788313,141,40.7,3893788311,140,8.0,3893788309,56,Back,3893788315,212,20.9,3894204635,178,,3893788319,213,2.3,,,,,,,3h3g7sne1jjevj0mwyliehm95,R. Kouamé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481402729,20,1,1,1,34,3unkqo2g6ag99gd5ynz1j7vse,1,11.6,47,2022-11-04T20:01:49.368Z,2022-11-05T06:14:46Z,3893788425,213,0.8,3894204673,178,,3893788417,56,Back,3893788421,141,60.2,3893788423,212,13.0,3893788419,140,20.5,,,,,,,87gvtfqgn555sywr78abximsp,J. Porozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481402747,21,1,1,1,35,3unkqo2g6ag99gd5ynz1j7vse,1,19.7,57,2022-11-04T20:01:50.316Z,2022-11-05T06:14:46Z,3893788515,141,63.7,3894204755,178,,3893788507,56,Back,3893788521,213,2.8,3893788517,212,14.6,3893788511,140,6.5,,,,,,,9nhlgi0k783bq8a2704bu6n6d,X. Chavalerin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481402759,22,1,1,1,40,3unkqo2g6ag99gd5ynz1j7vse,1,13.6,72,2022-11-04T20:01:55.126Z,2022-11-05T06:14:44Z,3893788595,213,5.5,3894204803,178,,3893788589,140,19.2,3893788593,212,8.6,3893788591,141,62.7,3893788587,56,Back,,,,,,,8xdrtww8r5jbxuxtall0wh591,G. Gallon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481402789,23,1,1,1,43,3unkqo2g6ag99gd5ynz1j7vse,1,21.7,61.7,2022-11-04T20:01:58.231Z,2022-11-05T06:14:43Z,3893788761,213,5.2,3893788755,141,31.8,3894204863,178,,3893788749,56,Back,3893788751,140,30.8,3893788759,212,22.5,,,,,,,9nhlgi0k783bq8a2704bu6n6d,X. Chavalerin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481402891,24,1,1,1,47,3unkqo2g6ag99gd5ynz1j7vse,1,41.7,26.2,2022-11-04T20:02:02.571Z,2022-11-05T06:14:42Z,3893789285,56,Right,3893789289,141,3.8,3894204927,178,,3893789287,140,65.0,3893789293,213,5.7,3893789291,212,28.8,,,,,,,3h3g7sne1jjevj0mwyliehm95,R. Kouamé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481402899,25,1,1,1,55,3unkqo2g6ag99gd5ynz1j7vse,0,89.8,18.1,2022-11-04T20:02:10.374Z,2022-11-05T06:14:39Z,3894169505,20,,3893789325,141,18.2,3893789381,233,15,3893789329,213,0.0,3893789317,2,,3893789379,236,,3894205009,178,,3894169503,224,,4hns4p7a45kno60qqzlniycmi,T. Baldé,3893789319,155,3893789321,56,Right,3893789323,140,94.6,3893789327,212,5.0,3893789385,286,,,,,,,,,,,,,,,,,,,,,,,,,
2481402897,15,12,1,1,55,9bxav814mkuhueiyivyive82d,1,9.5,78.9,2022-11-04T20:02:10.468Z,2022-11-05T07:11:15Z,3893789303,185,,3893789305,56,Back,3894205039,178,,3893789407,233,25,,,,,,,,,,,,,512mx8ixg85cbefyan94g82y1,G. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481402917,16,6,1,1,56,9bxav814mkuhueiyivyive82d,0,6.5,82.6,2022-11-04T20:02:11.653Z,2022-11-05T02:08:15Z,3893789577,233,26,3893789447,56,Back,3893789449,73,,,,,,,,,,,,,,,,,512mx8ixg85cbefyan94g82y1,G. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481402937,26,6,1,1,56,3unkqo2g6ag99gd5ynz1j7vse,1,93.5,17.4,2022-11-04T20:02:11.653Z,2022-11-05T02:08:15Z,3893789529,56,Right,3893789557,233,16,3893789531,75,,,,,,,,,,,,,,,,,4hns4p7a45kno60qqzlniycmi,T. Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403187,27,1,1,2,19,3unkqo2g6ag99gd5ynz1j7vse,1,99.5,0.5,2022-11-04T20:02:33.971Z,2022-11-05T06:14:38Z,3893791069,213,1.8,3894205163,178,,3894169519,72,,3893791065,141,50.6,3893791057,155,,3893791053,2,,3893795393,210,15,3893791061,56,Center,demp53kye0ium76t240vo8cet,Rony Lopes,3893791063,140,3893795395,154,,3893791067,212,34.7,3893791055,6,,3893791071,1,1,93.3,3893791059,223,,,,,,,,,,,,,,,,,,,,,
2481403229,28,44,1,2,21,3unkqo2g6ag99gd5ynz1j7vse,1,98.2,41.4,2022-11-04T20:02:35.868Z,2022-11-05T07:12:41Z,3893791343,233,17,3893791311,56,Center,3893791313,286,,,,,,,,,,,,,,,,,bj37ny1s1gbbe4wrgyz1wag9h,Mama Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403205,17,44,1,2,21,9bxav814mkuhueiyivyive82d,0,1.8,58.6,2022-11-04T20:02:35.869Z,2022-11-05T07:12:42Z,3893791151,285,,3893791351,233,28,3893791149,56,Back,,,,,,,,,,,,,,,,6ypo3vp0zupq6s1jbk8rbmq51,Jubal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403241,30,15,1,2,21,3unkqo2g6ag99gd5ynz1j7vse,1,91.8,48.8,2022-11-04T20:02:35.889Z,2022-11-05T06:14:39Z,3893795405,78,,3893795427,231,48.2,3893795423,147,48.2,3893795421,146,93.4,3893795409,154,,3893795425,230,100.6,3893795029,25,,3894205303,388,,bj37ny1s1gbbe4wrgyz1wag9h,Mama Baldé,3893795407,29,3893795451,233,18,3893791367,17,,3893795035,328,,3893795415,102,,,3893791369,56,49.5,Center,3893795037,82,3893795031,15,3893795417,103,19,3893795411,55,27,,,,,,,,,
2481403225,18,10,1,2,21,9bxav814mkuhueiyivyive82d,1,7.3,49.9,2022-11-04T20:02:35.972Z,2022-11-05T07:10:54Z,3894205431,15,,3893793207,233,30,3893791289,94,,3893791291,56,Back,3894205429,388,,,,,,,,,,,512mx8ixg85cbefyan94g82y1,G. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403239,29,43,1,2,21,3unkqo2g6ag99gd5ynz1j7vse,1,0,0,2022-11-04T20:02:36.520Z,2022-11-04T20:02:50Z,3893791361,286,0,3893791359,56,Center,3893792191,144,44,,,,,,,,,,,,,,,,bj37ny1s1gbbe4wrgyz1wag9h,Mama Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481480599,957,43,1,2,22,3unkqo2g6ag99gd5ynz1j7vse,1,0,0,2022-11-04T20:02:37.271Z,2022-11-05T05:55:34Z,3894215837,233,904,3894364621,144,67,,,,,,,,,,,,,,,,,,,bj37ny1s1gbbe4wrgyz1wag9h,Mama Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481480597,904,43,1,2,22,9bxav814mkuhueiyivyive82d,1,0,0,2022-11-04T20:02:37.272Z,2022-11-05T05:55:34Z,3894215845,233,957,3894364617,144,67,,,,,,,,,,,,,,,,,,,8tesu8352jvqfvclei8hykjbp,J. Jeanvier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403249,31,15,1,2,22,3unkqo2g6ag99gd5ynz1j7vse,1,91.1,48.3,2022-11-04T20:02:37.275Z,2022-11-05T06:14:38Z,3893797649,233,19,3893797607,78,,3893791393,56,Center,3893797623,458,,3893796845,17,,3893797627,146,93.3,3893797609,102,51.6,3893797631,147,50.5,bj37ny1s1gbbe4wrgyz1wag9h,Mama Baldé,3893797633,230,3893797043,72,,3893797041,25,,3893797047,82,,3893797611,103,,99.5,3893797615,108,19,,3894205451,178,3893797619,328,3893797635,231,48.9,,,,,,,,,,,,
2481403261,19,10,1,2,22,9bxav814mkuhueiyivyive82d,1,1.4,51.9,2022-11-04T20:02:37.308Z,2022-11-05T06:14:37Z,3893795113,233,31,3893791475,94,,3894205493,178,,3893791477,56,Back,,,,,,,,,,,,,8tesu8352jvqfvclei8hykjbp,J. Jeanvier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403363,32,3,1,2,27,3unkqo2g6ag99gd5ynz1j7vse,0,94.6,23.6,2022-11-04T20:02:41.859Z,2022-11-05T06:14:36Z,3893792021,286,,3893792019,56,Center,3894205559,178,,3893792089,233,20,3894169551,465,,,,,,,,,,,demp53kye0ium76t240vo8cet,Rony Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403329,20,7,1,2,27,9bxav814mkuhueiyivyive82d,1,5.4,76.4,2022-11-04T20:02:42.067Z,2022-11-05T06:14:35Z,3894205587,178,,3893792065,233,32,3893791819,285,,3893791817,56,Back,3894169555,384,,,,,,,,,,,co59rv08x22hk5itwibbwq191,G. Hein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
