id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/9/value,keyPass,qualifier/12/value,qualifier/17/value,assist,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/18/value
2485403309,4,61,1,0,7,71ajatxnuhc5cnm3xvgdky49w,0,38.2,69.7,2022-11-13T16:06:13.798Z,2022-11-14T06:32:43Z,3914653167,56,Back,3916004081,178,,3916004079,15,,,,,,,,,,,,,,,,,am0pcyvtaws1i69jt09dgnsnp,L. Ajorque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485403451,5,27,1,0,33,71ajatxnuhc5cnm3xvgdky49w,1,0,0,2022-11-13T16:06:39.884Z,2022-11-14T00:42:48Z,3914654079,233,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485403463,6,27,1,0,33,70nn27vgkt6l48lvv5e66q7ww,1,0,0,2022-11-13T16:06:39.884Z,2022-11-14T00:42:48Z,3914654117,233,5,3914654023,53,44o5mjglkzqxctz07ust9bcru,3914654021,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485403643,6,28,1,1,26,71ajatxnuhc5cnm3xvgdky49w,1,0,0,2022-11-13T16:07:32.831Z,2022-11-14T00:42:54Z,3914659113,233,8,3914654947,55,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485404389,8,28,1,1,26,70nn27vgkt6l48lvv5e66q7ww,1,0,0,2022-11-13T16:07:32.831Z,2022-11-14T00:42:54Z,3914659137,233,6,3914658693,55,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485404545,8,68,1,1,33,71ajatxnuhc5cnm3xvgdky49w,0,0,0,2022-11-13T16:07:39.883Z,2022-11-14T00:43:01Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485404565,9,68,1,1,34,70nn27vgkt6l48lvv5e66q7ww,1,0,0,2022-11-13T16:07:40.413Z,2022-11-14T00:43:06Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485516007,820,1,1,1,35,70nn27vgkt6l48lvv5e66q7ww,1,39.5,30.2,2022-11-13T16:07:41.433Z,2022-11-14T06:32:42Z,3915276689,140,18.5,3916004943,178,,3915276693,212,25.3,3915276691,141,48.4,3915276687,56,Back,3915276695,213,2.6,,,,,,,d8jdziu0arw1rcx5byxd7rj6d,J. Laporte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485447837,372,43,1,1,40,70nn27vgkt6l48lvv5e66q7ww,1,0,0,2022-11-13T16:07:46.077Z,2022-11-13T18:45:16Z,3914895625,140,31.6,3914895631,213,4.6,3915277323,144,1,3914895629,212,17.7,3914897191,189,0,3914895623,56,Back,3914895627,141,3.8,,,,7cty3nkd7c84e16537v6y1djp,B. Innocent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485404655,10,43,1,1,40,70nn27vgkt6l48lvv5e66q7ww,1,0,0,2022-11-13T16:07:46.632Z,2022-11-13T16:57:49Z,3914660147,212,41.0,3914660133,56,Back,3914660143,141,50.3,3914660137,140,6.3,3914660157,1,0,3914660151,213,2.6,3914896429,144,1,,,,d8jdziu0arw1rcx5byxd7rj6d,J. Laporte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485516031,821,1,1,1,41,70nn27vgkt6l48lvv5e66q7ww,1,13.8,47.2,2022-11-13T16:07:47.748Z,2022-11-14T06:32:41Z,3916005089,178,,3915276885,140,31.7,3915276883,56,Back,3915276891,213,5.3,3915276887,141,9.5,3915276929,189,,3915276889,212,31.8,,,,6oi4a3g56xe76g0gg38knmzmd,V. Mannone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485448023,373,1,1,1,44,70nn27vgkt6l48lvv5e66q7ww,1,32.4,7.3,2022-11-13T16:07:50.528Z,2022-11-14T06:32:41Z,3914896707,56,Back,3914896709,140,19.6,3914896715,213,3.0,3914896713,212,13.6,3916005183,178,,3914896711,141,10.4,,,,,,,322sju1vi12p0r9a8048hnmxh,G. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485404681,11,43,1,1,44,70nn27vgkt6l48lvv5e66q7ww,1,0,0,2022-11-13T16:07:50.728Z,2022-11-13T16:57:52Z,3914660287,213,5.2,3914660279,56,Back,3914896503,144,1,3914660283,141,20.7,3914660285,212,21.9,3914660281,140,19.0,,,,,,,6oi4a3g56xe76g0gg38knmzmd,V. Mannone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485404729,12,43,1,1,45,70nn27vgkt6l48lvv5e66q7ww,1,0,0,2022-11-13T16:07:51.753Z,2022-11-13T16:57:52Z,3914660521,56,Back,3914896521,144,1,3914660523,140,31.5,3914660527,212,16.0,3914660525,141,5.5,3914660531,213,5.6,,,,,,,d8jdziu0arw1rcx5byxd7rj6d,J. Laporte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485404779,14,1,1,1,46,70nn27vgkt6l48lvv5e66q7ww,0,17,11.9,2022-11-13T16:07:52.961Z,2022-11-14T06:32:40Z,3916005271,178,,3914660873,212,42.1,3914660877,1,,3914660869,140,57.1,3914660871,141,9.5,3914660867,56,Right,3914660865,155,,3914660875,213,6.2,d8jdziu0arw1rcx5byxd7rj6d,J. Laporte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485404745,13,43,1,1,47,70nn27vgkt6l48lvv5e66q7ww,1,0,0,2022-11-13T16:07:53.689Z,2022-11-13T16:58:00Z,3914896829,144,1,3914660637,213,2.7,3914660629,56,Back,3914660633,141,13.4,3914660635,212,13.9,3914660631,140,19.3,,,,,,,322sju1vi12p0r9a8048hnmxh,G. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485404817,9,1,1,1,49,71ajatxnuhc5cnm3xvgdky49w,0,42.9,86.1,2022-11-13T16:07:55.629Z,2022-11-14T06:32:39Z,3914661061,141,77.0,3914661055,3,,3914661063,212,14.6,3916005331,388,,3914661065,213,5.8,3914661059,140,55.5,3914661057,56,Center,,,,4jal44qeyp9ur58768qre5uqd,M. Le Marchand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485404857,15,1,1,1,52,70nn27vgkt6l48lvv5e66q7ww,0,39.3,17.2,2022-11-13T16:07:58.214Z,2022-11-14T06:32:39Z,3914661295,212,7.8,3916005481,388,,3914661291,140,36.0,3914661287,3,,3914661293,141,7.0,3914661297,213,4.2,3914661289,56,Back,,,,7cty3nkd7c84e16537v6y1djp,B. Innocent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485404871,10,1,1,1,53,71ajatxnuhc5cnm3xvgdky49w,1,61.8,93.2,2022-11-13T16:07:59.627Z,2022-11-14T06:32:38Z,3914661395,213,4.0,3914661385,3,,3916005571,388,,3914661387,56,Left,3914661391,141,86.2,3914661393,212,6.6,3914661389,140,57.5,,,,950o8rjqvnl5bnidq2dc3fglx,K. Gameiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485404879,11,49,1,1,54,71ajatxnuhc5cnm3xvgdky49w,1,58,92.5,2022-11-13T16:08:00.668Z,2022-11-14T06:32:38Z,,,,,,,,,,,,,,,,,,,,,,,,,c8u45gxriyq1rup5fpr30xrdh,A. Thomasson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485404891,12,1,1,1,54,71ajatxnuhc5cnm3xvgdky49w,0,58.1,92.2,2022-11-13T16:08:00.726Z,2022-11-14T06:32:38Z,3914661465,140,62.3,3914661461,155,,3914661469,212,19.3,3914661463,56,Center,3914661471,213,4.9,3916005789,178,,3914661467,141,64.6,,,,c8u45gxriyq1rup5fpr30xrdh,A. Thomasson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485404905,16,61,1,1,56,70nn27vgkt6l48lvv5e66q7ww,0,35.2,25.9,2022-11-13T16:08:02.420Z,2022-11-14T06:32:37Z,3914661529,56,Back,3916005903,178,,,,,,,,,,,,,,,,,,,,e83sc1gnj31vgpo9u6fknmfvt,J. Ponceau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485405001,13,15,1,2,0,71ajatxnuhc5cnm3xvgdky49w,1,76.5,67.4,2022-11-13T16:08:06.373Z,2022-11-14T06:32:35Z,3914662031,56,Center,3916005967,178,,3914663401,233,17,3914663349,103,19,3914663347,102,52.7,3914663361,230,97.2,3914663351,215,,3914663339,76,,am0pcyvtaws1i69jt09dgnsnp,L. Ajorque,3914663363,231,51.1,3914663355,82,3914663337,72,3914662825,18,3914663733,458,3914663357,146,76.8,3914663359,147,66.4,3914662823,22,,,,,,,,,,,,,,,,,,,,,
2485404983,17,10,1,2,0,70nn27vgkt6l48lvv5e66q7ww,1,22.4,34.1,2022-11-13T16:08:06.467Z,2022-11-14T06:32:35Z,3914661961,94,,3916006035,178,,3914663419,233,13,3914661963,56,Back,,,,,,,,,,,,,e83sc1gnj31vgpo9u6fknmfvt,J. Ponceau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485405023,18,49,1,2,4,70nn27vgkt6l48lvv5e66q7ww,1,3.8,66.2,2022-11-13T16:08:10.127Z,2022-11-14T06:32:34Z,,,,,,,,,,,,,,,,,,,,,,,,,6oi4a3g56xe76g0gg38knmzmd,V. Mannone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485405179,19,1,1,2,10,70nn27vgkt6l48lvv5e66q7ww,1,10,64,2022-11-13T16:08:16.453Z,2022-11-14T06:32:33Z,3914662901,140,14.9,3916006465,178,,3914662905,212,25.3,3914662903,141,27.6,3914662899,56,Back,3914662907,213,4.9,,,,,,,6oi4a3g56xe76g0gg38knmzmd,V. Mannone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485405285,20,1,1,2,13,70nn27vgkt6l48lvv5e66q7ww,1,16.7,34.7,2022-11-13T16:08:19.428Z,2022-11-14T06:32:32Z,3914663557,212,23.3,3914663553,140,29.0,3916006499,178,,3914663559,213,5.3,3914663549,56,Back,3914663555,141,6.1,,,,,,,d8jdziu0arw1rcx5byxd7rj6d,J. Laporte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485405321,21,1,1,2,22,70nn27vgkt6l48lvv5e66q7ww,1,41.6,13.3,2022-11-13T16:08:28.852Z,2022-11-14T06:32:29Z,3914663773,140,31.8,3914663793,213,2.5,3914663781,141,25.0,3914663787,212,13.0,3914663767,56,Back,3916006545,178,,,,,,,,322sju1vi12p0r9a8048hnmxh,G. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485405433,22,1,1,2,25,70nn27vgkt6l48lvv5e66q7ww,1,30.5,33.6,2022-11-13T16:08:31.425Z,2022-11-14T06:32:29Z,3914664339,1,,3914664331,140,37.3,3914664337,213,1.4,3914664333,141,83.0,3914664335,212,34.3,3916006567,178,,3914664329,56,Back,,,,d8jdziu0arw1rcx5byxd7rj6d,J. Laporte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485405449,23,1,1,2,30,70nn27vgkt6l48lvv5e66q7ww,1,46.8,88.2,2022-11-13T16:08:36.294Z,2022-11-14T06:32:28Z,3914664413,213,0.6,3914664405,56,Left,3914664411,212,10.5,3914664407,140,55.1,3914664409,141,96.8,3916006627,178,,,,,,,,538zux65h0l9028fpf4v1g0r9,V. Le Goff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485405527,24,1,1,2,32,70nn27vgkt6l48lvv5e66q7ww,1,52.9,98.8,2022-11-13T16:08:38.144Z,2022-11-14T06:32:27Z,3916006739,178,,3914664827,213,3.7,3914664823,141,91.2,3914664821,140,44.1,3914664819,56,Back,3914664825,212,10.6,,,,,,,2zvbw080n4yro1phgv39ri3qi,T. Le Bris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485405571,25,1,1,2,35,70nn27vgkt6l48lvv5e66q7ww,1,48.9,97.6,2022-11-13T16:08:41.810Z,2022-11-14T06:32:25Z,3916006809,178,,3914665033,212,11.1,3914665031,141,96.0,3914665029,140,59.4,3914665035,213,6.2,3914665027,56,Left,,,,,,,538zux65h0l9028fpf4v1g0r9,V. Le Goff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485405631,26,1,1,2,38,70nn27vgkt6l48lvv5e66q7ww,0,63.1,98.2,2022-11-13T16:08:44.913Z,2022-11-14T06:32:23Z,3914665361,141,93.4,3914665359,140,91.6,3914665365,213,6.2,3916006835,178,,3914665357,56,Left,3914665363,212,30.1,,,,,,,44o5mjglkzqxctz07ust9bcru,E. Le Fée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485405695,14,12,1,2,42,71ajatxnuhc5cnm3xvgdky49w,1,6.2,3.5,2022-11-13T16:08:48.883Z,2022-11-14T06:32:23Z,3914665695,140,6.0,3916006907,178,,3914665701,213,4.6,3914665697,141,0.0,3914665693,56,Back,3914665761,167,,3914665699,212,3.1,,,,9hz4s6zmelmg4ix47xbre3q3t,R. Pierre-Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485405703,15,5,1,2,44,71ajatxnuhc5cnm3xvgdky49w,0,8,-1.2,2022-11-13T16:08:50.405Z,2022-11-14T00:45:59Z,3914665735,347,,3914666003,233,27,3914665731,56,Back,,,,,,,,,,,,,,,,9hz4s6zmelmg4ix47xbre3q3t,R. Pierre-Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485405733,27,5,1,2,44,70nn27vgkt6l48lvv5e66q7ww,1,92,101.2,2022-11-13T16:08:50.405Z,2022-11-14T00:45:59Z,3914665899,56,Left,3914665925,233,15,3914665901,347,,,,,,,,,,,,,,,,,44o5mjglkzqxctz07ust9bcru,E. Le Fée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485405863,28,1,1,2,53,70nn27vgkt6l48lvv5e66q7ww,1,88.7,100,2022-11-13T16:08:59.246Z,2022-11-14T06:32:22Z,3914666543,56,Left,3914666547,141,88.1,3914666549,212,17.1,3914666539,107,,3914666551,213,3.7,3914666545,140,74.8,,,,,,,538zux65h0l9028fpf4v1g0r9,V. Le Goff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485405901,29,1,1,2,55,70nn27vgkt6l48lvv5e66q7ww,1,75.1,89.4,2022-11-13T16:09:01.237Z,2022-11-14T06:32:22Z,3914666781,141,83.3,3914666777,56,Left,3916007119,178,,3914666783,212,19.0,3914666779,140,57.4,3914666785,213,3.4,,,,,,,44o5mjglkzqxctz07ust9bcru,E. Le Fée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485405927,30,1,1,2,58,70nn27vgkt6l48lvv5e66q7ww,1,57.9,83.8,2022-11-13T16:09:04.380Z,2022-11-14T06:32:21Z,3914666947,140,44.9,3914666955,213,4.1,3916007207,178,,3914666949,141,55.1,3914666945,56,Back,3914666953,212,23.8,,,,,,,996i59930r3kd4xk48x9fsp2h,M. Talbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485405961,31,1,1,3,0,70nn27vgkt6l48lvv5e66q7ww,1,43.3,57.6,2022-11-13T16:09:06.864Z,2022-11-14T06:32:20Z,3914667137,56,Back,3914667143,212,13.1,3916007243,178,,3914667139,140,46.2,3914667141,141,76.4,3914667145,213,1.3,,,,,,,d8jdziu0arw1rcx5byxd7rj6d,J. Laporte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485405987,32,1,1,3,3,70nn27vgkt6l48lvv5e66q7ww,1,45.1,80.9,2022-11-13T16:09:09.155Z,2022-11-14T06:32:20Z,3914667325,141,96.3,3914667327,212,17.0,3914667323,140,57.9,3916007287,178,,3914667321,56,Left,3914667329,213,0.7,,,,,,,996i59930r3kd4xk48x9fsp2h,M. Talbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485406007,33,1,1,3,5,70nn27vgkt6l48lvv5e66q7ww,1,53.7,97.3,2022-11-13T16:09:11.348Z,2022-11-14T06:32:19Z,3914667433,140,68.6,3914667437,212,15.6,3914667439,213,6.3,3914667431,56,Left,3916007363,178,,3914667435,141,96.9,,,,,,,538zux65h0l9028fpf4v1g0r9,V. Le Goff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485406021,34,1,1,3,6,70nn27vgkt6l48lvv5e66q7ww,1,62,99.8,2022-11-13T16:09:12.938Z,2022-11-14T06:32:18Z,3914667485,140,69.9,3916007503,178,,3914667489,212,14.2,3914667483,56,Left,3914667491,213,5.3,3914667487,141,82.9,,,,,,,2zvbw080n4yro1phgv39ri3qi,T. Le Bris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485406029,35,1,1,3,7,70nn27vgkt6l48lvv5e66q7ww,0,63.8,86.3,2022-11-13T16:09:14.006Z,2022-11-14T06:32:17Z,3914667525,213,0.2,3916007597,178,,3914667519,140,80.2,3914667517,56,Left,3914667521,141,90.6,3914667523,212,17.5,,,,,,,44o5mjglkzqxctz07ust9bcru,E. Le Fée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485406053,16,49,1,3,9,71ajatxnuhc5cnm3xvgdky49w,1,24.6,9.5,2022-11-13T16:09:15.293Z,2022-11-14T06:32:17Z,,,,,,,,,,,,,,,,,,,,,,,,,7z1gixk4hvbbgo71xgb04942x,G. Nyamsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
