id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/10/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2458592513,5,1,1,0,9,17o35s8assv3kamxowzz77k4r,0,23.3,84.2,2022-09-11T11:00:30.489Z,2022-09-12T06:20:54Z,3772764143,141,81.8,3772764139,56,Back,3772764147,213,6.2,3775522779,178,,3772764137,3,,3772764145,212,15.9,3772764141,140,38.4,,,,237j1qagaotsy5j9wo3xqfgtl,Neto Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458592517,7,8,1,0,10,71ajatxnuhc5cnm3xvgdky49w,1,71.7,11.8,2022-09-11T11:00:31.327Z,2022-09-12T06:20:53Z,3773402359,385,,3775522975,178,,3772764161,56,Right,,,,,,,,,,,,,,,,88nw24pkg2ikj9c91tccvqol,J. Aholou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458592521,6,44,1,0,11,17o35s8assv3kamxowzz77k4r,1,22.1,80.4,2022-09-11T11:00:32.694Z,2022-09-12T06:20:53Z,3772764177,285,,3772764215,233,8,3772764175,56,Back,,,,,,,,,,,,,,,,6euu7oztc1jkxcgef0g75cq95,M. Caufriez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458592525,8,44,1,0,11,71ajatxnuhc5cnm3xvgdky49w,0,77.9,19.6,2022-09-11T11:00:32.695Z,2022-09-12T06:20:53Z,3772764227,233,6,3772764189,286,,3772764187,56,Right,,,,,,,,,,,,,,,,am0pcyvtaws1i69jt09dgnsnp,L. Ajorque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458592527,7,12,1,0,11,17o35s8assv3kamxowzz77k4r,1,21.8,80,2022-09-11T11:00:32.822Z,2022-09-12T06:20:52Z,3772764209,212,9.3,3772764207,141,73.6,3772764203,56,Back,3775523041,388,,3772764505,15,,3772764211,213,5.8,3772764205,140,29.6,,,,6euu7oztc1jkxcgef0g75cq95,M. Caufriez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458592559,9,1,1,0,15,71ajatxnuhc5cnm3xvgdky49w,1,77.3,43.8,2022-09-11T11:00:36.765Z,2022-09-12T06:20:51Z,3772764367,141,30.3,3772764371,213,4.8,3772764369,212,9.2,3772764363,56,Center,3772764365,140,78.0,3775523113,178,,,,,,,,c8u45gxriyq1rup5fpr30xrdh,A. Thomasson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458592575,10,1,1,0,16,71ajatxnuhc5cnm3xvgdky49w,0,78.4,33.8,2022-09-11T11:00:37.421Z,2022-09-12T06:20:51Z,3775523195,178,,3772764443,141,63.0,3772764437,155,,3772764447,213,0.7,3772764439,56,Center,3772764445,212,30.7,3772764441,140,100.0,,,,88nw24pkg2ikj9c91tccvqol,J. Aholou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458592573,8,5,1,0,19,17o35s8assv3kamxowzz77k4r,1,-1,34.1,2022-09-11T11:00:40.566Z,2022-09-12T02:29:04Z,3772764421,56,Back,3772764471,233,11,3772764423,346,,,,,,,,,,,,,,,,,aflbpdgjm6huba3f9t848d4o9,Y. Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458592581,11,5,1,0,19,71ajatxnuhc5cnm3xvgdky49w,0,101,65.9,2022-09-11T11:00:40.566Z,2022-09-12T02:29:04Z,3772764479,233,8,3772764461,346,,3772764459,56,Center,,,,,,,,,,,,,,,,88nw24pkg2ikj9c91tccvqol,J. Aholou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458592749,9,1,1,0,51,17o35s8assv3kamxowzz77k4r,1,5.7,47.4,2022-09-11T11:01:12.710Z,2022-09-12T06:20:51Z,3772765437,213,0.2,3772765439,1,,3772765429,56,Center,3772765433,141,64.3,3772765443,74,,3772765427,124,,3772765431,140,61.5,3772765435,212,59.7,c6u4h9wy88ymj6whiz93jknv9,M. Diaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458592763,10,1,1,0,54,17o35s8assv3kamxowzz77k4r,1,55.5,87,2022-09-11T11:01:15.990Z,2022-09-12T06:20:50Z,3772765525,3,,3772765531,141,56.3,3772765535,212,23.0,3775523531,388,,3772765537,213,5.1,3772765527,56,Center,3772765529,140,64.6,,,,3xbgtth9h7ywlkpdzy8rwkbth,K. Andrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458592771,11,1,1,0,57,17o35s8assv3kamxowzz77k4r,1,55.3,74.1,2022-09-11T11:01:18.446Z,2022-09-12T06:20:49Z,3772765599,213,5.7,3775523649,178,,3772765591,56,Center,3772765597,212,16.2,3772765595,141,61.1,3772765593,140,68.2,,,,,,,8s5u921me5pvsfyvysjgpu2qy,M. Cham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458592775,12,61,1,0,57,17o35s8assv3kamxowzz77k4r,0,59.2,82.2,2022-09-11T11:01:19.137Z,2022-09-12T06:20:49Z,3775524113,178,,3772765613,56,Left,,,,,,,,,,,,,,,,,,,237j1qagaotsy5j9wo3xqfgtl,Neto Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458592787,12,49,1,0,59,71ajatxnuhc5cnm3xvgdky49w,1,31.9,26.7,2022-09-11T11:01:20.334Z,2022-09-12T06:20:48Z,,,,,,,,,,,,,,,,,,,,,,,,,7bba28af7hqhh7ruo91x2mk9g,I. Doukouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458592801,13,1,1,0,59,71ajatxnuhc5cnm3xvgdky49w,1,32,26.9,2022-09-11T11:01:20.358Z,2022-09-12T06:20:48Z,3772765705,141,34.5,3772765701,56,Back,3772765703,140,43.6,3775524305,178,,3772765709,213,0.4,3772765707,212,13.2,,,,,,,7bba28af7hqhh7ruo91x2mk9g,I. Doukouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458592803,14,1,1,0,59,71ajatxnuhc5cnm3xvgdky49w,0,39.1,18.3,2022-09-11T11:01:21.006Z,2022-09-12T06:20:48Z,3772765713,56,Center,3772768699,212,20.6,3772768697,141,42.7,3772768701,213,0.9,3772768695,140,50.7,3775524423,178,,,,,,,,88nw24pkg2ikj9c91tccvqol,J. Aholou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458592817,13,49,1,1,2,17o35s8assv3kamxowzz77k4r,1,50.6,61.9,2022-09-11T11:01:23.428Z,2022-09-12T06:20:47Z,,,,,,,,,,,,,,,,,,,,,,,,,7j0fv43b1dkuiqk71ym4mmw6i,A. Seidu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458592825,14,1,1,1,2,17o35s8assv3kamxowzz77k4r,0,52.4,61.5,2022-09-11T11:01:23.877Z,2022-09-12T06:20:47Z,3772765793,212,20.1,3772765795,213,5.4,3772765789,140,64.4,3772765791,141,38.5,3775524637,178,,3772765787,56,Center,,,,,,,7j0fv43b1dkuiqk71ym4mmw6i,A. Seidu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459108301,795,43,1,1,3,71ajatxnuhc5cnm3xvgdky49w,1,0,0,2022-09-11T11:01:24.533Z,2022-09-12T03:00:00Z,3775552541,178,0,3775552631,144,82,,,,,,,,,,,,,,,,,,,wg9qybhs3qeq9awhux331uqx,J. Bellegarde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459108307,796,43,1,1,3,71ajatxnuhc5cnm3xvgdky49w,1,0,0,2022-09-11T11:01:24.603Z,2022-09-12T03:00:02Z,3775552585,178,0,3775552669,144,82,,,,,,,,,,,,,,,,,,,wg9qybhs3qeq9awhux331uqx,J. Bellegarde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458592831,15,49,1,1,3,71ajatxnuhc5cnm3xvgdky49w,1,42.8,50.5,2022-09-11T11:01:24.617Z,2022-09-12T06:20:46Z,,,,,,,,,,,,,,,,,,,,,,,,,wg9qybhs3qeq9awhux331uqx,J. Bellegarde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458592895,16,1,1,1,10,71ajatxnuhc5cnm3xvgdky49w,1,76.5,75.3,2022-09-11T11:01:31.530Z,2022-09-12T06:20:43Z,3772766183,56,Center,3775524791,178,,3772766189,141,45.4,3772766621,210,15,3772766623,154,,3772766193,212,24.1,3772766185,140,88.8,3772766197,213,5.3,wg9qybhs3qeq9awhux331uqx,J. Bellegarde,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458592901,17,15,1,1,12,71ajatxnuhc5cnm3xvgdky49w,1,89,51.4,2022-09-11T11:01:33.718Z,2022-09-12T06:20:42Z,3772766217,22,,3772766219,17,,3772766395,72,,3772766625,76,,3772766635,102,52.9,3772766399,233,15,3772766639,146,97.7,3772766221,56,Center,am0pcyvtaws1i69jt09dgnsnp,L. Ajorque,,3772766637,103,4.4,3775524905,178,3772766627,29,3772766629,154,3772766641,147,51.5,3772766631,55,16,,,,,,,,,,,,,,,,,,,,,
2458592907,15,10,1,1,13,17o35s8assv3kamxowzz77k4r,1,2.6,48,2022-09-11T11:01:34.293Z,2022-09-12T06:20:41Z,3772766421,233,17,3772766271,56,Back,3772766383,179,,3773408367,376,,3772766259,173,,3772766267,182,,,,,,,,c6u4h9wy88ymj6whiz93jknv9,M. Diaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458592913,16,52,1,1,15,17o35s8assv3kamxowzz77k4r,1,2.6,47.6,2022-09-11T11:01:36.508Z,2022-09-12T06:20:41Z,3773408739,376,,3775525033,179,,,,,,,,,,,,,,,,,,,,c6u4h9wy88ymj6whiz93jknv9,M. Diaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458593037,17,1,1,1,30,17o35s8assv3kamxowzz77k4r,0,14.5,49.4,2022-09-11T11:01:52.078Z,2022-09-12T06:20:40Z,3772766919,140,72.6,3772766917,56,Center,3772766921,141,63.4,3772766923,212,61.7,3772766929,1,,3772766915,199,,3772766927,213,0.2,,,,c6u4h9wy88ymj6whiz93jknv9,M. Diaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458593073,20,61,1,1,33,71ajatxnuhc5cnm3xvgdky49w,1,33.1,39.9,2022-09-11T11:01:54.457Z,2022-09-12T06:20:40Z,3775525243,388,,3772912965,189,,3775525241,21,,3772912243,56,Back,,,,,,,,,,,,,7bba28af7hqhh7ruo91x2mk9g,I. Doukouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458593049,18,1,1,1,35,71ajatxnuhc5cnm3xvgdky49w,0,46.8,40.2,2022-09-11T11:01:56.944Z,2022-09-12T06:20:40Z,3772766973,212,15.2,3772766969,140,60.7,3772766967,56,Center,3772766975,213,6.0,3772766965,3,,3772766971,141,33.9,3775525339,388,,,,,88nw24pkg2ikj9c91tccvqol,J. Aholou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458606955,324,1,1,1,36,17o35s8assv3kamxowzz77k4r,1,43.4,56.9,2022-09-11T11:01:58.137Z,2022-09-12T06:20:39Z,3772834615,213,2.3,3772834611,141,89.7,3772834609,140,25.9,3772834607,56,Back,3775525457,178,,3772834613,212,28.9,,,,,,,7j0fv43b1dkuiqk71ym4mmw6i,A. Seidu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458593053,19,43,1,1,38,71ajatxnuhc5cnm3xvgdky49w,1,0,0,2022-09-11T11:01:59.725Z,2022-09-11T11:54:37Z,3772767021,213,5.6,3772767013,56,Right,3772767009,3,0,3772767017,141,12.5,3772913825,144,1,3772767019,212,22.4,3772767015,140,76.9,3772767011,168,0,am0pcyvtaws1i69jt09dgnsnp,L. Ajorque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458593093,19,1,1,1,41,17o35s8assv3kamxowzz77k4r,1,22.8,88.7,2022-09-11T11:02:02.334Z,2022-09-12T06:20:39Z,3772767215,212,20.4,3772767211,141,68.2,3772767205,56,Back,3775525507,178,,3772767221,213,3.9,3772767207,140,8.6,,,,,,,237j1qagaotsy5j9wo3xqfgtl,Neto Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458593059,18,43,1,1,41,17o35s8assv3kamxowzz77k4r,1,0,0,2022-09-11T11:02:02.586Z,2022-09-11T11:54:10Z,3772912293,144,49,,,,,,,,,,,,,,,,,,,,,,237j1qagaotsy5j9wo3xqfgtl,Neto Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458593105,20,1,1,1,46,17o35s8assv3kamxowzz77k4r,0,2.2,59.3,2022-09-11T11:02:07.446Z,2022-09-12T06:20:38Z,3772767285,213,0.1,3772767281,141,62.0,3772767283,212,27.8,3772767279,140,28.6,3772767277,56,Back,3775525879,178,,,,,,,,c6u4h9wy88ymj6whiz93jknv9,M. Diaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458593111,21,49,1,1,49,71ajatxnuhc5cnm3xvgdky49w,1,67.4,41.2,2022-09-11T11:02:10.186Z,2022-09-12T06:20:38Z,,,,,,,,,,,,,,,,,,,,,,,,,egtyl4noukbjkm1va1i11e87o,H. Diarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458593155,22,1,1,1,53,71ajatxnuhc5cnm3xvgdky49w,0,87.2,25.1,2022-09-11T11:02:14.450Z,2022-09-12T06:20:36Z,3772767507,213,1.1,3772767501,140,100.0,3772767505,212,29.1,3772767503,141,62.9,3772767499,56,Center,3775526231,178,,,,,,,,egtyl4noukbjkm1va1i11e87o,H. Diarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458593171,21,5,1,1,56,17o35s8assv3kamxowzz77k4r,1,-0.3,39.2,2022-09-11T11:02:17.234Z,2022-09-12T02:32:16Z,3772767591,233,23,3772767563,346,,3772767561,56,Back,,,,,,,,,,,,,,,,c6u4h9wy88ymj6whiz93jknv9,M. Diaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458593159,23,5,1,1,56,71ajatxnuhc5cnm3xvgdky49w,0,100.3,60.8,2022-09-11T11:02:17.234Z,2022-09-12T02:32:16Z,3772767521,56,Center,3772767619,233,21,3772767523,346,,,,,,,,,,,,,,,,,egtyl4noukbjkm1va1i11e87o,H. Diarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458593405,22,1,1,2,24,17o35s8assv3kamxowzz77k4r,1,4.9,52.8,2022-09-11T11:02:45.813Z,2022-09-12T06:20:36Z,3772769051,189,,3772768743,141,10.4,3772768749,1,,3772768737,124,,3772768739,56,Back,3772768747,213,5.4,3772768745,212,36.0,3772768753,237,,c6u4h9wy88ymj6whiz93jknv9,M. Diaw,,3772768741,140,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458593409,23,1,1,2,29,17o35s8assv3kamxowzz77k4r,1,22.3,3.5,2022-09-11T11:02:50.457Z,2022-09-12T06:20:35Z,3772768757,56,Back,3772768759,140,29.3,3772768763,212,9.0,3772768761,141,11.1,3775526485,178,,3772768765,213,0.6,,,,,,,akz04kph7qmvbpk3auntlfowl,Jérémie Bela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458593425,24,1,1,2,31,17o35s8assv3kamxowzz77k4r,1,33.5,4.2,2022-09-11T11:02:52.353Z,2022-09-12T06:20:34Z,3772768821,141,8.0,3772768819,140,29.1,3772768817,56,Back,3772768825,213,2.6,3772768823,212,5.3,3775526727,178,,,,,,,,aflbpdgjm6huba3f9t848d4o9,Y. Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458593437,25,3,1,2,31,17o35s8assv3kamxowzz77k4r,0,33,1.9,2022-09-11T11:02:52.727Z,2022-09-12T06:20:34Z,3772768873,56,Back,3772768875,285,,3773417473,465,,3772768941,233,24,3775527011,178,,,,,,,,,,,akz04kph7qmvbpk3auntlfowl,Jérémie Bela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458593447,24,7,1,2,31,71ajatxnuhc5cnm3xvgdky49w,1,67,98.1,2022-09-11T11:02:52.854Z,2022-09-12T06:20:34Z,3773417631,384,,3775527079,178,,3772768917,233,25,3772768907,56,Left,3772768921,286,,,,,,,,,,,4jal44qeyp9ur58768qre5uqd,M. Le Marchand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458593465,25,4,1,2,33,71ajatxnuhc5cnm3xvgdky49w,1,62.2,95.8,2022-09-11T11:02:54.362Z,2022-09-12T06:20:33Z,3772769001,56,Left,3772769015,233,26,3772769005,265,,3772768999,13,,3772769007,286,,3772769003,152,,,,,,,,wg9qybhs3qeq9awhux331uqx,J. Bellegarde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458593457,26,4,1,2,33,17o35s8assv3kamxowzz77k4r,0,37.8,4.2,2022-09-11T11:02:54.363Z,2022-09-12T06:20:32Z,3772768971,152,,3772768975,285,,3772768969,56,Back,3772768967,13,,3775527091,178,,3772768973,265,,3772769025,233,25,,,,akz04kph7qmvbpk3auntlfowl,Jérémie Bela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458593501,27,43,1,2,33,17o35s8assv3kamxowzz77k4r,1,0,0,2022-09-11T11:02:54.474Z,2022-09-11T11:03:36Z,3772769173,56,Back,3772770397,144,61,,,,,,,,,,,,,,,,,,,akz04kph7qmvbpk3auntlfowl,Jérémie Bela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458593533,26,1,1,2,40,71ajatxnuhc5cnm3xvgdky49w,1,57.8,97.9,2022-09-11T11:03:01.303Z,2022-09-12T06:20:32Z,3772769311,152,,3775527295,178,,3772769315,140,37.3,3772769319,212,24.1,3772769317,141,82.0,3772769309,5,,3772769321,213,3.6,3772769313,56,Back,4jal44qeyp9ur58768qre5uqd,M. Le Marchand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
