id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2451124043,9,1,1,0,16,be2k34rut1lz79jxenabttqlc,1,48.5,58.9,2022-08-26T19:00:08.840Z,2022-08-27T07:38:14Z,3732966053,56,Left,3732966057,141,84.7,3732966061,213,0.9,3733754303,178,,3732966055,140,61.4,3732966059,212,22.2,,,,,,,7nivkfkngr374fx5totgektm1,A. Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451124061,10,1,1,0,19,be2k34rut1lz79jxenabttqlc,1,63.5,89.9,2022-08-26T19:00:11.768Z,2022-08-27T07:38:13Z,3732966139,213,4.1,3733754361,178,,3732966137,212,13.2,3732966135,141,74.4,3732966131,56,Center,3732966133,140,56.0,,,,,,,5ixupu8etas04im7097qhb1ed,Ismaily,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451124081,11,1,1,0,21,be2k34rut1lz79jxenabttqlc,1,55.1,80.1,2022-08-26T19:00:14.101Z,2022-08-27T07:38:12Z,3732966229,56,Center,3732966233,141,64.2,3732966231,140,53.1,3733754397,178,,3732966237,213,4.5,3732966235,212,11.0,,,,,,,7nivkfkngr374fx5totgektm1,A. Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451124109,12,1,1,0,24,be2k34rut1lz79jxenabttqlc,1,49.9,60,2022-08-26T19:00:16.787Z,2022-08-27T07:38:11Z,3732966387,213,4.5,3732966385,212,21.0,3732966383,141,29.7,3732966379,56,Back,3732966381,140,45.8,3733754419,178,,,,,,,,31sljkjull0n7082fed26stzp,B. André,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451124123,13,1,1,0,28,be2k34rut1lz79jxenabttqlc,1,50.8,14.2,2022-08-26T19:00:20.601Z,2022-08-27T07:38:10Z,3732966445,212,17.0,3733754443,178,,3732966447,213,5.9,3732966439,56,Right,3732966443,141,4.9,3732966441,140,65.8,,,,,,,7c0b5fz3m1uw0fwpm051e6rfu,B. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451124133,14,1,1,0,29,be2k34rut1lz79jxenabttqlc,1,64.2,1.4,2022-08-26T19:00:22.222Z,2022-08-27T07:38:10Z,3733754459,178,,3732966499,212,9.5,3732966493,56,Right,3732966501,213,1.2,3732966497,141,14.3,3732966495,140,67.7,,,,,,,4st4hurqbtyzw1tbkzuuk78fe,E. Zhegrova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451124143,15,1,1,0,30,be2k34rut1lz79jxenabttqlc,1,66.1,9,2022-08-26T19:00:22.818Z,2022-08-27T07:38:09Z,3733754525,178,,3732966527,140,60.3,3732966531,212,6.6,3732966533,213,2.7,3732966525,56,Right,3732966529,141,12.8,,,,,,,b8dd5q3n5irlkcv0ekzqhzc2x,J. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451124163,16,1,1,0,31,be2k34rut1lz79jxenabttqlc,1,60.7,6.5,2022-08-26T19:00:23.755Z,2022-08-27T07:38:09Z,3732966635,212,15.3,3732966637,213,1.0,3733754553,178,,3732966633,141,25.9,3732966631,140,68.0,3732966629,56,Center,,,,,,,4st4hurqbtyzw1tbkzuuk78fe,E. Zhegrova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451124173,17,1,1,0,32,be2k34rut1lz79jxenabttqlc,1,65.4,19.6,2022-08-26T19:00:24.881Z,2022-08-27T07:38:09Z,3733754633,178,,3732966665,56,Center,3732966673,212,8.0,3732966671,141,31.0,3732966675,213,1.8,3732966669,140,63.7,,,,,,,afaseprhytbymcocemwregzc9,Y. Yazıcı,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451124175,18,61,1,0,32,be2k34rut1lz79jxenabttqlc,0,62.3,21.8,2022-08-26T19:00:25.314Z,2022-08-27T07:38:08Z,3732966683,56,Center,3733754683,178,,,,,,,,,,,,,,,,,,,,4st4hurqbtyzw1tbkzuuk78fe,E. Zhegrova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451124179,3,49,1,0,34,6xjy1q2m55iiwe8g1r1yffbc9,1,35.2,72.8,2022-08-26T19:00:26.691Z,2022-08-27T07:38:08Z,,,,,,,,,,,,,,,,,,,,,,,,,d3d1qks236pztzcqp3wdcc0l,V. Marchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451124209,4,4,1,0,35,6xjy1q2m55iiwe8g1r1yffbc9,1,39.3,69.5,2022-08-26T19:00:28.311Z,2022-08-27T07:38:07Z,3732966911,56,Back,3732966913,152,,3732966915,286,,3732966907,13,,3732967155,233,19,3732966909,295,,,,,,,,d3d1qks236pztzcqp3wdcc0l,V. Marchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451124255,19,4,1,0,35,be2k34rut1lz79jxenabttqlc,0,60.7,30.5,2022-08-26T19:00:28.312Z,2022-08-27T07:38:06Z,3732967119,295,,3733754903,178,,3732967123,152,,3732967121,56,Center,3732967117,13,,3732967187,233,4,3732967125,285,,,,,4st4hurqbtyzw1tbkzuuk78fe,E. Zhegrova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451124289,5,1,1,0,41,6xjy1q2m55iiwe8g1r1yffbc9,1,33.8,76.3,2022-08-26T19:00:34.155Z,2022-08-27T07:38:06Z,3732967347,152,,3732967345,5,,3732967351,140,35.6,3732967353,141,94.4,3732967349,56,Back,3732967357,213,1.4,3733755055,178,,3732967355,212,12.5,crdmczlhynym2z1adqlbt853p,F. Mayembo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451124307,6,1,1,0,46,6xjy1q2m55iiwe8g1r1yffbc9,0,47.3,94.3,2022-08-26T19:00:38.786Z,2022-08-27T07:38:05Z,3732967465,140,86.7,3732967467,141,57.9,3732967463,56,Center,3732967461,155,,3732967469,212,48.2,3732967471,213,5.7,3732967473,1,,3733755075,178,,1e77it93nx78uu157mmksd71l,I. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451124319,20,52,1,0,50,be2k34rut1lz79jxenabttqlc,1,15.2,46.1,2022-08-26T19:00:42.714Z,2022-08-27T07:38:05Z,3733392397,377,,3733755091,178,,,,,,,,,,,,,,,,,,,,2ols4tslj83nkbztgkx9s92hh,Léo Jardim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451124337,21,1,1,0,50,be2k34rut1lz79jxenabttqlc,1,16.3,48.4,2022-08-26T19:00:43.521Z,2022-08-27T07:38:04Z,3733763369,178,,3732967589,213,6.1,3732967583,140,29.0,3732967579,123,,3732967581,56,Back,3732967585,141,44.8,3732967587,212,13.6,,,,2ols4tslj83nkbztgkx9s92hh,Léo Jardim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451124373,22,1,1,0,55,be2k34rut1lz79jxenabttqlc,1,38.2,51,2022-08-26T19:00:48.222Z,2022-08-27T07:38:03Z,3732967805,141,79.1,3732967807,212,19.4,3733763427,178,,3732967803,140,34.8,3732967801,56,Back,3732967809,213,1.8,,,,,,,7nivkfkngr374fx5totgektm1,A. Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451124403,23,1,1,0,57,be2k34rut1lz79jxenabttqlc,1,34.3,79.4,2022-08-26T19:00:50.047Z,2022-08-27T07:38:03Z,3732967975,212,24.6,3732967977,213,0.3,3732967969,56,Left,3732967973,141,88.9,3732967971,140,56.9,3733766977,178,,,,,,,,5ixupu8etas04im7097qhb1ed,Ismaily,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451202483,886,3,1,1,2,be2k34rut1lz79jxenabttqlc,0,66.4,91.7,2022-08-26T19:00:55.307Z,2022-08-27T07:38:01Z,3733393561,464,,3733766993,178,,3733393557,286,,3733393563,467,9higgl848a37qflh0sts05tjp,3733393551,56,Left,,,,,,,,,,b8dd5q3n5irlkcv0ekzqhzc2x,J. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451124419,24,1,1,1,3,be2k34rut1lz79jxenabttqlc,1,67.5,94,2022-08-26T19:00:56.080Z,2022-08-27T07:38:01Z,3732968049,141,89.9,3732968053,213,3.3,3732968051,212,14.1,3733767007,178,,3732968045,56,Left,3732968047,140,54.3,,,,,,,b8dd5q3n5irlkcv0ekzqhzc2x,J. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451124433,25,1,1,1,5,be2k34rut1lz79jxenabttqlc,1,56.3,90.8,2022-08-26T19:00:58Z,2022-08-27T07:38:00Z,3732968147,140,54.1,3732968145,56,Center,3733767015,178,,3732968151,212,10.5,3732968153,213,4.5,3732968149,141,75.7,,,,,,,5ixupu8etas04im7097qhb1ed,Ismaily,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451124457,26,1,1,1,6,be2k34rut1lz79jxenabttqlc,1,56.9,80.3,2022-08-26T19:00:58.833Z,2022-08-27T07:38:00Z,3733767023,178,,3732968335,213,3.3,3732968327,56,Back,3732968331,141,77.8,3732968333,212,14.2,3732968329,140,43.5,,,,,,,7nivkfkngr374fx5totgektm1,A. Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451124491,27,1,1,1,9,be2k34rut1lz79jxenabttqlc,1,45.7,73.8,2022-08-26T19:01:02.149Z,2022-08-27T07:37:59Z,3733767027,178,,3732968551,141,53.6,3732968555,212,16.7,3732968547,140,36.7,3732968559,213,4.1,3732968543,56,Back,,,,,,,8jjep8bx1jpjuf8firxccc549,Tiago Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451124507,28,1,1,1,14,be2k34rut1lz79jxenabttqlc,1,43,50,2022-08-26T19:01:06.955Z,2022-08-27T07:37:58Z,3732968665,56,Back,3732968681,213,1.4,3733767031,178,,3732968673,141,65.2,3732968669,140,45.1,3732968677,212,10.6,,,,,,,e211nih87ou9t8crzjbbzhexh,José Fonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451124539,29,1,1,1,18,be2k34rut1lz79jxenabttqlc,1,46.7,51.5,2022-08-26T19:01:11.123Z,2022-08-27T07:37:56Z,3732968835,141,24.7,3732968837,212,18.3,3732968833,140,45.0,3732968831,56,Back,3732968839,213,4.6,3733767039,178,,,,,,,,7nivkfkngr374fx5totgektm1,A. Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451124565,30,1,1,1,22,be2k34rut1lz79jxenabttqlc,1,55.3,13,2022-08-26T19:01:15.357Z,2022-08-27T07:37:55Z,3732968991,141,11.7,3732968993,212,35.0,3732968985,56,Right,3732968981,155,,3732968995,213,6.3,3733767059,178,,3732968989,140,88.6,3733904323,1,,7c0b5fz3m1uw0fwpm051e6rfu,B. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451124561,7,45,1,1,25,6xjy1q2m55iiwe8g1r1yffbc9,0,12.4,97.7,2022-08-26T19:01:18.371Z,2022-08-27T07:37:54Z,3732968963,56,Back,3732969129,233,31,3732968965,285,,,,,,,,,,,,,,,,,1e77it93nx78uu157mmksd71l,I. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451124579,31,3,1,1,25,be2k34rut1lz79jxenabttqlc,1,87.6,2.3,2022-08-26T19:01:18.371Z,2022-08-27T07:37:54Z,3733394095,465,,3732969081,56,Right,3732969083,286,,3733767171,15,,3732969109,233,7,3733767169,178,,,,,,,,4st4hurqbtyzw1tbkzuuk78fe,E. Zhegrova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451124639,32,1,1,1,28,be2k34rut1lz79jxenabttqlc,0,96.1,21.2,2022-08-26T19:01:20.822Z,2022-08-27T07:00:22Z,3732970109,1,,3733394197,72,,3733394195,386,,3732969361,56,Left,3732969363,140,84.2,3733394193,225,,3732969365,141,100.0,3732969367,212,56.2,4st4hurqbtyzw1tbkzuuk78fe,E. Zhegrova,3732969369,213,1.8,3733767241,178,3732969357,2,3732970175,345,3732969359,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451124823,8,5,1,1,33,6xjy1q2m55iiwe8g1r1yffbc9,1,16.6,-1.8,2022-08-26T19:01:25.747Z,2022-08-27T04:02:43Z,3732970293,233,34,3732970267,56,Back,3732970269,347,,,,,,,,,,,,,,,,,1e77it93nx78uu157mmksd71l,I. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451124661,34,5,1,1,33,be2k34rut1lz79jxenabttqlc,0,83.4,101.8,2022-08-26T19:01:25.747Z,2022-08-27T04:02:43Z,3732970297,233,8,3732969473,347,,3732969471,56,Left,,,,,,,,,,,,,,,,b8dd5q3n5irlkcv0ekzqhzc2x,J. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451124643,33,43,1,1,33,be2k34rut1lz79jxenabttqlc,1,0,0,2022-08-26T19:01:26.275Z,2022-08-26T19:01:38Z,3732969951,144,61,3732969385,56,Center,,,,,,,,,,,,,,,,,,,b8dd5q3n5irlkcv0ekzqhzc2x,J. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451124853,9,1,1,1,53,6xjy1q2m55iiwe8g1r1yffbc9,1,22.3,0,2022-08-26T19:01:46.025Z,2022-08-27T07:37:53Z,3732970457,107,,3732970461,140,52.1,3732970463,141,9.8,3732970465,212,32.3,3732970467,213,0.3,3732970459,56,Right,3732970469,1,,,,,2hujd2bwvb0wtxdna6c0xb2z9,M. Alphonse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451124859,10,1,1,1,55,6xjy1q2m55iiwe8g1r1yffbc9,0,49,8.3,2022-08-26T19:01:48.202Z,2022-08-27T07:37:53Z,3732970489,56,Right,3732970487,3,,3732970491,140,61.4,3732970501,213,0.4,3732970493,141,17.3,3732970817,168,,3733767427,178,,3732970497,212,14.4,2fa3vmp34mwrthdiehnaxnnqh,M. El Idrissy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451124871,35,49,1,1,56,be2k34rut1lz79jxenabttqlc,1,40.8,88.5,2022-08-26T19:01:49.525Z,2022-08-27T07:37:53Z,,,,,,,,,,,,,,,,,,,,,,,,,8jjep8bx1jpjuf8firxccc549,Tiago Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451124921,36,1,1,1,56,be2k34rut1lz79jxenabttqlc,1,40.6,88.4,2022-08-26T19:01:49.569Z,2022-08-27T07:37:52Z,3732970751,141,45.8,3732970753,212,35.4,3732970749,140,21.3,3733767563,178,,3732970755,213,4.1,3732970747,56,Back,3733904291,1,,,,,8jjep8bx1jpjuf8firxccc549,Tiago Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451124943,37,1,1,2,1,be2k34rut1lz79jxenabttqlc,0,21.5,41.8,2022-08-26T19:01:54.367Z,2022-08-27T07:37:52Z,3732970907,1,,3732970905,213,6.0,3733767621,178,,3732970903,212,48.4,3732970895,155,,3732970901,141,23.6,3732970897,56,Center,3732970899,140,66.1,2ols4tslj83nkbztgkx9s92hh,Léo Jardim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451124969,11,1,1,2,4,6xjy1q2m55iiwe8g1r1yffbc9,1,35.7,76.2,2022-08-26T19:01:57.275Z,2022-08-27T07:37:52Z,3732971041,3,,3732971043,56,Back,3732971047,141,88.3,3733767673,388,,3732971045,140,47.3,3732971051,213,0.6,3732971049,212,14.7,,,,1e77it93nx78uu157mmksd71l,I. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451124973,12,49,1,2,6,6xjy1q2m55iiwe8g1r1yffbc9,1,46.6,80.7,2022-08-26T19:01:58.770Z,2022-08-27T07:37:51Z,,,,,,,,,,,,,,,,,,,,,,,,,bi49lcldxz8jubp72kgeke2y2,K. Spadanuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451124977,13,3,1,2,7,6xjy1q2m55iiwe8g1r1yffbc9,1,43.5,79.5,2022-08-26T19:02:00.052Z,2022-08-27T07:16:28Z,3733394517,464,,3732971077,56,Back,3732971197,233,38,3733767825,178,,3732971081,286,,,,,,,,,,,bi49lcldxz8jubp72kgeke2y2,K. Spadanuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451124995,38,45,1,2,7,be2k34rut1lz79jxenabttqlc,0,56.5,20.5,2022-08-26T19:02:00.052Z,2022-08-27T07:16:27Z,3732971217,233,13,3732971179,56,Right,3732971181,285,,,,,,,,,,,,,,,,,4st4hurqbtyzw1tbkzuuk78fe,E. Zhegrova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451124981,14,50,1,2,8,6xjy1q2m55iiwe8g1r1yffbc9,1,43.6,85.5,2022-08-26T19:02:00.885Z,2022-08-27T07:37:50Z,3732971117,56,Back,3732971119,286,,3732971367,233,39,,,,,,,,,,,,,,,,bi49lcldxz8jubp72kgeke2y2,K. Spadanuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451125023,39,7,1,2,8,be2k34rut1lz79jxenabttqlc,1,56.4,14.5,2022-08-26T19:02:01.227Z,2022-08-27T07:37:50Z,3732971363,233,14,3732971343,56,Right,3733768169,178,,3733394591,384,,3732971345,285,,,,,,,,,,,7c0b5fz3m1uw0fwpm051e6rfu,B. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451125029,40,61,1,2,9,be2k34rut1lz79jxenabttqlc,0,62.9,11.7,2022-08-26T19:02:02.097Z,2022-08-27T07:37:50Z,3732971361,56,Right,3733768211,178,,,,,,,,,,,,,,,,,,,,b8dd5q3n5irlkcv0ekzqhzc2x,J. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
