id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,assist,qualifier/16/value,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2527475523,5,61,1,0,9,3c3jcs7vc1t6vz5lev162jyv7,1,42.1,63.6,2023-04-02T13:00:39.212Z,2023-04-03T06:33:32Z,4160239315,15,,4157556353,56,Back,4160239317,388,,,,,,,,,,,,,,,,,ccu7hw3wrcspl1a18g2ldnsh5,A. Flips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527475545,7,1,1,0,11,750ustvk4jfqmo8q4gnrcxy7z,0,49.9,41.2,2023-04-02T13:00:41.126Z,2023-04-03T06:33:31Z,4157556451,140,77.7,4157556457,213,6.1,4160239493,178,,4157556453,141,35.0,4157556455,212,29.5,4158564479,155,,4157556449,56,Center,,,,crjrpkb5p430hludk5acmhjv9,Andrei Girotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527475547,6,49,1,0,13,3c3jcs7vc1t6vz5lev162jyv7,1,25.6,75.2,2023-04-02T13:00:43.676Z,2023-04-03T06:33:31Z,,,,,,,,,,,,,,,,,,,,,,,,,e1gq9zfwrm446r2tzmeiw6jmx,T. De Smet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527475603,7,1,1,0,13,3c3jcs7vc1t6vz5lev162jyv7,1,25.4,74.9,2023-04-02T13:00:43.710Z,2023-04-03T06:33:31Z,4157556731,212,15.1,4157556729,141,56.7,4157556727,140,33.7,4160240139,178,,4157556725,56,Back,4157556723,157,,4157556733,213,5.3,4157556735,1,,e1gq9zfwrm446r2tzmeiw6jmx,T. De Smet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527475633,8,1,1,0,17,3c3jcs7vc1t6vz5lev162jyv7,1,31.2,53.1,2023-04-02T13:00:47.265Z,2023-04-03T06:33:30Z,4157556885,56,Back,4157556897,212,8.3,4157556899,213,0.6,4157556881,3,,4158700553,168,,4160240539,388,,4157556893,141,59.7,4157556889,140,37.9,8qmm84tue6kuz8e5nhhdhmz8p,M. Munetsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527475645,9,1,1,0,18,3c3jcs7vc1t6vz5lev162jyv7,0,35.5,56.1,2023-04-02T13:00:48.747Z,2023-04-03T06:33:30Z,4157556965,213,0.4,4157556963,212,14.3,4157556957,56,Back,4157556959,140,47.9,4160240933,388,,4157556961,141,64.8,4157556955,3,,4158700721,168,,cmrdm4nnd62inlvsnc52vkicp,J. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527475667,8,49,1,0,20,750ustvk4jfqmo8q4gnrcxy7z,1,58.5,38.8,2023-04-02T13:00:50.214Z,2023-04-03T06:33:30Z,,,,,,,,,,,,,,,,,,,,,,,,,8zc2u2dfrokzg3domqmt30s0l,Pedro Chirivella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527475741,9,1,1,0,23,750ustvk4jfqmo8q4gnrcxy7z,1,53.8,26.7,2023-04-02T13:00:52.916Z,2023-04-03T06:33:28Z,4157557425,141,13.7,4157557423,140,59.1,4160241067,178,,4157557421,56,Right,4157557429,213,5.3,4157557427,212,10.4,,,,,,,8zc2u2dfrokzg3domqmt30s0l,Pedro Chirivella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527475787,10,1,1,0,24,750ustvk4jfqmo8q4gnrcxy7z,1,57.3,6,2023-04-02T13:00:54.470Z,2023-04-03T06:33:28Z,4157557655,56,Right,4157557661,212,17.8,4157557659,141,13.7,4157557657,140,73.5,4157557663,213,0.3,4160241139,178,,,,,,,,5i6p36ywmaoj1i26fl54th5d6,João Victor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527475839,11,1,1,0,25,750ustvk4jfqmo8q4gnrcxy7z,1,68.5,10.7,2023-04-02T13:00:55.852Z,2023-04-03T06:33:27Z,4157557947,213,6.1,4157557941,140,75.5,4157557943,141,8.6,4157557939,56,Right,4160241229,178,,4157557945,212,7.5,,,,,,,1n0y675l767w55pipq5lgj1zp,F. Mollet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527475855,12,1,1,0,27,750ustvk4jfqmo8q4gnrcxy7z,1,74,0.5,2023-04-02T13:00:57.684Z,2023-04-03T06:33:26Z,4157558021,141,10.6,4160241347,178,,4157558017,56,Right,4157558019,140,68.4,4157558025,213,2.3,4157558023,212,9.0,,,,,,,9yfnfwqog4y572aoe2iztnbv9,L. Blas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527475877,13,1,1,0,29,750ustvk4jfqmo8q4gnrcxy7z,1,64.5,4.5,2023-04-02T13:00:59.583Z,2023-04-03T06:33:26Z,4157558109,140,71.3,4157558107,56,Right,4157558113,212,11.0,4157558115,213,0.9,4160241395,178,,4157558111,141,16.9,,,,,,,5i6p36ywmaoj1i26fl54th5d6,João Victor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527475909,14,1,1,0,30,750ustvk4jfqmo8q4gnrcxy7z,1,69.5,13.3,2023-04-02T13:01:00.255Z,2023-04-03T06:33:26Z,4157558259,141,8.4,4157558257,140,72.4,4157558263,213,5.5,4160241415,178,,4157558255,56,Right,4157558261,212,4.5,,,,,,,8zc2u2dfrokzg3domqmt30s0l,Pedro Chirivella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527475951,15,1,1,0,33,750ustvk4jfqmo8q4gnrcxy7z,1,77.9,4.9,2023-04-02T13:01:03.258Z,2023-04-03T06:33:24Z,4157558475,140,76.6,4160241829,178,,4157558487,213,2.6,4157558483,212,1.6,4157558479,141,6.1,4157558471,56,Right,,,,,,,5i6p36ywmaoj1i26fl54th5d6,João Victor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527475965,16,3,1,0,34,750ustvk4jfqmo8q4gnrcxy7z,0,80.4,3.7,2023-04-02T13:01:04.370Z,2023-04-03T06:33:24Z,4158702575,465,,4157558667,233,10,4157558533,286,,4157558531,56,Right,4160242039,178,,,,,,,,,,,9yfnfwqog4y572aoe2iztnbv9,L. Blas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527475947,10,7,1,0,34,3c3jcs7vc1t6vz5lev162jyv7,1,19.6,96.3,2023-04-02T13:01:04.506Z,2023-04-03T06:33:24Z,4158702797,385,,4157558463,56,Back,4160242099,178,,4157558465,285,,4157558617,233,16,4157558461,167,,,,,,,,ccu7hw3wrcspl1a18g2ldnsh5,A. Flips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527475959,11,5,1,0,35,3c3jcs7vc1t6vz5lev162jyv7,0,26.6,101.7,2023-04-02T13:01:05.249Z,2023-04-03T03:44:57Z,4157558999,233,17,4157558517,347,,4157558515,56,Back,,,,,,,,,,,,,,,,ccu7hw3wrcspl1a18g2ldnsh5,A. Flips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527476051,17,5,1,0,35,750ustvk4jfqmo8q4gnrcxy7z,1,73.4,-1.7,2023-04-02T13:01:05.249Z,2023-04-03T03:44:56Z,4157558919,56,Right,4157558921,347,,4157558941,233,11,,,,,,,,,,,,,,,,9yfnfwqog4y572aoe2iztnbv9,L. Blas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527476165,18,1,1,0,42,750ustvk4jfqmo8q4gnrcxy7z,1,78.3,0,2023-04-02T13:01:12.290Z,2023-04-03T06:33:23Z,4157559457,140,74.0,4157559469,213,2.0,4157559465,212,10.8,4157559453,107,,4157559461,141,12.7,4157559455,56,Right,,,,,,,5i6p36ywmaoj1i26fl54th5d6,João Victor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527476199,19,1,1,0,43,750ustvk4jfqmo8q4gnrcxy7z,1,75.3,8.8,2023-04-02T13:01:13.868Z,2023-04-03T06:33:23Z,4160242351,178,,4157559649,56,Right,4157559653,141,5.1,4157559655,212,2.5,4157559657,213,4.8,4157559651,140,75.4,,,,,,,1n0y675l767w55pipq5lgj1zp,F. Mollet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527476263,20,1,1,0,45,750ustvk4jfqmo8q4gnrcxy7z,1,77.6,2,2023-04-02T13:01:15.512Z,2023-04-03T06:33:22Z,4157559979,140,94.5,4157559983,212,17.9,4157559977,56,Right,4157559981,141,5.1,4157559985,213,0.1,4160242383,178,,,,,,,,5i6p36ywmaoj1i26fl54th5d6,João Victor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527476271,21,3,1,0,48,750ustvk4jfqmo8q4gnrcxy7z,0,94.4,2.1,2023-04-02T13:01:18.585Z,2023-04-03T06:33:21Z,4160242523,178,,4157560203,233,12,4157560017,56,Right,4157560019,286,,4158703955,465,,,,,,,,,,,1n0y675l767w55pipq5lgj1zp,F. Mollet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527476285,12,7,1,0,48,3c3jcs7vc1t6vz5lev162jyv7,1,5.6,97.9,2023-04-02T13:01:18.655Z,2023-04-03T06:33:20Z,4157560085,167,,4157560159,233,21,4160242677,178,,4158704145,385,,4157560089,285,,4157560087,56,Back,,,,,,,2lvit204llltk13iglsa2tjah,J. Cajuste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527476291,13,5,1,0,49,3c3jcs7vc1t6vz5lev162jyv7,0,6,100.5,2023-04-02T13:01:19.005Z,2023-04-03T03:45:37Z,4157560107,347,,4157561351,233,22,4157560105,56,Back,,,,,,,,,,,,,,,,2lvit204llltk13iglsa2tjah,J. Cajuste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527476533,22,5,1,0,49,750ustvk4jfqmo8q4gnrcxy7z,1,94,-0.5,2023-04-02T13:01:19.005Z,2023-04-03T03:45:37Z,4157561321,233,13,4157561319,347,,4157561317,56,Right,,,,,,,,,,,,,,,,1n0y675l767w55pipq5lgj1zp,F. Mollet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527476605,23,1,1,1,1,750ustvk4jfqmo8q4gnrcxy7z,1,88.7,0,2023-04-02T13:01:31.094Z,2023-04-03T06:33:20Z,4157561747,212,23.3,4157561735,107,,4157561755,1,,4157561741,140,90.5,4157561737,56,Center,4157561751,213,1.5,4157561745,141,32.8,,,,5i6p36ywmaoj1i26fl54th5d6,João Victor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527476657,24,1,1,1,2,750ustvk4jfqmo8q4gnrcxy7z,0,92,31.9,2023-04-02T13:01:32.849Z,2023-04-03T06:33:20Z,4157562021,168,,4157562031,212,18.4,4157562029,141,43.5,4157562027,140,76.2,4160243171,178,,4157562023,56,Center,4157562033,213,2.7,,,,e3kdoxu1kwn2w3wwi1rqhvr9x,A. Delort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527476661,14,49,1,1,6,3c3jcs7vc1t6vz5lev162jyv7,1,24,53.9,2023-04-02T13:01:36.347Z,2023-04-03T06:33:19Z,,,,,,,,,,,,,,,,,,,,,,,,,cmrdm4nnd62inlvsnc52vkicp,J. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527476737,15,1,1,1,6,3c3jcs7vc1t6vz5lev162jyv7,0,24,53.9,2023-04-02T13:01:36.352Z,2023-04-03T06:33:19Z,4160243453,178,,4157562429,141,43.4,4157562427,140,56.8,4157562431,212,35.2,4157562423,157,,4157562425,56,Center,4157562435,1,,4157562433,213,6.1,cmrdm4nnd62inlvsnc52vkicp,J. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527476813,25,4,1,1,9,750ustvk4jfqmo8q4gnrcxy7z,1,41.3,50.3,2023-04-02T13:01:39.095Z,2023-04-03T06:33:18Z,4157562819,286,,4157562817,152,,4157562811,13,,4157562815,56,Back,4157563195,233,16,4157562813,294,,,,,,,,53yrdwlr1pw23bxyxfg85npat,N. Pallois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527476863,16,4,1,1,9,3c3jcs7vc1t6vz5lev162jyv7,0,58.7,49.7,2023-04-02T13:01:39.096Z,2023-04-03T06:33:18Z,4157563111,13,,4160243665,178,,4157563119,285,,4157563117,152,,4157563113,294,,4157563115,56,Center,4157564307,233,25,,,,edti8t30h7ukwi3wqlzaczje1,F. Balogun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527477107,26,1,1,1,25,750ustvk4jfqmo8q4gnrcxy7z,1,40.2,50.3,2023-04-02T13:01:55.226Z,2023-04-03T06:33:18Z,4157564437,5,,4157564445,140,37.5,4157564457,213,4.5,4158706317,189,,4157564453,212,14.0,4157564439,152,,4160243757,178,,4157564441,56,Back,8zc2u2dfrokzg3domqmt30s0l,Pedro Chirivella,4157564449,141,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527477149,27,1,1,1,27,750ustvk4jfqmo8q4gnrcxy7z,1,37.1,23.2,2023-04-02T13:01:57.836Z,2023-04-03T06:33:17Z,4157564661,56,Back,4160243843,178,,4157564667,212,14.2,4157564669,213,5.2,4157564665,141,5.3,4157564663,140,44.0,,,,,,,crjrpkb5p430hludk5acmhjv9,Andrei Girotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527477255,28,1,1,1,30,750ustvk4jfqmo8q4gnrcxy7z,1,44.9,2.3,2023-04-02T13:02:00.097Z,2023-04-03T06:33:16Z,4157565141,212,31.7,4157565135,140,75.1,4157565143,213,0.0,4160243909,178,,4157565139,141,4.6,4157565131,56,Right,,,,,,,5i6p36ywmaoj1i26fl54th5d6,João Victor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527477279,29,1,1,1,34,750ustvk4jfqmo8q4gnrcxy7z,1,77.1,0.7,2023-04-02T13:02:04.202Z,2023-04-03T06:33:15Z,4157565275,141,19.1,4157565269,56,Right,4157565271,140,73.1,4157565283,213,1.9,4157565279,212,13.2,4160243991,178,,,,,,,,oc04nz0mrmzeqpcbql3rbhlh,M. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527477285,30,61,1,1,34,750ustvk4jfqmo8q4gnrcxy7z,0,75,15.3,2023-04-02T13:02:04.892Z,2023-04-03T06:33:15Z,4157565311,56,Right,4160244177,178,,,,,,,,,,,,,,,,,,,,9yfnfwqog4y572aoe2iztnbv9,L. Blas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527477303,17,49,1,1,36,3c3jcs7vc1t6vz5lev162jyv7,1,19.7,74.8,2023-04-02T13:02:06.225Z,2023-04-03T06:33:14Z,,,,,,,,,,,,,,,,,,,,,,,,,96wcx761pzv5ub4sfwsynp51x,A. Matusiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527477353,18,1,1,1,37,3c3jcs7vc1t6vz5lev162jyv7,1,21.5,77.7,2023-04-02T13:02:07.120Z,2023-04-03T06:33:14Z,4157565647,141,83.1,4157565649,212,10.9,4160244445,178,,4157565651,213,0.3,4157565645,140,31.3,4157565643,56,Back,,,,,,,96wcx761pzv5ub4sfwsynp51x,A. Matusiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527477379,19,1,1,1,39,3c3jcs7vc1t6vz5lev162jyv7,0,31.7,80.3,2023-04-02T13:02:09.713Z,2023-04-03T06:33:12Z,4157565827,56,Back,4157565829,140,46.2,4157565831,141,82.5,4157565835,213,0.1,4157565833,212,15.3,4160244517,178,,,,,,,,ccu7hw3wrcspl1a18g2ldnsh5,A. Flips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527477417,31,8,1,1,40,750ustvk4jfqmo8q4gnrcxy7z,1,57.4,17.2,2023-04-02T13:02:10.322Z,2023-04-03T06:33:12Z,4158707763,384,,4160244623,178,,4157565985,56,Right,,,,,,,,,,,,,,,,5i6p36ywmaoj1i26fl54th5d6,João Victor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527477445,32,49,1,1,41,750ustvk4jfqmo8q4gnrcxy7z,1,59.6,16.1,2023-04-02T13:02:11.620Z,2023-04-03T06:33:11Z,,,,,,,,,,,,,,,,,,,,,,,,,9yfnfwqog4y572aoe2iztnbv9,L. Blas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527477467,33,1,1,1,41,750ustvk4jfqmo8q4gnrcxy7z,1,59.3,16.1,2023-04-02T13:02:11.676Z,2023-04-03T06:33:11Z,4160244991,178,,4157566235,141,21.0,4157566233,140,45.1,4157566277,156,,4157566231,56,Back,4157566245,213,2.9,4157566239,212,15.3,,,,9yfnfwqog4y572aoe2iztnbv9,L. Blas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527477511,34,1,1,1,43,750ustvk4jfqmo8q4gnrcxy7z,1,47.6,15.8,2023-04-02T13:02:13.597Z,2023-04-03T06:33:10Z,4157566477,212,17.7,4160245101,178,,4157566465,56,Right,4157566469,140,63.6,4157566481,213,6.0,4157566473,141,7.7,,,,,,,crjrpkb5p430hludk5acmhjv9,Andrei Girotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527477555,35,1,1,1,45,750ustvk4jfqmo8q4gnrcxy7z,1,58.3,0.8,2023-04-02T13:02:15.452Z,2023-04-03T06:33:09Z,4160245137,178,,4157566721,141,14.6,4157566717,56,Right,4157566719,140,64.8,4157566725,213,0.9,4157566723,212,11.6,,,,,,,oc04nz0mrmzeqpcbql3rbhlh,M. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
