id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/10/value,qualifier/16/value
2536713673,9,1,1,0,12,2b3mar72yy8d6uvat1ka6tn3r,1,55.8,96.8,2023-04-21T19:00:28.355Z,2023-04-22T02:09:34Z,4206662489,213,3.5,4206662483,140,37.5,4207195945,178,,4206662485,141,85.4,4206662481,56,Back,4206662487,212,20.7,,,,,,,54w62kh31qyyu7tipmjlt95g5,Juan Bernat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536713691,10,1,1,0,14,2b3mar72yy8d6uvat1ka6tn3r,1,40.7,91.7,2023-04-21T19:00:31.052Z,2023-04-22T02:09:33Z,4206662585,140,32.8,4207196035,178,,4206662591,213,4.4,4206662587,141,54.3,4206662589,212,26.8,4206662583,56,Back,,,,,,,5qg0coudjinnt978myh4n4n2t,Danilo Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536713729,11,1,1,0,17,2b3mar72yy8d6uvat1ka6tn3r,1,35.4,65.8,2023-04-21T19:00:33.521Z,2023-04-22T02:09:32Z,4206662803,140,37.2,4206662809,213,4.8,4207196101,178,,4206662801,56,Back,4206662807,212,31.7,4206662805,141,19.2,,,,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536713771,12,1,1,0,21,2b3mar72yy8d6uvat1ka6tn3r,1,42,17.6,2023-04-21T19:00:37.441Z,2023-04-22T02:09:32Z,4207196185,178,,4206663059,213,1.3,4206663053,140,44.6,4206663057,212,11.9,4206663051,56,Back,4206663055,141,34.6,,,,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536713815,13,1,1,0,24,2b3mar72yy8d6uvat1ka6tn3r,1,43.3,41,2023-04-21T19:00:40.957Z,2023-04-22T02:09:30Z,4206663357,141,89.0,4206663355,140,55.7,4206663363,1,,4206663361,213,1.2,4207196267,178,,4206663353,56,Left,4206663359,212,35.1,,,,f3v58fkymhrprt5gs0ccm29xx,Fabián Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536713847,14,1,1,0,29,2b3mar72yy8d6uvat1ka6tn3r,1,63.8,89.2,2023-04-21T19:00:45.150Z,2023-04-22T02:09:29Z,4206663529,213,1.5,4206663523,140,64.0,4207196431,178,,4206663525,141,95.3,4206663521,56,Left,4206663527,212,4.2,,,,,,,5qg0coudjinnt978myh4n4n2t,Danilo Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536713865,15,1,1,0,31,2b3mar72yy8d6uvat1ka6tn3r,1,64.8,96.6,2023-04-21T19:00:47.483Z,2023-04-22T02:09:28Z,4206663643,212,13.9,4206663637,56,Left,4207196553,178,,4206663639,140,51.6,4206663641,141,95.6,4206663645,213,3.2,,,,,,,54w62kh31qyyu7tipmjlt95g5,Juan Bernat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536713893,16,1,1,0,32,2b3mar72yy8d6uvat1ka6tn3r,1,55.3,97,2023-04-21T19:00:48.830Z,2023-04-22T02:09:27Z,4207196781,178,,4206663805,140,40.4,4206663807,141,66.4,4206663803,56,Back,4206663809,212,26.0,4206663811,213,4.1,,,,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536713915,17,1,1,0,37,2b3mar72yy8d6uvat1ka6tn3r,1,40.9,59.7,2023-04-21T19:00:53.566Z,2023-04-22T02:09:26Z,4206663921,56,Back,4206663927,212,17.7,4206663925,141,33.7,4207196911,178,,4206663929,213,4.8,4206663923,140,42.1,,,,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536713951,18,1,1,0,39,2b3mar72yy8d6uvat1ka6tn3r,1,44.7,32.4,2023-04-21T19:00:56.031Z,2023-04-22T02:09:25Z,4206664127,212,8.1,4206664121,56,Back,4207196959,178,,4206664125,141,21.8,4206664129,213,5.2,4206664123,140,48.3,,,,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536713963,19,1,1,0,41,2b3mar72yy8d6uvat1ka6tn3r,1,45.5,28.6,2023-04-21T19:00:57.958Z,2023-04-22T02:09:24Z,4206664179,140,38.1,4206664183,212,15.5,4206664185,213,2.1,4207197015,178,,4206664181,141,48.4,4206664177,56,Back,,,,,,,c5ryhn04g9goikd0blmh83aol,L. Messi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536713983,20,1,1,0,43,2b3mar72yy8d6uvat1ka6tn3r,1,39.5,46.5,2023-04-21T19:00:59.918Z,2023-04-22T02:09:24Z,4206664289,213,1.2,4206664283,140,45.1,4207197101,178,,4206664285,141,71.5,4206664287,212,18.0,4206664281,56,Back,,,,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536714001,21,1,1,0,46,2b3mar72yy8d6uvat1ka6tn3r,1,47.7,70.6,2023-04-21T19:01:02.163Z,2023-04-22T02:09:23Z,4206664391,141,83.8,4206664397,213,0.6,4206664395,212,15.8,4206664387,140,60.1,4206664383,56,Left,4207197139,178,,,,,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536714069,22,1,1,0,46,2b3mar72yy8d6uvat1ka6tn3r,1,57.5,84,2023-04-21T19:01:02.966Z,2023-04-22T02:09:22Z,4206664689,140,54.9,4206664693,212,5.3,4207197951,178,,4206664691,141,90.6,4206664687,56,Left,4206664695,213,2.1,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536714129,23,1,1,0,51,2b3mar72yy8d6uvat1ka6tn3r,1,58.4,93.1,2023-04-21T19:01:07.858Z,2023-04-22T02:09:20Z,4207198131,178,,4206665123,140,46.9,4206665129,213,3.6,4206665125,141,84.5,4206665127,212,13.4,4206665121,56,Back,,,,,,,5qg0coudjinnt978myh4n4n2t,Danilo Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536714155,24,1,1,0,55,2b3mar72yy8d6uvat1ka6tn3r,1,49.9,82.5,2023-04-21T19:01:11.570Z,2023-04-22T02:09:19Z,4206665225,56,Back,4206665227,140,41.6,4206665231,212,17.1,4207198277,178,,4206665233,213,4.2,4206665229,141,60.9,,,,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536714171,25,1,1,0,58,2b3mar72yy8d6uvat1ka6tn3r,1,42.9,61,2023-04-21T19:01:14.143Z,2023-04-22T02:09:18Z,4206665307,140,46.2,4206665311,212,18.7,4206665305,56,Back,4207198411,178,,4206665313,213,4.9,4206665309,141,34.0,,,,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536714219,26,1,1,1,0,2b3mar72yy8d6uvat1ka6tn3r,1,47.3,31.7,2023-04-21T19:01:16.591Z,2023-04-22T02:09:18Z,4206665575,141,3.1,4206665571,56,Right,4206665577,212,20.0,4206665579,213,4.9,4206665573,140,51.7,4207198587,178,,,,,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536714267,27,1,1,1,4,2b3mar72yy8d6uvat1ka6tn3r,1,55.8,13.3,2023-04-21T19:01:20.490Z,2023-04-22T02:09:16Z,4207198661,178,,4206665837,56,Center,4206665843,212,11.7,4206665845,213,2.0,4206665841,141,29.1,4206665839,140,51.5,,,,,,,1vr896w03yky9kmu8x5tjkicp,A. Hakimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536714327,28,1,1,1,7,2b3mar72yy8d6uvat1ka6tn3r,1,48.4,26.7,2023-04-21T19:01:23.733Z,2023-04-22T02:09:15Z,4206666169,56,Back,4206666177,213,1.6,4206666171,140,48.7,4206666175,212,34.1,4207198693,178,,4206666179,1,,4206666173,141,76.9,,,,f3v58fkymhrprt5gs0ccm29xx,Fabián Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536714349,29,1,1,1,12,2b3mar72yy8d6uvat1ka6tn3r,1,56.8,83.2,2023-04-21T19:01:28.927Z,2023-04-22T02:09:14Z,4206666293,212,10.1,4206666289,140,61.3,4207198837,178,,4206666295,213,5.2,4206666287,56,Center,4206666291,141,70.0,,,,,,,5qg0coudjinnt978myh4n4n2t,Danilo Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536714369,30,1,1,1,13,2b3mar72yy8d6uvat1ka6tn3r,1,60.2,73.7,2023-04-21T19:01:29.707Z,2023-04-22T02:09:14Z,4206666399,141,81.8,4206666401,212,8.6,4206666403,213,2.4,4206666397,140,53.9,4206666395,56,Left,4207198947,178,,,,,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536714405,31,1,1,1,15,2b3mar72yy8d6uvat1ka6tn3r,1,53.9,83.5,2023-04-21T19:01:31.472Z,2023-04-22T02:09:13Z,4206666657,140,46.4,4206666655,56,Back,4206666663,213,4.4,4207199045,178,,4206666661,212,29.2,4206666659,141,42.2,,,,,,,5qg0coudjinnt978myh4n4n2t,Danilo Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536714441,32,1,1,1,17,2b3mar72yy8d6uvat1ka6tn3r,1,47.8,42,2023-04-21T19:01:33.317Z,2023-04-22T02:09:12Z,4206666845,212,25.2,4207199161,178,,4206666847,213,2.9,4206666841,140,24.4,4206666839,56,Back,4206666843,141,50.3,,,,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536714477,33,1,1,1,20,2b3mar72yy8d6uvat1ka6tn3r,1,21.7,50.8,2023-04-21T19:01:36.871Z,2023-04-22T02:09:12Z,4206667021,212,17.9,4206667019,141,75.7,4207199253,178,,4206667017,140,27.2,4206667023,213,1.2,4206667015,56,Back,,,,,,,4cetkl0w2uq40ccti5ka6a4t1,G. Donnarumma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536714531,34,1,1,1,24,2b3mar72yy8d6uvat1ka6tn3r,1,32.6,77.1,2023-04-21T19:01:40.860Z,2023-04-22T02:09:11Z,4206667315,140,42.8,4206667317,141,92.0,4207199403,178,,4206667319,212,14.7,4206667313,56,Back,4206667321,213,0.8,,,,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536714601,35,1,1,1,27,2b3mar72yy8d6uvat1ka6tn3r,1,46.3,91.8,2023-04-21T19:01:43.230Z,2023-04-22T02:09:11Z,4207199477,178,,4206667643,141,78.5,4206667649,213,5.7,4206667641,140,60.4,4206667647,212,17.3,4206667639,56,Center,,,,,,,5qg0coudjinnt978myh4n4n2t,Danilo Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536714611,36,61,1,1,29,2b3mar72yy8d6uvat1ka6tn3r,0,59,89.7,2023-04-21T19:01:45.917Z,2023-04-22T02:09:09Z,4207199819,178,,4206667685,56,Left,,,,,,,,,,,,,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536714645,3,49,1,1,31,75qj99fhg5c0ztj2tva5u4uii,1,33.4,2.9,2023-04-21T19:01:47.520Z,2023-04-22T02:09:09Z,,,,,,,,,,,,,,,,,,,,,,,,,9tdb905kq5becch102boicdex,Y. Valery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536794001,775,3,1,1,34,75qj99fhg5c0ztj2tva5u4uii,1,38.2,1.8,2023-04-21T19:01:50.449Z,2023-04-22T02:09:07Z,4207200385,178,,4207100037,56,Back,4207100039,286,,4207111239,233,1160,4207100075,465,,,,,,,,,,,9tdb905kq5becch102boicdex,Y. Valery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536794003,1160,45,1,1,34,2b3mar72yy8d6uvat1ka6tn3r,0,61.8,98.2,2023-04-21T19:01:50.449Z,2023-04-22T02:09:07Z,4207100041,56,Left,4207111243,233,775,4207100043,285,,,,,,,,,,,,,,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536714703,4,1,1,1,35,75qj99fhg5c0ztj2tva5u4uii,0,46,1.1,2023-04-21T19:01:52Z,2023-04-22T02:09:06Z,4206668095,56,Right,4206668107,213,0.8,4206668105,212,10.2,4206668103,141,12.2,4207200533,178,,4206668099,140,52.6,,,,,,,9tdb905kq5becch102boicdex,Y. Valery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536714707,37,49,1,1,36,2b3mar72yy8d6uvat1ka6tn3r,1,49.5,83.9,2023-04-21T19:01:53.009Z,2023-04-22T02:09:06Z,,,,,,,,,,,,,,,,,,,,,,,,,f3v58fkymhrprt5gs0ccm29xx,Fabián Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536714807,38,1,1,1,39,2b3mar72yy8d6uvat1ka6tn3r,1,44.5,71.9,2023-04-21T19:01:56.010Z,2023-04-22T02:09:04Z,4206668559,140,40.1,4206668567,213,4.5,4206668565,212,27.7,4207200763,178,,4206668563,141,31.8,4206668555,56,Back,,,,,,,f3v58fkymhrprt5gs0ccm29xx,Fabián Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536714839,39,1,1,1,43,2b3mar72yy8d6uvat1ka6tn3r,1,48.9,24.8,2023-04-21T19:01:59.784Z,2023-04-22T02:09:03Z,4207200931,178,,4206668717,141,33.6,4206668715,140,60.5,4206668721,213,0.5,4206668713,56,Center,4206668719,212,13.6,,,,,,,1vr896w03yky9kmu8x5tjkicp,A. Hakimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536714893,40,1,1,1,45,2b3mar72yy8d6uvat1ka6tn3r,1,56.9,36.8,2023-04-21T19:02:01.657Z,2023-04-22T02:09:02Z,4206668993,212,9.7,4206668989,140,59.6,4207201097,178,,4206668995,213,5.0,4206668987,56,Center,4206668991,141,23.1,,,,,,,c5ryhn04g9goikd0blmh83aol,L. Messi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536714921,41,1,1,1,47,2b3mar72yy8d6uvat1ka6tn3r,1,62.5,27.4,2023-04-21T19:02:03.454Z,2023-04-22T02:09:01Z,4206669125,56,Right,4206669127,140,69.4,4206669131,212,16.6,4206669133,213,5.2,4206669129,141,5.5,4207201189,178,,,,,,,,1vr896w03yky9kmu8x5tjkicp,A. Hakimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536714955,42,1,1,1,50,2b3mar72yy8d6uvat1ka6tn3r,1,67.4,15.6,2023-04-21T19:02:06.360Z,2023-04-22T02:09:00Z,4206669287,56,Center,4206669295,213,2.4,4206669291,141,25.9,4206669293,212,10.4,4207201299,178,,4206669289,140,60.1,,,,,,,dsmcqfl0e1be4ag7czbnolo15,Carlos Soler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536714989,43,1,1,1,52,2b3mar72yy8d6uvat1ka6tn3r,1,59.4,29.7,2023-04-21T19:02:08.527Z,2023-04-22T02:09:00Z,4207201369,178,,4206669493,140,57.6,4206669499,213,1.7,4206669495,141,61.5,4206669491,56,Center,4206669497,212,21.7,,,,,,,f3v58fkymhrprt5gs0ccm29xx,Fabián Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536715045,44,1,1,1,55,2b3mar72yy8d6uvat1ka6tn3r,1,68.5,66,2023-04-21T19:02:12.092Z,2023-04-22T02:08:58Z,4206669753,212,8.0,4207201521,178,,4206669749,140,67.1,4206669751,141,77.5,4206669747,56,Center,4206669755,213,1.8,,,,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536715123,45,1,1,1,59,2b3mar72yy8d6uvat1ka6tn3r,1,71.8,77.1,2023-04-21T19:02:15.402Z,2023-04-22T02:08:57Z,4206670209,56,Right,4206670215,212,42.3,4206670217,213,4.8,4206670211,140,77.1,4206670213,141,15.5,4206670219,1,,4207201613,178,,4206670207,155,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536715127,46,1,1,2,4,2b3mar72yy8d6uvat1ka6tn3r,0,78.7,24,2023-04-21T19:02:20.525Z,2023-04-22T02:08:55Z,4206670331,286,,4206670243,140,77.4,4206670249,213,2.2,4206670327,233,5,4206670325,236,,4207201791,178,,4206670247,212,2.5,4206670241,56,Center,1vr896w03yky9kmu8x5tjkicp,A. Hakimi,4206670245,141,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536715129,5,74,1,2,4,75qj99fhg5c0ztj2tva5u4uii,1,21.4,73.1,2023-04-21T19:02:20.629Z,2023-04-22T02:08:55Z,4206670343,233,46,4207201893,178,,4206670261,285,,4206670259,56,Back,,,,,,,,,,,,,bqq4tqw6tp68c1fya04onf6c5,A. Hunou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536715135,47,61,1,2,4,2b3mar72yy8d6uvat1ka6tn3r,1,78.9,25.2,2023-04-21T19:02:20.684Z,2023-04-22T02:08:54Z,4206670305,56,Center,4207201985,178,,,,,,,,,,,,,,,,,,,,1vr896w03yky9kmu8x5tjkicp,A. Hakimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
