id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2453833971,8,44,1,0,12,75qj99fhg5c0ztj2tva5u4uii,0,57.4,55.9,2022-08-31T17:00:52.129Z,2022-09-01T07:56:25Z,3747421053,56,Center,3747421055,286,,3747421121,233,3,,,,,,,,,,,,,,,,2bfbi3t4aufb47wwt56ilzoyc,A. Salama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453833973,4,1,1,0,12,3c3jcs7vc1t6vz5lev162jyv7,0,41.6,43.7,2022-08-31T17:00:52.260Z,2022-09-01T07:56:25Z,3747421063,140,54.5,3748928443,388,,3747421069,213,5.9,3747421059,3,,3747421065,141,36.8,3747421067,212,14.3,3747421061,56,Center,,,,36h87ecgmpjdltk1epsbvmiju,E. Agbadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453833989,9,61,1,0,14,75qj99fhg5c0ztj2tva5u4uii,1,42,64.3,2022-08-31T17:00:54.112Z,2022-09-01T07:56:25Z,3747421163,56,Back,3748928673,178,,,,,,,,,,,,,,,,,,,,99yx7t2j59cyia4bkpi59q1as,O. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453834023,10,1,1,0,19,75qj99fhg5c0ztj2tva5u4uii,0,46.6,96.9,2022-08-31T17:00:59.030Z,2022-09-01T07:56:24Z,3747421333,155,,3747421339,141,91.1,3747421343,213,6.1,3747421335,56,Left,3747421337,140,67.8,3748928719,178,,3747421341,212,22.6,,,,dlzepva4fgihzwx4vfzagiy1h,S. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453834031,5,61,1,0,20,3c3jcs7vc1t6vz5lev162jyv7,0,39.2,5.1,2022-08-31T17:01:00.102Z,2022-09-01T07:56:23Z,3747421373,56,Back,3748928927,21,,3748928929,388,,,,,,,,,,,,,,,,,9p5jc07qnxrzpcmnh1cp6b3l5,A. Gravillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453834065,11,1,1,0,24,75qj99fhg5c0ztj2tva5u4uii,1,74.8,69.7,2022-08-31T17:01:04.558Z,2022-09-01T07:56:22Z,3747421527,56,Center,3747421535,213,5.1,3748929007,178,,3747421533,212,9.1,3747421529,140,78.0,3747421531,141,57.2,,,,,,,2bfbi3t4aufb47wwt56ilzoyc,A. Salama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453834069,12,61,1,0,25,75qj99fhg5c0ztj2tva5u4uii,0,80.8,60.6,2022-08-31T17:01:05.074Z,2022-09-01T07:56:21Z,3747421557,56,Center,3748929131,178,,,,,,,,,,,,,,,,,,,,bqq4tqw6tp68c1fya04onf6c5,A. Hunou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453834079,6,49,1,0,26,3c3jcs7vc1t6vz5lev162jyv7,1,21.6,46.4,2022-08-31T17:01:06.376Z,2022-09-01T07:56:21Z,,,,,,,,,,,,,,,,,,,,,,,,,2lvit204llltk13iglsa2tjah,J. Cajuste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453834085,7,1,1,0,27,3c3jcs7vc1t6vz5lev162jyv7,0,23.8,53,2022-08-31T17:01:07.548Z,2022-09-01T07:56:20Z,3747421629,56,Back,3747421631,140,38.1,3747421637,213,0.0,3747421635,212,15.0,3748929305,178,,3747421633,141,53.6,,,,,,,2lvit204llltk13iglsa2tjah,J. Cajuste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454115543,1133,67,1,0,29,75qj99fhg5c0ztj2tva5u4uii,1,67.6,40.1,2022-08-31T17:01:08.714Z,2022-09-01T07:56:20Z,3748970515,233,1025,,,,,,,,,,,,,,,,,,,,,,6ynchgp6o4tajwvnfdnoo11at,N. Bentaleb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454115539,1025,67,1,0,29,3c3jcs7vc1t6vz5lev162jyv7,0,32.4,59.9,2022-08-31T17:01:08.715Z,2022-09-01T07:56:20Z,3748970525,233,1133,,,,,,,,,,,,,,,,,,,,,,agwvouyocx93y39g7tmwaojx1,A. Zeneli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453834089,13,8,1,0,29,75qj99fhg5c0ztj2tva5u4uii,1,67.7,42,2022-08-31T17:01:08.785Z,2022-09-01T07:56:19Z,3747991337,385,,3748929379,178,,3747421673,56,Center,,,,,,,,,,,,,,,,6ynchgp6o4tajwvnfdnoo11at,N. Bentaleb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453834151,8,4,1,0,34,3c3jcs7vc1t6vz5lev162jyv7,1,40.3,91.3,2022-08-31T17:01:13.865Z,2022-09-01T07:56:18Z,3747422081,233,14,3747421963,286,,3747421955,13,,3747421961,265,,3747421957,56,Back,3747421959,152,,,,,,,,2lvit204llltk13iglsa2tjah,J. Cajuste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453834175,14,4,1,0,34,75qj99fhg5c0ztj2tva5u4uii,0,59.7,8.7,2022-08-31T17:01:13.866Z,2022-09-01T07:56:18Z,3748929785,178,,3747422059,265,,3747422057,152,,3747422061,285,,3747422053,13,,3747422055,56,Right,3747422093,233,8,,,,7rvgrqf0ktsepvwpj0osy5pzp,A. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453834219,9,1,1,0,42,3c3jcs7vc1t6vz5lev162jyv7,1,29,90,2022-08-31T17:01:22.052Z,2022-09-01T07:56:17Z,3747422295,212,18.9,3748929907,178,,3747422293,141,62.3,3747422299,213,4.6,3747422281,5,,3747422289,56,Back,3747422291,140,27.4,3747422285,152,,976riwm0dz0e74d4l28y3ttcl,Y. Abdelhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453834245,10,1,1,0,45,3c3jcs7vc1t6vz5lev162jyv7,1,23.1,51.8,2022-08-31T17:01:25.290Z,2022-09-01T07:56:17Z,3747422459,212,26.7,3747422453,56,Back,3747422455,140,31.6,3748929971,178,,3747422457,141,14.8,3747422461,213,5.1,,,,,,,36h87ecgmpjdltk1epsbvmiju,E. Agbadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453834263,11,1,1,0,48,3c3jcs7vc1t6vz5lev162jyv7,0,37.8,12.6,2022-08-31T17:01:28.263Z,2022-09-01T07:56:16Z,3747422547,56,Center,3747422555,213,0.3,3747422553,212,31.7,3747422549,140,66.7,3747422551,141,26.3,3748930059,178,,,,,,,,9p5jc07qnxrzpcmnh1cp6b3l5,A. Gravillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453834271,15,49,1,0,51,75qj99fhg5c0ztj2tva5u4uii,1,35.3,70.2,2022-08-31T17:01:30.848Z,2022-09-01T07:56:15Z,,,,,,,,,,,,,,,,,,,,,,,,,8927ird9ax5sj69nadeqaktlh,C. Hountondji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453834303,16,1,1,0,51,75qj99fhg5c0ztj2tva5u4uii,1,34.7,70.5,2022-08-31T17:01:30.990Z,2022-09-01T07:56:15Z,3748930405,178,,3747422781,141,92.6,3747422777,140,27.4,3747422771,56,Back,3747422785,213,2.0,3747422783,212,16.9,,,,,,,8927ird9ax5sj69nadeqaktlh,C. Hountondji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453834317,17,1,1,0,54,75qj99fhg5c0ztj2tva5u4uii,1,29.7,93.4,2022-08-31T17:01:33.996Z,2022-09-01T07:56:14Z,3747422861,140,68.8,3747422857,155,,3747422867,213,6.2,3748930569,178,,3747422865,212,41.2,3747422859,56,Left,3747422869,1,,3747422863,141,89.1,dlzepva4fgihzwx4vfzagiy1h,S. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453834321,18,61,1,0,57,75qj99fhg5c0ztj2tva5u4uii,0,68.8,92.1,2022-08-31T17:01:37.079Z,2022-09-01T07:56:14Z,3747422887,56,Left,3748930709,388,,,,,,,,,,,,,,,,,,,,bqq4tqw6tp68c1fya04onf6c5,A. Hunou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453834341,12,61,1,0,58,3c3jcs7vc1t6vz5lev162jyv7,1,29.2,3.6,2022-08-31T17:01:37.930Z,2022-09-01T07:56:14Z,3748930779,178,,3747423005,56,Back,,,,,,,,,,,,,,,,,,,36h87ecgmpjdltk1epsbvmiju,E. Agbadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453834347,19,4,1,0,59,75qj99fhg5c0ztj2tva5u4uii,1,70.1,94.5,2022-08-31T17:01:38.921Z,2022-09-01T07:56:13Z,3747423045,56,Left,3747423067,233,13,3747423049,265,,3747423043,13,,3747423051,286,,3747423047,152,,,,,,,,bqq4tqw6tp68c1fya04onf6c5,A. Hunou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453834349,13,4,1,0,59,3c3jcs7vc1t6vz5lev162jyv7,0,29.9,5.5,2022-08-31T17:01:38.922Z,2022-09-01T07:56:13Z,3747423057,56,Back,3747423061,265,,3748930869,178,,3747423085,233,19,3747423059,152,,3747423063,285,,3747423055,13,,,,,36h87ecgmpjdltk1epsbvmiju,E. Agbadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453834663,20,1,1,1,36,75qj99fhg5c0ztj2tva5u4uii,0,72.5,89,2022-08-31T17:02:16.188Z,2022-09-01T07:56:13Z,3748930957,178,,3747424711,5,,3747424721,141,52.5,3747424723,212,30.2,3747424709,2,,3747995617,72,,3747424717,56,Center,3747424725,213,5.3,6ynchgp6o4tajwvnfdnoo11at,N. Bentaleb,3747995613,224,3747424713,155,3747424719,140,88.9,3747424715,152,,,,,,,,,,,,,,,,,,,,,,,,,,
2453834693,14,12,1,1,37,3c3jcs7vc1t6vz5lev162jyv7,1,11.5,49.6,2022-08-31T17:02:17.541Z,2022-09-01T07:56:12Z,3747424861,56,Back,3747424885,167,,3747424867,212,19.0,3747424865,141,28.9,3748931035,178,,3747424863,140,0.0,3747424869,213,4.0,,,,36h87ecgmpjdltk1epsbvmiju,E. Agbadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453834695,15,6,1,1,38,3c3jcs7vc1t6vz5lev162jyv7,0,5.1,38.2,2022-08-31T17:02:18.008Z,2022-09-01T04:15:48Z,3747424941,233,21,3747424879,73,,3747424877,56,Back,,,,,,,,,,,,,,,,36h87ecgmpjdltk1epsbvmiju,E. Agbadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453834681,21,6,1,1,38,75qj99fhg5c0ztj2tva5u4uii,1,94.9,61.8,2022-08-31T17:02:18.008Z,2022-09-01T04:15:48Z,3747424795,56,Center,3747424921,233,15,3747424797,73,,,,,,,,,,,,,,,,,6ynchgp6o4tajwvnfdnoo11at,N. Bentaleb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453834837,22,1,1,1,54,75qj99fhg5c0ztj2tva5u4uii,1,99.5,99.5,2022-08-31T17:02:33.832Z,2022-09-01T04:15:51Z,3747425625,213,4.2,3747425623,212,14.3,3747425617,56,Left,3747425615,6,,3747425621,141,81.1,3748931221,178,,3747425619,140,93.0,,,,41jb0ts5688xz8ell62rybm22,A. Ounahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453834863,23,1,1,1,55,75qj99fhg5c0ztj2tva5u4uii,1,92.1,82.5,2022-08-31T17:02:35.023Z,2022-09-01T07:56:12Z,3747425767,212,7.3,3747425761,56,Left,3747425769,213,2.0,3747425763,140,89.5,3747425765,141,92.4,3748931369,178,,,,,,,,6ynchgp6o4tajwvnfdnoo11at,N. Bentaleb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453834879,24,1,1,1,57,75qj99fhg5c0ztj2tva5u4uii,0,86.2,92.8,2022-08-31T17:02:37.163Z,2022-09-01T07:56:11Z,3747425933,1,,3747998851,223,,3747425869,140,100.0,3747425857,56,Center,3747425889,213,5.1,3747425885,212,44.1,3747425895,345,,3747425877,141,31.8,41jb0ts5688xz8ell62rybm22,A. Ounahi,3748931415,178,3747998853,20,3747425839,2,,3747425849,155,,,,,,,,,,,,,,,,,,,,,,,,,,
2453834891,16,5,1,1,59,3c3jcs7vc1t6vz5lev162jyv7,1,-0.8,68.9,2022-08-31T17:02:39.258Z,2022-09-01T04:16:06Z,3747425929,56,Back,3747425931,346,,3747425953,233,25,,,,,,,,,,,,,,,,36h87ecgmpjdltk1epsbvmiju,E. Agbadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453834895,25,5,1,1,59,75qj99fhg5c0ztj2tva5u4uii,0,100.8,31.1,2022-08-31T17:02:39.258Z,2022-09-01T04:16:05Z,3747425935,56,Center,3747425969,233,16,3747425937,346,,,,,,,,,,,,,,,,,41jb0ts5688xz8ell62rybm22,A. Ounahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453835091,17,1,1,2,15,3c3jcs7vc1t6vz5lev162jyv7,1,5.5,51,2022-08-31T17:02:54.735Z,2022-09-01T07:56:11Z,3747427015,213,5.2,3747427021,237,,3747427007,56,Back,3747427013,212,35.0,3747427011,141,4.6,3747427005,124,,3747427009,140,19.9,3747427017,1,,36h87ecgmpjdltk1epsbvmiju,E. Agbadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453835093,18,1,1,2,18,3c3jcs7vc1t6vz5lev162jyv7,0,23.4,2.6,2022-08-31T17:02:58.137Z,2022-09-01T07:56:10Z,3748931573,178,,3747427027,141,7.7,3747427025,140,36.7,3747427031,213,0.2,3747427029,212,14.4,3747427023,56,Back,,,,,,,9p5jc07qnxrzpcmnh1cp6b3l5,A. Gravillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453835095,26,49,1,2,19,75qj99fhg5c0ztj2tva5u4uii,1,60.9,81.6,2022-08-31T17:02:59.114Z,2022-09-01T07:56:10Z,,,,,,,,,,,,,,,,,,,,,,,,,6ynchgp6o4tajwvnfdnoo11at,N. Bentaleb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453835113,27,1,1,2,20,75qj99fhg5c0ztj2tva5u4uii,0,60.9,83.1,2022-08-31T17:02:59.960Z,2022-09-01T07:56:09Z,3747427125,212,21.1,3748931899,178,,3747427123,141,100.0,3747427117,155,,3747427121,140,77.0,3747427127,213,0.6,3747427119,56,Left,,,,6ynchgp6o4tajwvnfdnoo11at,N. Bentaleb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453835169,19,5,1,2,21,3c3jcs7vc1t6vz5lev162jyv7,1,19.7,-1.1,2022-08-31T17:03:01.444Z,2022-09-01T04:16:34Z,3747427433,56,Back,3747427457,233,28,3747427435,347,,,,,,,,,,,,,,,,,9p5jc07qnxrzpcmnh1cp6b3l5,A. Gravillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453835123,28,5,1,2,21,75qj99fhg5c0ztj2tva5u4uii,0,80.3,101.1,2022-08-31T17:03:01.444Z,2022-09-01T04:16:35Z,3747427181,347,,3747427179,56,Left,3747427479,233,19,,,,,,,,,,,,,,,,6ynchgp6o4tajwvnfdnoo11at,N. Bentaleb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453835195,20,1,1,2,27,3c3jcs7vc1t6vz5lev162jyv7,1,33.7,0,2022-08-31T17:03:06.955Z,2022-09-01T07:56:09Z,3747427577,212,8.7,3747427569,107,,3747427571,56,Back,3747427579,213,2.4,3747427573,140,27.8,3747427575,141,8.5,,,,,,,afymbx9eo87zau8mo99pakbu,M. Busi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453835203,21,1,1,2,28,3c3jcs7vc1t6vz5lev162jyv7,0,32.1,8.4,2022-08-31T17:03:07.868Z,2022-09-01T07:56:08Z,3747427621,213,0.0,3747427615,140,36.8,3747427619,212,4.9,3747427613,56,Back,3748932021,178,,3747427617,141,8.5,,,,,,,8qmm84tue6kuz8e5nhhdhmz8p,M. Munetsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453835213,29,49,1,2,29,75qj99fhg5c0ztj2tva5u4uii,1,53.9,96.1,2022-08-31T17:03:08.970Z,2022-09-01T07:56:08Z,,,,,,,,,,,,,,,,,,,,,,,,,99yx7t2j59cyia4bkpi59q1as,O. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453835223,30,1,1,2,29,75qj99fhg5c0ztj2tva5u4uii,0,53.9,96,2022-08-31T17:03:09.079Z,2022-09-01T07:56:08Z,3747427725,212,15.6,3747427721,140,48.1,3748932215,178,,3747427719,56,Back,3747427727,213,4.3,3747427723,141,74.8,,,,,,,99yx7t2j59cyia4bkpi59q1as,O. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453835245,22,49,1,2,30,3c3jcs7vc1t6vz5lev162jyv7,1,48.6,26.6,2022-08-31T17:03:10.519Z,2022-09-01T07:56:07Z,,,,,,,,,,,,,,,,,,,,,,,,,8gkexxgf3pypshhqwg6ibp7o4,K. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453835269,23,1,1,2,32,3c3jcs7vc1t6vz5lev162jyv7,1,53.4,19.1,2022-08-31T17:03:12.046Z,2022-09-01T07:56:06Z,3747427973,56,Right,3747427991,213,6.2,3747427981,141,18.2,3747427977,140,66.0,3748932427,178,,3747427987,212,13.2,,,,,,,8gkexxgf3pypshhqwg6ibp7o4,K. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453835275,24,61,1,2,32,3c3jcs7vc1t6vz5lev162jyv7,1,62.6,18,2022-08-31T17:03:12.567Z,2022-09-01T07:56:06Z,3747427999,56,Right,3748932565,178,,,,,,,,,,,,,,,,,,,,agwvouyocx93y39g7tmwaojx1,A. Zeneli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453835281,31,49,1,2,34,75qj99fhg5c0ztj2tva5u4uii,1,31.9,77.3,2022-08-31T17:03:14.252Z,2022-09-01T07:56:06Z,,,,,,,,,,,,,,,,,,,,,,,,,8927ird9ax5sj69nadeqaktlh,C. Hountondji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
