id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/12/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,keyPass,qualifier/13/value
2531048139,7,1,1,0,14,9bxav814mkuhueiyivyive82d,1,55.4,81.6,2023-04-09T13:00:11.052Z,2023-04-10T05:32:50Z,4176487507,140,68.8,4176487505,56,Left,4176487509,141,85.1,4176487513,213,0.2,4178451981,178,,4176487511,212,14.3,,,,,,,6gdoxudvl1rgcn7d19e89p9ed,G. Perrin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531048157,8,61,1,0,15,9bxav814mkuhueiyivyive82d,0,69.8,84.5,2023-04-09T13:00:12.112Z,2023-04-10T05:32:49Z,4176487609,56,Left,4178452819,178,,,,,,,,,,,,,,,,,,,,7pv3n0vj8243p1di16regotsl,Nuno da Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531048169,5,49,1,0,17,6xjy1q2m55iiwe8g1r1yffbc9,1,24.5,20.6,2023-04-09T13:00:13.285Z,2023-04-10T05:32:49Z,,,,,,,,,,,,,,,,,,,,,,,,,crdmczlhynym2z1adqlbt853p,F. Mayembo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531048219,6,1,1,0,17,6xjy1q2m55iiwe8g1r1yffbc9,1,24,21.2,2023-04-09T13:00:13.409Z,2023-04-10T05:32:48Z,4176487919,56,Back,4176487923,141,43.1,4178453583,178,,4176487921,140,9.1,4176487927,213,2.4,4176487925,212,21.6,,,,,,,crdmczlhynym2z1adqlbt853p,F. Mayembo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531048271,7,1,1,0,19,6xjy1q2m55iiwe8g1r1yffbc9,1,9.9,42.3,2023-04-09T13:00:15.394Z,2023-04-10T05:32:48Z,4176488157,1,,4176488155,213,6.1,4176488143,157,,4176488151,141,29.1,4176488149,140,63.4,4178453715,178,,4176488153,212,56.9,4176488147,56,Center,3xpo0nc3hysdi41gupi7adot1,B. Leroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531048301,8,1,1,0,22,6xjy1q2m55iiwe8g1r1yffbc9,1,58.9,29.3,2023-04-09T13:00:18.765Z,2023-04-10T05:32:47Z,4176488295,212,9.5,4176488297,213,4.6,4176488291,140,57.8,4178453901,388,,4176488293,141,15.5,4176488287,3,,4176488289,56,Right,,,,2fa3vmp34mwrthdiehnaxnnqh,M. El Idrissy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531048313,9,1,1,0,24,6xjy1q2m55iiwe8g1r1yffbc9,0,56.5,11.2,2023-04-09T13:00:20.375Z,2023-04-10T05:32:47Z,4176488347,140,66.6,4176488345,56,Center,4176488349,141,28.0,4178454177,178,,4176488351,212,15.6,4176488355,213,0.8,,,,,,,529k1s89fjg133s8ycjwvgg5x,M. Barreto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531048325,10,49,1,0,24,9bxav814mkuhueiyivyive82d,1,37,75.2,2023-04-09T13:00:21.170Z,2023-04-10T05:32:47Z,,,,,,,,,,,,,,,,,,,,,,,,,7jj9gwpuk49bsm2ru06qb44wl,B. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531048319,9,43,1,0,26,9bxav814mkuhueiyivyive82d,1,0,0,2023-04-09T13:00:22.339Z,2023-04-09T13:30:45Z,4176644189,144,8,4176488369,56,Back,,,,,,,,,,,,,,,,,,,7jj9gwpuk49bsm2ru06qb44wl,B. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531048391,11,1,1,0,26,9bxav814mkuhueiyivyive82d,1,32.8,78,2023-04-09T13:00:22.457Z,2023-04-10T05:32:46Z,4176488723,56,Back,4178454569,178,,4176488731,213,2.7,4176488727,141,85.4,4176488725,140,21.8,4176488729,212,12.6,,,,,,,7jj9gwpuk49bsm2ru06qb44wl,B. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531048397,12,1,1,0,29,9bxav814mkuhueiyivyive82d,0,22.8,94.5,2023-04-09T13:00:25.609Z,2023-04-10T05:32:45Z,4178454963,178,,4176488773,141,100.0,4176488769,56,Back,4176488777,213,0.3,4176488775,212,20.2,4176488767,157,,4176488779,1,,4176488771,140,41.4,8tesu8352jvqfvclei8hykjbp,J. Jeanvier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531049417,10,5,1,0,30,6xjy1q2m55iiwe8g1r1yffbc9,1,55,-2,2023-04-09T13:00:26.900Z,2023-04-09T23:38:26Z,4176493439,56,Right,4176493451,233,13,4176493441,347,,,,,,,,,,,,,,,,,2fa3vmp34mwrthdiehnaxnnqh,M. El Idrissy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531048401,13,5,1,0,30,9bxav814mkuhueiyivyive82d,0,45,102,2023-04-09T13:00:26.900Z,2023-04-09T23:38:26Z,4176488799,347,,4176493483,233,10,4176488797,56,Back,,,,,,,,,,,,,,,,8tesu8352jvqfvclei8hykjbp,J. Jeanvier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531049541,11,57,1,1,37,6xjy1q2m55iiwe8g1r1yffbc9,0,0,0,2023-04-09T13:01:33.732Z,2023-04-10T05:32:45Z,4176494027,56,Right,,,,,,,,,,,,,,,,,,,,,,2hujd2bwvb0wtxdna6c0xb2z9,M. Alphonse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531049659,14,57,1,1,37,9bxav814mkuhueiyivyive82d,1,0,0,2023-04-09T13:01:33.732Z,2023-04-09T23:39:00Z,4176494609,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531049699,15,1,1,1,53,9bxav814mkuhueiyivyive82d,0,26,100,2023-04-09T13:01:49.460Z,2023-04-10T05:32:45Z,4176494791,140,31.8,4176494795,212,9.4,4176494797,213,5.4,4176494789,56,Back,4176494793,141,90.9,4176494787,107,,,,,,,,dac9zcryfwbq3xdik69gkpadx,K. Boto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531049719,12,1,1,1,55,6xjy1q2m55iiwe8g1r1yffbc9,0,65.3,17.9,2023-04-09T13:01:51.403Z,2023-04-10T05:32:44Z,4177462007,213,2.9,4177462731,286,,4177462005,212,1.6,4177462729,236,,4177462001,140,63.8,4178456915,178,,4177462003,141,18.4,4177742479,233,16,bm1utly0qt2kaexijsu2p2tw5,M. Coutadeur,4176494887,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531049711,16,74,1,1,55,9bxav814mkuhueiyivyive82d,1,32.7,81.2,2023-04-09T13:01:51.491Z,2023-04-10T05:32:44Z,4177742517,233,12,4176494863,56,Back,4178457059,178,,4177462259,285,,,,,,,,,,,,,,6gdoxudvl1rgcn7d19e89p9ed,G. Perrin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531049727,17,1,1,1,56,9bxav814mkuhueiyivyive82d,0,34.6,71.7,2023-04-09T13:01:52.623Z,2023-04-10T05:32:43Z,4176494999,286,,4176494945,56,Back,4176494947,140,35.2,4178458975,178,,4176494951,212,0.6,4176494995,233,13,4176494993,236,,4176494953,213,6.1,3o7ktan6n28fn5fj7gel6qead,Y. M'Changama,4176494949,141,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531049721,13,74,1,1,56,6xjy1q2m55iiwe8g1r1yffbc9,1,66.2,21.3,2023-04-09T13:01:52.769Z,2023-04-10T05:32:43Z,4178459225,178,,4176495035,233,17,4176494895,56,Center,4176494897,285,,,,,,,,,,,,,,bm1utly0qt2kaexijsu2p2tw5,M. Coutadeur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531049733,14,49,1,1,56,6xjy1q2m55iiwe8g1r1yffbc9,1,66.2,21.5,2023-04-09T13:01:52.816Z,2023-04-10T05:32:43Z,,,,,,,,,,,,,,,,,,,,,,,,,bm1utly0qt2kaexijsu2p2tw5,M. Coutadeur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531049753,15,1,1,1,58,6xjy1q2m55iiwe8g1r1yffbc9,0,64.5,37,2023-04-09T13:01:54.731Z,2023-04-10T05:32:42Z,4178460279,178,,4176495119,141,43.0,4176495115,56,Center,4176495123,213,0.3,4176495117,140,77.0,4176495121,212,13.7,,,,,,,bm1utly0qt2kaexijsu2p2tw5,M. Coutadeur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531049793,19,1,1,2,0,9bxav814mkuhueiyivyive82d,0,29.8,48.9,2023-04-09T13:01:56.812Z,2023-04-10T05:32:41Z,4176495353,286,,4176495349,233,16,4176495311,213,1.7,4176495309,212,3.8,4178460585,389,,4176495303,56,Back,4176495347,236,,4176495307,141,54.5,6ypo3vp0zupq6s1jbk8rbmq51,Jubal,4176495305,140,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531049773,16,74,1,2,0,6xjy1q2m55iiwe8g1r1yffbc9,1,68.8,52.5,2023-04-09T13:01:56.885Z,2023-04-10T05:32:41Z,4176495213,285,,4178461179,178,,4176495359,233,19,4176495211,56,Center,,,,,,,,,,,,,bm1utly0qt2kaexijsu2p2tw5,M. Coutadeur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531049787,18,61,1,2,0,9bxav814mkuhueiyivyive82d,1,30.5,47.3,2023-04-09T13:01:57.201Z,2023-04-10T05:32:41Z,4176495273,56,Back,4178461679,389,,,,,,,,,,,,,,,,,,,,6ypo3vp0zupq6s1jbk8rbmq51,Jubal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531049823,20,49,1,2,2,9bxav814mkuhueiyivyive82d,1,32.7,42.8,2023-04-09T13:01:58.361Z,2023-04-10T05:32:40Z,,,,,,,,,,,,,,,,,,,,,,,,,3o7ktan6n28fn5fj7gel6qead,Y. M'Changama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531049857,21,1,1,2,2,9bxav814mkuhueiyivyive82d,1,32.9,42.1,2023-04-09T13:01:58.474Z,2023-04-10T05:32:40Z,4176495625,213,5.1,4176495621,141,10.6,4176495623,212,23.4,4178462091,178,,4176495617,56,Back,4176495619,140,41.9,,,,,,,3o7ktan6n28fn5fj7gel6qead,Y. M'Changama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531049871,22,1,1,2,7,9bxav814mkuhueiyivyive82d,1,62.4,2.2,2023-04-09T13:02:04.112Z,2023-04-10T05:32:38Z,4176495699,141,24.7,4176495701,212,15.8,4176495695,56,Center,4176495697,140,58.6,4176495703,213,1.8,4178462463,178,,,,,,,,tca8ra7ew1b1uny96ku0ql05,A. Zedadka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531049915,23,1,1,2,9,9bxav814mkuhueiyivyive82d,1,65.7,17.6,2023-04-09T13:02:05.687Z,2023-04-10T05:32:38Z,4176495907,141,4.0,4176495905,140,84.1,4176495909,212,21.4,4178462625,178,,4176495911,213,5.8,4176495903,56,Right,,,,,,,co59rv08x22hk5itwibbwq191,G. Hein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531049953,24,1,1,2,12,9bxav814mkuhueiyivyive82d,0,91.2,0.7,2023-04-09T13:02:09.199Z,2023-04-10T05:32:37Z,4177465215,224,,4178462839,178,,4176496129,1,,4176496115,2,,4176496117,155,,4176496125,212,45.9,4176496127,213,1.8,4176496121,140,82.0,tca8ra7ew1b1uny96ku0ql05,A. Zedadka,4177465219,20,,4176496123,141,66.7,4176496119,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531049955,17,61,1,2,15,6xjy1q2m55iiwe8g1r1yffbc9,0,17.7,38.1,2023-04-09T13:02:12.024Z,2023-04-10T05:32:36Z,4178463719,178,,4176496131,56,Back,,,,,,,,,,,,,,,,,,,529k1s89fjg133s8ycjwvgg5x,M. Barreto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531465829,1247,43,1,2,16,9bxav814mkuhueiyivyive82d,1,0,0,2023-04-09T13:02:12.875Z,2023-04-10T03:59:19Z,4178790647,144,83,4178743323,399,92353,,,,,,,,,,,,,,,,,,,dac9zcryfwbq3xdik69gkpadx,K. Boto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531472957,1529,83,1,2,16,6xjy1q2m55iiwe8g1r1yffbc9,1,16.7,33.5,2023-04-09T13:02:13.126Z,2023-04-10T05:32:36Z,4178790925,399,199519,,,,,,,,,,,,,,,,,,,,,,529k1s89fjg133s8ycjwvgg5x,M. Barreto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531049991,25,15,1,2,19,9bxav814mkuhueiyivyive82d,1,85.2,72.8,2023-04-09T13:02:15.875Z,2023-04-10T05:32:35Z,4176501883,103,19,4176496325,22,,4176496327,64,,4176501881,102,47.7,4176496329,56,Center,4176501891,230,97.4,4176501893,231,54.1,4177467501,215,,dac9zcryfwbq3xdik69gkpadx,K. Boto,4176501355,233,18,4176501887,146,89.0,4176501325,20,,4176501885,458,4177467497,80,4178463995,178,4176501889,147,66.6,4176501329,82,,,,,,,,,,,,,,,,,
2531050019,18,10,1,2,19,6xjy1q2m55iiwe8g1r1yffbc9,1,14.6,34.5,2023-04-09T13:02:16Z,2023-04-10T05:32:35Z,4176501361,233,25,4178464149,178,,4176496463,94,,4176496469,56,Back,,,,,,,,,,,,,2hujd2bwvb0wtxdna6c0xb2z9,M. Alphonse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531050277,19,61,1,2,20,6xjy1q2m55iiwe8g1r1yffbc9,0,22.6,29.2,2023-04-09T13:02:16.917Z,2023-04-10T05:32:35Z,4178465269,178,,4176497895,56,Back,,,,,,,,,,,,,,,,,,,2fa3vmp34mwrthdiehnaxnnqh,M. El Idrissy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531050077,26,16,1,2,23,9bxav814mkuhueiyivyive82d,1,81.1,66.1,2023-04-09T13:02:19.951Z,2023-04-10T05:32:34Z,4176496803,56,Center,4176500353,102,54.2,4178465603,178,,4176500361,230,97.2,4176496799,22,,4176500351,76,,4176496801,18,,4176498439,375,02:22.798,7jj9gwpuk49bsm2ru06qb44wl,B. Touré,4176500363,231,52.9,4176500355,103,13.9,4176500357,215,,4177469525,396,4177469521,108,4176498431,20,4177469523,395,96.4,4176500359,458,52.6,4176498435,374,2023-04-09 14:02:19.054,,,,,,,,,,,,,
2531051055,20,1,1,3,22,6xjy1q2m55iiwe8g1r1yffbc9,1,50.3,50.1,2023-04-09T13:03:18.723Z,2023-04-09T23:43:17Z,4176501767,279,G,4176501753,56,Back,4176501759,212,16.9,4176501763,213,3.1,4176501757,141,51.9,4178466139,178,,4176501755,140,34.2,,,,2fa3vmp34mwrthdiehnaxnnqh,M. El Idrissy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531051105,21,1,1,3,24,6xjy1q2m55iiwe8g1r1yffbc9,0,41.2,48.7,2023-04-09T13:03:20.940Z,2023-04-10T05:32:33Z,4176501983,141,84.7,4176501979,56,Left,4178466315,178,,4176501987,213,0.6,4176501985,212,43.5,4176501989,1,,4176501977,155,,4176501981,140,75.5,bm1utly0qt2kaexijsu2p2tw5,M. Coutadeur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531051203,27,1,1,3,27,9bxav814mkuhueiyivyive82d,1,25.2,16,2023-04-09T13:03:23.601Z,2023-04-10T05:32:33Z,4176502473,141,23.9,4176502471,140,20.0,4176502467,3,,4178466951,178,,4176502475,212,7.7,4176502469,56,Back,4176502477,213,2.4,,,,tca8ra7ew1b1uny96ku0ql05,A. Zedadka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531051207,28,49,1,3,28,9bxav814mkuhueiyivyive82d,1,24.6,26.9,2023-04-09T13:03:24.457Z,2023-04-10T05:32:32Z,,,,,,,,,,,,,,,,,,,,,,,,,baogzi00mwdclwbvkd618evv9,R. Raveloson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531051231,29,1,1,3,29,9bxav814mkuhueiyivyive82d,1,22.9,21,2023-04-09T13:03:25.813Z,2023-04-10T05:32:32Z,4176502577,140,35.2,4176502581,212,13.1,4176502575,56,Back,4176502579,141,17.6,4178467287,178,,4176502583,213,6.1,,,,,,,baogzi00mwdclwbvkd618evv9,R. Raveloson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531051239,30,1,1,3,31,9bxav814mkuhueiyivyive82d,0,35.5,18.8,2023-04-09T13:03:27.712Z,2023-04-10T05:32:30Z,4176502617,56,Right,4176502623,212,21.4,4176502615,155,,4176502619,140,55.9,4178467847,178,,4176502625,213,0.0,4176502621,141,19.7,,,,co59rv08x22hk5itwibbwq191,G. Hein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531051281,22,1,1,3,33,6xjy1q2m55iiwe8g1r1yffbc9,1,47.8,79.6,2023-04-09T13:03:29.676Z,2023-04-10T05:32:30Z,4176502793,3,,4176502801,212,19.1,4176502795,56,Center,4178468191,178,,4176502797,140,61.4,4176502803,213,5.6,4176502799,141,60.9,,,,70ukveu4kwheeizg6x694krmx,O. Gonzalez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531051289,23,49,1,3,36,6xjy1q2m55iiwe8g1r1yffbc9,1,59.5,59.3,2023-04-09T13:03:32.308Z,2023-04-10T05:32:30Z,,,,,,,,,,,,,,,,,,,,,,,,,d3d1qks236pztzcqp3wdcc0l,V. Marchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531051399,24,2,1,3,37,6xjy1q2m55iiwe8g1r1yffbc9,1,70.1,62.7,2023-04-09T13:03:34.184Z,2023-04-10T05:32:28Z,4176608935,7,d040o5igq61iizexn1v2a5t5h,4178468623,178,,4176503393,140,76.4,4176503395,141,74.4,4176503391,56,Center,,,,,,,,,,d3d1qks236pztzcqp3wdcc0l,V. Marchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
