id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/8/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/13/value,qualifier/14/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/17/value,qualifier/18/value,qualifier/21/id,qualifier/21/qualifierId
2455273625,9,1,1,0,14,2b3mar72yy8d6uvat1ka6tn3r,1,18.1,90,2022-09-03T19:00:41.948Z,2022-09-04T03:10:26Z,3755097711,140,44.3,3755097709,56,Back,3755097717,213,6.1,3755097715,212,27.9,3755097713,141,83.2,3756134823,178,,,,,,,,1qywnx1icmb4x7dbhhsck0vrp,P. Kimpembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455273653,10,1,1,0,22,2b3mar72yy8d6uvat1ka6tn3r,0,67.4,68.1,2022-09-03T19:00:50.203Z,2022-09-04T03:10:23Z,3755097845,140,73.6,3755097853,212,24.1,3755097857,213,5.0,3756135045,178,,3755097841,56,Center,3755097849,141,34.0,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455273669,3,49,1,0,25,750ustvk4jfqmo8q4gnrcxy7z,1,27.5,65.2,2022-09-03T19:00:52.332Z,2022-09-04T03:10:22Z,,,,,,,,,,,,,,,,,,,,,,,,,a0o34jherpgziz52ri0zxms45,D. Appiah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455273727,4,1,1,0,29,750ustvk4jfqmo8q4gnrcxy7z,0,47.7,99.9,2022-09-03T19:00:56.818Z,2022-09-04T03:10:21Z,3755098259,213,5.8,3755098251,56,Left,3755098253,140,66.0,3755098255,141,84.1,3755098257,212,22.0,3756135393,178,,,,,,,,a0o34jherpgziz52ri0zxms45,D. Appiah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455273735,11,49,1,0,31,2b3mar72yy8d6uvat1ka6tn3r,1,35.5,17.4,2022-09-03T19:00:58.642Z,2022-09-04T03:10:21Z,,,,,,,,,,,,,,,,,,,,,,,,,5qg0coudjinnt978myh4n4n2t,Danilo Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455273763,12,1,1,0,31,2b3mar72yy8d6uvat1ka6tn3r,1,36,16.8,2022-09-03T19:00:58.809Z,2022-09-04T03:10:20Z,3755098413,212,5.9,3755098415,213,5.0,3755098409,140,37.8,3756135667,178,,3755098407,56,Back,3755098411,141,8.6,,,,,,,5qg0coudjinnt978myh4n4n2t,Danilo Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455273779,13,1,1,0,33,2b3mar72yy8d6uvat1ka6tn3r,1,39.4,4.6,2022-09-03T19:01:01.173Z,2022-09-04T03:10:19Z,3755098511,213,0.4,3755098505,140,41.9,3755098503,56,Back,3755098507,141,6.2,3755098509,212,2.8,3756135967,178,,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455273805,14,1,1,0,34,2b3mar72yy8d6uvat1ka6tn3r,1,46.9,0.4,2022-09-03T19:01:01.863Z,2022-09-04T03:10:19Z,3755098653,141,25.2,3755098655,212,19.5,3755098657,213,2.1,3756136217,178,,3755098651,140,37.5,3755098649,56,Back,,,,,,,1vr896w03yky9kmu8x5tjkicp,A. Hakimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455273851,15,1,1,0,36,2b3mar72yy8d6uvat1ka6tn3r,1,42.8,17.1,2022-09-03T19:01:03.432Z,2022-09-04T03:10:18Z,3755098869,141,15.9,3755098873,213,3.3,3756136337,178,,3755098865,56,Back,3755098867,140,36.1,3755098871,212,7.1,,,,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455273879,16,1,1,0,40,2b3mar72yy8d6uvat1ka6tn3r,1,38.9,36.6,2022-09-03T19:01:08.201Z,2022-09-04T03:10:17Z,3755099051,212,23.3,3755099049,141,67.6,3756136551,178,,3755099053,213,2.0,3755099043,56,Back,3755099045,140,29.5,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455273905,17,1,1,0,44,2b3mar72yy8d6uvat1ka6tn3r,1,32.8,64.1,2022-09-03T19:01:11.604Z,2022-09-04T03:10:16Z,3755099189,141,45.8,3755099193,213,4.9,3755099185,56,Back,3755099187,140,35.1,3755099191,212,12.7,3756136669,178,,,,,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455273921,18,1,1,0,46,2b3mar72yy8d6uvat1ka6tn3r,1,36.7,49.1,2022-09-03T19:01:13.301Z,2022-09-04T03:10:15Z,3755099261,213,0.0,3755099257,141,49.4,3755099255,140,47.2,3755099253,56,Back,3756136753,178,,3755099259,212,11.0,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455273963,19,1,1,0,46,2b3mar72yy8d6uvat1ka6tn3r,1,44.2,48,2022-09-03T19:01:14.061Z,2022-09-04T03:10:15Z,3755099475,141,41.5,3755099473,140,36.0,3756136837,178,,3755099477,212,9.7,3755099479,213,3.6,3755099471,56,Back,,,,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455273983,20,1,1,0,50,2b3mar72yy8d6uvat1ka6tn3r,1,43.9,42.6,2022-09-03T19:01:17.577Z,2022-09-04T03:10:13Z,3755099553,140,56.4,3755099555,141,68.1,3756137083,178,,3755099557,212,21.7,3755099559,213,0.9,3755099551,56,Center,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455274047,21,1,1,0,51,2b3mar72yy8d6uvat1ka6tn3r,1,54.6,62.8,2022-09-03T19:01:19.227Z,2022-09-04T03:10:12Z,3755099951,212,14.2,3755099949,141,50.4,3755099953,213,3.8,3756137201,178,,3755099947,140,43.7,3755099945,56,Back,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455274083,22,1,1,0,56,2b3mar72yy8d6uvat1ka6tn3r,1,45.5,48.2,2022-09-03T19:01:23.411Z,2022-09-04T03:10:10Z,3755100129,140,37.4,3755100137,213,4.3,3755100133,212,21.5,3755100131,141,19.1,3755100127,56,Back,3756137279,178,,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455274101,23,1,1,0,58,2b3mar72yy8d6uvat1ka6tn3r,1,40.5,24.1,2022-09-03T19:01:26.099Z,2022-09-04T03:10:10Z,3755100219,141,31.0,3755100221,212,4.7,3756137331,178,,3755100223,213,1.5,3755100215,56,Back,3755100217,140,40.6,,,,,,,5qg0coudjinnt978myh4n4n2t,Danilo Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455274135,24,1,1,0,59,2b3mar72yy8d6uvat1ka6tn3r,1,44.3,32.3,2022-09-03T19:01:26.909Z,2022-09-04T03:10:09Z,3755100403,213,3.6,3755100397,140,31.6,3755100393,56,Back,3755100399,141,22.8,3755100401,212,14.8,3755746417,156,,3756137425,178,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455274173,25,1,1,1,2,2b3mar72yy8d6uvat1ka6tn3r,1,35,28.6,2022-09-03T19:01:29.251Z,2022-09-04T03:10:08Z,3756137433,178,,3755100621,140,24.1,3755100623,141,65.2,3755100625,212,27.4,3755100627,213,2.0,3755100619,56,Back,,,,,,,5qg0coudjinnt978myh4n4n2t,Danilo Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455274219,26,1,1,1,4,2b3mar72yy8d6uvat1ka6tn3r,1,23.6,65.2,2022-09-03T19:01:32.101Z,2022-09-04T03:10:08Z,3755100899,141,84.4,3755100901,212,15.2,3756137507,178,,3755100895,56,Back,3755100903,213,1.0,3755100897,140,31.0,,,,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455274241,27,1,1,1,7,2b3mar72yy8d6uvat1ka6tn3r,1,35.3,91.7,2022-09-03T19:01:35.089Z,2022-09-04T03:10:07Z,3755101025,141,66.0,3755101023,140,55.2,3756137629,178,,3755101021,56,Center,3755101029,212,27.2,3755101033,213,5.6,,,,,,,1qywnx1icmb4x7dbhhsck0vrp,P. Kimpembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455274251,28,61,1,1,9,2b3mar72yy8d6uvat1ka6tn3r,0,52.4,69.7,2022-09-03T19:01:36.538Z,2022-09-04T03:10:06Z,3755101081,56,Center,3756137933,178,,,,,,,,,,,,,,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455274275,5,49,1,1,11,750ustvk4jfqmo8q4gnrcxy7z,1,52.7,33.7,2022-09-03T19:01:38.375Z,2022-09-04T03:10:06Z,,,,,,,,,,,,,,,,,,,,,,,,,3g217lvxyrxlzsyp0rmlvglp1,J. Castelletto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455274293,6,3,1,1,11,750ustvk4jfqmo8q4gnrcxy7z,1,56.6,30.5,2022-09-03T19:01:39.093Z,2022-09-04T03:10:05Z,3755101325,286,,3755101323,56,Center,3756138777,178,,3755101345,233,29,3755747389,465,,,,,,,,,,,3g217lvxyrxlzsyp0rmlvglp1,J. Castelletto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455274277,29,45,1,1,11,2b3mar72yy8d6uvat1ka6tn3r,0,43.4,69.5,2022-09-03T19:01:39.093Z,2022-09-04T03:10:05Z,3755101233,285,,3755101407,233,6,3755101231,56,Back,,,,,,,,,,,,,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455474215,1072,83,1,1,11,2b3mar72yy8d6uvat1ka6tn3r,1,43.2,69.8,2022-09-03T19:01:39.153Z,2022-09-04T03:10:05Z,3756226085,399,158494,,,,,,,,,,,,,,,,,,,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455274355,7,1,1,1,13,750ustvk4jfqmo8q4gnrcxy7z,1,63.5,22.1,2022-09-03T19:01:41.152Z,2022-09-04T03:10:04Z,3755101679,56,Center,3755101681,140,69.2,3755101685,212,25.9,3755101683,141,59.1,3755101687,213,1.3,3756138879,178,,,,,,,,3g217lvxyrxlzsyp0rmlvglp1,J. Castelletto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455274409,8,1,1,1,18,750ustvk4jfqmo8q4gnrcxy7z,1,63.7,43.2,2022-09-03T19:01:45.638Z,2022-09-04T03:10:03Z,3755101947,212,16.4,3755101943,140,59.7,3755101945,141,19.9,3755101941,56,Right,3755101949,213,4.5,3756139035,178,,,,,,,,7k0r5crdh9blj3edt31zwy0dm,E. Guessand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455274419,9,1,1,1,20,750ustvk4jfqmo8q4gnrcxy7z,1,58.5,23.9,2022-09-03T19:01:47.508Z,2022-09-04T03:10:02Z,3755102001,212,13.0,3755101995,56,Right,3755101997,140,63.8,3755101999,141,6.6,3756139551,178,,3755102003,213,5.2,,,,,,,3g217lvxyrxlzsyp0rmlvglp1,J. Castelletto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455274433,10,1,1,1,21,750ustvk4jfqmo8q4gnrcxy7z,1,63.9,8,2022-09-03T19:01:49.071Z,2022-09-04T03:10:01Z,3755102067,212,6.8,3755102065,141,15.8,3755102063,140,59.8,3755102061,56,Right,3755102069,213,2.3,3756139685,178,,,,,,,,8tzgykz7kqb1p2rt96nghfh05,Fábio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455274437,11,1,1,1,22,750ustvk4jfqmo8q4gnrcxy7z,1,64.6,13.9,2022-09-03T19:01:49.727Z,2022-09-04T03:10:01Z,3755102087,212,2.5,3755102083,140,63.5,3755102085,141,10.6,3756140471,178,,3755102081,56,Right,3755102089,213,4.2,,,,,,,cg1j982govx2perwr3rv33t1x,S. Moutoussamy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455274475,12,1,1,1,24,750ustvk4jfqmo8q4gnrcxy7z,1,64.6,8.7,2022-09-03T19:01:51.264Z,2022-09-04T03:10:00Z,3756140613,178,,3755102307,141,26.8,3755102305,140,61.7,3755102303,56,Center,3755102311,213,1.8,3755102309,212,12.7,,,,,,,8tzgykz7kqb1p2rt96nghfh05,Fábio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455274501,13,1,1,1,26,750ustvk4jfqmo8q4gnrcxy7z,1,61.2,25.3,2022-09-03T19:01:53.493Z,2022-09-04T03:09:59Z,3755102463,213,2.3,3756140945,178,,3755102459,141,50.0,3755102461,212,22.0,3755102457,140,47.6,3755102455,56,Back,,,,,,,8zc2u2dfrokzg3domqmt30s0l,Pedro Chirivella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455274515,14,1,1,1,29,750ustvk4jfqmo8q4gnrcxy7z,1,48,48.6,2022-09-03T19:01:56.264Z,2022-09-04T03:09:58Z,3756141065,178,,3755102523,213,1.6,3755102515,56,Back,3755102517,140,47.6,3755102519,141,66.5,3755102521,212,12.2,,,,,,,crjrpkb5p430hludk5acmhjv9,Andrei Girotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455274549,15,1,1,1,31,750ustvk4jfqmo8q4gnrcxy7z,1,48.3,70.9,2022-09-03T19:01:58.240Z,2022-09-04T03:09:57Z,3755102671,141,94.3,3755102667,56,Left,3755102675,213,1.0,3755102673,212,18.8,3756141155,178,,3755102669,140,57.9,,,,,,,53yrdwlr1pw23bxyxfg85npat,N. Pallois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455274573,16,1,1,1,32,750ustvk4jfqmo8q4gnrcxy7z,1,61.2,99,2022-09-03T19:01:59.911Z,2022-09-04T03:09:57Z,3755102857,212,11.1,3755102855,141,83.1,3755102853,140,58.8,3755102851,56,Left,3755102859,213,4.5,3756141275,178,,,,,,,,a0o34jherpgziz52ri0zxms45,D. Appiah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455274609,17,1,1,1,35,750ustvk4jfqmo8q4gnrcxy7z,1,61.5,86.4,2022-09-03T19:02:02.363Z,2022-09-04T03:09:56Z,3755103043,213,0.8,3756141313,178,,3755103039,141,94.2,3755103041,212,7.5,3755103037,140,66.5,3755103035,56,Left,,,,,,,8zc2u2dfrokzg3domqmt30s0l,Pedro Chirivella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455274671,18,1,1,1,37,750ustvk4jfqmo8q4gnrcxy7z,0,68.8,98.4,2022-09-03T19:02:04.459Z,2022-09-04T03:09:56Z,3755103397,212,40.1,3756141381,178,,3755103405,1,,3755103403,213,5.7,3755103383,56,Center,3755103387,140,100.0,3755103391,141,67.4,,,,a0o34jherpgziz52ri0zxms45,D. Appiah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455274677,19,5,1,1,41,750ustvk4jfqmo8q4gnrcxy7z,0,101.2,69.3,2022-09-03T19:02:08.284Z,2022-09-04T00:03:19Z,3755103493,233,30,3755103421,56,Center,3755103423,346,,,,,,,,,,,,,,,,,a0o34jherpgziz52ri0zxms45,D. Appiah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455274679,30,5,1,1,41,2b3mar72yy8d6uvat1ka6tn3r,1,-1.2,30.7,2022-09-03T19:02:08.284Z,2022-09-04T00:03:18Z,3755103435,346,,3755103433,56,Back,3755103475,233,19,,,,,,,,,,,,,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455274937,31,1,1,1,50,2b3mar72yy8d6uvat1ka6tn3r,1,5.7,59.8,2022-09-03T19:02:17.854Z,2022-09-04T03:09:55Z,3755104861,212,10.4,3755104857,140,2.9,3755104855,56,Back,3755104853,124,,3755354137,189,,3755104863,213,4.4,3755104867,237,,3755104859,141,45.1,1qywnx1icmb4x7dbhhsck0vrp,P. Kimpembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455274951,32,1,1,1,58,2b3mar72yy8d6uvat1ka6tn3r,1,7.1,45.6,2022-09-03T19:02:25.855Z,2022-09-04T03:09:54Z,3755104943,213,0.4,3755104939,141,59.3,3755104941,212,21.8,3756141785,178,,3755104935,56,Back,3755104937,140,25.9,,,,,,,4cetkl0w2uq40ccti5ka6a4t1,G. Donnarumma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
