id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2533997043,9,1,1,0,17,2b3mar72yy8d6uvat1ka6tn3r,1,31.8,91.5,2023-04-15T19:01:32.584Z,2023-04-16T02:20:40Z,4192235639,212,16.2,4192235633,140,21.9,4192235637,141,73.2,4192235641,213,4.0,4193085221,178,,4192235629,56,Back,,,,,,,5qg0coudjinnt978myh4n4n2t,Danilo Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533997099,10,1,1,0,21,2b3mar72yy8d6uvat1ka6tn3r,1,27,54.1,2023-04-15T19:01:37.444Z,2023-04-16T02:20:39Z,4192235917,141,78.9,4192235919,212,17.2,4192235913,56,Back,4192235915,140,30.4,4192235923,213,1.4,4193085355,178,,,,,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533997113,11,1,1,0,24,2b3mar72yy8d6uvat1ka6tn3r,1,34.6,72.3,2023-04-15T19:01:39.859Z,2023-04-16T02:20:38Z,4192236011,212,1.6,4192236007,140,36.0,4192236013,213,5.8,4193085483,178,,4192236009,141,71.3,4192236005,56,Back,,,,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533997123,12,1,1,0,25,2b3mar72yy8d6uvat1ka6tn3r,1,41.1,65.7,2023-04-15T19:01:40.713Z,2023-04-16T02:20:37Z,4193085665,178,,4192236067,212,12.3,4192236063,140,32.8,4192236069,213,2.4,4192236061,56,Back,4192236065,141,78.5,,,,,,,f3v58fkymhrprt5gs0ccm29xx,Fabián Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533997149,13,1,1,0,27,2b3mar72yy8d6uvat1ka6tn3r,1,42.8,82,2023-04-15T19:01:43.502Z,2023-04-16T02:20:36Z,4193085727,178,,4192236185,212,11.5,4192236181,140,36.3,4192236187,213,2.2,4192236179,56,Back,4192236183,141,95.7,,,,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533997169,14,1,1,0,29,2b3mar72yy8d6uvat1ka6tn3r,1,42.1,99.1,2023-04-15T19:01:45.314Z,2023-04-16T02:20:35Z,4192236279,140,54.0,4193085923,178,,4192236283,212,12.5,4192236285,213,6.2,4192236281,141,97.5,4192236277,56,Left,,,,,,,5qg0coudjinnt978myh4n4n2t,Danilo Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533997191,15,1,1,0,30,2b3mar72yy8d6uvat1ka6tn3r,1,50.6,98.5,2023-04-15T19:01:46.239Z,2023-04-16T02:20:34Z,4192236421,141,89.3,4192236419,140,43.5,4192236425,213,3.8,4192236423,212,9.7,4193086115,178,,4192236417,56,Back,,,,,,,d3dv3vc71981v5oems59892sq,Nuno Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533997197,16,61,1,0,33,2b3mar72yy8d6uvat1ka6tn3r,0,53.5,96.9,2023-04-15T19:01:48.829Z,2023-04-16T02:20:33Z,4193086679,178,,4192236451,56,Left,,,,,,,,,,,,,,,,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533997381,3,5,1,0,33,3xedluek08t2ka7oypwuullcn,1,46.4,-1,2023-04-15T19:01:49.313Z,2023-04-15T23:50:06Z,4192237495,347,,4192237493,56,Back,4192237511,233,17,,,,,,,,,,,,,,,,c8u45gxriyq1rup5fpr30xrdh,A. Thomasson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533997205,17,5,1,0,33,2b3mar72yy8d6uvat1ka6tn3r,0,53.6,101,2023-04-15T19:01:49.313Z,2023-04-15T23:50:04Z,4192236499,347,,4192237515,233,3,4192236497,56,Left,,,,,,,,,,,,,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533997409,4,1,1,0,51,3xedluek08t2ka7oypwuullcn,0,55.6,0,2023-04-15T19:02:06.644Z,2023-04-16T02:20:32Z,4192237637,107,,4192237645,212,19.0,4192237641,140,73.3,4192237643,141,4.0,4192237639,56,Right,4192237647,213,0.2,,,,,,,bt4yy465bb33u7phdhnlr6pcl,P. Frankowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533997401,18,8,1,0,52,2b3mar72yy8d6uvat1ka6tn3r,1,24.3,94,2023-04-15T19:02:08.269Z,2023-04-16T02:20:32Z,4192237617,56,Back,4193091897,388,,4192834249,385,,,,,,,,,,,,,,,,,5qg0coudjinnt978myh4n4n2t,Danilo Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533997527,5,5,1,0,53,3xedluek08t2ka7oypwuullcn,1,75.8,-1.1,2023-04-15T19:02:09.375Z,2023-04-15T23:50:14Z,4192238273,56,Right,4192238275,347,,4192238305,233,19,,,,,,,,,,,,,,,,bt4yy465bb33u7phdhnlr6pcl,P. Frankowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533997415,19,5,1,0,53,2b3mar72yy8d6uvat1ka6tn3r,0,24.2,101.1,2023-04-15T19:02:09.375Z,2023-04-15T23:50:15Z,4192237669,347,,4192237663,56,Back,4192238341,233,5,,,,,,,,,,,,,,,,5qg0coudjinnt978myh4n4n2t,Danilo Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533997557,6,1,1,1,3,3xedluek08t2ka7oypwuullcn,1,81.3,0,2023-04-15T19:02:19.204Z,2023-04-16T02:20:32Z,4192238441,56,Right,4192238445,141,7.4,4192238449,213,2.6,4192238443,140,71.9,4192238439,107,,4192238447,212,11.5,,,,,,,bt4yy465bb33u7phdhnlr6pcl,P. Frankowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533997569,7,1,1,1,4,3xedluek08t2ka7oypwuullcn,1,81.6,9.8,2023-04-15T19:02:20.105Z,2023-04-16T02:20:31Z,4192834551,156,,4192238517,141,2.0,4193092141,178,,4192238515,140,70.7,4192238513,56,Right,4192238519,212,12.6,4192238521,213,3.6,,,,c8u45gxriyq1rup5fpr30xrdh,A. Thomasson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533997581,8,1,1,1,5,3xedluek08t2ka7oypwuullcn,0,80,1,2023-04-15T19:02:20.779Z,2023-04-16T02:20:31Z,4192238573,140,67.8,4192238579,213,3.0,4192238575,141,4.1,4192238571,56,Right,4192238577,212,13.0,4193092305,178,,,,,,,,bt4yy465bb33u7phdhnlr6pcl,P. Frankowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533997567,20,8,1,1,5,2b3mar72yy8d6uvat1ka6tn3r,1,22.2,95.4,2023-04-15T19:02:21.193Z,2023-04-16T02:20:31Z,4193092383,178,,4192834655,385,,4192238507,56,Back,,,,,,,,,,,,,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533997637,9,5,1,1,6,3xedluek08t2ka7oypwuullcn,1,71.2,-0.9,2023-04-15T19:02:22.125Z,2023-04-15T23:50:27Z,4192238819,233,21,4192238795,56,Right,4192238797,347,,,,,,,,,,,,,,,,,bt4yy465bb33u7phdhnlr6pcl,P. Frankowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533997591,21,5,1,1,6,2b3mar72yy8d6uvat1ka6tn3r,0,28.8,100.9,2023-04-15T19:02:22.125Z,2023-04-15T23:50:27Z,4192238595,56,Back,4192238597,347,,4192238855,233,9,,,,,,,,,,,,,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533997691,10,1,1,1,10,3xedluek08t2ka7oypwuullcn,0,75.8,0,2023-04-15T19:02:25.799Z,2023-04-16T02:20:30Z,4192239033,212,18.9,4192239027,56,Center,4192239035,213,1.8,4192239031,141,26.9,4192239025,107,,4192239029,140,72.2,,,,,,,bt4yy465bb33u7phdhnlr6pcl,P. Frankowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533997695,22,49,1,1,13,2b3mar72yy8d6uvat1ka6tn3r,1,23,66.1,2023-04-15T19:02:29.121Z,2023-04-16T02:20:30Z,,,,,,,,,,,,,,,,,,,,,,,,,dsmcqfl0e1be4ag7czbnolo15,Carlos Soler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533997745,23,1,1,1,15,2b3mar72yy8d6uvat1ka6tn3r,1,28.5,49.9,2023-04-15T19:02:31.189Z,2023-04-16T02:20:29Z,4192239275,140,23.9,4192239281,213,4.4,4192239273,56,Back,4192239279,212,17.0,4193093715,178,,4192239277,141,25.9,,,,,,,dsmcqfl0e1be4ag7czbnolo15,Carlos Soler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533997809,24,1,1,1,16,2b3mar72yy8d6uvat1ka6tn3r,1,23,28.3,2023-04-15T19:02:32.422Z,2023-04-16T02:20:28Z,4192239607,141,33.7,4193093837,178,,4192239611,213,2.6,4192239603,56,Back,4192239609,212,7.3,4192239605,140,17.0,,,,,,,1vr896w03yky9kmu8x5tjkicp,A. Hakimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533997901,25,1,1,1,20,2b3mar72yy8d6uvat1ka6tn3r,1,23.3,35.1,2023-04-15T19:02:36.087Z,2023-04-16T02:20:27Z,4192240147,212,17.3,4192240141,56,Back,4193093999,178,,4192240145,141,10.7,4192240149,213,4.4,4192240143,140,18.6,,,,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534160129,871,83,1,1,23,3xedluek08t2ka7oypwuullcn,1,84,86.2,2023-04-15T19:02:38.776Z,2023-04-16T02:20:26Z,4193131369,399,223760,,,,,,,,,,,,,,,,,,,,,,1ad3itgiwcnyw3o9wplhah2hh,D. Machado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533997905,26,50,1,1,25,2b3mar72yy8d6uvat1ka6tn3r,1,9.9,8.5,2023-04-15T19:02:41.303Z,2023-04-16T02:20:25Z,4192240169,56,Back,4192836247,285,,4192867931,233,727,,,,,,,,,,,,,,,,1vr896w03yky9kmu8x5tjkicp,A. Hakimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534105589,727,7,1,1,26,3xedluek08t2ka7oypwuullcn,1,90.1,91.5,2023-04-15T19:02:41.602Z,2023-04-16T02:20:25Z,4192836339,384,,4192836235,56,Left,4192836237,286,,4192867923,233,26,4193094731,178,,,,,,,,,,,d9q12xp4h8nhtjxl5il3vufh1,A. Fulgini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533997947,12,49,1,1,26,3xedluek08t2ka7oypwuullcn,1,90.1,91.4,2023-04-15T19:02:41.940Z,2023-04-16T02:20:24Z,,,,,,,,,,,,,,,,,,,,,,,,,1ad3itgiwcnyw3o9wplhah2hh,D. Machado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533997939,11,43,1,1,26,3xedluek08t2ka7oypwuullcn,1,0,0,2023-04-15T19:02:42.447Z,2023-04-15T19:15:22Z,4192240393,56,Left,4192240419,233,26,4192300659,144,7,4192240395,286,0,,,,,,,,,,,,,d9q12xp4h8nhtjxl5il3vufh1,A. Fulgini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533997965,13,3,1,1,27,3xedluek08t2ka7oypwuullcn,0,94.2,83.1,2023-04-15T19:02:43.349Z,2023-04-16T02:20:23Z,4192240495,56,Left,4192240577,233,27,4192836503,465,,4193095233,178,,4192240497,286,,,,,,,,,,,1ad3itgiwcnyw3o9wplhah2hh,D. Machado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533997975,27,7,1,1,27,2b3mar72yy8d6uvat1ka6tn3r,1,5.8,16.9,2023-04-15T19:02:43.444Z,2023-04-16T02:20:23Z,4192836539,385,,4192240541,285,,4192240559,233,13,4192240537,167,,4192240539,56,Back,4193095383,178,,,,,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533997977,14,6,1,1,30,3xedluek08t2ka7oypwuullcn,1,90.8,86.6,2023-04-15T19:02:46.331Z,2023-04-15T23:51:17Z,4192240547,73,,4192240545,56,Left,4192240681,233,28,,,,,,,,,,,,,,,,1ad3itgiwcnyw3o9wplhah2hh,D. Machado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533997999,28,6,1,1,30,2b3mar72yy8d6uvat1ka6tn3r,0,9.2,13.4,2023-04-15T19:02:46.331Z,2023-04-15T23:51:16Z,4192240707,233,14,4192240643,73,,4192240641,56,Back,,,,,,,,,,,,,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533998317,15,1,1,1,53,3xedluek08t2ka7oypwuullcn,0,99.5,99.5,2023-04-15T19:03:08.930Z,2023-04-15T23:51:19Z,4192242377,155,,4193095669,178,,4192242379,223,,4192836753,20,,4192242381,56,Center,4192242375,6,,4192242387,212,23.4,4192242389,213,4.5,d9q12xp4h8nhtjxl5il3vufh1,A. Fulgini,4192242383,140,95.4,4192242385,141,65.7,4192242371,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533998339,29,12,1,1,54,2b3mar72yy8d6uvat1ka6tn3r,1,4.7,35.5,2023-04-15T19:03:09.862Z,2023-04-16T02:28:22Z,4192242513,141,4.9,4193096279,388,,4192242517,213,4.8,4192242509,56,Back,4192242511,140,6.6,4192242515,212,20.9,,,,,,,f3v58fkymhrprt5gs0ccm29xx,Fabián Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533998383,16,1,1,1,58,3xedluek08t2ka7oypwuullcn,1,96.9,96.6,2023-04-15T19:03:13.764Z,2023-04-16T02:20:21Z,4192242769,141,55.4,4192242763,155,,4192242765,56,Center,4192242767,140,97.1,4192242771,212,28.0,4192837175,224,,4192242761,2,,4192253495,210,15,d9q12xp4h8nhtjxl5il3vufh1,A. Fulgini,4192837177,20,,4192242773,213,4.7,4193097769,178,1,4192253497,154,,,,,,,,,,,,,,,,,,,,,,,,,
2534001145,67,44,1,1,59,3xedluek08t2ka7oypwuullcn,1,96.6,58.5,2023-04-15T19:03:14.748Z,2023-04-16T02:20:21Z,4192257127,286,,4192258017,233,59,4192257125,56,Center,,,,,,,,,,,,,,,,5jrt4as7f9xt1i1enj2dxx65m,S. Abdul Samed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534001251,59,44,1,1,59,2b3mar72yy8d6uvat1ka6tn3r,0,3.4,41.5,2023-04-15T19:03:14.749Z,2023-04-16T02:20:21Z,4192257729,285,,4192257725,56,Back,4192258037,233,67,,,,,,,,,,,,,,,,5qg0coudjinnt978myh4n4n2t,Danilo Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533998387,17,15,1,1,59,3xedluek08t2ka7oypwuullcn,1,97.3,59.7,2023-04-15T19:03:14.863Z,2023-04-16T02:20:20Z,4193098197,388,,4192253501,29,,4192253511,103,17.1,4192253221,25,,4192253227,328,,4192253241,233,30,4192253499,78,,4192253503,154,,5jrt4as7f9xt1i1enj2dxx65m,S. Abdul Samed,4192253509,102,50.3,4193524649,61,,4192242797,56,,4192253505,55,Center,16,4192253515,147,51.7,4192253513,146,98.4,4192253223,15,,,,,,,,,,,,,,,
2533998395,30,10,1,1,59,2b3mar72yy8d6uvat1ka6tn3r,1,1,47.8,2023-04-15T19:03:15.153Z,2023-04-16T02:20:20Z,4192242849,56,Back,4192838155,378,,4192243505,179,,4192242847,182,,4192243503,174,,4192253275,233,17,,,,,,,4cetkl0w2uq40ccti5ka6a4t1,G. Donnarumma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533999157,35,12,1,2,0,2b3mar72yy8d6uvat1ka6tn3r,1,11.5,46.3,2023-04-15T19:03:16.475Z,2023-04-16T02:20:19Z,4192247011,141,34.7,4193098659,388,,4192247007,56,Back,4192247013,212,12.5,4192247009,140,20.7,4192247031,15,,4192247017,213,5.6,,,,dsmcqfl0e1be4ag7czbnolo15,Carlos Soler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533998407,18,1,1,2,2,3xedluek08t2ka7oypwuullcn,0,81.2,65.3,2023-04-15T19:03:18.266Z,2023-04-16T02:20:19Z,4192242917,140,86.7,4192242919,141,61.8,4192242913,3,,4192242921,212,6.2,4193098861,388,,4192242915,56,Center,4192242923,213,5.9,,,,4ezld812zytvbokz97jwycgkp,K. Danso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533998417,31,12,1,2,3,2b3mar72yy8d6uvat1ka6tn3r,1,10.7,43.9,2023-04-15T19:03:19.458Z,2023-04-16T02:20:19Z,4192243005,213,5.8,4193099185,178,,4192243001,141,26.2,4192242997,56,Back,4192243003,212,28.4,4192243011,15,,4192242999,140,35.2,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533998447,19,1,1,2,5,3xedluek08t2ka7oypwuullcn,0,73.8,69,2023-04-15T19:03:21.506Z,2023-04-16T02:20:18Z,4193099441,21,,4192243177,140,77.8,4192243175,56,Center,4192243181,212,4.2,4192243183,213,6.2,4193099439,178,,4192243179,141,68.4,,,,bt4yy465bb33u7phdhnlr6pcl,P. Frankowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534106073,1020,8,1,2,6,2b3mar72yy8d6uvat1ka6tn3r,1,25.2,33.2,2023-04-15T19:03:22.121Z,2023-04-16T02:20:18Z,4193099695,178,,4192838983,383,,4192838797,56,Back,,,,,,,,,,,,,,,,c5ryhn04g9goikd0blmh83aol,L. Messi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
