id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2442607771,88,45,1,9,26,4t4hod56fsj7utpjdor8so5q6,0,53.1,81.6,2022-08-06T15:09:32.446Z,2022-08-07T02:59:35Z,3687676187,285,,3687677129,233,109,3687676185,56,Left,,,,,,,,,,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442607937,109,3,1,9,26,71ajatxnuhc5cnm3xvgdky49w,1,46.9,18.4,2022-08-06T15:09:32.446Z,2022-08-07T02:59:35Z,3688604545,465,,3687677045,56,Back,3687677087,233,88,3689571005,178,,3687677049,286,,,,,,,,,,,wg9qybhs3qeq9awhux331uqx,J. Bellegarde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442608027,110,1,1,9,31,71ajatxnuhc5cnm3xvgdky49w,1,57.8,52.9,2022-08-06T15:09:37.147Z,2022-08-07T02:59:34Z,3687677487,141,89.6,3689571163,178,,3687677491,213,1.3,3687677479,56,Left,3687677483,140,64.9,3687677489,212,26.0,,,,,,,wg9qybhs3qeq9awhux331uqx,J. Bellegarde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442608051,111,1,1,9,35,71ajatxnuhc5cnm3xvgdky49w,0,67.7,94.2,2022-08-06T15:09:41.166Z,2022-08-07T02:59:33Z,3689571271,178,,3687677627,212,26.8,3687677615,155,,3687677617,56,Center,3687677619,140,86.5,3687677631,213,5.5,3687677623,141,67.5,,,,9ysk6656hj0na1hrizgt83k5x,D. Liénard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442608219,89,12,1,9,37,4t4hod56fsj7utpjdor8so5q6,1,15.8,29.6,2022-08-06T15:09:42.957Z,2022-08-07T02:59:33Z,3687678517,56,Back,3687678525,213,0.2,3689571435,388,,3687678521,141,32.7,3687678523,212,14.0,3687678519,140,29.0,,,,,,,3djmsd2atvq16ysmocq7twsfd,A. Disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442608179,112,1,1,9,39,71ajatxnuhc5cnm3xvgdky49w,1,68.4,77.3,2022-08-06T15:09:44.985Z,2022-08-07T02:59:32Z,3687678317,212,5.3,3687678311,56,Center,3689571645,178,,3687678315,141,74.4,3687678313,140,73.1,3687678319,213,5.9,,,,,,,42vsnv2j6emkbynforgon4n2t,S. Prcić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442608187,113,50,1,9,40,71ajatxnuhc5cnm3xvgdky49w,1,76.4,80.8,2022-08-06T15:09:45.935Z,2022-08-07T02:59:31Z,3687678359,56,Left,3687678801,233,90,3687678361,286,,,,,,,,,,,,,,,,,c8u45gxriyq1rup5fpr30xrdh,A. Thomasson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442608253,90,7,1,9,40,4t4hod56fsj7utpjdor8so5q6,0,23.6,19.2,2022-08-06T15:09:46.256Z,2022-08-07T02:59:31Z,3689571901,178,,3687678783,233,113,3687678711,56,Back,3687678713,285,,3688605307,385,,,,,,,,,,,4rlw04tze791jwt623h5ikg5x,R. Aguilar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442968009,1012,67,1,9,41,71ajatxnuhc5cnm3xvgdky49w,1,72.6,78.1,2022-08-06T15:09:47.246Z,2022-08-07T02:59:30Z,3689617717,233,925,,,,,,,,,,,,,,,,,,,,,,c8u45gxriyq1rup5fpr30xrdh,A. Thomasson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442968003,925,67,1,9,41,4t4hod56fsj7utpjdor8so5q6,0,27.4,21.9,2022-08-06T15:09:47.247Z,2022-08-07T02:59:30Z,3689617731,233,1012,,,,,,,,,,,,,,,,,,,,,,21x9ir9n7i6mt2qfuk4e891pl,Jean Lucas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442608261,114,1,1,9,41,71ajatxnuhc5cnm3xvgdky49w,1,72.9,80,2022-08-06T15:09:47.695Z,2022-08-07T02:59:29Z,3687678759,212,11.0,3687678761,213,2.3,3687678753,56,Left,3687678755,140,65.6,3689572027,178,,3687678757,141,91.5,,,,,,,c8u45gxriyq1rup5fpr30xrdh,A. Thomasson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442608325,115,1,1,9,42,71ajatxnuhc5cnm3xvgdky49w,1,64.9,91.2,2022-08-06T15:09:48.656Z,2022-08-07T02:59:29Z,3687679107,140,64.9,3687679111,212,10.9,3687679105,56,Center,3689572199,178,,3687679113,213,4.7,3687679109,141,75.1,,,,,,,9ysk6656hj0na1hrizgt83k5x,D. Liénard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442608411,116,1,1,9,44,71ajatxnuhc5cnm3xvgdky49w,1,64.5,72.8,2022-08-06T15:09:50.696Z,2022-08-07T02:59:28Z,3687679545,212,27.0,3687679541,140,52.3,3687679547,213,4.2,3689572249,178,,3687679539,56,Center,3687679543,141,37.9,,,,,,,42vsnv2j6emkbynforgon4n2t,S. Prcić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442608547,117,1,1,9,48,71ajatxnuhc5cnm3xvgdky49w,1,51.5,40.5,2022-08-06T15:09:54.417Z,2022-08-07T02:59:27Z,3687680299,212,10.2,3687680291,56,Center,3687680301,213,0.2,3687680295,140,61.0,3689572329,178,,3687680297,141,43.9,,,,,,,eo47h2ekymiisj3kry3og7tgp,L. Perrin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442608675,118,1,1,9,51,71ajatxnuhc5cnm3xvgdky49w,0,62.1,40.3,2022-08-06T15:09:56.917Z,2022-08-07T02:59:27Z,3689572371,178,,3687680935,140,95.4,3687680943,1,,3687680931,155,,3687680937,141,69.4,3687680939,212,40.2,3687680941,213,0.5,3687680933,56,Center,42vsnv2j6emkbynforgon4n2t,S. Prcić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442608695,91,52,1,9,54,4t4hod56fsj7utpjdor8so5q6,1,5.1,30.8,2022-08-06T15:10:00.396Z,2022-08-07T02:59:26Z,3689572617,178,,3688605957,377,,,,,,,,,,,,,,,,,,,,d3xdl3p9vd1c0m316oq2pblxx,A. Nübel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442608893,92,1,1,9,56,4t4hod56fsj7utpjdor8so5q6,1,14.5,23,2022-08-06T15:10:02.756Z,2022-08-07T02:59:26Z,3687681979,123,,3687681983,140,27.0,3689572761,178,,3687681989,213,0.5,3687681987,212,14.8,3687681981,56,Back,3687681985,141,33.2,,,,d3xdl3p9vd1c0m316oq2pblxx,A. Nübel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442608955,93,1,1,10,0,4t4hod56fsj7utpjdor8so5q6,1,33.6,26.9,2022-08-06T15:10:06.456Z,2022-08-07T02:59:25Z,3687682237,56,Back,3687682249,213,5.3,3689541755,178,,3687682243,141,9.9,3687682241,140,41.2,3687682247,212,14.0,,,,,,,21x9ir9n7i6mt2qfuk4e891pl,Jean Lucas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442609063,94,1,1,10,2,4t4hod56fsj7utpjdor8so5q6,1,45.7,8.7,2022-08-06T15:10:08.187Z,2022-08-07T02:59:24Z,3687682749,213,2.2,3687682735,140,34.9,3687682733,56,Back,3687682745,212,19.0,3687682739,141,31.2,3689541799,178,,,,,,,,f5j3vhj805xtkos7l538u0d7t,K. Diatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442609275,95,1,1,10,5,4t4hod56fsj7utpjdor8so5q6,1,45.2,26.9,2022-08-06T15:10:11.376Z,2022-08-07T02:59:24Z,3687683865,140,55.5,3687683861,155,,3689541891,178,,3687683873,1,,3687683867,141,89.4,3687683869,212,43.9,3687683871,213,1.3,3687683863,56,Left,21x9ir9n7i6mt2qfuk4e891pl,Jean Lucas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442609423,96,1,1,10,12,4t4hod56fsj7utpjdor8so5q6,1,77.8,76.4,2022-08-06T15:10:17.907Z,2022-08-07T02:59:22Z,3687684583,141,91.2,3687684579,56,Left,3689542123,178,,3687684587,213,1.1,3687684585,212,11.2,3687684581,140,82.4,,,,,,,9bqv99e39z86mn7dq3wnyt90p,I. Jakobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442609527,97,1,1,10,16,4t4hod56fsj7utpjdor8so5q6,0,78.7,67.6,2022-08-06T15:10:22.235Z,2022-08-07T02:59:21Z,3687685061,1,,3687685047,155,,3687685053,140,100.0,3687685059,213,5.4,3687685057,212,37.9,3689542325,178,,3687685051,56,Center,3687685055,141,23.6,72m5u1rlgh6e229zpfvp7f5jp,Gelson Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442609541,98,5,1,10,20,4t4hod56fsj7utpjdor8so5q6,0,100.7,26.2,2022-08-06T15:10:26.505Z,2022-08-06T23:01:28Z,3687685121,346,,3687685185,233,119,3687685119,56,Center,,,,,,,,,,,,,,,,72m5u1rlgh6e229zpfvp7f5jp,Gelson Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442609535,119,5,1,10,20,71ajatxnuhc5cnm3xvgdky49w,1,-0.7,73.8,2022-08-06T15:10:26.505Z,2022-08-06T23:01:29Z,3687685145,233,98,3687685101,346,,3687685099,56,Back,,,,,,,,,,,,,,,,9ysk6656hj0na1hrizgt83k5x,D. Liénard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442610323,120,1,1,10,41,71ajatxnuhc5cnm3xvgdky49w,1,4.9,48.3,2022-08-06T15:10:47.016Z,2022-08-07T02:59:20Z,3687689185,213,4.9,3687689177,56,Back,3687689181,141,23.7,3687689175,124,,3687689189,237,,3687689183,212,17.1,3687689179,140,8.2,,,,2vgr8c97x4b2e51tyvvixusid,M. Sels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442610361,121,1,1,10,43,71ajatxnuhc5cnm3xvgdky49w,1,7.9,25,2022-08-06T15:10:48.985Z,2022-08-07T02:59:20Z,3687689427,141,36.3,3689542963,178,,3687689425,140,3.8,3687689431,213,2.1,3687689423,56,Back,3687689429,212,8.8,,,,,,,7z1gixk4hvbbgo71xgb04942x,G. Nyamsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442610427,122,1,1,10,44,71ajatxnuhc5cnm3xvgdky49w,1,2.4,38.8,2022-08-06T15:10:50.388Z,2022-08-07T02:59:19Z,3687689821,212,16.5,3687689817,140,8.5,3687689815,56,Back,3689543071,178,,3687689819,141,16.4,3687689823,213,5.1,,,,,,,2vgr8c97x4b2e51tyvvixusid,M. Sels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442610497,123,1,1,10,48,71ajatxnuhc5cnm3xvgdky49w,0,19.4,7.9,2022-08-06T15:10:54.205Z,2022-08-07T02:59:19Z,3689543193,178,,3687690217,212,22.1,3687690209,56,Back,3687690213,140,33.0,3687690207,155,,3687690219,213,0.9,3687690215,141,32.8,,,,7z1gixk4hvbbgo71xgb04942x,G. Nyamsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442610507,99,8,1,10,49,4t4hod56fsj7utpjdor8so5q6,1,60.6,63.2,2022-08-06T15:10:55.626Z,2022-08-07T02:59:18Z,3689543339,178,,3687690253,56,Center,3688608215,383,,,,,,,,,,,,,,,,,21x9ir9n7i6mt2qfuk4e891pl,Jean Lucas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442610525,100,49,1,10,50,4t4hod56fsj7utpjdor8so5q6,1,61.9,57.3,2022-08-06T15:10:56.645Z,2022-08-07T02:59:18Z,,,,,,,,,,,,,,,,,,,,,,,,,21x9ir9n7i6mt2qfuk4e891pl,Jean Lucas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442610597,101,1,1,10,50,4t4hod56fsj7utpjdor8so5q6,1,62.2,56.9,2022-08-06T15:10:56.706Z,2022-08-07T02:59:18Z,3687690655,140,67.9,3687690663,213,5.1,3687690651,155,,3687690653,56,Center,3687690661,212,15.2,3689543595,178,,3687690659,141,36.4,,,,21x9ir9n7i6mt2qfuk4e891pl,Jean Lucas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442610631,102,1,1,10,52,4t4hod56fsj7utpjdor8so5q6,1,67.1,40.7,2022-08-06T15:10:58.147Z,2022-08-07T02:59:17Z,3687690841,140,64.3,3687690859,213,3.7,3687690839,56,Center,3687690853,212,3.4,3687690847,141,38.1,3689543731,178,,,,,,,,f5j3vhj805xtkos7l538u0d7t,K. Diatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442610749,103,1,1,10,52,4t4hod56fsj7utpjdor8so5q6,1,64.9,41.1,2022-08-06T15:10:58.737Z,2022-08-07T02:59:17Z,3687691465,56,Right,3687691473,213,5.3,3687691467,140,75.2,3687691469,141,16.9,3689543885,178,,3687691471,212,19.7,,,,,,,21x9ir9n7i6mt2qfuk4e891pl,Jean Lucas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442610891,104,1,1,10,57,4t4hod56fsj7utpjdor8so5q6,0,80.8,9.7,2022-08-06T15:11:03.065Z,2022-08-07T02:59:16Z,3687692145,213,0.7,3687692133,2,,3687692141,141,15.9,3687692139,140,85.8,3689544035,178,,3688609549,224,,3688609551,20,,3687692137,56,Right,4rlw04tze791jwt623h5ikg5x,R. Aguilar,3687692143,212,6.7,3687692135,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442610801,124,61,1,10,57,71ajatxnuhc5cnm3xvgdky49w,1,16.5,80.5,2022-08-06T15:11:03.235Z,2022-08-07T02:59:16Z,3689544163,388,,3687691705,56,Back,,,,,,,,,,,,,,,,,,,9ysk6656hj0na1hrizgt83k5x,D. Liénard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442610955,105,44,1,10,58,4t4hod56fsj7utpjdor8so5q6,1,90.8,42.4,2022-08-06T15:11:04.566Z,2022-08-07T02:59:15Z,3687692529,286,,3687693187,233,125,3687692527,56,Center,,,,,,,,,,,,,,,,ct32113pfx5q9avf2c0x208ru,S. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442610871,125,44,1,10,58,71ajatxnuhc5cnm3xvgdky49w,0,9.2,57.6,2022-08-06T15:11:04.567Z,2022-08-07T02:59:15Z,3687693241,233,105,3687692041,285,,3687692039,56,Back,,,,,,,,,,,,,,,,d5at3cowukpxiptq5ozcbe6s5,A. Djiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442611003,106,61,1,10,58,4t4hod56fsj7utpjdor8so5q6,0,89.7,41.8,2022-08-06T15:11:04.607Z,2022-08-07T02:59:15Z,3687692729,56,Center,3689544467,388,,3689544465,21,,,,,,,,,,,,,,,,,ct32113pfx5q9avf2c0x208ru,S. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442611011,126,12,1,11,0,71ajatxnuhc5cnm3xvgdky49w,1,10.6,56.7,2022-08-06T15:11:06.686Z,2022-08-07T02:59:14Z,3687692757,212,14.8,3689544925,178,,3687692751,56,Back,3687692755,141,62.4,3687692753,140,24.2,3687692759,213,0.3,,,,,,,7z1gixk4hvbbgo71xgb04942x,G. Nyamsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442611021,127,49,1,11,1,71ajatxnuhc5cnm3xvgdky49w,1,23,66.3,2022-08-06T15:11:07.587Z,2022-08-07T02:59:14Z,,,,,,,,,,,,,,,,,,,,,,,,,c8u45gxriyq1rup5fpr30xrdh,A. Thomasson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442611139,128,1,1,11,4,71ajatxnuhc5cnm3xvgdky49w,1,25.6,64.1,2022-08-06T15:11:09.886Z,2022-08-07T02:59:13Z,3687693377,141,93.8,3689545087,178,,3687693381,213,1.6,3687693375,140,24.6,3687693373,56,Back,3687693379,212,20.2,,,,,,,c8u45gxriyq1rup5fpr30xrdh,A. Thomasson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442611205,129,1,1,11,6,71ajatxnuhc5cnm3xvgdky49w,0,24,90.7,2022-08-06T15:11:12.545Z,2022-08-07T02:59:12Z,3687693757,212,49.4,3687693755,141,80.8,3687693749,155,,3687693751,56,Left,3687693753,140,70.6,3687693761,1,,3689545217,178,,3687693759,213,6.1,9ysk6656hj0na1hrizgt83k5x,D. Liénard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442611245,107,12,1,11,9,4t4hod56fsj7utpjdor8so5q6,1,33.4,15,2022-08-06T15:11:15.666Z,2022-08-07T02:59:12Z,3687693991,212,12.2,3687693965,56,Back,3687693989,141,0.0,3687694027,213,5.1,3687693967,140,37.6,3687694081,167,,3689545277,178,,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442611261,108,5,1,11,11,4t4hod56fsj7utpjdor8so5q6,0,36.8,-1,2022-08-06T15:11:17.496Z,2022-08-06T23:03:33Z,3687696451,233,130,3687694041,56,Back,3687694045,347,,,,,,,,,,,,,,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442611655,130,5,1,11,11,71ajatxnuhc5cnm3xvgdky49w,1,63.2,101,2022-08-06T15:11:17.496Z,2022-08-06T23:03:32Z,3687696243,347,,3687696241,56,Left,3687696331,233,108,,,,,,,,,,,,,,,,9ysk6656hj0na1hrizgt83k5x,D. Liénard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442611699,131,1,1,11,23,71ajatxnuhc5cnm3xvgdky49w,1,53.4,100,2022-08-06T15:11:29.147Z,2022-08-07T02:59:11Z,3687696579,141,92.9,3687696583,213,3.6,3687696581,212,11.3,3687696569,107,,3687696571,56,Back,3687696575,140,43.9,,,,,,,9ysk6656hj0na1hrizgt83k5x,D. Liénard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442611737,132,1,1,11,25,71ajatxnuhc5cnm3xvgdky49w,1,46.8,96.2,2022-08-06T15:11:30.955Z,2022-08-07T02:59:11Z,3687696813,56,Left,3687696819,141,95.9,3687696823,213,6.3,3689545601,178,,3687696821,212,7.8,3687696815,140,54.2,,,,,,,d5at3cowukpxiptq5ozcbe6s5,A. Djiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442611831,133,1,1,11,25,71ajatxnuhc5cnm3xvgdky49w,1,51.2,99.3,2022-08-06T15:11:31.736Z,2022-08-07T02:59:10Z,3687697297,56,Back,3687697305,213,3.6,3689545689,178,,3687697301,141,91.7,3687697303,212,11.2,3687697299,140,41.7,,,,,,,9ysk6656hj0na1hrizgt83k5x,D. Liénard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442611901,134,1,1,11,28,71ajatxnuhc5cnm3xvgdky49w,1,42.5,93.3,2022-08-06T15:11:33.935Z,2022-08-07T02:59:10Z,3687697649,141,60.0,3687697651,212,29.4,3689545753,178,,3687697645,56,Back,3687697647,140,24.6,3687697653,213,4.0,,,,,,,d5at3cowukpxiptq5ozcbe6s5,A. Djiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442611939,135,1,1,11,30,71ajatxnuhc5cnm3xvgdky49w,1,23.6,61.1,2022-08-06T15:11:36.747Z,2022-08-07T02:59:10Z,3687697829,56,Back,3689545835,178,,3687697835,140,11.5,3687697845,213,3.7,3687697841,212,15.4,3687697839,141,48.4,,,,,,,7z1gixk4hvbbgo71xgb04942x,G. Nyamsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442612119,136,1,1,11,32,71ajatxnuhc5cnm3xvgdky49w,1,13.2,54.9,2022-08-06T15:11:37.886Z,2022-08-07T02:59:09Z,3687698693,140,22.4,3689545883,178,,3690270343,1,,3687698699,213,5.0,3687698697,212,35.0,3687698695,141,5.5,3687698691,56,Back,,,,2vgr8c97x4b2e51tyvvixusid,M. Sels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442612159,137,1,1,11,37,71ajatxnuhc5cnm3xvgdky49w,1,21.6,5.3,2022-08-06T15:11:42.936Z,2022-08-07T02:59:08Z,3689545957,178,,3687698899,212,9.7,3687698893,56,Back,3687698901,213,0.4,3687698895,140,30.2,3687698897,141,10.7,,,,,,,eo47h2ekymiisj3kry3og7tgp,L. Perrin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442612199,138,1,1,11,39,71ajatxnuhc5cnm3xvgdky49w,0,27.1,17,2022-08-06T15:11:45.376Z,2022-08-07T02:59:08Z,3687699137,141,22.5,3687699135,140,38.7,3687699133,56,Back,3687699141,213,0.3,3689546063,178,,3687699139,212,12.7,,,,,,,wg9qybhs3qeq9awhux331uqx,J. Bellegarde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442612237,109,49,1,11,40,4t4hod56fsj7utpjdor8so5q6,1,61.5,74.7,2022-08-06T15:11:46.736Z,2022-08-07T02:59:07Z,,,,,,,,,,,,,,,,,,,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442612307,110,1,1,11,42,4t4hod56fsj7utpjdor8so5q6,0,62.1,67.9,2022-08-06T15:11:48.576Z,2022-08-07T02:59:06Z,3687699699,141,74.3,3689546419,178,,3687699703,212,5.6,3687699695,56,Center,3687699705,213,0.9,3687699697,140,65.5,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442612355,139,49,1,11,43,71ajatxnuhc5cnm3xvgdky49w,1,25.9,27.3,2022-08-06T15:11:49.537Z,2022-08-07T02:59:06Z,,,,,,,,,,,,,,,,,,,,,,,,,wg9qybhs3qeq9awhux331uqx,J. Bellegarde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442612473,140,1,1,11,45,71ajatxnuhc5cnm3xvgdky49w,1,29.7,25.4,2022-08-06T15:11:51.397Z,2022-08-07T02:59:05Z,3687700497,212,14.9,3687700491,56,Back,3687700495,141,5.2,3687700493,140,35.1,3689546737,178,,3687700499,213,5.1,,,,,,,wg9qybhs3qeq9awhux331uqx,J. Bellegarde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442612485,141,1,1,11,48,71ajatxnuhc5cnm3xvgdky49w,0,32.4,11.5,2022-08-06T15:11:54.627Z,2022-08-07T02:59:03Z,3689546867,178,,3687700561,56,Back,3687700891,233,111,3687700563,140,29.8,3687700889,236,,3687700567,212,2.7,3687700565,141,11.4,3687700895,286,,9hz4s6zmelmg4ix47xbre3q3t,R. Pierre-Gabriel,3687700569,213,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442612533,111,74,1,11,48,4t4hod56fsj7utpjdor8so5q6,1,66.1,87.2,2022-08-06T15:11:54.727Z,2022-08-07T02:59:03Z,3687700779,285,,3687700933,233,141,3689547039,178,,3687700777,56,Left,,,,,,,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442612547,112,49,1,11,50,4t4hod56fsj7utpjdor8so5q6,1,69.6,84.3,2022-08-06T15:11:56.316Z,2022-08-07T02:59:02Z,,,,,,,,,,,,,,,,,,,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442612593,113,1,1,11,50,4t4hod56fsj7utpjdor8so5q6,1,69.8,83.9,2022-08-06T15:11:56.396Z,2022-08-07T02:59:02Z,3687701103,212,11.6,3687701099,140,61.9,3687701097,56,Center,3689547391,178,,3687701105,213,3.9,3687701101,141,72.0,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442969663,1034,83,1,11,52,71ajatxnuhc5cnm3xvgdky49w,1,33.4,31.8,2022-08-06T15:11:58.306Z,2022-08-07T02:59:01Z,3689626589,399,460267,,,,,,,,,,,,,,,,,,,,,,c8u45gxriyq1rup5fpr30xrdh,A. Thomasson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442612739,114,1,1,11,52,4t4hod56fsj7utpjdor8so5q6,1,66.4,68,2022-08-06T15:11:58.366Z,2022-08-07T02:59:01Z,3687703483,210,15,3687701889,213,3.9,3687701883,140,60.3,3689547501,178,,3687701885,141,59.4,3687701881,56,Center,3687701887,212,8.7,,,,ct32113pfx5q9avf2c0x208ru,S. Diop,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442612753,115,15,1,11,55,4t4hod56fsj7utpjdor8so5q6,1,68.2,49.6,2022-08-06T15:12:01.077Z,2022-08-07T02:59:00Z,3687701937,18,,3689547637,178,,3687701935,22,,3687703561,55,114,3687703569,215,,3687703557,79,,3687703667,233,142,3687702621,20,,21x9ir9n7i6mt2qfuk4e891pl,Jean Lucas,3687701939,56,Center,3687703575,146,3687703581,147,49,95.1,,3687703565,102,49.6,3687703559,29,,3687703567,103,31.6,,,,,,,,,,,,,,,,,,,
2442612817,142,10,1,11,56,71ajatxnuhc5cnm3xvgdky49w,1,3.4,52.1,2022-08-06T15:12:02.225Z,2022-08-07T02:58:59Z,3687702293,182,,3688615089,181,,3687702289,173,,3688615091,378,,3687703687,233,115,3687702295,56,Back,,,,,,,2vgr8c97x4b2e51tyvvixusid,M. Sels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
