id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/18/value
2512826333,270,55,1,28,24,71ajatxnuhc5cnm3xvgdky49w,1,14.1,53.1,2023-02-26T14:28:24.910Z,2023-02-27T06:51:09Z,,,,,,,,,,,,,,,,,,,,,,,,,cb6w7n7n1eh9huwzyzvgmdxih,I. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512826189,269,43,1,28,28,71ajatxnuhc5cnm3xvgdky49w,1,0,0,2023-02-26T14:28:28.116Z,2023-02-26T14:28:33Z,4059157543,140,9.9,4059157541,56,Back,4059157585,15,0,4059157549,213,2.2,4059157969,144,12,4059157547,212,15.1,4059157545,141,71.4,,,,7atxpldexe9adg8ft1wbjndud,F. Guilbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512826647,271,1,1,28,57,71ajatxnuhc5cnm3xvgdky49w,0,16.8,60.1,2023-02-26T14:28:57.413Z,2023-02-27T06:51:09Z,4059159867,241,,4059159865,157,,4059159879,1,,4059159871,140,49.4,4059159873,141,69.9,4059159875,212,34.9,4059159869,56,Back,4059159877,213,0.2,2vgr8c97x4b2e51tyvvixusid,M. Sels,4061233995,178,,4059159863,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512826699,237,44,1,29,1,17o35s8assv3kamxowzz77k4r,1,50.8,23.9,2023-02-26T14:29:01.358Z,2023-02-27T06:51:09Z,4059160215,233,272,4059160085,56,Center,4061334677,286,,,,,,,,,,,,,,,,,aflbpdgjm6huba3f9t848d4o9,Y. Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512826709,272,44,1,29,1,71ajatxnuhc5cnm3xvgdky49w,0,49.2,76.1,2023-02-26T14:29:01.359Z,2023-02-27T06:51:08Z,4061334675,285,,4059160305,233,237,4059160133,56,Back,,,,,,,,,,,,,,,,9ysk6656hj0na1hrizgt83k5x,D. Liénard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512826715,238,1,1,29,1,17o35s8assv3kamxowzz77k4r,0,50.6,23.9,2023-02-26T14:29:01.421Z,2023-02-27T06:51:08Z,4059160159,3,,4059160167,212,14.0,4059160165,141,28.0,4059160163,140,63.7,4059160161,56,Center,4061234129,388,,4059160169,213,0.2,,,,aflbpdgjm6huba3f9t848d4o9,Y. Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512826761,273,1,1,29,4,71ajatxnuhc5cnm3xvgdky49w,1,37.8,88.4,2023-02-26T14:29:04.486Z,2023-02-27T06:51:07Z,4059160421,141,96.9,4061234213,178,,4059160423,212,6.7,4059160419,140,34.6,4059160425,213,2.1,4059160417,56,Back,,,,,,,cb6w7n7n1eh9huwzyzvgmdxih,I. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512826791,274,1,1,29,6,71ajatxnuhc5cnm3xvgdky49w,0,41.4,99.8,2023-02-26T14:29:05.988Z,2023-02-27T06:51:06Z,4059160555,141,72.9,4059160557,212,26.8,4059160559,213,5.5,4059160553,140,60.0,4061234257,178,,4059160549,155,,4059160551,56,Center,,,,1hlvnmu8we38d44sdexhhxcyd,E. Sobol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512826787,239,8,1,29,7,17o35s8assv3kamxowzz77k4r,1,48.5,20.7,2023-02-26T14:29:07.520Z,2023-02-27T06:51:06Z,4059160537,56,Back,4061234341,178,,4060692127,383,,,,,,,,,,,,,,,,,bzr6a9okokrgaskvsbl03xmtx,M. Gonalons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512826803,240,49,1,29,10,17o35s8assv3kamxowzz77k4r,1,35.6,6.6,2023-02-26T14:29:10.927Z,2023-02-27T06:51:05Z,,,,,,,,,,,,,,,,,,,,,,,,,bzr6a9okokrgaskvsbl03xmtx,M. Gonalons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512826877,241,1,1,29,11,17o35s8assv3kamxowzz77k4r,0,35.7,6.5,2023-02-26T14:29:10.984Z,2023-02-27T06:51:05Z,4059160907,155,,4059160915,212,30.3,4059160917,213,0.1,4061234491,178,,4059160911,140,64.5,4059160913,141,9.9,4059160909,56,Right,,,,bzr6a9okokrgaskvsbl03xmtx,M. Gonalons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512826899,275,1,1,29,12,71ajatxnuhc5cnm3xvgdky49w,0,39.3,89.3,2023-02-26T14:29:12.915Z,2023-02-27T06:51:04Z,4059161033,56,Left,4059161031,3,,4059161041,212,25.2,4061234625,178,,4059161045,213,6.1,4059161035,140,63.0,4059161037,141,83.8,,,,4jal44qeyp9ur58768qre5uqd,M. Le Marchand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512826901,242,8,1,29,14,17o35s8assv3kamxowzz77k4r,1,41.2,8.9,2023-02-26T14:29:14.542Z,2023-02-27T06:51:04Z,4061234683,388,,4059161067,56,Back,4059161101,15,,4060692479,384,,,,,,,,,,,,,,bzr6a9okokrgaskvsbl03xmtx,M. Gonalons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512826935,243,1,1,29,16,17o35s8assv3kamxowzz77k4r,0,30.6,8.9,2023-02-26T14:29:16.698Z,2023-02-27T06:51:04Z,4059161241,141,2.9,4059161243,212,5.3,4059161239,140,33.8,4061234733,178,,4059161237,56,Back,4059161245,213,5.4,,,,,,,6p7umqi0pvhgsjxool9yrcx78,C. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512826971,276,8,1,29,18,71ajatxnuhc5cnm3xvgdky49w,1,62.1,97.2,2023-02-26T14:29:17.965Z,2023-02-27T06:51:03Z,4061234751,178,,4060692623,383,,4059161441,56,Left,,,,,,,,,,,,,,,,9ysk6656hj0na1hrizgt83k5x,D. Liénard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512826981,277,49,1,29,18,71ajatxnuhc5cnm3xvgdky49w,1,66.6,98.4,2023-02-26T14:29:18.920Z,2023-02-27T06:51:03Z,,,,,,,,,,,,,,,,,,,,,,,,,9ysk6656hj0na1hrizgt83k5x,D. Liénard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512827041,278,1,1,29,18,71ajatxnuhc5cnm3xvgdky49w,1,66.8,98.3,2023-02-26T14:29:18.945Z,2023-02-27T06:51:02Z,4059161759,212,13.4,4059161753,56,Left,4059161755,140,73.8,4059161757,141,81.8,4059161761,213,5.3,4061234907,178,,,,,,,,9ysk6656hj0na1hrizgt83k5x,D. Liénard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512827101,280,1,1,29,20,71ajatxnuhc5cnm3xvgdky49w,0,71,87.1,2023-02-26T14:29:20.498Z,2023-02-27T06:51:01Z,4059162075,212,7.1,4059163937,236,,4061234973,178,,4059162063,56,Center,4059162079,213,4.8,4059162067,140,71.6,4059163949,286,,4059162071,141,76.7,bndkgzdolm2c3iteenkv8s3it,H. Diallo,4059163941,233,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512826987,244,74,1,29,20,17o35s8assv3kamxowzz77k4r,1,30.2,14.9,2023-02-26T14:29:20.653Z,2023-02-27T06:51:00Z,4059161939,233,280,4061234997,178,,4059161517,56,Back,4059161519,285,,,,,,,,,,,,,,aflbpdgjm6huba3f9t848d4o9,Y. Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512827327,248,61,1,29,21,17o35s8assv3kamxowzz77k4r,1,28.1,14.5,2023-02-26T14:29:21.482Z,2023-02-27T06:51:00Z,4061235045,178,,4059163131,56,Back,,,,,,,,,,,,,,,,,,,1u990wv0bo82xqv2s0e8m8ic5,M. Wieteska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513215149,1062,67,1,29,22,71ajatxnuhc5cnm3xvgdky49w,1,71.2,85.2,2023-02-26T14:29:22.136Z,2023-02-27T06:35:48Z,4061245449,233,1132,,,,,,,,,,,,,,,,,,,,,,bndkgzdolm2c3iteenkv8s3it,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513215145,1132,67,1,29,22,17o35s8assv3kamxowzz77k4r,0,28.8,14.8,2023-02-26T14:29:22.137Z,2023-02-27T06:35:48Z,4061245457,233,1062,,,,,,,,,,,,,,,,,,,,,,aflbpdgjm6huba3f9t848d4o9,Y. Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512827049,279,1,1,29,22,71ajatxnuhc5cnm3xvgdky49w,0,68.7,83,2023-02-26T14:29:22.224Z,2023-02-27T06:51:00Z,4059161801,213,5.5,4059161841,233,244,4061235079,389,,4059161789,56,Center,4059161791,140,72.4,4059161797,212,5.5,4059161793,141,77.3,,,,bndkgzdolm2c3iteenkv8s3it,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512827027,245,49,1,29,22,17o35s8assv3kamxowzz77k4r,1,30.9,18.1,2023-02-26T14:29:22.532Z,2023-02-27T06:50:59Z,,,,,,,,,,,,,,,,,,,,,,,,,bzr6a9okokrgaskvsbl03xmtx,M. Gonalons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512827067,246,1,1,29,23,17o35s8assv3kamxowzz77k4r,0,30.6,17.9,2023-02-26T14:29:23.375Z,2023-02-27T06:50:58Z,4059161913,212,16.0,4059161911,141,0.0,4061235215,178,,4059161915,213,5.3,4059161909,140,39.1,4059161907,56,Back,,,,,,,bzr6a9okokrgaskvsbl03xmtx,M. Gonalons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512849053,402,43,1,29,24,17o35s8assv3kamxowzz77k4r,1,0,0,2023-02-26T14:29:23.962Z,2023-02-26T14:48:09Z,4059271123,56,Back,4059271719,144,61,,,,,,,,,,,,,,,,,,,aflbpdgjm6huba3f9t848d4o9,Y. Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512827081,247,5,1,29,26,17o35s8assv3kamxowzz77k4r,0,34.6,-1.6,2023-02-26T14:29:26.291Z,2023-02-27T03:50:24Z,4059162383,233,281,4059161997,347,,4059161995,56,Back,,,,,,,,,,,,,,,,bzr6a9okokrgaskvsbl03xmtx,M. Gonalons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512827153,281,5,1,29,26,71ajatxnuhc5cnm3xvgdky49w,1,65.4,101.6,2023-02-26T14:29:26.291Z,2023-02-27T03:50:23Z,4059162303,347,,4059162301,56,Left,4059162353,233,247,,,,,,,,,,,,,,,,bndkgzdolm2c3iteenkv8s3it,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512827305,282,1,1,29,33,71ajatxnuhc5cnm3xvgdky49w,1,64.9,100,2023-02-26T14:29:33.509Z,2023-02-27T06:50:58Z,4059163033,107,,4059163049,213,5.3,4059163041,141,75.4,4059163045,212,21.9,4061334517,1,,4059163037,140,76.8,4059163035,56,Center,,,,1hlvnmu8we38d44sdexhhxcyd,E. Sobol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512827367,283,1,1,29,37,71ajatxnuhc5cnm3xvgdky49w,1,66.4,93.5,2023-02-26T14:29:37.423Z,2023-02-27T06:50:56Z,4059163307,212,14.4,4059163305,141,95.3,4059163299,56,Left,4059163309,213,3.1,4061235337,178,,4059163301,140,52.7,,,,,,,bndkgzdolm2c3iteenkv8s3it,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512827377,249,45,1,29,40,17o35s8assv3kamxowzz77k4r,0,41.5,3.1,2023-02-26T14:29:40.524Z,2023-02-27T06:50:55Z,4059163569,233,284,4059163343,285,,4059163341,56,Back,,,,,,,,,,,,,,,,4elohf5kyq6i1jmywfuzhh2ol,S. Khaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512827393,284,3,1,29,40,71ajatxnuhc5cnm3xvgdky49w,1,58.5,96.9,2023-02-26T14:29:40.524Z,2023-02-27T06:50:55Z,4061235375,178,,4059163497,233,249,4059163425,56,Left,4059163427,286,,4060694885,464,,,,,,,,,,,4jal44qeyp9ur58768qre5uqd,M. Le Marchand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512827399,285,50,1,29,41,71ajatxnuhc5cnm3xvgdky49w,1,55.5,98,2023-02-26T14:29:41.361Z,2023-02-27T06:35:41Z,4059163455,56,Left,4059163457,286,,4059163617,233,250,,,,,,,,,,,,,,,,4jal44qeyp9ur58768qre5uqd,M. Le Marchand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512827409,250,7,1,29,42,17o35s8assv3kamxowzz77k4r,1,44.5,2,2023-02-26T14:29:42.191Z,2023-02-27T06:35:41Z,4061235465,178,,4059163491,285,,4059163489,56,Back,4060695377,383,,4059163589,233,285,,,,,,,,,,aflbpdgjm6huba3f9t848d4o9,Y. Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512827423,251,49,1,29,42,17o35s8assv3kamxowzz77k4r,1,47.1,1.6,2023-02-26T14:29:42.776Z,2023-02-27T06:50:54Z,,,,,,,,,,,,,,,,,,,,,,,,,aflbpdgjm6huba3f9t848d4o9,Y. Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512827497,252,1,1,29,44,17o35s8assv3kamxowzz77k4r,1,53,2.4,2023-02-26T14:29:44.029Z,2023-02-27T06:50:53Z,4061235629,178,,4059163915,140,73.5,4059163917,141,9.2,4059163913,56,Right,4059163921,213,0.2,4059163919,212,22.0,,,,,,,aflbpdgjm6huba3f9t848d4o9,Y. Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512827515,253,3,1,29,48,17o35s8assv3kamxowzz77k4r,1,80.7,12,2023-02-26T14:29:48.590Z,2023-02-27T06:50:51Z,4059164021,56,Right,4059164023,286,,4061235665,178,,4060696323,464,,4059164093,233,286,,,,,,,,,,c8vsa9o761rsdy9l8xbtj3etx,E. Rashani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512827507,286,45,1,29,48,71ajatxnuhc5cnm3xvgdky49w,0,19.3,88,2023-02-26T14:29:48.590Z,2023-02-27T06:50:52Z,4059164125,233,253,4059163985,56,Back,4059163987,285,,,,,,,,,,,,,,,,,d5at3cowukpxiptq5ozcbe6s5,A. Djiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512827519,254,1,1,29,49,17o35s8assv3kamxowzz77k4r,0,79.8,17.9,2023-02-26T14:29:49.879Z,2023-02-27T06:50:50Z,4059164035,213,0.2,4059164027,56,Right,4059164033,212,4.0,4059164031,141,19.3,4061235687,178,,4059164179,233,287,4060696859,4,,4059164029,140,83.5,c8vsa9o761rsdy9l8xbtj3etx,E. Rashani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512827543,287,8,1,29,50,71ajatxnuhc5cnm3xvgdky49w,1,18.5,81.5,2023-02-26T14:29:50.038Z,2023-02-27T06:50:49Z,4061235725,178,,4060697411,385,,4059164157,56,Back,,,,,,,,,,,,,,,,d5at3cowukpxiptq5ozcbe6s5,A. Djiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512827591,255,13,1,29,52,17o35s8assv3kamxowzz77k4r,1,77.6,47.2,2023-02-26T14:29:52.736Z,2023-02-27T06:50:48Z,4059164405,18,,4059164855,231,49.2,4059164407,56,Center,4059164841,72,,4059164849,215,,4059164853,230,97.7,4059164403,22,,4059164847,103,2.8,bt2pm0it9f1o216uxo3abfpbd,J. Allevinah,4059164845,102,42.5,4061235761,178,,4059164843,84,,4059164851,458,,,,,,,,,,,,,,,,,,,,,,,,,
2512827599,256,5,1,29,54,17o35s8assv3kamxowzz77k4r,0,101.5,43,2023-02-26T14:29:54.514Z,2023-02-27T03:51:34Z,4059164591,233,288,4059164447,346,,4059164445,56,Center,,,,,,,,,,,,,,,,bt2pm0it9f1o216uxo3abfpbd,J. Allevinah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512827613,288,5,1,29,54,71ajatxnuhc5cnm3xvgdky49w,1,-1.5,57,2023-02-26T14:29:54.514Z,2023-02-27T03:51:33Z,4059164517,346,,4059164515,56,Back,4059164527,233,256,,,,,,,,,,,,,,,,d5at3cowukpxiptq5ozcbe6s5,A. Djiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512828249,289,1,1,30,28,71ajatxnuhc5cnm3xvgdky49w,1,4.8,47.9,2023-02-26T14:30:28.232Z,2023-02-27T06:50:48Z,4059167605,56,Back,4059167615,1,,4059167607,140,43.0,4059167613,213,6.3,4059167603,124,,4059167611,212,40.1,4059167619,74,,4059167609,141,47.2,2vgr8c97x4b2e51tyvvixusid,M. Sels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512828259,290,44,1,30,32,71ajatxnuhc5cnm3xvgdky49w,1,45.7,38.9,2023-02-26T14:30:32.266Z,2023-02-27T06:50:48Z,4059167643,285,,4059167641,56,Back,4059167653,233,257,,,,,,,,,,,,,,,,cb6w7n7n1eh9huwzyzvgmdxih,I. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512828241,257,44,1,30,32,17o35s8assv3kamxowzz77k4r,0,54.3,61.1,2023-02-26T14:30:32.267Z,2023-02-27T06:50:47Z,4059167581,286,,4059167679,233,290,4059167575,56,Center,,,,,,,,,,,,,,,,bzr6a9okokrgaskvsbl03xmtx,M. Gonalons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512828275,291,1,1,30,32,71ajatxnuhc5cnm3xvgdky49w,0,45.4,39.4,2023-02-26T14:30:32.309Z,2023-02-27T06:50:47Z,4059167741,212,2.2,4059167733,168,,4059167737,140,45.4,4059167735,56,Back,4059167739,141,42.7,4061222783,388,,4059167731,3,,4059167745,213,1.6,cb6w7n7n1eh9huwzyzvgmdxih,I. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512828253,258,61,1,30,32,17o35s8assv3kamxowzz77k4r,1,54.6,61.9,2023-02-26T14:30:32.360Z,2023-02-27T06:50:46Z,4061222825,15,,4061222827,388,,4059167625,56,Center,,,,,,,,,,,,,,,,bzr6a9okokrgaskvsbl03xmtx,M. Gonalons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512828367,292,1,1,30,33,71ajatxnuhc5cnm3xvgdky49w,1,42,48.2,2023-02-26T14:30:33.308Z,2023-02-27T06:50:46Z,4059168147,1,,4059168135,141,42.1,4061222849,178,,4059168131,56,Center,4059168133,140,73.8,4059168129,157,,4059168139,212,33.6,4059168143,213,6.2,9ysk6656hj0na1hrizgt83k5x,D. Liénard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512828377,293,61,1,30,37,71ajatxnuhc5cnm3xvgdky49w,1,76.5,43,2023-02-26T14:30:37.918Z,2023-02-27T06:50:45Z,4059168177,56,Center,4061222929,178,,4061222927,21,,,,,,,,,,,,,,,,,bndkgzdolm2c3iteenkv8s3it,H. Diallo,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2513213581,928,83,1,30,39,17o35s8assv3kamxowzz77k4r,1,16,57.4,2023-02-26T14:30:39.832Z,2023-02-27T06:50:44Z,4061237673,399,42779,,,,,,,,,,,,,,,,,,,,,,6p7umqi0pvhgsjxool9yrcx78,C. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512828445,294,15,1,30,40,71ajatxnuhc5cnm3xvgdky49w,1,88.9,37,2023-02-26T14:30:40.827Z,2023-02-27T06:50:43Z,4059169787,29,,4061222959,178,,4059169795,103,24.1,4059169789,55,293,4059168483,56,Center,4059169801,147,47.1,4059168843,233,259,4059169793,102,46.9,950o8rjqvnl5bnidq2dc3fglx,K. Gameiro,4059168835,20,,4059168481,17,,4059169785,81,,4059169797,215,,,4059169799,146,96.7,4059168479,22,,,,,,,,,,,,,,,,,,
2512828441,259,10,1,30,41,17o35s8assv3kamxowzz77k4r,1,3.3,52.9,2023-02-26T14:30:41.201Z,2023-02-27T06:50:42Z,4060590307,377,,4059168865,233,294,4059168471,179,,4059168473,182,,4059168475,56,Back,4059168469,173,,,,,,,,c6u4h9wy88ymj6whiz93jknv9,M. Diaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512828457,260,6,1,30,41,17o35s8assv3kamxowzz77k4r,0,6.6,54,2023-02-26T14:30:41.591Z,2023-02-27T03:29:02Z,4059168545,56,Back,4059168547,73,,4059168733,233,295,,,,,,,,,,,,,,,,c6u4h9wy88ymj6whiz93jknv9,M. Diaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512828473,295,6,1,30,41,71ajatxnuhc5cnm3xvgdky49w,1,93.4,46,2023-02-26T14:30:41.591Z,2023-02-27T03:29:02Z,4059168595,56,Center,4059168597,75,,4059168641,233,260,,,,,,,,,,,,,,,,950o8rjqvnl5bnidq2dc3fglx,K. Gameiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512828767,296,1,1,31,1,71ajatxnuhc5cnm3xvgdky49w,1,99.5,0.5,2023-02-26T14:31:01.098Z,2023-02-27T03:29:06Z,4061223051,178,,4059170135,141,10.1,4059170137,212,12.7,4059170131,56,Right,4059170133,140,89.1,4059170129,6,,4059170139,213,2.6,,,,9ysk6656hj0na1hrizgt83k5x,D. Liénard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512828795,297,1,1,31,3,71ajatxnuhc5cnm3xvgdky49w,1,91.2,6.7,2023-02-26T14:31:03.319Z,2023-02-27T06:50:41Z,4061223065,178,,4059170265,140,85.8,4059170273,141,8.5,4059170277,212,5.8,4059170263,56,Right,4059170283,213,2.9,,,,,,,d394go61g90f1u6bddu1narit,M. Sanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512828845,298,1,1,31,4,71ajatxnuhc5cnm3xvgdky49w,1,83.8,9.3,2023-02-26T14:31:04.581Z,2023-02-27T06:50:40Z,4059170481,140,79.6,4059170483,141,30.6,4061223097,178,,4059171411,210,13,4059170487,213,1.9,4059170485,212,15.1,4059170479,56,Center,,,,9ysk6656hj0na1hrizgt83k5x,D. Liénard,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2512828849,299,13,1,31,7,71ajatxnuhc5cnm3xvgdky49w,1,75.7,34.8,2023-02-26T14:31:07.152Z,2023-02-27T06:50:40Z,4059171441,55,298,4059171449,215,,4059171453,231,47.6,4059170839,25,,4059171437,74,,4059170499,18,,4059171439,29,,4061223121,178,,1hlvnmu8we38d44sdexhhxcyd,E. Sobol,4059171451,230,99.2,4059170501,56,Center,4059170841,72,,4059171447,103,65.3,,4059171445,102,52.6,,,,,,,,,,,,,,,,,,,,
2512828883,261,5,1,31,8,17o35s8assv3kamxowzz77k4r,1,-1.4,47.4,2023-02-26T14:31:08.324Z,2023-02-27T03:29:24Z,4059170657,346,,4059170655,56,Back,4059170713,233,300,,,,,,,,,,,,,,,,c6u4h9wy88ymj6whiz93jknv9,M. Diaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512828857,300,5,1,31,8,71ajatxnuhc5cnm3xvgdky49w,0,101.4,52.6,2023-02-26T14:31:08.324Z,2023-02-27T03:29:25Z,4059170555,56,Center,4059170557,346,,4059170729,233,261,,,,,,,,,,,,,,,,1hlvnmu8we38d44sdexhhxcyd,E. Sobol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512829181,262,1,1,31,16,17o35s8assv3kamxowzz77k4r,1,5.1,47.8,2023-02-26T14:31:16.208Z,2023-02-27T06:50:39Z,4059171947,213,0.1,4059171945,212,63.2,4059176051,237,,4059171937,124,,4059171949,1,,4059173237,189,,4059171941,140,65.1,4059171943,141,55.8,c6u4h9wy88ymj6whiz93jknv9,M. Diaw,4059171939,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512830185,273,1,1,31,18,17o35s8assv3kamxowzz77k4r,1,10.4,39.7,2023-02-26T14:31:18.960Z,2023-02-27T06:50:38Z,4059176559,56,Back,4059177127,189,,4059176565,212,11.8,4059176567,213,2.2,4059176563,141,54.0,4061223205,178,,4059176561,140,4.1,,,,1u990wv0bo82xqv2s0e8m8ic5,M. Wieteska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512830271,274,1,1,31,23,17o35s8assv3kamxowzz77k4r,1,13.4,44,2023-02-26T14:31:23.735Z,2023-02-27T06:50:38Z,4059176969,1,,4059176961,140,68.5,4059177071,189,,4059176959,56,Center,4059176957,157,,4059176963,141,49.8,4061223247,178,,4059176965,212,58.0,c6u4h9wy88ymj6whiz93jknv9,M. Diaw,4059176967,213,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512829209,263,1,1,31,26,17o35s8assv3kamxowzz77k4r,1,61.1,52.2,2023-02-26T14:31:26.106Z,2023-02-27T06:50:37Z,4059172101,156,,4059172067,56,Center,4059172073,212,3.1,4059172071,141,49.1,4061223367,178,,4059172075,213,3.9,4059172069,140,59.0,,,,757jd3kvmh2izb7q7k8if209h,G. Kyei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512829279,264,1,1,31,28,17o35s8assv3kamxowzz77k4r,1,58.2,46.2,2023-02-26T14:31:28.209Z,2023-02-27T06:50:37Z,4059172385,212,10.6,4059172373,56,Center,4061223417,178,,4059182489,3,,4059172375,140,67.1,4059172389,213,0.5,4059172381,141,53.6,,,,4elohf5kyq6i1jmywfuzhh2ol,S. Khaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512829287,265,61,1,31,28,17o35s8assv3kamxowzz77k4r,0,63.1,48.7,2023-02-26T14:31:28.732Z,2023-02-27T06:50:36Z,4061223817,178,,4061223815,21,,4059172413,56,Center,,,,,,,,,,,,,,,,757jd3kvmh2izb7q7k8if209h,G. Kyei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
