id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,keyPass,qualifier/11/value,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2466407121,1,34,16,0,0,3adj8hkws0z1al232bg2h6tk0,1,0,0,2022-10-02T12:23:38.651Z,2022-10-02T13:02:06Z,3814222835,194,7xd54eb65lg7zldvnyd58bq39,3814222831,130,8,3814222833,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",3814391955,197,17125,3814222837,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3814222827,59,"40, 2, 3, 20, 5, 23, 9, 7, 13, 22, 29, 1, 4, 10, 14, 18, 21, 11, 45, 97",3814222825,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",3814222821,30,"7h2icfuwy00ilm14dw5xyl5g5, bl4lretp33t0jj3icujkf45p1, 7mn6lue4zatldcxp0gd7kt8mh, dl4e5ojyhccj6w0vgksfzvmxh, 7xd54eb65lg7zldvnyd58bq39, 3zyw4328iilwrttjoww1wctlh, e0hk5aepnpo7cne006zwahfx1, dom1dzrvk7y4sd8puf8iztn11, 9jiectkc8rk0ivxn80l87ic45, 3imcuejzt9r6zvvv1xbn5jbl6, 3ynh418z6f6bfjz674vs40f6x, 1ixibe50te4j2gjhbufm72aui, c4yip4bf8il4gnxnhcb381b3e, 32bc16sg6h58ajxigp7nl1ryt, 8b40ap862z6ynvmgah0vjces5, 7z8bpxyfd31hb5ehkaina1ap6, 6oaqk4pdojnlefa3zubsysmvp, e6se9kft2lf9hs92rof2pnn6c, 36yupk7p1vks4dbguw53xhucp, 7nlijkywjl13h3ks132026iok",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466407335,1,34,16,0,0,9bxav814mkuhueiyivyive82d,1,0,0,2022-10-02T12:23:54.973Z,2022-10-02T13:01:47Z,3814224017,59,"23, 26, 3, 12, 4, 27, 17, 22, 11, 6, 9, 2, 10, 14, 16, 18, 21, 24, 32, 97",3814224023,194,7jj9gwpuk49bsm2ru06qb44wl,3814224013,30,"2t05pfvho7i9w9w01zcz3gz4l, 81yqeo02okqakoiura0wnxv1m, ea2tv9xaerk3oy6dr45ff3kd1, 7jj9gwpuk49bsm2ru06qb44wl, 6ypo3vp0zupq6s1jbk8rbmq51, 8tesu8352jvqfvclei8hykjbp, aujgya83jg4eylvm7hjjbbasq, 9br3ebcuzl5b755kwuxgey3md, 9qk1hoxri8dee6yat0cateqxh, 3o7ktan6n28fn5fj7gel6qead, 7pv3n0vj8243p1di16regotsl, 247ipjjd0cak2sggwbuorx4yy, 6gdoxudvl1rgcn7d19e89p9ed, 512mx8ixg85cbefyan94g82y1, cglp4k40r1t672m7j0eb5ktsl, 4yltz3q1eazj539x18uc85l62, dhk8g3ptwjf297ix0rcvgydhx, dac9zcryfwbq3xdik69gkpadx, 38cux1onwt3bxppreaklir7it, baogzi00mwdclwbvkd618evv9",3814373261,197,4727,3814224025,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3814224021,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",3814224015,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",3814224019,130,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466435917,2,32,1,0,0,9bxav814mkuhueiyivyive82d,1,0,0,2022-10-02T13:00:15.407Z,2022-10-02T21:00:50Z,3814381581,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466435945,2,32,1,0,0,3adj8hkws0z1al232bg2h6tk0,1,0,0,2022-10-02T13:00:15.407Z,2022-10-02T13:00:17Z,3814381699,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466435955,3,1,1,0,0,9bxav814mkuhueiyivyive82d,1,49.8,50,2022-10-02T13:00:15.428Z,2022-10-03T01:00:19Z,3814381733,141,51.6,3814381737,213,3.1,3814381735,212,13.4,3814381731,140,37.1,3814381729,56,Back,3814381739,279,S,3816662789,178,,,,,9qk1hoxri8dee6yat0cateqxh,M. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466435995,4,1,1,0,2,9bxav814mkuhueiyivyive82d,1,39.6,49.3,2022-10-02T13:00:17.551Z,2022-10-03T05:11:10Z,3814381993,212,32.4,3814381987,56,Back,3814381991,141,2.9,3814381995,213,4.5,3816880347,1,,3814381989,140,32.6,3816662885,178,,,,,7jj9gwpuk49bsm2ru06qb44wl,B. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466436069,5,1,1,0,5,9bxav814mkuhueiyivyive82d,1,28.4,22.3,2022-10-02T13:00:20.626Z,2022-10-03T05:11:10Z,3814382367,212,29.3,3814382363,140,25.6,3816662933,178,,3814382365,141,65.1,3814382361,56,Back,3814382369,213,1.7,,,,,,,81yqeo02okqakoiura0wnxv1m,P. Joly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466436103,6,1,1,0,8,9bxav814mkuhueiyivyive82d,1,27.4,64.3,2022-10-02T13:00:23.827Z,2022-10-03T05:11:09Z,3816663013,178,,3814382589,141,81.9,3814382585,56,Back,3814382591,212,13.4,3814382587,140,33.1,3814382593,213,1.1,,,,,,,8tesu8352jvqfvclei8hykjbp,J. Jeanvier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466436165,7,1,1,0,10,9bxav814mkuhueiyivyive82d,1,32.9,86.1,2022-10-02T13:00:26.201Z,2022-10-03T05:11:08Z,3816663079,178,,3814382831,212,30.7,3814382829,141,41.3,3814382833,213,4.8,3814382827,140,36.8,3814382825,56,Back,,,,,,,ea2tv9xaerk3oy6dr45ff3kd1,Q. Bernard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466436205,8,1,1,0,13,9bxav814mkuhueiyivyive82d,1,35.3,51.6,2022-10-02T13:00:29.282Z,2022-10-03T05:11:07Z,3814383033,141,11.0,3814383037,213,5.0,3814383029,56,Back,3814383035,212,28.5,3814383031,140,42.0,3816663193,178,,,,,,,,7jj9gwpuk49bsm2ru06qb44wl,B. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
