id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,keyPass,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2472167077,5,1,1,0,17,70nn27vgkt6l48lvv5e66q7ww,1,61.9,100,2022-10-15T15:00:35.048Z,2022-10-16T02:18:03Z,3844985281,212,9.6,3844985273,140,56.8,3844985285,213,4.1,3844985277,141,89.6,3844985271,56,Left,3844985269,107,,,,,,,,538zux65h0l9028fpf4v1g0r9,V. Le Goff,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472167119,6,1,1,0,19,70nn27vgkt6l48lvv5e66q7ww,1,52.9,90.2,2022-10-15T15:00:36.911Z,2022-10-16T02:18:03Z,3844985509,56,Back,3844985513,141,89.4,3844985517,213,3.2,3844985511,140,31.6,3846776249,178,,3844985515,212,22.4,,,,,,,44o5mjglkzqxctz07ust9bcru,E. Le Fée,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472167155,7,1,1,0,21,70nn27vgkt6l48lvv5e66q7ww,1,33.6,89.3,2022-10-15T15:00:39.121Z,2022-10-16T02:18:02Z,3844985761,212,26.2,3844985757,140,15.2,3846776403,178,,3844985759,141,63.3,3844985755,56,Back,3844985763,213,3.9,,,,,,,996i59930r3kd4xk48x9fsp2h,M. Talbi,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472167207,8,1,1,0,26,70nn27vgkt6l48lvv5e66q7ww,0,17.8,57.6,2022-10-15T15:00:44.118Z,2022-10-16T02:18:01Z,3844985975,141,65.3,3844985979,213,0.1,3846776499,178,,3844985969,155,,3844985977,212,38.1,3844985971,56,Center,3844985973,140,53.7,3844985981,1,,6790uxmc1zs4emxtqf7vl6imt,Y. Mvogo,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472167223,7,1,1,0,28,3c3jcs7vc1t6vz5lev162jyv7,1,46.8,33.7,2022-10-15T15:00:46.446Z,2022-10-16T02:18:01Z,3844986115,140,56.7,3844986119,212,10.7,3844986117,141,29.8,3844986111,3,,3844986121,213,6.0,3844986113,56,Center,3846776683,388,,,,,96wcx761pzv5ub4sfwsynp51x,A. Matusiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472167225,8,49,1,0,30,3c3jcs7vc1t6vz5lev162jyv7,1,55.5,29.3,2022-10-15T15:00:48.107Z,2022-10-16T02:18:00Z,,,,,,,,,,,,,,,,,,,,,,,,,8qmm84tue6kuz8e5nhhdhmz8p,M. Munetsi,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472167281,9,1,1,0,30,3c3jcs7vc1t6vz5lev162jyv7,1,55.5,29.3,2022-10-15T15:00:48.116Z,2022-10-16T02:18:00Z,3844986429,141,8.5,3844986431,212,14.2,3844986425,56,Right,3844986427,140,53.9,3846181117,156,,3846776919,178,,3844986433,213,4.6,,,,8qmm84tue6kuz8e5nhhdhmz8p,M. Munetsi,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472167305,9,45,1,0,35,70nn27vgkt6l48lvv5e66q7ww,0,29.3,96.5,2022-10-15T15:00:53.259Z,2022-10-16T02:17:59Z,3844986663,233,10,3844986543,285,,3844986541,56,Back,,,,,,,,,,,,,,,,44o5mjglkzqxctz07ust9bcru,E. Le Fée,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472167313,10,3,1,0,35,3c3jcs7vc1t6vz5lev162jyv7,1,70.7,3.5,2022-10-15T15:00:53.259Z,2022-10-16T02:17:58Z,3844986599,233,9,3844986579,56,Right,3846776975,178,,3844986581,286,,3846182119,465,,,,,,,,,,,ccu7hw3wrcspl1a18g2ldnsh5,A. Flips,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472167337,11,1,1,0,36,3c3jcs7vc1t6vz5lev162jyv7,0,75.6,8.7,2022-10-15T15:00:54.550Z,2022-10-16T02:17:58Z,3844986705,141,36.0,3844986709,213,1.1,3846182483,224,,3844986707,212,21.2,3844986701,56,Center,3844986703,140,85.4,3844986697,2,,3846777067,178,,ccu7hw3wrcspl1a18g2ldnsh5,A. Flips,3846182485,20,,,,,,,,,,,,,,,,,,,,,,,,,
2472167389,10,12,1,0,37,70nn27vgkt6l48lvv5e66q7ww,1,15.6,67.9,2022-10-15T15:00:55.456Z,2022-10-16T02:17:58Z,3844986973,141,53.1,3844986981,213,6.0,3844986969,140,46.0,3846777249,178,,3844986977,212,33.5,3844986965,56,Back,,,,,,,996i59930r3kd4xk48x9fsp2h,M. Talbi,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472167391,11,49,1,0,42,70nn27vgkt6l48lvv5e66q7ww,1,45.6,57.9,2022-10-15T15:01:00.357Z,2022-10-16T02:17:57Z,,,,,,,,,,,,,,,,,,,,,,,,,33jtnv5kyzyw1it7y9czhn4a2,T. Moffi,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472167449,12,1,1,0,42,70nn27vgkt6l48lvv5e66q7ww,1,45.7,57.7,2022-10-15T15:01:00.407Z,2022-10-16T02:17:57Z,3844987309,56,Back,3844987317,212,13.1,3844987311,140,45.9,3844987319,213,4.7,3844987315,141,38.5,3846777691,178,,,,,,,,33jtnv5kyzyw1it7y9czhn4a2,T. Moffi,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472167481,13,1,1,0,46,70nn27vgkt6l48lvv5e66q7ww,1,57.3,41,2022-10-15T15:01:03.825Z,2022-10-16T02:17:55Z,3844987467,212,18.0,3844987461,56,Center,3846778013,178,,3844987465,141,33.1,3844987473,213,6.0,3844987463,140,73.7,,,,,,,dg4782hj9xdqg46w225kzph5g,D. Ouattara,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472508547,820,67,1,0,47,70nn27vgkt6l48lvv5e66q7ww,1,74.7,42.2,2022-10-15T15:01:05.287Z,2022-10-16T02:17:55Z,3846831079,233,858,,,,,,,,,,,,,,,,,,,,,,33jtnv5kyzyw1it7y9czhn4a2,T. Moffi,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472508543,858,67,1,0,47,3c3jcs7vc1t6vz5lev162jyv7,0,25.3,57.8,2022-10-15T15:01:05.288Z,2022-10-16T02:17:55Z,3846831087,233,820,,,,,,,,,,,,,,,,,,,,,,36h87ecgmpjdltk1epsbvmiju,E. Agbadou,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472168823,35,3,1,0,47,70nn27vgkt6l48lvv5e66q7ww,0,75.1,42.1,2022-10-15T15:01:05.298Z,2022-10-16T02:17:54Z,3844994587,286,,3844994585,56,Center,3846778283,178,,3846184269,465,,3844995735,233,12,,,,,,,,,,33jtnv5kyzyw1it7y9czhn4a2,T. Moffi,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472167469,12,7,1,0,47,3c3jcs7vc1t6vz5lev162jyv7,0,24.9,57.9,2022-10-15T15:01:05.348Z,2022-10-16T02:17:53Z,3846778499,178,,3844987407,56,Back,3846184567,385,,3844993743,285,,3844995719,233,35,,,,,,,,,,36h87ecgmpjdltk1epsbvmiju,E. Agbadou,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472169075,36,61,1,0,47,70nn27vgkt6l48lvv5e66q7ww,1,75.4,39.4,2022-10-15T15:01:05.350Z,2022-10-16T02:17:53Z,3844995821,56,Center,3846778619,178,,,,,,,,,,,,,,,,,,,,33jtnv5kyzyw1it7y9czhn4a2,T. Moffi,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472167511,13,49,1,0,49,3c3jcs7vc1t6vz5lev162jyv7,1,24.6,64.6,2022-10-15T15:01:07.253Z,2022-10-16T02:17:53Z,,,,,,,,,,,,,,,,,,,,,,,,,96wcx761pzv5ub4sfwsynp51x,A. Matusiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472167571,14,1,1,0,50,3c3jcs7vc1t6vz5lev162jyv7,1,20.3,75.7,2022-10-15T15:01:08.566Z,2022-10-16T02:17:52Z,3844987857,141,69.9,3844987861,213,3.3,3844987859,212,20.3,3846778985,178,,3844987855,140,1.3,3844987853,56,Back,,,,,,,96wcx761pzv5ub4sfwsynp51x,A. Matusiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472167583,15,1,1,0,52,3c3jcs7vc1t6vz5lev162jyv7,1,0.2,62.5,2022-10-15T15:01:10.347Z,2022-10-16T02:17:52Z,3844987933,1,,3846779197,178,,3844987923,56,Back,3844987921,157,,3844987927,141,94.6,3844987929,212,26.6,3844987931,213,1.0,3844987925,140,14.7,89sv092huj2obzdazmft854a1,Y. Diouf,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472167599,16,1,1,0,55,3c3jcs7vc1t6vz5lev162jyv7,0,14.7,78.5,2022-10-15T15:01:13.172Z,2022-10-16T02:17:51Z,3844987993,141,51.5,3844987989,56,Back,3844987995,212,26.0,3846779321,178,,3845557405,157,,3845557407,1,,3844987997,213,5.5,3844987991,140,32.2,96wcx761pzv5ub4sfwsynp51x,A. Matusiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472167635,14,1,1,0,57,70nn27vgkt6l48lvv5e66q7ww,1,64.7,50.1,2022-10-15T15:01:15.620Z,2022-10-16T02:17:50Z,3844988273,213,1.3,3846779847,388,,3844988263,3,,3844988267,140,70.0,3844988269,141,85.4,3844988265,56,Left,3844988271,212,24.6,,,,44o5mjglkzqxctz07ust9bcru,E. Le Fée,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472167637,15,49,1,1,2,70nn27vgkt6l48lvv5e66q7ww,1,65.6,94.8,2022-10-15T15:01:20.456Z,2022-10-16T02:17:50Z,,,,,,,,,,,,,,,,,,,,,,,,,2tc8y9du64tjno62zll2jhy7e,Y. Cathline,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472167659,16,1,1,1,3,70nn27vgkt6l48lvv5e66q7ww,1,66,95,2022-10-15T15:01:21.724Z,2022-10-16T02:17:49Z,3844988405,213,3.7,3844988401,141,90.8,3844988397,56,Left,3844988403,212,5.3,3844988399,140,61.8,3846781105,178,,,,,,,,2tc8y9du64tjno62zll2jhy7e,Y. Cathline,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472167683,17,1,1,1,5,70nn27vgkt6l48lvv5e66q7ww,1,59.1,95.6,2022-10-15T15:01:23.645Z,2022-10-16T02:17:49Z,3844988555,213,4.7,3844988549,140,59.3,3844988547,56,Left,3844988551,141,79.0,3844988553,212,11.3,3846781261,178,,,,,,,,538zux65h0l9028fpf4v1g0r9,V. Le Goff,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472167773,18,1,1,1,6,70nn27vgkt6l48lvv5e66q7ww,0,56.9,82.8,2022-10-15T15:01:24.439Z,2022-10-16T02:17:48Z,3844988963,56,Left,3846781377,178,,3844988969,212,29.7,3844988965,140,82.7,3844988971,213,0.4,3844988967,141,100.0,,,,,,,44o5mjglkzqxctz07ust9bcru,E. Le Fée,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472392383,847,56,1,1,9,3c3jcs7vc1t6vz5lev162jyv7,1,0,0,2022-10-15T15:01:27.094Z,2022-10-16T02:17:48Z,3846189357,56,Back,,,,,,,,,,,,,,,,,,,,,,9p5jc07qnxrzpcmnh1cp6b3l5,A. Gravillon,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472167779,17,5,1,1,11,3c3jcs7vc1t6vz5lev162jyv7,1,15.3,-1,2022-10-15T15:01:29.252Z,2022-10-15T20:42:07Z,3844989017,233,19,3844988993,56,Back,3844988995,347,,,,,,,,,,,,,,,,,9p5jc07qnxrzpcmnh1cp6b3l5,A. Gravillon,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472167777,19,5,1,1,11,70nn27vgkt6l48lvv5e66q7ww,0,84.7,101,2022-10-15T15:01:29.252Z,2022-10-15T20:42:07Z,3844988989,347,,3844989087,233,17,3844988987,56,Left,,,,,,,,,,,,,,,,44o5mjglkzqxctz07ust9bcru,E. Le Fée,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472167913,18,1,1,1,22,3c3jcs7vc1t6vz5lev162jyv7,0,20.6,0,2022-10-15T15:01:40.403Z,2022-10-16T02:17:48Z,3844989753,212,18.8,3844989745,107,,3844989755,213,0.3,3844989749,140,37.5,3844989751,141,8.6,3844989747,56,Back,,,,,,,9p5jc07qnxrzpcmnh1cp6b3l5,A. Gravillon,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472167919,20,49,1,1,24,70nn27vgkt6l48lvv5e66q7ww,1,61,89.7,2022-10-15T15:01:42.088Z,2022-10-16T02:17:47Z,,,,,,,,,,,,,,,,,,,,,,,,,44o5mjglkzqxctz07ust9bcru,E. Le Fée,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472167951,21,1,1,1,24,70nn27vgkt6l48lvv5e66q7ww,1,61,89.7,2022-10-15T15:01:42.100Z,2022-10-16T02:17:47Z,3844989953,213,6.3,3844989943,56,Left,3846782469,178,,3844989949,212,15.8,3844989945,140,76.0,3844989947,141,89.0,,,,,,,44o5mjglkzqxctz07ust9bcru,E. Le Fée,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472167965,22,1,1,1,26,70nn27vgkt6l48lvv5e66q7ww,1,71.6,89.1,2022-10-15T15:01:44.086Z,2022-10-16T02:17:46Z,3844990049,140,78.5,3844990055,213,5.3,3846782865,178,,3844990047,56,Center,3844990051,141,71.4,3844990053,212,14.0,,,,,,,d5hzf2vv84jfne8ijsdjqd52h,Q. Boisgard,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472508835,824,67,1,1,27,70nn27vgkt6l48lvv5e66q7ww,1,78.9,78.4,2022-10-15T15:01:45.217Z,2022-10-16T02:17:46Z,3846832945,233,862,,,,,,,,,,,,,,,,,,,,,,2tc8y9du64tjno62zll2jhy7e,Y. Cathline,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472508833,862,67,1,1,27,3c3jcs7vc1t6vz5lev162jyv7,0,21.1,21.6,2022-10-15T15:01:45.218Z,2022-10-16T02:17:46Z,3846832953,233,824,,,,,,,,,,,,,,,,,,,,,,36h87ecgmpjdltk1epsbvmiju,E. Agbadou,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472167983,23,1,1,1,27,70nn27vgkt6l48lvv5e66q7ww,1,79.1,81.9,2022-10-15T15:01:45.230Z,2022-10-16T02:17:45Z,3844990143,140,76.9,3846783047,178,,3844990141,56,Center,3844990147,212,13.3,3844990145,141,62.7,3844990149,213,4.5,,,,,,,2tc8y9du64tjno62zll2jhy7e,Y. Cathline,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472168011,24,2,1,1,28,70nn27vgkt6l48lvv5e66q7ww,1,77.2,72.7,2022-10-15T15:01:45.839Z,2022-10-16T02:17:45Z,3844990291,141,66.6,3844990283,56,Center,3844990619,4,,3846783217,178,,3844991997,7,2tc8y9du64tjno62zll2jhy7e,3844990287,140,89.3,,,,,,,33jtnv5kyzyw1it7y9czhn4a2,T. Moffi,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472168025,19,55,1,1,28,3c3jcs7vc1t6vz5lev162jyv7,1,20.6,29.1,2022-10-15T15:01:45.840Z,2022-10-16T02:17:45Z,,,,,,,,,,,,,,,,,,,,,,,,,976riwm0dz0e74d4l28y3ttcl,Y. Abdelhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472168015,25,43,1,1,30,70nn27vgkt6l48lvv5e66q7ww,1,0,0,2022-10-15T15:01:48.473Z,2022-10-15T15:02:08Z,3844991629,144,15,3844990767,233,19,3844990757,20,0,3844990321,56,Center,3844990317,22,0,3844990319,17,0,,,,,,,2tc8y9du64tjno62zll2jhy7e,Y. Cathline,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472168051,26,43,1,1,33,70nn27vgkt6l48lvv5e66q7ww,1,0,0,2022-10-15T15:01:51.641Z,2022-10-15T15:02:06Z,3844990511,60,0,3844990523,252,0,3844991521,144,39,3844990515,56,Center,3844990509,22,0,,,,,,,,,,dg4782hj9xdqg46w225kzph5g,D. Ouattara,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472168065,20,43,1,1,36,3c3jcs7vc1t6vz5lev162jyv7,1,0,0,2022-10-15T15:01:54.166Z,2022-10-15T15:02:11Z,3844990623,346,0,3844991929,144,5,3844990621,56,Back,,,,,,,,,,,,,,,,89sv092huj2obzdazmft854a1,Y. Diouf,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472168537,21,1,1,2,5,3c3jcs7vc1t6vz5lev162jyv7,1,19.4,31.6,2022-10-15T15:02:23.309Z,2022-10-16T02:17:44Z,3844993055,140,67.6,3844993053,56,Center,3844993063,1,,3844993061,213,6.2,3844993057,141,24.3,3844993051,241,,3844993047,5,,3844993059,212,50.9,89sv092huj2obzdazmft854a1,Y. Diouf,3844993049,155,3846783363,178,,,,,,,,,,,,,,,,,,,,,,,
2472168565,22,61,1,2,8,3c3jcs7vc1t6vz5lev162jyv7,1,65.9,22.2,2022-10-15T15:02:25.925Z,2022-10-16T02:17:44Z,3844993231,56,Center,3846783583,388,,3846783581,15,,,,,,,,,,,,,,,,,ccu7hw3wrcspl1a18g2ldnsh5,A. Flips,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472168573,23,50,1,2,9,3c3jcs7vc1t6vz5lev162jyv7,1,62,26.8,2022-10-15T15:02:27.443Z,2022-10-16T02:17:44Z,3844993411,233,27,3844993265,286,,3844993263,56,Center,,,,,,,,,,,,,,,,8qmm84tue6kuz8e5nhhdhmz8p,M. Munetsi,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472168587,27,7,1,2,9,70nn27vgkt6l48lvv5e66q7ww,0,38,73.2,2022-10-15T15:02:27.823Z,2022-10-16T02:17:43Z,3846207267,385,,3846784095,178,,3844993359,56,Back,3844993383,233,23,3844993361,285,,,,,,,,,,,d5hzf2vv84jfne8ijsdjqd52h,Q. Boisgard,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472168611,24,1,1,2,11,3c3jcs7vc1t6vz5lev162jyv7,0,66.5,31.8,2022-10-15T15:02:29.228Z,2022-10-16T02:17:43Z,3844993609,286,,3844993479,140,68.5,3844993491,213,5.9,3844993489,212,2.3,3846784361,178,,3844993605,233,28,3844993475,56,Center,3844993603,236,,ccu7hw3wrcspl1a18g2ldnsh5,A. Flips,3844993485,141,,,30.6,,,,,,,,,,,,,,,,,,,,,,
2472168633,28,74,1,2,11,70nn27vgkt6l48lvv5e66q7ww,1,33.9,66.9,2022-10-15T15:02:29.342Z,2022-10-16T02:17:42Z,3844993657,233,24,3846784465,178,,3844993567,56,Back,3844993569,285,,,,,,,,,,,,,,e83sc1gnj31vgpo9u6fknmfvt,J. Ponceau,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472168667,29,49,1,2,13,70nn27vgkt6l48lvv5e66q7ww,1,31.1,71.1,2022-10-15T15:02:30.944Z,2022-10-16T02:17:42Z,,,,,,,,,,,,,,,,,,,,,,,,,44o5mjglkzqxctz07ust9bcru,E. Le Fée,,,,,,,,,,,,,,,,,,,,,,,,,,,
