id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2456973367,8,1,1,0,18,70nn27vgkt6l48lvv5e66q7ww,1,81.7,100,2022-09-07T17:00:30.102Z,2022-09-08T01:03:49Z,3764166623,213,5.0,3764166619,141,87.8,3764166617,140,84.0,3764166621,212,9.5,3764166613,107,,3764166615,56,Left,,,,,,,538zux65h0l9028fpf4v1g0r9,V. Le Goff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456973373,9,1,1,0,19,70nn27vgkt6l48lvv5e66q7ww,0,81.4,85.8,2022-09-07T17:00:30.969Z,2022-09-08T01:03:49Z,3764166653,140,84.6,3764166655,141,100.0,3764166651,56,Left,3764574681,178,,3764166659,213,1.3,3764166657,212,11.1,,,,,,,44o5mjglkzqxctz07ust9bcru,E. Le Fée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456973411,5,5,1,0,21,121le8unjfzug3iu9pgkqa1c7,1,14.4,-1.6,2022-09-07T17:00:33.120Z,2022-09-07T21:52:59Z,3764166881,56,Back,3764166889,233,10,3764166883,347,,,,,,,,,,,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456973377,10,5,1,0,21,70nn27vgkt6l48lvv5e66q7ww,0,85.6,101.6,2022-09-07T17:00:33.120Z,2022-09-07T21:53:00Z,3764166675,347,,3764166893,233,5,3764166673,56,Left,,,,,,,,,,,,,,,,44o5mjglkzqxctz07ust9bcru,E. Le Fée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456973417,6,1,1,0,35,121le8unjfzug3iu9pgkqa1c7,1,23.1,0,2022-09-07T17:00:46.840Z,2022-09-08T01:03:49Z,3764166927,140,30.2,3764166929,141,27.4,3764166931,212,21.3,3764166925,56,Back,3764166933,213,1.2,3764166923,107,,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456973423,7,1,1,0,38,121le8unjfzug3iu9pgkqa1c7,0,28.7,31.4,2022-09-07T17:00:49.476Z,2022-09-08T01:03:48Z,3764574961,178,,3764166957,56,Back,3764166959,140,37.2,3764166961,141,49.6,3764166965,213,0.9,3764166963,212,15.3,,,,,,,79nno03ww57p02dz5o0g60rqi,Tetê,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457027095,699,8,1,0,39,70nn27vgkt6l48lvv5e66q7ww,1,61.6,54.5,2022-09-07T17:00:50.616Z,2022-09-08T01:03:48Z,3764455853,383,,3764575019,178,,3764455449,56,Center,,,,,,,,,,,,,,,,3hiehiu25aufrc0q9890haqc5,L. Abergel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457026607,698,43,1,0,40,70nn27vgkt6l48lvv5e66q7ww,1,0,0,2022-09-07T17:00:51.342Z,2022-09-07T20:02:48Z,3764452829,55,510,3764452943,144,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456973425,11,49,1,0,40,70nn27vgkt6l48lvv5e66q7ww,1,65.3,49,2022-09-07T17:00:51.548Z,2022-09-08T01:03:47Z,,,,,,,,,,,,,,,,,,,,,,,,,3hiehiu25aufrc0q9890haqc5,L. Abergel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456973433,12,1,1,0,40,70nn27vgkt6l48lvv5e66q7ww,1,67.9,47.7,2022-09-07T17:00:52.086Z,2022-09-08T01:03:47Z,3764575069,178,,3764167017,213,5.8,3764167221,210,15,3764167013,141,41.3,3764167011,140,75.6,3764167009,56,Center,3764167015,212,9.2,,,,3hiehiu25aufrc0q9890haqc5,L. Abergel,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456973437,13,15,1,0,43,70nn27vgkt6l48lvv5e66q7ww,1,81.3,45.2,2022-09-07T17:00:54.466Z,2022-09-08T01:03:46Z,3764167233,103,13.9,3764167223,78,,3764167231,102,50.0,3764167225,29,,3764167235,215,,3764167025,18,,3764167239,147,48.7,3764167073,72,,2abpo4w3jcxp1wzp50yypxsrt,S. Diarra,,3764167023,22,3764167027,56,Center,3764575151,178,3764167077,233,9,3764167227,55,12,3764167237,146,96.3,,,,,,,,,,,,,,,,,,,,,
2456973441,9,10,1,0,44,121le8unjfzug3iu9pgkqa1c7,1,2.9,47.8,2022-09-07T17:00:55.405Z,2022-09-08T01:03:45Z,3764167047,56,Back,3764456647,377,,3764167045,182,,3764167041,177,,3764167081,233,13,3764167043,178,,,,,,,,d3mss0i879krqrk1owzmj2c45,Anthony Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456973435,8,52,1,0,44,121le8unjfzug3iu9pgkqa1c7,1,3.3,45.5,2022-09-07T17:00:55.952Z,2022-09-08T01:03:45Z,3764456705,377,,3764575231,178,,,,,,,,,,,,,,,,,,,,d3mss0i879krqrk1owzmj2c45,Anthony Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456973457,10,1,1,0,55,121le8unjfzug3iu9pgkqa1c7,1,16.4,50.2,2022-09-07T17:01:06.691Z,2022-09-08T01:03:44Z,3764167165,56,Back,3764211489,189,,3764167163,123,,3764575335,178,,3764167173,213,1.0,3764167167,140,21.7,3764167169,141,61.8,3764167171,212,9.7,d3mss0i879krqrk1owzmj2c45,Anthony Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456973463,11,1,1,0,56,121le8unjfzug3iu9pgkqa1c7,1,17.2,66.9,2022-09-07T17:01:07.655Z,2022-09-08T01:03:44Z,3764167211,141,33.3,3764167209,140,21.9,3764167215,213,4.9,3764167207,56,Back,3764167213,212,23.4,3764211513,189,,3764575397,178,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456973481,12,1,1,0,59,121le8unjfzug3iu9pgkqa1c7,1,21.4,26,2022-09-07T17:01:10.519Z,2022-09-08T01:03:43Z,3764167317,213,1.5,3764167315,212,29.5,3764575463,178,,3764167311,140,22.8,3764167309,56,Back,3764167313,141,69.3,,,,,,,3vu0c0j8n99wz6e2f7fmd2pxx,Thiago Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456973485,13,1,1,1,4,121le8unjfzug3iu9pgkqa1c7,1,28.1,72,2022-09-07T17:01:16.070Z,2022-09-08T01:03:41Z,3764167333,56,Back,3764167335,140,36.8,3764575487,178,,3764167339,212,9.2,3764167337,141,74.1,3764167341,213,0.2,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456973491,14,1,1,1,8,121le8unjfzug3iu9pgkqa1c7,1,40.2,86,2022-09-07T17:01:19.321Z,2022-09-08T01:03:40Z,3764167369,56,Left,3764167375,212,16.5,3764167371,140,55.1,3764167373,141,93.9,3764575495,178,,3764167377,213,0.3,,,,,,,79dz7zni5fcgh5e70spoj2j8p,M. Caqueret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456973493,15,1,1,1,9,121le8unjfzug3iu9pgkqa1c7,0,57.2,97.7,2022-09-07T17:01:21.127Z,2022-09-08T01:03:39Z,3764167381,56,Left,3764167387,212,15.6,3764167385,141,88.0,3764575545,178,,3764167389,213,5.8,3764167383,140,70.7,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456973495,14,49,1,1,11,70nn27vgkt6l48lvv5e66q7ww,1,29.1,13.3,2022-09-07T17:01:22.533Z,2022-09-08T01:03:39Z,,,,,,,,,,,,,,,,,,,,,,,,,322sju1vi12p0r9a8048hnmxh,G. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456973505,15,1,1,1,11,70nn27vgkt6l48lvv5e66q7ww,1,29.1,13.2,2022-09-07T17:01:22.602Z,2022-09-08T01:03:38Z,3764167435,213,0.6,3764167431,141,18.8,3764167433,212,7.1,3764167427,56,Back,3764575665,178,,3764167429,140,34.8,,,,,,,322sju1vi12p0r9a8048hnmxh,G. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456973517,16,1,1,1,14,70nn27vgkt6l48lvv5e66q7ww,1,37.2,24.1,2022-09-07T17:01:25.980Z,2022-09-08T01:03:37Z,3764167491,212,13.8,3764167493,213,3.0,3764167485,56,Back,3764576775,178,,3764167489,141,27.4,3764167487,140,24.2,,,,,,,3hiehiu25aufrc0q9890haqc5,L. Abergel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457052031,797,43,1,1,15,70nn27vgkt6l48lvv5e66q7ww,1,0,0,2022-09-07T17:01:27.147Z,2022-09-07T22:34:59Z,3764597971,178,0,3764597985,144,82,,,,,,,,,,,,,,,,,,,d8jdziu0arw1rcx5byxd7rj6d,J. Laporte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456973541,17,1,1,1,16,70nn27vgkt6l48lvv5e66q7ww,1,22.2,32.2,2022-09-07T17:01:27.996Z,2022-09-08T01:03:36Z,3764167603,212,18.0,3764167605,213,1.6,3764167601,141,58.7,3764576873,178,,3764167597,56,Back,3764167599,140,21.8,,,,,,,d8jdziu0arw1rcx5byxd7rj6d,J. Laporte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456973547,18,1,1,1,21,70nn27vgkt6l48lvv5e66q7ww,1,28,84.1,2022-09-07T17:01:32.972Z,2022-09-08T01:03:35Z,3764167635,140,33.7,3764577081,178,,3764167633,56,Back,3764167637,141,74.1,3764167641,213,5.4,3764167639,212,9.1,,,,,,,996i59930r3kd4xk48x9fsp2h,M. Talbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456973549,19,61,1,1,22,70nn27vgkt6l48lvv5e66q7ww,0,39.8,80.5,2022-09-07T17:01:33.916Z,2022-09-08T01:03:35Z,3764167645,56,Back,3764577135,178,,,,,,,,,,,,,,,,,,,,dg4782hj9xdqg46w225kzph5g,D. Ouattara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456973551,16,49,1,1,24,121le8unjfzug3iu9pgkqa1c7,1,58.1,29.2,2022-09-07T17:01:35.222Z,2022-09-08T01:03:34Z,,,,,,,,,,,,,,,,,,,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456973553,17,1,1,1,25,121le8unjfzug3iu9pgkqa1c7,1,58,39.5,2022-09-07T17:01:36.634Z,2022-09-08T01:03:34Z,3764167657,213,1.1,3764167649,56,Center,3764167651,140,61.8,3764577295,178,,3764167655,212,8.6,3764167653,141,50.7,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456973559,18,1,1,1,27,121le8unjfzug3iu9pgkqa1c7,1,60.8,53.1,2022-09-07T17:01:38.381Z,2022-09-08T01:03:33Z,3764167677,141,67.8,3764167681,213,1.0,3764167679,212,12.2,3764167675,140,67.4,3764577303,178,,3764167673,56,Center,,,,,,,79dz7zni5fcgh5e70spoj2j8p,M. Caqueret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456973567,19,1,1,1,29,121le8unjfzug3iu9pgkqa1c7,1,67.3,68.3,2022-09-07T17:01:40.358Z,2022-09-08T01:03:32Z,3764577489,178,,3764167727,212,6.4,3764167729,213,3.9,3764167725,141,62.1,3764167721,56,Center,3764167723,140,62.7,,,,,,,9mory3y7p8aku035r2kxtvz6d,K. Toko Ekambi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456973573,20,1,1,1,32,121le8unjfzug3iu9pgkqa1c7,1,66.7,57.4,2022-09-07T17:01:43.605Z,2022-09-08T01:03:30Z,3764167765,140,74.5,3764167763,56,Center,3764167767,141,43.9,3764167771,213,5.4,3764577803,178,,3764167769,212,12.3,,,,,,,79dz7zni5fcgh5e70spoj2j8p,M. Caqueret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456973575,21,61,1,1,33,121le8unjfzug3iu9pgkqa1c7,0,76.6,39,2022-09-07T17:01:44.431Z,2022-09-08T01:03:30Z,3764577869,178,,3764167775,56,Center,,,,,,,,,,,,,,,,,,,f4cykd65su8xbme6xdc1iw7o5,A. Lacazette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456973577,20,49,1,1,34,70nn27vgkt6l48lvv5e66q7ww,1,26.1,55.8,2022-09-07T17:01:45.380Z,2022-09-08T01:03:30Z,,,,,,,,,,,,,,,,,,,,,,,,,7cty3nkd7c84e16537v6y1djp,B. Innocent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456973583,21,1,1,1,34,70nn27vgkt6l48lvv5e66q7ww,1,25.2,54,2022-09-07T17:01:46.040Z,2022-09-08T01:03:29Z,3764167793,56,Back,3764167795,140,13.2,3764167799,212,12.6,3764578023,178,,3764167801,213,3.2,3764167797,141,53.6,,,,,,,7cty3nkd7c84e16537v6y1djp,B. Innocent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456973589,22,1,1,1,37,70nn27vgkt6l48lvv5e66q7ww,0,14.4,48.4,2022-09-07T17:01:48.260Z,2022-09-08T01:03:28Z,3764167831,155,,3764167835,140,35.8,3764167833,56,Back,3764167841,213,5.4,3764167837,141,6.2,3764167839,212,36.4,3764167843,1,,3764578039,178,,d8jdziu0arw1rcx5byxd7rj6d,J. Laporte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456973591,23,43,1,1,39,70nn27vgkt6l48lvv5e66q7ww,1,0,0,2022-09-07T17:01:50.942Z,2022-09-07T17:02:15Z,3764167847,56,Back,3764168245,144,61,,,,,,,,,,,,,,,,,,,2abpo4w3jcxp1wzp50yypxsrt,S. Diarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456973601,22,1,1,1,40,121le8unjfzug3iu9pgkqa1c7,1,57.7,92.9,2022-09-07T17:01:51.390Z,2022-09-08T01:03:28Z,3764167909,213,6.2,3764578111,178,,3764167907,212,4.2,3764167903,140,61.7,3764167901,56,Left,3764167899,3,,3764167905,141,92.3,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456973611,23,1,1,1,42,121le8unjfzug3iu9pgkqa1c7,1,67.9,84.8,2022-09-07T17:01:53.578Z,2022-09-08T01:03:27Z,3764167953,213,2.8,3764578193,178,,3764167945,56,Left,3764167951,212,13.1,3764167949,141,90.8,3764167947,140,56.0,,,,,,,9mory3y7p8aku035r2kxtvz6d,K. Toko Ekambi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456973613,24,49,1,1,44,121le8unjfzug3iu9pgkqa1c7,1,59.6,78.5,2022-09-07T17:01:55.263Z,2022-09-08T01:03:27Z,,,,,,,,,,,,,,,,,,,,,,,,,6ovea0xzg9yflmlbjdf1xcmlm,J. Lepenant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457027925,700,45,1,1,44,70nn27vgkt6l48lvv5e66q7ww,0,40.4,20.7,2022-09-07T17:01:55.409Z,2022-09-08T01:03:27Z,3764460203,56,Back,3764503293,233,989,3764460205,285,,,,,,,,,,,,,,,,,2abpo4w3jcxp1wzp50yypxsrt,S. Diarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457027923,989,3,1,1,44,121le8unjfzug3iu9pgkqa1c7,1,59.6,79.3,2022-09-07T17:01:55.409Z,2022-09-08T01:03:26Z,3764460201,286,,3764503263,233,700,3764460419,464,,3764578497,178,,3764460199,56,Left,,,,,,,,,,6ovea0xzg9yflmlbjdf1xcmlm,J. Lepenant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456973621,25,1,1,1,45,121le8unjfzug3iu9pgkqa1c7,1,55.6,92.3,2022-09-07T17:01:57.135Z,2022-09-08T01:03:26Z,3764167999,140,58.9,3764168001,141,96.3,3764168005,213,0.7,3764578611,178,,3764168003,212,4.4,3764167997,56,Left,,,,,,,6ovea0xzg9yflmlbjdf1xcmlm,J. Lepenant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456973623,26,1,1,1,47,121le8unjfzug3iu9pgkqa1c7,1,60,99.9,2022-09-07T17:01:58.240Z,2022-09-08T01:03:26Z,3764168013,141,96.0,3764168015,212,9.7,3764168009,56,Left,3764168011,140,51.1,3764578637,178,,3764168017,213,3.4,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456973631,27,1,1,1,48,121le8unjfzug3iu9pgkqa1c7,1,52.8,96.7,2022-09-07T17:01:59.471Z,2022-09-08T01:03:25Z,3764168051,141,89.3,3764168055,213,3.5,3764168053,212,12.8,3764578673,178,,3764168047,56,Back,3764168049,140,41.6,,,,,,,6ovea0xzg9yflmlbjdf1xcmlm,J. Lepenant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456973633,28,1,1,1,50,121le8unjfzug3iu9pgkqa1c7,1,41.7,85.2,2022-09-07T17:02:01.759Z,2022-09-08T01:03:24Z,3764578701,178,,3764168083,212,22.1,3764168079,140,42.7,3764168085,213,4.8,3764168077,56,Back,3764168081,141,52.8,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456973641,29,1,1,1,53,121le8unjfzug3iu9pgkqa1c7,1,47.6,49.2,2022-09-07T17:02:04.562Z,2022-09-08T01:03:23Z,3764168123,56,Right,3764168125,140,53.8,3764168131,213,4.9,3764168129,212,28.7,3764578745,178,,3764168127,141,8.1,,,,,,,3vu0c0j8n99wz6e2f7fmd2pxx,Thiago Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
