id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/10/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/16/value
2538044879,442,1,1,0,8,3unkqo2g6ag99gd5ynz1j7vse,1,48,30.1,2023-04-23T13:00:20.687Z,2023-04-24T06:21:22Z,4213713949,140,37.3,4213713953,141,32.6,4213713945,56,Back,4213713957,212,11.4,4213713963,213,3.0,4216414265,178,,,,,,,,9bkzl4dx3mci3w86rjpfkwowk,W. Odobert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537977441,7,1,1,0,9,3unkqo2g6ag99gd5ynz1j7vse,1,39.9,33.4,2023-04-23T13:00:22.016Z,2023-04-24T06:21:21Z,4213368765,140,42.5,4213368769,212,20.4,4213368767,141,3.7,4216414421,178,,4213368771,213,4.8,4213368763,56,Back,,,,,,,3h3g7sne1jjevj0mwyliehm95,R. Kouamé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537977499,8,1,1,0,12,3unkqo2g6ag99gd5ynz1j7vse,1,45.8,2.8,2023-04-23T13:00:24.745Z,2023-04-24T06:21:20Z,4216414493,178,,4213369133,212,20.6,4213369135,213,0.5,4213369129,140,62.7,4213369127,56,Right,4213369131,141,18.2,,,,,,,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537977575,9,1,1,0,17,3unkqo2g6ag99gd5ynz1j7vse,1,57.4,15.4,2023-04-23T13:00:29.582Z,2023-04-24T06:21:18Z,4213369553,56,Back,4213369561,213,2.5,4213369557,141,27.7,4216414645,178,,4213369559,212,14.8,4213369555,140,45.8,,,,,,,bj37ny1s1gbbe4wrgyz1wag9h,Mama Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537977583,10,50,1,0,20,3unkqo2g6ag99gd5ynz1j7vse,1,40.6,28.8,2023-04-23T13:00:33.034Z,2023-04-24T06:21:18Z,4213369593,56,Back,4213369725,233,4,4213369595,286,,,,,,,,,,,,,,,,,3h3g7sne1jjevj0mwyliehm95,R. Kouamé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537977591,4,7,1,0,22,750ustvk4jfqmo8q4gnrcxy7z,1,59.4,71.2,2023-04-23T13:00:34.701Z,2023-04-24T06:21:17Z,4213369623,285,,4213369677,233,10,4216415539,178,,4215194609,383,,4213369621,56,Center,,,,,,,,,,e3kdoxu1kwn2w3wwi1rqhvr9x,A. Delort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537977599,5,49,1,0,23,750ustvk4jfqmo8q4gnrcxy7z,1,58.3,73.2,2023-04-23T13:00:36.177Z,2023-04-24T06:21:17Z,,,,,,,,,,,,,,,,,,,,,,,,,e3kdoxu1kwn2w3wwi1rqhvr9x,A. Delort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537977741,6,1,1,0,25,750ustvk4jfqmo8q4gnrcxy7z,1,58.2,80.9,2023-04-23T13:00:37.676Z,2023-04-24T06:21:16Z,4213370307,212,17.5,4213370301,56,Left,4216415731,178,,4213370309,213,0.7,4213370305,141,96.8,4213370303,140,71.3,,,,,,,e3kdoxu1kwn2w3wwi1rqhvr9x,A. Delort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537977781,7,1,1,0,31,750ustvk4jfqmo8q4gnrcxy7z,1,80.7,99.2,2023-04-23T13:00:44.197Z,2023-04-24T06:21:15Z,4213370573,56,Left,4213370581,213,3.6,4213370577,141,86.1,4213370575,140,64.3,4213370579,212,19.4,4216415791,178,,,,,,,,6tedvat245ajkir9c4035i0np,M. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537977849,8,1,1,0,33,750ustvk4jfqmo8q4gnrcxy7z,1,64.9,87.6,2023-04-23T13:00:46.362Z,2023-04-24T06:21:14Z,4213370939,213,3.4,4213370935,141,81.8,4213370931,56,Left,4216415869,178,,4213370937,212,14.5,4213370933,140,51.6,,,,,,,cg1j982govx2perwr3rv33t1x,S. Moutoussamy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537977885,9,1,1,0,36,750ustvk4jfqmo8q4gnrcxy7z,1,52.1,74.1,2023-04-23T13:00:49.028Z,2023-04-24T06:21:13Z,4213371143,56,Back,4213371151,213,4.5,4213371147,141,38.5,4216416065,178,,4213371145,140,47.4,4213371149,212,24.7,,,,,,,53yrdwlr1pw23bxyxfg85npat,N. Pallois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537977913,10,1,1,0,39,750ustvk4jfqmo8q4gnrcxy7z,1,49.8,39.6,2023-04-23T13:00:52.324Z,2023-04-24T06:21:12Z,4213371303,212,23.9,4213371305,213,5.1,4216416197,178,,4213371297,56,Right,4213371299,140,57.9,4213371301,141,6.7,,,,,,,3g217lvxyrxlzsyp0rmlvglp1,J. Castelletto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537978005,11,1,1,0,42,750ustvk4jfqmo8q4gnrcxy7z,1,54.6,16.3,2023-04-23T13:00:55.163Z,2023-04-24T06:21:12Z,4213371765,56,Back,4213371769,141,20.5,4213371767,140,40.1,4213371773,213,3.0,4213371771,212,15.5,4216416297,178,,,,,,,,bf2yxiyhdyipaxxxobt9i1gq1,F. Centonze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537978053,12,1,1,0,47,750ustvk4jfqmo8q4gnrcxy7z,1,46.7,28.6,2023-04-23T13:00:59.534Z,2023-04-24T06:21:10Z,4216416333,178,,4213372023,56,Back,4213372025,140,42.2,4213372029,212,13.6,4213372027,141,47.3,4213372031,213,1.9,,,,,,,3g217lvxyrxlzsyp0rmlvglp1,J. Castelletto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537978143,13,1,1,0,49,750ustvk4jfqmo8q4gnrcxy7z,1,42.8,49.1,2023-04-23T13:01:02.260Z,2023-04-24T06:21:10Z,4213372473,56,Left,4213372483,1,,4213372475,140,75.1,4213372479,212,46.4,4216416507,178,,4213372481,213,0.8,4213372477,141,95.6,4213372471,155,,53yrdwlr1pw23bxyxfg85npat,N. Pallois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537978253,14,1,1,0,54,750ustvk4jfqmo8q4gnrcxy7z,0,76.3,88.8,2023-04-23T13:01:06.895Z,2023-04-24T06:21:08Z,4216416605,178,,4213373019,2,,4213373027,141,22.9,4215196469,72,,4213373025,140,96.6,4215196467,224,,4213373029,212,49.6,4213373023,56,Center,4a7x84pflda40oka94y36gwk,Q. Merlin,4213373033,1,4213373031,213,5.2,4213373021,155,4215196553,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537978265,11,49,1,1,0,3unkqo2g6ag99gd5ynz1j7vse,1,4.4,77.1,2023-04-23T13:01:12.899Z,2023-04-24T06:21:08Z,,,,,,,,,,,,,,,,,,,,,,,,,577j49ffrxuurraco9chy388a,Y. Larouci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537978375,12,1,1,1,1,3unkqo2g6ag99gd5ynz1j7vse,0,7.3,81.1,2023-04-23T13:01:14.130Z,2023-04-24T06:21:07Z,4216417115,178,,4213373593,140,53.9,4213373601,1,,4213373595,141,82.2,4213373599,213,0.0,4213373591,56,Left,4213373597,212,48.9,4213373587,155,,577j49ffrxuurraco9chy388a,Y. Larouci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537978397,15,49,1,1,5,750ustvk4jfqmo8q4gnrcxy7z,1,47.1,23,2023-04-23T13:01:17.540Z,2023-04-24T06:21:07Z,,,,,,,,,,,,,,,,,,,,,,,,,3g217lvxyrxlzsyp0rmlvglp1,J. Castelletto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537978461,16,1,1,1,5,750ustvk4jfqmo8q4gnrcxy7z,1,47,22.9,2023-04-23T13:01:17.614Z,2023-04-24T06:21:06Z,4213373937,212,13.1,4213373931,56,Center,4216417241,178,,4213373929,155,,4213373935,141,22.1,4213373939,213,6.2,4213373933,140,59.5,,,,3g217lvxyrxlzsyp0rmlvglp1,J. Castelletto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537978531,17,1,1,1,7,750ustvk4jfqmo8q4gnrcxy7z,1,57.5,30.2,2023-04-23T13:01:20.330Z,2023-04-24T06:21:06Z,4213374247,140,46.0,4213374245,56,Back,4213374253,213,2.5,4213374249,141,43.9,4216417299,178,,4213374251,212,15.3,,,,,,,oc04nz0mrmzeqpcbql3rbhlh,M. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537978571,18,1,1,1,11,750ustvk4jfqmo8q4gnrcxy7z,1,49,53,2023-04-23T13:01:23.698Z,2023-04-24T06:21:05Z,4213374431,141,91.8,4213374427,56,Back,4213374429,140,47.5,4213374435,213,1.6,4216417351,178,,4213374433,212,26.4,,,,,,,cg1j982govx2perwr3rv33t1x,S. Moutoussamy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537978633,19,1,1,1,13,750ustvk4jfqmo8q4gnrcxy7z,1,48.9,91.7,2023-04-23T13:01:25.567Z,2023-04-24T06:21:04Z,4213374773,56,Back,4216417465,178,,4213374777,141,72.3,4213374781,213,4.3,4213374779,212,14.7,4213374775,140,42.8,,,,,,,4a7x84pflda40oka94y36gwk,Q. Merlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537978735,20,1,1,1,16,750ustvk4jfqmo8q4gnrcxy7z,1,45.9,72.7,2023-04-23T13:01:28.984Z,2023-04-24T06:21:03Z,4213375361,213,4.5,4213375351,56,Back,4213375357,141,37.3,4216417553,178,,4213375355,140,39.8,4213375359,212,24.9,,,,,,,cg1j982govx2perwr3rv33t1x,S. Moutoussamy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537978771,21,1,1,1,21,750ustvk4jfqmo8q4gnrcxy7z,1,47.6,33,2023-04-23T13:01:34.170Z,2023-04-24T06:21:01Z,4213375519,140,48.2,4213375517,56,Back,4213375523,212,15.4,4213375525,213,4.8,4216417653,178,,4213375521,141,10.3,,,,,,,3g217lvxyrxlzsyp0rmlvglp1,J. Castelletto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537978911,22,1,1,1,23,750ustvk4jfqmo8q4gnrcxy7z,1,47.9,14.2,2023-04-23T13:01:36.130Z,2023-04-24T06:21:01Z,4213376225,140,57.1,4213376229,212,12.5,4213376231,213,5.6,4216417743,178,,4213376221,56,Right,4213376227,141,2.5,,,,,,,oc04nz0mrmzeqpcbql3rbhlh,M. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537978993,23,1,1,1,29,750ustvk4jfqmo8q4gnrcxy7z,1,59.5,31.1,2023-04-23T13:01:41.609Z,2023-04-24T06:20:59Z,4213376625,212,19.1,4216417841,178,,4213376621,140,41.6,4213376627,213,3.3,4213376623,141,26.2,4213376617,56,Back,,,,,,,bf2yxiyhdyipaxxxobt9i1gq1,F. Centonze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979045,24,1,1,1,31,750ustvk4jfqmo8q4gnrcxy7z,1,43.9,30.3,2023-04-23T13:01:44.049Z,2023-04-24T06:20:58Z,4213376853,140,44.5,4216417905,178,,4213376857,212,17.3,4213376851,56,Back,4213376855,141,55.7,4213376859,213,1.5,,,,,,,3g217lvxyrxlzsyp0rmlvglp1,J. Castelletto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979099,25,1,1,1,34,750ustvk4jfqmo8q4gnrcxy7z,1,46.1,61.5,2023-04-23T13:01:46.506Z,2023-04-24T06:20:57Z,4213377123,140,60.2,4216417999,178,,4213377121,56,Left,4213377127,212,27.2,4213377125,141,95.0,4213377129,213,1.0,,,,,,,53yrdwlr1pw23bxyxfg85npat,N. Pallois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979159,26,1,1,1,36,750ustvk4jfqmo8q4gnrcxy7z,1,58.3,92.3,2023-04-23T13:01:49.313Z,2023-04-24T06:20:57Z,4213377427,212,20.7,4213377421,56,Back,4213377425,141,74.0,4213377429,213,3.8,4213377423,140,42.5,4216418047,178,,,,,,,,4a7x84pflda40oka94y36gwk,Q. Merlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979293,27,1,1,1,40,750ustvk4jfqmo8q4gnrcxy7z,1,46,79.1,2023-04-23T13:01:53.306Z,2023-04-24T06:20:55Z,4213378059,56,Back,4213378063,141,44.8,4213378067,213,4.8,4213378061,140,47.1,4213378065,212,23.4,4216418133,178,,,,,,,,53yrdwlr1pw23bxyxfg85npat,N. Pallois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979361,28,1,1,1,45,750ustvk4jfqmo8q4gnrcxy7z,1,52.5,41.7,2023-04-23T13:01:57.763Z,2023-04-24T06:20:54Z,4213378299,155,,4213378307,212,22.5,4213378301,56,Center,4213378309,213,0.5,4213378305,141,56.7,4213378303,140,71.6,4216418181,178,,,,,3g217lvxyrxlzsyp0rmlvglp1,J. Castelletto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979401,29,1,1,1,46,750ustvk4jfqmo8q4gnrcxy7z,1,72.2,58.5,2023-04-23T13:01:59.301Z,2023-04-24T06:20:54Z,4213378497,212,17.7,4213378491,56,Center,4216418405,388,,4213378489,3,,4213378499,213,4.6,4213378495,141,32.6,4213378493,140,70.6,,,,d3y4csfpvhzcowlusw9xe32eh,Mostafa Mohamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979431,30,1,1,1,48,750ustvk4jfqmo8q4gnrcxy7z,1,73.6,41.1,2023-04-23T13:02:00.914Z,2023-04-24T06:20:54Z,4213378661,213,3.7,4213378653,56,Center,4213378655,140,65.6,4213378659,212,10.2,4213378651,155,,4213378657,141,32.6,4216418607,178,,,,,bf2yxiyhdyipaxxxobt9i1gq1,F. Centonze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979513,31,1,1,1,50,750ustvk4jfqmo8q4gnrcxy7z,1,66.7,36.1,2023-04-23T13:02:02.546Z,2023-04-24T06:20:53Z,4213379063,56,Right,4213379071,213,4.8,4213379069,212,23.0,4216418759,178,,4213379065,140,67.8,4213379067,141,2.3,,,,,,,oc04nz0mrmzeqpcbql3rbhlh,M. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979593,32,1,1,1,53,750ustvk4jfqmo8q4gnrcxy7z,1,71.6,7.9,2023-04-23T13:02:06.298Z,2023-04-24T06:20:52Z,4216418931,178,,4213379563,140,63.6,4213379569,213,2.9,4213379565,141,11.0,4213379567,212,8.7,4213379561,56,Right,,,,,,,9yfnfwqog4y572aoe2iztnbv9,L. Blas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979615,33,1,1,1,57,750ustvk4jfqmo8q4gnrcxy7z,1,71.8,28.7,2023-04-23T13:02:09.490Z,2023-04-24T06:20:51Z,4213379651,212,19.7,4213379641,56,Right,4216419051,178,,4213379653,213,5.2,4213379645,140,80.6,4213379649,141,3.1,,,,,,,oc04nz0mrmzeqpcbql3rbhlh,M. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979621,34,43,1,1,58,750ustvk4jfqmo8q4gnrcxy7z,1,0,0,2023-04-23T13:02:11.005Z,2023-04-23T13:02:52Z,4213379673,56,Right,4213383527,144,5,4213379675,347,0,,,,,,,,,,,,,,,,oc04nz0mrmzeqpcbql3rbhlh,M. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979783,35,1,1,1,59,750ustvk4jfqmo8q4gnrcxy7z,1,79,7.3,2023-04-23T13:02:11.762Z,2023-04-24T06:20:50Z,4213380577,212,15.5,4213380571,140,93.3,4216419267,178,,4213380569,56,Right,4213380575,141,12.8,4213380579,213,0.2,,,,,,,bf2yxiyhdyipaxxxobt9i1gq1,F. Centonze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979825,36,1,1,2,6,750ustvk4jfqmo8q4gnrcxy7z,0,79.7,11.5,2023-04-23T13:02:19.209Z,2023-04-24T06:20:48Z,4213380803,212,25.6,4213380793,56,Center,4216419327,178,,4213380791,155,,4215200031,72,,4215200029,223,,4213380805,213,1.2,4213380789,2,,9yfnfwqog4y572aoe2iztnbv9,L. Blas,4213380799,141,4213380795,140,88.5,,,,,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979839,13,12,1,2,7,3unkqo2g6ag99gd5ynz1j7vse,1,10.8,53,2023-04-23T13:02:20.389Z,2023-04-24T06:20:47Z,4213380879,56,Back,4213380885,212,21.8,4213380887,213,0.4,4213380881,140,30.2,4216419487,178,,4213380883,141,64.5,,,,,,,2smai2vq1r9xnemihvcq0doet,A. Rami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979847,14,49,1,2,9,3unkqo2g6ag99gd5ynz1j7vse,1,28.3,62.7,2023-04-23T13:02:21.912Z,2023-04-24T06:20:47Z,,,,,,,,,,,,,,,,,,,,,,,,,bj37ny1s1gbbe4wrgyz1wag9h,Mama Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979853,15,1,1,2,9,3unkqo2g6ag99gd5ynz1j7vse,0,28.3,62.5,2023-04-23T13:02:22.069Z,2023-04-24T06:20:47Z,4216419793,178,,4213380943,140,25.7,4213380947,212,4.5,4213380941,56,Back,4213720915,156,,4213380945,141,67.8,4213380949,213,2.2,,,,bj37ny1s1gbbe4wrgyz1wag9h,Mama Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538555307,1055,43,1,2,10,750ustvk4jfqmo8q4gnrcxy7z,1,0,0,2023-04-23T13:02:22.769Z,2023-04-24T02:34:30Z,4216501209,144,67,4216469613,233,939,,,,,,,,,,,,,,,,,,,oc04nz0mrmzeqpcbql3rbhlh,M. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
