id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/16/value,qualifier/11/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,assist,qualifier/18/value
2522272963,1,34,16,0,0,6xjy1q2m55iiwe8g1r1yffbc9,1,0,0,2023-03-19T11:02:36.772Z,2023-03-19T11:02:37Z,4109192043,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4109192041,197,624,4109192035,130,2,4109192029,30,"3xpo0nc3hysdi41gupi7adot1, cujgdqrikyjt36scc23zcbkk5, 1e77it93nx78uu157mmksd71l, 529k1s89fjg133s8ycjwvgg5x, 70ukveu4kwheeizg6x694krmx, i0pvdl0hx7idtfi0xymygmp5, 9higgl848a37qflh0sts05tjp, bm1utly0qt2kaexijsu2p2tw5, 4ported2opjp4xbp87bpqb6z8, 2fa3vmp34mwrthdiehnaxnnqh, dfdq5f5mrzq9zaj1mrfhk5905, 2hujd2bwvb0wtxdna6c0xb2z9, 1lbgavu1rxlrfg14062suwyj9, 8wz2w0267i1845k87hxsgandh, 67q7ve9vse4m2nb82j2z1clhx, 28soxjs6twyw0uk1c3qn0dbe, bi49lcldxz8jubp72kgeke2y2, cxzg0rkbjkyvpw0xiki7noktm, 1xawzpx3vp3b7wqx6w5avdb6x, crdmczlhynym2z1adqlbt853p",4109192031,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",4109192033,59,"1, 20, 3, 4, 25, 15, 14, 6, 34, 7, 10, 2, 5, 16, 21, 24, 27, 28, 29, 77",4109192037,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",4109192039,194,bm1utly0qt2kaexijsu2p2tw5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522276701,1,34,16,0,0,4t4hod56fsj7utpjdor8so5q6,1,0,0,2023-03-19T11:10:00.902Z,2023-03-19T11:21:38Z,4109210181,130,2,4109210175,30,"d3xdl3p9vd1c0m316oq2pblxx, 4rlw04tze791jwt623h5ikg5x, 1o7se1aziz6fpes5hey7yijft, b0wb7gf04synxlkq7o8gvzkoa, 3djmsd2atvq16ysmocq7twsfd, 270djbc9lxhoupmd1djrii191, adb8skc3qbvgunhzd9651lij8, 2rio84cmao72sc7lnsodwzzhm, a2s2c6anax9wnlsw1s6vunl5h, dkve6gf309h5tglwawqx8mlzp, rn17zrbsh1g9r1tj4xyvhgr8, f4pqxviuwzd6a803jfx9bh4o9, 28s6z18rcl9v8561yzu7m0voq, csvqjyuk06gzvjm408513nydx, 8vhjmcgjbzpzd4vv3zb945p1w, 2axi9gr1lhuewlt06emrk44q1, f5j3vhj805xtkos7l538u0d7t, 8xitc97j4scfajm8ucq7e5l91, 3sby91ws28mb3yt82a9al75sk, 8cbqpjojozpalklx15jxjfii2",4109210183,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",4109210185,194,a2s2c6anax9wnlsw1s6vunl5h,4109210179,59,"16, 26, 12, 19, 6, 3, 2, 4, 10, 36, 44, 9, 15, 18, 21, 23, 27, 30, 42, 99",4109210187,197,16430,4109210189,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4109210177,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522302797,2,32,1,0,0,6xjy1q2m55iiwe8g1r1yffbc9,1,0,0,2023-03-19T12:00:07.673Z,2023-03-19T21:41:53Z,4109338559,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522302807,2,32,1,0,0,4t4hod56fsj7utpjdor8so5q6,1,0,0,2023-03-19T12:00:07.673Z,2023-03-19T12:00:11Z,4109338603,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522302831,3,1,1,0,0,4t4hod56fsj7utpjdor8so5q6,1,49.9,50.1,2023-03-19T12:00:07.781Z,2023-03-19T22:11:57Z,4111803803,178,,4109338695,141,38.2,4109338697,212,16.1,4109338699,213,3.7,4109338701,279,S,4109338691,56,Back,4109338693,140,36.6,,,,a2s2c6anax9wnlsw1s6vunl5h,W. Ben Yedder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522302863,4,1,1,0,2,4t4hod56fsj7utpjdor8so5q6,1,33.8,41.5,2023-03-19T12:00:10.540Z,2023-03-20T01:36:28Z,4109338887,212,48.2,4109338889,213,0.6,4109338891,1,,4109338877,56,Left,4109338881,140,72.8,4111803925,178,,4109338875,155,,4109338885,141,79.0,3djmsd2atvq16ysmocq7twsfd,A. Disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522302871,5,1,1,0,5,4t4hod56fsj7utpjdor8so5q6,1,71.1,83.1,2023-03-19T12:00:13.017Z,2023-03-20T01:36:27Z,4109338935,56,Center,4109338941,212,11.9,4109338943,213,5.2,4109338933,3,,4109338939,141,67.5,4111806481,388,,4109338937,140,76.2,,,,dkve6gf309h5tglwawqx8mlzp,B. Embolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522302897,6,61,1,0,6,4t4hod56fsj7utpjdor8so5q6,0,76,69,2023-03-19T12:00:13.936Z,2023-03-20T01:36:27Z,4111807057,388,,4111807055,21,,4109339077,56,Center,,,,,,,,,,,,,,,,rn17zrbsh1g9r1tj4xyvhgr8,E. Ben Seghir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522302885,3,1,1,0,6,6xjy1q2m55iiwe8g1r1yffbc9,1,20.9,30.4,2023-03-19T12:00:14.456Z,2023-03-20T01:36:26Z,4110200635,141,23.9,4111807227,178,,4109339031,56,Back,4110200633,140,28.1,4110200639,213,5.8,4110200637,212,8.8,,,,,,,70ukveu4kwheeizg6x694krmx,O. Gonzalez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522302889,4,49,1,0,7,6xjy1q2m55iiwe8g1r1yffbc9,1,23.9,21.6,2023-03-19T12:00:15.340Z,2023-03-20T01:36:26Z,,,,,,,,,,,,,,,,,,,,,,,,,9higgl848a37qflh0sts05tjp,C. Bayala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522303005,5,1,1,0,10,6xjy1q2m55iiwe8g1r1yffbc9,1,30.6,18.4,2023-03-19T12:00:17.967Z,2023-03-20T01:36:24Z,4109339579,212,41.3,4111807451,178,,4109339577,141,9.8,4109339573,56,Right,4109339581,213,6.1,4109339583,1,,4109339575,140,69.5,,,,9higgl848a37qflh0sts05tjp,C. Bayala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522303007,6,61,1,0,16,6xjy1q2m55iiwe8g1r1yffbc9,0,80.7,1.5,2023-03-19T12:00:23.772Z,2023-03-20T01:36:22Z,4111807931,178,,4109339591,56,Right,,,,,,,,,,,,,,,,,,,4ported2opjp4xbp87bpqb6z8,M. Soumano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522303009,7,49,1,0,18,4t4hod56fsj7utpjdor8so5q6,1,3,97.9,2023-03-19T12:00:26.585Z,2023-03-20T01:36:22Z,,,,,,,,,,,,,,,,,,,,,,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522303037,8,1,1,0,19,4t4hod56fsj7utpjdor8so5q6,1,0.7,98.4,2023-03-19T12:00:27.346Z,2023-03-20T01:36:21Z,4111808077,178,,4109339709,141,96.2,4109339713,212,10.0,4109339703,56,Back,4109339715,213,6.1,4109339705,140,10.1,,,,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522303043,9,61,1,0,21,4t4hod56fsj7utpjdor8so5q6,0,8.9,98.8,2023-03-19T12:00:29.053Z,2023-03-20T01:36:20Z,4109339729,56,Back,4111808385,178,,,,,,,,,,,,,,,,,,,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522303047,7,49,1,0,22,6xjy1q2m55iiwe8g1r1yffbc9,1,87.6,0.1,2023-03-19T12:00:30.097Z,2023-03-20T01:36:19Z,,,,,,,,,,,,,,,,,,,,,,,,,2fa3vmp34mwrthdiehnaxnnqh,M. El Idrissy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522303053,8,1,1,0,23,6xjy1q2m55iiwe8g1r1yffbc9,1,88.3,0.1,2023-03-19T12:00:31.006Z,2023-03-20T01:36:18Z,4109339785,213,2.7,4111808699,178,,4109339783,212,15.5,4109339781,141,9.5,4109339777,56,Right,4109339779,140,74.9,,,,,,,2fa3vmp34mwrthdiehnaxnnqh,M. El Idrissy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522303065,9,3,1,0,24,6xjy1q2m55iiwe8g1r1yffbc9,0,80.6,12.9,2023-03-19T12:00:32.593Z,2023-03-20T01:36:17Z,4111808989,178,,4110407589,465,,4109339829,286,,4109339825,56,Right,4109340001,233,10,,,,,,,,,,9higgl848a37qflh0sts05tjp,C. Bayala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522303099,10,7,1,0,24,4t4hod56fsj7utpjdor8so5q6,1,19.4,87.1,2023-03-19T12:00:32.652Z,2023-03-20T01:36:17Z,4110407223,384,,4109339987,285,,4109339993,233,9,4109339985,56,Back,4111809225,178,,,,,,,,,,,2rio84cmao72sc7lnsodwzzhm,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522303101,11,49,1,0,26,4t4hod56fsj7utpjdor8so5q6,1,22.1,83.4,2023-03-19T12:00:34.243Z,2023-03-20T01:36:17Z,,,,,,,,,,,,,,,,,,,,,,,,,rn17zrbsh1g9r1tj4xyvhgr8,E. Ben Seghir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522303109,10,45,1,0,26,6xjy1q2m55iiwe8g1r1yffbc9,0,77.3,16.8,2023-03-19T12:00:34.507Z,2023-03-20T01:36:16Z,4109340037,286,,4109340035,56,Right,4109342905,233,19,,,,,,,,,,,,,,,,529k1s89fjg133s8ycjwvgg5x,M. Barreto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522303647,19,3,1,0,26,4t4hod56fsj7utpjdor8so5q6,1,22.7,83.2,2023-03-19T12:00:34.507Z,2023-03-20T01:36:16Z,4111809519,178,,4109342891,233,10,4109342873,285,,4110411399,465,,4109342871,56,Back,,,,,,,,,,rn17zrbsh1g9r1tj4xyvhgr8,E. Ben Seghir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522303179,12,1,1,0,32,4t4hod56fsj7utpjdor8so5q6,1,36,49.7,2023-03-19T12:00:39.706Z,2023-03-20T01:36:13Z,4109340383,140,31.6,4109340381,56,Back,4111809639,178,,4109340389,213,4.6,4109340387,212,30.1,4109340385,141,6.0,,,,,,,rn17zrbsh1g9r1tj4xyvhgr8,E. Ben Seghir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522303197,13,1,1,0,36,4t4hod56fsj7utpjdor8so5q6,1,32.6,5.6,2023-03-19T12:00:44.132Z,2023-03-20T01:36:13Z,4109340465,56,Back,4111809725,178,,4109340473,213,0.9,4109340471,212,14.7,4109340467,140,41.1,4109340469,141,22.8,,,,,,,4rlw04tze791jwt623h5ikg5x,R. Aguilar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522303271,14,1,1,0,40,4t4hod56fsj7utpjdor8so5q6,1,40.8,25.5,2023-03-19T12:00:47.707Z,2023-03-20T01:36:11Z,4109340805,212,22.7,4111809799,178,,4109340803,141,36.0,4109340801,140,61.3,4109340799,56,Center,4109340807,213,0.3,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522303311,15,1,1,0,43,4t4hod56fsj7utpjdor8so5q6,1,65.2,50.4,2023-03-19T12:00:51.539Z,2023-03-20T01:36:10Z,4111809913,178,,4109340945,56,Center,4109340947,140,80.9,4109340949,141,75.4,4109340953,213,0.8,4109340951,212,23.7,,,,,,,dkve6gf309h5tglwawqx8mlzp,B. Embolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
