id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,keyPass,qualifier/15/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/18/value
2511619749,7,1,1,0,11,be2k34rut1lz79jxenabttqlc,0,31.3,15.4,2023-02-24T20:00:44.154Z,2023-02-25T06:26:57Z,4052823397,140,32.0,4052855337,236,,4052823395,56,Back,4052823403,213,4.9,4052823401,212,3.7,4053428981,178,,4052923833,233,5,4052823399,141,10.0,31sljkjull0n7082fed26stzp,B. André,4052855339,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511619811,5,74,1,0,11,3adj8hkws0z1al232bg2h6tk0,1,67.5,84.7,2023-02-24T20:00:44.217Z,2023-02-25T06:26:56Z,4053428995,178,,4052923853,233,7,4052923763,285,,4052823685,56,Left,,,,,,,,,,,,,5lfki1zoxd4l96hjbr2rw3d2h,H. Magnetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511619825,6,5,1,0,12,3adj8hkws0z1al232bg2h6tk0,0,75,101.8,2023-02-24T20:00:45.054Z,2023-02-25T03:29:59Z,4052826157,233,8,4052823741,347,,4052823739,56,Left,,,,,,,,,,,,,,,,5lfki1zoxd4l96hjbr2rw3d2h,H. Magnetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511619843,8,5,1,0,12,be2k34rut1lz79jxenabttqlc,1,25,-1.8,2023-02-24T20:00:45.054Z,2023-02-25T03:29:58Z,4052823829,347,,4052826123,233,6,4052823827,56,Back,,,,,,,,,,,,,,,,31sljkjull0n7082fed26stzp,B. André,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511619867,9,1,1,0,20,be2k34rut1lz79jxenabttqlc,1,21.8,0,2023-02-24T20:00:53.793Z,2023-02-25T06:26:56Z,4052823953,141,5.9,4052823951,140,39.5,4052823947,107,,4052823957,213,0.3,4052823949,56,Back,4052823955,212,19.3,,,,,,,7c0b5fz3m1uw0fwpm051e6rfu,B. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511619873,10,61,1,0,22,be2k34rut1lz79jxenabttqlc,1,39.3,3.8,2023-02-24T20:00:55.449Z,2023-02-25T06:26:55Z,4053429201,178,,4053429199,21,,4052823979,56,Back,,,,,,,,,,,,,,,,4st4hurqbtyzw1tbkzuuk78fe,E. Zhegrova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511735579,1388,67,1,0,24,be2k34rut1lz79jxenabttqlc,1,43.5,14.2,2023-02-24T20:00:56.967Z,2023-02-25T06:26:55Z,4053447633,233,826,,,,,,,,,,,,,,,,,,,,,,3pz4ro9b1u6u45gs7d6apmo5x,R. Cabella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511735575,826,67,1,0,24,3adj8hkws0z1al232bg2h6tk0,0,56.5,85.8,2023-02-24T20:00:56.968Z,2023-02-25T06:26:54Z,4053447637,233,1388,,,,,,,,,,,,,,,,,,,,,,dl4e5ojyhccj6w0vgksfzvmxh,P. Lees-Melou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511619925,11,1,1,0,24,be2k34rut1lz79jxenabttqlc,1,42.9,13.5,2023-02-24T20:00:56.984Z,2023-02-25T06:26:54Z,4052824229,212,16.2,4052824221,56,Center,4052824225,140,51.3,4052824231,213,1.0,4053429279,178,,4052824227,141,33.4,,,,,,,3pz4ro9b1u6u45gs7d6apmo5x,R. Cabella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511619943,12,1,1,0,26,be2k34rut1lz79jxenabttqlc,1,50.3,30.5,2023-02-24T20:00:59.695Z,2023-02-25T06:26:53Z,4052824365,140,50.4,4052824371,213,1.6,4052824367,141,73.8,4052824369,212,29.4,4052824363,56,Center,4053429323,178,,4052824361,155,,,,,b8dd5q3n5irlkcv0ekzqhzc2x,J. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511619953,13,1,1,0,29,be2k34rut1lz79jxenabttqlc,0,49.4,69.8,2023-02-24T20:01:02.029Z,2023-02-25T06:26:53Z,4053429329,178,,4052824415,56,Center,4052824425,212,13.3,4052824421,141,78.2,4052824427,213,0.4,4052824417,140,60.8,,,,,,,e5xxqwz0sdlwkkmp8bgs1k6w9,T. Weah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511619997,7,1,1,0,30,3adj8hkws0z1al232bg2h6tk0,0,40.9,28.2,2023-02-24T20:01:03.107Z,2023-02-25T06:26:52Z,4052824637,1,,4052824629,140,68.9,4052824635,213,5.8,4052824633,212,33.7,4052824627,56,Right,4052824631,141,4.1,4053429361,178,,,,,ef2n7d6rysar49toiz2k3obth,K. Lala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511620061,14,1,1,0,34,be2k34rut1lz79jxenabttqlc,1,31.9,94.8,2023-02-24T20:01:07.522Z,2023-02-25T06:26:52Z,4052824945,141,76.1,4052824947,212,25.5,4052824949,213,3.7,4052824941,56,Back,4053429395,178,,4052824943,140,10.8,,,,,,,avk0vktquq3oum9w6dyodlz6y,Alexsandro Ribeiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511620151,15,1,1,0,39,be2k34rut1lz79jxenabttqlc,1,15.4,62.8,2023-02-24T20:01:12.292Z,2023-02-25T06:26:50Z,4052825441,213,5.0,4052825433,140,21.1,4053429409,178,,4052825431,56,Back,4052825435,141,37.4,4052825437,212,18.3,,,,,,,8h5jl1u3p8sr2pwdmyxl14416,L. Chevalier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511620193,16,1,1,0,46,be2k34rut1lz79jxenabttqlc,1,28.2,43.6,2023-02-24T20:01:18.922Z,2023-02-25T06:26:48Z,4052825649,140,28.0,4052825655,213,1.6,4052825653,212,22.5,4053429429,178,,4052825647,56,Back,4052825651,141,76.7,,,,,,,8jjep8bx1jpjuf8firxccc549,Tiago Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511620221,17,1,1,0,49,be2k34rut1lz79jxenabttqlc,1,31.2,76.1,2023-02-24T20:01:22.765Z,2023-02-25T06:26:47Z,4052825797,140,40.8,4052825805,213,5.7,4053429457,178,,4052825793,56,Back,4052825803,212,12.4,4052825801,141,65.4,,,,,,,avk0vktquq3oum9w6dyodlz6y,Alexsandro Ribeiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511620261,18,1,1,0,50,be2k34rut1lz79jxenabttqlc,1,39.8,67.7,2023-02-24T20:01:23.691Z,2023-02-25T06:26:46Z,4052825947,212,19.1,4053429475,178,,4052825945,141,47.0,4052825943,140,27.5,4052825941,56,Back,4052825949,213,4.0,,,,,,,bfdco9clf3dwltaogfhv5v0et,André Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511620315,19,1,1,0,53,be2k34rut1lz79jxenabttqlc,1,28,53.7,2023-02-24T20:01:26.073Z,2023-02-25T06:26:45Z,4052826241,212,17.1,4052826243,213,5.0,4052826239,141,29.4,4053429491,178,,4052826235,56,Back,4052826237,140,32.2,,,,,,,8jjep8bx1jpjuf8firxccc549,Tiago Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511620325,20,1,1,1,0,be2k34rut1lz79jxenabttqlc,1,34,24.8,2023-02-24T20:01:32.850Z,2023-02-25T06:26:44Z,4053429509,178,,4052826331,141,36.0,4052826327,56,Back,4052826333,212,8.1,4052826335,213,1.2,4052826329,140,36.6,,,,,,,31sljkjull0n7082fed26stzp,B. André,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511620357,21,1,1,1,0,be2k34rut1lz79jxenabttqlc,0,37.2,34.8,2023-02-24T20:01:33.509Z,2023-02-25T06:26:43Z,4052826473,213,5.4,4052826465,56,Back,4052826471,212,14.6,4052826467,140,45.6,4053429553,178,,4052826469,141,17.6,4052826463,155,,,,,bfdco9clf3dwltaogfhv5v0et,André Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511620369,8,61,1,1,2,3adj8hkws0z1al232bg2h6tk0,0,54.3,86,2023-02-24T20:01:35.277Z,2023-02-25T06:26:43Z,4053429663,178,,4052826533,56,Left,,,,,,,,,,,,,,,,,,,3imcuejzt9r6zvvv1xbn5jbl6,J. Le Douaron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511620381,22,3,1,1,3,be2k34rut1lz79jxenabttqlc,0,52.9,12.2,2023-02-24T20:01:36.560Z,2023-02-25T06:26:42Z,4052826595,286,,4053429907,178,,4052826741,233,9,4052826593,56,Right,4053233271,465,,,,,,,,,,,4st4hurqbtyzw1tbkzuuk78fe,E. Zhegrova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511620415,9,7,1,1,3,3adj8hkws0z1al232bg2h6tk0,1,47.1,87.8,2023-02-24T20:01:36.615Z,2023-02-25T06:26:41Z,4052826707,285,,4052826721,233,22,4052826705,56,Back,4053233273,384,,4053430047,178,,,,,,,,,,,2ds26ub6ho0baamsjcmh7mmfo,B. Locko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511620419,10,49,1,1,4,3adj8hkws0z1al232bg2h6tk0,1,48.7,81.4,2023-02-24T20:01:37.577Z,2023-02-25T06:26:41Z,,,,,,,,,,,,,,,,,,,,,,,,,5lfki1zoxd4l96hjbr2rw3d2h,H. Magnetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511620453,11,1,1,1,5,3adj8hkws0z1al232bg2h6tk0,1,48.7,84.3,2023-02-24T20:01:38.276Z,2023-02-25T06:26:40Z,4052826905,212,6.6,4052826907,213,2.6,4053430323,178,,4052826903,141,89.3,4052826899,56,Back,4052826901,140,43.3,,,,,,,5lfki1zoxd4l96hjbr2rw3d2h,H. Magnetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511620471,12,1,1,1,7,3adj8hkws0z1al232bg2h6tk0,0,42.5,89.7,2023-02-24T20:01:39.900Z,2023-02-25T06:26:39Z,4053430369,178,,4052826989,141,100.0,4052826985,56,Left,4052826993,213,0.3,4052826987,140,70.1,4052826991,212,30.0,,,,,,,2ds26ub6ho0baamsjcmh7mmfo,B. Locko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511620475,13,5,1,1,10,3adj8hkws0z1al232bg2h6tk0,0,72,101.6,2023-02-24T20:01:43.308Z,2023-02-25T03:33:15Z,4052827005,347,,4052827283,233,23,4052827003,56,Left,,,,,,,,,,,,,,,,2ds26ub6ho0baamsjcmh7mmfo,B. Locko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511620521,23,5,1,1,10,be2k34rut1lz79jxenabttqlc,1,28,-1.6,2023-02-24T20:01:43.308Z,2023-02-25T03:33:15Z,4052827235,347,,4052827233,56,Back,4052827263,233,13,,,,,,,,,,,,,,,,31sljkjull0n7082fed26stzp,B. André,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511620635,24,1,1,1,19,be2k34rut1lz79jxenabttqlc,0,30.5,0,2023-02-24T20:01:51.871Z,2023-02-25T06:26:39Z,4052828127,189,,4052827885,212,23.6,4052827887,213,1.4,4052827877,107,,4052827879,56,Back,4052827889,1,,4052827881,140,34.4,4052827883,141,32.2,7c0b5fz3m1uw0fwpm051e6rfu,B. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511621041,15,61,1,1,23,3adj8hkws0z1al232bg2h6tk0,1,59.1,69.7,2023-02-24T20:01:56.448Z,2023-02-25T06:26:38Z,4053430495,178,,4052829921,56,Center,,,,,,,,,,,,,,,,,,,36yupk7p1vks4dbguw53xhucp,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511620659,14,4,1,1,23,3adj8hkws0z1al232bg2h6tk0,1,58.9,72.7,2023-02-24T20:01:56.470Z,2023-02-25T06:26:38Z,4052827995,56,Center,4052828003,265,,4052828043,233,25,4052827999,152,,4052827991,13,,4052828005,286,,,,,,,,dl4e5ojyhccj6w0vgksfzvmxh,P. Lees-Melou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511620663,25,4,1,1,23,be2k34rut1lz79jxenabttqlc,0,41.1,27.3,2023-02-24T20:01:56.471Z,2023-02-25T06:26:37Z,4052828015,56,Back,4052828017,152,,4053430785,178,,4052828019,265,,4052828095,233,14,4052828013,13,,4052828021,285,,,,,3pz4ro9b1u6u45gs7d6apmo5x,R. Cabella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511621177,16,1,1,2,1,3adj8hkws0z1al232bg2h6tk0,1,61.3,72.6,2023-02-24T20:02:34.635Z,2023-02-25T06:26:37Z,4053430869,178,,4052830659,212,24.3,4052830651,152,,4052830653,56,Center,4052830661,213,4.8,4052830649,5,,4052830655,140,63.8,4052830657,141,37.1,ef2n7d6rysar49toiz2k3obth,K. Lala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511621209,17,1,1,2,4,3adj8hkws0z1al232bg2h6tk0,0,65,37.6,2023-02-24T20:02:37.311Z,2023-02-25T06:26:36Z,4052830825,140,94.7,4052830833,1,,4052830831,213,0.5,4052830827,141,61.5,4052830829,212,35.2,4052830823,56,Center,4053430919,178,,4052830821,155,,5lfki1zoxd4l96hjbr2rw3d2h,H. Magnetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511621265,26,4,1,2,5,be2k34rut1lz79jxenabttqlc,1,12,46.9,2023-02-24T20:02:38.772Z,2023-02-25T06:26:36Z,4052831299,233,18,4052831117,285,,4052831115,152,,4052831109,13,,4052831113,56,Back,4052831111,294,,,,,,,,31sljkjull0n7082fed26stzp,B. André,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511621279,18,4,1,2,5,3adj8hkws0z1al232bg2h6tk0,0,88,53.1,2023-02-24T20:02:38.773Z,2023-02-25T06:26:35Z,4052831191,294,,4052831193,56,Center,4052831197,286,,4052831333,233,26,4052831189,13,,4053431009,178,,4052831195,152,,,,,7nlijkywjl13h3ks132026iok,T. Arconte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511621465,27,1,1,2,22,be2k34rut1lz79jxenabttqlc,1,6.6,52.3,2023-02-24T20:02:55.338Z,2023-02-25T06:26:35Z,4052832183,189,,4052832129,5,,4052832151,212,16.0,4052832147,141,70.5,4053431039,178,,4052832139,56,Back,4052832157,213,0.9,4052832141,140,16.3,8h5jl1u3p8sr2pwdmyxl14416,L. Chevalier,4052832133,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511621507,28,1,1,2,22,be2k34rut1lz79jxenabttqlc,1,15.2,66.2,2023-02-24T20:02:55.591Z,2023-02-25T06:26:34Z,4052832365,140,37.8,4052832371,213,0.7,4052832367,141,95.4,4052832369,212,30.9,4053431195,178,,4052832363,56,Back,,,,,,,avk0vktquq3oum9w6dyodlz6y,Alexsandro Ribeiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511621519,29,1,1,2,28,be2k34rut1lz79jxenabttqlc,1,46.5,89.3,2023-02-24T20:03:01.127Z,2023-02-25T06:26:32Z,4052832425,140,67.6,4052832431,213,5.9,4052832427,141,76.6,4052832429,212,23.8,4053431303,178,,4052832423,56,Center,,,,,,,e5xxqwz0sdlwkkmp8bgs1k6w9,T. Weah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511621525,30,61,1,2,29,be2k34rut1lz79jxenabttqlc,0,65,72.7,2023-02-24T20:03:02.020Z,2023-02-25T06:26:32Z,4052832449,56,Center,4053431349,178,,,,,,,,,,,,,,,,,,,,a35r6fa79ipqqktiff3uhz6j9,J. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511621561,19,49,1,2,30,3adj8hkws0z1al232bg2h6tk0,1,26.1,30,2023-02-24T20:03:03.264Z,2023-02-25T06:26:31Z,,,,,,,,,,,,,,,,,,,,,,,,,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511621587,20,1,1,2,30,3adj8hkws0z1al232bg2h6tk0,1,25.6,30.1,2023-02-24T20:03:03.364Z,2023-02-25T06:26:31Z,4052832785,56,Back,4052832791,212,27.1,4052832787,140,2.1,4052832793,213,2.7,4052832789,141,46.4,4053431449,178,,,,,,,,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511621611,21,1,1,2,33,3adj8hkws0z1al232bg2h6tk0,1,4.5,37.2,2023-02-24T20:03:06.463Z,2023-02-25T06:26:30Z,4052832915,155,,4052832925,213,5.8,4053431465,178,,4052832927,1,,4052832917,56,Back,4052832919,140,38.5,4052832921,141,11.9,4052832923,212,39.6,7h2icfuwy00ilm14dw5xyl5g5,M. Bizot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511621657,22,1,1,2,35,3adj8hkws0z1al232bg2h6tk0,1,32.2,19,2023-02-24T20:03:08.392Z,2023-02-25T06:26:29Z,4052833157,56,Back,4052833163,212,9.9,4052833161,141,4.4,4052833165,213,4.8,4052833159,140,32.6,4053431483,178,,,,,,,,36yupk7p1vks4dbguw53xhucp,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511621685,23,1,1,2,36,3adj8hkws0z1al232bg2h6tk0,1,28.3,12.6,2023-02-24T20:03:09.195Z,2023-02-25T06:26:29Z,4052833325,140,41.6,4053431557,178,,4052833331,213,6.1,4052833327,141,9.5,4052833329,212,14.1,4052833323,56,Back,,,,,,,ef2n7d6rysar49toiz2k3obth,K. Lala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511621705,24,1,1,2,41,3adj8hkws0z1al232bg2h6tk0,0,57,3.8,2023-02-24T20:03:14.342Z,2023-02-25T06:26:27Z,4052833405,212,13.1,4052833407,213,6.3,4052833399,56,Right,4053431661,178,,4052833401,140,69.5,4052833403,141,3.2,,,,,,,36yupk7p1vks4dbguw53xhucp,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511621709,31,8,1,2,41,be2k34rut1lz79jxenabttqlc,1,35.4,94.9,2023-02-24T20:03:14.810Z,2023-02-25T06:26:27Z,4053431695,178,,4053233549,385,,4052833413,56,Back,,,,,,,,,,,,,,,,bfdco9clf3dwltaogfhv5v0et,André Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
