id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,assist,qualifier/15/value,qualifier/20/id,qualifier/20/qualifierId
2497797973,6,1,1,0,8,4t4hod56fsj7utpjdor8so5q6,1,10.5,69.6,2023-01-15T16:05:15.187Z,2023-01-16T01:20:34Z,3980173419,141,40.2,3980173415,56,Back,3980173413,123,,3980173421,212,21.6,3980173423,213,5.1,3980173417,140,18.2,3980781809,178,,3980229941,287,,d3xdl3p9vd1c0m316oq2pblxx,A. Nübel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497797981,7,1,1,0,11,4t4hod56fsj7utpjdor8so5q6,1,19.6,29.4,2023-01-15T16:05:18.588Z,2023-01-16T01:20:34Z,3980173477,213,5.4,3980173469,56,Back,3980781855,178,,3980173473,141,5.0,3980173475,212,21.6,3980173471,140,32.8,,,,,,,3djmsd2atvq16ysmocq7twsfd,A. Disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497797993,8,1,1,0,13,4t4hod56fsj7utpjdor8so5q6,1,26.4,2.4,2023-01-15T16:05:20.406Z,2023-01-16T01:20:33Z,3980173537,56,Back,3980173539,140,23.3,3980173541,141,19.7,3980173545,213,1.8,3980173543,212,12.2,3980781883,178,,,,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497797951,4,43,1,0,13,4t4hod56fsj7utpjdor8so5q6,1,0,0,2023-01-15T16:05:20.443Z,2023-01-15T16:23:01Z,3980225983,144,1,3980173327,141,57.8,3980173325,140,12.7,3980173331,213,3.1,3980173321,123,0,3980173323,56,Back,3980173329,212,0,,,,d3xdl3p9vd1c0m316oq2pblxx,A. Nübel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497798009,9,1,1,0,15,4t4hod56fsj7utpjdor8so5q6,1,17.6,15.6,2023-01-15T16:05:22.427Z,2023-01-16T01:20:32Z,3980173617,140,31.6,3980781903,178,,3980173619,141,21.0,3980173615,56,Back,3980173623,213,0.2,3980173621,212,15.2,,,,,,,3djmsd2atvq16ysmocq7twsfd,A. Disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497798023,10,1,1,0,17,4t4hod56fsj7utpjdor8so5q6,1,26.6,22.5,2023-01-15T16:05:24.196Z,2023-01-16T01:20:31Z,3980173701,213,5.2,3980173693,56,Back,3980173695,140,31.8,3980173699,212,11.2,3980173697,141,8.2,3980781939,178,,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497798065,11,1,1,0,18,4t4hod56fsj7utpjdor8so5q6,1,29.7,5,2023-01-15T16:05:25.875Z,2023-01-16T01:20:30Z,3980173819,140,33.8,3980173823,212,9.2,3980781953,178,,3980173821,141,16.9,3980173825,213,1.1,3980173817,56,Back,,,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497798077,12,1,1,0,19,4t4hod56fsj7utpjdor8so5q6,1,39.9,17.3,2023-01-15T16:05:26.820Z,2023-01-16T01:20:30Z,3980173859,212,11.3,3980173855,140,29.6,3980173853,56,Back,3980173861,213,2.8,3980781989,178,,3980173857,141,22.1,,,,,,,rn17zrbsh1g9r1tj4xyvhgr8,E. Ben Seghir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497801001,84,1,1,0,20,4t4hod56fsj7utpjdor8so5q6,1,33.9,24.9,2023-01-15T16:05:27.910Z,2023-01-16T01:20:29Z,3980782025,178,,3980236887,141,38.2,3980236891,213,1.4,3980236885,140,35.2,3980236883,56,Back,3980236889,212,9.1,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497798095,13,1,1,0,21,4t4hod56fsj7utpjdor8so5q6,1,34.3,41.6,2023-01-15T16:05:28.900Z,2023-01-16T01:20:29Z,3980173965,212,14.2,3980173961,140,35.9,3980173963,141,20.9,3980782055,178,,3980173967,213,4.8,3980173959,56,Back,,,,,,,2rio84cmao72sc7lnsodwzzhm,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497798141,14,1,1,0,22,4t4hod56fsj7utpjdor8so5q6,1,33.7,33.9,2023-01-15T16:05:29.724Z,2023-01-16T01:20:29Z,3980174193,140,29.5,3980174191,56,Back,3980174195,141,81.4,3980174199,213,1.7,3980899623,1,,3980782141,178,,3980174197,212,32.6,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497798163,15,1,1,0,28,4t4hod56fsj7utpjdor8so5q6,1,31.9,82.1,2023-01-15T16:05:35.493Z,2023-01-16T01:20:27Z,3980782423,178,,3980174327,212,6.9,3980174325,141,75.6,3980174321,56,Back,3980174323,140,26.9,3980174329,213,3.8,,,,,,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497798201,16,1,1,0,30,4t4hod56fsj7utpjdor8so5q6,1,27.5,68.2,2023-01-15T16:05:37.309Z,2023-01-16T01:20:26Z,3980782445,178,,3980174527,212,24.1,3980174519,56,Back,3980174525,141,32.7,3980174523,140,28.1,3980174529,213,4.7,,,,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497798227,17,1,1,0,33,4t4hod56fsj7utpjdor8so5q6,1,33.6,30.2,2023-01-15T16:05:40.429Z,2023-01-16T01:20:25Z,3980782493,178,,3980174677,213,5.6,3980174669,56,Right,3980174673,141,5.0,3980174671,140,52.9,3980174675,212,26.5,,,,,,,3djmsd2atvq16ysmocq7twsfd,A. Disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497798259,7,45,1,0,35,6xjy1q2m55iiwe8g1r1yffbc9,0,47.4,92,2023-01-15T16:05:42.189Z,2023-01-16T01:20:25Z,3980174931,233,18,3980174883,56,Back,3980174885,285,,,,,,,,,,,,,,,,,1lbgavu1rxlrfg14062suwyj9,R. Nouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497798231,18,3,1,0,35,4t4hod56fsj7utpjdor8so5q6,1,52.6,8,2023-01-15T16:05:42.189Z,2023-01-16T01:20:24Z,3980174919,233,7,3980782519,178,,3980593679,464,,3980174699,56,Right,3980174701,286,,,,,,,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497798243,19,1,1,0,36,4t4hod56fsj7utpjdor8so5q6,1,51,12.2,2023-01-15T16:05:43.245Z,2023-01-16T01:20:24Z,3980174763,213,0.9,3980174761,212,18.6,3980174757,140,61.7,3980174755,56,Center,3980782581,178,,3980174759,141,34.0,,,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497798257,20,1,1,0,37,4t4hod56fsj7utpjdor8so5q6,1,58.4,24.3,2023-01-15T16:05:44.380Z,2023-01-16T01:20:24Z,3980174867,212,2.4,3980174869,213,3.0,3980174861,56,Center,3980174865,141,24.8,3980782627,178,,3980174863,140,56.1,,,,,,,rn17zrbsh1g9r1tj4xyvhgr8,E. Ben Seghir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497798265,21,1,1,0,38,4t4hod56fsj7utpjdor8so5q6,0,53.5,28,2023-01-15T16:05:45.041Z,2023-01-16T01:20:23Z,3980174909,140,64.1,3980782685,178,,3980174905,3,,3980174907,56,Center,3980174913,212,13.8,3980174911,141,40.0,3980174915,213,0.6,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497874729,663,49,1,0,39,6xjy1q2m55iiwe8g1r1yffbc9,1,33.5,63.7,2023-01-15T16:05:46.517Z,2023-01-16T01:20:23Z,,,,,,,,,,,,,,,,,,,,,,,,,crdmczlhynym2z1adqlbt853p,F. Mayembo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497798285,8,1,1,0,39,6xjy1q2m55iiwe8g1r1yffbc9,0,33.5,63.7,2023-01-15T16:05:46.565Z,2023-01-16T01:20:22Z,3980175047,141,58.1,3980782767,178,,3980175051,213,6.2,3980175053,1,,3980175049,212,38.4,3980175041,157,,3980175045,140,69.9,3980175043,56,Center,crdmczlhynym2z1adqlbt853p,F. Mayembo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497798295,22,1,1,0,42,4t4hod56fsj7utpjdor8so5q6,1,33.2,46.6,2023-01-15T16:05:49.940Z,2023-01-16T01:20:22Z,3980175111,212,15.5,3980175115,213,5.0,3980175107,141,24.9,3980783055,388,,3980175101,3,,3980175105,140,37.6,3980175103,56,Back,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497798307,23,1,1,0,44,4t4hod56fsj7utpjdor8so5q6,0,33.3,28.2,2023-01-15T16:05:51.650Z,2023-01-16T01:20:21Z,3980175179,141,9.7,3980175175,56,Back,3980175181,212,16.3,3980175171,3,,3980175183,213,5.4,3980783151,178,,3980175177,140,43.1,,,,3djmsd2atvq16ysmocq7twsfd,A. Disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497798329,9,50,1,0,47,6xjy1q2m55iiwe8g1r1yffbc9,1,58.3,86.8,2023-01-15T16:05:54.181Z,2023-01-16T00:59:22Z,3980175349,233,24,3980175309,286,,3980175307,56,Left,,,,,,,,,,,,,,,,1lbgavu1rxlrfg14062suwyj9,R. Nouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497798333,24,7,1,0,47,4t4hod56fsj7utpjdor8so5q6,0,41.7,13.2,2023-01-15T16:05:54.884Z,2023-01-16T00:59:22Z,3980783267,178,,3980598927,385,,3980175325,285,,3980175321,56,Back,3980175341,233,9,,,,,,,,,,f5j3vhj805xtkos7l538u0d7t,K. Diatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497798331,10,61,1,0,48,6xjy1q2m55iiwe8g1r1yffbc9,1,58.9,86.8,2023-01-15T16:05:55.172Z,2023-01-16T01:20:20Z,3980783341,389,,3980175319,56,Left,3980783339,21,,,,,,,,,,,,,,,,,1lbgavu1rxlrfg14062suwyj9,R. Nouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497798337,25,49,1,0,49,4t4hod56fsj7utpjdor8so5q6,1,41.5,7.5,2023-01-15T16:05:56.428Z,2023-01-16T01:20:20Z,,,,,,,,,,,,,,,,,,,,,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497798341,26,1,1,0,49,4t4hod56fsj7utpjdor8so5q6,0,41.6,7.3,2023-01-15T16:05:56.444Z,2023-01-16T01:20:19Z,3980783447,178,,3980175369,140,45.0,3980175371,141,10.7,3980175375,213,0.6,3980175373,212,4.3,3980175367,56,Back,,,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497798345,11,1,1,0,50,6xjy1q2m55iiwe8g1r1yffbc9,0,51.6,88.7,2023-01-15T16:05:57.095Z,2023-01-16T01:20:19Z,3980175393,212,9.7,3980175387,56,Left,3980175395,213,1.0,3980175391,141,100.0,3980175389,140,56.3,3980783493,178,,,,,,,,84ikqi9s3lng1mo4lxwq210wl,T. Mangani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497798347,12,5,1,0,51,6xjy1q2m55iiwe8g1r1yffbc9,0,58.4,101.3,2023-01-15T16:05:58.044Z,2023-01-15T21:52:20Z,3980175397,56,Left,3980175399,347,,3980190537,233,83,,,,,,,,,,,,,,,,84ikqi9s3lng1mo4lxwq210wl,T. Mangani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497800997,83,5,1,0,51,4t4hod56fsj7utpjdor8so5q6,1,41.6,-1.3,2023-01-15T16:05:58.044Z,2023-01-15T21:52:20Z,3980190519,233,12,3980190511,347,,3980190509,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497798373,27,1,1,0,53,4t4hod56fsj7utpjdor8so5q6,1,46.4,0,2023-01-15T16:06:00.879Z,2023-01-16T01:20:18Z,3980175607,213,2.1,3980189277,107,,3980175605,212,13.5,3980175601,140,39.7,3980175603,141,15.0,3980244423,189,,3980175599,56,Back,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497798397,30,1,1,0,57,4t4hod56fsj7utpjdor8so5q6,1,43.4,18.1,2023-01-15T16:06:04.382Z,2023-01-16T01:20:17Z,3980783587,178,,3980175787,212,21.9,3980175789,213,2.0,3980175781,56,Back,3980175785,141,46.8,3980175783,140,33.9,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497798379,28,43,1,0,57,4t4hod56fsj7utpjdor8so5q6,1,0,0,2023-01-15T16:06:04.651Z,2023-01-15T16:28:44Z,3980175665,212,36.9,3980175661,140,28.5,3980175663,141,66.6,3980175659,56,Back,3980245291,144,1,3980244833,1,0,3980175667,213,2.0,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497798385,29,43,1,0,58,4t4hod56fsj7utpjdor8so5q6,1,0,0,2023-01-15T16:06:05.355Z,2023-01-15T16:28:46Z,3980175729,141,20.9,3980245409,144,1,3980175725,56,Back,3980175731,212,11.0,3980175733,213,1.7,3980175727,140,39.4,,,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497798435,31,1,1,1,0,4t4hod56fsj7utpjdor8so5q6,1,36.3,56.6,2023-01-15T16:06:07.404Z,2023-01-16T01:20:16Z,3980175969,141,94.8,3980175965,56,Back,3980783611,178,,3980175973,213,1.4,3980175971,212,26.5,3980175967,140,41.5,,,,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497798465,32,1,1,1,2,4t4hod56fsj7utpjdor8so5q6,1,43.3,91.8,2023-01-15T16:06:09.388Z,2023-01-16T01:20:16Z,3980783667,178,,3980176087,141,72.6,3980176089,212,15.9,3980176083,56,Back,3980176085,140,34.6,3980176091,213,4.1,,,,,,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497798503,33,1,1,1,6,4t4hod56fsj7utpjdor8so5q6,1,40.1,69.1,2023-01-15T16:06:13.052Z,2023-01-16T01:20:15Z,3980783765,178,,3980176293,212,28.3,3980176291,141,27.9,3980176295,213,4.9,3980176289,140,43.9,3980176287,56,Back,,,,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497798519,34,1,1,1,9,4t4hod56fsj7utpjdor8so5q6,1,50,26.6,2023-01-15T16:06:16.575Z,2023-01-16T01:20:14Z,3980176359,56,Right,3980176371,213,5.6,3980176367,141,3.6,3980783825,178,,3980176363,140,67.7,3980176369,212,24.3,,,,,,,3djmsd2atvq16ysmocq7twsfd,A. Disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497798579,35,1,1,1,12,4t4hod56fsj7utpjdor8so5q6,1,70.3,8.5,2023-01-15T16:06:19.093Z,2023-01-16T01:20:13Z,3980783881,178,,3980176709,141,7.3,3980176701,56,Right,3980176713,213,6.2,3980176711,212,18.2,3980176707,140,87.6,,,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497923819,1894,67,1,1,15,4t4hod56fsj7utpjdor8so5q6,1,96.6,4.4,2023-01-15T16:06:22.744Z,2023-01-16T01:20:12Z,3980860057,233,1078,,,,,,,,,,,,,,,,,,,,,,f5j3vhj805xtkos7l538u0d7t,K. Diatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497923817,1078,67,1,1,15,6xjy1q2m55iiwe8g1r1yffbc9,0,3.4,95.6,2023-01-15T16:06:22.745Z,2023-01-16T01:20:12Z,3980860061,233,1894,,,,,,,,,,,,,,,,,,,,,,1lbgavu1rxlrfg14062suwyj9,R. Nouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497798591,36,1,1,1,15,4t4hod56fsj7utpjdor8so5q6,0,97.4,0.1,2023-01-15T16:06:22.791Z,2023-01-16T01:20:11Z,3980783929,178,,3980603165,20,,3980176793,236,,3980176753,155,,3980176763,213,2.0,3980176757,140,94.9,3980176795,233,13,3980603163,224,,f5j3vhj805xtkos7l538u0d7t,K. Diatta,3980176759,141,8.9,3980176751,2,3980176755,56,Right,3980176799,286,3980176761,212,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497798605,13,12,1,1,15,6xjy1q2m55iiwe8g1r1yffbc9,1,2.8,96,2023-01-15T16:06:22.862Z,2023-01-16T01:20:11Z,3980176781,56,Back,3980783997,178,,3980176843,233,36,3980176779,185,,,,,,,,,,,,,,1lbgavu1rxlrfg14062suwyj9,R. Nouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
