id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value,assist,qualifier/18/value
2469773623,6,1,1,0,10,750ustvk4jfqmo8q4gnrcxy7z,1,45.1,32.2,2022-10-09T15:05:31.808Z,2022-10-10T01:12:15Z,3832229401,140,75.4,3832229413,213,5.9,3832229409,212,34.1,3833887717,178,,3832229395,56,Right,3832229417,1,,3832229405,141,14.3,,,,53yrdwlr1pw23bxyxfg85npat,N. Pallois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469773631,7,1,1,0,17,750ustvk4jfqmo8q4gnrcxy7z,0,93.9,21,2022-10-09T15:05:38.269Z,2022-10-10T01:12:13Z,3832229443,155,,3832229451,212,0.9,3832229447,140,93.1,3832229445,56,Right,3832229441,2,,3832229527,233,7,3833006411,20,,3832229525,236,,d3y4csfpvhzcowlusw9xe32eh,Mostafa Mohamed,3832229453,213,3.6,3833887981,178,,3833006409,224,3832229449,141,20.4,3832229531,286,,,,,,,,,,,,,,,,,,,,,,,,,
2469773635,7,12,1,0,17,z1wbqtd0fz5t5eezjvrbld3h,1,6.1,77,2022-10-09T15:05:38.379Z,2022-10-10T01:12:13Z,3833888253,178,,3832229541,233,7,3832229495,185,,3832229497,56,Back,,,,,,,,,,,,,92qqdiryqd8juqdjq8585476y,A. Truffert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469773675,8,52,1,0,19,z1wbqtd0fz5t5eezjvrbld3h,1,7.5,56.6,2022-10-09T15:05:40.745Z,2022-10-10T01:12:12Z,3833888491,178,,3833006751,377,,,,,,,,,,,,,,,,,,,,cym4wbw14zw1jh4jsp3sbyk0l,S. Mandanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469773841,9,1,1,0,28,z1wbqtd0fz5t5eezjvrbld3h,1,13.3,48.9,2022-10-09T15:05:49.192Z,2022-10-10T01:12:12Z,3832230481,56,Back,3832230483,140,15.4,3833889029,178,,3832230489,213,4.9,3832230485,141,34.1,3832230487,212,10.3,3832230479,123,,,,,cym4wbw14zw1jh4jsp3sbyk0l,S. Mandanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469773917,10,1,1,0,30,z1wbqtd0fz5t5eezjvrbld3h,1,16.8,38.6,2022-10-09T15:05:51.569Z,2022-10-10T01:12:11Z,3832230945,213,1.3,3833889455,178,,3832230937,56,Back,3832230941,141,66.9,3832230943,212,19.7,3832230939,140,21.0,,,,,,,otan631zzfnq2sektkl3ywo9,J. Rodon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469773953,11,1,1,0,36,z1wbqtd0fz5t5eezjvrbld3h,1,32.6,71.8,2022-10-09T15:05:57.758Z,2022-10-10T01:12:09Z,3832231153,213,4.3,3832231145,56,Back,3832231149,141,50.4,3832231151,212,16.2,3832231147,140,25.9,3833889747,178,,,,,,,,8qlz4omhgfnzyb2cgeou7xn56,A. Theate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469773983,12,1,1,0,40,z1wbqtd0fz5t5eezjvrbld3h,1,24.9,51.7,2022-10-09T15:06:00.962Z,2022-10-10T01:12:08Z,3832231299,56,Back,3832231305,212,20.9,3833890047,178,,3832231307,213,1.3,3832231301,140,30.5,3832231303,141,81.2,,,,,,,otan631zzfnq2sektkl3ywo9,J. Rodon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469774021,13,1,1,0,43,z1wbqtd0fz5t5eezjvrbld3h,1,36,83.5,2022-10-09T15:06:04.327Z,2022-10-10T01:12:06Z,3832231497,212,19.9,3832231495,141,95.3,3832231491,56,Left,3832231493,140,53.3,3833890263,178,,3832231499,213,0.4,,,,,,,8qlz4omhgfnzyb2cgeou7xn56,A. Theate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469774057,14,1,1,0,47,z1wbqtd0fz5t5eezjvrbld3h,1,51.4,93.5,2022-10-09T15:06:08.215Z,2022-10-10T01:12:04Z,3832231667,56,Back,3832231673,212,15.4,3833890527,178,,3832231671,141,85.9,3832231675,213,3.5,3832231669,140,37.6,,,,,,,92qqdiryqd8juqdjq8585476y,A. Truffert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469774117,15,1,1,0,49,z1wbqtd0fz5t5eezjvrbld3h,1,35.4,87.6,2022-10-09T15:06:10.506Z,2022-10-10T01:12:03Z,3832232027,141,54.8,3832232025,140,12.9,3832232023,56,Back,3832232033,1,,3832232031,213,3.9,3833890773,178,,3832232029,212,32.5,,,,8qlz4omhgfnzyb2cgeou7xn56,A. Theate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469774203,16,1,1,0,54,z1wbqtd0fz5t5eezjvrbld3h,1,13.2,50.5,2022-10-09T15:06:15.801Z,2022-10-10T01:12:00Z,3832232517,213,5.2,3832232515,212,28.5,3833891011,178,,3832232509,56,Back,3832232511,140,26.1,3832232513,141,13.6,,,,,,,cym4wbw14zw1jh4jsp3sbyk0l,S. Mandanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469774231,17,1,1,1,1,z1wbqtd0fz5t5eezjvrbld3h,1,27.2,15.8,2022-10-09T15:06:22.072Z,2022-10-10T01:11:59Z,3832232681,56,Back,3832232699,213,0.2,3832232691,141,19.9,3833891443,178,,3832232695,212,14.1,3832232685,140,40.4,,,,,,,c7xltzkcj4u5qmw4j1e9gxmmt,Xeka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469774263,18,1,1,1,2,z1wbqtd0fz5t5eezjvrbld3h,1,42.7,21.2,2022-10-09T15:06:23.073Z,2022-10-10T01:11:58Z,3832232903,140,45.0,3832232901,56,Back,3833891805,178,,3832232909,213,5.0,3832232907,212,10.1,3832232905,141,6.8,,,,,,,draibw1vui84ciizu30az81jp,B. Bourigeaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469774287,19,1,1,1,3,z1wbqtd0fz5t5eezjvrbld3h,1,46.5,2.6,2022-10-09T15:06:24.601Z,2022-10-10T01:11:58Z,3833892089,178,,3832233009,56,Right,3832233013,141,13.6,3832233011,140,58.6,3832233017,213,0.5,3832233015,212,14.7,,,,,,,xrh2szvp5808no7zm1et2zf9,H. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469774295,20,61,1,1,4,z1wbqtd0fz5t5eezjvrbld3h,0,61.9,8.3,2022-10-09T15:06:25.670Z,2022-10-10T01:11:57Z,3833892477,178,,3832233043,56,Right,,,,,,,,,,,,,,,,,,,dw9fzixumboknmucqgqffurmy,A. Kalimuendo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469774327,8,1,1,1,6,750ustvk4jfqmo8q4gnrcxy7z,1,34.7,86.9,2022-10-09T15:06:26.812Z,2022-10-10T01:11:57Z,3832233275,213,6.1,3832233269,140,47.0,3832233267,56,Back,3833892727,178,,3832233271,141,84.1,3832233273,212,13.1,,,,,,,53yrdwlr1pw23bxyxfg85npat,N. Pallois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469774331,9,49,1,1,6,750ustvk4jfqmo8q4gnrcxy7z,1,46.3,82,2022-10-09T15:06:27.632Z,2022-10-10T01:11:55Z,,,,,,,,,,,,,,,,,,,,,,,,,6tedvat245ajkir9c4035i0np,M. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469774413,10,50,1,1,10,750ustvk4jfqmo8q4gnrcxy7z,1,57.4,96.1,2022-10-09T15:06:31.682Z,2022-10-10T01:11:48Z,3832233923,233,21,3832233733,286,,3832233731,56,Left,,,,,,,,,,,,,,,,6tedvat245ajkir9c4035i0np,M. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469774425,21,7,1,1,11,z1wbqtd0fz5t5eezjvrbld3h,1,42.6,3.9,2022-10-09T15:06:32.062Z,2022-10-10T01:11:48Z,3833893657,178,,3833012303,385,,3832233799,56,Back,3832233801,285,,3832233797,167,,3832233857,233,10,,,,,,,xrh2szvp5808no7zm1et2zf9,H. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469774481,11,5,1,1,13,750ustvk4jfqmo8q4gnrcxy7z,1,58.2,101.6,2022-10-09T15:06:34.432Z,2022-10-09T21:53:52Z,3832234105,233,22,3832234099,347,,3832234095,56,Left,,,,,,,,,,,,,,,,6tedvat245ajkir9c4035i0np,M. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469774433,22,5,1,1,13,z1wbqtd0fz5t5eezjvrbld3h,0,41.8,-1.6,2022-10-09T15:06:34.432Z,2022-10-09T21:53:52Z,3832234163,233,11,3832233827,347,,3832233825,56,Back,,,,,,,,,,,,,,,,xrh2szvp5808no7zm1et2zf9,H. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469774651,12,1,1,1,28,750ustvk4jfqmo8q4gnrcxy7z,1,61.5,100,2022-10-09T15:06:49.183Z,2022-10-10T01:11:48Z,3832235091,140,73.0,3832235089,56,Left,3832235093,141,80.2,3832235095,212,19.0,3832235097,213,5.4,3832235087,107,,,,,,,,4a7x84pflda40oka94y36gwk,Q. Merlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469774663,13,44,1,1,29,750ustvk4jfqmo8q4gnrcxy7z,1,75.9,87.2,2022-10-09T15:06:50.559Z,2022-10-10T01:11:47Z,3832235161,56,Left,3832235163,286,,3832235601,233,23,,,,,,,,,,,,,,,,d3y4csfpvhzcowlusw9xe32eh,Mostafa Mohamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469774671,23,44,1,1,29,z1wbqtd0fz5t5eezjvrbld3h,0,24.1,12.8,2022-10-09T15:06:50.560Z,2022-10-10T01:11:47Z,3832235671,233,13,3832235199,285,,3832235197,56,Back,,,,,,,,,,,,,,,,otan631zzfnq2sektkl3ywo9,J. Rodon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469774695,14,1,1,1,29,750ustvk4jfqmo8q4gnrcxy7z,0,75.5,87.3,2022-10-09T15:06:50.598Z,2022-10-10T01:11:46Z,3832235331,140,74.3,3832235333,141,81.2,3832235329,56,Left,3833894807,388,,3832235325,3,,3832235337,213,4.4,3832235335,212,4.3,3832235327,168,,d3y4csfpvhzcowlusw9xe32eh,Mostafa Mohamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469774681,24,61,1,1,29,z1wbqtd0fz5t5eezjvrbld3h,1,24.2,12.5,2022-10-09T15:06:50.616Z,2022-10-10T01:11:46Z,3833895255,15,,3833895257,388,,3832235247,56,Back,,,,,,,,,,,,,,,,otan631zzfnq2sektkl3ywo9,J. Rodon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469774739,15,5,1,1,31,750ustvk4jfqmo8q4gnrcxy7z,1,74.6,101.4,2022-10-09T15:06:52.373Z,2022-10-09T21:54:23Z,3832235537,56,Left,3832235593,233,25,3832235541,347,,,,,,,,,,,,,,,,,d3y4csfpvhzcowlusw9xe32eh,Mostafa Mohamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469774703,25,5,1,1,31,z1wbqtd0fz5t5eezjvrbld3h,0,25.4,-1.4,2022-10-09T15:06:52.373Z,2022-10-09T21:54:23Z,3832235351,56,Back,3832235637,233,15,3832235353,347,,,,,,,,,,,,,,,,,otan631zzfnq2sektkl3ywo9,J. Rodon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469774857,16,1,1,1,38,750ustvk4jfqmo8q4gnrcxy7z,1,76.5,100,2022-10-09T15:06:58.936Z,2022-10-10T01:11:46Z,3832236133,56,Left,3832236131,155,,3832236141,213,4.2,3832236139,212,16.0,3832236129,107,,3832236137,141,81.0,3832236135,140,69.1,,,,4a7x84pflda40oka94y36gwk,Q. Merlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469820893,399,1,1,1,39,750ustvk4jfqmo8q4gnrcxy7z,0,74,81,2022-10-09T15:07:00.038Z,2022-10-10T01:11:45Z,3832484951,140,73.1,3832484959,212,1.4,3832484947,56,Left,3832484963,213,4.0,3832484955,141,79.4,3833895933,178,,,,,,,,oc04nz0mrmzeqpcbql3rbhlh,M. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469774843,26,61,1,1,39,z1wbqtd0fz5t5eezjvrbld3h,1,24.5,19.3,2022-10-09T15:07:00.174Z,2022-10-10T01:11:45Z,3833896107,178,,3832236039,56,Back,,,,,,,,,,,,,,,,,,,crn7i9243dnczl74jti8i5pzp,F. Tait,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469774965,18,5,1,1,41,750ustvk4jfqmo8q4gnrcxy7z,1,73.4,101.6,2022-10-09T15:07:01.831Z,2022-10-09T21:54:44Z,3832236703,56,Left,3832236741,233,27,3832236707,347,,,,,,,,,,,,,,,,,4a7x84pflda40oka94y36gwk,Q. Merlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469774853,27,5,1,1,41,z1wbqtd0fz5t5eezjvrbld3h,0,26.6,-1.6,2022-10-09T15:07:01.831Z,2022-10-09T21:54:45Z,3832236095,347,,3832236779,233,18,3832236093,56,Back,,,,,,,,,,,,,,,,crn7i9243dnczl74jti8i5pzp,F. Tait,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469774865,17,43,1,1,41,750ustvk4jfqmo8q4gnrcxy7z,1,0,0,2022-10-09T15:07:02.681Z,2022-10-09T15:07:08Z,3832236187,56,Left,3832236195,213,5.0,3832236191,141,89.9,3832236193,212,8.4,3832236611,144,1,3832236189,140,74.5,,,,,,,4a7x84pflda40oka94y36gwk,Q. Merlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469775013,19,1,1,1,47,750ustvk4jfqmo8q4gnrcxy7z,1,76.4,100,2022-10-09T15:07:08.678Z,2022-10-10T01:11:45Z,3832236959,141,85.7,3832236953,107,,3832236957,140,70.2,3832236955,56,Left,3832236961,212,12.7,3832236963,213,4.2,,,,,,,4a7x84pflda40oka94y36gwk,Q. Merlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469775025,20,1,1,1,49,750ustvk4jfqmo8q4gnrcxy7z,1,74.8,84.5,2022-10-09T15:07:09.897Z,2022-10-10T01:11:44Z,3832237025,213,1.9,3832237015,140,72.1,3832237013,56,Left,3833899659,178,,3832237019,141,97.2,3832237021,212,9.1,,,,,,,oc04nz0mrmzeqpcbql3rbhlh,M. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469775047,21,1,1,1,50,750ustvk4jfqmo8q4gnrcxy7z,0,75.8,97.3,2022-10-09T15:07:11.434Z,2022-10-10T01:11:43Z,3832237101,56,Left,3832237103,140,73.3,3832237109,213,3.8,3833899815,178,,3832237107,212,3.4,3832237105,141,94.1,,,,,,,4a7x84pflda40oka94y36gwk,Q. Merlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469775053,28,49,1,1,51,z1wbqtd0fz5t5eezjvrbld3h,1,19.8,9.8,2022-10-09T15:07:12.507Z,2022-10-10T01:11:43Z,,,,,,,,,,,,,,,,,,,,,,,,,xrh2szvp5808no7zm1et2zf9,H. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469775067,29,1,1,1,52,z1wbqtd0fz5t5eezjvrbld3h,0,22.9,6.5,2022-10-09T15:07:13.425Z,2022-10-10T01:11:42Z,3832237229,141,7.7,3832237233,212,1.5,3832237301,233,22,3833900617,178,,3832237237,213,0.6,3832237227,140,24.1,3832237305,286,,3832237225,56,Back,xrh2szvp5808no7zm1et2zf9,H. Traoré,3832237299,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469775071,22,74,1,1,52,750ustvk4jfqmo8q4gnrcxy7z,1,76.5,95.7,2022-10-09T15:07:13.472Z,2022-10-10T01:11:42Z,3832237243,56,Left,3833900905,178,,3832237343,233,29,3832237245,285,,,,,,,,,,,,,,4a7x84pflda40oka94y36gwk,Q. Merlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469775115,23,49,1,1,54,750ustvk4jfqmo8q4gnrcxy7z,1,86.9,93.7,2022-10-09T15:07:15.597Z,2022-10-10T01:11:41Z,,,,,,,,,,,,,,,,,,,,,,,,,6tedvat245ajkir9c4035i0np,M. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469775249,24,1,1,1,56,750ustvk4jfqmo8q4gnrcxy7z,1,95,86.7,2022-10-09T15:07:17.318Z,2022-10-10T01:11:40Z,3832238121,140,89.6,3832238119,56,Center,3832238129,1,,3832239467,154,,3832239465,210,13,3832238123,141,36.9,3833902225,178,,3832238117,155,,6tedvat245ajkir9c4035i0np,M. Simon,3832238115,2,,3832238125,212,34.3,3832238127,213,3833015645,224,,3833015647,72,1,4.5,,,,,,,,,,,,,,,,,,,,,,,
2469775251,25,13,1,1,58,750ustvk4jfqmo8q4gnrcxy7z,1,88.1,36.4,2022-10-09T15:07:19.399Z,2022-10-10T01:11:40Z,3832239509,328,,3832239489,113,,3833902447,178,,3832239501,102,56.5,3832239511,230,99.2,3832239491,77,,3832238153,22,,3832239503,103,68.1,9yfnfwqog4y572aoe2iztnbv9,L. Blas,3832239513,231,49.6,3832239493,29,,3832239495,154,3832239505,108,,3832239497,55,,,24,3832239487,72,3832238155,63,3832238157,56,Center,,,,,,,,,,,,,,,
