id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/12/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,keyPass,qualifier/10/value,qualifier/15/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2506394079,8,1,1,0,10,4t4hod56fsj7utpjdor8so5q6,0,81.2,43.3,2023-02-11T16:00:16.033Z,2023-02-12T03:05:34Z,4025232967,141,47.8,4025232969,212,7.4,4025232963,56,Center,4025232971,213,0.4,4026957551,178,,4025232965,140,87.6,,,,,,,a2s2c6anax9wnlsw1s6vunl5h,W. Ben Yedder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506394117,4,12,1,0,11,2b3mar72yy8d6uvat1ka6tn3r,1,14.6,48.5,2023-02-11T16:00:16.555Z,2023-02-12T03:05:34Z,4025367537,141,43.1,4025233183,56,Back,4025367539,212,15.2,4026957647,178,,4025367535,140,28.6,4025367541,213,6.0,4025367723,15,,,,,5qg0coudjinnt978myh4n4n2t,Danilo Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506394133,9,1,1,0,13,4t4hod56fsj7utpjdor8so5q6,1,72.5,52.7,2023-02-11T16:00:18.535Z,2023-02-12T03:05:33Z,4025233285,56,Center,4025233289,141,78.4,4025233291,212,17.9,4025233293,213,1.8,4025233287,140,68.7,4026957821,178,,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506394145,10,1,1,0,16,4t4hod56fsj7utpjdor8so5q6,1,72.7,82.5,2023-02-11T16:00:21.287Z,2023-02-12T03:05:33Z,4026957857,178,,4025233355,56,Center,4025233363,213,5.6,4025233357,140,78.6,4025233361,212,7.9,4025233359,141,75.4,,,,,,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506394193,11,1,1,0,17,4t4hod56fsj7utpjdor8so5q6,1,79.7,80,2023-02-11T16:00:22.084Z,2023-02-12T03:05:32Z,4025233609,213,1.8,4025233607,212,8.2,4025233603,140,78.0,4025233601,56,Left,4026957945,178,,4025233605,141,91.8,,,,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506394197,12,1,1,0,19,4t4hod56fsj7utpjdor8so5q6,0,82.6,94.7,2023-02-11T16:00:24.554Z,2023-02-12T03:05:31Z,4025233633,212,4.1,4026958373,178,,4025233631,141,90.6,4025233627,56,Left,4025233629,140,79.8,4025233635,213,3.9,,,,,,,rn17zrbsh1g9r1tj4xyvhgr8,E. Ben Seghir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506394185,6,8,1,0,19,2b3mar72yy8d6uvat1ka6tn3r,1,15.9,9.5,2023-02-11T16:00:24.870Z,2023-02-12T03:05:31Z,4026958423,178,,4026215539,385,,4025233583,56,Back,,,,,,,,,,,,,,,,ausceoo438aoxbb6gl8tpes16,T. Pembélé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506394177,5,43,1,0,20,2b3mar72yy8d6uvat1ka6tn3r,1,0,0,2023-02-11T16:00:25.087Z,2023-02-11T16:09:41Z,4025298385,144,61,4025233543,56,Back,,,,,,,,,,,,,,,,,,,ausceoo438aoxbb6gl8tpes16,T. Pembélé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506394209,7,5,1,0,20,2b3mar72yy8d6uvat1ka6tn3r,0,19.3,-1.4,2023-02-11T16:00:25.863Z,2023-02-11T23:05:21Z,4025233665,347,,4025233663,56,Back,4025233967,233,13,,,,,,,,,,,,,,,,ausceoo438aoxbb6gl8tpes16,T. Pembélé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506394259,13,5,1,0,20,4t4hod56fsj7utpjdor8so5q6,1,80.7,101.4,2023-02-11T16:00:25.863Z,2023-02-11T23:05:20Z,4025233913,347,,4025233951,233,7,4025233911,56,Left,,,,,,,,,,,,,,,,rn17zrbsh1g9r1tj4xyvhgr8,E. Ben Seghir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506394329,14,1,1,0,30,4t4hod56fsj7utpjdor8so5q6,1,83.4,100,2023-02-11T16:00:35.188Z,2023-02-12T03:05:30Z,4025234265,213,5.1,4025234255,107,,4025234261,141,87.1,4025234259,140,86.9,4025234257,56,Left,4025234263,212,10.3,,,,,,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506394337,15,1,1,0,31,4t4hod56fsj7utpjdor8so5q6,1,85.8,90.3,2023-02-11T16:00:36.063Z,2023-02-12T03:05:30Z,4025234311,212,3.8,4025234313,213,2.2,4025234309,141,94.8,4025234307,140,83.7,4025234305,56,Left,4026958777,178,,,,,,,,a2s2c6anax9wnlsw1s6vunl5h,W. Ben Yedder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506394355,16,1,1,0,31,4t4hod56fsj7utpjdor8so5q6,0,83.5,99.5,2023-02-11T16:00:36.903Z,2023-02-12T03:05:29Z,4026958897,178,,4025234385,56,Left,4025234387,140,89.9,4025234393,213,5.5,4025234391,212,9.4,4025234389,141,89.9,,,,,,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506730965,1140,67,1,0,32,2b3mar72yy8d6uvat1ka6tn3r,1,13.1,5.6,2023-02-11T16:00:37.570Z,2023-02-12T03:05:28Z,4027031675,233,913,,,,,,,,,,,,,,,,,,,,,,ausceoo438aoxbb6gl8tpes16,T. Pembélé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506730963,913,67,1,0,32,4t4hod56fsj7utpjdor8so5q6,0,86.9,94.4,2023-02-11T16:00:37.571Z,2023-02-12T03:05:28Z,4027031721,233,1140,,,,,,,,,,,,,,,,,,,,,,a2s2c6anax9wnlsw1s6vunl5h,W. Ben Yedder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506394361,8,8,1,0,32,2b3mar72yy8d6uvat1ka6tn3r,1,12.6,4.6,2023-02-11T16:00:37.600Z,2023-02-12T03:05:27Z,4025234413,56,Back,4026958989,178,,4026216339,385,,,,,,,,,,,,,,,,,ausceoo438aoxbb6gl8tpes16,T. Pembélé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506394379,17,43,1,0,32,4t4hod56fsj7utpjdor8so5q6,1,0,0,2023-02-11T16:00:37.955Z,2023-02-11T16:00:45Z,4025234501,141,85.9,4025234503,212,8.9,4025234499,140,82.0,4025234865,144,1,4025234497,56,Left,4025234505,213,3.5,,,,,,,a2s2c6anax9wnlsw1s6vunl5h,W. Ben Yedder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506731155,915,67,1,0,32,4t4hod56fsj7utpjdor8so5q6,1,83.6,98.9,2023-02-11T16:00:38.023Z,2023-02-12T03:05:27Z,4027032797,233,1145,,,,,,,,,,,,,,,,,,,,,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506731151,1145,67,1,0,32,2b3mar72yy8d6uvat1ka6tn3r,0,16.4,1.1,2023-02-11T16:00:38.024Z,2023-02-12T03:05:27Z,4027032801,233,915,,,,,,,,,,,,,,,,,,,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506394385,18,61,1,0,32,4t4hod56fsj7utpjdor8so5q6,0,83.7,96,2023-02-11T16:00:38.038Z,2023-02-12T03:05:26Z,4025234525,56,Left,4026963575,178,,,,,,,,,,,,,,,,,,,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506394411,9,5,1,0,36,2b3mar72yy8d6uvat1ka6tn3r,1,-1.2,29.9,2023-02-11T16:00:41.387Z,2023-02-11T23:08:50Z,4025234621,233,19,4025234593,56,Back,4025234599,346,,,,,,,,,,,,,,,,,ausceoo438aoxbb6gl8tpes16,T. Pembélé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506394405,19,5,1,0,36,4t4hod56fsj7utpjdor8so5q6,0,101.2,70.1,2023-02-11T16:00:41.387Z,2023-02-11T23:08:50Z,4025234645,233,9,4025234575,346,,4025234573,56,Center,,,,,,,,,,,,,,,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506394771,10,1,1,0,51,2b3mar72yy8d6uvat1ka6tn3r,1,5.7,39.4,2023-02-11T16:00:56.145Z,2023-02-12T02:32:54Z,4025236009,140,2.7,4025236019,237,,4025236007,56,Back,4025236011,141,57.0,4025236013,212,12.4,4025236005,124,,4025236015,213,1.8,,,,5qg0coudjinnt978myh4n4n2t,Danilo Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506394793,11,1,1,0,54,2b3mar72yy8d6uvat1ka6tn3r,0,5.2,53.3,2023-02-11T16:00:59.447Z,2023-02-12T03:05:25Z,4025236121,1,,4025236111,212,40.9,4025236103,155,,4025236107,140,39.7,4026964077,178,,4025236117,213,0.5,4025236109,141,81.1,4025236105,56,Back,4cetkl0w2uq40ccti5ka6a4t1,G. Donnarumma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506394837,20,1,1,0,56,4t4hod56fsj7utpjdor8so5q6,1,57.7,17.2,2023-02-11T16:01:01.560Z,2023-02-12T03:05:25Z,4025236263,141,26.0,4025236259,56,Center,4025236261,140,61.3,4026964239,21,,4025236267,213,1.0,4026964237,178,,4025236265,212,7.1,,,,4rlw04tze791jwt623h5ikg5x,R. Aguilar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506394843,21,49,1,0,57,4t4hod56fsj7utpjdor8so5q6,1,59.6,25.1,2023-02-11T16:01:02.205Z,2023-02-12T03:05:24Z,,,,,,,,,,,,,,,,,,,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506409723,134,61,1,0,58,4t4hod56fsj7utpjdor8so5q6,0,60.4,23.6,2023-02-11T16:01:03.084Z,2023-02-12T03:05:23Z,4026964715,178,,4025311119,56,Center,,,,,,,,,,,,,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506731773,1178,67,1,0,59,2b3mar72yy8d6uvat1ka6tn3r,1,35.2,74.8,2023-02-11T16:01:04.180Z,2023-02-12T03:05:23Z,4027036621,233,920,,,,,,,,,,,,,,,,,,,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506731771,920,67,1,0,59,4t4hod56fsj7utpjdor8so5q6,0,64.8,25.2,2023-02-11T16:01:04.181Z,2023-02-12T03:05:22Z,4027036643,233,1178,,,,,,,,,,,,,,,,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506394887,12,1,1,0,59,2b3mar72yy8d6uvat1ka6tn3r,0,34,73.3,2023-02-11T16:01:04.208Z,2023-02-12T03:05:22Z,4025314493,286,,4025313573,212,0.9,4025313569,141,74.6,4025314489,233,22,4025313565,140,34.3,4025314487,236,,4026967051,178,,4025236485,56,Back,cionsifzpx5rhc8es29wv6i95,Vitinha,4025313577,213,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506394853,22,74,1,0,59,4t4hod56fsj7utpjdor8so5q6,1,65.2,25.7,2023-02-11T16:01:04.250Z,2023-02-12T03:05:21Z,4025314269,285,,4026967129,178,,4025314551,233,12,4025236327,56,Center,,,,,,,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506394935,23,1,1,1,2,4t4hod56fsj7utpjdor8so5q6,1,61.8,34.5,2023-02-11T16:01:07.361Z,2023-02-12T03:05:20Z,4025236705,56,Center,4025236709,140,60.2,4026967289,178,,4025236719,212,27.4,4025236723,213,1.6,4025236713,141,74.7,,,,,,,2rio84cmao72sc7lnsodwzzhm,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506394949,24,1,1,1,4,4t4hod56fsj7utpjdor8so5q6,1,57.5,64.6,2023-02-11T16:01:09.826Z,2023-02-12T03:05:19Z,4026967379,178,,4025236815,141,62.3,4025236813,140,37.0,4025236811,56,Back,4025236819,213,3.2,4025236817,212,21.6,,,,,,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506394999,25,1,1,1,8,4t4hod56fsj7utpjdor8so5q6,1,36.5,63.1,2023-02-11T16:01:13.193Z,2023-02-12T03:05:19Z,4026967513,178,,4025237049,212,23.8,4025237041,56,Back,4025237043,140,16.0,4025237051,213,3.6,4025237045,141,48.2,,,,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506395011,26,1,1,1,11,4t4hod56fsj7utpjdor8so5q6,1,16.6,51.1,2023-02-11T16:01:16.382Z,2023-02-12T03:05:18Z,4025237099,56,Back,4025237105,212,19.4,4025237107,213,1.1,4026967545,178,,4025237101,140,24.8,4025237103,141,76.7,,,,,,,d3xdl3p9vd1c0m316oq2pblxx,A. Nübel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506395065,27,1,1,1,13,4t4hod56fsj7utpjdor8so5q6,1,26,70.2,2023-02-11T16:01:18.849Z,2023-02-12T03:05:17Z,4025237389,141,98.0,4025237391,212,19.6,4025237393,213,1.3,4025237387,140,31.0,4026967649,178,,4025237385,56,Back,,,,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506395103,28,1,1,1,18,4t4hod56fsj7utpjdor8so5q6,1,32.7,92.7,2023-02-11T16:01:23.103Z,2023-02-12T03:05:15Z,4025237577,213,5.0,4025237569,56,Back,4025237573,141,77.8,4025237571,140,35.2,4026967711,178,,4025237575,212,10.5,,,,,,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506395163,29,1,1,1,19,4t4hod56fsj7utpjdor8so5q6,1,33.6,79.2,2023-02-11T16:01:24.691Z,2023-02-12T03:05:14Z,4026967803,178,,4025237875,141,55.2,4025237877,212,28.1,4025237879,213,3.8,4025237871,56,Back,4025237873,140,11.8,,,,,,,2rio84cmao72sc7lnsodwzzhm,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506395187,30,1,1,1,21,4t4hod56fsj7utpjdor8so5q6,1,12.6,61.8,2023-02-11T16:01:26.895Z,2023-02-12T03:05:14Z,4025237985,56,Back,4025237989,141,33.4,4025237991,212,20.8,4025237993,213,5.1,4025237987,140,19.9,4026967879,178,,,,,,,,d3xdl3p9vd1c0m316oq2pblxx,A. Nübel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506395223,31,1,1,1,24,4t4hod56fsj7utpjdor8so5q6,1,20.6,39.5,2023-02-11T16:01:29.130Z,2023-02-12T03:05:13Z,4025238159,213,5.1,4025238149,140,28.0,4025238157,212,21.1,4025238153,141,10.6,4026967933,178,,4025238145,56,Back,,,,,,,3djmsd2atvq16ysmocq7twsfd,A. Disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506395243,32,1,1,1,27,4t4hod56fsj7utpjdor8so5q6,0,32.4,14.6,2023-02-11T16:01:32.531Z,2023-02-12T03:05:12Z,4025238259,1,,4025238247,155,,4025238257,213,0.1,4025238249,56,Center,4025238253,141,22.1,4025238251,140,72.3,4026968099,178,,4025238255,212,42.2,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506395293,13,8,1,1,29,2b3mar72yy8d6uvat1ka6tn3r,1,38,78.9,2023-02-11T16:01:34.113Z,2023-02-12T03:05:11Z,4026968153,178,,4025238535,56,Back,4026219735,384,,,,,,,,,,,,,,,,,atlhc604ri3rr4w012otutyj8,E. Bitshiabu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506395307,14,49,1,1,29,2b3mar72yy8d6uvat1ka6tn3r,1,47.4,75.7,2023-02-11T16:01:34.933Z,2023-02-12T03:05:11Z,,,,,,,,,,,,,,,,,,,,,,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506399827,53,1,1,1,31,2b3mar72yy8d6uvat1ka6tn3r,1,48.8,85.3,2023-02-11T16:01:36.387Z,2023-02-12T03:05:10Z,4025260949,140,46.7,4025260947,56,Back,4025260951,141,91.5,4025260953,212,4.8,4026968335,178,,4025260955,213,2.1,,,,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506395343,15,1,1,1,32,2b3mar72yy8d6uvat1ka6tn3r,1,49.2,93.7,2023-02-11T16:01:37.363Z,2023-02-12T03:05:09Z,4025238825,213,3.5,4025238821,141,90.3,4025238823,212,6.9,4026968429,178,,4025238819,140,43.0,4025238817,56,Back,,,,,,,54w62kh31qyyu7tipmjlt95g5,Juan Bernat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
