id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,keyPass,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value,qualifier/18/value,assist
2476220097,21,1,1,0,52,4aghw9tyi8ba3ju1ne83gmf9w,0,62.2,47.3,2022-10-23T13:01:37.807Z,2022-10-24T02:15:03Z,3868595261,178,,3866374497,141,29.3,3866374493,56,Center,3866374495,140,76.8,3866374499,212,19.6,3866374501,213,5.6,,,,,,,aa0888u38mjc1euhofseazb2t,S. Spierings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476220159,14,49,1,0,53,71ajatxnuhc5cnm3xvgdky49w,1,21.8,66.3,2022-10-23T13:01:39.007Z,2022-10-24T02:15:02Z,,,,,,,,,,,,,,,,,,,,,,,,,9ysk6656hj0na1hrizgt83k5x,D. Liénard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476287995,405,1,1,0,53,71ajatxnuhc5cnm3xvgdky49w,1,21.7,66,2022-10-23T13:01:39.092Z,2022-10-24T02:15:02Z,3866742813,213,4.3,3866742809,141,64.5,3866742811,212,1.1,3866742805,56,Back,3868595785,178,,3866742807,140,21.3,,,,,,,9ysk6656hj0na1hrizgt83k5x,D. Liénard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476220183,15,1,1,0,55,71ajatxnuhc5cnm3xvgdky49w,0,19.7,61.1,2022-10-23T13:01:40.873Z,2022-10-24T02:15:01Z,3868595987,178,,3866374965,212,28.5,3866374959,56,Back,3866374961,140,44.7,3866374967,213,0.4,3866374957,155,,3866374963,141,77.6,,,,4jal44qeyp9ur58768qre5uqd,M. Le Marchand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476288713,406,61,1,0,56,71ajatxnuhc5cnm3xvgdky49w,0,41.4,68.9,2022-10-23T13:01:42.273Z,2022-10-24T02:15:01Z,3866746189,56,Back,3868596333,178,,3868596331,21,,,,,,,,,,,,,,,,,bndkgzdolm2c3iteenkv8s3it,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476220215,22,49,1,0,58,4aghw9tyi8ba3ju1ne83gmf9w,1,62,28.6,2022-10-23T13:01:43.798Z,2022-10-24T02:15:01Z,,,,,,,,,,,,,,,,,,,,,,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476220249,23,1,1,0,58,4aghw9tyi8ba3ju1ne83gmf9w,1,62.2,28.6,2022-10-23T13:01:43.865Z,2022-10-24T02:15:00Z,3866375223,56,Center,3866375227,141,24.6,3866375225,140,70.5,3866375233,213,6.0,3866375231,212,9.1,3868596969,178,,,,,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476220271,24,1,1,0,59,4aghw9tyi8ba3ju1ne83gmf9w,1,69.6,25.4,2022-10-23T13:01:44.737Z,2022-10-24T02:15:00Z,3866375353,212,2.8,3866375351,141,29.4,3868597181,178,,3866375355,213,1.3,3866375347,56,Center,3866375349,140,70.2,,,,,,,cphxr8p8dhc1qeqfgdt7is4ph,Rafael Ratão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476220329,25,1,1,1,1,4aghw9tyi8ba3ju1ne83gmf9w,1,78.3,30.8,2022-10-23T13:01:46.970Z,2022-10-24T02:14:59Z,3866375723,212,14.2,3866375717,56,Right,3866375721,141,19.2,3866375725,213,5.7,3866375719,140,89.5,3868597537,178,,,,,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476220365,26,1,1,1,3,4aghw9tyi8ba3ju1ne83gmf9w,0,90.4,20.2,2022-10-23T13:01:48.486Z,2022-10-24T02:14:59Z,3868597691,178,,3868124329,224,,3866375873,213,1.6,3866375871,212,38.0,3868124331,20,,3866375869,141,76.0,3866375865,56,Center,3866375875,1,,cphxr8p8dhc1qeqfgdt7is4ph,Rafael Ratão,3866375867,140,89.5,3866375861,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476220399,16,49,1,1,7,71ajatxnuhc5cnm3xvgdky49w,1,9.4,28.1,2022-10-23T13:01:52.492Z,2022-10-24T02:14:58Z,,,,,,,,,,,,,,,,,,,,,,,,,1y5p476l4ihjndiyvfsmcg82x,C. Dagba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476220463,17,1,1,1,7,71ajatxnuhc5cnm3xvgdky49w,1,9.4,27.7,2022-10-23T13:01:52.529Z,2022-10-24T02:14:58Z,3866376383,212,10.9,3866376377,56,Back,3866376381,141,28.0,3866376385,213,0.0,3866376379,140,19.8,3868598283,178,,,,,,,,1y5p476l4ihjndiyvfsmcg82x,C. Dagba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476220529,18,1,1,1,10,71ajatxnuhc5cnm3xvgdky49w,1,20.6,31.3,2022-10-23T13:01:55.824Z,2022-10-24T02:14:57Z,3866376717,212,17.2,3866376711,141,6.1,3868598497,178,,3866376719,213,4.7,3866376707,140,19.7,3866376703,56,Back,,,,,,,c8u45gxriyq1rup5fpr30xrdh,A. Thomasson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476220583,19,1,1,1,12,71ajatxnuhc5cnm3xvgdky49w,1,20.5,6.5,2022-10-23T13:01:58.002Z,2022-10-24T02:14:56Z,3868598625,178,,3866377007,141,17.7,3866377003,56,Back,3866377005,140,37.8,3866377011,213,0.4,3866377009,212,19.7,,,,,,,1y5p476l4ihjndiyvfsmcg82x,C. Dagba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476652107,854,67,1,1,13,71ajatxnuhc5cnm3xvgdky49w,1,33.6,23.2,2022-10-23T13:01:58.966Z,2022-10-24T02:14:56Z,3868661137,233,838,,,,,,,,,,,,,,,,,,,,,,42vsnv2j6emkbynforgon4n2t,S. Prcić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476652105,838,67,1,1,13,4aghw9tyi8ba3ju1ne83gmf9w,0,66.4,76.8,2022-10-23T13:01:58.967Z,2022-10-24T02:14:55Z,3868661151,233,854,,,,,,,,,,,,,,,,,,,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476220597,20,1,1,1,13,71ajatxnuhc5cnm3xvgdky49w,0,34,19.2,2022-10-23T13:01:59.021Z,2022-10-24T02:14:55Z,3866377051,56,Back,3868598971,178,,3866377053,140,26.1,3866377055,141,24.9,3866377059,212,9.2,3866377061,213,2.7,,,,,,,42vsnv2j6emkbynforgon4n2t,S. Prcić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476220731,21,4,1,1,15,71ajatxnuhc5cnm3xvgdky49w,1,25.1,26.1,2022-10-23T13:02:01.099Z,2022-10-24T02:14:55Z,3866377731,10,,3866377737,285,,3866377733,56,Back,3866377771,233,28,3866377735,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476220681,28,4,1,1,15,4aghw9tyi8ba3ju1ne83gmf9w,0,74.9,73.9,2022-10-23T13:02:01.100Z,2022-10-24T02:14:54Z,3866377487,56,Center,3866377489,152,,3866377485,10,,3866377491,286,,3866377823,233,21,3868599799,178,,,,,,,,anr9qh585ctgk2d17zperhgix,Z. Aboukhlal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476220607,27,43,1,1,16,4aghw9tyi8ba3ju1ne83gmf9w,1,0,0,2022-10-23T13:02:02.020Z,2022-10-23T13:02:06Z,3866377581,144,49,,,,,,,,,,,,,,,,,,,,,,anr9qh585ctgk2d17zperhgix,Z. Aboukhlal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476221119,22,1,1,1,36,71ajatxnuhc5cnm3xvgdky49w,1,27,27.6,2022-10-23T13:02:21.381Z,2022-10-24T02:14:54Z,3866379811,152,,3866379809,5,,3866379813,56,Back,3866379821,213,1.5,3866379817,141,51.9,3866379819,212,16.6,3866379815,140,27.9,3866752237,189,,d5at3cowukpxiptq5ozcbe6s5,A. Djiku,3868600157,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476221167,23,1,1,1,37,71ajatxnuhc5cnm3xvgdky49w,1,32.6,63,2022-10-23T13:02:23.215Z,2022-10-24T02:14:53Z,3866380115,212,12.9,3866380113,141,78.4,3868601225,178,,3866380117,213,2.2,3866380111,140,25.5,3866380109,56,Back,3866752297,189,,,,,7z1gixk4hvbbgo71xgb04942x,G. Nyamsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
