id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,assist,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,keyPass,qualifier/13/value,qualifier/14/value,qualifier/17/value,qualifier/15/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2455737727,1,34,16,0,0,71ajatxnuhc5cnm3xvgdky49w,1,0,0,2022-09-04T12:23:14.363Z,2022-09-04T13:06:19Z,3757542213,59,"1, 17, 2, 24, 23, 18, 6, 19, 25, 20, 14, 33, 9, 10, 12, 16, 29, 31, 38",3757542215,130,12,3757542221,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3757542217,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0",3757542211,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5",3757653221,197,16154,3757542219,194,d5at3cowukpxiptq5ozcbe6s5,3757542209,30,"2vgr8c97x4b2e51tyvvixusid, wg9qybhs3qeq9awhux331uqx, 1y5p476l4ihjndiyvfsmcg82x, d5at3cowukpxiptq5ozcbe6s5, 4jal44qeyp9ur58768qre5uqd, 9hz4s6zmelmg4ix47xbre3q3t, 88nw24pkg2ikj9c91tccvqol, egtyl4noukbjkm1va1i11e87o, am0pcyvtaws1i69jt09dgnsnp, bndkgzdolm2c3iteenkv8s3it, 42vsnv2j6emkbynforgon4n2t, 97omevv757cjtlnlyy9rquzo4, 950o8rjqvnl5bnidq2dc3fglx, c8u45gxriyq1rup5fpr30xrdh, f0busiccqoe2jg69st02ngfe1, cgeh7qj32flqu9p3a4wnn3s9h, 7bba28af7hqhh7ruo91x2mk9g, 6myeb7x322kbw504ecbvhu904, 8axjyioicdx8i2zkhcb79c9yi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455737803,1,34,16,0,0,3adj8hkws0z1al232bg2h6tk0,1,0,0,2022-09-04T12:23:22.257Z,2022-09-04T13:08:15Z,3757542639,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",3757542635,59,"40, 2, 3, 8, 4, 23, 9, 7, 13, 20, 29, 97, 1, 5, 14, 18, 21, 31, 33, 45",3757657089,197,4735,3757542643,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3757542631,30,"7h2icfuwy00ilm14dw5xyl5g5, bl4lretp33t0jj3icujkf45p1, 7mn6lue4zatldcxp0gd7kt8mh, 5lfki1zoxd4l96hjbr2rw3d2h, c4yip4bf8il4gnxnhcb381b3e, 3zyw4328iilwrttjoww1wctlh, e0hk5aepnpo7cne006zwahfx1, dom1dzrvk7y4sd8puf8iztn11, 9jiectkc8rk0ivxn80l87ic45, dl4e5ojyhccj6w0vgksfzvmxh, 3ynh418z6f6bfjz674vs40f6x, 7nlijkywjl13h3ks132026iok, 1ixibe50te4j2gjhbufm72aui, 7xd54eb65lg7zldvnyd58bq39, 8b40ap862z6ynvmgah0vjces5, 7z8bpxyfd31hb5ehkaina1ap6, 6oaqk4pdojnlefa3zubsysmvp, dfdq5f5mrzq9zaj1mrfhk5905, e6se9kft2lf9hs92rof2pnn6c, 36yupk7p1vks4dbguw53xhucp",3757542637,130,8,3757542641,194,dl4e5ojyhccj6w0vgksfzvmxh,3757542633,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455762217,2,32,1,0,0,3adj8hkws0z1al232bg2h6tk0,1,0,0,2022-09-04T13:00:08.409Z,2022-09-04T21:37:58Z,3757669639,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455762211,2,32,1,0,0,71ajatxnuhc5cnm3xvgdky49w,1,0,0,2022-09-04T13:00:08.409Z,2022-09-04T13:00:08Z,3757669623,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455762255,3,1,1,0,0,71ajatxnuhc5cnm3xvgdky49w,1,50,50,2022-09-04T13:00:08.499Z,2022-09-04T22:10:29Z,3757669855,140,36.6,3757669863,279,S,3757669853,56,Back,3759599455,178,,3757669861,213,3.0,3757669859,212,14.2,3757669857,141,53.3,,,,bndkgzdolm2c3iteenkv8s3it,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455762311,4,1,1,0,2,71ajatxnuhc5cnm3xvgdky49w,0,39.5,52.5,2022-09-04T13:00:10.763Z,2022-09-05T02:19:27Z,3757670173,56,Left,3757670181,213,0.7,3757670175,140,77.9,3759599519,178,,3757670171,155,,3757670177,141,100.0,3757670183,1,,3757670179,212,52.5,4jal44qeyp9ur58768qre5uqd,M. Le Marchand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455762353,3,5,1,0,7,3adj8hkws0z1al232bg2h6tk0,1,19.8,-1.7,2022-09-04T13:00:16.155Z,2022-09-04T22:10:37Z,3757670443,347,,3757670441,56,Back,3757670445,233,5,,,,,,,,,,,,,,,,bl4lretp33t0jj3icujkf45p1,J. Duverne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455762315,5,5,1,0,7,71ajatxnuhc5cnm3xvgdky49w,0,80.2,101.7,2022-09-04T13:00:16.155Z,2022-09-04T22:10:37Z,3757670465,233,3,3757670201,56,Left,3757670203,347,,,,,,,,,,,,,,,,,4jal44qeyp9ur58768qre5uqd,M. Le Marchand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455762417,4,1,1,0,14,3adj8hkws0z1al232bg2h6tk0,0,21.9,0,2022-09-04T13:00:22.613Z,2022-09-05T02:19:27Z,3757670747,141,6.2,3757670741,107,,3757670749,212,20.9,3757670743,56,Back,3757670751,213,0.2,3757670745,140,41.2,,,,,,,bl4lretp33t0jj3icujkf45p1,J. Duverne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455762407,6,49,1,0,17,71ajatxnuhc5cnm3xvgdky49w,1,47.5,89.2,2022-09-04T13:00:25.557Z,2022-09-05T02:19:27Z,,,,,,,,,,,,,,,,,,,,,,,,,4jal44qeyp9ur58768qre5uqd,M. Le Marchand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
