id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/10/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value,assist,qualifier/14/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2453833685,7,1,1,0,18,6xjy1q2m55iiwe8g1r1yffbc9,1,22.6,16.9,2022-08-31T17:00:15.185Z,2022-09-01T07:58:47Z,3747419531,56,Back,3747419537,212,19.1,3747419539,213,2.4,3748968391,178,,3747419535,141,34.9,3747419533,140,8.6,,,,,,,70ukveu4kwheeizg6x694krmx,O. Gonzalez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453833719,8,1,1,0,21,6xjy1q2m55iiwe8g1r1yffbc9,1,11.4,35.5,2022-08-31T17:00:18.239Z,2022-09-01T07:58:47Z,3747419683,56,Back,3747419695,212,27.7,3747419687,140,21.6,3747419699,213,1.2,3748968427,178,,3747419691,141,73.1,,,,,,,3xpo0nc3hysdi41gupi7adot1,B. Leroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453833741,9,1,1,0,24,6xjy1q2m55iiwe8g1r1yffbc9,1,19.8,74.9,2022-08-31T17:00:21.216Z,2022-09-01T07:58:46Z,3747419849,140,29.8,3747419851,141,95.9,3747419847,56,Back,3747419853,212,17.7,3747419855,213,0.9,3748968463,178,,,,,,,,i0pvdl0hx7idtfi0xymygmp5,C. Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453833765,10,1,1,0,25,6xjy1q2m55iiwe8g1r1yffbc9,1,27.2,97.9,2022-08-31T17:00:22.464Z,2022-09-01T07:58:46Z,3748968501,178,,3747419975,141,73.4,3747419973,140,47.0,3747419977,212,26.6,3747419971,56,Back,3747419979,213,5.6,3747419969,155,,,,,cujgdqrikyjt36scc23zcbkk5,M. Youssouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453833767,11,1,1,0,27,6xjy1q2m55iiwe8g1r1yffbc9,0,49.2,75.2,2022-08-31T17:00:24.840Z,2022-09-01T07:58:46Z,3747419989,140,56.2,3747419987,56,Center,3747419991,141,68.0,3747419983,3,,3748968633,178,,3747419985,168,,3747419993,212,8.8,3747419995,213,5.7,5fvzbq3mstt7eatkjpodbvpm2,J. Botué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453833779,5,1,1,0,29,2cjpmotqo8phcqfpgo9xf4gel,0,45.3,26,2022-08-31T17:00:26.390Z,2022-09-01T07:58:45Z,3748968723,388,,3747420055,212,17.4,3747420053,141,44.9,3747420047,157,,3747420057,213,0.8,3747420051,140,56.5,3747420059,1,,3747420049,56,Center,3izhfm7i4afomephw07mp4nsa,M. Estève,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453833807,12,1,1,0,30,6xjy1q2m55iiwe8g1r1yffbc9,1,46.1,61.2,2022-08-31T17:00:27.849Z,2022-09-01T07:58:45Z,3748968879,178,,3747567635,141,55.9,3747420733,56,Back,3747567633,140,41.3,3747567637,212,6.2,3747567639,213,3.8,,,,,,,d3d1qks236pztzcqp3wdcc0l,V. Marchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453860655,388,1,1,0,31,6xjy1q2m55iiwe8g1r1yffbc9,0,42.2,54.2,2022-08-31T17:00:28.875Z,2022-09-01T07:58:44Z,3747568019,140,42.4,3747568017,56,Back,3747568021,141,56.0,3747568015,3,,3747568025,213,1.4,3748968943,178,,3747568023,212,1.2,,,,70ukveu4kwheeizg6x694krmx,O. Gonzalez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453833793,6,43,1,0,34,2cjpmotqo8phcqfpgo9xf4gel,1,0,0,2022-08-31T17:00:31.555Z,2022-08-31T17:00:47Z,3747420135,56,Center,3747420801,144,61,,,,,,,,,,,,,,,,,,,5w9g9gfeucuccwxd09o62f84p,F. Maouassa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453833843,13,1,1,0,38,6xjy1q2m55iiwe8g1r1yffbc9,1,60.2,10.8,2022-08-31T17:00:35.240Z,2022-09-01T07:58:43Z,3748968989,178,,3747420347,213,5.7,3747420341,140,68.3,3747420339,56,Right,3747420343,141,2.0,3747420345,212,10.4,,,,,,,2hujd2bwvb0wtxdna6c0xb2z9,M. Alphonse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453833859,14,1,1,0,40,6xjy1q2m55iiwe8g1r1yffbc9,0,64.4,7.3,2022-08-31T17:00:37.453Z,2022-09-01T07:58:43Z,3747420431,213,6.0,3748969049,178,,3747420425,140,77.1,3747420427,141,1.7,3747420429,212,13.9,3747420423,56,Right,,,,,,,9higgl848a37qflh0sts05tjp,C. Bayala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453833877,7,8,1,0,42,2cjpmotqo8phcqfpgo9xf4gel,1,23.4,94.9,2022-08-31T17:00:39.339Z,2022-09-01T07:58:42Z,3747993047,385,,3747420503,56,Back,3748969083,178,,,,,,,,,,,,,,,,,azcv772qzdbz1exafx3od6lt5,N. Cozza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453833881,8,5,1,0,43,2cjpmotqo8phcqfpgo9xf4gel,0,26.6,101.8,2022-08-31T17:00:40.463Z,2022-09-01T05:02:47Z,3747420531,347,,3747420753,233,15,3747420529,56,Back,,,,,,,,,,,,,,,,b92hwrzx6l5wdf3z9g7dxo4bt,T. Sainte-Luce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453833909,15,5,1,0,43,6xjy1q2m55iiwe8g1r1yffbc9,1,73.4,-1.8,2022-08-31T17:00:40.463Z,2022-09-01T05:02:46Z,3747420691,56,Right,3747420693,347,,3747420735,233,8,,,,,,,,,,,,,,,,9higgl848a37qflh0sts05tjp,C. Bayala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453833999,16,1,1,0,55,6xjy1q2m55iiwe8g1r1yffbc9,0,72.2,0,2022-08-31T17:00:52.930Z,2022-09-01T07:58:42Z,3747421231,1,,3747421215,107,,3747421223,141,12.8,3747421219,140,97.6,3747421217,56,Right,3747421227,212,28.3,3747421229,213,0.3,,,,2hujd2bwvb0wtxdna6c0xb2z9,M. Alphonse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453834017,9,61,1,0,59,2cjpmotqo8phcqfpgo9xf4gel,0,2,84.9,2022-08-31T17:00:57.015Z,2022-09-01T07:58:41Z,3748969429,178,,3747421301,56,Back,,,,,,,,,,,,,,,,,,,azcv772qzdbz1exafx3od6lt5,N. Cozza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453834081,17,4,1,1,0,6xjy1q2m55iiwe8g1r1yffbc9,1,98.9,15.6,2022-08-31T17:00:57.628Z,2022-09-01T07:58:41Z,3747421607,152,,3747421601,13,,3747421613,286,,3747421603,56,Right,3747421611,265,,3747421621,233,10,,,,,,,5fvzbq3mstt7eatkjpodbvpm2,J. Botué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453834027,10,4,1,1,0,2cjpmotqo8phcqfpgo9xf4gel,0,1.1,84.4,2022-08-31T17:00:57.629Z,2022-09-01T07:58:40Z,3748969533,178,,3747421367,285,,3747421361,56,Back,3747421627,233,17,3747421363,152,,3747421365,265,,3747421359,13,,,,,azcv772qzdbz1exafx3od6lt5,N. Cozza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453834439,18,1,1,1,53,6xjy1q2m55iiwe8g1r1yffbc9,1,97,15.3,2022-08-31T17:01:50.571Z,2022-09-01T07:58:40Z,3747423537,152,,3747423531,2,,3747423545,212,21.3,3747423535,155,,3747423541,140,91.5,3747423547,213,1.8,3747424479,154,,3747423539,56,Center,d040o5igq61iizexn1v2a5t5h,R. Hamouma,1,3747423543,141,45.5,3747996767,20,3747423533,5,3747424477,210,13,3748969577,178,3747996765,224,,,,,,,,,,,,,,,,,,,,,,,,,,
2453834553,21,44,1,1,54,6xjy1q2m55iiwe8g1r1yffbc9,1,93.3,52.8,2022-08-31T17:01:51.673Z,2022-09-01T07:58:39Z,3747424107,286,,3747424105,56,Center,3747424109,233,11,,,,,,,,,,,,,,,,2hujd2bwvb0wtxdna6c0xb2z9,M. Alphonse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453834421,11,44,1,1,54,2cjpmotqo8phcqfpgo9xf4gel,0,6.7,47.2,2022-08-31T17:01:51.674Z,2022-09-01T07:58:39Z,3747424113,233,21,3747423443,285,,3747423441,56,Back,,,,,,,,,,,,,,,,5w9g9gfeucuccwxd09o62f84p,F. Maouassa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453834449,19,13,1,1,54,6xjy1q2m55iiwe8g1r1yffbc9,1,92.3,50.6,2022-08-31T17:01:51.734Z,2022-09-01T07:58:39Z,3748969723,388,,3747424499,154,,3747424507,103,27.8,3747424501,55,18,3747423595,17,,3747424505,102,40.8,3747423597,56,Center,3747424255,24,,2hujd2bwvb0wtxdna6c0xb2z9,M. Alphonse,,3747424509,230,98.6,3747424497,29,3747424261,328,3747424257,15,,3747424511,231,3747424495,84,48.6,,,,,,,,,,,,,,,,,,,,,,,,,
2453834429,12,5,1,1,55,2cjpmotqo8phcqfpgo9xf4gel,1,-0.8,55,2022-08-31T17:01:52.321Z,2022-09-01T05:03:37Z,3747423455,346,,3747423453,56,Back,3747423723,233,20,,,,,,,,,,,,,,,,5w9g9gfeucuccwxd09o62f84p,F. Maouassa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453834473,20,5,1,1,55,6xjy1q2m55iiwe8g1r1yffbc9,0,100.8,45,2022-08-31T17:01:52.321Z,2022-09-01T05:03:37Z,3747423703,346,,3747423701,56,Center,3747423739,233,12,,,,,,,,,,,,,,,,d040o5igq61iizexn1v2a5t5h,R. Hamouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453834655,13,1,1,2,17,2cjpmotqo8phcqfpgo9xf4gel,1,4.2,57.3,2022-08-31T17:02:14.991Z,2022-09-01T07:58:38Z,3747424669,140,58.8,3747424671,141,95.6,3747424677,1,,3747424667,56,Left,3747424673,212,63.0,3747424675,213,0.4,3747424665,124,,3747424681,74,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453834665,14,1,1,2,21,2cjpmotqo8phcqfpgo9xf4gel,0,53,99.9,2022-08-31T17:02:18.169Z,2022-09-01T07:58:38Z,3747424741,213,5.0,3747424735,140,57.0,3747424733,56,Center,3748969901,388,,3747424731,3,,3747424737,141,75.4,3747424739,212,17.2,,,,1yj1kt2cx24nn4zt5h1ma1olx,V. Germain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453834675,22,49,1,2,22,6xjy1q2m55iiwe8g1r1yffbc9,1,44.7,19.5,2022-08-31T17:02:19.576Z,2022-09-01T07:58:37Z,,,,,,,,,,,,,,,,,,,,,,,,,1czk5wkuu6ahu3ytu2or8276d,Q. Laçi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453834723,23,1,1,2,23,6xjy1q2m55iiwe8g1r1yffbc9,0,46.3,18.2,2022-08-31T17:02:20.278Z,2022-09-01T07:58:37Z,3747425053,141,0.0,3747425045,56,Right,3747425055,212,36.2,3747425063,1,,3747425059,213,5.9,3747425049,140,78.4,3748970025,178,,3747425041,157,,1czk5wkuu6ahu3ytu2or8276d,Q. Laçi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453834821,15,5,1,2,27,2cjpmotqo8phcqfpgo9xf4gel,1,21.8,101,2022-08-31T17:02:24.091Z,2022-09-01T05:03:58Z,3747425559,233,24,3747425535,56,Back,3747425537,347,,,,,,,,,,,,,,,,,azcv772qzdbz1exafx3od6lt5,N. Cozza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453834725,24,5,1,2,27,6xjy1q2m55iiwe8g1r1yffbc9,0,78.2,-1,2022-08-31T17:02:24.091Z,2022-09-01T05:03:58Z,3747425079,347,,3747425077,56,Right,3747425579,233,15,,,,,,,,,,,,,,,,1czk5wkuu6ahu3ytu2or8276d,Q. Laçi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453834847,16,1,1,2,37,2cjpmotqo8phcqfpgo9xf4gel,1,22.5,100,2022-08-31T17:02:34.440Z,2022-09-01T07:58:36Z,3747425695,141,90.9,3747425683,107,,3747425691,140,29.4,3747425697,212,9.8,3747425699,213,5.5,3747425687,56,Back,,,,,,,b92hwrzx6l5wdf3z9g7dxo4bt,T. Sainte-Luce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453834855,17,61,1,2,38,2cjpmotqo8phcqfpgo9xf4gel,0,24,91.7,2022-08-31T17:02:35.383Z,2022-09-01T07:58:36Z,3747425741,56,Back,3748970199,178,,,,,,,,,,,,,,,,,,,,7teasnynvwarky180hl6zvkk5,J. Ferri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453834869,25,1,1,2,39,6xjy1q2m55iiwe8g1r1yffbc9,1,70.5,7.1,2022-08-31T17:02:36.339Z,2022-09-01T07:58:35Z,3747425791,141,17.6,3747425787,56,Right,3747425789,140,70.0,3747425795,213,1.6,3747425793,212,7.2,3748970225,178,,,,,,,,9higgl848a37qflh0sts05tjp,C. Bayala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453834873,26,49,1,2,39,6xjy1q2m55iiwe8g1r1yffbc9,1,73.6,17.7,2022-08-31T17:02:36.800Z,2022-09-01T07:58:35Z,,,,,,,,,,,,,,,,,,,,,,,,,d3d1qks236pztzcqp3wdcc0l,V. Marchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453834915,27,1,1,2,40,6xjy1q2m55iiwe8g1r1yffbc9,0,77,17.6,2022-08-31T17:02:37.995Z,2022-09-01T07:58:34Z,3747426031,141,10.8,3748970341,178,,3747426029,140,100.0,3747426027,56,Right,3747426035,213,6.1,3747426033,212,25.9,,,,,,,d3d1qks236pztzcqp3wdcc0l,V. Marchetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453940043,721,56,1,2,44,2cjpmotqo8phcqfpgo9xf4gel,1,0,0,2022-08-31T17:02:41.087Z,2022-09-01T07:58:34Z,3748002861,56,Back,,,,,,,,,,,,,,,,,,,,,,b92hwrzx6l5wdf3z9g7dxo4bt,T. Sainte-Luce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453834971,18,5,1,2,44,2cjpmotqo8phcqfpgo9xf4gel,1,-0.9,86.3,2022-08-31T17:02:41.715Z,2022-09-01T05:04:29Z,3747426575,233,28,3747426365,346,,3747426361,56,Back,3747426999,361,,,,,,,,,,,,,,b92hwrzx6l5wdf3z9g7dxo4bt,T. Sainte-Luce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453835011,28,5,1,2,44,6xjy1q2m55iiwe8g1r1yffbc9,0,100.9,13.7,2022-08-31T17:02:41.715Z,2022-09-01T05:04:29Z,3747426563,56,Right,3747427059,361,,3747426565,346,,3747426589,233,18,,,,,,,,,,,,,5fvzbq3mstt7eatkjpodbvpm2,J. Botué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453835825,19,1,1,3,53,2cjpmotqo8phcqfpgo9xf4gel,1,4,58.9,2022-08-31T17:03:50.481Z,2022-09-01T07:58:33Z,3747431133,124,,3747431155,1,,3747431137,140,52.2,3747431161,74,,3747431151,213,0.5,3747431141,141,96.2,3747431147,212,56.6,3747431135,56,Left,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,3747580275,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453835855,20,1,1,4,7,2cjpmotqo8phcqfpgo9xf4gel,1,54.6,99.5,2022-08-31T17:04:04.680Z,2022-09-01T07:58:33Z,3747580343,189,,3747431281,56,Back,3747431287,212,33.4,3748970593,178,,3747431289,213,3.5,3749119885,1,,3747431285,141,82.1,3747431283,140,24.9,5w9g9gfeucuccwxd09o62f84p,F. Maouassa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453835889,21,1,1,4,9,2cjpmotqo8phcqfpgo9xf4gel,1,31.9,86.6,2022-08-31T17:04:06.968Z,2022-09-01T07:58:33Z,3747431475,213,3.9,3747431473,212,29.9,3748970633,178,,3747431467,56,Back,3747431471,141,57.2,3747431469,140,10.7,,,,,,,azcv772qzdbz1exafx3od6lt5,N. Cozza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453835929,22,1,1,4,14,2cjpmotqo8phcqfpgo9xf4gel,1,13.1,56.3,2022-08-31T17:04:11.471Z,2022-09-01T07:58:32Z,3747431687,140,27.4,3747431689,141,59.1,3747431691,212,15.1,3747431685,56,Back,3748970687,178,,3747431693,213,0.1,,,,,,,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453835957,23,1,1,4,16,2cjpmotqo8phcqfpgo9xf4gel,1,22.4,66.2,2022-08-31T17:04:13.639Z,2022-09-01T07:58:31Z,3747431829,56,Back,3747431833,141,84.7,3747431835,212,14.8,3748970725,178,,3747431837,213,2.1,3747431831,140,15.0,,,,,,,7za8h1pgec0y2s1ihmkkfvpm2,J. Chotard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
