id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/10/value,qualifier/11/value,assist,qualifier/16/value,qualifier/15/value,qualifier/14/value,qualifier/12/value
2458293889,837,83,1,0,30,3adj8hkws0z1al232bg2h6tk0,1,58.5,29.4,2022-09-10T15:00:45.358Z,2022-09-10T23:37:40Z,3771189489,399,61170,,,,,,,,,,,,,,,,,,,,,,dom1dzrvk7y4sd8puf8iztn11,H. Belkebla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458020481,9,50,1,0,31,2b3mar72yy8d6uvat1ka6tn3r,1,40,61.6,2022-09-10T15:00:46.781Z,2022-09-10T23:37:40Z,3769680001,56,Back,3769680003,286,,3769680101,233,3,,,,,,,,,,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458020487,3,7,1,0,32,3adj8hkws0z1al232bg2h6tk0,1,60,38.4,2022-09-10T15:00:47.400Z,2022-09-10T23:37:40Z,3769680043,285,,3771098705,178,,3769680091,233,9,3769680041,56,Center,3770389213,384,,,,,,,,,,,dom1dzrvk7y4sd8puf8iztn11,H. Belkebla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458020491,4,49,1,0,32,3adj8hkws0z1al232bg2h6tk0,1,53.6,52,2022-09-10T15:00:48.194Z,2022-09-10T23:37:39Z,,,,,,,,,,,,,,,,,,,,,,,,,36yupk7p1vks4dbguw53xhucp,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458020503,5,1,1,0,32,3adj8hkws0z1al232bg2h6tk0,1,53.8,52.2,2022-09-10T15:00:48.282Z,2022-09-10T23:37:39Z,3769680119,213,6.1,3771099155,178,,3769680115,141,49.4,3769680113,140,63.3,3769680117,212,10.2,3769680111,56,Center,,,,,,,36yupk7p1vks4dbguw53xhucp,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458020531,6,1,1,0,33,3adj8hkws0z1al232bg2h6tk0,1,61.4,52.9,2022-09-10T15:00:48.964Z,2022-09-10T23:37:39Z,3769680281,213,4.2,3769680279,212,8.7,3771099797,178,,3769680275,140,57.7,3769680273,56,Center,3769680277,141,41.5,3769680271,3,,,,,9jiectkc8rk0ivxn80l87ic45,I. Slimani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458020567,7,1,1,0,35,3adj8hkws0z1al232bg2h6tk0,1,58.1,44.3,2022-09-10T15:00:50.914Z,2022-09-10T23:37:38Z,3769680475,213,5.0,3769680473,212,28.2,3771100295,178,,3769680467,56,Right,3769680471,141,4.1,3769680469,140,64.6,,,,,,,dom1dzrvk7y4sd8puf8iztn11,H. Belkebla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458020587,8,1,1,0,40,3adj8hkws0z1al232bg2h6tk0,1,63.9,1.4,2022-09-10T15:00:55.672Z,2022-09-10T23:37:36Z,3769680593,141,7.3,3769680589,140,70.4,3771100589,178,,3769680597,212,7.9,3769680601,213,0.5,3769680587,56,Right,,,,,,,3r04y1fejoh9e8qbge3exy3u1,N. Fadiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458020609,9,1,1,0,41,3adj8hkws0z1al232bg2h6tk0,1,68,11.8,2022-09-10T15:00:56.289Z,2022-09-10T23:37:36Z,3769680727,56,Right,3769680735,212,8.5,3769680733,141,2.0,3769680737,213,4.0,3769680731,140,63.0,3771100893,178,,,,,,,,e0hk5aepnpo7cne006zwahfx1,F. Honorat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458020651,10,1,1,0,42,3adj8hkws0z1al232bg2h6tk0,1,59.3,4.9,2022-09-10T15:00:58.280Z,2022-09-10T23:37:35Z,3769680959,140,37.1,3771101275,178,,3769680961,141,5.5,3769680957,56,Back,3769680963,212,23.3,3769680965,213,3.1,,,,,,,3r04y1fejoh9e8qbge3exy3u1,N. Fadiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458020703,11,1,1,0,46,3adj8hkws0z1al232bg2h6tk0,1,30,12.7,2022-09-10T15:01:01.771Z,2022-09-10T23:37:35Z,3769681211,141,44.3,3769681203,56,Back,3769681215,212,30.0,3769681207,140,10.0,3771101517,178,,3769681219,213,2.3,,,,,,,3zyw4328iilwrttjoww1wctlh,C. Hérelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458020747,12,1,1,0,49,3adj8hkws0z1al232bg2h6tk0,1,9.4,46.9,2022-09-10T15:01:05.128Z,2022-09-10T23:37:34Z,3769681389,141,82.7,3769681393,213,1.1,3769681391,212,27.7,3771101737,178,,3769681387,140,22.0,3769681385,56,Back,,,,,,,7h2icfuwy00ilm14dw5xyl5g5,M. Bizot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458020811,13,1,1,0,54,3adj8hkws0z1al232bg2h6tk0,1,20.7,93.9,2022-09-10T15:01:09.624Z,2022-09-10T23:37:33Z,3769681675,141,84.6,3769681673,140,67.0,3769681677,212,49.0,3769681671,56,Left,3769681669,155,,3771101929,178,,3769681681,1,,3769681679,213,6.2,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458020821,14,61,1,0,57,3adj8hkws0z1al232bg2h6tk0,0,62.5,87.5,2022-09-10T15:01:12.615Z,2022-09-10T23:37:33Z,3771102273,178,,3769681741,56,Left,,,,,,,,,,,,,,,,,,,dl4e5ojyhccj6w0vgksfzvmxh,P. Lees-Melou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458020825,10,49,1,0,58,2b3mar72yy8d6uvat1ka6tn3r,1,31.3,16.5,2022-09-10T15:01:13.730Z,2022-09-10T23:37:32Z,,,,,,,,,,,,,,,,,,,,,,,,,5qg0coudjinnt978myh4n4n2t,Danilo Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458020915,11,1,1,0,58,2b3mar72yy8d6uvat1ka6tn3r,1,30.5,19.5,2022-09-10T15:01:14.195Z,2022-09-10T23:37:32Z,3769682155,141,40.9,3769682163,213,2.7,3769682151,140,4.2,3769682149,56,Back,3771102891,178,,3769682159,212,31.2,,,,,,,5qg0coudjinnt978myh4n4n2t,Danilo Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458020975,12,1,1,1,5,2b3mar72yy8d6uvat1ka6tn3r,1,8.1,36.7,2022-09-10T15:01:20.361Z,2022-09-10T23:37:31Z,3769682413,140,11.3,3771103007,178,,3769682415,141,64.6,3769682411,56,Back,3769682417,212,19.3,3769682419,213,1.4,,,,,,,4cetkl0w2uq40ccti5ka6a4t1,G. Donnarumma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458021003,13,1,1,1,8,2b3mar72yy8d6uvat1ka6tn3r,1,16.7,63.8,2022-09-10T15:01:23.825Z,2022-09-10T23:37:30Z,3771103239,178,,3769682561,141,70.0,3769682557,56,Back,3769682563,212,13.0,3769682565,213,0.3,3769682559,140,28.4,,,,,,,1qywnx1icmb4x7dbhhsck0vrp,P. Kimpembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458021041,14,1,1,1,9,2b3mar72yy8d6uvat1ka6tn3r,1,30.5,69.6,2022-09-10T15:01:25.026Z,2022-09-10T23:37:30Z,3769682733,140,29.3,3769682735,141,91.7,3769682741,213,1.7,3769682731,56,Back,3771103805,178,,3769682737,212,15.1,,,,,,,779rrkp47akkd5usq53begatx,Neymar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458021099,15,1,1,1,11,2b3mar72yy8d6uvat1ka6tn3r,1,30,93.9,2022-09-10T15:01:27.121Z,2022-09-10T23:37:29Z,3769683059,213,4.4,3769683039,56,Back,3769683047,141,81.4,3771104095,178,,3769683053,212,8.8,3769683043,140,27.7,,,,,,,54w62kh31qyyu7tipmjlt95g5,Juan Bernat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458021149,16,1,1,1,15,2b3mar72yy8d6uvat1ka6tn3r,1,31.2,70.3,2022-09-10T15:01:30.673Z,2022-09-10T23:37:28Z,3769683291,212,10.1,3769683289,141,77.1,3769683293,213,0.5,3769683285,56,Back,3771104343,178,,3769683287,140,39.7,,,,,,,779rrkp47akkd5usq53begatx,Neymar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458021223,17,1,1,1,17,2b3mar72yy8d6uvat1ka6tn3r,1,40.4,73.7,2022-09-10T15:01:33.266Z,2022-09-10T23:37:27Z,3769683621,212,9.2,3769683609,140,35.0,3769683625,213,4.1,3771104743,178,,3769683603,56,Back,3769683615,141,63.0,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458021243,18,4,1,1,20,2b3mar72yy8d6uvat1ka6tn3r,1,36.6,57,2022-09-10T15:01:35.446Z,2022-09-10T23:37:26Z,3769683685,56,Back,3769683683,294,,3769683687,152,,3769683827,233,15,3769683681,13,,3771537377,286,,,,,,,,779rrkp47akkd5usq53begatx,Neymar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458021265,15,4,1,1,20,3adj8hkws0z1al232bg2h6tk0,0,63.4,43,2022-09-10T15:01:35.447Z,2022-09-10T23:37:26Z,3769683867,233,18,3771105259,178,,3769683795,56,Center,3769683793,294,,3771537371,285,,3769683797,152,,3769683791,13,,,,,9jiectkc8rk0ivxn80l87ic45,I. Slimani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458021483,19,1,1,1,33,2b3mar72yy8d6uvat1ka6tn3r,1,39.5,52.5,2022-09-10T15:01:49.243Z,2022-09-10T23:37:25Z,3769684801,56,Back,3769684807,212,18.7,3769684805,141,25.0,3769684803,140,39.9,3769684973,189,,3769684797,5,,3769684809,213,4.7,3771105541,178,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,3769684799,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458021515,20,1,1,1,36,2b3mar72yy8d6uvat1ka6tn3r,1,44.2,28.3,2022-09-10T15:01:52.099Z,2022-09-10T23:37:24Z,3771105739,178,,3769684959,140,56.1,3769684963,212,20.4,3769684965,213,5.4,3769684957,56,Right,3769684961,141,4.5,,,,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458021563,21,1,1,1,40,2b3mar72yy8d6uvat1ka6tn3r,0,54.7,15.6,2022-09-10T15:01:56.144Z,2022-09-10T23:37:22Z,3769685195,141,29.2,3769685193,140,63.2,3769685191,56,Center,3769685197,212,12.9,3771106131,178,,3769685199,213,0.8,,,,,,,c5ryhn04g9goikd0blmh83aol,L. Messi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458021585,16,8,1,1,42,3adj8hkws0z1al232bg2h6tk0,1,37.5,64.8,2022-09-10T15:01:57.324Z,2022-09-10T23:37:22Z,3769685273,56,Back,3770394319,383,,3771106697,178,,,,,,,,,,,,,,,,,dom1dzrvk7y4sd8puf8iztn11,H. Belkebla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458023553,52,1,1,1,43,3adj8hkws0z1al232bg2h6tk0,1,37,74.5,2022-09-10T15:01:58.504Z,2022-09-10T23:37:21Z,3769695169,213,2.5,3769695165,141,81.8,3769695163,140,30.2,3771106989,178,,3769695161,56,Back,3769695167,212,8.7,,,,,,,dom1dzrvk7y4sd8puf8iztn11,H. Belkebla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458021613,17,49,1,1,43,3adj8hkws0z1al232bg2h6tk0,1,39.4,78.1,2022-09-10T15:01:59.122Z,2022-09-10T23:37:21Z,,,,,,,,,,,,,,,,,,,,,,,,,dl4e5ojyhccj6w0vgksfzvmxh,P. Lees-Melou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458021631,22,43,1,1,44,2b3mar72yy8d6uvat1ka6tn3r,1,0,0,2022-09-10T15:02:00.076Z,2022-09-10T15:02:45Z,3769685441,56,Center,3769685453,213,3.2,3769685447,212,2.5,3769685443,140,61.6,3769685445,141,26.8,3769688575,144,1,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458021639,18,1,1,1,44,3adj8hkws0z1al232bg2h6tk0,1,38,75.7,2022-09-10T15:02:00.084Z,2022-09-10T23:37:20Z,3769685493,140,32.0,3769685495,141,64.8,3771107607,178,,3769685491,56,Back,3769685497,212,9.7,3769685499,213,4.0,,,,,,,dl4e5ojyhccj6w0vgksfzvmxh,P. Lees-Melou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458021671,19,1,1,1,45,3adj8hkws0z1al232bg2h6tk0,1,37.7,69.7,2022-09-10T15:02:00.430Z,2022-09-10T23:37:20Z,3769685655,213,3.0,3769685653,212,15.8,3769685647,56,Back,3769685651,141,74.1,3771107861,178,,3769685649,140,22.9,,,,,,,36yupk7p1vks4dbguw53xhucp,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458021699,20,1,1,1,47,3adj8hkws0z1al232bg2h6tk0,1,27.2,74.5,2022-09-10T15:02:03.043Z,2022-09-10T23:37:19Z,3769685779,141,58.2,3769685783,213,4.1,3769685781,212,13.2,3769685777,140,20.4,3771108023,178,,3769685775,56,Back,,,,,,,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458021717,21,1,1,1,48,3adj8hkws0z1al232bg2h6tk0,1,22.3,59.3,2022-09-10T15:02:04.201Z,2022-09-10T23:37:19Z,3769685905,56,Back,3769685911,212,11.0,3769685907,140,23.0,3769685913,213,1.5,3771108921,178,,3769685909,141,75.5,,,,,,,7xd54eb65lg7zldvnyd58bq39,B. Chardonnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458021721,22,1,1,1,51,3adj8hkws0z1al232bg2h6tk0,1,23.4,82.2,2022-09-10T15:02:06.930Z,2022-09-10T23:37:18Z,3769685937,140,28.6,3769685945,213,1.0,3769685939,141,94.8,3771109259,178,,3769685941,212,10.2,3769685935,56,Back,,,,,,,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458021751,23,1,1,1,52,3adj8hkws0z1al232bg2h6tk0,1,29.2,99.7,2022-09-10T15:02:08.019Z,2022-09-10T23:37:18Z,3771109499,178,,3769686139,212,9.9,3769686133,56,Back,3769686135,140,29.6,3769686141,213,4.8,3769686137,141,85.2,,,,,,,bl4lretp33t0jj3icujkf45p1,J. Duverne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458021763,24,1,1,1,55,3adj8hkws0z1al232bg2h6tk0,1,26.5,86,2022-09-10T15:02:10.723Z,2022-09-10T23:37:16Z,3769686193,212,6.3,3769686189,140,23.6,3769686195,213,2.1,3769686191,141,94.1,3771109813,178,,3769686185,56,Back,,,,,,,dom1dzrvk7y4sd8puf8iztn11,H. Belkebla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458021765,25,1,1,1,56,3adj8hkws0z1al232bg2h6tk0,0,24.8,98.2,2022-09-10T15:02:11.524Z,2022-09-10T23:37:16Z,3771109981,178,,3769686211,212,10.2,3769686205,56,Back,3769686207,140,30.1,3769686213,213,5.3,3769686209,141,85.7,,,,,,,bl4lretp33t0jj3icujkf45p1,J. Duverne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458021771,23,8,1,1,56,2b3mar72yy8d6uvat1ka6tn3r,1,71.3,9.2,2022-09-10T15:02:11.799Z,2022-09-10T23:37:15Z,3769686245,56,Right,3770396047,384,,3771110423,178,,,,,,,,,,,,,,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458021791,24,49,1,1,56,2b3mar72yy8d6uvat1ka6tn3r,1,73,5.2,2022-09-10T15:02:12.040Z,2022-09-10T23:37:15Z,,,,,,,,,,,,,,,,,,,,,,,,,1vr896w03yky9kmu8x5tjkicp,A. Hakimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458021811,25,1,1,1,59,2b3mar72yy8d6uvat1ka6tn3r,0,68.4,0.1,2022-09-10T15:02:14.388Z,2022-09-10T23:37:14Z,3769686415,141,9.4,3769686413,140,64.8,3771110911,178,,3769686411,56,Right,3769686417,212,7.4,3769686419,213,2.1,,,,,,,1vr896w03yky9kmu8x5tjkicp,A. Hakimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458021819,26,8,1,1,59,3adj8hkws0z1al232bg2h6tk0,1,32.9,94.4,2022-09-10T15:02:14.732Z,2022-09-10T23:37:14Z,3771111195,178,,3770396653,383,,3769686449,56,Back,,,,,,,,,,,,,,,,dom1dzrvk7y4sd8puf8iztn11,H. Belkebla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458021827,27,49,1,2,0,3adj8hkws0z1al232bg2h6tk0,1,33.9,94.7,2022-09-10T15:02:15.314Z,2022-09-10T23:37:13Z,,,,,,,,,,,,,,,,,,,,,,,,,dom1dzrvk7y4sd8puf8iztn11,H. Belkebla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458021931,29,4,1,2,4,3adj8hkws0z1al232bg2h6tk0,1,32.4,96,2022-09-10T15:02:19.322Z,2022-09-10T23:37:12Z,3769686965,56,Back,3769686971,285,,3769686963,13,,3769686975,233,26,3769686967,152,,3769686969,265,,,,,,,,dom1dzrvk7y4sd8puf8iztn11,H. Belkebla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458021919,26,4,1,2,4,2b3mar72yy8d6uvat1ka6tn3r,0,67.6,4,2022-09-10T15:02:19.323Z,2022-09-10T23:37:11Z,3771112449,178,,3769686901,13,,3769686907,265,,3769686903,56,Right,3769686905,152,,3769686979,233,29,3769686911,286,,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
