id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/12/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/22/id,qualifier/22/qualifierId,qualifier/19/value,qualifier/20/value,qualifier/18/value
2497470499,8,1,1,0,16,121le8unjfzug3iu9pgkqa1c7,1,44,27.5,2023-01-14T20:00:52.487Z,2023-01-15T04:35:56Z,3978433123,212,13.1,3978433119,140,44.8,3978433117,56,Back,3978433125,213,4.8,3978761649,178,,3978433121,141,8.3,,,,,,,e9mtpmkb4qj2gqyv966g9ulpm,S. Diomandé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497470507,9,1,1,0,18,121le8unjfzug3iu9pgkqa1c7,1,49.5,3.3,2023-01-14T20:00:53.683Z,2023-01-15T04:35:55Z,3978433157,213,2.1,3978433151,140,40.0,3978433149,56,Back,3978433155,212,19.3,3978761803,178,,3978433153,141,27.6,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497470511,10,1,1,0,20,121le8unjfzug3iu9pgkqa1c7,1,35.1,19.3,2023-01-14T20:00:56.045Z,2023-01-15T04:35:54Z,3978433169,56,Back,3978433173,141,38.0,3978433177,213,1.5,3978433171,140,35.8,3978761905,178,,3978433175,212,12.7,,,,,,,e9mtpmkb4qj2gqyv966g9ulpm,S. Diomandé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497470527,11,1,1,0,22,121le8unjfzug3iu9pgkqa1c7,1,33.5,42.5,2023-01-14T20:00:58.608Z,2023-01-15T04:35:53Z,3978433223,140,41.1,3978433229,213,1.3,3978433225,141,82.2,3978762041,178,,3978433221,56,Back,3978433227,212,28.2,,,,,,,z2richg7upw6hth0dzrvm02d,D. Lovren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497470535,12,1,1,0,26,121le8unjfzug3iu9pgkqa1c7,0,48.3,93.3,2023-01-14T20:01:01.973Z,2023-01-15T04:35:52Z,3978762109,178,,3978433249,212,39.2,3978433243,56,Left,3978433251,213,6.1,3978433245,140,85.1,3978433253,1,,3978433241,155,,3978433247,141,83.6,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497470533,4,49,1,0,29,71ajatxnuhc5cnm3xvgdky49w,1,16.4,14.7,2023-01-14T20:01:04.628Z,2023-01-15T04:35:52Z,,,,,,,,,,,,,,,,,,,,,,,,,eo47h2ekymiisj3kry3og7tgp,L. Perrin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497470549,5,1,1,0,30,71ajatxnuhc5cnm3xvgdky49w,0,15.5,12.1,2023-01-14T20:01:06.424Z,2023-01-15T04:35:51Z,3978433323,1,,3978433313,56,Center,3978762429,178,,3978433319,212,45.3,3978433317,141,33.2,3978433311,157,,3978433315,140,56.4,3978433321,213,0.3,eo47h2ekymiisj3kry3og7tgp,L. Perrin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497470561,13,1,1,0,35,121le8unjfzug3iu9pgkqa1c7,1,45.6,63.6,2023-01-14T20:01:10.676Z,2023-01-15T04:35:51Z,3978433359,213,0.7,3978762599,178,,3978433353,140,52.5,3978433355,141,71.8,3978433357,212,9.1,3978433351,56,Center,3978433349,3,,,,,z2richg7upw6hth0dzrvm02d,D. Lovren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497470563,14,49,1,0,35,121le8unjfzug3iu9pgkqa1c7,1,53.6,70.7,2023-01-14T20:01:11.473Z,2023-01-15T04:35:50Z,,,,,,,,,,,,,,,,,,,,,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497470585,15,1,1,0,36,121le8unjfzug3iu9pgkqa1c7,1,49.3,71.2,2023-01-14T20:01:12.589Z,2023-01-15T04:35:49Z,3978433445,1,,3978433439,141,12.6,3978433441,212,40.0,3978762779,178,,3978433437,140,46.5,3978433443,213,4.6,3978433435,56,Back,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497470625,16,1,1,0,41,121le8unjfzug3iu9pgkqa1c7,0,45.6,11.1,2023-01-14T20:01:16.954Z,2023-01-15T04:35:49Z,3978762837,178,,3978433613,141,5.0,3978433609,56,Right,3978433615,212,26.2,3978433611,140,70.2,3978433617,213,6.1,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497535885,779,67,1,0,44,71ajatxnuhc5cnm3xvgdky49w,1,29,98.9,2023-01-14T20:01:19.686Z,2023-01-15T04:35:48Z,3978796341,233,1204,,,,,,,,,,,,,,,,,,,,,,wg9qybhs3qeq9awhux331uqx,J. Bellegarde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497535883,1204,67,1,0,44,121le8unjfzug3iu9pgkqa1c7,0,71,1.1,2023-01-14T20:01:19.687Z,2023-01-15T04:35:48Z,3978796347,233,779,,,,,,,,,,,,,,,,,,,,,,3vu0c0j8n99wz6e2f7fmd2pxx,Thiago Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497470623,6,61,1,0,45,71ajatxnuhc5cnm3xvgdky49w,0,21.5,99.3,2023-01-14T20:01:21.224Z,2023-01-15T04:35:47Z,3978433601,56,Back,3978763143,178,,,,,,,,,,,,,,,,,,,,wg9qybhs3qeq9awhux331uqx,J. Bellegarde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497470641,17,1,1,0,46,121le8unjfzug3iu9pgkqa1c7,1,78.6,1.4,2023-01-14T20:01:22.586Z,2023-01-15T04:35:46Z,3978433665,141,10.1,3978433661,56,Right,3978433667,212,13.6,3978433669,213,2.7,3978433663,140,66.9,3978763307,178,,,,,,,,3vu0c0j8n99wz6e2f7fmd2pxx,Thiago Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497470657,18,1,1,0,49,121le8unjfzug3iu9pgkqa1c7,1,71.4,15.9,2023-01-14T20:01:25.166Z,2023-01-15T04:35:44Z,3978433737,212,6.4,3978433731,140,68.8,3978763405,178,,3978433733,141,24.4,3978433729,56,Center,3978433741,213,2.0,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497470669,19,1,1,0,51,121le8unjfzug3iu9pgkqa1c7,0,74.6,36.7,2023-01-14T20:01:27.114Z,2023-01-15T04:35:43Z,3978433797,140,84.6,3978433801,212,13.1,3978433795,56,Center,3978433803,213,5.6,3978763589,178,,3978433799,141,25.1,,,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497470673,7,8,1,0,52,71ajatxnuhc5cnm3xvgdky49w,1,15.9,69.8,2023-01-14T20:01:27.713Z,2023-01-15T04:35:42Z,3978433817,56,Back,3978672627,384,,3978763739,178,,,,,,,,,,,,,,,,,d5at3cowukpxiptq5ozcbe6s5,A. Djiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497470681,8,49,1,0,52,71ajatxnuhc5cnm3xvgdky49w,1,19.2,76.2,2023-01-14T20:01:28.377Z,2023-01-15T04:35:42Z,,,,,,,,,,,,,,,,,,,,,,,,,9ysk6656hj0na1hrizgt83k5x,D. Liénard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497470711,9,1,1,0,56,71ajatxnuhc5cnm3xvgdky49w,0,19.4,96.7,2023-01-14T20:01:31.781Z,2023-01-15T04:35:40Z,3978763903,178,,3978433955,140,42.1,3978433951,157,,3978433957,141,93.8,3978433963,1,,3978433961,213,6.2,3978433959,212,23.9,3978433953,56,Back,9ysk6656hj0na1hrizgt83k5x,D. Liénard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497470727,20,49,1,0,58,121le8unjfzug3iu9pgkqa1c7,1,51.9,7,2023-01-14T20:01:34.377Z,2023-01-15T04:35:39Z,,,,,,,,,,,,,,,,,,,,,,,,,e9mtpmkb4qj2gqyv966g9ulpm,S. Diomandé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497470737,21,1,1,0,58,121le8unjfzug3iu9pgkqa1c7,1,51.9,6.9,2023-01-14T20:01:34.390Z,2023-01-15T04:35:39Z,3978764275,388,,3978434045,212,10.5,3978434043,141,9.8,3978434039,56,Right,3978434041,140,61.7,3978434047,213,0.2,,,,,,,e9mtpmkb4qj2gqyv966g9ulpm,S. Diomandé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497470751,22,1,1,0,59,121le8unjfzug3iu9pgkqa1c7,1,58.4,2.4,2023-01-14T20:01:35.482Z,2023-01-15T04:35:38Z,3978434137,140,62.1,3978434143,213,1.3,3978434135,56,Center,3978764461,178,,3978434141,212,16.0,3978434139,141,25.2,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497470765,23,1,1,1,4,121le8unjfzug3iu9pgkqa1c7,1,62.6,37,2023-01-14T20:01:40.435Z,2023-01-15T04:35:37Z,3978434209,212,24.9,3978434203,56,Center,3978764635,178,,3978434205,140,61.5,3978434211,213,1.6,3978434207,141,73.6,,,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497470775,24,1,1,1,7,121le8unjfzug3iu9pgkqa1c7,1,60,73,2023-01-14T20:01:43.497Z,2023-01-15T04:35:35Z,3978434267,141,60.0,3978434271,213,4.9,3978434265,140,61.2,3978764773,178,,3978434263,56,Center,3978434269,212,8.9,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497470781,25,1,1,1,10,121le8unjfzug3iu9pgkqa1c7,0,60.1,52.5,2023-01-14T20:01:45.777Z,2023-01-15T04:35:34Z,3978434303,140,76.5,3978434309,213,5.3,3978764881,178,,3978434301,56,Right,3978434307,212,31.2,3978434305,141,14.3,,,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497470779,10,8,1,1,11,71ajatxnuhc5cnm3xvgdky49w,1,22.8,84.8,2023-01-14T20:01:47.335Z,2023-01-15T04:35:33Z,3978672835,385,,3978765039,389,,3978434293,56,Back,,,,,,,,,,,,,,,,9ysk6656hj0na1hrizgt83k5x,D. Liénard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497470785,11,5,1,1,13,71ajatxnuhc5cnm3xvgdky49w,0,28.8,101.8,2023-01-14T20:01:48.695Z,2023-01-15T01:13:42Z,3978434319,347,,3978434419,233,26,3978434317,56,Back,,,,,,,,,,,,,,,,9ysk6656hj0na1hrizgt83k5x,D. Liénard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497470805,26,5,1,1,13,121le8unjfzug3iu9pgkqa1c7,1,71.2,-1.8,2023-01-14T20:01:48.695Z,2023-01-15T01:13:41Z,3978434397,56,Right,3978434401,233,11,3978434399,347,,,,,,,,,,,,,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497470849,27,1,1,1,21,121le8unjfzug3iu9pgkqa1c7,1,75.7,0,2023-01-14T20:01:57.143Z,2023-01-15T04:35:33Z,3978434603,140,72.4,3978434609,213,2.0,3978434599,107,,3978434605,141,10.0,3978434607,212,8.7,3978434601,56,Right,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497470855,28,1,1,1,22,121le8unjfzug3iu9pgkqa1c7,1,70.1,5.5,2023-01-14T20:01:58.606Z,2023-01-15T04:35:32Z,3978434625,141,3.2,3978434627,212,3.8,3978434621,56,Right,3978765263,178,,3978434629,213,5.9,3978434623,140,73.4,,,,,,,3vu0c0j8n99wz6e2f7fmd2pxx,Thiago Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497470859,29,1,1,1,24,121le8unjfzug3iu9pgkqa1c7,1,73,0.7,2023-01-14T20:02:00.085Z,2023-01-15T04:35:31Z,3978765295,178,,3978434655,212,12.2,3978434649,56,Right,3978434651,140,62.1,3978434657,213,2.8,3978434653,141,7.0,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497470885,30,1,1,1,26,121le8unjfzug3iu9pgkqa1c7,1,64.3,4.4,2023-01-14T20:02:02.159Z,2023-01-15T04:35:30Z,3978434785,212,22.7,3978434787,213,2.6,3978434781,140,46.1,3978434779,56,Back,3978765333,178,,3978434783,141,22.4,,,,,,,3vu0c0j8n99wz6e2f7fmd2pxx,Thiago Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497470895,31,1,1,1,29,121le8unjfzug3iu9pgkqa1c7,1,47.7,26.4,2023-01-14T20:02:04.646Z,2023-01-15T04:35:29Z,3978434817,141,69.6,3978434821,213,1.4,3978434815,140,52.3,3978765465,178,,3978434819,212,29.8,3978434813,56,Center,,,,,,,z2richg7upw6hth0dzrvm02d,D. Lovren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497470911,32,1,1,1,32,121le8unjfzug3iu9pgkqa1c7,1,53.2,71.4,2023-01-14T20:02:07.956Z,2023-01-15T04:35:28Z,3978434909,212,15.6,3978765571,178,,3978434903,56,Left,3978434905,140,58.2,3978434907,141,93.0,3978434911,213,1.2,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497470925,33,1,1,1,35,121le8unjfzug3iu9pgkqa1c7,1,54.2,88.2,2023-01-14T20:02:10.811Z,2023-01-15T04:35:27Z,3978434953,140,41.7,3978434959,213,3.3,3978765627,178,,3978434955,141,84.6,3978434951,56,Back,3978434957,212,13.4,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497470939,34,1,1,1,37,121le8unjfzug3iu9pgkqa1c7,1,41.6,85.6,2023-01-14T20:02:12.922Z,2023-01-15T04:35:26Z,3978435045,212,15.2,3978435039,56,Back,3978765719,178,,3978435041,140,35.6,3978435047,213,4.3,3978435043,141,65.3,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497470989,35,1,1,1,40,121le8unjfzug3iu9pgkqa1c7,1,37.5,63.1,2023-01-14T20:02:15.822Z,2023-01-15T04:35:25Z,3978435169,213,5.0,3978435163,140,44.5,3978765769,178,,3978435165,141,19.1,3978435167,212,30.8,3978435161,56,Back,,,,,,,z2richg7upw6hth0dzrvm02d,D. Lovren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497471009,36,1,1,1,44,121le8unjfzug3iu9pgkqa1c7,1,50.2,10.5,2023-01-14T20:02:19.743Z,2023-01-15T04:35:24Z,3978435245,212,11.3,3978435243,141,3.8,3978765849,178,,3978435239,56,Right,3978435241,140,60.1,3978435247,213,5.9,,,,,,,e9mtpmkb4qj2gqyv966g9ulpm,S. Diomandé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497471027,37,1,1,1,47,121le8unjfzug3iu9pgkqa1c7,1,58.3,1.7,2023-01-14T20:02:22.628Z,2023-01-15T04:35:22Z,3978435329,212,17.2,3978435323,56,Back,3978765919,178,,3978435325,140,42.2,3978435327,141,6.0,3978435331,213,3.0,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497471039,38,1,1,1,48,121le8unjfzug3iu9pgkqa1c7,1,45.7,6.3,2023-01-14T20:02:24.542Z,2023-01-15T04:35:22Z,3978435373,140,40.6,3978765967,178,,3978435379,213,1.9,3978435375,141,27.9,3978435377,212,15.6,3978435371,56,Back,,,,,,,e9mtpmkb4qj2gqyv966g9ulpm,S. Diomandé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497471053,39,1,1,1,54,121le8unjfzug3iu9pgkqa1c7,1,45.2,30.6,2023-01-14T20:02:29.767Z,2023-01-15T04:35:20Z,3978435457,212,14.9,3978435451,56,Right,3978435455,141,15.1,3978766021,178,,3978435453,140,55.2,3978435459,213,5.5,,,,,,,z2richg7upw6hth0dzrvm02d,D. Lovren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
