id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/12/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/16/value,assist
2445428667,273,1,1,28,58,z1wbqtd0fz5t5eezjvrbld3h,0,42.2,39.4,2022-08-13T15:29:27.357Z,2022-08-14T00:10:55Z,3702710883,213,4.9,3704273651,178,,3702710875,56,Back,3702710877,140,45.7,3702710881,212,21.1,3702710879,141,8.8,3702710873,155,,,,,9br2z5cf6stmnidehwo5a8afp,B. Santamaría,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445428673,274,3,1,29,0,z1wbqtd0fz5t5eezjvrbld3h,0,47.1,13,2022-08-13T15:29:29.700Z,2022-08-14T00:10:54Z,3702710919,286,,3702710917,56,Back,3703581659,465,,3704273883,178,,3702711389,233,241,,,,,,,,,,xrh2szvp5808no7zm1et2zf9,H. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445428723,241,7,1,29,0,4t4hod56fsj7utpjdor8so5q6,1,52.9,87,2022-08-13T15:29:29.748Z,2022-08-14T00:10:54Z,3704274191,21,,3702711225,56,Left,3703581387,385,,3702711223,167,,3702711227,285,,3704274189,178,,3702711345,233,274,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445428739,242,5,1,29,1,4t4hod56fsj7utpjdor8so5q6,0,50.8,101.6,2022-08-13T15:29:30.625Z,2022-08-13T21:05:00Z,3702711319,347,,3702711649,233,275,3702711317,56,Left,,,,,,,,,,,,,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445428765,275,5,1,29,1,z1wbqtd0fz5t5eezjvrbld3h,1,49.2,-1.6,2022-08-13T15:29:30.625Z,2022-08-13T21:05:00Z,3702711445,347,,3702711443,56,Back,3702711575,233,242,,,,,,,,,,,,,,,,xrh2szvp5808no7zm1et2zf9,H. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445429071,277,1,1,29,9,z1wbqtd0fz5t5eezjvrbld3h,1,53.9,0,2022-08-13T15:29:38.629Z,2022-08-14T00:10:54Z,3702713027,1,,3702713011,140,36.9,3702713015,141,26.0,3702713049,189,,3702713007,56,Back,3702713003,107,,3702713019,212,26.0,3702713025,213,2.3,xrh2szvp5808no7zm1et2zf9,H. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445429267,278,1,1,29,14,z1wbqtd0fz5t5eezjvrbld3h,1,36.8,27.5,2022-08-13T15:29:43.523Z,2022-08-14T00:10:53Z,3702713971,141,67.5,3702713969,140,36.9,3704274645,178,,3702713967,56,Back,3702713975,213,1.6,3702713973,212,27.2,,,,,,,otan631zzfnq2sektkl3ywo9,J. Rodon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445429323,279,1,1,29,21,z1wbqtd0fz5t5eezjvrbld3h,1,48.3,77.4,2022-08-13T15:29:50.898Z,2022-08-14T00:10:51Z,3704274857,178,,3702714267,213,4.4,3702714235,56,Back,3702714259,212,16.2,3702714253,141,54.6,3702714247,140,43.9,,,,,,,8qlz4omhgfnzyb2cgeou7xn56,A. Theate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445429413,280,1,1,29,24,z1wbqtd0fz5t5eezjvrbld3h,1,45.6,48.6,2022-08-13T15:29:53.892Z,2022-08-14T00:10:50Z,3704274979,178,,3702714805,56,Right,3702714823,1,,3702714801,155,,3702714813,141,1.3,3702714819,213,5.4,3702714817,212,43.4,3702714807,140,73.3,9br2z5cf6stmnidehwo5a8afp,B. Santamaría,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445429461,281,1,1,29,27,z1wbqtd0fz5t5eezjvrbld3h,1,71.3,0.1,2022-08-13T15:29:56.477Z,2022-08-14T00:10:50Z,3702715069,213,0.6,3702715063,140,79.4,3702715059,3,,3702715067,212,10.4,3702715065,141,8.8,3704275423,388,,3702715061,56,Right,,,,draibw1vui84ciizu30az81jp,B. Bourigeaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445429473,282,50,1,29,29,z1wbqtd0fz5t5eezjvrbld3h,1,82.6,8.2,2022-08-13T15:29:58.789Z,2022-08-14T00:10:49Z,3702715333,233,243,3702715117,56,Right,3702715121,286,,,,,,,,,,,,,,,,,3hd9nxdb54zn4fhbf7qa7x0q1,L. Majer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445429489,243,7,1,29,29,4t4hod56fsj7utpjdor8so5q6,1,17.4,91.8,2022-08-13T15:29:59.180Z,2022-08-14T00:10:49Z,3702715217,285,,3704276273,178,,3702715317,233,282,3702715213,167,,3703588919,385,,3702715215,56,Back,,,,,,,d3pb7ybk0yv0hrjbr80vyx1xw,S. Magassa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445429509,244,5,1,29,31,4t4hod56fsj7utpjdor8so5q6,0,17.6,101.3,2022-08-13T15:30:00.628Z,2022-08-13T21:06:01Z,3702715361,347,,3702715855,233,283,3702715359,56,Back,,,,,,,,,,,,,,,,d3pb7ybk0yv0hrjbr80vyx1xw,S. Magassa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445429591,283,5,1,29,31,z1wbqtd0fz5t5eezjvrbld3h,1,82.4,-1.3,2022-08-13T15:30:00.628Z,2022-08-13T21:06:01Z,3702715753,347,,3702715795,233,244,3702715751,56,Right,,,,,,,,,,,,,,,,3hd9nxdb54zn4fhbf7qa7x0q1,L. Majer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445429657,284,1,1,29,38,z1wbqtd0fz5t5eezjvrbld3h,1,77,0,2022-08-13T15:30:07.488Z,2022-08-14T00:10:49Z,3702716119,212,13.9,3702716113,56,Right,3702716121,213,2.7,3702716117,141,7.0,3702716115,140,65.0,3702716111,107,,,,,,,,xrh2szvp5808no7zm1et2zf9,H. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445429717,285,1,1,29,39,z1wbqtd0fz5t5eezjvrbld3h,1,63.5,4.3,2022-08-13T15:30:08.644Z,2022-08-14T00:10:48Z,3702716451,213,2.6,3702716445,140,51.4,3704277213,178,,3702716447,141,15.2,3702716443,56,Right,3702716449,212,14.7,,,,,,,9br2z5cf6stmnidehwo5a8afp,B. Santamaría,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445429805,286,1,1,29,42,z1wbqtd0fz5t5eezjvrbld3h,1,50.5,18,2022-08-13T15:30:11.806Z,2022-08-14T00:10:48Z,3702716961,212,21.8,3702716955,56,Back,3704277487,178,,3702716957,140,48.3,3702716959,141,49.9,3702716963,213,1.7,,,,,,,otan631zzfnq2sektkl3ywo9,J. Rodon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445429867,287,1,1,29,46,z1wbqtd0fz5t5eezjvrbld3h,1,52.6,53,2022-08-13T15:30:15.356Z,2022-08-14T00:10:46Z,3702717325,212,16.6,3702717317,140,54.1,3702717321,141,77.3,3704278021,178,,3702717329,213,1.5,3702717311,56,Center,,,,,,,8qlz4omhgfnzyb2cgeou7xn56,A. Theate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445430001,288,1,1,29,48,z1wbqtd0fz5t5eezjvrbld3h,1,53.9,79.9,2022-08-13T15:30:17.828Z,2022-08-14T00:10:46Z,3702718001,141,92.6,3702718007,213,0.9,3702717993,56,Left,3704278219,178,,3702718005,212,10.7,3702717997,140,59.9,,,,,,,92qqdiryqd8juqdjq8585476y,A. Truffert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445430087,289,1,1,29,53,z1wbqtd0fz5t5eezjvrbld3h,1,60.4,64.8,2022-08-13T15:30:22.773Z,2022-08-14T00:10:44Z,3702718485,196,,3702718495,141,1.9,3702718503,213,5.1,3704278421,178,,3702718507,1,,3702718489,56,Right,3702718483,155,,3702718499,212,46.8,9b7iei751ersl6ny0o0k8gn3d,M. Terrier,3702718493,140,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445430151,290,1,1,29,56,z1wbqtd0fz5t5eezjvrbld3h,0,76.8,1.1,2022-08-13T15:30:25.538Z,2022-08-14T00:10:44Z,3702718825,213,1.9,3702718819,140,70.4,3702718817,56,Center,3702718821,141,28.1,3704278635,388,,3702718823,212,19.6,3702718815,3,,,,,xrh2szvp5808no7zm1et2zf9,H. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445593455,1042,61,1,29,57,z1wbqtd0fz5t5eezjvrbld3h,0,70.6,23.5,2022-08-13T15:30:27.219Z,2022-08-14T00:10:43Z,3704279051,21,,3703592603,56,Center,3704279053,178,,,,,,,,,,,,,,,,,3hd9nxdb54zn4fhbf7qa7x0q1,L. Majer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445430191,245,61,1,29,58,4t4hod56fsj7utpjdor8so5q6,0,30.5,76.5,2022-08-13T15:30:27.329Z,2022-08-14T00:10:43Z,3704279635,21,,3702719013,56,Back,3704279637,178,,,,,,,,,,,,,,,,,d3pb7ybk0yv0hrjbr80vyx1xw,S. Magassa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445430219,291,1,1,29,59,z1wbqtd0fz5t5eezjvrbld3h,1,65.9,18.3,2022-08-13T15:30:28.508Z,2022-08-14T00:10:42Z,3702719207,141,5.3,3702719203,140,71.0,3702719213,213,5.3,3704279945,178,,3702719201,56,Right,3702719211,212,10.3,,,,,,,3hd9nxdb54zn4fhbf7qa7x0q1,L. Majer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445430249,292,1,1,30,0,z1wbqtd0fz5t5eezjvrbld3h,1,65.8,5.3,2022-08-13T15:30:29.650Z,2022-08-14T00:10:42Z,3702719379,213,2.1,3702719351,140,60.6,3702719363,141,18.5,3702719371,212,10.5,3704280247,178,,3702719343,56,Right,,,,,,,xrh2szvp5808no7zm1et2zf9,H. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445727037,1219,43,1,30,1,z1wbqtd0fz5t5eezjvrbld3h,1,0,0,2022-08-13T15:30:30.764Z,2022-08-13T21:47:00Z,3704327985,178,0,3704375787,144,82,,,,,,,,,,,,,,,,,,,otan631zzfnq2sektkl3ywo9,J. Rodon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445430303,293,1,1,30,2,z1wbqtd0fz5t5eezjvrbld3h,1,57.7,17.6,2022-08-13T15:30:31.638Z,2022-08-14T00:10:41Z,3702719665,212,13.5,3704214535,178,,3702719661,141,33.7,3702719659,140,65.3,3702719657,56,Center,3702719667,213,0.9,,,,,,,otan631zzfnq2sektkl3ywo9,J. Rodon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445430427,294,1,1,30,4,z1wbqtd0fz5t5eezjvrbld3h,1,62.4,32.6,2022-08-13T15:30:33.630Z,2022-08-14T00:10:40Z,3702720415,155,,3702720427,213,1.3,3704214899,178,,3702720425,212,43.6,3702720417,196,,3702720421,140,74.7,3702720429,1,,3702720423,141,93.8,9br2z5cf6stmnidehwo5a8afp,B. Santamaría,3702720419,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445430459,295,1,1,30,9,z1wbqtd0fz5t5eezjvrbld3h,0,91.1,88.9,2022-08-13T15:30:38.369Z,2022-08-14T00:10:40Z,3702720611,140,90.9,3703594457,72,,3702720615,141,54.5,3702720623,213,4.7,3703594455,224,,3702720609,56,Center,3702720619,212,23.4,3704215565,178,,92qqdiryqd8juqdjq8585476y,A. Truffert,3702720603,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445430575,246,12,1,30,9,4t4hod56fsj7utpjdor8so5q6,1,6.8,38.7,2022-08-13T15:30:39.149Z,2022-08-14T00:10:39Z,3702721171,56,Back,3704215899,178,,3702721323,167,,3702721175,141,0.0,3702721177,212,37.1,3702721179,213,5.4,3702721173,140,30.4,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445430585,247,5,1,30,14,4t4hod56fsj7utpjdor8so5q6,0,31.1,-1.5,2022-08-13T15:30:43.258Z,2022-08-13T20:43:28Z,3702721541,233,296,3702721287,347,,3702721285,56,Back,,,,,,,,,,,,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445430615,296,5,1,30,14,z1wbqtd0fz5t5eezjvrbld3h,1,68.9,101.5,2022-08-13T15:30:43.258Z,2022-08-13T20:43:27Z,3702721387,56,Left,3702721491,233,247,3702721389,347,,,,,,,,,,,,,,,,,92qqdiryqd8juqdjq8585476y,A. Truffert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445430711,297,1,1,30,16,z1wbqtd0fz5t5eezjvrbld3h,1,70.3,100,2022-08-13T15:30:45.348Z,2022-08-14T00:10:39Z,3702721861,107,,3702721873,212,8.7,3702721867,56,Left,3702721875,213,4.0,3702721871,141,92.1,3702721869,140,65.0,,,,,,,92qqdiryqd8juqdjq8585476y,A. Truffert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445430755,298,1,1,30,18,z1wbqtd0fz5t5eezjvrbld3h,1,66.4,87.9,2022-08-13T15:30:47.388Z,2022-08-14T00:10:38Z,3702722173,141,97.2,3702722177,213,1.1,3704217385,178,,3702722175,212,7.1,3702722171,140,69.4,3702722169,56,Left,,,,,,,9br2z5cf6stmnidehwo5a8afp,B. Santamaría,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445430823,299,1,1,30,19,z1wbqtd0fz5t5eezjvrbld3h,1,71.4,97.1,2022-08-13T15:30:49.189Z,2022-08-14T00:10:38Z,3702722541,56,Left,3702722545,141,89.1,3702722547,212,5.8,3702722549,213,4.4,3704218221,178,,3702722543,140,69.6,,,,,,,92qqdiryqd8juqdjq8585476y,A. Truffert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445430887,300,1,1,30,21,z1wbqtd0fz5t5eezjvrbld3h,1,73.3,85.5,2022-08-13T15:30:50.970Z,2022-08-14T00:10:37Z,3702722885,56,Center,3702722891,212,8.2,3702722893,213,4.3,3702722889,141,74.6,3704217787,178,,3702722887,140,70.0,,,,,,,9br2z5cf6stmnidehwo5a8afp,B. Santamaría,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445430895,301,3,1,30,25,z1wbqtd0fz5t5eezjvrbld3h,0,82.6,71.1,2022-08-13T15:30:54.759Z,2022-08-14T00:10:35Z,3702722931,286,,3702723255,233,248,3703598977,465,,3704223057,178,,3702722929,56,Center,,,,,,,,,,crn7i9243dnczl74jti8i5pzp,F. Tait,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445430943,248,7,1,30,25,4t4hod56fsj7utpjdor8so5q6,0,17.4,28.9,2022-08-13T15:30:54.809Z,2022-08-14T00:10:35Z,3704224089,178,,3703598689,385,,3702723191,56,Back,3702723193,285,,3702723233,233,301,,,,,,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445430939,302,3,1,30,26,z1wbqtd0fz5t5eezjvrbld3h,0,79.8,66.3,2022-08-13T15:30:56.009Z,2022-08-14T00:10:34Z,3702723539,233,249,3702723183,56,Center,3703600157,464,,3702723185,286,,3704224839,178,,,,,,,,,,,draibw1vui84ciizu30az81jp,B. Bourigeaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445430967,249,7,1,30,26,4t4hod56fsj7utpjdor8so5q6,1,20.2,33.7,2022-08-13T15:30:56.019Z,2022-08-14T00:10:34Z,3702723279,56,Back,3703599975,383,,3702723281,285,,3702723405,233,302,3704225539,178,,,,,,,,,,,21x9ir9n7i6mt2qfuk4e891pl,Jean Lucas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445430977,250,49,1,30,27,4t4hod56fsj7utpjdor8so5q6,1,22.7,38.9,2022-08-13T15:30:57.219Z,2022-08-14T00:10:34Z,,,,,,,,,,,,,,,,,,,,,,,,,21x9ir9n7i6mt2qfuk4e891pl,Jean Lucas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445431179,251,1,1,30,34,4t4hod56fsj7utpjdor8so5q6,1,55.4,77.3,2022-08-13T15:31:04.019Z,2022-08-14T00:10:30Z,3702724449,56,Left,3702724469,213,0.4,3704226655,178,,3702724461,141,91.7,3702724465,212,22.7,3702724455,140,74.9,,,,,,,21x9ir9n7i6mt2qfuk4e891pl,Jean Lucas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445431487,252,1,1,30,37,4t4hod56fsj7utpjdor8so5q6,1,72.1,89.5,2022-08-13T15:31:06.959Z,2022-08-14T00:10:29Z,3702726181,1,,3702726173,140,87.7,3702726179,213,5.1,3702726177,212,39.7,3702726175,141,36.3,3702726171,56,Center,3704227081,178,,3702726169,155,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445431497,253,4,1,30,40,4t4hod56fsj7utpjdor8so5q6,1,86.3,36,2022-08-13T15:31:09.339Z,2022-08-14T00:10:29Z,3702726243,13,,3702753317,348,3djmsd2atvq16ysmocq7twsfd,3702726249,152,,3702726247,56,Center,3702726279,233,303,3702726251,286,,3702726245,294,,3702726241,9,,dkve6gf309h5tglwawqx8mlzp,B. Embolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445431481,303,4,1,30,40,z1wbqtd0fz5t5eezjvrbld3h,0,13.7,64,2022-08-13T15:31:09.340Z,2022-08-14T00:10:29Z,3702726131,9,,3702726135,294,,3704227565,178,,3702726141,285,,3702726137,56,Back,3702726139,152,,3702726353,233,253,3702726133,13,,cym4wbw14zw1jh4jsp3sbyk0l,S. Mandanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445431645,304,17,1,30,48,z1wbqtd0fz5t5eezjvrbld3h,1,0,0,2022-08-13T15:31:17.729Z,2022-08-13T20:46:25Z,3702727135,13,243,3702727133,392,,3702727131,31,,,,,,,,,,,,,,,,,cym4wbw14zw1jh4jsp3sbyk0l,S. Mandanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445433609,254,27,1,31,28,4t4hod56fsj7utpjdor8so5q6,1,0,0,2022-08-13T15:31:57.696Z,2022-08-13T20:46:28Z,3702973353,233,306,3702737857,41,Injury,3702737859,53,dkve6gf309h5tglwawqx8mlzp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445433527,306,27,1,31,28,z1wbqtd0fz5t5eezjvrbld3h,1,0,0,2022-08-13T15:31:57.696Z,2022-08-13T20:46:29Z,3702973361,233,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445433623,255,28,1,31,58,4t4hod56fsj7utpjdor8so5q6,1,0,0,2022-08-13T15:32:27.741Z,2022-08-13T20:46:32Z,3702737961,233,307,3702737917,55,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445433559,307,28,1,31,58,z1wbqtd0fz5t5eezjvrbld3h,1,0,0,2022-08-13T15:32:27.741Z,2022-08-13T20:46:32Z,3702737599,55,306,3702737981,233,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445434531,256,15,1,32,49,4t4hod56fsj7utpjdor8so5q6,1,88.5,50,2022-08-13T15:33:19.118Z,2022-08-13T20:46:39Z,3702742837,9,,3702744035,102,47.3,3702743553,353,308,3702742841,56,Center,3704228399,178,,3702742839,17,,3702744033,80,,3702744045,146,98.5,3djmsd2atvq16ysmocq7twsfd,A. Disasi,3702744049,147,50,,3702742843,214,,3702744037,103,3702744039,390,44413,3702743463,20,3702744041,458,3702744131,233,309,4.4,,,,,,,,,,,,,,,,
2445434585,308,58,1,32,49,z1wbqtd0fz5t5eezjvrbld3h,0,0,0,2022-08-13T15:33:19.118Z,2022-08-14T00:10:28Z,3702743119,56,Back,3702743109,187,,3702743113,179,,3702743107,9,,3702743117,73,,3702743651,233,256,,,,,,,cym4wbw14zw1jh4jsp3sbyk0l,S. Mandanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445434603,309,10,1,32,50,z1wbqtd0fz5t5eezjvrbld3h,1,1.4,51.3,2022-08-13T15:33:19.503Z,2022-08-14T00:10:28Z,3702743271,179,,3702743267,9,,3702743275,56,Back,3702743663,177,,3702743853,233,256,3703604799,376,,3702743273,182,,,,,cym4wbw14zw1jh4jsp3sbyk0l,S. Mandanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445434705,310,52,1,32,55,z1wbqtd0fz5t5eezjvrbld3h,1,2.2,54.1,2022-08-13T15:33:24.819Z,2022-08-14T00:10:28Z,3703605147,376,,3704229417,178,,,,,,,,,,,,,,,,,,,,cym4wbw14zw1jh4jsp3sbyk0l,S. Mandanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445434935,311,1,1,33,0,z1wbqtd0fz5t5eezjvrbld3h,1,7.7,49.9,2022-08-13T15:33:29.329Z,2022-08-14T00:10:27Z,3702745135,140,18.8,3702745143,213,5.3,3702745129,123,,3702745207,189,,3702745141,212,21.3,3702745137,141,23.6,3704229875,178,,3702745133,56,Back,cym4wbw14zw1jh4jsp3sbyk0l,S. Mandanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445434987,312,1,1,33,2,z1wbqtd0fz5t5eezjvrbld3h,1,19.8,25.2,2022-08-13T15:33:32.118Z,2022-08-14T00:10:27Z,3704230173,178,,3702745395,212,16.7,3702745391,140,28.5,3702745389,56,Back,3702745393,141,4.7,3702745397,213,5.3,,,,,,,otan631zzfnq2sektkl3ywo9,J. Rodon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445435017,313,1,1,33,4,z1wbqtd0fz5t5eezjvrbld3h,1,27.3,7.3,2022-08-13T15:33:33.514Z,2022-08-14T00:10:26Z,3702745603,213,1.1,3704230521,178,,3702745577,141,37.4,3702745587,212,22.5,3702745563,140,36.3,3702745553,56,Back,,,,,,,xrh2szvp5808no7zm1et2zf9,H. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445435121,314,1,1,33,6,z1wbqtd0fz5t5eezjvrbld3h,1,39.5,29.3,2022-08-13T15:33:36.248Z,2022-08-14T00:10:26Z,3702746183,1,,3704249063,178,,3702746169,141,94.8,3702746159,56,Back,3702746173,212,44.6,3702746165,140,37.7,3702746177,213,1.6,,,,9br2z5cf6stmnidehwo5a8afp,B. Santamaría,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445435217,315,1,1,33,11,z1wbqtd0fz5t5eezjvrbld3h,1,34.8,87.4,2022-08-13T15:33:41.038Z,2022-08-14T00:10:25Z,3702746683,56,Back,3702746689,212,14.0,3702746687,141,67.1,3704249465,178,,3702746685,140,36.8,3702746691,213,4.9,,,,,,,92qqdiryqd8juqdjq8585476y,A. Truffert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445435387,257,45,1,33,14,4t4hod56fsj7utpjdor8so5q6,0,67.2,41.1,2022-08-13T15:33:43.300Z,2022-08-14T00:10:24Z,3702747575,56,Center,3702748257,233,316,3702747577,286,,,,,,,,,,,,,,,,,dkve6gf309h5tglwawqx8mlzp,B. Embolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445435289,316,3,1,33,14,z1wbqtd0fz5t5eezjvrbld3h,1,32.8,58.9,2022-08-13T15:33:43.300Z,2022-08-14T00:10:24Z,3703606225,464,,3702747093,56,Back,3704249855,178,,3702748213,233,257,3702748217,285,,,,,,,,,,,8qlz4omhgfnzyb2cgeou7xn56,A. Theate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445435371,317,1,1,33,16,z1wbqtd0fz5t5eezjvrbld3h,1,33,42,2022-08-13T15:33:45.889Z,2022-08-14T00:10:23Z,3702747507,56,Back,3704250101,178,,3702747513,212,26.6,3702747509,140,40.3,3702747511,141,4.6,3702747515,213,5.0,,,,,,,8qlz4omhgfnzyb2cgeou7xn56,A. Theate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445435465,318,1,1,33,20,z1wbqtd0fz5t5eezjvrbld3h,1,41,7.8,2022-08-13T15:33:49.987Z,2022-08-14T00:10:22Z,3702747981,212,15.3,3702747973,56,Back,3702747979,141,30.2,3702747985,213,1.7,3704250339,178,,3702747975,140,39.7,,,,,,,xrh2szvp5808no7zm1et2zf9,H. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445435585,319,1,1,33,23,z1wbqtd0fz5t5eezjvrbld3h,1,45.9,27.7,2022-08-13T15:33:52.778Z,2022-08-14T00:10:22Z,3702748665,213,1.8,3702748661,141,76.5,3702748663,212,34.3,3702748659,140,37.6,3702748657,56,Back,3704250505,178,,3702748667,1,,,,,9br2z5cf6stmnidehwo5a8afp,B. Santamaría,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445435677,320,1,1,33,28,z1wbqtd0fz5t5eezjvrbld3h,1,40.8,75.6,2022-08-13T15:33:57.488Z,2022-08-14T00:10:21Z,3702749073,56,Back,3702749081,141,64.8,3704250741,178,,3702749077,140,39.4,3702749087,213,4.5,3702749083,212,7.5,,,,,,,92qqdiryqd8juqdjq8585476y,A. Truffert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
