id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,keyPass,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/16/value,qualifier/13/value,qualifier/15/value,assist
2494445499,219,1,1,25,57,3adj8hkws0z1al232bg2h6tk0,1,20.1,65.4,2023-01-01T14:26:44.091Z,2023-01-02T00:29:02Z,3962485225,56,Back,3962485227,140,15.1,3962485231,212,8.0,3962485233,213,2.3,3962485229,141,74.2,3962995187,178,,,,,,,,dl4e5ojyhccj6w0vgksfzvmxh,P. Lees-Melou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494445501,220,61,1,25,59,3adj8hkws0z1al232bg2h6tk0,0,14.4,78.4,2023-01-01T14:26:45.921Z,2023-01-02T00:29:01Z,3962485237,56,Back,3962995233,178,,,,,,,,,,,,,,,,,,,,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494445509,255,49,1,26,0,4t4hod56fsj7utpjdor8so5q6,1,78.4,16.4,2023-01-01T14:26:47.698Z,2023-01-02T00:29:01Z,,,,,,,,,,,,,,,,,,,,,,,,,f5j3vhj805xtkos7l538u0d7t,K. Diatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494445545,257,50,1,26,2,4t4hod56fsj7utpjdor8so5q6,1,87,15.4,2023-01-01T14:26:49.605Z,2023-01-02T00:29:00Z,3962486715,233,222,3962486681,286,,3962485477,56,Right,,,,,,,,,,,,,,,,f5j3vhj805xtkos7l538u0d7t,K. Diatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494445593,222,7,1,26,4,3adj8hkws0z1al232bg2h6tk0,0,13,84.6,2023-01-01T14:26:51.270Z,2023-01-02T00:28:59Z,3962995543,178,,3962938825,385,,3962486723,233,257,3962485693,56,Back,3962485699,285,,,,,,,,,,,dl4e5ojyhccj6w0vgksfzvmxh,P. Lees-Melou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494445535,221,4,1,26,5,3adj8hkws0z1al232bg2h6tk0,1,13.9,83.8,2023-01-01T14:26:52.141Z,2023-01-02T00:28:59Z,3962485415,152,,3962485441,233,256,3962485417,285,,3962485411,10,,3962485413,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494445539,256,4,1,26,5,4t4hod56fsj7utpjdor8so5q6,0,86.1,16.2,2023-01-01T14:26:52.142Z,2023-01-02T00:28:58Z,3962995579,178,,3962485439,286,,3962485459,233,221,3962485431,10,,3962485433,56,Right,3962485437,152,,,,,,,,f5j3vhj805xtkos7l538u0d7t,K. Diatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494445627,223,1,1,26,37,3adj8hkws0z1al232bg2h6tk0,0,18.5,77.4,2023-01-01T14:27:24.464Z,2023-01-02T00:28:58Z,3962485877,140,62.0,3962485885,1,,3962485881,212,46.1,3962485883,213,0.1,3962485875,56,Left,3962995607,178,,3962485869,5,,3962485879,141,86.5,7h2icfuwy00ilm14dw5xyl5g5,M. Bizot,3962485871,157,3962485873,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494445639,259,44,1,26,41,4t4hod56fsj7utpjdor8so5q6,1,34,16,2023-01-01T14:27:27.946Z,2023-01-02T00:28:57Z,3962485959,56,Back,3962485961,285,,3962485963,233,224,,,,,,,,,,,,,,,,3djmsd2atvq16ysmocq7twsfd,A. Disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494445635,224,44,1,26,41,3adj8hkws0z1al232bg2h6tk0,0,66,84,2023-01-01T14:27:27.947Z,2023-01-02T00:28:57Z,3962941373,233,259,3962485943,56,Left,3962485945,286,,,,,,,,,,,,,,,,,e0hk5aepnpo7cne006zwahfx1,F. Honorat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494445643,260,1,1,26,41,4t4hod56fsj7utpjdor8so5q6,0,33.7,14,2023-01-01T14:27:28.027Z,2023-01-02T00:28:56Z,3962485981,212,15.4,3962485983,213,0.7,3962485979,141,28.4,3962485973,3,,3962485977,140,45.0,3962995669,388,,3962485975,56,Back,,,,3djmsd2atvq16ysmocq7twsfd,A. Disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494445649,225,1,1,26,43,3adj8hkws0z1al232bg2h6tk0,1,54.4,70.5,2023-01-01T14:27:30.045Z,2023-01-02T00:28:56Z,3962486007,56,Center,3962486005,3,,3962486015,213,0.0,3962995705,388,,3962486011,141,70.8,3962486009,140,64.7,3962486013,212,10.8,,,,dl4e5ojyhccj6w0vgksfzvmxh,P. Lees-Melou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494445657,226,1,1,26,44,3adj8hkws0z1al232bg2h6tk0,0,67.6,69.3,2023-01-01T14:27:31.144Z,2023-01-02T00:28:55Z,3962486061,141,49.0,3962486063,212,13.8,3962486059,140,67.7,3962995751,178,,3962486057,56,Center,3962486065,213,4.7,,,,,,,9jiectkc8rk0ivxn80l87ic45,I. Slimani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494445659,261,49,1,26,46,4t4hod56fsj7utpjdor8so5q6,1,27.1,47.6,2023-01-01T14:27:32.905Z,2023-01-02T00:28:55Z,,,,,,,,,,,,,,,,,,,,,,,,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494445667,262,1,1,26,46,4t4hod56fsj7utpjdor8so5q6,0,27.1,48.2,2023-01-01T14:27:32.960Z,2023-01-02T00:28:55Z,3962486115,212,25.9,3962486117,213,0.6,3962995887,178,,3962486109,56,Back,3962486111,140,46.8,3962486113,141,71.0,,,,,,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494445673,227,1,1,26,48,3adj8hkws0z1al232bg2h6tk0,0,54.5,28.2,2023-01-01T14:27:35.123Z,2023-01-02T00:28:54Z,3962486147,3,,3962486151,140,63.3,3962486153,141,29.4,3962486157,213,0.1,3962486155,212,9.3,3962486149,56,Center,3962996015,178,,,,,3r04y1fejoh9e8qbge3exy3u1,N. Fadiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494445695,263,1,1,26,49,4t4hod56fsj7utpjdor8so5q6,1,36.8,76.4,2023-01-01T14:27:36.318Z,2023-01-02T00:28:54Z,3962996063,388,,3962486265,213,6.2,3962486257,56,Center,3962486255,3,,3962486263,212,22.4,3962486261,141,74.8,3962486259,140,58.1,,,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494445699,264,1,1,26,55,4t4hod56fsj7utpjdor8so5q6,0,78.8,92.5,2023-01-01T14:27:42.370Z,2023-01-02T00:28:51Z,3962996095,178,,3962486275,56,Left,3962486277,140,81.1,3962486299,233,228,3962486283,213,5.2,3962486281,212,5.2,3962486297,236,,3962486279,141,85.8,rn17zrbsh1g9r1tj4xyvhgr8,E. Ben Seghir,3962486303,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494445697,228,74,1,26,55,3adj8hkws0z1al232bg2h6tk0,1,19.7,11.4,2023-01-01T14:27:42.423Z,2023-01-02T00:28:51Z,3962996117,178,,3962486271,285,,3962486269,56,Back,3962486307,233,264,,,,,,,,,,,,,5lfki1zoxd4l96hjbr2rw3d2h,H. Magnetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494445709,265,61,1,26,55,4t4hod56fsj7utpjdor8so5q6,1,79.2,92.8,2023-01-01T14:27:42.458Z,2023-01-02T00:28:50Z,3962996157,178,,3962486329,56,Left,,,,,,,,,,,,,,,,,,,rn17zrbsh1g9r1tj4xyvhgr8,E. Ben Seghir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494445783,229,5,1,26,58,3adj8hkws0z1al232bg2h6tk0,1,9,-1.6,2023-01-01T14:27:45.277Z,2023-01-01T20:16:48Z,3962486739,233,266,3962486719,56,Back,3962486721,347,,,,,,,,,,,,,,,,,5lfki1zoxd4l96hjbr2rw3d2h,H. Magnetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494445721,266,5,1,26,58,4t4hod56fsj7utpjdor8so5q6,0,91,101.6,2023-01-01T14:27:45.277Z,2023-01-01T20:16:48Z,3962486369,56,Left,3962486371,347,,3962486745,233,229,,,,,,,,,,,,,,,,rn17zrbsh1g9r1tj4xyvhgr8,E. Ben Seghir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494445791,230,1,1,27,15,3adj8hkws0z1al232bg2h6tk0,1,15,0,2023-01-01T14:28:02.814Z,2023-01-02T00:28:50Z,3962486783,141,9.8,3962486781,140,13.1,3962486779,56,Back,3962486777,107,,3962486785,212,7.7,3962486787,213,1.8,,,,,,,3r04y1fejoh9e8qbge3exy3u1,N. Fadiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494445793,231,61,1,27,16,3adj8hkws0z1al232bg2h6tk0,0,14.1,12.7,2023-01-01T14:28:03.715Z,2023-01-02T00:28:50Z,3962486791,56,Back,3962996243,178,,,,,,,,,,,,,,,,,,,,dl4e5ojyhccj6w0vgksfzvmxh,P. Lees-Melou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494445803,267,61,1,27,18,4t4hod56fsj7utpjdor8so5q6,0,84.8,88.2,2023-01-01T14:28:05.381Z,2023-01-02T00:28:49Z,3962486843,56,Left,3962996277,21,,3962996279,178,,,,,,,,,,,,,,,,,rn17zrbsh1g9r1tj4xyvhgr8,E. Ben Seghir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494445809,232,1,1,27,19,3adj8hkws0z1al232bg2h6tk0,1,13.4,12.3,2023-01-01T14:28:06.225Z,2023-01-02T00:28:49Z,3962996351,178,,3962486855,141,2.6,3962486849,56,Back,3962486859,212,6.7,3962486861,213,4.5,3962486851,140,12.3,,,,,,,dl4e5ojyhccj6w0vgksfzvmxh,P. Lees-Melou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494445827,233,1,1,27,21,3adj8hkws0z1al232bg2h6tk0,0,13.9,0.8,2023-01-01T14:28:07.856Z,2023-01-02T00:28:48Z,3962486947,1,,3962486945,213,0.4,3962996413,178,,3962486939,140,44.4,3962486941,141,18.7,3962486943,212,34.3,3962486935,157,,3962486937,56,Back,3r04y1fejoh9e8qbge3exy3u1,N. Fadiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494445841,234,4,1,27,23,3adj8hkws0z1al232bg2h6tk0,1,44.5,23.4,2023-01-01T14:28:09.899Z,2023-01-02T00:28:47Z,3962487083,295,,3962487023,286,,3962487019,152,,3962487035,233,268,3962487017,56,Back,3962487015,13,,,,,,,,9jiectkc8rk0ivxn80l87ic45,I. Slimani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494445843,268,4,1,27,23,4t4hod56fsj7utpjdor8so5q6,0,55.5,76.6,2023-01-01T14:28:09.900Z,2023-01-02T00:28:47Z,3962487031,152,,3962487033,285,,3962996733,178,,3962487027,295,,3962487039,233,234,3962487025,13,,3962487029,56,Center,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494445873,235,1,1,27,38,3adj8hkws0z1al232bg2h6tk0,1,48.5,22.3,2023-01-01T14:28:24.948Z,2023-01-02T00:28:46Z,3962487199,213,3.6,3962996761,178,,3962487191,140,37.2,3962487185,152,,3962487197,212,13.6,3962487195,141,12.6,3962487183,5,,3962487189,56,Back,36yupk7p1vks4dbguw53xhucp,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494445877,236,1,1,27,39,3adj8hkws0z1al232bg2h6tk0,1,39.9,10.5,2023-01-01T14:28:26.283Z,2023-01-02T00:28:46Z,3962487207,56,Back,3962996807,178,,3962487215,213,2.3,3962487209,140,31.5,3962487211,141,24.9,3962487213,212,13.2,,,,,,,3r04y1fejoh9e8qbge3exy3u1,N. Fadiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494445887,237,1,1,27,42,3adj8hkws0z1al232bg2h6tk0,1,35.9,25.1,2023-01-01T14:28:29.790Z,2023-01-02T00:28:44Z,3962487277,141,6.2,3962487275,140,33.7,3962487273,56,Back,3962487279,212,13.1,3962996819,178,,3962487281,213,4.5,,,,,,,7xd54eb65lg7zldvnyd58bq39,B. Chardonnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494445895,238,1,1,27,45,3adj8hkws0z1al232bg2h6tk0,1,40.9,8,2023-01-01T14:28:32.564Z,2023-01-02T00:28:44Z,3962487317,212,16.3,3962487315,141,3.2,3962996845,178,,3962487319,213,6.1,3962487313,140,56.1,3962487311,56,Right,,,,,,,3r04y1fejoh9e8qbge3exy3u1,N. Fadiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494445899,239,61,1,27,47,3adj8hkws0z1al232bg2h6tk0,1,57,0.3,2023-01-01T14:28:33.931Z,2023-01-02T00:28:43Z,3962996897,178,,3962487325,56,Right,,,,,,,,,,,,,,,,,,,3imcuejzt9r6zvvv1xbn5jbl6,J. Le Douaron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494445907,240,1,1,27,49,3adj8hkws0z1al232bg2h6tk0,1,67.7,9,2023-01-01T14:28:36.836Z,2023-01-02T00:28:42Z,3962996933,178,,3962487381,212,9.4,3962487383,213,2.1,3962487379,141,20.8,3962487377,140,63.1,3962487375,56,Right,,,,,,,9jiectkc8rk0ivxn80l87ic45,I. Slimani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494445917,241,1,1,27,51,3adj8hkws0z1al232bg2h6tk0,1,62.9,21.7,2023-01-01T14:28:38.762Z,2023-01-02T00:28:41Z,3962997007,178,,3962487429,141,6.4,3962487425,56,Right,3962487427,140,71.0,3962487431,212,13.4,3962487433,213,5.4,,,,,,,36yupk7p1vks4dbguw53xhucp,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494445919,242,3,1,27,54,3adj8hkws0z1al232bg2h6tk0,0,74.8,5.6,2023-01-01T14:28:41.157Z,2023-01-02T00:28:39Z,3962997103,178,,3962487439,56,Right,3962487441,286,,3962487451,233,269,3962939729,464,,,,,,,,,,,3imcuejzt9r6zvvv1xbn5jbl6,J. Le Douaron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494445921,269,7,1,27,54,4t4hod56fsj7utpjdor8so5q6,0,25.2,94.4,2023-01-01T14:28:41.457Z,2023-01-02T00:28:38Z,3962487445,285,,3962487447,233,242,3962997139,178,,3962939753,385,,3962487443,56,Back,,,,,,,,,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494445931,243,3,1,27,57,3adj8hkws0z1al232bg2h6tk0,1,68.3,1.8,2023-01-01T14:28:44.033Z,2023-01-02T00:28:38Z,3962487475,56,Right,3962487477,286,,3962592875,233,270,3962939777,465,,3962997159,178,,,,,,,,,,,9jiectkc8rk0ivxn80l87ic45,I. Slimani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494445937,270,45,1,27,57,4t4hod56fsj7utpjdor8so5q6,0,31.7,98.2,2023-01-01T14:28:44.033Z,2023-01-02T00:28:38Z,3962487505,285,,3962487503,56,Back,3962592859,233,243,,,,,,,,,,,,,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494445933,244,3,1,27,58,3adj8hkws0z1al232bg2h6tk0,0,77.5,4.4,2023-01-01T14:28:45.362Z,2023-01-02T00:28:37Z,3962487487,56,Right,3962939801,465,,3962487489,286,,3962997205,178,,3962487549,233,271,,,,,,,,,,9jiectkc8rk0ivxn80l87ic45,I. Slimani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494445943,271,7,1,27,58,4t4hod56fsj7utpjdor8so5q6,1,22.5,95.6,2023-01-01T14:28:45.422Z,2023-01-02T00:28:37Z,3962997217,178,,3962487535,285,,3962487541,233,244,3962939847,385,,3962487533,56,Back,3962487531,167,,,,,,,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494445941,245,5,1,27,58,3adj8hkws0z1al232bg2h6tk0,1,76.6,-0.6,2023-01-01T14:28:45.647Z,2023-01-01T20:19:00Z,3962487545,233,272,3962487527,56,Right,3962487529,347,,,,,,,,,,,,,,,,,9jiectkc8rk0ivxn80l87ic45,I. Slimani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494445945,272,5,1,27,58,4t4hod56fsj7utpjdor8so5q6,0,23.4,100.6,2023-01-01T14:28:45.647Z,2023-01-01T20:19:00Z,3962487537,56,Back,3962487565,233,245,3962487539,347,,,,,,,,,,,,,,,,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494445967,246,1,1,28,6,3adj8hkws0z1al232bg2h6tk0,1,70.9,0,2023-01-01T14:28:53.777Z,2023-01-02T00:28:36Z,3962487665,140,86.3,3962487671,213,0.2,3962487667,141,4.8,3962487661,107,,3962487663,56,Right,3962487669,212,16.6,,,,,,,3r04y1fejoh9e8qbge3exy3u1,N. Fadiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494445969,247,50,1,28,8,3adj8hkws0z1al232bg2h6tk0,1,80.1,2,2023-01-01T14:28:55.552Z,2023-01-02T00:04:14Z,3962487677,286,,3962487675,56,Right,3962487727,233,273,,,,,,,,,,,,,,,,9jiectkc8rk0ivxn80l87ic45,I. Slimani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494445977,273,7,1,28,11,4t4hod56fsj7utpjdor8so5q6,1,19.9,98,2023-01-01T14:28:57.978Z,2023-01-02T00:04:15Z,3962487711,285,,3962487709,56,Back,3962997445,178,,3962487719,233,247,3962940023,385,,3962487707,167,,,,,,,,2rio84cmao72sc7lnsodwzzhm,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494445975,248,5,1,28,12,3adj8hkws0z1al232bg2h6tk0,1,81.2,-1,2023-01-01T14:28:58.910Z,2023-01-01T20:19:25Z,3962487703,56,Right,3962487723,233,274,3962487705,347,,,,,,,,,,,,,,,,,9jiectkc8rk0ivxn80l87ic45,I. Slimani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494445979,274,5,1,28,12,4t4hod56fsj7utpjdor8so5q6,0,18.8,101,2023-01-01T14:28:58.910Z,2023-01-01T20:19:25Z,3962487717,347,,3962487715,56,Back,3962487731,233,248,,,,,,,,,,,,,,,,2rio84cmao72sc7lnsodwzzhm,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494445993,249,1,1,28,19,3adj8hkws0z1al232bg2h6tk0,1,81,0,2023-01-01T14:29:06.731Z,2023-01-02T00:28:36Z,3962487787,212,9.7,3962487785,141,11.9,3962487789,213,1.3,3962487779,107,,3962487781,56,Right,3962487783,140,83.7,,,,,,,3r04y1fejoh9e8qbge3exy3u1,N. Fadiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494445997,250,1,1,28,20,3adj8hkws0z1al232bg2h6tk0,1,83.2,7.9,2023-01-01T14:29:07.738Z,2023-01-02T00:28:35Z,3962997625,178,,3962487801,213,4.3,3962487793,56,Right,3962487795,140,82.5,3962487797,141,5.3,3962487799,212,1.9,,,,,,,3imcuejzt9r6zvvv1xbn5jbl6,J. Le Douaron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494446011,251,1,1,28,22,3adj8hkws0z1al232bg2h6tk0,0,79.3,0.9,2023-01-01T14:29:09.209Z,2023-01-02T00:28:34Z,3962487855,140,75.0,3962487857,141,37.1,3962487851,155,,3962997661,178,,3962487853,56,Center,3962487861,213,1.8,3962487859,212,25.0,,,,3r04y1fejoh9e8qbge3exy3u1,N. Fadiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494446007,275,49,1,28,25,4t4hod56fsj7utpjdor8so5q6,1,24.2,68.1,2023-01-01T14:29:12.349Z,2023-01-02T00:28:34Z,,,,,,,,,,,,,,,,,,,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494446029,276,50,1,28,25,4t4hod56fsj7utpjdor8so5q6,1,29.4,60.4,2023-01-01T14:29:12.413Z,2023-01-02T00:03:23Z,3962941255,233,252,3962487957,56,Back,3962487959,285,,,,,,,,,,,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494446023,252,7,1,28,27,3adj8hkws0z1al232bg2h6tk0,0,70.6,39.6,2023-01-01T14:29:14.202Z,2023-01-02T00:03:23Z,3962940417,385,,3962998267,178,,3962487941,56,Center,3962940397,286,,3962941245,233,276,,,,,,,,,,36yupk7p1vks4dbguw53xhucp,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494446041,277,1,1,28,29,4t4hod56fsj7utpjdor8so5q6,1,32.4,52.4,2023-01-01T14:29:15.849Z,2023-01-02T00:28:33Z,3962488009,213,5.2,3962488001,56,Back,3962488003,140,42.2,3962998305,178,,3962488005,141,22.3,3962488007,212,22.9,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494446047,278,1,1,28,33,4t4hod56fsj7utpjdor8so5q6,0,57.2,20.9,2023-01-01T14:29:20.379Z,2023-01-02T00:28:32Z,3962998371,178,,3962488045,213,6.1,3962488037,56,Right,3962488043,212,14.3,3962488039,140,70.5,3962488041,141,16.5,,,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494446049,253,49,1,28,34,3adj8hkws0z1al232bg2h6tk0,1,26.5,84.5,2023-01-01T14:29:21.657Z,2023-01-02T00:28:32Z,,,,,,,,,,,,,,,,,,,,,,,,,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494446053,254,1,1,28,34,3adj8hkws0z1al232bg2h6tk0,1,26.6,84.8,2023-01-01T14:29:21.718Z,2023-01-02T00:28:31Z,3962488065,212,3.2,3962488067,213,6.2,3962488059,56,Back,3962488063,141,84.2,3962488061,140,29.6,3962998467,178,,,,,,,,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494446061,255,1,1,28,36,3adj8hkws0z1al232bg2h6tk0,1,23.7,79.7,2023-01-01T14:29:23.791Z,2023-01-02T00:28:30Z,3962488113,141,59.4,3962488111,140,6.7,3962488109,56,Back,3962998567,178,,3962488115,212,22.6,3962488117,213,3.8,,,,,,,e0hk5aepnpo7cne006zwahfx1,F. Honorat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494446081,256,1,1,28,39,3adj8hkws0z1al232bg2h6tk0,1,6.7,53.7,2023-01-01T14:29:26.780Z,2023-01-02T00:28:29Z,3962488217,141,18.0,3962488215,140,21.5,3962488219,212,28.8,3962998591,178,,3962488221,213,5.3,3962488213,56,Back,,,,,,,7h2icfuwy00ilm14dw5xyl5g5,M. Bizot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494446091,257,1,1,28,44,3adj8hkws0z1al232bg2h6tk0,1,24,12.6,2023-01-01T14:29:31.801Z,2023-01-02T00:28:28Z,3962488273,213,6.2,3962488265,56,Right,3962998619,178,,3962488271,212,34.7,3962488267,140,56.9,3962488269,141,7.8,3962488275,1,,,,,7xd54eb65lg7zldvnyd58bq39,B. Chardonnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494446095,258,3,1,28,47,3adj8hkws0z1al232bg2h6tk0,0,49.4,10.1,2023-01-01T14:29:34.628Z,2023-01-02T00:02:33Z,3962940641,464,,3962488295,56,Back,3962488297,286,,3962488351,233,279,3962998651,178,,,,,,,,,,,3imcuejzt9r6zvvv1xbn5jbl6,J. Le Douaron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494446103,279,7,1,28,48,4t4hod56fsj7utpjdor8so5q6,0,50.6,89.9,2023-01-01T14:29:35.095Z,2023-01-02T00:02:33Z,3962488327,56,Left,3962998699,178,,3962940659,385,,3962488347,233,258,3962488329,285,,,,,,,,,,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494446097,259,61,1,28,48,3adj8hkws0z1al232bg2h6tk0,1,49.3,6.2,2023-01-01T14:29:35.192Z,2023-01-02T00:28:27Z,3962488309,56,Back,3962998755,178,,,,,,,,,,,,,,,,,,,,3imcuejzt9r6zvvv1xbn5jbl6,J. Le Douaron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494446109,280,49,1,28,50,4t4hod56fsj7utpjdor8so5q6,1,44.9,99.1,2023-01-01T14:29:37.130Z,2023-01-02T00:28:27Z,,,,,,,,,,,,,,,,,,,,,,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494446113,281,1,1,28,50,4t4hod56fsj7utpjdor8so5q6,1,44.9,97.2,2023-01-01T14:29:37.831Z,2023-01-02T00:28:26Z,3962488391,140,41.9,3962488393,141,83.1,3962488389,56,Back,3962488395,212,10.1,3962488397,213,4.4,3962998843,178,,,,,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494446121,282,1,1,28,52,4t4hod56fsj7utpjdor8so5q6,1,45.4,83.3,2023-01-01T14:29:39.640Z,2023-01-02T00:28:25Z,3962488441,141,28.8,3962488437,56,Back,3962488443,212,37.2,3962998879,178,,3962488439,140,42.6,3962488447,1,,3962488445,213,4.6,,,,2rio84cmao72sc7lnsodwzzhm,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
