id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/9/value,keyPass,qualifier/11/value,qualifier/13/value,assist,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/18/value,qualifier/15/value
2453897569,9,1,1,0,15,2b3mar72yy8d6uvat1ka6tn3r,1,38.5,61.3,2022-08-31T19:01:22.932Z,2022-09-01T04:19:15Z,3747775771,213,1.8,3747775759,140,34.3,3747775763,141,89.3,3747775767,212,19.5,3747775755,56,Back,3748627497,178,,,,,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453897623,10,1,1,0,17,2b3mar72yy8d6uvat1ka6tn3r,1,33.5,82,2022-08-31T19:01:25.309Z,2022-09-01T04:19:14Z,3748627581,178,,3747776011,213,5.3,3747776007,141,64.2,3747776005,140,41.6,3747776003,56,Back,3747776009,212,14.8,,,,,,,5qg0coudjinnt978myh4n4n2t,Danilo Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453897661,11,1,1,0,19,2b3mar72yy8d6uvat1ka6tn3r,1,40.5,55.5,2022-08-31T19:01:27.546Z,2022-09-01T04:19:14Z,3747776207,212,16.8,3747776205,141,44.0,3747776203,140,54.7,3747776201,56,Center,3747776209,213,5.8,3748628039,178,,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453897679,12,1,1,0,20,2b3mar72yy8d6uvat1ka6tn3r,1,53.6,43.3,2022-08-31T19:01:28.492Z,2022-09-01T04:19:13Z,3748024625,156,,3747776283,140,41.8,3747776285,141,36.9,3747776287,212,13.1,3748628263,178,,3747776289,213,3.5,3747776281,56,Back,,,,c5ryhn04g9goikd0blmh83aol,L. Messi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453897689,13,43,1,0,23,2b3mar72yy8d6uvat1ka6tn3r,1,0,0,2022-08-31T19:01:30.933Z,2022-08-31T19:01:37Z,3747776969,144,49,,,,,,,,,,,,,,,,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453897767,14,1,1,0,25,2b3mar72yy8d6uvat1ka6tn3r,1,48.1,35.9,2022-08-31T19:01:33.056Z,2022-09-01T04:19:11Z,3747776739,212,12.2,3747776733,56,Back,3747776735,140,47.1,3747776737,141,18.0,3748628611,178,,3747776741,213,4.6,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453897839,15,1,1,0,28,2b3mar72yy8d6uvat1ka6tn3r,1,48.2,13.5,2022-08-31T19:01:36.074Z,2022-09-01T04:19:10Z,3747777051,213,2.0,3748628733,178,,3747777045,140,44.0,3747777043,56,Back,3747777047,141,28.3,3747777049,212,11.0,,,,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453897877,16,1,1,0,29,2b3mar72yy8d6uvat1ka6tn3r,1,46.2,24.6,2022-08-31T19:01:37.464Z,2022-09-01T04:19:09Z,3748629085,178,,3747777241,141,54.6,3747777237,56,Back,3747777245,213,2.1,3747777243,212,23.5,3747777239,140,35.0,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453897943,17,1,1,0,33,2b3mar72yy8d6uvat1ka6tn3r,1,35.8,49.4,2022-08-31T19:01:40.894Z,2022-09-01T04:19:09Z,3747777569,140,43.6,3748629457,178,,3747777575,213,5.5,3747777573,212,12.1,3747777567,56,Back,3747777571,141,36.3,,,,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453897993,18,1,1,0,38,2b3mar72yy8d6uvat1ka6tn3r,1,51.2,27.7,2022-08-31T19:01:46.680Z,2022-09-01T04:19:06Z,3747777763,212,13.3,3747777765,213,5.2,3747777761,141,10.1,3747777757,56,Right,3748629765,178,,3747777759,140,56.8,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453898081,19,1,1,0,42,2b3mar72yy8d6uvat1ka6tn3r,1,52.2,7.4,2022-08-31T19:01:49.705Z,2022-09-01T04:19:05Z,3747778199,212,28.8,3747778197,141,43.7,3748629993,178,,3747778195,140,38.1,3747778193,56,Back,3747778201,213,2.1,,,,,,,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453898117,20,1,1,0,47,2b3mar72yy8d6uvat1ka6tn3r,1,51.5,54.6,2022-08-31T19:01:55.139Z,2022-09-01T04:19:04Z,3747778383,213,0.0,3747778375,56,Center,3747778377,140,66.0,3747778379,141,55.4,3747778381,212,15.2,3748630085,178,,,,,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453898171,21,3,1,0,48,2b3mar72yy8d6uvat1ka6tn3r,0,61.8,50.7,2022-08-31T19:01:56.615Z,2022-09-01T04:19:03Z,3747778653,56,Center,3747778655,286,,3747778803,233,3,3748287651,465,,3748630717,178,,,,,,,,,,,779rrkp47akkd5usq53begatx,Neymar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453898193,3,7,1,0,49,4aghw9tyi8ba3ju1ne83gmf9w,0,38.2,49.3,2022-08-31T19:01:56.806Z,2022-09-01T04:19:03Z,3747778787,285,,3747778785,56,Back,3748287591,385,,3748398955,233,21,3748630873,178,,,,,,,,,,,aa0888u38mjc1euhofseazb2t,S. Spierings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453898183,22,1,1,0,52,2b3mar72yy8d6uvat1ka6tn3r,0,74.2,51.5,2022-08-31T19:02:00.165Z,2022-09-01T04:19:01Z,3747778727,213,4.2,3747778723,141,48.8,3747778725,212,2.2,3747779109,236,,3747779115,286,,3747778721,140,73.1,3747778719,56,Center,3748631365,178,,779rrkp47akkd5usq53begatx,Neymar,3747779111,233,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453898255,4,74,1,0,52,4aghw9tyi8ba3ju1ne83gmf9w,1,24,52,2022-08-31T19:02:00.444Z,2022-09-01T04:19:01Z,3747779079,285,,3747779137,233,22,3747779077,56,Back,3748631737,389,,,,,,,,,,,,,,anr9qh585ctgk2d17zperhgix,Z. Aboukhlal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453941681,294,1,1,0,54,4aghw9tyi8ba3ju1ne83gmf9w,1,15.9,48.1,2022-08-31T19:02:02.024Z,2022-09-01T04:19:01Z,3748011679,56,Back,3748011695,213,6.2,3748011691,212,3.6,3748011687,141,47.6,3748011683,140,19.3,3748632021,178,,,,,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453898269,5,49,1,0,54,4aghw9tyi8ba3ju1ne83gmf9w,1,19.8,47.9,2022-08-31T19:02:02.624Z,2022-09-01T04:19:00Z,,,,,,,,,,,,,,,,,,,,,,,,,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453898343,6,1,1,0,56,4aghw9tyi8ba3ju1ne83gmf9w,1,19.3,51.7,2022-08-31T19:02:03.883Z,2022-09-01T04:19:00Z,3747779557,140,43.3,3747779553,56,Back,3748012115,155,,3747779569,213,0.2,3747779561,141,59.6,3748632393,178,,3747779565,212,25.8,,,,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453898351,7,61,1,0,58,4aghw9tyi8ba3ju1ne83gmf9w,0,41.5,51.2,2022-08-31T19:02:05.864Z,2022-09-01T04:18:59Z,3747779609,56,Back,3748632711,178,,,,,,,,,,,,,,,,,,,,1lnktjxx0mux4beo28cl54j1m,T. Dallinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453898355,23,1,1,1,0,2b3mar72yy8d6uvat1ka6tn3r,1,62.8,27.9,2022-08-31T19:02:08.188Z,2022-09-01T04:18:59Z,3747779623,213,0.9,3747779617,140,66.0,3747779615,56,Center,3747779613,3,,3747779619,141,34.8,3747779621,212,5.8,3748633451,388,,,,,cfg0ocm0b2icpagbtnzkrihn9,N. Mukiele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453898359,24,49,1,1,1,2b3mar72yy8d6uvat1ka6tn3r,1,63.4,31.1,2022-08-31T19:02:09.564Z,2022-09-01T04:18:58Z,,,,,,,,,,,,,,,,,,,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453898399,25,1,1,1,2,2b3mar72yy8d6uvat1ka6tn3r,1,63.8,31.8,2022-08-31T19:02:09.918Z,2022-09-01T04:18:58Z,3747779851,141,41.3,3747779833,56,Center,3747779859,212,6.5,3747779867,213,1.6,3748634101,178,,3747779843,140,63.7,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453898443,26,1,1,1,6,2b3mar72yy8d6uvat1ka6tn3r,1,60.7,54.2,2022-08-31T19:02:13.825Z,2022-09-01T04:18:56Z,3747780095,141,77.5,3747780093,140,59.4,3747780101,213,1.7,3748634261,178,,3747780091,56,Center,3747780099,212,15.9,,,,,,,cionsifzpx5rhc8es29wv6i95,Vitinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453898495,27,1,1,1,8,2b3mar72yy8d6uvat1ka6tn3r,1,60.7,79.8,2022-08-31T19:02:15.774Z,2022-09-01T04:18:56Z,3748634375,178,,3747780347,141,75.6,3747780343,56,Center,3747780345,140,72.0,3747780349,212,12.2,3747780351,213,6.0,,,,,,,5qg0coudjinnt978myh4n4n2t,Danilo Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453898515,28,1,1,1,11,2b3mar72yy8d6uvat1ka6tn3r,1,75.9,70.1,2022-08-31T19:02:19.016Z,2022-09-01T04:18:54Z,3747780461,141,62.3,3747780457,56,Center,3747780463,212,5.8,3747780465,213,4.3,3748634573,178,,3747780459,140,73.6,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453898553,29,1,1,1,12,2b3mar72yy8d6uvat1ka6tn3r,1,76.9,57.6,2022-08-31T19:02:19.866Z,2022-09-01T04:18:54Z,3747780671,213,0.6,3747780665,140,85.6,3747780663,56,Center,3747780667,141,67.2,3748634715,178,,3747780669,212,11.2,,,,,,,c5ryhn04g9goikd0blmh83aol,L. Messi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453898555,30,61,1,1,12,2b3mar72yy8d6uvat1ka6tn3r,1,80.2,65,2022-08-31T19:02:20.306Z,2022-09-01T04:18:53Z,3748635001,178,,3747780681,56,Center,,,,,,,,,,,,,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453898615,31,1,1,1,13,2b3mar72yy8d6uvat1ka6tn3r,1,84.6,65.9,2022-08-31T19:02:21.046Z,2022-09-01T04:18:53Z,3747780985,212,5.8,3747780983,141,60.0,3747780987,213,5.5,3748638039,178,,3747780979,56,Center,3747780981,140,88.6,,,,,,,779rrkp47akkd5usq53begatx,Neymar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453898623,32,50,1,1,14,2b3mar72yy8d6uvat1ka6tn3r,1,92.9,56.7,2022-08-31T19:02:22.586Z,2022-09-01T04:18:52Z,3747819015,233,45,3747781027,56,Center,3747815893,286,,,,,,,,,,,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453905453,45,7,1,1,15,4aghw9tyi8ba3ju1ne83gmf9w,1,7.1,43.3,2022-08-31T19:02:23.045Z,2022-09-01T04:18:52Z,3748640077,178,,3748291295,384,,3747818917,285,,3747818915,56,Back,3747818975,233,32,,,,,,,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453898719,8,61,1,1,16,4aghw9tyi8ba3ju1ne83gmf9w,1,4.9,44,2022-08-31T19:02:24.615Z,2022-09-01T04:18:52Z,3747781531,56,Back,3748640921,178,,,,,,,,,,,,,,,,,,,,3yk6n0wr6nc0dlm51gwvwi4t1,M. Dupé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453990461,721,45,1,1,17,4aghw9tyi8ba3ju1ne83gmf9w,0,7.3,42.4,2022-08-31T19:02:24.883Z,2022-09-01T04:18:51Z,3748399111,233,966,3748294121,56,Back,3748294123,285,,,,,,,,,,,,,,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453990453,966,3,1,1,17,2b3mar72yy8d6uvat1ka6tn3r,1,92.7,57.6,2022-08-31T19:02:24.883Z,2022-09-01T04:18:51Z,3748641091,178,,3748399103,233,721,3748294087,286,,3748294085,56,Center,3748294089,465,,,,,,,,,,,c5ryhn04g9goikd0blmh83aol,L. Messi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453898641,33,15,1,1,17,2b3mar72yy8d6uvat1ka6tn3r,1,92.4,56.2,2022-08-31T19:02:25.324Z,2022-09-01T04:18:50Z,3747787811,458,,3747787821,230,95.4,3747781141,22,,3747781143,17,,3748028705,214,,3747781145,56,Center,3747787823,231,55.9,3747787813,100,,c5ryhn04g9goikd0blmh83aol,L. Messi,3747787815,146,96.8,3747787177,20,3747787817,147,51.3,3748641397,178,3747832789,233,9,3747787803,78,3747787805,102,50.5,3747787187,82,3747787807,103,19,3747789375,101,3747787809,215,,,,,,,,,,
2453898755,9,10,1,1,17,4aghw9tyi8ba3ju1ne83gmf9w,1,3.8,47.4,2022-08-31T19:02:25.529Z,2022-09-01T04:18:50Z,3747781689,94,,3748641661,178,,3747781691,56,Back,3747783349,14,,3747832815,233,33,,,,,,,,,,2o5wwfsh5xhyatdfelh9dzqax,R. Nicolaisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453989861,720,61,1,1,18,4aghw9tyi8ba3ju1ne83gmf9w,1,4.4,44.1,2022-08-31T19:02:25.878Z,2022-09-01T04:18:50Z,3748642341,178,,3748291369,56,Back,,,,,,,,,,,,,,,,,,,3yk6n0wr6nc0dlm51gwvwi4t1,M. Dupé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453942373,295,1,1,1,18,4aghw9tyi8ba3ju1ne83gmf9w,1,4.9,47.1,2022-08-31T19:02:26.304Z,2022-09-01T04:18:49Z,3748015709,212,3.3,3748015711,213,0.1,3748642787,178,,3748015703,56,Back,3748015705,140,8.0,3748015707,141,47.8,,,,,,,2o5wwfsh5xhyatdfelh9dzqax,R. Nicolaisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453942495,296,12,1,1,19,4aghw9tyi8ba3ju1ne83gmf9w,1,6.1,46.9,2022-08-31T19:02:26.810Z,2022-09-01T04:18:49Z,3748016493,213,4.5,3748016489,141,26.3,3748016487,140,2.6,3748016491,212,14.5,3748643765,178,,3748016485,56,Back,,,,,,,e9g52c7vl608rt5wuf9o46l79,M. Desler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453898791,10,49,1,1,21,4aghw9tyi8ba3ju1ne83gmf9w,1,1.9,29.4,2022-08-31T19:02:29.186Z,2022-09-01T04:18:49Z,,,,,,,,,,,,,,,,,,,,,,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453898803,11,1,1,1,21,4aghw9tyi8ba3ju1ne83gmf9w,1,1.7,27.9,2022-08-31T19:02:29.341Z,2022-09-01T04:18:48Z,3747781943,213,5.9,3747781945,1,,3747781939,141,8.0,3747781941,212,35.6,3748644317,178,,3747781935,56,Back,3747781933,157,,3747781937,140,33.1,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453899313,13,61,1,1,25,4aghw9tyi8ba3ju1ne83gmf9w,0,28.7,3.9,2022-08-31T19:02:32.805Z,2022-09-01T04:18:47Z,3747784555,56,Back,3748644743,388,,3748644741,15,,,,,,,,,,,,,,,,,cphxr8p8dhc1qeqfgdt7is4ph,Rafael Ratão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453898819,34,49,1,1,27,2b3mar72yy8d6uvat1ka6tn3r,1,62.4,92.1,2022-08-31T19:02:34.823Z,2022-09-01T04:18:46Z,,,,,,,,,,,,,,,,,,,,,,,,,d3dv3vc71981v5oems59892sq,Nuno Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453898909,35,1,1,1,27,2b3mar72yy8d6uvat1ka6tn3r,1,62.1,91.8,2022-08-31T19:02:34.924Z,2022-09-01T04:18:46Z,3748645249,178,,3747782511,213,4.3,3747782507,141,71.8,3747782505,140,55.7,3747782503,56,Center,3747782509,212,15.2,,,,,,,d3dv3vc71981v5oems59892sq,Nuno Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453898931,36,1,1,1,34,2b3mar72yy8d6uvat1ka6tn3r,1,63.2,57.3,2022-08-31T19:02:41.732Z,2022-09-01T04:18:44Z,3747782611,212,7.3,3747782605,56,Center,3747782607,140,65.8,3747782609,141,67.2,3748645475,178,,3747782613,213,1.2,,,,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
