id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/12/value,qualifier/16/value
2443300925,6,1,1,1,1,750ustvk4jfqmo8q4gnrcxy7z,1,30.2,82.6,2022-08-07T13:01:06.656Z,2022-08-08T06:50:49Z,3691355835,212,23.9,3693680221,178,,3691355831,140,24.8,3691355837,213,4.5,3691355833,141,48.4,3691355829,56,Back,,,,,,,53yrdwlr1pw23bxyxfg85npat,N. Pallois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443300967,7,1,1,1,3,750ustvk4jfqmo8q4gnrcxy7z,1,24.7,59,2022-08-07T13:01:09.151Z,2022-08-08T06:50:48Z,3691355993,140,27.0,3693680367,178,,3691355997,212,23.8,3691355991,56,Back,3691355999,213,4.8,3691355995,141,24.2,,,,,,,crjrpkb5p430hludk5acmhjv9,Andrei Girotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443300993,8,1,1,1,6,750ustvk4jfqmo8q4gnrcxy7z,0,25.2,16,2022-08-07T13:01:11.464Z,2022-08-08T06:50:48Z,3691356097,56,Right,3691356103,212,45.6,3691356107,1,,3691356099,140,68.0,3691356095,155,,3691356101,141,4.6,3693680485,178,,3691356105,213,6.1,a0o34jherpgziz52ri0zxms45,D. Appiah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443301033,12,1,1,1,8,75qj99fhg5c0ztj2tva5u4uii,1,40.4,87.8,2022-08-07T13:01:13.912Z,2022-08-08T06:50:47Z,3691356299,3,,3691356305,141,87.3,3691356309,213,6.2,3691356301,56,Back,3693680507,388,,3691356303,140,44.7,3691356307,212,4.5,,,,dlzepva4fgihzwx4vfzagiy1h,S. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443301039,13,49,1,1,10,75qj99fhg5c0ztj2tva5u4uii,1,47.6,84.4,2022-08-07T13:01:15.263Z,2022-08-08T06:50:47Z,,,,,,,,,,,,,,,,,,,,,,,,,dvtd4xsoihe7srn69irnng5w5,P. Capelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443301069,14,1,1,1,10,75qj99fhg5c0ztj2tva5u4uii,1,47.7,84.6,2022-08-07T13:01:15.329Z,2022-08-08T06:50:47Z,3691356431,212,12.9,3693680817,178,,3691356429,141,97.3,3691356425,56,Back,3691356427,140,38.6,3691356433,213,2.4,,,,,,,dvtd4xsoihe7srn69irnng5w5,P. Capelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443301111,15,1,1,1,12,75qj99fhg5c0ztj2tva5u4uii,1,40.9,93,2022-08-07T13:01:17.556Z,2022-08-08T06:50:46Z,3691356655,56,Left,3691356659,141,82.5,3691356663,213,6.0,3691356661,212,23.2,3693680927,178,,3691356657,140,61.9,,,,,,,dlzepva4fgihzwx4vfzagiy1h,S. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443523273,807,3,1,1,14,75qj99fhg5c0ztj2tva5u4uii,1,55.2,76,2022-08-07T13:01:19.762Z,2022-08-08T06:50:44Z,3692553635,464,,3693681015,178,,3692553379,56,Center,3692553381,286,,3693198129,233,831,,,,,,,,,,dvtd4xsoihe7srn69irnng5w5,P. Capelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443523279,831,45,1,1,14,750ustvk4jfqmo8q4gnrcxy7z,0,44.8,24,2022-08-07T13:01:19.762Z,2022-08-08T06:50:45Z,3693198133,233,807,3692553389,285,,3692553387,56,Back,,,,,,,,,,,,,,,,9dzyrffyz77zqmptudhdrh8lx,M. Coco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443301179,16,1,1,1,15,75qj99fhg5c0ztj2tva5u4uii,1,53.8,75.3,2022-08-07T13:01:20.452Z,2022-08-08T06:50:44Z,3691357011,56,Left,3691357019,213,0.9,3691357015,141,96.2,3691357017,212,18.2,3693681123,178,,3691357013,140,64.6,,,,,,,dvtd4xsoihe7srn69irnng5w5,P. Capelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443301187,17,3,1,1,18,75qj99fhg5c0ztj2tva5u4uii,0,76.1,93.7,2022-08-07T13:01:24.115Z,2022-08-08T06:26:20Z,3691357059,56,Left,3693681177,178,,3692554341,465,,3691357061,286,,3691607707,233,9,,,,,,,,,,dlzepva4fgihzwx4vfzagiy1h,S. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443301201,9,7,1,1,18,750ustvk4jfqmo8q4gnrcxy7z,1,23.9,6.3,2022-08-07T13:01:24.160Z,2022-08-08T06:26:21Z,3692554039,383,,3691357145,285,,3691357143,56,Back,3691357179,233,17,3693681275,178,,,,,,,,,,,crjrpkb5p430hludk5acmhjv9,Andrei Girotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443301207,10,49,1,1,19,750ustvk4jfqmo8q4gnrcxy7z,1,30.6,12.9,2022-08-07T13:01:25.119Z,2022-08-08T06:50:43Z,,,,,,,,,,,,,,,,,,,,,,,,,crjrpkb5p430hludk5acmhjv9,Andrei Girotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443301325,11,1,1,1,21,750ustvk4jfqmo8q4gnrcxy7z,1,27.9,8.9,2022-08-07T13:01:26.256Z,2022-08-08T06:50:42Z,3691357815,140,48.5,3691357819,212,25.9,3691357821,213,0.6,3693681689,178,,3691357813,56,Back,3691357817,141,29.8,,,,,,,crjrpkb5p430hludk5acmhjv9,Andrei Girotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443301445,12,1,1,1,27,750ustvk4jfqmo8q4gnrcxy7z,1,72.3,44.2,2022-08-07T13:01:32.782Z,2022-08-08T06:50:40Z,3691358467,212,21.0,3691358463,140,78.7,3691358461,56,Center,3691358465,141,73.5,3691358469,213,1.2,3693681871,178,,,,,,,,7k0r5crdh9blj3edt31zwy0dm,E. Guessand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443301457,13,3,1,1,31,750ustvk4jfqmo8q4gnrcxy7z,0,87.5,64.3,2022-08-07T13:01:36.536Z,2022-08-08T06:50:37Z,3691358809,233,18,3692556173,465,,3693687069,178,,3691358521,286,,3691358519,56,Center,,,,,,,,,,6tedvat245ajkir9c4035i0np,M. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443301499,18,7,1,1,31,75qj99fhg5c0ztj2tva5u4uii,0,12.5,35.7,2022-08-07T13:01:36.658Z,2022-08-08T06:50:37Z,3692556259,385,,3691358715,56,Back,3693687249,178,,3691358717,285,,3691358775,233,13,,,,,,,,,,boa0e436nc3u53cumlao9ulex,B. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443301471,14,61,1,1,31,750ustvk4jfqmo8q4gnrcxy7z,1,89.4,63,2022-08-07T13:01:36.756Z,2022-08-08T06:50:37Z,3693687409,178,,3691358569,56,Center,,,,,,,,,,,,,,,,,,,6tedvat245ajkir9c4035i0np,M. Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443301509,19,52,1,1,32,75qj99fhg5c0ztj2tva5u4uii,1,3.2,43.2,2022-08-07T13:01:38.020Z,2022-08-08T06:50:36Z,3692556471,376,,3693687537,179,,,,,,,,,,,,,,,,,,,,cgqunmh8aw465fna15rdve8d1,P. Bernardoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443301829,20,1,1,1,41,75qj99fhg5c0ztj2tva5u4uii,1,10.6,48.6,2022-08-07T13:01:46.547Z,2022-08-08T06:50:36Z,3691360103,56,Back,3691360107,141,16.8,3691360111,213,5.1,3693687641,178,,3691360105,140,19.9,3691360109,212,23.7,3691360101,123,,,,,cgqunmh8aw465fna15rdve8d1,P. Bernardoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443301881,21,1,1,1,46,75qj99fhg5c0ztj2tva5u4uii,1,18.8,25.5,2022-08-07T13:01:51.542Z,2022-08-08T06:50:35Z,3691360377,140,27.5,3691360437,189,,3693687827,178,,3691360381,212,17.8,3691360383,213,5.3,3691360379,141,3.0,3691360375,56,Back,,,,8927ird9ax5sj69nadeqaktlh,C. Hountondji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443301929,22,1,1,1,49,75qj99fhg5c0ztj2tva5u4uii,1,34.4,5.2,2022-08-07T13:01:54.380Z,2022-08-08T06:50:34Z,3691360623,141,5.0,3691360631,213,6.3,3691360619,140,40.5,3693687931,178,,3691360627,212,6.4,3691360617,56,Back,,,,,,,4gsebdl04os3v9mjhhkamnn1m,H. Šabanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443302091,23,1,1,1,51,75qj99fhg5c0ztj2tva5u4uii,1,44.8,2.4,2022-08-07T13:01:56.375Z,2022-08-08T06:50:34Z,3691361405,140,58.0,3693690017,178,,3691361409,212,16.1,3691361411,213,0.5,3691361407,141,14.5,3691361403,56,Right,,,,,,,9vwdme2e657vrezfixnimrv85,S. Thioub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443738659,1362,43,1,1,53,75qj99fhg5c0ztj2tva5u4uii,1,0,0,2022-08-07T13:01:58.733Z,2022-08-08T03:36:00Z,3693745539,178,0,3693745619,144,82,,,,,,,,,,,,,,,,,,,4gsebdl04os3v9mjhhkamnn1m,H. Šabanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443524249,808,43,1,1,53,75qj99fhg5c0ztj2tva5u4uii,1,0,0,2022-08-07T13:01:58.768Z,2022-08-08T13:16:16Z,3692558863,467,45268,3693690409,178,0,3694207979,144,3,3692558857,56,Right,3692558861,465,0,3692558859,286,0,,,,,,,4gsebdl04os3v9mjhhkamnn1m,H. Šabanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443302105,24,61,1,1,58,75qj99fhg5c0ztj2tva5u4uii,0,68.9,14.7,2022-08-07T13:02:03.776Z,2022-08-08T06:50:30Z,3693690719,178,,3691361431,56,Right,,,,,,,,,,,,,,,,,,,4gsebdl04os3v9mjhhkamnn1m,H. Šabanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443302097,15,49,1,1,59,750ustvk4jfqmo8q4gnrcxy7z,1,28,84.5,2022-08-07T13:02:04.829Z,2022-08-08T06:50:30Z,,,,,,,,,,,,,,,,,,,,,,,,,oc04nz0mrmzeqpcbql3rbhlh,M. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443302263,16,1,1,2,3,750ustvk4jfqmo8q4gnrcxy7z,1,41.6,87.9,2022-08-07T13:02:08.359Z,2022-08-08T06:50:28Z,3691362257,212,12.7,3691362261,213,6.1,3691362253,140,53.4,3691362251,56,Left,3691362255,141,84.0,3693691275,178,,,,,,,,oc04nz0mrmzeqpcbql3rbhlh,M. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443738809,1369,83,1,2,5,75qj99fhg5c0ztj2tva5u4uii,1,53.3,13.2,2022-08-07T13:02:11.079Z,2022-08-08T06:50:27Z,3693746911,399,485337,,,,,,,,,,,,,,,,,,,,,,dvtd4xsoihe7srn69irnng5w5,P. Capelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443302269,17,3,1,2,7,750ustvk4jfqmo8q4gnrcxy7z,0,48.7,85.9,2022-08-07T13:02:12.824Z,2022-08-08T06:50:26Z,3693691449,178,,3692560387,465,,3691362289,286,,3691362613,233,25,3691362287,56,Back,,,,,,,,,,7k0r5crdh9blj3edt31zwy0dm,E. Guessand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443302303,25,7,1,2,7,75qj99fhg5c0ztj2tva5u4uii,1,51.3,14.1,2022-08-07T13:02:12.958Z,2022-08-08T06:50:26Z,3691362449,56,Right,3693691539,178,,3691362451,285,,3692560537,384,,3691362529,233,17,,,,,,,,,,boa0e436nc3u53cumlao9ulex,B. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443302317,26,49,1,2,9,75qj99fhg5c0ztj2tva5u4uii,1,62.3,31.2,2022-08-07T13:02:14.505Z,2022-08-08T06:50:25Z,,,,,,,,,,,,,,,,,,,,,,,,,1j7c295dtb7s5z14diov3xx3p,L. Diony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443302357,27,1,1,2,9,75qj99fhg5c0ztj2tva5u4uii,1,62.2,30.9,2022-08-07T13:02:14.623Z,2022-08-08T06:50:25Z,3691362683,212,4.6,3691362679,140,57.8,3691362685,213,3.1,3691362681,141,31.5,3693691891,178,,3691362677,56,Center,3692561255,156,,,,,1j7c295dtb7s5z14diov3xx3p,L. Diony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443302397,28,1,1,2,10,75qj99fhg5c0ztj2tva5u4uii,1,60,26.8,2022-08-07T13:02:16.136Z,2022-08-08T06:50:24Z,3691362891,140,66.0,3691362895,212,10.9,3693693419,178,,3691362893,141,39.9,3691362897,213,1.0,3691362889,56,Center,,,,,,,dvtd4xsoihe7srn69irnng5w5,P. Capelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443302451,29,1,1,2,14,75qj99fhg5c0ztj2tva5u4uii,1,78.8,44.2,2022-08-07T13:02:19.751Z,2022-08-08T06:50:23Z,3691365621,210,15,3691363159,140,88.6,3691363163,212,11.5,3693693509,178,,3691363165,213,5.8,3691363157,56,Center,3691363161,141,36.6,3691365623,154,,41jb0ts5688xz8ell62rybm22,A. Ounahi,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443302457,30,15,1,2,15,75qj99fhg5c0ztj2tva5u4uii,1,86.8,34.2,2022-08-07T13:02:20.800Z,2022-08-08T06:50:22Z,3691365679,154,,3693858875,63,,3691365687,103,20.9,3693693633,178,,3691365681,55,29,3691363223,56,Center,3691364505,72,,3691365673,120,,dvtd4xsoihe7srn69irnng5w5,P. Capelle,,3691365685,102,53.9,3691364533,233,18,3691365693,146,96,3691365677,29,3691363219,22,3691365675,77,3691365699,147,46.5,,,,,,,,,,,,
2443302481,18,10,1,2,16,750ustvk4jfqmo8q4gnrcxy7z,1,3.3,51.8,2022-08-07T13:02:21.750Z,2022-08-08T06:51:46Z,3691363859,179,,3691363387,56,Back,3692562347,378,,3691363381,182,,3691364547,233,30,3692562345,175,,,,,,,,f0e5posm9z0oma2t3u9k1qy95,A. Lafont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443302527,19,6,1,2,17,750ustvk4jfqmo8q4gnrcxy7z,0,7.1,56,2022-08-07T13:02:23.204Z,2022-08-08T02:29:37Z,3691363555,56,Back,3691363559,73,,3691363643,233,31,,,,,,,,,,,,,,,,f0e5posm9z0oma2t3u9k1qy95,A. Lafont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443302503,31,6,1,2,17,75qj99fhg5c0ztj2tva5u4uii,1,92.9,44,2022-08-07T13:02:23.204Z,2022-08-08T02:29:37Z,3691363475,56,Center,3691363585,233,19,3691363477,73,,,,,,,,,,,,,,,,,dvtd4xsoihe7srn69irnng5w5,P. Capelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443303293,32,1,1,2,48,75qj99fhg5c0ztj2tva5u4uii,0,99.5,99.5,2022-08-07T13:02:53.266Z,2022-08-08T02:29:51Z,3691367157,2,,3691367165,56,Center,3691367173,213,4.6,3692563219,20,,3691367159,6,,3691367175,1,,3691367163,223,,3691367169,141,48.7,41jb0ts5688xz8ell62rybm22,A. Ounahi,,3691367161,155,,3693694111,178,,3691367171,212,34.8,3691367167,140,,,,,,,,95.7,,,,,,,,,,,
2443303325,20,12,1,2,49,750ustvk4jfqmo8q4gnrcxy7z,1,4.6,53.1,2022-08-07T13:02:55.028Z,2022-08-08T06:50:21Z,3691367349,15,,3691367327,141,43.7,3693694259,388,,3691367331,213,5.6,3691367323,56,Back,3691367329,212,9.7,3691367325,140,11.6,,,,4a7x84pflda40oka94y36gwk,Q. Merlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443303333,33,44,1,2,52,75qj99fhg5c0ztj2tva5u4uii,1,92.6,57.8,2022-08-07T13:02:58.008Z,2022-08-08T06:50:21Z,3691367565,233,21,3691367357,56,Center,3691367359,286,,,,,,,,,,,,,,,,,8927ird9ax5sj69nadeqaktlh,C. Hountondji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
