id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2485283373,4,1,1,0,10,2cjpmotqo8phcqfpgo9xf4gel,0,43.3,12.1,2022-11-13T14:00:14.059Z,2022-11-14T07:11:37Z,3916090185,388,,3914028479,56,Right,3914028477,3,,3914028481,140,61.2,3914028483,141,5.5,3914028485,212,19.3,3914028487,213,6.0,,,,8cawa8470beg2ce0as7hv5psl,A. Souquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485283433,8,1,1,0,11,3c3jcs7vc1t6vz5lev162jyv7,1,42.9,94.5,2022-11-13T14:00:15.895Z,2022-11-14T07:11:36Z,3914028791,140,54.6,3914028793,141,93.3,3914028789,56,Left,3916090241,388,,3914028795,212,12.3,3914028787,3,,3914028797,213,6.2,,,,96wcx761pzv5ub4sfwsynp51x,A. Matusiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485283477,10,49,1,0,13,3c3jcs7vc1t6vz5lev162jyv7,1,50.8,97.7,2022-11-13T14:00:17.117Z,2022-11-14T07:11:36Z,,,,,,,,,,,,,,,,,,,,,,,,,bapdoe78rj82j550otb5zemwa,N. Holm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485283441,9,4,1,0,13,3c3jcs7vc1t6vz5lev162jyv7,1,50.4,97.1,2022-11-13T14:00:17.224Z,2022-11-14T07:11:35Z,3914028833,13,,3914028841,286,,3914028855,233,5,3914028839,152,,3914028835,294,,3914028837,56,Left,,,,,,,bapdoe78rj82j550otb5zemwa,N. Holm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485283421,5,4,1,0,13,2cjpmotqo8phcqfpgo9xf4gel,0,49.6,2.9,2022-11-13T14:00:17.225Z,2022-11-14T07:11:34Z,3916090433,388,,3914028731,56,Back,3914028887,233,9,3914028737,285,,3914028725,13,,3914028727,294,,3914028735,152,,,,,8cawa8470beg2ce0as7hv5psl,A. Souquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485283609,11,1,1,0,26,3c3jcs7vc1t6vz5lev162jyv7,1,43.6,94.6,2022-11-13T14:00:30.217Z,2022-11-14T07:11:34Z,3914029585,140,75.9,3914029587,141,74.8,3914322243,152,,3914322241,5,,3914029589,212,36.5,3916090465,178,,3914029583,56,Center,3914029581,155,,976riwm0dz0e74d4l28y3ttcl,Y. Abdelhamid,3914029591,213,5.9,3914044389,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485283627,12,61,1,0,28,3c3jcs7vc1t6vz5lev162jyv7,1,76.6,79.9,2022-11-13T14:00:32.484Z,2022-11-14T07:11:33Z,3914029665,56,Left,3916090535,178,,,,,,,,,,,,,,,,,,,,bapdoe78rj82j550otb5zemwa,N. Holm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485283647,13,50,1,0,29,3c3jcs7vc1t6vz5lev162jyv7,1,76.8,70.7,2022-11-13T14:00:33.766Z,2022-11-14T06:48:47Z,3914029751,286,,3914029749,56,Center,3915789363,233,6,,,,,,,,,,,,,,,,agwvouyocx93y39g7tmwaojx1,A. Zeneli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485283675,6,7,1,0,30,2cjpmotqo8phcqfpgo9xf4gel,1,23.2,29.3,2022-11-13T14:00:34.909Z,2022-11-14T06:48:48Z,3916090657,389,,3915148291,384,,3914029851,285,,3914029885,233,13,3914029849,56,Back,,,,,,,,,,2snhhbt5230mm0rxigcqitqdx,C. Jullien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485283685,7,49,1,0,32,2cjpmotqo8phcqfpgo9xf4gel,1,29.4,16.6,2022-11-13T14:00:36.044Z,2022-11-14T07:11:33Z,,,,,,,,,,,,,,,,,,,,,,,,,859tcp8023r5cki7uju30l9t5,F. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485283707,8,1,1,0,32,2cjpmotqo8phcqfpgo9xf4gel,1,29.5,16.8,2022-11-13T14:00:36.079Z,2022-11-14T07:11:33Z,3914029973,212,9.9,3914029971,141,25.0,3914029967,56,Back,3914029975,213,0.6,3916090793,178,,3914029969,140,37.3,,,,,,,859tcp8023r5cki7uju30l9t5,F. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485283719,9,1,1,0,33,2cjpmotqo8phcqfpgo9xf4gel,1,33.8,20.1,2022-11-13T14:00:37.472Z,2022-11-14T07:11:32Z,3914030105,213,2.1,3914030093,140,30.0,3914030091,56,Back,3914030097,141,30.1,3916090881,178,,3914030101,212,7.9,,,,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485283731,10,1,1,0,34,2cjpmotqo8phcqfpgo9xf4gel,1,30.5,25.3,2022-11-13T14:00:38.018Z,2022-11-14T07:11:31Z,3914030193,56,Back,3916090943,178,,3914030201,213,0.0,3914030199,212,19.1,3914030197,141,25.9,3914030195,140,48.7,,,,,,,7teasnynvwarky180hl6zvkk5,J. Ferri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485283741,11,1,1,0,35,2cjpmotqo8phcqfpgo9xf4gel,1,45.7,26,2022-11-13T14:00:39.130Z,2022-11-14T07:11:31Z,3914030259,213,4.3,3914030255,141,10.0,3916091005,178,,3914030257,212,11.7,3914030253,140,41.7,3914030251,56,Back,,,,,,,16idj1wxzcbvuaov5duvpqhyi,E. Wahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485286157,27,1,1,0,35,2cjpmotqo8phcqfpgo9xf4gel,0,44.2,8.9,2022-11-13T14:00:40Z,2022-11-14T07:11:30Z,3914042939,212,9.2,3914042935,140,40.9,3914042937,141,21.5,3916091067,178,,3914042933,56,Back,3914042941,213,2.0,,,,,,,859tcp8023r5cki7uju30l9t5,F. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485283743,14,49,1,0,37,3c3jcs7vc1t6vz5lev162jyv7,1,59.2,84,2022-11-13T14:00:41.890Z,2022-11-14T07:11:30Z,,,,,,,,,,,,,,,,,,,,,,,,,2lvit204llltk13iglsa2tjah,J. Cajuste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485283751,15,1,1,0,37,3c3jcs7vc1t6vz5lev162jyv7,1,59.2,84,2022-11-13T14:00:41.911Z,2022-11-14T07:11:29Z,3914030289,212,13.9,3914030285,141,75.1,3914030281,140,71.1,3914030291,213,5.8,3916091233,178,,3914030279,56,Center,,,,,,,2lvit204llltk13iglsa2tjah,J. Cajuste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485667129,932,67,1,0,38,3c3jcs7vc1t6vz5lev162jyv7,1,66.5,79.3,2022-11-13T14:00:42.545Z,2022-11-14T07:11:29Z,3916111815,233,893,,,,,,,,,,,,,,,,,,,,,,agwvouyocx93y39g7tmwaojx1,A. Zeneli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485667127,893,67,1,0,38,2cjpmotqo8phcqfpgo9xf4gel,0,33.5,20.7,2022-11-13T14:00:42.546Z,2022-11-14T07:11:29Z,3916111823,233,932,,,,,,,,,,,,,,,,,,,,,,8cawa8470beg2ce0as7hv5psl,A. Souquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485283765,16,1,1,0,38,3c3jcs7vc1t6vz5lev162jyv7,1,66.6,78.9,2022-11-13T14:00:42.562Z,2022-11-14T07:11:28Z,3914030329,141,68.7,3914030327,140,70.6,3914030325,56,Center,3916091265,178,,3914030331,212,8.1,3914030333,213,5.3,,,,,,,agwvouyocx93y39g7tmwaojx1,A. Zeneli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485283853,17,1,1,0,40,3c3jcs7vc1t6vz5lev162jyv7,1,70.2,67.3,2022-11-13T14:00:44.521Z,2022-11-14T07:11:27Z,3916091331,178,,3914030717,140,84.9,3914030715,56,Center,3914031549,210,15,3914030719,141,34.2,3914030723,213,5.3,3914061319,4,,3914031551,154,,bapdoe78rj82j550otb5zemwa,N. Holm,3914030721,212,27.3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485283857,18,15,1,0,43,3c3jcs7vc1t6vz5lev162jyv7,1,88.9,36.6,2022-11-13T14:00:47.927Z,2022-11-14T07:11:26Z,3916091439,178,,3914031591,72,,3914030745,63,,3914031595,29,,3914031615,147,41.2,3914031603,102,47.7,3914031605,103,19,3914031613,146,93.3,cmrdm4nnd62inlvsnc52vkicp,J. Ito,3914031593,80,,3914030743,22,,3914031275,233,12,3914031223,82,3914031599,55,17,3914030747,56,Center,3914031619,231,45.8,3914031617,230,95.4,3914031597,154,,,,,,,,,,,,,,,,
2485283863,12,10,1,0,44,2cjpmotqo8phcqfpgo9xf4gel,1,10.9,57.7,2022-11-13T14:00:48.016Z,2022-11-14T07:11:25Z,3914030777,94,,3916091547,178,,3914031361,233,18,3914030779,56,Back,,,,,,,,,,,,,3izhfm7i4afomephw07mp4nsa,M. Estève,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485283911,13,49,1,0,47,2cjpmotqo8phcqfpgo9xf4gel,1,21.2,68.2,2022-11-13T14:00:51.830Z,2022-11-14T07:11:25Z,,,,,,,,,,,,,,,,,,,,,,,,,7teasnynvwarky180hl6zvkk5,J. Ferri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485283929,14,1,1,0,48,2cjpmotqo8phcqfpgo9xf4gel,1,22,68.7,2022-11-13T14:00:52.208Z,2022-11-14T07:11:24Z,3914031033,56,Back,3916091669,178,,3914031041,213,5.1,3914031039,212,15.1,3914031037,141,48.1,3914031035,140,27.4,,,,,,,7teasnynvwarky180hl6zvkk5,J. Ferri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485284003,15,1,1,0,50,2cjpmotqo8phcqfpgo9xf4gel,1,30.9,41.1,2022-11-13T14:00:54.838Z,2022-11-14T07:11:23Z,3914031389,56,Back,3916091767,178,,3914031397,213,4.9,3914031395,212,13.5,3914031393,141,21.6,3914031391,140,33.2,,,,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485284053,16,1,1,0,52,2cjpmotqo8phcqfpgo9xf4gel,0,35.3,24.4,2022-11-13T14:00:56.380Z,2022-11-14T07:11:22Z,3914031679,213,6.1,3914031675,141,17.2,3914031677,212,21.7,3914031671,56,Right,3914031673,140,55.4,3914125459,189,,3916091829,178,,,,,859tcp8023r5cki7uju30l9t5,F. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485667301,937,67,1,0,53,3c3jcs7vc1t6vz5lev162jyv7,1,47.3,84.5,2022-11-13T14:00:57.883Z,2022-11-14T07:11:22Z,3916112745,233,896,,,,,,,,,,,,,,,,,,,,,,976riwm0dz0e74d4l28y3ttcl,Y. Abdelhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485667299,896,67,1,0,53,2cjpmotqo8phcqfpgo9xf4gel,0,52.7,15.5,2022-11-13T14:00:57.884Z,2022-11-14T07:11:21Z,3916112751,233,937,,,,,,,,,,,,,,,,,,,,,,16idj1wxzcbvuaov5duvpqhyi,E. Wahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485284049,19,61,1,0,53,3c3jcs7vc1t6vz5lev162jyv7,1,45.5,81.7,2022-11-13T14:00:57.910Z,2022-11-14T07:11:21Z,3914102237,56,Back,3916091915,178,,3914102425,189,,,,,,,,,,,,,,,,,976riwm0dz0e74d4l28y3ttcl,Y. Abdelhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485284107,18,1,1,0,56,2cjpmotqo8phcqfpgo9xf4gel,1,55.4,7.3,2022-11-13T14:01:00.252Z,2022-11-14T07:11:20Z,3914031909,140,46.3,3914031911,141,15.8,3916091963,178,,3914031913,212,11.2,3914031905,56,Back,3914031915,213,2.6,3914031897,3,,,,,16idj1wxzcbvuaov5duvpqhyi,E. Wahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485284057,17,43,1,0,57,2cjpmotqo8phcqfpgo9xf4gel,1,0,0,2022-11-13T14:01:01.232Z,2022-11-13T14:15:38Z,3914031697,56,Right,3914125667,144,61,,,,,,,,,,,,,,,,,,,16idj1wxzcbvuaov5duvpqhyi,E. Wahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485284153,19,1,1,0,57,2cjpmotqo8phcqfpgo9xf4gel,1,50.1,5.9,2022-11-13T14:01:01.958Z,2022-11-14T07:11:20Z,3916092009,178,,3914032089,213,2.0,3914032087,212,14.1,3914032085,141,24.6,3914032081,56,Back,3914032083,140,44.2,,,,,,,859tcp8023r5cki7uju30l9t5,F. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485284171,20,1,1,1,0,2cjpmotqo8phcqfpgo9xf4gel,1,48.5,11.3,2022-11-13T14:01:04.642Z,2022-11-14T07:11:19Z,3914032193,56,Right,3916092021,178,,3914032201,213,5.8,3914032199,212,7.5,3914032195,140,54.8,3914032197,141,6.2,,,,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485284197,21,1,1,1,1,2cjpmotqo8phcqfpgo9xf4gel,0,52.3,1.8,2022-11-13T14:01:05.284Z,2022-11-14T07:11:18Z,3914032319,213,1.0,3914032313,140,59.5,3914032311,56,Right,3916092055,178,,3914032317,212,13.1,3914032315,141,17.5,,,,,,,859tcp8023r5cki7uju30l9t5,F. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485667383,938,67,1,1,1,3c3jcs7vc1t6vz5lev162jyv7,1,41.1,86.4,2022-11-13T14:01:06.006Z,2022-11-14T07:11:18Z,3916113217,233,899,,,,,,,,,,,,,,,,,,,,,,976riwm0dz0e74d4l28y3ttcl,Y. Abdelhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485667381,899,67,1,1,2,2cjpmotqo8phcqfpgo9xf4gel,0,58.9,13.6,2022-11-13T14:01:06.007Z,2022-11-14T07:11:17Z,3916113233,233,938,,,,,,,,,,,,,,,,,,,,,,16idj1wxzcbvuaov5duvpqhyi,E. Wahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485284173,20,8,1,1,2,3c3jcs7vc1t6vz5lev162jyv7,1,40.6,88,2022-11-13T14:01:06.044Z,2022-11-14T07:11:17Z,3915155087,384,,3914032209,56,Back,3916092083,178,,,,,,,,,,,,,,,,,976riwm0dz0e74d4l28y3ttcl,Y. Abdelhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485284205,21,49,1,1,3,3c3jcs7vc1t6vz5lev162jyv7,1,55.4,92.8,2022-11-13T14:01:07.883Z,2022-11-14T07:11:16Z,,,,,,,,,,,,,,,,,,,,,,,,,agwvouyocx93y39g7tmwaojx1,A. Zeneli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485284255,22,1,1,1,5,3c3jcs7vc1t6vz5lev162jyv7,1,62.6,91.2,2022-11-13T14:01:09.062Z,2022-11-14T07:11:16Z,3914032563,140,68.0,3914032561,56,Center,3914032567,212,12.9,3914032565,141,74.2,3916092255,178,,3914032569,213,5.2,,,,,,,agwvouyocx93y39g7tmwaojx1,A. Zeneli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485284381,23,1,1,1,5,3c3jcs7vc1t6vz5lev162jyv7,1,64.8,75.2,2022-11-13T14:01:09.802Z,2022-11-14T07:11:15Z,3914033095,141,92.0,3916092327,178,,3914033097,212,27.8,3914033099,213,0.4,3914033091,56,Left,3914033093,140,88.9,,,,,,,bapdoe78rj82j550otb5zemwa,N. Holm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485284397,24,3,1,1,11,3c3jcs7vc1t6vz5lev162jyv7,0,95.2,90.3,2022-11-13T14:01:15.660Z,2022-11-14T07:11:14Z,3914033167,286,,3914033497,233,22,3914033165,56,Left,3916092371,178,,3915155525,465,,,,,,,,,,,agwvouyocx93y39g7tmwaojx1,A. Zeneli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485284439,22,7,1,1,11,2cjpmotqo8phcqfpgo9xf4gel,1,4.8,9.7,2022-11-13T14:01:15.783Z,2022-11-14T07:11:13Z,3914033409,233,24,3916092407,178,,3914033357,285,,3915155639,385,,3914033351,167,,3914033353,56,Back,,,,,,,8cawa8470beg2ce0as7hv5psl,A. Souquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485284449,23,5,1,1,13,2cjpmotqo8phcqfpgo9xf4gel,0,16.2,-1.5,2022-11-13T14:01:17.936Z,2022-11-14T02:50:11Z,3914033545,233,25,3914033399,56,Back,3914033401,347,,,,,,,,,,,,,,,,,8cawa8470beg2ce0as7hv5psl,A. Souquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485284469,25,5,1,1,13,3c3jcs7vc1t6vz5lev162jyv7,1,83.8,101.5,2022-11-13T14:01:17.936Z,2022-11-14T02:50:11Z,3914033531,233,23,3914033515,56,Left,3914033517,347,,,,,,,,,,,,,,,,,agwvouyocx93y39g7tmwaojx1,A. Zeneli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
