id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/16/value,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2448754159,10,1,1,0,45,27xvwccz8kpmqsefjv2b2sc0o,1,23.4,46,2022-08-20T19:01:10.518Z,2022-08-21T02:54:44Z,3720396731,212,27.2,3720396725,56,Back,3720396729,141,9.8,3721308923,178,,3720396727,140,34.5,3720396733,213,5.2,,,,,,,8ni13k73i9xusj01utdmqk7h1,S. Gigot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448754185,11,1,1,0,48,27xvwccz8kpmqsefjv2b2sc0o,1,35,13.5,2022-08-20T19:01:13.075Z,2022-08-21T02:54:43Z,3720396889,141,3.5,3720396885,56,Back,3721309573,178,,3720396893,213,4.9,3720396887,140,36.4,3720396891,212,7.0,,,,,,,bb5eekaj9i0dbckrkb629qg2d,C. Mbemba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448754235,12,1,1,0,50,27xvwccz8kpmqsefjv2b2sc0o,0,40.6,0.9,2022-08-20T19:01:15.406Z,2022-08-21T02:54:42Z,3720397169,140,58.8,3720397171,141,0.0,3721309943,178,,3720397175,213,6.2,3720397167,56,Right,3720397173,212,19.2,,,,,,,c4w6l0ha9pvwljyh3aejqz3yt,J. Clauss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448754397,11,5,1,0,51,750ustvk4jfqmo8q4gnrcxy7z,1,41.8,101.3,2022-08-20T19:01:16.079Z,2022-08-21T00:11:34Z,3720399145,233,13,3720398037,56,Back,3720398039,347,,,,,,,,,,,,,,,,,4a7x84pflda40oka94y36gwk,Q. Merlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448754247,13,5,1,0,51,27xvwccz8kpmqsefjv2b2sc0o,0,58.2,-1.3,2022-08-20T19:01:16.079Z,2022-08-21T00:11:34Z,3720397221,347,,3720399149,233,11,3720397219,56,Right,,,,,,,,,,,,,,,,c4w6l0ha9pvwljyh3aejqz3yt,J. Clauss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448754245,10,43,1,0,55,750ustvk4jfqmo8q4gnrcxy7z,1,0,0,2022-08-20T19:01:19.932Z,2022-08-20T19:01:23Z,3720397211,285,0,3720397481,144,74,3720397209,56,Left,,,,,,,,,,,,,,,,4a7x84pflda40oka94y36gwk,Q. Merlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448754461,12,1,1,1,7,750ustvk4jfqmo8q4gnrcxy7z,0,49.5,100,2022-08-20T19:01:32.578Z,2022-08-21T02:54:42Z,3720398417,140,68.8,3720398425,1,,3720398423,213,5.8,3720398415,56,Left,3720398419,141,84.8,3720398421,212,23.1,3720398413,107,,,,,4a7x84pflda40oka94y36gwk,Q. Merlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448754471,14,1,1,1,9,27xvwccz8kpmqsefjv2b2sc0o,0,31.2,14,2022-08-20T19:01:34.588Z,2022-08-21T02:54:42Z,3721312215,178,,3720398477,212,29.8,3720398471,56,Center,3720398469,3,,3720398479,213,0.4,3720398475,141,32.0,3720398473,140,57.1,,,,bb5eekaj9i0dbckrkb629qg2d,C. Mbemba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448754549,13,1,1,1,13,750ustvk4jfqmo8q4gnrcxy7z,1,43.5,72,2022-08-20T19:01:38.520Z,2022-08-21T02:54:41Z,3720398883,140,46.9,3720398889,213,4.9,3720398885,141,37.3,3720398881,56,Back,3721313167,178,,3720398887,212,23.9,,,,,,,crjrpkb5p430hludk5acmhjv9,Andrei Girotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448754581,14,3,1,1,17,750ustvk4jfqmo8q4gnrcxy7z,1,49.1,35.8,2022-08-20T19:01:41.847Z,2022-08-21T02:54:41Z,3720399009,56,Back,3720993955,464,,3721313651,178,,3720399055,233,15,3720399011,286,,,,,,,,,,,3g217lvxyrxlzsyp0rmlvglp1,J. Castelletto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448754555,15,45,1,1,17,27xvwccz8kpmqsefjv2b2sc0o,0,50.9,64.2,2022-08-20T19:01:41.847Z,2022-08-21T02:54:41Z,3720398903,285,,3720398901,56,Center,3720399065,233,14,,,,,,,,,,,,,,,,asvqr3i5wcjiajxipt1qvldyh,M. Guendouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448754607,15,1,1,1,21,750ustvk4jfqmo8q4gnrcxy7z,1,54.8,41.3,2022-08-20T19:01:45.818Z,2022-08-21T02:54:38Z,3721314089,178,,3720399163,141,68.0,3720399165,212,19.4,3720399159,56,Back,3720399161,140,48.3,3720399167,213,1.9,,,,,,,3g217lvxyrxlzsyp0rmlvglp1,J. Castelletto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448754663,16,1,1,1,23,750ustvk4jfqmo8q4gnrcxy7z,1,50.8,75.1,2022-08-20T19:01:48.043Z,2022-08-21T02:54:38Z,3721315535,178,,3720399451,140,60.2,3720399457,213,0.9,3720399453,141,93.8,3720399455,212,16.1,3720399449,56,Left,,,,,,,53yrdwlr1pw23bxyxfg85npat,N. Pallois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448754729,17,1,1,1,26,750ustvk4jfqmo8q4gnrcxy7z,1,60.6,94.2,2022-08-20T19:01:51.180Z,2022-08-21T02:54:36Z,3720399805,213,4.8,3721315939,178,,3720399797,56,Left,3720399803,212,9.8,3720399799,140,61.5,3720399801,141,79.8,,,,,,,4a7x84pflda40oka94y36gwk,Q. Merlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448754765,18,1,1,1,28,750ustvk4jfqmo8q4gnrcxy7z,1,58.2,78.9,2022-08-20T19:01:53.178Z,2022-08-21T02:54:35Z,3720400023,140,45.7,3720400025,141,50.6,3720400029,213,4.1,3720400021,56,Back,3721316371,178,,3720400027,212,23.3,,,,,,,8zc2u2dfrokzg3domqmt30s0l,Pedro Chirivella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448754795,19,1,1,1,30,750ustvk4jfqmo8q4gnrcxy7z,1,44.5,50.9,2022-08-20T19:01:55.655Z,2022-08-21T02:54:34Z,3720400219,212,22.3,3720400215,140,53.0,3720400213,56,Right,3720400221,213,5.1,3720400217,141,20.8,3721316895,178,,,,,,,,crjrpkb5p430hludk5acmhjv9,Andrei Girotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448754837,20,1,1,1,33,750ustvk4jfqmo8q4gnrcxy7z,0,51.6,19.2,2022-08-20T19:01:58.129Z,2022-08-21T02:54:34Z,3721317329,178,,3720400439,141,28.9,3720400435,140,85.2,3720400441,212,35.9,3720400431,56,Center,3720400445,1,,3720400443,213,0.2,,,,3g217lvxyrxlzsyp0rmlvglp1,J. Castelletto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448754867,16,52,1,1,36,27xvwccz8kpmqsefjv2b2sc0o,1,16,64.8,2022-08-20T19:02:01.228Z,2022-08-21T02:54:33Z,3721317757,178,,3720995183,376,,,,,,,,,,,,,,,,,,,,26atxu4fr8f87oi8mt6z70mhh,Pau López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448754931,17,1,1,1,37,27xvwccz8kpmqsefjv2b2sc0o,1,16.1,63.4,2022-08-20T19:02:01.979Z,2022-08-21T02:54:33Z,3720400959,212,13.4,3720400955,140,26.9,3720400953,56,Back,3720400957,141,53.0,3721317995,178,,3720400961,213,5.7,3720400951,123,,,,,26atxu4fr8f87oi8mt6z70mhh,Pau López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448754959,18,1,1,1,39,27xvwccz8kpmqsefjv2b2sc0o,1,27.3,53.2,2022-08-20T19:02:04.553Z,2022-08-21T02:54:32Z,3720401093,56,Back,3720401099,212,11.7,3720401095,140,22.0,3720401097,141,38.0,3720401101,213,4.2,3721318479,178,,,,,,,,8s259ktv9j6ei0f8rh2msqfh1,V. Rongier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448754993,19,1,1,1,42,27xvwccz8kpmqsefjv2b2sc0o,1,21.3,33.8,2022-08-20T19:02:06.952Z,2022-08-21T02:54:31Z,3720401295,212,22.5,3720401289,56,Back,3720401293,141,3.5,3721319093,178,,3720401297,213,5.1,3720401291,140,30.0,,,,,,,bb5eekaj9i0dbckrkb629qg2d,C. Mbemba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448755027,20,1,1,1,44,27xvwccz8kpmqsefjv2b2sc0o,1,30.7,2,2022-08-20T19:02:09.407Z,2022-08-21T02:54:31Z,3720401507,141,16.2,3720401511,213,2.4,3720401505,140,20.1,3720401509,212,14.7,3721319675,178,,3720401503,56,Back,,,,,,,c4w6l0ha9pvwljyh3aejqz3yt,J. Clauss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448755071,21,1,1,1,46,27xvwccz8kpmqsefjv2b2sc0o,1,18.7,16.9,2022-08-20T19:02:11.238Z,2022-08-21T02:54:30Z,3720401773,213,2.3,3720401767,140,5.9,3721320231,178,,3720401771,212,19.3,3720401765,56,Back,3720401769,141,37.3,,,,,,,bb5eekaj9i0dbckrkb629qg2d,C. Mbemba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448755107,22,1,1,1,49,27xvwccz8kpmqsefjv2b2sc0o,1,5.2,36.6,2022-08-20T19:02:13.988Z,2022-08-21T02:54:29Z,3720401981,56,Back,3720401987,212,13.3,3721320651,178,,3720401983,140,16.2,3720401989,213,0.5,3720401985,141,46.4,,,,,,,26atxu4fr8f87oi8mt6z70mhh,Pau López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448755161,23,1,1,1,52,27xvwccz8kpmqsefjv2b2sc0o,1,9,52.5,2022-08-20T19:02:16.961Z,2022-08-21T02:54:29Z,3720402269,140,2.1,3720402271,141,78.5,3720402267,56,Back,3720402273,212,19.1,3720402275,213,2.0,3721321397,178,,,,,,,,8s259ktv9j6ei0f8rh2msqfh1,V. Rongier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448755183,24,1,1,1,53,27xvwccz8kpmqsefjv2b2sc0o,1,2.4,78.8,2022-08-20T19:02:18.538Z,2022-08-21T02:54:28Z,3720402385,212,24.9,3720402379,56,Back,3720402383,141,98.3,3721322029,178,,3720402387,213,0.6,3720402381,140,22.5,,,,,,,8ni13k73i9xusj01utdmqk7h1,S. Gigot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448755191,25,61,1,1,55,27xvwccz8kpmqsefjv2b2sc0o,0,14.2,98.1,2022-08-20T19:02:20.415Z,2022-08-21T02:54:28Z,3721322787,178,,3720402421,56,Back,,,,,,,,,,,,,,,,,,,74edqcuzfzy7nswqzn0v3pe22,L. Balerdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448755239,21,49,1,1,56,750ustvk4jfqmo8q4gnrcxy7z,1,79.1,3.3,2022-08-20T19:02:21.166Z,2022-08-21T02:54:27Z,,,,,,,,,,,,,,,,,,,,,,,,,8tzgykz7kqb1p2rt96nghfh05,Fábio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448755321,22,2,1,1,56,750ustvk4jfqmo8q4gnrcxy7z,1,80.1,3,2022-08-20T19:02:21.350Z,2022-08-21T02:54:27Z,3720403133,7,9yfnfwqog4y572aoe2iztnbv9,3720403137,140,89.3,3720403135,56,Right,3720403139,141,8.7,3721324029,178,,,,,,,,,,,8tzgykz7kqb1p2rt96nghfh05,Fábio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448755379,26,55,1,1,56,27xvwccz8kpmqsefjv2b2sc0o,1,10.4,78.9,2022-08-20T19:02:21.351Z,2022-08-21T02:54:27Z,3720423191,189,,,,,,,,,,,,,,,,,,,,,,,8ni13k73i9xusj01utdmqk7h1,S. Gigot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448755667,27,1,1,2,17,27xvwccz8kpmqsefjv2b2sc0o,1,14.4,84.3,2022-08-20T19:02:42.738Z,2022-08-21T02:54:26Z,3720405027,241,,3720405033,141,47.6,3720405035,212,25.4,3720405031,140,10.0,3720405025,5,,3720405029,56,Back,3721325339,178,,3720405037,213,4.5,8ni13k73i9xusj01utdmqk7h1,S. Gigot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448755695,28,1,1,2,23,27xvwccz8kpmqsefjv2b2sc0o,1,12.9,42.7,2022-08-20T19:02:48.655Z,2022-08-21T02:54:25Z,3720405189,141,16.5,3720405185,56,Back,3721326649,178,,3720405193,213,5.1,3720405187,140,20.7,3720405191,212,19.6,,,,,,,26atxu4fr8f87oi8mt6z70mhh,Pau López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448755739,29,1,1,2,27,27xvwccz8kpmqsefjv2b2sc0o,1,24.1,17.3,2022-08-20T19:02:52.701Z,2022-08-21T02:54:25Z,3721327169,178,,3720405437,141,31.0,3720405439,212,11.9,3720405435,140,31.2,3720405441,213,0.9,3720405433,56,Back,,,,,,,8s259ktv9j6ei0f8rh2msqfh1,V. Rongier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448755755,30,1,1,2,29,27xvwccz8kpmqsefjv2b2sc0o,1,30.8,29.7,2022-08-20T19:02:54.737Z,2022-08-21T02:54:23Z,3720405539,56,Back,3720405543,141,43.3,3720405541,140,34.9,3720405545,212,10.2,3720405547,213,1.1,3721327581,178,,,,,,,,290xjx3h327rl40wbn7hzrtg5,Gerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448755801,31,1,1,2,32,27xvwccz8kpmqsefjv2b2sc0o,1,34,42.3,2022-08-20T19:02:56.910Z,2022-08-21T02:54:23Z,3720405737,213,4.5,3720405729,56,Back,3720405731,140,30.4,3721328115,178,,3720405735,212,17.9,3720405733,141,16.5,,,,,,,asvqr3i5wcjiajxipt1qvldyh,M. Guendouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448755875,32,1,1,2,36,27xvwccz8kpmqsefjv2b2sc0o,1,34.8,11.5,2022-08-20T19:03:01.057Z,2022-08-21T02:54:22Z,3720406199,155,,3720406207,212,24.8,3720406201,56,Right,3721328571,178,,3720406209,213,6.2,3720406205,141,6.7,3720406203,140,58.2,,,,8s259ktv9j6ei0f8rh2msqfh1,V. Rongier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
