id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/10/value,assist,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,keyPass,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/13/value
2496608095,13,1,1,0,29,3xedluek08t2ka7oypwuullcn,1,42.6,64.8,2023-01-11T20:01:13.010Z,2023-01-12T08:46:17Z,3973888375,212,18.6,3974298245,178,,3973888369,56,Back,3973888377,213,1.2,3973888371,140,48.2,3973888373,141,90.8,,,,,,,4ezld812zytvbokz97jwycgkp,K. Danso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608117,14,1,1,0,33,3xedluek08t2ka7oypwuullcn,1,52.5,87.9,2023-01-11T20:01:17.127Z,2023-01-12T08:46:15Z,3973888507,140,63.4,3973888503,56,Left,3974298259,178,,3973888517,213,0.4,3973888515,212,12.7,3973888511,141,96.0,,,,,,,br7zigajqee6fms35zhm1sb8p,F. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496691355,727,83,1,0,36,71ajatxnuhc5cnm3xvgdky49w,1,42,3.3,2023-01-11T20:01:19.317Z,2023-01-12T08:46:14Z,3974315861,399,218357,,,,,,,,,,,,,,,,,,,,,,eo47h2ekymiisj3kry3og7tgp,L. Perrin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608133,15,1,1,0,36,3xedluek08t2ka7oypwuullcn,1,58,96.7,2023-01-11T20:01:19.322Z,2023-01-12T08:46:14Z,3973888615,212,12.8,3973888617,213,3.3,3973888609,56,Back,3974298285,178,,3973888611,140,45.9,3973888613,141,94.2,,,,,,,eolso19u03zxw2pca2i95v4dl,A. Claude-Maurice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608137,16,1,1,0,40,3xedluek08t2ka7oypwuullcn,1,49.3,92.9,2023-01-11T20:01:24.203Z,2023-01-12T08:46:12Z,3973888639,140,57.1,3973888641,141,95.6,3973888643,212,8.4,3973888645,213,0.2,3973888637,56,Left,3974298321,178,,,,,,,,br7zigajqee6fms35zhm1sb8p,F. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608175,17,1,1,0,42,3xedluek08t2ka7oypwuullcn,1,58.4,97.2,2023-01-11T20:01:25.532Z,2023-01-12T08:46:11Z,3973888867,56,Back,3974298341,178,,3973888871,141,97.7,3973888873,212,12.7,3973888877,213,3.1,3973888869,140,46.3,,,,,,,3h62hv3ksrnl7n7di2b080y51,S. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608203,18,1,1,0,47,3xedluek08t2ka7oypwuullcn,1,38.4,79.9,2023-01-11T20:01:30.753Z,2023-01-12T08:46:09Z,3973889027,140,19.5,3973889025,56,Back,3973889029,141,73.2,3974298363,178,,3973889033,213,3.4,3973889031,212,20.4,,,,,,,br7zigajqee6fms35zhm1sb8p,F. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608243,19,1,1,0,50,3xedluek08t2ka7oypwuullcn,1,24.6,65.4,2023-01-11T20:01:33.841Z,2023-01-12T08:46:08Z,3973889247,56,Back,3974298397,178,,3973889249,140,32.8,3973889251,141,30.4,3973889253,212,25.3,3973889255,213,5.1,,,,,,,4ezld812zytvbokz97jwycgkp,K. Danso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608267,20,1,1,0,55,3xedluek08t2ka7oypwuullcn,0,33.2,16.2,2023-01-11T20:01:38.773Z,2023-01-12T08:46:06Z,3973889417,213,0.3,3973889415,212,50.9,3974298421,178,,3973889411,140,79.5,3973889413,141,38.6,3973889419,1,,3973889407,155,,3973889409,56,Center,4t4u4725escxjm2gwz5e7lpsl,J. Gradit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608281,3,59,1,0,58,71ajatxnuhc5cnm3xvgdky49w,1,0,0,2023-01-11T20:01:41.918Z,2023-01-12T08:46:06Z,3973889517,56,Back,,,,,,,,,,,,,,,,,,,,,,2vgr8c97x4b2e51tyvvixusid,M. Sels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608285,4,1,1,0,58,71ajatxnuhc5cnm3xvgdky49w,0,20,62.2,2023-01-11T20:01:41.947Z,2023-01-12T08:46:05Z,3973889525,140,34.3,3973889527,141,64.5,3973889529,212,15.1,3973889523,56,Back,3973889521,157,,3974362747,388,,3973889533,1,,3973889531,213,0.1,2vgr8c97x4b2e51tyvvixusid,M. Sels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608295,21,61,1,1,0,3xedluek08t2ka7oypwuullcn,0,61.6,42.5,2023-01-11T20:01:43.888Z,2023-01-12T08:46:04Z,3973889589,56,Center,3974298541,178,,,,,,,,,,,,,,,,,,,,eolso19u03zxw2pca2i95v4dl,A. Claude-Maurice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608301,5,61,1,1,1,71ajatxnuhc5cnm3xvgdky49w,0,38.2,59.3,2023-01-11T20:01:44.629Z,2023-01-12T08:46:03Z,3974298655,178,,3973889611,56,Back,,,,,,,,,,,,,,,,,,,egtyl4noukbjkm1va1i11e87o,H. Diarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496696609,1482,43,1,1,2,3xedluek08t2ka7oypwuullcn,1,0,0,2023-01-11T20:01:45.433Z,2023-01-12T06:32:26Z,3974333225,399,547027,3974363199,144,83,,,,,,,,,,,,,,,,,,,eolso19u03zxw2pca2i95v4dl,A. Claude-Maurice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496696673,1487,43,1,1,2,3xedluek08t2ka7oypwuullcn,1,0,0,2023-01-11T20:01:46.143Z,2023-01-12T06:33:08Z,3974363705,144,67,3974333369,233,919,,,,,,,,,,,,,,,,,,,b4lc7czw7al6g7a7qzcqzya22,J. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496696669,919,43,1,1,2,71ajatxnuhc5cnm3xvgdky49w,1,0,0,2023-01-11T20:01:46.144Z,2023-01-12T06:33:09Z,3974363711,144,67,3974333379,233,1487,,,,,,,,,,,,,,,,,,,egtyl4noukbjkm1va1i11e87o,H. Diarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608329,23,1,1,1,4,3xedluek08t2ka7oypwuullcn,1,60.8,31,2023-01-11T20:01:47.847Z,2023-01-12T08:46:02Z,3974298671,178,,3973889789,56,Back,3973889795,212,23.4,3973889797,213,2.5,3973889791,140,43.6,3973889793,141,52.8,,,,,,,b4lc7czw7al6g7a7qzcqzya22,J. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608309,22,43,1,1,4,3xedluek08t2ka7oypwuullcn,1,0,0,2023-01-11T20:01:48.061Z,2023-01-11T20:01:51Z,3973889761,144,49,,,,,,,,,,,,,,,,,,,,,,b4lc7czw7al6g7a7qzcqzya22,J. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608339,24,1,1,1,6,3xedluek08t2ka7oypwuullcn,1,44,46.8,2023-01-11T20:01:50.047Z,2023-01-12T08:46:01Z,3973889871,212,21.8,3973889873,213,0.7,3973889865,56,Center,3973889867,140,59.3,3973889869,141,68.5,3974298695,178,,,,,,,,4ezld812zytvbokz97jwycgkp,K. Danso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608361,25,1,1,1,10,3xedluek08t2ka7oypwuullcn,1,63.6,80.2,2023-01-11T20:01:53.411Z,2023-01-12T08:46:00Z,3974298731,178,,3973890001,140,74.3,3973890003,141,97.4,3973890005,212,16.2,3973890007,213,0.8,3973889999,56,Left,,,,,,,3h62hv3ksrnl7n7di2b080y51,S. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608383,26,1,1,1,13,3xedluek08t2ka7oypwuullcn,1,70.5,96.1,2023-01-11T20:01:56.721Z,2023-01-12T08:45:59Z,3974298755,178,,3973890137,56,Left,3973890145,213,3.2,3973890141,141,94.5,3973890143,212,14.7,3973890139,140,56.5,,,,,,,1ad3itgiwcnyw3o9wplhah2hh,D. Machado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608401,27,1,1,1,17,3xedluek08t2ka7oypwuullcn,1,63.5,92.1,2023-01-11T20:02:01.259Z,2023-01-12T08:45:57Z,3973890207,140,52.2,3973890203,56,Center,3973890215,212,16.4,3974298765,178,,3973890219,213,3.9,3973890211,141,75.4,,,,,,,br7zigajqee6fms35zhm1sb8p,F. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608425,28,1,1,1,19,3xedluek08t2ka7oypwuullcn,1,54.1,78.5,2023-01-11T20:02:03.165Z,2023-01-12T08:45:56Z,3974298797,178,,3973890343,140,61.1,3973890339,56,Center,3973890347,212,16.8,3973890345,141,56.3,3973890351,213,5.2,,,,,,,4ezld812zytvbokz97jwycgkp,K. Danso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608453,29,1,1,1,22,3xedluek08t2ka7oypwuullcn,1,57.1,52.8,2023-01-11T20:02:06.123Z,2023-01-12T08:45:55Z,3974413109,1,,3973890509,56,Right,3973890515,212,32.4,3973890517,213,4.9,3974298809,178,,3973890513,141,6.1,3973890511,140,63.2,,,,7izciy79i6d6h7usfr8mcmh91,F. Sotoca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608467,30,1,1,1,26,3xedluek08t2ka7oypwuullcn,1,66.7,14.8,2023-01-11T20:02:09.779Z,2023-01-12T08:45:54Z,3974298829,178,,3973890593,56,Center,3973890599,212,15.3,3973890597,141,37.1,3973890595,140,65.0,3973890601,213,1.7,,,,,,,bt4yy465bb33u7phdhnlr6pcl,P. Frankowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608493,31,1,1,1,27,3xedluek08t2ka7oypwuullcn,1,63.6,36,2023-01-11T20:02:11.189Z,2023-01-12T08:45:53Z,3973890743,56,Center,3973890749,212,13.2,3974298855,178,,3973890747,141,22.5,3973890745,140,54.6,3973890751,213,3.9,,,,,,,b4lc7czw7al6g7a7qzcqzya22,J. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608517,32,1,1,1,30,3xedluek08t2ka7oypwuullcn,1,60.4,21.6,2023-01-11T20:02:14.036Z,2023-01-12T08:45:52Z,3973890875,140,77.1,3973890881,213,1.2,3973890883,1,,3973890879,212,49.3,3973890871,196,,3973890873,56,Left,3973890869,155,,3973890877,141,89.3,4t4u4725escxjm2gwz5e7lpsl,J. Gradit,3974298887,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608523,33,1,1,1,35,3xedluek08t2ka7oypwuullcn,1,72.7,86.8,2023-01-11T20:02:19.076Z,2023-01-12T08:45:51Z,3973890939,212,21.8,3973890941,213,4.5,3973890933,56,Center,3973890935,140,68.4,3973890937,141,55.5,3974298909,178,,,,,,,,3h62hv3ksrnl7n7di2b080y51,S. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608531,34,1,1,1,37,3xedluek08t2ka7oypwuullcn,1,70,64.6,2023-01-11T20:02:20.317Z,2023-01-12T08:45:50Z,3973890989,140,65.6,3973890987,56,Center,3974298941,178,,3973890995,213,3.4,3973890993,212,4.7,3973890991,141,63.0,,,,,,,b4lc7czw7al6g7a7qzcqzya22,J. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608537,35,1,1,1,38,3xedluek08t2ka7oypwuullcn,1,65.7,72,2023-01-11T20:02:22.247Z,2023-01-12T08:45:49Z,3973891041,213,4.3,3973891033,56,Center,3973891039,212,13.0,3974298953,178,,3973891037,141,54.8,3973891035,140,60.2,,,,,,,3h62hv3ksrnl7n7di2b080y51,S. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608545,36,1,1,1,41,3xedluek08t2ka7oypwuullcn,1,60.6,56.6,2023-01-11T20:02:24.507Z,2023-01-12T08:45:49Z,3974298979,178,,3973891093,56,Center,3973891099,212,7.5,3973891097,141,55.7,3973891095,140,67.7,3973891101,213,6.2,,,,,,,4ezld812zytvbokz97jwycgkp,K. Danso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608553,37,1,1,1,41,3xedluek08t2ka7oypwuullcn,1,67.7,58.3,2023-01-11T20:02:25.157Z,2023-01-12T08:45:48Z,3973891163,213,1.9,3973891157,141,69.3,3973891159,212,8.0,3973891153,140,64.9,3973891149,56,Center,3974299011,178,,,,,,,,b4lc7czw7al6g7a7qzcqzya22,J. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608567,38,1,1,1,44,3xedluek08t2ka7oypwuullcn,1,70.4,69,2023-01-11T20:02:27.988Z,2023-01-12T08:45:46Z,3973891271,140,73.5,3973891273,141,84.7,3974299047,178,,3973891277,213,1.3,3973891269,56,Left,3973891275,212,11.2,,,,,,,3h62hv3ksrnl7n7di2b080y51,S. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608597,39,1,1,1,46,3xedluek08t2ka7oypwuullcn,1,76.5,82.4,2023-01-11T20:02:30.293Z,2023-01-12T08:45:45Z,3973891467,140,85.5,3973891473,213,5.4,3973891471,212,15.7,3974163803,224,,3973891461,2,,3973891463,155,,3973891469,141,64.0,3973891465,56,Center,br7zigajqee6fms35zhm1sb8p,F. Medina,3974299071,178,3974163805,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608601,40,61,1,1,47,3xedluek08t2ka7oypwuullcn,0,85.1,67.2,2023-01-11T20:02:30.908Z,2023-01-12T08:45:45Z,3974299095,388,,3973891503,56,Center,,,,,,,,,,,,,,,,,,,3h62hv3ksrnl7n7di2b080y51,S. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608579,6,5,1,1,49,71ajatxnuhc5cnm3xvgdky49w,1,-1.2,39.3,2023-01-11T20:02:32.894Z,2023-01-12T04:23:08Z,3973891363,56,Back,3973891365,346,,3973891529,233,41,,,,,,,,,,,,,,,,egtyl4noukbjkm1va1i11e87o,H. Diarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608603,41,5,1,1,49,3xedluek08t2ka7oypwuullcn,0,101.2,60.7,2023-01-11T20:02:32.894Z,2023-01-12T04:23:08Z,3973891511,56,Center,3973891513,346,,3973891549,233,6,,,,,,,,,,,,,,,,3h62hv3ksrnl7n7di2b080y51,S. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608655,7,1,1,2,3,71ajatxnuhc5cnm3xvgdky49w,1,5.5,60.6,2023-01-11T20:02:46.395Z,2023-01-12T08:45:44Z,3973891901,213,4.5,3973891897,141,48.1,3973891895,140,3.7,3973891891,124,,3973891893,56,Back,3973891905,237,,3973891899,212,8.7,,,,d5at3cowukpxiptq5ozcbe6s5,A. Djiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608669,8,1,1,2,6,71ajatxnuhc5cnm3xvgdky49w,1,7,47.6,2023-01-11T20:02:49.562Z,2023-01-12T08:45:44Z,3973892025,140,42.1,3973892027,141,47.0,3973892029,212,36.9,3974299245,178,,3973892023,56,Back,3973892021,155,,3973892031,213,6.3,3973892033,1,,2vgr8c97x4b2e51tyvvixusid,M. Sels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608671,9,50,1,2,8,71ajatxnuhc5cnm3xvgdky49w,1,43.1,45.8,2023-01-11T20:02:52.033Z,2023-01-12T08:45:43Z,3973892037,56,Back,3973892127,233,42,3973892039,286,,,,,,,,,,,,,,,,,am0pcyvtaws1i69jt09dgnsnp,L. Ajorque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608679,42,7,1,2,10,3xedluek08t2ka7oypwuullcn,1,56.9,54.2,2023-01-11T20:02:53.571Z,2023-01-12T08:45:43Z,3974163855,384,,3973892103,285,,3973892101,56,Center,3974299359,178,,3973892111,233,9,,,,,,,,,,4ezld812zytvbokz97jwycgkp,K. Danso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608681,43,49,1,2,11,3xedluek08t2ka7oypwuullcn,1,54.6,62.6,2023-01-11T20:02:55.202Z,2023-01-12T08:45:42Z,,,,,,,,,,,,,,,,,,,,,,,,,3h62hv3ksrnl7n7di2b080y51,S. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
