id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/10/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/16/value
2496607731,6,61,1,0,9,70nn27vgkt6l48lvv5e66q7ww,0,58.7,92.4,2023-01-11T20:00:16.152Z,2023-01-12T04:24:08Z,3973886399,56,Left,3974202057,178,,,,,,,,,,,,,,,,,,,,2tc8y9du64tjno62zll2jhy7e,Y. Cathline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496607757,6,12,1,0,10,4t4hod56fsj7utpjdor8so5q6,1,35.9,14.3,2023-01-11T20:00:17.141Z,2023-01-12T04:24:07Z,3973886503,140,37.6,3973886501,56,Back,3973886507,212,5.7,3974202081,178,,3973886505,141,6.4,3973886509,213,5.0,,,,,,,2rio84cmao72sc7lnsodwzzhm,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496607759,7,43,1,0,12,4t4hod56fsj7utpjdor8so5q6,1,0,0,2023-01-11T20:00:19.091Z,2023-01-11T22:30:47Z,3974162979,144,61,3973886515,56,Back,,,,,,,,,,,,,,,,,,,f5j3vhj805xtkos7l538u0d7t,K. Diatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496607761,7,1,1,0,12,70nn27vgkt6l48lvv5e66q7ww,1,63,97,2023-01-11T20:00:19.346Z,2023-01-12T04:24:07Z,3973886525,213,4.5,3974202113,178,,3973886517,56,Center,3973886521,141,64.9,3973886523,212,22.4,3973886519,140,58.1,,,,,,,44o5mjglkzqxctz07ust9bcru,E. Le Fée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496607789,8,1,1,0,15,70nn27vgkt6l48lvv5e66q7ww,1,56.5,69.5,2023-01-11T20:00:21.884Z,2023-01-12T04:24:05Z,3974202141,178,,3973886661,140,53.4,3973886657,56,Center,3973886671,213,4.6,3973886665,141,39.8,3973886669,212,20.5,,,,,,,3hiehiu25aufrc0q9890haqc5,L. Abergel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496607795,9,1,1,0,18,70nn27vgkt6l48lvv5e66q7ww,0,59.4,38.1,2023-01-11T20:00:25.468Z,2023-01-12T04:24:04Z,3973886691,56,Center,3973886693,140,61.8,3973886699,213,5.8,3973886695,141,36.1,3973886697,212,2.9,3974202163,178,,,,,,,,322sju1vi12p0r9a8048hnmxh,G. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496607803,8,8,1,0,19,4t4hod56fsj7utpjdor8so5q6,1,35.6,57.8,2023-01-11T20:00:25.773Z,2023-01-12T04:24:03Z,3973886709,56,Back,3974163137,383,,3974202263,178,,,,,,,,,,,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496607809,9,49,1,0,21,4t4hod56fsj7utpjdor8so5q6,1,36.7,75.7,2023-01-11T20:00:28.016Z,2023-01-12T04:24:03Z,,,,,,,,,,,,,,,,,,,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496607837,10,1,1,0,21,4t4hod56fsj7utpjdor8so5q6,1,36.9,76,2023-01-11T20:00:28.078Z,2023-01-12T04:24:03Z,3973886871,56,Center,3974202349,178,,3973886873,140,60.3,3973886879,213,0.1,3973886875,141,78.0,3973886877,212,24.6,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496660141,921,3,1,0,23,4t4hod56fsj7utpjdor8so5q6,0,57,75.9,2023-01-11T20:00:30.096Z,2023-01-12T04:24:02Z,3974163197,286,,3974163201,467,38cotevgsirv0csora7bar3vu,3974163195,56,Center,3974163199,465,,3974202441,178,,,,,,,,,,,dkve6gf309h5tglwawqx8mlzp,B. Embolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496607839,11,4,1,0,23,4t4hod56fsj7utpjdor8so5q6,1,56.7,76.3,2023-01-11T20:00:30.552Z,2023-01-12T04:24:01Z,3973886883,13,,3973886891,286,,3973886887,152,,3973886955,233,10,3973886885,56,Center,3973886889,265,,,,,,,,dkve6gf309h5tglwawqx8mlzp,B. Embolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496607845,10,4,1,0,23,70nn27vgkt6l48lvv5e66q7ww,0,43.3,23.7,2023-01-11T20:00:30.553Z,2023-01-12T04:24:01Z,3973886911,56,Back,3973886913,152,,3973886909,13,,3973886915,265,,3973886963,233,11,3973886917,285,,3974202467,178,,,,,38cotevgsirv0csora7bar3vu,B. Meité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496607889,12,1,1,0,34,4t4hod56fsj7utpjdor8so5q6,1,58.1,72.6,2023-01-11T20:00:41.434Z,2023-01-12T04:24:00Z,3973887129,152,,3973887137,212,13.8,3973887127,5,,3973887139,213,3.3,3973887135,141,68.9,3973887133,140,45.2,3974202507,178,,3973887131,56,Back,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496607903,13,1,1,0,36,4t4hod56fsj7utpjdor8so5q6,1,49.2,67,2023-01-11T20:00:43.613Z,2023-01-12T04:23:59Z,3973887233,212,16.8,3973887231,141,43.7,3973887229,140,43.8,3974202525,178,,3973887227,56,Back,3973887235,213,4.4,,,,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496607923,14,1,1,0,39,4t4hod56fsj7utpjdor8so5q6,1,44.5,39.1,2023-01-11T20:00:46.541Z,2023-01-12T04:23:58Z,3974202559,178,,3973887331,213,5.2,3973887323,56,Right,3973887327,141,10.1,3973887329,212,22.0,3973887325,140,53.8,,,,,,,3djmsd2atvq16ysmocq7twsfd,A. Disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496607949,15,1,1,0,42,4t4hod56fsj7utpjdor8so5q6,1,56,8.5,2023-01-11T20:00:49.572Z,2023-01-12T04:23:58Z,3973887475,213,1.9,3973887477,1,,3973887471,141,61.2,3973887469,140,43.1,3973887473,212,38.3,3974202585,178,,3973887467,56,Back,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496607961,16,1,1,0,47,4t4hod56fsj7utpjdor8so5q6,1,45.4,66.1,2023-01-11T20:00:54.147Z,2023-01-12T04:23:57Z,3973887561,212,19.2,3973887563,213,1.2,3973887559,141,92.4,3973887555,56,Left,3973887557,140,52.1,3974202619,178,,,,,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496607973,17,1,1,0,50,4t4hod56fsj7utpjdor8so5q6,1,53.2,95.7,2023-01-11T20:00:57.263Z,2023-01-12T04:23:55Z,3973887655,212,22.6,3973887647,155,,3974202663,178,,3973887649,56,Center,3973887657,213,5.6,3973887651,140,69.3,3973887653,141,73.6,,,,1o7se1aziz6fpes5hey7yijft,Caio Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608003,18,1,1,0,52,4t4hod56fsj7utpjdor8so5q6,0,72.4,72.7,2023-01-11T20:00:58.915Z,2023-01-12T04:23:55Z,3973887839,213,4.7,3973887835,141,63.7,3973887827,168,,3974202699,388,,3973887837,212,6.1,3973887825,3,,3973887829,56,Center,3973887831,140,72.6,dkve6gf309h5tglwawqx8mlzp,B. Embolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496607999,11,49,1,0,56,70nn27vgkt6l48lvv5e66q7ww,1,27.8,40.6,2023-01-11T20:01:02.786Z,2023-01-12T04:23:54Z,,,,,,,,,,,,,,,,,,,,,,,,,7cty3nkd7c84e16537v6y1djp,B. Innocent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608009,12,1,1,0,56,70nn27vgkt6l48lvv5e66q7ww,0,28,41,2023-01-11T20:01:02.877Z,2023-01-12T04:23:54Z,3973887877,141,54.6,3973887881,213,0.8,3973887873,56,Back,3973887879,212,12.9,3973887875,140,36.6,3974202795,178,,,,,,,,7cty3nkd7c84e16537v6y1djp,B. Innocent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608019,19,8,1,0,57,4t4hod56fsj7utpjdor8so5q6,1,67.5,39.9,2023-01-11T20:01:03.916Z,2023-01-12T04:23:53Z,3973887925,56,Center,3974202831,178,,3974163397,383,,,,,,,,,,,,,,,,,f5j3vhj805xtkos7l538u0d7t,K. Diatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608021,20,49,1,0,58,4t4hod56fsj7utpjdor8so5q6,1,64.4,49.2,2023-01-11T20:01:05.382Z,2023-01-12T04:23:53Z,,,,,,,,,,,,,,,,,,,,,,,,,f5j3vhj805xtkos7l538u0d7t,K. Diatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608033,21,1,1,0,58,4t4hod56fsj7utpjdor8so5q6,1,64.3,49.5,2023-01-11T20:01:05.416Z,2023-01-12T04:23:53Z,3973887979,140,67.4,3973887977,56,Center,3973887985,213,1.1,3973887983,212,7.9,3973887981,141,60.1,3974202881,178,,,,,,,,f5j3vhj805xtkos7l538u0d7t,K. Diatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608039,22,1,1,0,59,4t4hod56fsj7utpjdor8so5q6,0,64.9,57.1,2023-01-11T20:01:05.915Z,2023-01-12T04:23:52Z,3973888021,213,5.2,3973888013,56,Center,3973888017,141,42.3,3973888015,140,69.9,3973888019,212,11.4,3974203171,178,,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608035,13,49,1,1,0,70nn27vgkt6l48lvv5e66q7ww,1,32.5,60.6,2023-01-11T20:01:06.925Z,2023-01-12T04:23:52Z,,,,,,,,,,,,,,,,,,,,,,,,,2tc8y9du64tjno62zll2jhy7e,Y. Cathline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496660161,780,3,1,1,2,70nn27vgkt6l48lvv5e66q7ww,0,39.4,66,2023-01-11T20:01:08.756Z,2023-01-12T04:23:50Z,3974163427,465,,3974163423,56,Back,3974203223,178,,3974163425,286,,3974163429,467,2rio84cmao72sc7lnsodwzzhm,,,,,,,,,,2tc8y9du64tjno62zll2jhy7e,Y. Cathline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608067,15,4,1,1,2,70nn27vgkt6l48lvv5e66q7ww,1,40.7,67.6,2023-01-11T20:01:09.026Z,2023-01-12T04:23:50Z,3973888191,286,,3973888183,13,,3973888189,265,,3973888185,56,Back,3973888247,233,23,3973888187,152,,,,,,,,2tc8y9du64tjno62zll2jhy7e,Y. Cathline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608073,23,4,1,1,2,4t4hod56fsj7utpjdor8so5q6,0,59.3,32.4,2023-01-11T20:01:09.027Z,2023-01-12T04:23:49Z,3973888217,56,Center,3973888221,265,,3973888223,285,,3973888219,152,,3973888215,13,,3974203505,178,,3973888291,233,15,,,,2rio84cmao72sc7lnsodwzzhm,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608055,14,43,1,1,3,70nn27vgkt6l48lvv5e66q7ww,1,0,0,2023-01-11T20:01:09.766Z,2023-01-11T20:01:14Z,3973888113,286,0,3973888277,144,3,3973888111,56,Back,,,,,,,,,,,,,,,,7cty3nkd7c84e16537v6y1djp,B. Innocent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608155,16,1,1,1,16,70nn27vgkt6l48lvv5e66q7ww,1,41.6,75.9,2023-01-11T20:01:23.419Z,2023-01-12T04:23:49Z,3973888767,141,62.0,3973888759,5,,3973888769,212,15.5,3973888771,213,3.8,3973888763,56,Back,3973892179,189,,3973888765,140,29.9,3974203581,178,,7cty3nkd7c84e16537v6y1djp,B. Innocent,3973888761,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608755,23,1,1,1,17,70nn27vgkt6l48lvv5e66q7ww,1,35.1,67.1,2023-01-11T20:01:24.188Z,2023-01-12T04:23:48Z,3973892529,213,4.5,3973892525,212,19.7,3973892515,56,Back,3974203623,178,,3973892623,189,,3973892521,141,38.9,3973892517,140,30.9,,,,996i59930r3kd4xk48x9fsp2h,M. Talbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608185,17,1,1,1,20,70nn27vgkt6l48lvv5e66q7ww,1,32,42.1,2023-01-11T20:01:27.325Z,2023-01-12T04:23:47Z,3973888913,56,Back,3974203669,178,,3973888917,141,64.9,3973888921,213,1.5,3973888915,140,33.0,3973888919,212,15.5,,,,,,,38cotevgsirv0csora7bar3vu,B. Meité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608197,18,1,1,1,23,70nn27vgkt6l48lvv5e66q7ww,1,31.3,66.7,2023-01-11T20:01:30.236Z,2023-01-12T04:23:46Z,3973888997,212,19.7,3974203697,178,,3973888999,213,1.5,3973888995,141,95.6,3973888993,140,33.0,3973888991,56,Back,,,,,,,996i59930r3kd4xk48x9fsp2h,M. Talbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608219,19,1,1,1,25,70nn27vgkt6l48lvv5e66q7ww,0,32.4,88.8,2023-01-11T20:01:32.538Z,2023-01-12T04:23:45Z,3973889133,213,6.0,3974203709,178,,3973889131,212,59.4,3973889125,56,Center,3973889129,141,64.9,3973889127,140,86.8,3973889135,1,,,,,538zux65h0l9028fpf4v1g0r9,V. Le Goff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608213,24,52,1,1,30,4t4hod56fsj7utpjdor8so5q6,1,16.2,32.3,2023-01-11T20:01:36.879Z,2023-01-12T04:23:44Z,3974203747,178,,3974163449,376,,,,,,,,,,,,,,,,,,,,d3xdl3p9vd1c0m316oq2pblxx,A. Nübel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608245,25,80,1,1,31,4t4hod56fsj7utpjdor8so5q6,0,16.4,37.3,2023-01-11T20:01:38.541Z,2023-01-12T04:23:44Z,3974203811,178,,,,,,,,,,,,,,,,,,,,,,,d3xdl3p9vd1c0m316oq2pblxx,A. Nübel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608271,26,1,1,1,32,4t4hod56fsj7utpjdor8so5q6,1,16.4,37.1,2023-01-11T20:01:38.822Z,2023-01-12T04:23:43Z,3973889433,56,Back,3973889443,213,5.9,3973889441,212,4.1,3974203903,178,,3973889437,141,35.0,3973889435,140,20.1,,,,,,,d3xdl3p9vd1c0m316oq2pblxx,A. Nübel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608287,27,1,1,1,33,4t4hod56fsj7utpjdor8so5q6,1,21.9,34,2023-01-11T20:01:40.529Z,2023-01-12T04:23:43Z,3973889543,213,1.5,3973889541,212,21.4,3973889537,140,23.3,3973889535,56,Back,3974203991,178,,3973889539,141,65.4,,,,,,,3djmsd2atvq16ysmocq7twsfd,A. Disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608315,28,1,1,1,38,4t4hod56fsj7utpjdor8so5q6,1,25.8,53.7,2023-01-11T20:01:45.046Z,2023-01-12T04:23:41Z,3973889711,212,23.9,3973889707,140,34.5,3973889713,213,1.2,3973889705,56,Back,3973889709,141,86.1,3974204023,178,,,,,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608325,29,1,1,1,43,4t4hod56fsj7utpjdor8so5q6,1,42,92.4,2023-01-11T20:01:49.885Z,2023-01-12T04:23:40Z,3974204057,178,,3973889767,141,75.0,3973889765,140,43.8,3973889769,212,12.0,3973889771,213,4.9,3973889763,56,Back,,,,,,,2rio84cmao72sc7lnsodwzzhm,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608343,30,1,1,1,44,4t4hod56fsj7utpjdor8so5q6,1,47.5,77.6,2023-01-11T20:01:51.132Z,2023-01-12T04:23:39Z,3973889903,156,,3973889891,56,Back,3973889893,140,21.2,3973889899,213,3.3,3973889895,141,72.4,3974204087,178,,3973889897,212,27.8,,,,rn17zrbsh1g9r1tj4xyvhgr8,E. Ben Seghir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608379,31,1,1,1,50,4t4hod56fsj7utpjdor8so5q6,1,18,75.1,2023-01-11T20:01:56.990Z,2023-01-12T04:23:38Z,3974204099,178,,3973890129,213,1.0,3973890125,212,17.4,3973890113,56,Back,3973890115,140,27.4,3973890121,141,96.2,,,,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608409,32,1,1,1,54,4t4hod56fsj7utpjdor8so5q6,1,30.4,96.8,2023-01-11T20:02:01.069Z,2023-01-12T04:23:37Z,3974204123,178,,3973890251,56,Back,3973890253,140,34.7,3973890259,213,5.3,3973890255,141,85.9,3973890257,212,8.7,,,,,,,2rio84cmao72sc7lnsodwzzhm,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608413,33,50,1,1,55,4t4hod56fsj7utpjdor8so5q6,1,35.8,92.1,2023-01-11T20:02:02.496Z,2023-01-12T03:58:53Z,3973890267,56,Back,3973890269,286,,3973890327,233,20,,,,,,,,,,,,,,,,rn17zrbsh1g9r1tj4xyvhgr8,E. Ben Seghir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496608417,20,7,1,1,56,70nn27vgkt6l48lvv5e66q7ww,0,64.2,7.9,2023-01-11T20:02:03.551Z,2023-01-12T03:58:54Z,3974163651,385,,3973890297,285,,3973890295,56,Right,3973890299,233,33,3974204321,178,,,,,,,,,,,3hiehiu25aufrc0q9890haqc5,L. Abergel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
