id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,keyPass,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/18/value,assist,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2455762633,3,8,1,0,25,3xedluek08t2ka7oypwuullcn,1,28.8,52.9,2022-09-04T13:00:41.481Z,2022-09-05T04:51:35Z,3759325973,178,,3757671921,56,Back,3758376839,384,,,,,,,,,,,,,,,,,5jrt4as7f9xt1i1enj2dxx65m,S. Abdul Samed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455762671,4,52,1,0,32,3xedluek08t2ka7oypwuullcn,1,7.3,65.1,2022-09-04T13:00:48.827Z,2022-09-05T04:51:34Z,3759326819,178,,3758377521,376,,,,,,,,,,,,,,,,,,,,25cggz2egeqce47yijxadsslx,B. Samba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455762791,5,1,1,0,34,3xedluek08t2ka7oypwuullcn,1,7.1,59.7,2022-09-04T13:00:50.575Z,2022-09-05T04:51:34Z,3757672765,141,63.1,3757672761,56,Back,3759327121,178,,3757672769,213,0.1,3757672767,212,21.6,3757672763,140,27.6,3757672759,123,,,,,25cggz2egeqce47yijxadsslx,B. Samba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455762817,6,1,1,0,35,3xedluek08t2ka7oypwuullcn,1,26.4,69.4,2022-09-04T13:00:51.451Z,2022-09-05T04:51:34Z,3757672921,141,46.8,3757672925,213,4.3,3759327581,178,,3757672917,56,Back,3757672919,140,20.7,3757672923,212,16.5,,,,,,,d49iskrm33kt3vlxy4q85m0ru,Ł. Poręba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455762895,7,1,1,0,39,3xedluek08t2ka7oypwuullcn,1,21.9,50.9,2022-09-04T13:00:56.004Z,2022-09-05T04:51:32Z,3757673343,213,5.8,3757673335,56,Back,3757673337,140,28.3,3757673339,141,45.8,3757673341,212,7.6,3759328463,178,,,,,,,,4ezld812zytvbokz97jwycgkp,K. Danso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455763009,8,1,1,0,45,3xedluek08t2ka7oypwuullcn,1,38.8,58.1,2022-09-04T13:01:01.521Z,2022-09-05T04:51:30Z,3757673929,213,1.1,3757673927,212,19.2,3757673925,141,83.4,3757673921,56,Back,3759328841,178,,3757673923,140,46.9,,,,,,,5jrt4as7f9xt1i1enj2dxx65m,S. Abdul Samed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455763031,9,1,1,0,48,3xedluek08t2ka7oypwuullcn,1,57.4,87.2,2022-09-04T13:01:04.885Z,2022-09-05T04:51:29Z,3757674095,140,58.9,3757674097,141,95.9,3757674099,212,6.1,3757674101,213,1.3,3757674093,56,Left,3759329035,178,,,,,,,,d49iskrm33kt3vlxy4q85m0ru,Ł. Poręba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455763049,10,1,1,0,52,3xedluek08t2ka7oypwuullcn,1,62.6,90.9,2022-09-04T13:01:08.689Z,2022-09-05T04:51:28Z,3757674195,212,16.7,3757674191,140,47.0,3757674189,56,Back,3759329311,178,,3757674197,213,2.9,3757674193,141,96.0,,,,,,,qt2jl9zxkj4lxqzeydbb6hg5,M. Haïdara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455763065,11,1,1,0,54,3xedluek08t2ka7oypwuullcn,1,46.1,95.8,2022-09-04T13:01:11.096Z,2022-09-05T04:51:27Z,3757674339,141,72.1,3757674337,140,53.1,3757674335,56,Center,3757674341,212,17.7,3759329595,178,,3757674343,213,5.1,,,,,,,br7zigajqee6fms35zhm1sb8p,F. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455763107,12,1,1,0,57,3xedluek08t2ka7oypwuullcn,1,50.4,84.8,2022-09-04T13:01:13.514Z,2022-09-05T04:51:26Z,3757674579,213,3.8,3759329961,178,,3757674577,212,23.7,3757674575,141,64.7,3757674571,56,Back,3757674573,140,32.0,,,,,,,5jrt4as7f9xt1i1enj2dxx65m,S. Abdul Samed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455763123,13,1,1,1,0,3xedluek08t2ka7oypwuullcn,1,35.4,71.2,2022-09-04T13:01:17.058Z,2022-09-05T04:51:25Z,3757674663,56,Back,3757674665,140,40.0,3757674671,212,7.8,3759330325,178,,3757674675,213,5.4,3757674667,141,62.1,,,,,,,4ezld812zytvbokz97jwycgkp,K. Danso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455763135,14,1,1,1,3,3xedluek08t2ka7oypwuullcn,1,45,70.2,2022-09-04T13:01:19.554Z,2022-09-05T04:51:24Z,3757674739,56,Center,3757674743,141,58.9,3759330537,178,,3757674747,213,5.7,3757674745,212,13.4,3757674741,140,55.4,,,,,,,5jrt4as7f9xt1i1enj2dxx65m,S. Abdul Samed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455763175,15,1,1,1,4,3xedluek08t2ka7oypwuullcn,1,51.3,69,2022-09-04T13:01:20.914Z,2022-09-05T04:51:23Z,3757674913,140,53.6,3757674915,141,44.9,3757674923,213,4.9,3757674919,212,16.6,3757674909,56,Center,3759330783,178,,,,,,,,bzmxjsk1tr4p2n7hwakvfomei,David Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455763215,16,1,1,1,7,3xedluek08t2ka7oypwuullcn,1,51.9,46.9,2022-09-04T13:01:23.414Z,2022-09-05T04:51:22Z,3757675151,212,16.9,3757675145,56,Back,3757675153,213,2.9,3759331199,178,,3757675147,140,36.4,3757675149,141,53.7,,,,,,,7izciy79i6d6h7usfr8mcmh91,F. Sotoca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455763243,17,1,1,1,10,3xedluek08t2ka7oypwuullcn,1,40.1,53,2022-09-04T13:01:27.082Z,2022-09-05T04:51:21Z,3757675329,141,7.8,3757675327,140,45.2,3757675333,213,4.9,3757675331,212,31.2,3759331405,178,,3757675325,56,Back,,,,,,,4ezld812zytvbokz97jwycgkp,K. Danso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455763259,18,1,1,1,12,3xedluek08t2ka7oypwuullcn,1,43.9,18.8,2022-09-04T13:01:28.792Z,2022-09-05T04:51:21Z,3757675417,212,18.5,3757675419,213,6.0,3757675411,56,Right,3757675415,141,10.4,3759331693,178,,3757675413,140,60.7,,,,,,,4t4u4725escxjm2gwz5e7lpsl,J. Gradit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455763267,19,1,1,1,14,3xedluek08t2ka7oypwuullcn,1,56.2,19.8,2022-09-04T13:01:30.645Z,2022-09-05T04:51:20Z,3759332043,178,,3757675463,56,Right,3757675465,140,57.7,3757675471,213,4.8,3757675469,212,12.3,3757675467,141,1.9,,,,,,,7izciy79i6d6h7usfr8mcmh91,F. Sotoca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455763275,20,43,1,1,15,3xedluek08t2ka7oypwuullcn,1,0,0,2022-09-04T13:01:31.602Z,2022-09-04T13:02:17Z,3757678661,144,5,3757675497,347,0,3757675495,56,Right,,,,,,,,,,,,,,,,7izciy79i6d6h7usfr8mcmh91,F. Sotoca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455763327,21,1,1,1,16,3xedluek08t2ka7oypwuullcn,1,56.7,4.7,2022-09-04T13:01:32.517Z,2022-09-05T04:51:19Z,3757675711,140,74.1,3757675723,213,0.1,3757675715,141,6.1,3757675707,56,Right,3757675719,212,18.3,3759332201,178,,,,,,,,bt4yy465bb33u7phdhnlr6pcl,P. Frankowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455763361,22,1,1,1,19,3xedluek08t2ka7oypwuullcn,1,72.4,7.7,2022-09-04T13:01:35.688Z,2022-09-05T04:51:18Z,3759332483,178,,3757675933,56,Right,3757675941,213,2.3,3757675939,212,5.0,3757675937,141,13.2,3757675935,140,69.2,,,,,,,64ubq0xra74xaunooi8knyajt,L. Openda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455763419,23,1,1,1,21,3xedluek08t2ka7oypwuullcn,1,69.9,13.4,2022-09-04T13:01:37.957Z,2022-09-05T04:51:17Z,3757676257,141,11.8,3757676259,212,1.2,3757676255,140,70.3,3757676261,213,5.1,3759332887,178,,3757676253,56,Right,,,,,,,bt4yy465bb33u7phdhnlr6pcl,P. Frankowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455810771,503,1,1,1,22,3xedluek08t2ka7oypwuullcn,1,73.9,17.7,2022-09-04T13:01:38.628Z,2022-09-05T04:51:17Z,3759333305,178,,3757925131,141,10.1,3757925135,213,3.8,3757925129,140,67.8,3757925127,56,Right,3757925133,212,8.2,,,,,,,bzmxjsk1tr4p2n7hwakvfomei,David Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455810941,504,1,1,1,24,3xedluek08t2ka7oypwuullcn,1,68.7,13.5,2022-09-04T13:01:40.652Z,2022-09-05T04:51:16Z,3759333647,178,,3757925873,213,5.2,3757925865,56,Right,3757925871,212,5.0,3757925867,140,71.0,3757925869,141,7.1,,,,,,,bt4yy465bb33u7phdhnlr6pcl,P. Frankowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455763409,14,45,1,1,26,3c3jcs7vc1t6vz5lev162jyv7,0,26.7,94.5,2022-09-04T13:01:42.856Z,2022-09-05T04:51:15Z,3757676447,233,24,3757676163,56,Back,3757676165,285,,,,,,,,,,,,,,,,,2ds26ub6ho0baamsjcmh7mmfo,B. Locko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455763435,24,3,1,1,26,3xedluek08t2ka7oypwuullcn,1,73.3,5.5,2022-09-04T13:01:42.856Z,2022-09-05T04:51:15Z,3759334205,178,,3758388309,464,,3757676373,233,14,3757676337,56,Right,3757676339,286,,,,,,,,,,,bzmxjsk1tr4p2n7hwakvfomei,David Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455763465,25,1,1,1,29,3xedluek08t2ka7oypwuullcn,1,65,10.4,2022-09-04T13:01:45.614Z,2022-09-05T04:51:14Z,3757676541,141,11.8,3757676545,213,3.1,3759334631,178,,3757676543,212,11.8,3757676539,140,53.8,3757676537,56,Right,,,,,,,bzmxjsk1tr4p2n7hwakvfomei,David Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455763527,26,1,1,1,31,3xedluek08t2ka7oypwuullcn,1,52.9,16.6,2022-09-04T13:01:47.890Z,2022-09-05T04:51:13Z,3757676865,141,52.8,3757676861,56,Back,3757676869,213,1.9,3757676867,212,26.2,3757676863,140,44.4,3759334975,178,,,,,,,,4t4u4725escxjm2gwz5e7lpsl,J. Gradit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455763563,27,1,1,1,36,3xedluek08t2ka7oypwuullcn,1,58.3,60.6,2022-09-04T13:01:53.193Z,2022-09-05T04:51:12Z,3757677047,141,91.0,3757677049,212,20.7,3757677041,56,Left,3757677045,140,57.9,3759335395,178,,3757677051,213,1.6,,,,,,,4ezld812zytvbokz97jwycgkp,K. Danso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455763693,28,1,1,1,40,3xedluek08t2ka7oypwuullcn,1,64.5,96.6,2022-09-04T13:01:56.538Z,2022-09-05T04:51:11Z,3757677701,213,6.2,3757677693,56,Left,3757677697,141,93.1,3757677699,212,29.8,3757677691,155,,3759335661,178,,3757677695,140,92.8,,,,br7zigajqee6fms35zhm1sb8p,F. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455811349,332,45,1,1,46,3c3jcs7vc1t6vz5lev162jyv7,0,4.4,1.7,2022-09-04T13:02:02.933Z,2022-09-05T04:51:10Z,3757927935,285,,3757927933,56,Back,3757928165,233,505,,,,,,,,,,,,,,,,9p5jc07qnxrzpcmnh1cp6b3l5,A. Gravillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455811385,505,3,1,1,46,3xedluek08t2ka7oypwuullcn,1,95.6,98.3,2022-09-04T13:02:02.933Z,2022-09-05T04:51:09Z,3757928129,56,Left,3759336515,178,,3757928157,233,332,3758391695,464,,3757928131,286,,,,,,,,,,,qt2jl9zxkj4lxqzeydbb6hg5,M. Haïdara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455763731,29,1,1,1,48,3xedluek08t2ka7oypwuullcn,1,89.6,98.2,2022-09-04T13:02:05.254Z,2022-09-05T04:51:09Z,3757677831,212,15.6,3759337289,178,,3757677833,213,3.3,3757677827,140,75.0,3757677829,141,93.6,3757677825,56,Left,,,,,,,qt2jl9zxkj4lxqzeydbb6hg5,M. Haïdara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455763803,30,1,1,1,51,3xedluek08t2ka7oypwuullcn,1,81.1,95.9,2022-09-04T13:02:07.571Z,2022-09-05T04:51:08Z,3759337519,178,,3757678139,213,5.2,3757678137,212,9.6,3757678135,141,83.1,3757678131,140,85.0,3757678127,56,Left,,,,,,,br7zigajqee6fms35zhm1sb8p,F. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455763861,31,1,1,1,52,3xedluek08t2ka7oypwuullcn,0,82.9,86.1,2022-09-04T13:02:09.067Z,2022-09-05T04:51:07Z,3757678361,56,Left,3757678365,141,82.2,3759337721,178,,3757678363,140,100.0,3757678371,213,6.1,3757678367,212,19.3,,,,,,,bzmxjsk1tr4p2n7hwakvfomei,David Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455763857,15,56,1,1,55,3c3jcs7vc1t6vz5lev162jyv7,1,0,0,2022-09-04T13:02:12.007Z,2022-09-05T04:51:07Z,3757678349,56,Back,,,,,,,,,,,,,,,,,,,,,,9p5jc07qnxrzpcmnh1cp6b3l5,A. Gravillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455763881,16,5,1,1,56,3c3jcs7vc1t6vz5lev162jyv7,1,-1.2,18.2,2022-09-04T13:02:13.135Z,2022-09-04T20:16:56Z,3757678485,233,32,3757678427,346,,3757678423,56,Back,,,,,,,,,,,,,,,,9p5jc07qnxrzpcmnh1cp6b3l5,A. Gravillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455763865,32,5,1,1,56,3xedluek08t2ka7oypwuullcn,0,101.2,81.8,2022-09-04T13:02:13.135Z,2022-09-04T20:16:56Z,3757678379,56,Left,3757678705,233,16,3757678381,346,,,,,,,,,,,,,,,,,bzmxjsk1tr4p2n7hwakvfomei,David Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455764661,17,1,1,2,35,3c3jcs7vc1t6vz5lev162jyv7,0,4.3,48.3,2022-09-04T13:02:51.601Z,2022-09-05T04:51:06Z,3757682487,56,Right,3757682499,212,62.4,3757682507,74,,3757682491,140,59.8,3757682481,124,,3757682495,141,15.5,3757682501,213,5.9,3757682503,1,,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
