id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/15/value,qualifier/18/value,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2509865349,7,61,1,0,18,2cjpmotqo8phcqfpgo9xf4gel,0,29.6,36,2023-02-19T14:01:24.557Z,2023-02-20T06:12:20Z,4043542161,56,Back,4045618677,178,,4045618675,21,,,,,,,,,,,,,,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509865353,10,1,1,0,19,3unkqo2g6ag99gd5ynz1j7vse,0,68.6,66.6,2023-02-19T14:01:26.178Z,2023-02-20T06:12:19Z,4045618759,178,,4043542169,140,78.3,4043542173,212,10.9,4043542175,213,0.4,4043542167,56,Center,4043542171,141,72.3,,,,,,,c8mp2wwwyvy930vfjnivg2hre,L. Agoumé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509865387,8,49,1,0,21,2cjpmotqo8phcqfpgo9xf4gel,1,21.7,29.6,2023-02-19T14:01:27.992Z,2023-02-20T06:12:18Z,,,,,,,,,,,,,,,,,,,,,,,,,859tcp8023r5cki7uju30l9t5,F. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509865415,9,1,1,0,22,2cjpmotqo8phcqfpgo9xf4gel,1,22.1,28.9,2023-02-19T14:01:28.861Z,2023-02-20T06:12:18Z,4043542499,212,16.5,4043542495,140,36.8,4043542497,141,20.3,4043542501,213,5.9,4043542493,56,Back,4045618877,178,,,,,,,,859tcp8023r5cki7uju30l9t5,F. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509865451,10,1,1,0,24,2cjpmotqo8phcqfpgo9xf4gel,1,30.2,19.3,2023-02-19T14:01:30.570Z,2023-02-20T06:12:17Z,4043542649,141,8.8,4043542653,213,5.9,4045618969,178,,4043542647,140,48.6,4043542643,155,,4043542645,56,Back,4043542651,212,20.6,,,,7teasnynvwarky180hl6zvkk5,J. Ferri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509865455,11,61,1,0,26,2cjpmotqo8phcqfpgo9xf4gel,0,50.1,12.8,2023-02-19T14:01:32.903Z,2023-02-20T06:12:16Z,4045619029,178,,4043542665,56,Right,,,,,,,,,,,,,,,,,,,6ir1z8c3o7t4kqx04kw24i415,A. Nordin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509865483,11,49,1,0,26,3unkqo2g6ag99gd5ynz1j7vse,1,46.2,87.7,2023-02-19T14:01:33.350Z,2023-02-20T06:12:16Z,,,,,,,,,,,,,,,,,,,,,,,,,eznhm6o1jymvzaucjlngbaad,Y. Salmier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509865543,12,1,1,0,29,3unkqo2g6ag99gd5ynz1j7vse,1,28.8,99.9,2023-02-19T14:01:36.133Z,2023-02-20T06:12:15Z,4045619225,178,,4043543005,140,6.6,4043543011,213,3.8,4043543009,212,28.8,4043543003,56,Back,4043543007,141,75.1,,,,,,,eznhm6o1jymvzaucjlngbaad,Y. Salmier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509865573,13,1,1,0,33,3unkqo2g6ag99gd5ynz1j7vse,1,7.9,72.4,2023-02-19T14:01:39.921Z,2023-02-20T06:12:14Z,4043543143,213,5.0,4043543131,140,14.0,4043543139,212,27.1,4045619519,178,,4043543135,141,33.7,4043543127,56,Back,,,,,,,8xdrtww8r5jbxuxtall0wh591,G. Gallon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509865601,14,1,1,0,35,3unkqo2g6ag99gd5ynz1j7vse,1,12,37.1,2023-02-19T14:01:42.349Z,2023-02-20T06:12:13Z,4045619639,178,,4043543263,141,46.4,4043543267,213,0.7,4043543265,212,9.5,4043543259,56,Back,4043543261,140,18.8,,,,,,,7etm5qf3sonimtxllrw5xwkid,E. Palmer-Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509865667,15,1,1,0,36,3unkqo2g6ag99gd5ynz1j7vse,1,18.3,45.5,2023-02-19T14:01:43.168Z,2023-02-20T06:12:13Z,4043543643,212,23.9,4043543639,140,19.5,4043543645,213,4.8,4043543641,141,10.4,4043543637,56,Back,4045619715,178,,,,,,,,c8mp2wwwyvy930vfjnivg2hre,L. Agoumé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509865679,16,1,1,0,41,3unkqo2g6ag99gd5ynz1j7vse,0,17.7,7.8,2023-02-19T14:01:47.920Z,2023-02-20T06:12:12Z,4043543691,141,5.6,4043543689,140,24.3,4043543693,212,7.1,4043543687,56,Back,4043543695,213,6.1,4045619847,178,,,,,,,,4hns4p7a45kno60qqzlniycmi,T. Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509865699,12,61,1,0,41,2cjpmotqo8phcqfpgo9xf4gel,1,79.8,91.6,2023-02-19T14:01:48.046Z,2023-02-20T06:12:12Z,4045619989,178,,4043543767,56,Left,,,,,,,,,,,,,,,,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509865751,13,45,1,0,46,2cjpmotqo8phcqfpgo9xf4gel,0,54.8,99.5,2023-02-19T14:01:52.559Z,2023-02-20T06:12:11Z,4043544227,233,17,4043543975,56,Left,4043543977,285,,,,,,,,,,,,,,,,,230qvyk9dg4plwzobjj6thmqy,L. Leroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509865789,17,3,1,0,46,3unkqo2g6ag99gd5ynz1j7vse,1,45.2,0.5,2023-02-19T14:01:52.559Z,2023-02-20T06:12:10Z,4044491747,464,,4045620071,178,,4043544155,286,,4043544203,233,13,4043544153,56,Back,,,,,,,,,,demp53kye0ium76t240vo8cet,Rony Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509865839,18,1,1,0,50,3unkqo2g6ag99gd5ynz1j7vse,1,38.9,6.7,2023-02-19T14:01:57.026Z,2023-02-20T06:12:08Z,4043544363,213,2.9,4045620093,178,,4043544357,140,24.1,4043544355,56,Back,4043544361,212,15.9,4043544359,141,11.3,,,,,,,demp53kye0ium76t240vo8cet,Rony Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509865871,19,1,1,0,54,3unkqo2g6ag99gd5ynz1j7vse,1,26.2,16.3,2023-02-19T14:02:01.088Z,2023-02-20T06:12:07Z,4043544507,213,2.0,4043544503,141,35.7,4043544505,212,14.7,4043544499,56,Back,4045620153,178,,4043544501,140,20.1,,,,,,,7etm5qf3sonimtxllrw5xwkid,E. Palmer-Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509865903,20,1,1,0,56,3unkqo2g6ag99gd5ynz1j7vse,1,18.6,41,2023-02-19T14:02:03.307Z,2023-02-20T06:12:06Z,4043544677,141,76.3,4043544673,56,Back,4043544675,140,23.9,4043544681,213,1.3,4043544679,212,24.6,4045620221,178,,,,,,,,2smai2vq1r9xnemihvcq0doet,A. Rami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509866071,21,1,1,0,58,3unkqo2g6ag99gd5ynz1j7vse,1,24,78.6,2023-02-19T14:02:05.526Z,2023-02-20T06:12:05Z,4045620343,178,,4043545511,140,44.8,4043545513,141,96.9,4043545509,56,Back,4043545517,213,0.5,4043545515,212,25.1,,,,,,,eznhm6o1jymvzaucjlngbaad,Y. Salmier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509866105,22,1,1,1,7,3unkqo2g6ag99gd5ynz1j7vse,1,80.9,70.9,2023-02-19T14:02:14.494Z,2023-02-20T06:12:02Z,4043545667,56,Left,4043545671,140,87.0,4043545679,212,10.7,4045620517,178,,4043545683,213,0.9,4043545675,141,83.5,,,,,,,57sdn53awg8fzbygrwchg6u7e,P. Yade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509866135,23,1,1,1,11,3unkqo2g6ag99gd5ynz1j7vse,1,89.1,79.9,2023-02-19T14:02:17.644Z,2023-02-20T06:12:01Z,4043545837,141,73.3,4043545841,213,3.5,4043545833,56,Center,4043545835,140,78.6,4045620607,178,,4043545839,212,11.9,,,,,,,9bkzl4dx3mci3w86rjpfkwowk,W. Odobert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509866185,24,1,1,1,13,3unkqo2g6ag99gd5ynz1j7vse,1,78.7,70.6,2023-02-19T14:02:19.935Z,2023-02-20T06:12:00Z,4043546111,140,70.1,4045620645,178,,4043546115,212,14.9,4043546113,141,53.1,4043546109,56,Center,4043546117,213,4.1,,,,,,,57sdn53awg8fzbygrwchg6u7e,P. Yade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509866229,25,1,1,1,18,3unkqo2g6ag99gd5ynz1j7vse,0,69.7,35.1,2023-02-19T14:02:24.541Z,2023-02-20T06:11:58Z,4043546301,56,Right,4043546309,213,6.0,4043546299,155,,4043546303,140,100.0,4043546307,212,35.0,4043546311,1,,4043546305,141,20.0,4045620751,178,,c8mp2wwwyvy930vfjnivg2hre,L. Agoumé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509866225,14,5,1,1,21,2cjpmotqo8phcqfpgo9xf4gel,1,-1.4,75.7,2023-02-19T14:02:27.833Z,2023-02-20T02:00:49Z,4043546291,56,Back,4043546293,346,,4043546397,233,26,,,,,,,,,,,,,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509866237,26,5,1,1,21,3unkqo2g6ag99gd5ynz1j7vse,0,101.4,24.3,2023-02-19T14:02:27.833Z,2023-02-20T02:00:49Z,4043546429,233,14,4043546343,56,Center,4043546345,346,,,,,,,,,,,,,,,,,c8mp2wwwyvy930vfjnivg2hre,L. Agoumé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509866777,15,1,1,1,49,2cjpmotqo8phcqfpgo9xf4gel,1,5.6,49.3,2023-02-19T14:02:56.148Z,2023-02-20T06:11:57Z,4043548889,141,92.1,4043548891,212,33.4,4043548899,237,,4043548893,213,1.1,4043548885,56,Back,4043548883,124,,4043548895,1,,4043548887,140,21.3,6wfwy94p5bm0zv3aku0urfq39,B. Lecomte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509866929,16,1,1,1,52,2cjpmotqo8phcqfpgo9xf4gel,1,20.2,84.1,2023-02-19T14:02:59.274Z,2023-02-20T06:11:56Z,4045620891,178,,4043549629,141,63.3,4043549625,140,7.4,4043549633,212,19.5,4043549623,56,Back,4043549635,213,4.0,,,,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509866975,17,1,1,2,1,2cjpmotqo8phcqfpgo9xf4gel,0,17.4,61.4,2023-02-19T14:03:07.979Z,2023-02-20T06:11:54Z,4043549803,141,92.7,4043549807,213,0.6,4043549805,212,37.2,4045620939,178,,4043549799,56,Back,4043549797,155,,4043549801,140,46.5,4043549809,1,,6wfwy94p5bm0zv3aku0urfq39,B. Lecomte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509867007,27,1,1,2,3,3unkqo2g6ag99gd5ynz1j7vse,1,50.4,15.6,2023-02-19T14:03:10.414Z,2023-02-20T06:11:54Z,4045621021,388,,4043549971,141,30.4,4043549965,3,,4043549967,56,Back,4043549975,213,2.1,4043549973,212,11.8,4043549969,140,44.6,,,,4hns4p7a45kno60qqzlniycmi,T. Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509867069,28,1,1,2,5,3unkqo2g6ag99gd5ynz1j7vse,1,47.3,32.6,2023-02-19T14:03:12.142Z,2023-02-20T06:11:53Z,4043550279,213,5.2,4043550265,3,,4043550267,56,Right,4045621131,178,,4043550277,212,11.6,4043550273,141,17.3,4043550269,140,52.2,,,,c8mp2wwwyvy930vfjnivg2hre,L. Agoumé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509867083,30,3,1,2,7,3unkqo2g6ag99gd5ynz1j7vse,0,51.5,19.7,2023-02-19T14:03:14.387Z,2023-02-20T06:11:52Z,4043550371,233,18,4045621155,178,,4043550323,286,,4043550321,56,Right,4044496689,465,,,,,,,,,,,7etm5qf3sonimtxllrw5xwkid,E. Palmer-Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509867047,18,7,1,2,7,2cjpmotqo8phcqfpgo9xf4gel,0,48.5,80.3,2023-02-19T14:03:14.501Z,2023-02-20T06:11:52Z,4043550153,285,,4045621185,178,,4043550337,233,30,4044496835,385,,4043550151,56,Back,,,,,,,,,,230qvyk9dg4plwzobjj6thmqy,L. Leroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509867113,31,50,1,2,9,3unkqo2g6ag99gd5ynz1j7vse,1,49.7,14.6,2023-02-19T14:03:15.953Z,2023-02-20T06:11:51Z,4043550435,56,Back,4043550437,286,,4043550539,233,19,,,,,,,,,,,,,,,,7etm5qf3sonimtxllrw5xwkid,E. Palmer-Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509867123,19,7,1,2,9,2cjpmotqo8phcqfpgo9xf4gel,0,50.3,85.4,2023-02-19T14:03:16.080Z,2023-02-20T06:11:50Z,4043550489,56,Left,4043550493,285,,4043550521,233,31,4044497541,385,,4045621717,178,,,,,,,,,,,5w9g9gfeucuccwxd09o62f84p,F. Maouassa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509867143,32,1,1,2,10,3unkqo2g6ag99gd5ynz1j7vse,1,48.4,18.1,2023-02-19T14:03:17.373Z,2023-02-20T06:11:50Z,4043550571,213,2.4,4043550565,140,42.6,4043550563,56,Back,4043550567,141,26.4,4043550569,212,8.3,4045621869,389,,,,,,,,7etm5qf3sonimtxllrw5xwkid,E. Palmer-Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509867075,29,49,1,2,11,3unkqo2g6ag99gd5ynz1j7vse,1,45.6,22,2023-02-19T14:03:17.940Z,2023-02-20T06:11:49Z,,,,,,,,,,,,,,,,,,,,,,,,,c8mp2wwwyvy930vfjnivg2hre,L. Agoumé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509867161,33,1,1,2,11,3unkqo2g6ag99gd5ynz1j7vse,1,45.6,22.1,2023-02-19T14:03:18.004Z,2023-02-20T06:11:48Z,4043550681,212,15.9,4043550675,140,58.1,4043550677,141,35.4,4043550673,56,Center,4043550683,213,0.6,4045622023,178,,,,,,,,c8mp2wwwyvy930vfjnivg2hre,L. Agoumé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509867175,34,61,1,2,12,3unkqo2g6ag99gd5ynz1j7vse,0,55.5,34.5,2023-02-19T14:03:18.817Z,2023-02-20T06:11:48Z,4045622093,178,,4043550733,56,Center,,,,,,,,,,,,,,,,,,,9bkzl4dx3mci3w86rjpfkwowk,W. Odobert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509867189,20,49,1,2,14,2cjpmotqo8phcqfpgo9xf4gel,1,40,50.3,2023-02-19T14:03:20.862Z,2023-02-20T06:11:47Z,,,,,,,,,,,,,,,,,,,,,,,,,859tcp8023r5cki7uju30l9t5,F. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509867285,21,1,1,2,14,2cjpmotqo8phcqfpgo9xf4gel,1,40,50.3,2023-02-19T14:03:20.872Z,2023-02-20T06:11:47Z,4043551283,212,52.9,4043551277,56,Left,4043551287,1,,4043551285,213,0.6,4043551275,155,,4045622233,178,,4043551281,141,94.2,4043551279,140,81.6,859tcp8023r5cki7uju30l9t5,F. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
