id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/12/value,keyPass,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,assist,qualifier/19/id,qualifier/19/qualifierId
2461413225,8,1,1,0,13,4aghw9tyi8ba3ju1ne83gmf9w,1,57.6,33.8,2022-09-17T19:00:24.866Z,2022-09-18T04:56:28Z,3787758957,56,Center,3787758959,140,66.0,3788634557,388,,3787758955,3,,3787758963,212,10.4,3787758961,141,25.8,3787758965,213,5.7,,,,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461413235,9,1,1,0,14,4aghw9tyi8ba3ju1ne83gmf9w,0,65.2,29.3,2022-09-17T19:00:26.037Z,2022-09-18T04:56:27Z,3787759015,56,Center,3787759021,212,6.3,3787759023,213,4.0,3787759019,141,22.2,3787759017,140,61.4,3788635263,178,,3788635265,21,,,,,1lnktjxx0mux4beo28cl54j1m,T. Dallinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461413253,8,8,1,0,16,be2k34rut1lz79jxenabttqlc,1,37,77.7,2022-09-17T19:00:27.235Z,2022-09-18T04:56:27Z,3787759117,56,Back,3788244579,384,,3788636013,178,,,,,,,,,,,,,,,,,a35r6fa79ipqqktiff3uhz6j9,J. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461413263,9,49,1,0,16,be2k34rut1lz79jxenabttqlc,1,34.1,68.1,2022-09-17T19:00:27.786Z,2022-09-18T04:56:27Z,,,,,,,,,,,,,,,,,,,,,,,,,31sljkjull0n7082fed26stzp,B. André,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461413275,10,1,1,0,17,be2k34rut1lz79jxenabttqlc,1,33.8,64.9,2022-09-17T19:00:28.894Z,2022-09-18T04:56:26Z,3787759237,140,32.0,3787759243,213,4.6,3787759241,212,15.6,3787759239,141,42.2,3788636975,178,,3787759235,56,Back,,,,,,,31sljkjull0n7082fed26stzp,B. André,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461594363,1003,43,1,0,18,be2k34rut1lz79jxenabttqlc,1,0,0,2022-09-17T19:00:29.847Z,2022-09-18T01:25:01Z,3788794313,144,82,3788793947,178,0,,,,,,,,,,,,,,,,,,,4zg62bpjlxntoruzlk4qnzumt,A. Ounas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461413279,11,61,1,0,18,be2k34rut1lz79jxenabttqlc,0,37.5,50.9,2022-09-17T19:00:29.972Z,2022-09-18T04:56:26Z,3788637777,178,,3787759273,56,Back,,,,,,,,,,,,,,,,,,,4zg62bpjlxntoruzlk4qnzumt,A. Ounas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461413299,10,3,1,0,20,4aghw9tyi8ba3ju1ne83gmf9w,1,65.3,52,2022-09-17T19:00:31.434Z,2022-09-18T04:56:25Z,3787759387,233,12,3787759379,56,Center,3787759381,286,,3788638515,178,,3788245091,464,,,,,,,,,,,anr9qh585ctgk2d17zperhgix,Z. Aboukhlal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461413281,12,45,1,0,20,be2k34rut1lz79jxenabttqlc,0,34.7,48,2022-09-17T19:00:31.434Z,2022-09-18T04:56:25Z,3787759283,285,,3787759281,56,Back,3787759393,233,10,,,,,,,,,,,,,,,,4zg62bpjlxntoruzlk4qnzumt,A. Ounas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461413301,11,49,1,0,21,4aghw9tyi8ba3ju1ne83gmf9w,1,64,59.4,2022-09-17T19:00:32.457Z,2022-09-18T04:56:25Z,,,,,,,,,,,,,,,,,,,,,,,,,anr9qh585ctgk2d17zperhgix,Z. Aboukhlal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461413323,12,1,1,0,25,4aghw9tyi8ba3ju1ne83gmf9w,1,80.8,84.9,2022-09-17T19:00:36.597Z,2022-09-18T04:56:23Z,3787759505,140,87.6,3787759503,56,Left,3788639503,178,,3787759509,212,8.9,3787759513,213,0.6,3787759507,141,92.6,,,,,,,anr9qh585ctgk2d17zperhgix,Z. Aboukhlal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461413333,13,45,1,0,27,be2k34rut1lz79jxenabttqlc,0,11.2,7.3,2022-09-17T19:00:38.243Z,2022-09-18T04:56:22Z,3787759577,285,,3787759575,56,Back,3787759693,233,13,,,,,,,,,,,,,,,,7c0b5fz3m1uw0fwpm051e6rfu,B. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461413345,13,3,1,0,27,4aghw9tyi8ba3ju1ne83gmf9w,1,88.8,92.7,2022-09-17T19:00:38.243Z,2022-09-18T04:56:22Z,3788640161,178,,3788245581,465,,3787759641,233,13,3787759633,286,,3787759631,56,Left,,,,,,,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461413365,14,1,1,0,30,4aghw9tyi8ba3ju1ne83gmf9w,0,95,79,2022-09-17T19:00:41.298Z,2022-09-18T04:24:49Z,3787759755,141,60.0,3787759751,56,Center,3787759753,140,92.4,3788245797,72,,3787759749,155,,3787759747,2,,3787759757,212,13.2,3787759759,213,4.5,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,3788245795,224,3788640729,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461498815,886,12,1,0,30,be2k34rut1lz79jxenabttqlc,1,5.5,42.7,2022-09-17T19:00:41.995Z,2022-09-18T04:56:21Z,3788247275,213,5.0,3788247271,141,16.7,3788247273,212,18.4,3788641185,178,,3788247269,140,10.4,3788247267,56,Back,,,,,,,e211nih87ou9t8crzjbbzhexh,José Fonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461413461,14,12,1,0,30,be2k34rut1lz79jxenabttqlc,1,5.6,42.6,2022-09-17T19:00:42.002Z,2022-09-18T04:56:21Z,3787760289,140,12.8,3787760293,212,18.7,3787760291,141,17.4,3787760295,213,5.1,3787760287,56,Back,3788643505,178,,,,,,,,e211nih87ou9t8crzjbbzhexh,José Fonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461413413,16,15,1,0,32,4aghw9tyi8ba3ju1ne83gmf9w,1,86.5,80.8,2022-09-17T19:00:43.738Z,2022-09-18T04:56:20Z,3787760679,233,16,3787760177,20,,3787760645,78,,3787760651,215,,3787760657,458,,3787760659,146,98.3,3787760029,56,Left,3787760025,22,,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,3788641737,178,3787760655,328,3787773467,114,3787760661,147,53.3,3789147261,69,3787760653,108,3787760649,103,17.1,3787760647,102,51.0,,,,,,,,,,,,,,,,,,
2461413375,15,43,1,0,32,4aghw9tyi8ba3ju1ne83gmf9w,1,0,0,2022-09-17T19:00:43.913Z,2022-09-17T21:46:49Z,3788246875,144,49,,,,,,,,,,,,,,,,,,,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461413467,16,10,1,0,34,be2k34rut1lz79jxenabttqlc,1,2.3,48.2,2022-09-17T19:00:45.303Z,2022-09-18T04:56:20Z,3787760325,182,,3787760321,178,,3787760355,233,16,3787760319,177,,3787760327,56,Back,3788247533,377,,,,,,,,8h5jl1u3p8sr2pwdmyxl14416,L. Chevalier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461413465,15,52,1,0,34,be2k34rut1lz79jxenabttqlc,1,2.3,49.3,2022-09-17T19:00:45.661Z,2022-09-18T04:56:20Z,3788646355,178,,3788247609,377,,,,,,,,,,,,,,,,,,,,8h5jl1u3p8sr2pwdmyxl14416,L. Chevalier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461413561,17,1,1,0,45,be2k34rut1lz79jxenabttqlc,1,3.8,46.7,2022-09-17T19:00:56.913Z,2022-09-18T04:56:19Z,3787760819,212,27.4,3787760817,141,30.7,3788647099,178,,3787760821,213,5.9,3787761729,189,,3787760813,56,Back,3787760811,123,,3787760815,140,27.7,8h5jl1u3p8sr2pwdmyxl14416,L. Chevalier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461413767,23,1,1,0,46,be2k34rut1lz79jxenabttqlc,1,30.9,22.7,2022-09-17T19:00:57.986Z,2022-09-18T04:56:19Z,3787761999,213,1.2,3787761997,212,18.6,3788648597,178,,3787761993,140,37.4,3787761991,56,Back,3787761995,141,48.2,,,,,,,7nivkfkngr374fx5totgektm1,A. Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461413573,18,1,1,0,48,be2k34rut1lz79jxenabttqlc,1,38.5,43.3,2022-09-17T19:00:59.978Z,2022-09-18T04:56:18Z,3787760887,56,Center,3787760895,213,0.5,3787760891,141,56.0,3787760893,212,16.7,3788649021,178,,3787760889,140,52.1,,,,,,,bfdco9clf3dwltaogfhv5v0et,André Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461413585,19,1,1,0,50,be2k34rut1lz79jxenabttqlc,1,51,57.3,2022-09-17T19:01:01.775Z,2022-09-18T04:56:17Z,3788658775,178,,3787760993,141,85.1,3787760985,56,Left,3787760997,213,1.4,3787760995,212,19.1,3787760987,140,53.3,,,,,,,b8dd5q3n5irlkcv0ekzqhzc2x,J. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461413651,20,1,1,0,52,be2k34rut1lz79jxenabttqlc,1,51.9,80.1,2022-09-17T19:01:03.347Z,2022-09-18T04:56:17Z,3788659773,178,,3787761319,212,15.5,3787761321,213,0.2,3787761309,56,Left,3787761313,141,84.4,3787761311,140,66.4,,,,,,,5ixupu8etas04im7097qhb1ed,Ismaily,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461413655,21,61,1,0,56,be2k34rut1lz79jxenabttqlc,0,83.1,89.9,2022-09-17T19:01:07.500Z,2022-09-18T04:56:16Z,3787761341,56,Left,3788660223,178,,,,,,,,,,,,,,,,,,,,a35r6fa79ipqqktiff3uhz6j9,J. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461413637,17,5,1,0,59,4aghw9tyi8ba3ju1ne83gmf9w,1,-1.1,17.1,2022-09-17T19:01:10.206Z,2022-09-18T00:48:47Z,3787761363,233,22,3787761235,56,Back,3787761237,346,,,,,,,,,,,,,,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461413657,22,5,1,0,59,be2k34rut1lz79jxenabttqlc,0,101.1,82.9,2022-09-17T19:01:10.206Z,2022-09-18T00:48:46Z,3787761353,56,Left,3787761385,233,17,3787761355,346,,,,,,,,,,,,,,,,,a35r6fa79ipqqktiff3uhz6j9,J. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461413795,18,1,1,1,14,4aghw9tyi8ba3ju1ne83gmf9w,1,5.4,37.5,2022-09-17T19:01:25.547Z,2022-09-18T04:56:15Z,3787762139,56,Back,3787762137,124,,3787762141,140,3.9,3787762143,141,50.9,3787762149,213,1.7,3787762147,212,9.2,3787762155,237,,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461413865,19,1,1,1,19,4aghw9tyi8ba3ju1ne83gmf9w,0,11.6,42,2022-09-17T19:01:31.103Z,2022-09-18T04:56:14Z,3787762547,56,Center,3787762549,140,54.5,3787762555,213,6.1,3787762553,212,46.1,3787762551,141,27.4,3787762545,155,,3788662961,178,,3787762557,1,,3yk6n0wr6nc0dlm51gwvwi4t1,M. Dupé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461413875,24,44,1,1,22,be2k34rut1lz79jxenabttqlc,1,48.4,79.1,2022-09-17T19:01:33.606Z,2022-09-18T04:56:14Z,3787762757,233,20,3787762607,56,Back,3787762609,285,,,,,,,,,,,,,,,,,6q793p9lurdevqmetgoke54wk,L. Yoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461413901,20,44,1,1,22,4aghw9tyi8ba3ju1ne83gmf9w,0,51.6,20.9,2022-09-17T19:01:33.607Z,2022-09-18T04:56:13Z,3787807091,233,24,3787762725,56,Right,3787762727,286,,,,,,,,,,,,,,,,,1lnktjxx0mux4beo28cl54j1m,T. Dallinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461413921,25,1,1,1,22,be2k34rut1lz79jxenabttqlc,0,47.1,80.7,2022-09-17T19:01:33.683Z,2022-09-18T04:56:13Z,3787762801,3,,3787762803,56,Left,3788663945,388,,3787762805,140,66.0,3787762811,213,0.6,3787762809,212,24.4,3787762807,141,100.0,,,,6q793p9lurdevqmetgoke54wk,L. Yoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461413951,21,5,1,1,25,4aghw9tyi8ba3ju1ne83gmf9w,1,35,-1.8,2022-09-17T19:01:36.275Z,2022-09-18T00:49:36Z,3787762933,56,Back,3787763005,233,26,3787762935,347,,,,,,,,,,,,,,,,,aa0888u38mjc1euhofseazb2t,S. Spierings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461413931,26,5,1,1,25,be2k34rut1lz79jxenabttqlc,0,65,101.8,2022-09-17T19:01:36.275Z,2022-09-18T00:49:36Z,3787762843,56,Left,3787762845,347,,3787763035,233,21,,,,,,,,,,,,,,,,6q793p9lurdevqmetgoke54wk,L. Yoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461414057,22,1,1,1,37,4aghw9tyi8ba3ju1ne83gmf9w,1,34.7,0,2022-09-17T19:01:48.294Z,2022-09-18T04:56:13Z,3787763625,141,5.9,3787763623,140,55.9,3787763621,56,Right,3787763627,212,22.9,3789173141,1,,3787763629,213,0.2,3787763619,107,,,,,e9g52c7vl608rt5wuf9o46l79,M. Desler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461414083,23,1,1,1,38,4aghw9tyi8ba3ju1ne83gmf9w,1,52.3,7.1,2022-09-17T19:01:49.854Z,2022-09-18T04:56:12Z,3787763759,213,0.2,3787763757,212,7.0,3787763755,141,9.5,3787763751,56,Right,3787763753,140,58.8,3788665697,178,,3787763749,168,,,,,1lnktjxx0mux4beo28cl54j1m,T. Dallinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461414109,24,2,1,1,40,4aghw9tyi8ba3ju1ne83gmf9w,1,67.3,18.3,2022-09-17T19:01:51.715Z,2022-09-18T04:56:12Z,3787763891,56,Right,3787763893,140,85.9,3787763895,141,13.4,3788666415,178,,3787763889,7,1lnktjxx0mux4beo28cl54j1m,,,,,,,,,,anr9qh585ctgk2d17zperhgix,Z. Aboukhlal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461414103,27,55,1,1,40,be2k34rut1lz79jxenabttqlc,1,33.7,84.1,2022-09-17T19:01:51.716Z,2022-09-18T04:56:11Z,,,,,,,,,,,,,,,,,,,,,,,,,6q793p9lurdevqmetgoke54wk,L. Yoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461427487,192,1,1,1,55,be2k34rut1lz79jxenabttqlc,1,19.7,79.2,2022-09-17T19:02:06.182Z,2022-09-18T04:56:11Z,3787841159,56,Back,3787841167,213,0.9,3787841413,189,,3788667169,178,,3787841161,140,22.9,3787841163,141,85.7,3787841165,212,5.6,3787841619,241,,6q793p9lurdevqmetgoke54wk,L. Yoro,3787841293,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461414257,28,1,1,1,56,be2k34rut1lz79jxenabttqlc,1,26.2,84.7,2022-09-17T19:02:07.675Z,2022-09-18T04:56:11Z,3787764719,141,72.1,3788667819,178,,3787764715,56,Back,3787764717,140,17.0,3787764721,212,12.9,3787764723,213,3.9,,,,,,,5ixupu8etas04im7097qhb1ed,Ismaily,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
