id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/11/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2516105365,469,7,1,0,7,121le8unjfzug3iu9pgkqa1c7,0,36.4,35.6,2023-03-05T16:05:18.042Z,2023-03-06T01:42:52Z,4076476837,285,,4076476835,56,Back,4076476945,233,435,4077455417,178,,4076938163,385,,,,,,,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516105353,436,61,1,0,7,70nn27vgkt6l48lvv5e66q7ww,1,63.9,65.3,2023-03-05T16:05:18.124Z,2023-03-06T01:42:51Z,4077455539,178,,4076476785,56,Center,,,,,,,,,,,,,,,,,,,8vlfwoquq3v68mb9ax1pk5fkk,B. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516063237,5,49,1,0,8,121le8unjfzug3iu9pgkqa1c7,1,27.6,34.6,2023-03-05T16:05:19.162Z,2023-03-06T01:42:51Z,,,,,,,,,,,,,,,,,,,,,,,,,z2richg7upw6hth0dzrvm02d,D. Lovren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516063261,6,1,1,0,9,121le8unjfzug3iu9pgkqa1c7,1,26.7,36.3,2023-03-05T16:05:19.977Z,2023-03-06T01:42:50Z,4077455897,178,,4076253919,212,21.4,4076253915,140,8.8,4076253913,56,Back,4076253921,213,2.6,4076253917,141,51.2,,,,,,,z2richg7upw6hth0dzrvm02d,D. Lovren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516063311,7,1,1,0,14,121le8unjfzug3iu9pgkqa1c7,1,9.7,50.2,2023-03-05T16:05:24.378Z,2023-03-06T01:42:49Z,4076254195,140,18.9,4076254193,56,Back,4076254197,141,71.1,4077455963,178,,4076254201,213,1.0,4076254199,212,17.2,,,,,,,7to9ns7mkuji0ciwh1ufkq3md,R. Riou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516063355,8,1,1,0,17,121le8unjfzug3iu9pgkqa1c7,1,21.6,62.5,2023-03-05T16:05:27.787Z,2023-03-06T01:42:48Z,4076254439,213,5.1,4076254431,56,Back,4076254435,141,35.8,4076254433,140,27.8,4077456003,178,,4076254437,212,19.3,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516063379,9,1,1,0,20,121le8unjfzug3iu9pgkqa1c7,1,29.9,30.5,2023-03-05T16:05:30.580Z,2023-03-06T01:42:47Z,4077456043,178,,4076254539,56,Back,4076254543,141,6.8,4076254541,140,33.9,4076254545,212,16.7,4076254547,213,5.0,,,,,,,z2richg7upw6hth0dzrvm02d,D. Lovren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516063423,10,1,1,0,22,121le8unjfzug3iu9pgkqa1c7,1,32.1,12,2023-03-05T16:05:32.401Z,2023-03-06T01:42:46Z,4076254729,56,Back,4077456161,178,,4076254733,141,8.6,4076254735,212,15.4,4076254731,140,46.6,4076254737,213,6.1,,,,,,,e9mtpmkb4qj2gqyv966g9ulpm,S. Diomandé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516063451,11,1,1,0,24,121le8unjfzug3iu9pgkqa1c7,1,44.8,7.1,2023-03-05T16:05:34.908Z,2023-03-06T01:42:44Z,4076254839,213,0.9,4076254837,212,14.7,4076254833,140,53.7,4077456273,178,,4076254835,141,23.7,4076254831,56,Center,,,,,,,a71n80h977h7fu99ftnri5zsa,B. Barcola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516063495,12,1,1,0,26,121le8unjfzug3iu9pgkqa1c7,1,52,20.7,2023-03-05T16:05:36.442Z,2023-03-06T01:42:44Z,4076255045,140,61.7,4076255043,56,Center,4076255047,141,49.6,4076255051,213,1.1,4076255049,212,22.1,4077456349,178,,,,,,,,6ovea0xzg9yflmlbjdf1xcmlm,J. Lepenant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516063551,13,1,1,0,28,121le8unjfzug3iu9pgkqa1c7,0,61.9,45.7,2023-03-05T16:05:38.826Z,2023-03-06T01:42:43Z,4076255319,213,0.3,4077456441,178,,4076255313,140,84.0,4076255315,141,54.6,4076255311,56,Center,4076255317,212,24.0,,,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516063533,10,43,1,0,30,70nn27vgkt6l48lvv5e66q7ww,1,0,0,2023-03-05T16:05:40.541Z,2023-03-05T16:57:29Z,4076480645,144,49,,,,,,,,,,,,,,,,,,,,,,38cotevgsirv0csora7bar3vu,B. Meité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516063549,11,61,1,0,30,70nn27vgkt6l48lvv5e66q7ww,0,15.4,45.7,2023-03-05T16:05:41.024Z,2023-03-06T01:42:43Z,4077456673,178,,4076255309,56,Back,,,,,,,,,,,,,,,,,,,38cotevgsirv0csora7bar3vu,B. Meité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516063595,15,1,1,0,34,121le8unjfzug3iu9pgkqa1c7,0,95.6,96.4,2023-03-05T16:05:44.898Z,2023-03-06T01:42:42Z,4076255557,141,96.3,4076255559,212,18.2,4077456765,178,,4076255553,56,Left,4076255555,140,78.3,4076255563,213,3.1,,,,,,,amvonu36at4dg7ksi1ioczi3u,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516063569,14,43,1,0,34,121le8unjfzug3iu9pgkqa1c7,1,0,0,2023-03-05T16:05:45.095Z,2023-03-05T16:57:29Z,4076480613,144,49,,,,,,,,,,,,,,,,,,,,,,amvonu36at4dg7ksi1ioczi3u,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516063607,12,8,1,0,35,70nn27vgkt6l48lvv5e66q7ww,1,14.2,4,2023-03-05T16:05:45.763Z,2023-03-06T01:42:41Z,4076255595,56,Back,4076940273,383,,4077456951,178,,,,,,,,,,,,,,,,,322sju1vi12p0r9a8048hnmxh,G. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516063637,13,3,1,0,35,70nn27vgkt6l48lvv5e66q7ww,1,14.5,3.6,2023-03-05T16:05:45.834Z,2023-03-06T01:42:40Z,4076255763,56,Back,4076255765,285,,4076255969,233,16,4077457947,178,,4076940845,465,,,,,,,,,,,322sju1vi12p0r9a8048hnmxh,G. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516063665,16,45,1,0,35,121le8unjfzug3iu9pgkqa1c7,0,85.5,96.4,2023-03-05T16:05:45.834Z,2023-03-06T01:42:41Z,4076481545,233,13,4076255915,286,,4076255909,56,Left,,,,,,,,,,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516063647,14,49,1,0,36,70nn27vgkt6l48lvv5e66q7ww,1,17.2,1.6,2023-03-05T16:05:46.387Z,2023-03-06T01:42:40Z,,,,,,,,,,,,,,,,,,,,,,,,,322sju1vi12p0r9a8048hnmxh,G. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516063697,15,43,1,0,39,70nn27vgkt6l48lvv5e66q7ww,1,0,0,2023-03-05T16:05:49.413Z,2023-03-05T16:58:44Z,4076484423,144,3,4076256061,56,Back,4076256221,286,0,,,,,,,,,,,,,,,,322sju1vi12p0r9a8048hnmxh,G. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516063715,17,43,1,0,39,121le8unjfzug3iu9pgkqa1c7,1,0,0,2023-03-05T16:05:49.413Z,2023-03-05T16:58:43Z,4076256227,233,15,4076484279,144,45,4076256167,56,Left,4076256169,285,0,,,,,,,,,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516063705,16,1,1,0,42,70nn27vgkt6l48lvv5e66q7ww,0,47,23.7,2023-03-05T16:05:53.035Z,2023-03-06T01:42:36Z,4076256099,56,Center,4077458205,178,,4076256289,286,,4076256285,233,18,4076256107,212,5.9,4076256283,236,,4076256111,213,0,4076256101,140,52.6,322sju1vi12p0r9a8048hnmxh,G. Kalulu,4076256105,141,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516063727,18,74,1,0,43,121le8unjfzug3iu9pgkqa1c7,1,51.3,77.5,2023-03-05T16:05:53.177Z,2023-03-06T01:42:36Z,4076256299,233,16,4076256243,56,Center,4077458313,178,,4076256245,285,,,,,,,,,,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516288571,984,43,1,0,45,121le8unjfzug3iu9pgkqa1c7,1,0,0,2023-03-05T16:05:55.696Z,2023-03-05T23:18:13Z,4077494337,233,960,4077494519,144,67,,,,,,,,,,,,,,,,,,,e9mtpmkb4qj2gqyv966g9ulpm,S. Diomandé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516288569,960,43,1,0,45,70nn27vgkt6l48lvv5e66q7ww,1,0,0,2023-03-05T16:05:55.697Z,2023-03-05T23:18:13Z,4077494509,144,67,4077494341,233,984,,,,,,,,,,,,,,,,,,,2tc8y9du64tjno62zll2jhy7e,Y. Cathline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516063751,19,49,1,0,45,121le8unjfzug3iu9pgkqa1c7,1,42.2,51.7,2023-03-05T16:05:55.713Z,2023-03-06T01:42:35Z,,,,,,,,,,,,,,,,,,,,,,,,,e9mtpmkb4qj2gqyv966g9ulpm,S. Diomandé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516288645,988,67,1,0,45,121le8unjfzug3iu9pgkqa1c7,1,42.5,52.3,2023-03-05T16:05:55.776Z,2023-03-06T01:42:35Z,4077494683,233,961,,,,,,,,,,,,,,,,,,,,,,e9mtpmkb4qj2gqyv966g9ulpm,S. Diomandé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516288641,961,67,1,0,45,70nn27vgkt6l48lvv5e66q7ww,0,57.5,47.7,2023-03-05T16:05:55.777Z,2023-03-06T01:42:35Z,4077494695,233,988,,,,,,,,,,,,,,,,,,,,,,2tc8y9du64tjno62zll2jhy7e,Y. Cathline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516063731,17,43,1,0,45,70nn27vgkt6l48lvv5e66q7ww,1,0,0,2023-03-05T16:05:55.781Z,2023-03-05T16:59:19Z,4076486099,144,7,4076256271,285,0,4076256269,56,Center,,,,,,,,,,,,,,,,2tc8y9du64tjno62zll2jhy7e,Y. Cathline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516107007,470,1,1,0,46,121le8unjfzug3iu9pgkqa1c7,1,43.4,58.8,2023-03-05T16:05:57.157Z,2023-03-06T01:42:33Z,4076485481,56,Back,4077458833,178,,4076486387,213,1.5,4076486381,140,43.9,4076486385,212,5.5,4076486383,141,66.8,,,,,,,e9mtpmkb4qj2gqyv966g9ulpm,S. Diomandé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516063785,20,1,1,0,48,121le8unjfzug3iu9pgkqa1c7,1,42.9,64.3,2023-03-05T16:05:58.647Z,2023-03-06T01:42:32Z,4076256595,141,72.0,4076256591,56,Back,4076256593,140,36.8,4076256597,212,8.3,4077458905,178,,4076256599,213,2.5,,,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516063863,21,1,1,0,50,121le8unjfzug3iu9pgkqa1c7,1,37.1,72.1,2023-03-05T16:06:00.402Z,2023-03-06T01:42:31Z,4076256987,140,37.7,4077458975,178,,4076256985,56,Back,4076256989,141,62.1,4076256991,212,6.8,4076256993,213,4.8,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516063915,22,1,1,0,58,121le8unjfzug3iu9pgkqa1c7,1,40,67.1,2023-03-05T16:06:09.097Z,2023-03-06T01:42:28Z,4076257285,212,21.1,4076257281,140,34.3,4076257283,141,37.4,4077459043,178,,4076257287,213,4.4,4076257279,56,Back,,,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516063931,23,1,1,1,2,121le8unjfzug3iu9pgkqa1c7,1,35.4,37.7,2023-03-05T16:06:12.292Z,2023-03-06T01:42:27Z,4076257363,213,4.9,4077459077,178,,4076257361,212,19.8,4076257359,141,9.1,4076257355,56,Back,4076257357,140,38.8,,,,,,,z2richg7upw6hth0dzrvm02d,D. Lovren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516063965,24,1,1,1,4,121le8unjfzug3iu9pgkqa1c7,1,38.8,15.3,2023-03-05T16:06:14.505Z,2023-03-06T01:42:27Z,4076257533,141,13.2,4076257535,212,16.0,4076257531,140,54.0,4077459747,178,,4076257537,213,6.2,4076257529,56,Right,,,,,,,e9mtpmkb4qj2gqyv966g9ulpm,S. Diomandé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516063993,25,1,1,1,6,121le8unjfzug3iu9pgkqa1c7,1,49.6,9.7,2023-03-05T16:06:17.160Z,2023-03-06T01:42:25Z,4076257671,141,20.9,4076257667,56,Back,4076257675,213,2.5,4076257669,140,40.0,4076257673,212,12.6,4077459795,178,,,,,,,,79dz7zni5fcgh5e70spoj2j8p,M. Caqueret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516063995,26,1,1,1,8,121le8unjfzug3iu9pgkqa1c7,0,44.3,16.7,2023-03-05T16:06:18.418Z,2023-03-06T01:42:25Z,4076257709,56,Center,4077459989,178,,4076257717,213,0.7,4076257713,141,28.5,4076257707,155,,4076257715,212,12.8,4076257711,140,53.8,,,,e9mtpmkb4qj2gqyv966g9ulpm,S. Diomandé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516063999,18,61,1,1,8,70nn27vgkt6l48lvv5e66q7ww,1,48.6,79.4,2023-03-05T16:06:18.737Z,2023-03-06T01:42:24Z,4077460133,178,,4077460131,21,,4076257733,56,Back,,,,,,,,,,,,,,,,60no437awq8i5th7nlffh3dn9,J. Makengo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516064057,27,1,1,1,9,121le8unjfzug3iu9pgkqa1c7,1,44,23.2,2023-03-05T16:06:19.825Z,2023-03-06T01:42:24Z,4076258023,140,43.8,4077460209,178,,4076258025,141,51.3,4076258021,56,Back,4076258027,212,19.1,4076258029,213,1.6,,,,,,,e9mtpmkb4qj2gqyv966g9ulpm,S. Diomandé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516064129,28,1,1,1,13,121le8unjfzug3iu9pgkqa1c7,1,46.2,56.9,2023-03-05T16:06:24.121Z,2023-03-06T01:42:22Z,4076258355,212,27.3,4077460273,178,,4076258351,141,93.6,4076258345,56,Left,4076258347,140,56.8,4076258359,213,1.2,,,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516064153,29,1,1,1,16,121le8unjfzug3iu9pgkqa1c7,1,55.6,93.3,2023-03-05T16:06:27.017Z,2023-03-06T01:42:21Z,4076258497,213,4.5,4076258491,141,82.9,4076258495,212,7.2,4076258487,140,54.1,4076258483,56,Left,4077460349,178,,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516064197,30,1,1,1,20,121le8unjfzug3iu9pgkqa1c7,1,52.6,75.8,2023-03-05T16:06:30.714Z,2023-03-06T01:42:20Z,4076258757,140,46.8,4076258755,56,Back,4076258759,141,47.0,4077460453,178,,4076258761,212,20.5,4076258763,213,4.4,,,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516064209,31,1,1,1,23,121le8unjfzug3iu9pgkqa1c7,1,48.5,48.3,2023-03-05T16:06:33.209Z,2023-03-06T01:42:19Z,4077460693,178,,4076258829,56,Back,4076258833,141,27.6,4076258831,140,46.2,4076258835,212,14.3,4076258837,213,4.5,,,,,,,6ovea0xzg9yflmlbjdf1xcmlm,J. Lepenant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
