id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value,qualifier/14/value,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,assist,qualifier/15/value
2455182029,5,1,1,0,19,121le8unjfzug3iu9pgkqa1c7,1,23.7,92.4,2022-09-03T17:00:29.526Z,2022-09-04T01:14:57Z,3754602425,140,22.7,3754602431,213,2.0,3754602423,56,Back,3755768933,178,,3754602427,141,95.9,3754602429,212,2.6,,,,,,,3vu0c0j8n99wz6e2f7fmd2pxx,Thiago Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455182081,6,1,1,0,20,121le8unjfzug3iu9pgkqa1c7,0,21.4,97.7,2022-09-03T17:00:31.046Z,2022-09-04T01:14:56Z,3755769041,178,,3754602605,141,89.2,3754602611,1,,3754602607,212,34.9,3754602603,140,54.2,3754602609,213,6.1,3754602601,56,Left,3754602599,157,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455182117,7,1,1,0,23,75qj99fhg5c0ztj2tva5u4uii,0,43.9,14.5,2022-09-03T17:00:33.901Z,2022-09-04T01:14:56Z,3754602767,56,Right,3754602769,140,67.0,3754602771,141,0.0,3754602775,213,5.9,3755769241,388,,3754602765,3,,3754602773,212,26.6,,,,8927ird9ax5sj69nadeqaktlh,C. Hountondji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455182303,7,5,1,0,25,121le8unjfzug3iu9pgkqa1c7,1,36.9,101.8,2022-09-03T17:00:35.912Z,2022-09-03T21:49:09Z,3754603623,233,8,3754603595,347,,3754603593,56,Back,,,,,,,,,,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455182125,8,5,1,0,25,75qj99fhg5c0ztj2tva5u4uii,0,63.1,-1.8,2022-09-03T17:00:35.912Z,2022-09-03T21:49:09Z,3754602805,347,,3754603643,233,7,3754602801,56,Right,,,,,,,,,,,,,,,,7rvgrqf0ktsepvwpj0osy5pzp,A. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455182317,8,1,1,0,38,121le8unjfzug3iu9pgkqa1c7,1,42,100,2022-09-03T17:00:48.322Z,2022-09-04T01:14:56Z,3754603685,141,86.7,3754603687,212,11.0,3754603683,140,45.5,3754603689,213,5.1,3754603679,107,,3754603681,56,Back,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455182331,9,1,1,0,39,121le8unjfzug3iu9pgkqa1c7,1,48.6,78.2,2022-09-03T17:00:49.780Z,2022-09-04T01:14:55Z,3754603765,212,10.6,3754603753,56,Back,3755769925,178,,3754603767,213,2.4,3754603749,3,,3754603757,140,41.2,3754603761,141,88.9,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455182349,10,1,1,0,41,121le8unjfzug3iu9pgkqa1c7,1,45,84.1,2022-09-03T17:00:51.608Z,2022-09-04T01:14:55Z,3754603869,213,3.8,3754603861,56,Back,3754603863,140,29.1,3754603867,212,21.4,3754603865,141,64.4,3755770137,178,,,,,,,,79dz7zni5fcgh5e70spoj2j8p,M. Caqueret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455182399,11,1,1,0,43,121le8unjfzug3iu9pgkqa1c7,1,30.2,65.5,2022-09-03T17:00:54.070Z,2022-09-04T01:14:54Z,3755770369,178,,3754604133,212,36.8,3754604129,140,37.7,3754604131,141,12.6,3754604127,56,Back,3754604135,213,4.9,3754604137,1,,,,,3vu0c0j8n99wz6e2f7fmd2pxx,Thiago Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455182421,12,1,1,0,47,121le8unjfzug3iu9pgkqa1c7,1,51.6,10,2022-09-03T17:00:58.096Z,2022-09-04T01:14:53Z,3754604231,56,Right,3754604239,213,5.7,3755770577,178,,3754604233,140,54.1,3754604237,212,3.2,3754604235,141,7.2,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455182427,13,1,1,0,49,121le8unjfzug3iu9pgkqa1c7,1,61.3,3.9,2022-09-03T17:00:59.123Z,2022-09-04T01:14:53Z,3754604273,212,22.3,3754604271,141,9.2,3754604267,56,Back,3754604279,156,,3754604275,213,3.0,3755770721,178,,3754604269,140,40.3,,,,79nno03ww57p02dz5o0g60rqi,Tetê,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455182439,14,1,1,0,50,121le8unjfzug3iu9pgkqa1c7,1,51.1,6.6,2022-09-03T17:01:00.998Z,2022-09-04T01:14:52Z,3754604359,141,26.5,3754604357,140,35.0,3755770873,178,,3754604361,212,21.7,3754604363,213,2.5,3754604355,56,Back,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455182457,15,1,1,0,53,121le8unjfzug3iu9pgkqa1c7,1,38.5,25.9,2022-09-03T17:01:03.560Z,2022-09-04T01:14:51Z,3754604481,140,41.2,3755771015,178,,3754604479,56,Back,3754604483,141,60.3,3754604487,213,1.5,3754604485,212,23.6,,,,,,,3vu0c0j8n99wz6e2f7fmd2pxx,Thiago Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455182497,16,1,1,0,55,121le8unjfzug3iu9pgkqa1c7,1,42.7,61.5,2022-09-03T17:01:05.975Z,2022-09-04T01:14:50Z,3754604687,140,41.8,3754604685,56,Back,3755771237,178,,3754604689,141,89.0,3754604691,212,18.7,3754604693,213,1.6,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455182519,17,1,1,0,58,121le8unjfzug3iu9pgkqa1c7,1,48.3,80.6,2022-09-03T17:01:09.086Z,2022-09-04T01:14:49Z,3754604767,141,70.5,3754604771,213,4.3,3754604765,140,45.1,3754604761,56,Back,3754604769,212,7.6,3755771551,178,,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455182551,18,1,1,1,0,121le8unjfzug3iu9pgkqa1c7,1,48.2,73.1,2022-09-03T17:01:10.494Z,2022-09-04T01:14:49Z,3755771681,178,,3754604907,140,58.3,3754604911,212,10.6,3754604913,213,6.2,3754604905,56,Center,3754604909,141,71.7,,,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455182555,19,3,1,1,2,121le8unjfzug3iu9pgkqa1c7,0,63.3,71.8,2022-09-03T17:01:12.195Z,2022-09-04T01:14:48Z,3755361707,464,,3754604925,56,Center,3754604927,286,,3754605105,233,9,3755772001,178,,,,,,,,,,,79dz7zni5fcgh5e70spoj2j8p,M. Caqueret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455182583,9,7,1,1,2,75qj99fhg5c0ztj2tva5u4uii,1,36.7,28.2,2022-09-03T17:01:12.234Z,2022-09-04T01:14:48Z,3755361849,384,,3755772099,178,,3754605101,233,19,3754605081,56,Back,3754605083,285,,,,,,,,,,,6ynchgp6o4tajwvnfdnoo11at,N. Bentaleb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455182589,10,52,1,1,6,75qj99fhg5c0ztj2tva5u4uii,1,6.1,34.2,2022-09-03T17:01:16.674Z,2022-09-04T01:14:47Z,3754605357,189,,3755366085,376,,3755772257,178,,,,,,,,,,,,,,,,,cgqunmh8aw465fna15rdve8d1,P. Bernardoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455182795,11,1,1,1,19,75qj99fhg5c0ztj2tva5u4uii,0,16.8,58.4,2022-09-03T17:01:29.523Z,2022-09-04T01:14:47Z,3754606057,140,63.8,3754606061,212,52.6,3754606063,213,5.9,3754606055,56,Center,3754606059,141,31.6,3754606065,1,,3754606053,199,,,,,cgqunmh8aw465fna15rdve8d1,P. Bernardoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455182815,20,1,1,1,23,121le8unjfzug3iu9pgkqa1c7,0,39,70.7,2022-09-03T17:01:33.979Z,2022-09-04T01:14:46Z,3754606149,141,87.2,3754606151,212,11.2,3754606143,3,,3754606153,213,1.6,3754606147,140,38.8,3755772609,388,,3754606145,56,Back,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455182857,12,1,1,1,26,75qj99fhg5c0ztj2tva5u4uii,1,61,8.9,2022-09-03T17:01:36.787Z,2022-09-04T01:14:46Z,3754606293,141,13.6,3755772809,388,,3754606291,140,72.6,3754606289,56,Right,3754606295,212,12.6,3754606287,3,,3754606297,213,0.3,,,,9tdb905kq5becch102boicdex,Y. Valery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455182901,13,1,1,1,28,75qj99fhg5c0ztj2tva5u4uii,1,71.7,13.6,2022-09-03T17:01:38.520Z,2022-09-04T01:14:46Z,3754606527,141,0.5,3755773023,178,,3754606525,140,83.5,3754606529,212,15.3,3754606521,3,,3754606523,56,Right,3754606531,213,5.7,,,,1j7c295dtb7s5z14diov3xx3p,L. Diony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455182907,14,61,1,1,30,75qj99fhg5c0ztj2tva5u4uii,0,81.5,0.1,2022-09-03T17:01:41.104Z,2022-09-04T01:14:45Z,3754606549,56,Right,3755773559,178,,,,,,,,,,,,,,,,,,,,9fcg5wz6no3f9mn7ch45g06hh,S. Boufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455182913,15,5,1,1,32,75qj99fhg5c0ztj2tva5u4uii,0,85.2,-1.8,2022-09-03T17:01:42.546Z,2022-09-03T21:50:57Z,3754784153,233,21,3754606579,347,,3754606577,56,Right,,,,,,,,,,,,,,,,9fcg5wz6no3f9mn7ch45g06hh,S. Boufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455183053,21,5,1,1,32,121le8unjfzug3iu9pgkqa1c7,1,14.8,101.8,2022-09-03T17:01:42.546Z,2022-09-03T21:50:57Z,3754607271,347,,3754607269,56,Back,3754784125,233,15,,,,,,,,,,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455183151,22,1,1,1,43,121le8unjfzug3iu9pgkqa1c7,1,20.2,100,2022-09-03T17:01:53.893Z,2022-09-04T01:14:45Z,3754607815,140,33.4,3754607821,213,5.2,3754607823,1,,3754607817,141,58.7,3754607813,56,Back,3754607811,107,,3754607819,212,32.5,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455183163,23,1,1,1,49,121le8unjfzug3iu9pgkqa1c7,1,36.8,72.1,2022-09-03T17:02:00.020Z,2022-09-04T01:14:43Z,3754607903,141,73.6,3754607899,56,Back,3754607901,140,40.1,3755774407,178,,3754607905,212,3.6,3754607911,213,0.3,,,,,,,7c5uk1ts8jlu88p1x6wubuz8p,R. Faivre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455183241,24,1,1,1,52,121le8unjfzug3iu9pgkqa1c7,1,40.2,78.3,2022-09-03T17:02:02.417Z,2022-09-04T01:14:42Z,3754608287,140,44.5,3754608295,1,,3754608291,212,44.6,3754608289,141,13.1,3754608283,196,,3754608285,56,Back,3754608281,155,,3755774505,178,,d68byfvk16giaur32gqwpwded,C. Tolisso,3754608293,213,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455183309,25,1,1,1,57,121le8unjfzug3iu9pgkqa1c7,1,61.3,17.2,2022-09-03T17:02:07.996Z,2022-09-04T01:14:41Z,3754608629,213,5.4,3755774823,178,,3754608621,56,Right,3754608623,140,67.8,3754608627,212,11.0,3754608625,141,4.6,,,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455183313,16,45,1,2,1,75qj99fhg5c0ztj2tva5u4uii,0,30.6,95.2,2022-09-03T17:02:11.321Z,2022-09-04T01:14:40Z,3754608653,56,Back,3754608655,285,,3754608843,233,26,,,,,,,,,,,,,,,,dlzepva4fgihzwx4vfzagiy1h,S. Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455183341,26,3,1,2,1,121le8unjfzug3iu9pgkqa1c7,1,69.4,4.8,2022-09-03T17:02:11.321Z,2022-09-04T01:14:39Z,3754608805,233,16,3754608803,286,,3755370089,464,,3755775263,178,,3754608801,56,Right,,,,,,,,,,79nno03ww57p02dz5o0g60rqi,Tetê,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455183393,27,1,1,2,5,121le8unjfzug3iu9pgkqa1c7,1,58,34.1,2022-09-03T17:02:15.566Z,2022-09-04T01:14:38Z,3754609069,141,69.4,3755775391,178,,3754609071,212,24.1,3754609067,140,55.8,3754609065,56,Center,3754609073,213,1.7,,,,,,,79nno03ww57p02dz5o0g60rqi,Tetê,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455183461,28,1,1,2,9,121le8unjfzug3iu9pgkqa1c7,1,62.7,71,2022-09-03T17:02:19.291Z,2022-09-04T01:14:37Z,3754609377,141,71.3,3754609375,140,64.4,3754609379,212,1.8,3754609381,213,0.1,3754609373,56,Center,3755775581,178,,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455183477,29,4,1,2,10,121le8unjfzug3iu9pgkqa1c7,1,70.2,76.2,2022-09-03T17:02:20.507Z,2022-09-04T01:14:36Z,3754609451,56,Center,3754609449,13,,3754609467,233,17,3754609453,152,,3754609457,286,,3754609455,265,,,,,,,,7c5uk1ts8jlu88p1x6wubuz8p,R. Faivre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455183451,17,4,1,2,10,75qj99fhg5c0ztj2tva5u4uii,0,29.8,23.8,2022-09-03T17:02:20.508Z,2022-09-04T01:14:36Z,3754609335,285,,3755775797,178,,3754609327,13,,3754609503,233,29,3754609331,152,,3754609329,56,Back,3754609333,265,,,,,7rvgrqf0ktsepvwpj0osy5pzp,A. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455183975,30,1,1,2,49,121le8unjfzug3iu9pgkqa1c7,1,69.5,79.2,2022-09-03T17:02:59.696Z,2022-09-04T01:14:36Z,3754611993,56,Center,3754611989,5,,3754611991,152,,3754611999,212,18.8,3755776021,178,,3754611995,140,64.9,3754612001,213,4.5,3754611997,141,52.5,9mory3y7p8aku035r2kxtvz6d,K. Toko Ekambi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455184037,31,2,1,2,51,121le8unjfzug3iu9pgkqa1c7,1,68.9,59.6,2022-09-03T17:03:01.702Z,2022-09-04T01:14:35Z,3754612315,56,Center,3755776187,178,,3754615677,7,40hu79d2a4k94nc52z7dblpsl,3754612317,140,86.6,3754612319,141,56.1,,,,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455184483,20,55,1,2,51,75qj99fhg5c0ztj2tva5u4uii,1,20.3,46.8,2022-09-03T17:03:01.703Z,2022-09-04T01:14:34Z,,,,,,,,,,,,,,,,,,,,,,,,,9tdb905kq5becch102boicdex,Y. Valery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455184043,32,43,1,2,54,121le8unjfzug3iu9pgkqa1c7,1,0,0,2022-09-03T17:03:04.531Z,2022-09-03T17:03:40Z,3754612369,56,Center,3754612361,22,0,3754615057,144,39,3754612379,249,0,3754612365,17,0,,,,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455184381,19,43,1,2,55,75qj99fhg5c0ztj2tva5u4uii,1,0,0,2022-09-03T17:03:06.052Z,2022-09-03T17:03:44Z,3754613877,182,0,3754613875,179,0,3754613879,56,Back,3754615411,144,10,3754613873,173,0,,,,,,,,,,cgqunmh8aw465fna15rdve8d1,P. Bernardoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455184093,33,43,1,2,56,121le8unjfzug3iu9pgkqa1c7,1,0,0,2022-09-03T17:03:06.275Z,2022-09-03T17:03:41Z,3754614263,233,18,3754613943,75,0,3754615143,144,6,3754612553,56,Center,,,,,,,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455184083,18,43,1,2,56,75qj99fhg5c0ztj2tva5u4uii,1,0,0,2022-09-03T17:03:07.035Z,2022-09-03T17:03:42Z,3754612521,56,Back,3754614229,73,0,3754615207,144,6,,,,,,,,,,,,,,,,bqq4tqw6tp68c1fya04onf6c5,A. Hunou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
