id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/9/value,qualifier/11/value,assist,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/12/value
2512919887,4,8,1,0,20,bx0cdmzr2gwr70ez72dorx82p,1,51.8,31,2023-02-26T16:05:52.502Z,2023-02-27T01:23:28Z,4060358117,383,,4060787315,178,,4059644249,56,Center,,,,,,,,,,,,,,,,5o0h8eeydl8t92qp3ywekqh1x,A. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512919899,5,49,1,0,21,bx0cdmzr2gwr70ez72dorx82p,1,52.2,24.3,2023-02-26T16:05:53.644Z,2023-02-27T01:23:28Z,,,,,,,,,,,,,,,,,,,,,,,,,5o0h8eeydl8t92qp3ywekqh1x,A. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512919935,6,1,1,0,22,bx0cdmzr2gwr70ez72dorx82p,1,57.1,26.8,2023-02-26T16:05:54.805Z,2023-02-27T01:23:26Z,4059644503,213,5.5,4059644499,141,5.6,4059644495,56,Right,4059644501,212,20.9,4060787623,178,,4059644497,140,71.5,,,,,,,5o0h8eeydl8t92qp3ywekqh1x,A. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512919955,7,1,1,0,27,bx0cdmzr2gwr70ez72dorx82p,0,89.1,8.2,2023-02-26T16:06:00.030Z,2023-02-27T01:23:25Z,4059644597,2,,4059644601,56,Center,4060359057,20,,4059644603,140,81.9,4059644607,212,32.6,4059644605,141,54.8,4060787827,178,,4059644609,213,1.8,7fcq014jmdb0uqldcts6tglat,G. Laborde,4060359055,224,4061083789,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512919973,8,49,1,0,30,4t4hod56fsj7utpjdor8so5q6,1,17.4,43,2023-02-26T16:06:02.734Z,2023-02-27T01:23:25Z,,,,,,,,,,,,,,,,,,,,,,,,,f5j3vhj805xtkos7l538u0d7t,K. Diatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512919991,9,1,1,0,30,4t4hod56fsj7utpjdor8so5q6,1,17.4,43,2023-02-26T16:06:02.743Z,2023-02-27T01:23:24Z,4059644771,213,1.3,4060788175,178,,4059644763,56,Back,4059644767,141,69.0,4059644769,212,18.3,4059644765,140,21.8,,,,,,,f5j3vhj805xtkos7l538u0d7t,K. Diatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512960625,496,50,1,0,31,4t4hod56fsj7utpjdor8so5q6,1,26,69.7,2023-02-26T16:06:04.307Z,2023-02-27T00:52:59Z,4059862817,233,382,4059861649,56,Back,4059861651,285,,,,,,,,,,,,,,,,,rn17zrbsh1g9r1tj4xyvhgr8,E. Ben Seghir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512960823,382,7,1,0,32,bx0cdmzr2gwr70ez72dorx82p,0,74,30.3,2023-02-26T16:06:05.326Z,2023-02-27T00:53:00Z,4059862799,233,496,4059862773,286,,4060362025,385,,4060788717,389,,4059862771,56,Center,,,,,,,,,,7fcq014jmdb0uqldcts6tglat,G. Laborde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512920029,10,1,1,0,33,4t4hod56fsj7utpjdor8so5q6,1,27.5,71.1,2023-02-26T16:06:05.955Z,2023-02-27T01:23:24Z,4060788897,178,,4059644961,213,1.5,4059644953,56,Back,4059644957,141,90.1,4059644959,212,12.9,4059644955,140,27.8,,,,,,,rn17zrbsh1g9r1tj4xyvhgr8,E. Ben Seghir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512920077,11,1,1,0,37,4t4hod56fsj7utpjdor8so5q6,1,48.1,95.9,2023-02-26T16:06:09.961Z,2023-02-27T01:23:22Z,4059645173,141,94.3,4059645177,213,6.2,4059645169,56,Left,4059645175,212,13.2,4059645171,140,60.6,4060789005,178,,,,,,,,9bqv99e39z86mn7dq3wnyt90p,I. Jakobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512920107,12,1,1,0,41,4t4hod56fsj7utpjdor8so5q6,1,79.4,91.7,2023-02-26T16:06:14.211Z,2023-02-27T01:23:21Z,4060789267,178,,4059645297,141,79.4,4059645293,56,Left,4059645301,213,5.9,4059645295,140,96.8,4059645299,212,20.1,,,,,,,dkve6gf309h5tglwawqx8mlzp,B. Embolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512920113,13,1,1,0,43,4t4hod56fsj7utpjdor8so5q6,0,95,79.6,2023-02-26T16:06:16.079Z,2023-02-27T01:23:20Z,4059645429,236,,4059645435,286,,4059645339,140,94.3,4059645345,213,4.4,4060789383,178,,4059645333,2,,4059645343,212,2.4,4059645341,141,76.3,9bqv99e39z86mn7dq3wnyt90p,I. Jakobs,4059645431,233,4060366633,224,8,4059645337,56,Center,4060366635,72,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512920121,8,12,1,0,43,bx0cdmzr2gwr70ez72dorx82p,1,5.2,21.3,2023-02-26T16:06:16.134Z,2023-02-27T01:23:20Z,4059645373,56,Back,4059645461,233,13,4060789517,178,,4059645371,185,,,,,,,,,,,,,,7cp51c8zn7y08iyk0hc9ix5nt,J. Todibo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512920127,14,61,1,0,43,4t4hod56fsj7utpjdor8so5q6,1,95.9,78.8,2023-02-26T16:06:16.204Z,2023-02-27T00:49:07Z,4060789743,178,,4059645401,56,Center,,,,,,,,,,,,,,,,,,,9bqv99e39z86mn7dq3wnyt90p,I. Jakobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512920145,9,5,1,0,44,bx0cdmzr2gwr70ez72dorx82p,1,-1.3,21.5,2023-02-26T16:06:16.972Z,2023-02-26T22:01:01Z,4059645485,346,,4059645501,233,15,4059645483,56,Back,,,,,,,,,,,,,,,,7cp51c8zn7y08iyk0hc9ix5nt,J. Todibo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512920143,15,5,1,0,44,4t4hod56fsj7utpjdor8so5q6,0,101.3,78.5,2023-02-26T16:06:16.972Z,2023-02-26T22:01:02Z,4059645479,56,Center,4059645481,346,,4059645515,233,9,,,,,,,,,,,,,,,,9bqv99e39z86mn7dq3wnyt90p,I. Jakobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512920335,10,1,1,1,8,bx0cdmzr2gwr70ez72dorx82p,1,5,48.1,2023-02-26T16:06:40.805Z,2023-02-27T01:23:19Z,4059646609,237,,4059646605,213,5.3,4059646603,212,35.0,4059918289,189,,4061083629,1,,4059646595,124,,4059646599,140,24.3,4059646597,56,Back,8govqd0xf8ijst50tgypaep5h,K. Schmeichel,4059646601,141,,,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512920351,11,1,1,1,9,bx0cdmzr2gwr70ez72dorx82p,1,24,4.5,2023-02-26T16:06:41.413Z,2023-02-27T01:23:19Z,4059646711,56,Back,4059646715,141,21.8,4059646719,213,2.2,4060790459,178,,4059646713,140,15.0,4059646717,212,15.1,,,,,,,7c0y2e3949kvohxadzfbmct7t,Y. Ndayishimiye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512920367,12,1,1,1,13,bx0cdmzr2gwr70ez72dorx82p,1,15.2,21.7,2023-02-26T16:06:46.044Z,2023-02-27T01:23:16Z,4059646811,56,Back,4059646815,141,18.8,4059646819,213,6.1,4059646817,212,14.2,4059646813,140,28.6,4060790559,178,,,,,,,,7cp51c8zn7y08iyk0hc9ix5nt,J. Todibo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512920411,13,1,1,1,14,bx0cdmzr2gwr70ez72dorx82p,0,28.2,24.1,2023-02-26T16:06:46.997Z,2023-02-27T01:23:16Z,4059647083,213,4.5,4060790637,178,,4059647077,140,24.7,4059647081,212,17.9,4059647075,56,Back,4059647079,141,0.0,,,,,,,5o0h8eeydl8t92qp3ywekqh1x,A. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512920417,14,5,1,1,16,bx0cdmzr2gwr70ez72dorx82p,0,24.8,-1.7,2023-02-26T16:06:48.550Z,2023-02-26T22:01:44Z,4059647089,56,Back,4059647653,233,16,4059647091,347,,,,,,,,,,,,,,,,,5o0h8eeydl8t92qp3ywekqh1x,A. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512920517,16,5,1,1,16,4t4hod56fsj7utpjdor8so5q6,1,75.2,101.7,2023-02-26T16:06:48.550Z,2023-02-26T22:01:43Z,4059647605,56,Left,4059647607,347,,4059647641,233,14,,,,,,,,,,,,,,,,9bqv99e39z86mn7dq3wnyt90p,I. Jakobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512920529,17,1,1,1,29,4t4hod56fsj7utpjdor8so5q6,1,72.2,100,2023-02-26T16:07:01.914Z,2023-02-27T01:23:15Z,4059647719,213,4.5,4059647715,141,92.1,4059647713,140,71.0,4059647717,212,6.8,4059647709,107,,4059647711,56,Left,,,,,,,9bqv99e39z86mn7dq3wnyt90p,I. Jakobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512920537,18,1,1,1,30,4t4hod56fsj7utpjdor8so5q6,1,69.9,93.2,2023-02-26T16:07:02.790Z,2023-02-27T01:23:15Z,4059647761,212,3.5,4060791251,178,,4059647763,213,0.6,4059647755,56,Left,4059647759,141,96.1,4059647757,140,72.7,,,,,,,rn17zrbsh1g9r1tj4xyvhgr8,E. Ben Seghir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512920547,19,1,1,1,31,4t4hod56fsj7utpjdor8so5q6,0,70.5,99.9,2023-02-26T16:07:03.549Z,2023-02-27T01:23:14Z,4059647811,141,92.7,4059865779,233,16,4060791369,178,,4059647807,56,Left,4059647815,213,5.2,4059647809,140,72.7,4059647813,212,5.4,,,,9bqv99e39z86mn7dq3wnyt90p,I. Jakobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512961427,383,61,1,1,31,bx0cdmzr2gwr70ez72dorx82p,1,29.2,2.4,2023-02-26T16:07:03.634Z,2023-02-27T01:23:14Z,4059866107,56,Back,4060791627,178,,,,,,,,,,,,,,,,,,,,5o0h8eeydl8t92qp3ywekqh1x,A. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512920557,20,50,1,1,33,4t4hod56fsj7utpjdor8so5q6,1,76.7,88,2023-02-26T16:07:06.010Z,2023-02-27T01:23:13Z,4059647839,56,Left,4059647841,286,,4059648021,233,15,,,,,,,,,,,,,,,,f4pqxviuwzd6a803jfx9bh4o9,M. Boadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512920569,15,7,1,1,34,bx0cdmzr2gwr70ez72dorx82p,0,23.3,12,2023-02-26T16:07:06.990Z,2023-02-27T01:23:12Z,4059647925,285,,4059647981,233,20,4059647923,56,Back,4060371111,385,,4060793101,178,,,,,,,,,,,5o0h8eeydl8t92qp3ywekqh1x,A. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512920565,21,1,1,1,35,4t4hod56fsj7utpjdor8so5q6,0,74.5,85.8,2023-02-26T16:07:07.901Z,2023-02-27T01:23:12Z,4059647891,56,Left,4060793413,178,,4059648073,236,,4059647897,212,8.3,4059648075,233,16,4059648079,286,,4059647899,213,2.8,4059647895,141,90.3,f4pqxviuwzd6a803jfx9bh4o9,M. Boadu,4059647893,140,,,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512920587,16,74,1,1,35,bx0cdmzr2gwr70ez72dorx82p,1,28.3,16.2,2023-02-26T16:07:08.041Z,2023-02-27T01:23:11Z,4059648097,233,21,4059648063,285,,4059648061,56,Back,4060793633,178,,,,,,,,,,,,,,7fcq014jmdb0uqldcts6tglat,G. Laborde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512920597,17,49,1,1,37,bx0cdmzr2gwr70ez72dorx82p,1,22.1,17.2,2023-02-26T16:07:09.425Z,2023-02-27T01:23:11Z,,,,,,,,,,,,,,,,,,,,,,,,,7c0y2e3949kvohxadzfbmct7t,Y. Ndayishimiye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512920613,18,1,1,1,37,bx0cdmzr2gwr70ez72dorx82p,1,22.2,17.1,2023-02-26T16:07:09.467Z,2023-02-27T01:23:10Z,4059648183,141,9.2,4059648187,213,5.8,4060793879,178,,4059648185,212,11.5,4059648177,155,,4059648181,140,31.9,4059648179,56,Back,,,,7c0y2e3949kvohxadzfbmct7t,Y. Ndayishimiye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512920653,19,1,1,1,38,bx0cdmzr2gwr70ez72dorx82p,1,31.6,4.6,2023-02-26T16:07:10.775Z,2023-02-27T01:23:10Z,4059648441,213,1.6,4060794043,178,,4059648437,141,20.7,4059648433,56,Back,4059648439,212,11.0,4059648435,140,31.1,,,,,,,7fcq014jmdb0uqldcts6tglat,G. Laborde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512962115,384,1,1,1,39,bx0cdmzr2gwr70ez72dorx82p,0,32.7,14.3,2023-02-26T16:07:12.041Z,2023-02-27T01:23:09Z,4059869807,233,497,4059869789,213,2.2,4059869785,141,18.0,4059869783,140,30.8,4059869805,236,,4059869787,212,3.2,4059869781,56,Back,4059869811,286,,5o0h8eeydl8t92qp3ywekqh1x,A. Ramsey,4060794189,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512961725,497,74,1,1,39,4t4hod56fsj7utpjdor8so5q6,1,66,85.3,2023-02-26T16:07:12.124Z,2023-02-27T01:23:09Z,4059867647,285,,4060794349,178,,4059867643,56,Left,4059869813,233,384,,,,,,,,,,,,,rn17zrbsh1g9r1tj4xyvhgr8,E. Ben Seghir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512920667,20,43,1,1,40,bx0cdmzr2gwr70ez72dorx82p,1,0,0,2023-02-26T16:07:12.592Z,2023-02-26T17:09:30Z,4059648521,213,1.7,4059920099,144,1,4059648513,56,Back,4059648517,141,25.6,4059648519,212,10.3,4059648515,140,30.1,,,,,,,7fcq014jmdb0uqldcts6tglat,G. Laborde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512920675,21,50,1,1,42,bx0cdmzr2gwr70ez72dorx82p,1,35.3,19.9,2023-02-26T16:07:15.302Z,2023-02-27T01:23:06Z,4059648539,56,Back,4061083269,286,,4059648655,233,22,,,,,,,,,,,,,,,,5o0h8eeydl8t92qp3ywekqh1x,A. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512920691,22,7,1,1,43,4t4hod56fsj7utpjdor8so5q6,1,64.7,80.1,2023-02-26T16:07:15.571Z,2023-02-27T01:23:06Z,4060794923,178,,4059648649,233,21,4060375943,384,,4061083253,285,,4059648615,56,Left,,,,,,,,,,2rio84cmao72sc7lnsodwzzhm,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512920695,23,49,1,1,44,4t4hod56fsj7utpjdor8so5q6,1,66.8,73.1,2023-02-26T16:07:17.264Z,2023-02-27T01:23:06Z,,,,,,,,,,,,,,,,,,,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512920703,24,1,1,1,45,4t4hod56fsj7utpjdor8so5q6,1,67.2,71.9,2023-02-26T16:07:18.324Z,2023-02-27T01:23:05Z,4059648675,140,70.1,4059648679,212,4.5,4059648677,141,76.7,4059648681,213,0.8,4059648673,56,Center,4060795357,178,,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512920719,25,1,1,1,48,4t4hod56fsj7utpjdor8so5q6,1,68,79.5,2023-02-26T16:07:20.685Z,2023-02-27T01:23:03Z,4060795473,178,,4059648763,212,2.5,4059648759,140,66.7,4059648757,56,Left,4059648765,213,2.2,4059648761,141,82.5,,,,,,,rn17zrbsh1g9r1tj4xyvhgr8,E. Ben Seghir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512920737,26,1,1,1,49,4t4hod56fsj7utpjdor8so5q6,1,66.5,80.4,2023-02-26T16:07:21.852Z,2023-02-27T01:23:02Z,4059648869,141,93.3,4059648865,56,Left,4059648873,213,0.4,4059648867,140,87.2,4060795583,178,,4059648871,212,23.4,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512920773,27,1,1,1,51,4t4hod56fsj7utpjdor8so5q6,1,83.4,95.2,2023-02-26T16:07:23.924Z,2023-02-27T01:23:02Z,4059649057,141,53.5,4060377475,224,,4059649061,212,28.8,4059649049,2,,4059649053,56,Center,4060377477,72,,4059649065,213,4.9,4060795747,178,,9bqv99e39z86mn7dq3wnyt90p,I. Jakobs,4059649055,140,,,88.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512920803,28,43,1,1,54,4t4hod56fsj7utpjdor8so5q6,1,0,0,2023-02-26T16:07:26.973Z,2023-02-26T16:07:32Z,4059649451,144,7,4059649201,286,0,4059649199,56,Center,,,,,,,,,,,,,,,,9bqv99e39z86mn7dq3wnyt90p,I. Jakobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512920827,29,1,1,1,55,4t4hod56fsj7utpjdor8so5q6,1,82.5,47.9,2023-02-26T16:07:27.726Z,2023-02-27T01:23:01Z,4059649317,213,5.3,4059649309,56,Center,4059649313,141,32.2,4059649315,212,12.8,4059649999,210,15,4059650001,154,,4059649311,140,89.2,4060795929,178,,dkve6gf309h5tglwawqx8mlzp,B. Embolo,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
