id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,keyPass,qualifier/9/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2494534001,965,49,1,0,11,121le8unjfzug3iu9pgkqa1c7,1,36.8,74.9,2023-01-01T16:01:31.752Z,2023-01-02T01:33:31Z,,,,,,,,,,,,,,,,,,,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494489653,3,1,1,0,11,121le8unjfzug3iu9pgkqa1c7,0,36.7,75.4,2023-01-01T16:01:31.810Z,2023-01-02T01:33:31Z,3962727637,1,,3962727635,213,0.5,3962727629,140,57.6,3962727631,141,91.7,3962727633,212,24.6,3962727627,56,Left,3962727625,157,,3963032959,178,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494534031,766,49,1,0,12,17o35s8assv3kamxowzz77k4r,1,42.8,11.8,2023-01-01T16:01:33.398Z,2023-01-02T01:33:30Z,,,,,,,,,,,,,,,,,,,,,,,,,aflbpdgjm6huba3f9t848d4o9,Y. Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494489655,9,1,1,0,13,17o35s8assv3kamxowzz77k4r,1,43.2,11.8,2023-01-01T16:01:33.451Z,2023-01-02T01:33:30Z,3962727641,56,Right,3963033017,388,,3962727639,155,,3962727647,212,17.6,3962727645,141,20.7,3962727649,213,0.4,3962727643,140,58.9,,,,aflbpdgjm6huba3f9t848d4o9,Y. Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494489657,10,1,1,0,15,17o35s8assv3kamxowzz77k4r,0,60.3,24.4,2023-01-01T16:01:35.497Z,2023-01-02T01:33:30Z,3963033043,388,,3962727661,212,15.3,3962727655,56,Right,3962727657,140,71.2,3962727659,141,9.5,3962727663,213,5.6,3962727653,3,,,,,3xbgtth9h7ywlkpdzy8rwkbth,K. Andrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494489659,4,1,1,0,15,121le8unjfzug3iu9pgkqa1c7,0,33.6,81.9,2023-01-01T16:01:36.362Z,2023-01-02T01:33:29Z,3962727677,213,0.8,3962727667,3,,3962727675,212,6.5,3962727671,140,37.9,3962727673,141,88.8,3963033153,388,,3962727669,56,Back,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494489661,11,1,1,0,17,17o35s8assv3kamxowzz77k4r,1,57,15.2,2023-01-01T16:01:37.585Z,2023-01-02T01:33:29Z,3962727687,213,5.9,3962727683,141,8.8,3962727679,56,Right,3962727685,212,12.8,3962727681,140,68.5,3963033191,178,,,,,,,,aflbpdgjm6huba3f9t848d4o9,Y. Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494489663,12,1,1,0,20,17o35s8assv3kamxowzz77k4r,1,67.9,19.7,2023-01-01T16:01:41.257Z,2023-01-02T01:33:27Z,3962727693,140,63.4,3963033213,178,,3962727699,213,4.0,3962727697,212,7.2,3962727695,141,11.8,3962727691,56,Right,,,,,,,bt2pm0it9f1o216uxo3abfpbd,J. Allevinah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494489665,13,1,1,0,22,17o35s8assv3kamxowzz77k4r,1,63.9,13.7,2023-01-01T16:01:42.986Z,2023-01-02T01:33:26Z,3962727703,56,Back,3963033239,178,,3962727709,212,18.8,3962727711,213,3.1,3962727705,140,46.1,3962727707,141,16.1,,,,,,,aflbpdgjm6huba3f9t848d4o9,Y. Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494489667,14,1,1,0,23,17o35s8assv3kamxowzz77k4r,1,49,15.3,2023-01-01T16:01:44.206Z,2023-01-02T01:33:25Z,3962727725,141,6.7,3962727727,212,7.1,3962727721,56,Right,3962727723,140,52.8,3963033251,178,,3962727729,213,5.3,,,,,,,4obcheuxcvbu6zo3fyq3b6x91,J. Gastien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494489669,15,1,1,0,24,17o35s8assv3kamxowzz77k4r,1,53.6,4.2,2023-01-01T16:01:45.347Z,2023-01-02T01:33:25Z,3962727735,56,Right,3962727737,140,55.5,3962727743,213,1.3,3963033267,178,,3962727741,212,6.7,3962727739,141,13.6,,,,,,,7j0fv43b1dkuiqk71ym4mmw6i,A. Seidu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494489671,16,1,1,0,26,17o35s8assv3kamxowzz77k4r,1,58.4,13.8,2023-01-01T16:01:46.780Z,2023-01-02T01:33:24Z,3962727757,213,0.2,3962727749,56,Right,3962727755,212,8.4,3962727751,140,66.3,3963033313,178,,3962727753,141,16.1,,,,,,,aflbpdgjm6huba3f9t848d4o9,Y. Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494489675,5,45,1,0,29,121le8unjfzug3iu9pgkqa1c7,0,36.4,87.9,2023-01-01T16:01:49.500Z,2023-01-02T01:12:01Z,3962727765,56,Back,3962727767,285,,3962727773,233,17,,,,,,,,,,,,,,,,9mory3y7p8aku035r2kxtvz6d,K. Toko Ekambi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494489673,17,3,1,0,29,17o35s8assv3kamxowzz77k4r,1,63.6,12.1,2023-01-01T16:01:49.500Z,2023-01-02T01:12:01Z,3963033365,178,,3962727763,286,,3962727769,233,5,3962968985,464,,3962727761,56,Right,,,,,,,,,,4elohf5kyq6i1jmywfuzhh2ol,S. Khaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494489677,18,1,1,0,31,17o35s8assv3kamxowzz77k4r,1,56.1,10.5,2023-01-01T16:01:51.657Z,2023-01-02T01:33:22Z,3962727791,141,5.6,3962727795,213,4.0,3962727789,140,53.4,3963033433,178,,3962727787,56,Right,3962727793,212,4.4,,,,,,,4elohf5kyq6i1jmywfuzhh2ol,S. Khaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494489681,19,1,1,0,34,17o35s8assv3kamxowzz77k4r,1,46.1,11.2,2023-01-01T16:01:54.481Z,2023-01-02T01:33:21Z,3962727807,56,Back,3962727813,212,4.4,3963033445,178,,3962727815,213,1.3,3962727811,141,17.3,3962727809,140,47.4,,,,,,,7j0fv43b1dkuiqk71ym4mmw6i,A. Seidu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494489687,20,1,1,0,36,17o35s8assv3kamxowzz77k4r,0,40.9,10.4,2023-01-01T16:01:57.056Z,2023-01-02T01:33:20Z,3962727841,155,,3962727847,141,10.2,3962727845,140,64.2,3962727849,212,24.5,3962727851,213,6.3,3963033477,178,,3962727843,56,Right,,,,4obcheuxcvbu6zo3fyq3b6x91,J. Gastien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494489699,6,1,1,0,37,121le8unjfzug3iu9pgkqa1c7,1,37.8,90.3,2023-01-01T16:01:58.066Z,2023-01-02T01:33:19Z,3962727893,140,55.6,3962727899,213,5.5,3962727889,3,,3962727895,141,65.1,3962727897,212,25.4,3963033495,178,,3962727891,56,Center,,,,46acb400oivj94jwu3i3lrxsl,D. Da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494489703,8,49,1,0,40,121le8unjfzug3iu9pgkqa1c7,1,53,65.5,2023-01-01T16:02:01.167Z,2023-01-02T01:33:19Z,,,,,,,,,,,,,,,,,,,,,,,,,1ehcji0j9s8b0qsj8v5zinjvu,R. Cherki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494489701,7,43,1,0,41,121le8unjfzug3iu9pgkqa1c7,1,0,0,2023-01-01T16:02:01.465Z,2023-01-01T16:02:28Z,3962728181,144,61,3962727903,56,Back,,,,,,,,,,,,,,,,,,,79dz7zni5fcgh5e70spoj2j8p,M. Caqueret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494489705,9,3,1,0,41,121le8unjfzug3iu9pgkqa1c7,1,54.6,59.3,2023-01-01T16:02:02.198Z,2023-01-02T01:33:18Z,3962969125,465,,3962727917,233,21,3962727907,286,,3962727905,56,Center,3963033547,178,,,,,,,,,,,1ehcji0j9s8b0qsj8v5zinjvu,R. Cherki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494489709,21,45,1,0,41,17o35s8assv3kamxowzz77k4r,0,45.4,40.7,2023-01-01T16:02:02.198Z,2023-01-02T01:33:18Z,3962727915,285,,3962727913,56,Back,3962727921,233,9,,,,,,,,,,,,,,,,4obcheuxcvbu6zo3fyq3b6x91,J. Gastien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494489707,10,3,1,0,43,121le8unjfzug3iu9pgkqa1c7,0,60.1,60.4,2023-01-01T16:02:03.463Z,2023-01-02T01:33:17Z,3962727959,233,22,3962727911,286,,3962727909,56,Center,3962969187,464,,3963033577,178,,,,,,,,,,,1ehcji0j9s8b0qsj8v5zinjvu,R. Cherki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494489713,22,7,1,0,43,17o35s8assv3kamxowzz77k4r,0,39.9,39.6,2023-01-01T16:02:03.950Z,2023-01-02T01:33:17Z,3962727929,285,,3963033589,178,,3962969197,385,,3962727927,56,Back,3962727933,233,10,,,,,,,,,,aflbpdgjm6huba3f9t848d4o9,Y. Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494489719,11,1,1,0,45,121le8unjfzug3iu9pgkqa1c7,1,53.2,73.7,2023-01-01T16:02:06.399Z,2023-01-02T01:33:16Z,3962727987,213,3.2,3962727985,212,14.2,3962727979,140,39.7,3963033611,178,,3962727983,141,73.4,3962727975,56,Back,,,,,,,1ehcji0j9s8b0qsj8v5zinjvu,R. Cherki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494489721,12,1,1,0,48,121le8unjfzug3iu9pgkqa1c7,1,40,73,2023-01-01T16:02:08.567Z,2023-01-02T01:33:15Z,3962727999,56,Back,3962728003,141,59.5,3962728001,140,33.7,3962728005,212,11.3,3962728007,213,4.1,3963033631,178,,,,,,,,46acb400oivj94jwu3i3lrxsl,D. Da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494489729,13,1,1,0,49,121le8unjfzug3iu9pgkqa1c7,1,37.4,60.9,2023-01-01T16:02:10.131Z,2023-01-02T01:33:14Z,3962728041,140,45.2,3962728039,56,Back,3963033653,178,,3962728047,213,5.9,3962728045,212,8.9,3962728043,141,55.7,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494489733,14,1,1,0,52,121le8unjfzug3iu9pgkqa1c7,1,44.8,56,2023-01-01T16:02:13.228Z,2023-01-02T01:33:13Z,3962728057,140,55.3,3962728055,56,Left,3962728061,212,28.7,3962728063,213,1.2,3962728059,141,94.9,3963033681,178,,,,,,,,3vu0c0j8n99wz6e2f7fmd2pxx,Thiago Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494489735,15,1,1,0,55,121le8unjfzug3iu9pgkqa1c7,0,55,93.8,2023-01-01T16:02:15.448Z,2023-01-02T01:33:13Z,3962728069,140,62.6,3962728071,141,81.2,3962728075,213,5.5,3962728067,56,Left,3962728073,212,11.7,3963033717,178,,,,,,,,9mory3y7p8aku035r2kxtvz6d,K. Toko Ekambi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494489737,23,49,1,0,56,17o35s8assv3kamxowzz77k4r,1,37.1,20.3,2023-01-01T16:02:16.699Z,2023-01-02T01:33:12Z,,,,,,,,,,,,,,,,,,,,,,,,,7j0fv43b1dkuiqk71ym4mmw6i,A. Seidu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494489741,24,61,1,0,57,17o35s8assv3kamxowzz77k4r,0,38,23,2023-01-01T16:02:17.480Z,2023-01-02T01:33:11Z,3963033743,178,,3962728081,56,Back,,,,,,,,,,,,,,,,,,,7j0fv43b1dkuiqk71ym4mmw6i,A. Seidu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494489745,16,49,1,0,57,121le8unjfzug3iu9pgkqa1c7,1,62.1,74.8,2023-01-01T16:02:17.933Z,2023-01-02T01:33:11Z,,,,,,,,,,,,,,,,,,,,,,,,,1ehcji0j9s8b0qsj8v5zinjvu,R. Cherki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494489747,17,1,1,1,0,121le8unjfzug3iu9pgkqa1c7,1,77.7,69.7,2023-01-01T16:02:20.898Z,2023-01-02T01:33:09Z,3962728103,56,Center,3963033775,178,,3962728109,212,12.1,3962728111,213,0.5,3962728107,141,77.6,3962728105,140,88.0,,,,,,,1ehcji0j9s8b0qsj8v5zinjvu,R. Cherki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494489749,18,1,1,1,1,121le8unjfzug3iu9pgkqa1c7,0,89.4,76.4,2023-01-01T16:02:22.370Z,2023-01-02T01:33:09Z,3962728119,141,73.6,3962728137,233,25,3962728123,213,3.9,3962728135,236,,3962728121,212,2.8,3963033807,178,,3962728115,56,Center,3962728117,140,87.5,f4cykd65su8xbme6xdc1iw7o5,A. Lacazette,3962728141,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494489755,25,74,1,1,2,17o35s8assv3kamxowzz77k4r,1,12.2,26.5,2023-01-01T16:02:22.466Z,2023-01-02T01:33:08Z,3962728129,56,Back,3963033833,178,,3962728131,285,,3962728147,233,18,,,,,,,,,,,,,7j0fv43b1dkuiqk71ym4mmw6i,A. Seidu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494489763,19,6,1,1,3,121le8unjfzug3iu9pgkqa1c7,1,94.8,69.6,2023-01-01T16:02:23.812Z,2023-01-01T21:52:02Z,3962728167,56,Center,3962728169,73,,3962728171,233,26,,,,,,,,,,,,,,,,f4cykd65su8xbme6xdc1iw7o5,A. Lacazette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494489759,26,6,1,1,3,17o35s8assv3kamxowzz77k4r,0,5.2,30.4,2023-01-01T16:02:23.812Z,2023-01-01T21:52:02Z,3962728175,233,19,3962728165,73,,3962728143,56,Back,,,,,,,,,,,,,,,,7j0fv43b1dkuiqk71ym4mmw6i,A. Seidu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494489783,20,1,1,1,28,121le8unjfzug3iu9pgkqa1c7,0,99.5,99.5,2023-01-01T16:02:48.626Z,2023-01-01T21:52:09Z,3962728285,223,,3962728281,6,,3962728291,141,59.1,3962728295,213,4.5,3962728289,140,94.4,3962728287,56,Center,3962728279,2,,3962728293,212,28.0,79dz7zni5fcgh5e70spoj2j8p,M. Caqueret,3962969443,20,3962728283,155,3963033875,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494489787,27,12,1,1,29,17o35s8assv3kamxowzz77k4r,1,4.8,38.3,2023-01-01T16:02:49.918Z,2023-01-02T01:33:08Z,3962728323,212,30.5,3962728319,140,30.7,3962728317,56,Back,3962728325,213,5.8,3962728327,15,,3963033897,388,,3962728321,141,18.0,,,,3xbgtth9h7ywlkpdzy8rwkbth,K. Andrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494489791,21,1,1,1,33,121le8unjfzug3iu9pgkqa1c7,1,67.6,85.1,2023-01-01T16:02:53.937Z,2023-01-02T01:33:07Z,3962728353,213,1.8,3963033919,178,,3962728347,140,66.4,3962728345,56,Left,3962728349,141,94.2,3962728351,212,6.3,,,,,,,3vu0c0j8n99wz6e2f7fmd2pxx,Thiago Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494489795,22,1,1,1,35,121le8unjfzug3iu9pgkqa1c7,1,74.9,94.2,2023-01-01T16:02:55.791Z,2023-01-02T01:33:06Z,3962728371,140,69.7,3962728377,213,4.0,3962728375,212,8.0,3962728369,56,Left,3963033935,178,,3962728373,141,85.7,,,,,,,1ehcji0j9s8b0qsj8v5zinjvu,R. Cherki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494489803,23,1,1,1,36,121le8unjfzug3iu9pgkqa1c7,1,77.1,83.8,2023-01-01T16:02:56.605Z,2023-01-02T01:33:06Z,3962728399,212,7.0,3962728401,213,2.4,3963033961,178,,3962728393,56,Left,3962728395,140,72.0,3962728397,141,90.4,,,,,,,79dz7zni5fcgh5e70spoj2j8p,M. Caqueret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494534233,967,3,1,1,37,121le8unjfzug3iu9pgkqa1c7,0,77.7,83.3,2023-01-01T16:02:57.664Z,2023-01-02T01:33:05Z,3962969679,467,7j0fv43b1dkuiqk71ym4mmw6i,3963033983,178,,3962969675,286,,3962969677,464,,3962969673,56,Left,,,,,,,,,,1ehcji0j9s8b0qsj8v5zinjvu,R. Cherki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494489805,24,4,1,1,37,121le8unjfzug3iu9pgkqa1c7,1,78.4,81.2,2023-01-01T16:02:58.166Z,2023-01-02T01:33:04Z,3962728411,265,,3962728409,152,,3962728417,233,28,3962728413,286,,3962728407,56,Left,3962728405,13,,,,,,,,1ehcji0j9s8b0qsj8v5zinjvu,R. Cherki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494489801,28,4,1,1,37,17o35s8assv3kamxowzz77k4r,0,21.6,18.8,2023-01-01T16:02:58.167Z,2023-01-02T01:33:04Z,3963033995,178,,3962728387,152,,3962728385,56,Back,3962728389,265,,3962728433,233,24,3962728391,285,,3962728383,13,,,,,7j0fv43b1dkuiqk71ym4mmw6i,A. Seidu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
