id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist
2453896735,7,1,1,0,15,z1wbqtd0fz5t5eezjvrbld3h,1,82.9,84.6,2022-08-31T19:00:25.557Z,2022-09-01T04:37:06Z,3747771637,56,Left,3747771643,212,6.8,3747771639,140,83.4,3747771641,141,94.5,3748751517,178,,3747771645,213,1.5,,,,,,,9b7iei751ersl6ny0o0k8gn3d,M. Terrier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453896745,8,1,1,0,15,z1wbqtd0fz5t5eezjvrbld3h,0,78.3,96.8,2022-08-31T19:00:26.368Z,2022-09-01T04:37:06Z,3747771687,141,96.9,3747771685,140,90.4,3748751813,178,,3747771689,212,12.7,3747771691,213,0.0,3747771681,56,Left,,,,,,,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454089659,797,67,1,0,16,3adj8hkws0z1al232bg2h6tk0,1,15.4,2.5,2022-08-31T19:00:27.223Z,2022-09-01T04:37:06Z,3748836979,233,1210,,,,,,,,,,,,,,,,,,,,,,bl4lretp33t0jj3icujkf45p1,J. Duverne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454089655,1210,67,1,0,16,z1wbqtd0fz5t5eezjvrbld3h,0,84.6,97.5,2022-08-31T19:00:27.224Z,2022-09-01T04:37:05Z,3748836983,233,797,,,,,,,,,,,,,,,,,,,,,,448wxnlqhqqf2hcecwut90n6y,K. Sulemana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453896737,5,8,1,0,16,3adj8hkws0z1al232bg2h6tk0,1,14.8,4.2,2022-08-31T19:00:27.248Z,2022-09-01T04:37:05Z,3748751911,178,,3748267887,385,,3747771649,56,Back,,,,,,,,,,,,,,,,bl4lretp33t0jj3icujkf45p1,J. Duverne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453896753,6,5,1,0,17,3adj8hkws0z1al232bg2h6tk0,0,22.9,-1.4,2022-08-31T19:00:28.358Z,2022-09-01T02:01:27Z,3747771735,56,Back,3747771737,347,,3747771959,233,9,,,,,,,,,,,,,,,,bl4lretp33t0jj3icujkf45p1,J. Duverne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453896801,9,5,1,0,17,z1wbqtd0fz5t5eezjvrbld3h,1,77.1,101.4,2022-08-31T19:00:28.358Z,2022-09-01T02:01:27Z,3747771903,347,,3747771901,56,Left,3747771929,233,6,,,,,,,,,,,,,,,,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453896941,10,1,1,0,31,z1wbqtd0fz5t5eezjvrbld3h,1,76.7,100,2022-08-31T19:00:41.398Z,2022-09-01T04:37:04Z,3747772669,141,83.3,3747772663,107,,3747772667,140,81.6,3747772671,212,12.9,3747772673,213,5.1,3747772665,56,Left,,,,,,,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453896953,11,1,1,0,32,z1wbqtd0fz5t5eezjvrbld3h,1,83.2,80.8,2022-08-31T19:00:42.816Z,2022-09-01T04:37:04Z,3747772729,56,Left,3747772735,212,7.0,3747772737,213,1.8,3747772733,141,90.8,3748752603,178,,3747772731,140,81.5,,,,,,,9b7iei751ersl6ny0o0k8gn3d,M. Terrier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453896955,12,3,1,0,33,z1wbqtd0fz5t5eezjvrbld3h,0,80.7,89.9,2022-08-31T19:00:43.432Z,2022-09-01T04:37:04Z,3747782419,286,,3748004487,233,25,3748269273,465,,3747772741,56,Left,3748753785,178,,,,,,,,,,,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453898889,25,7,1,0,33,3adj8hkws0z1al232bg2h6tk0,1,19.3,10.1,2022-08-31T19:00:43.479Z,2022-09-01T04:37:03Z,3747782483,233,12,3748269575,384,,3747782411,56,Back,3748753897,178,,3747782413,285,,,,,,,,,,,e0hk5aepnpo7cne006zwahfx1,F. Honorat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453896993,7,49,1,0,34,3adj8hkws0z1al232bg2h6tk0,1,16,25.9,2022-08-31T19:00:44.926Z,2022-09-01T04:37:03Z,,,,,,,,,,,,,,,,,,,,,,,,,dom1dzrvk7y4sd8puf8iztn11,H. Belkebla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453897043,8,1,1,0,34,3adj8hkws0z1al232bg2h6tk0,0,16.1,25.9,2022-08-31T19:00:44.946Z,2022-09-01T04:37:03Z,3747773159,213,0.2,3748755187,178,,3747773151,56,Center,3747773153,140,50.9,3747773157,212,37.7,3747773155,141,39.5,3747773149,157,,3747773161,1,,dom1dzrvk7y4sd8puf8iztn11,H. Belkebla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453897067,13,49,1,0,38,z1wbqtd0fz5t5eezjvrbld3h,1,50.2,61.5,2022-08-31T19:00:48.459Z,2022-09-01T04:37:02Z,,,,,,,,,,,,,,,,,,,,,,,,,otan631zzfnq2sektkl3ywo9,J. Rodon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453897123,14,1,1,0,41,z1wbqtd0fz5t5eezjvrbld3h,1,38.1,36.7,2022-08-31T19:00:51.755Z,2022-09-01T04:37:01Z,3747773571,140,12.5,3747773573,141,43.1,3747773577,212,27.2,3748755871,178,,3747773569,56,Back,3747773581,213,3.0,,,,,,,otan631zzfnq2sektkl3ywo9,J. Rodon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453897179,15,1,1,0,44,z1wbqtd0fz5t5eezjvrbld3h,1,14.5,44,2022-08-31T19:00:55.048Z,2022-09-01T04:37:01Z,3747773855,56,Back,3747773857,140,30.6,3747773863,213,5.5,3747773861,212,23.5,3748756239,178,,3747773859,141,20.0,,,,,,,cym4wbw14zw1jh4jsp3sbyk0l,S. Mandanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453897221,16,1,1,0,49,z1wbqtd0fz5t5eezjvrbld3h,1,31.4,17.6,2022-08-31T19:01:00.084Z,2022-09-01T04:37:00Z,3747774055,213,1.9,3747774049,140,26.9,3747774053,212,15.0,3747774051,141,38.5,3748756737,178,,3747774047,56,Back,,,,,,,otan631zzfnq2sektkl3ywo9,J. Rodon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453897263,17,1,1,0,52,z1wbqtd0fz5t5eezjvrbld3h,1,24.7,42.6,2022-08-31T19:01:02.677Z,2022-09-01T04:36:59Z,3747774245,213,1.1,3748756929,178,,3747774239,140,33.8,3747774241,141,72.1,3747774243,212,22.2,3747774237,56,Back,,,,,,,9br2z5cf6stmnidehwo5a8afp,B. Santamaría,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453897351,18,1,1,0,56,z1wbqtd0fz5t5eezjvrbld3h,1,45.6,82.6,2022-08-31T19:01:07.011Z,2022-09-01T04:36:58Z,3747774669,141,95.4,3747774671,212,24.7,3747774667,140,67.6,3748757037,178,,3747774673,213,0.4,3747774665,56,Left,,,,,,,8qlz4omhgfnzyb2cgeou7xn56,A. Theate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453897355,19,43,1,1,0,z1wbqtd0fz5t5eezjvrbld3h,1,0,0,2022-08-31T19:01:11.110Z,2022-08-31T19:50:33Z,3748006215,144,50,3747774695,286,0,3747786869,233,11,3747774693,56,Left,,,,,,,,,,,,,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453897333,9,43,1,1,0,3adj8hkws0z1al232bg2h6tk0,1,0,0,2022-08-31T19:01:11.111Z,2022-08-31T19:03:28Z,3747786751,144,7,3747774747,233,19,3747774585,56,Back,3747774587,285,0,,,,,,,,,,,,,e0hk5aepnpo7cne006zwahfx1,F. Honorat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453897373,10,45,1,1,2,3adj8hkws0z1al232bg2h6tk0,0,27.4,1.2,2022-08-31T19:01:12.598Z,2022-09-01T04:36:56Z,3747774787,56,Back,3747774789,285,,3747774867,233,588,,,,,,,,,,,,,,,,e0hk5aepnpo7cne006zwahfx1,F. Honorat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453940869,588,3,1,1,2,z1wbqtd0fz5t5eezjvrbld3h,1,72.6,98.8,2022-08-31T19:01:12.598Z,2022-09-01T04:36:56Z,3748270369,464,,3748007255,286,,3748007253,56,Left,3748007285,233,10,3748758467,389,,,,,,,,,,,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453897381,20,3,1,1,3,z1wbqtd0fz5t5eezjvrbld3h,0,77.5,97.1,2022-08-31T19:01:13.965Z,2022-09-01T04:36:55Z,3748271281,464,,3747774829,233,11,3748758875,178,,3747774813,286,,3747774811,56,Left,,,,,,,,,,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453897397,11,7,1,1,3,3adj8hkws0z1al232bg2h6tk0,0,22.5,2.9,2022-08-31T19:01:13.999Z,2022-09-01T04:36:55Z,3748759079,178,,3747774909,285,,3748271183,383,,3748007281,233,20,3747774907,56,Back,,,,,,,,,,bl4lretp33t0jj3icujkf45p1,J. Duverne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453897411,22,61,1,1,3,z1wbqtd0fz5t5eezjvrbld3h,1,76.2,97.9,2022-08-31T19:01:14.075Z,2022-09-01T04:36:55Z,3748759447,178,,3747774979,56,Left,,,,,,,,,,,,,,,,,,,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453897425,12,61,1,1,3,3adj8hkws0z1al232bg2h6tk0,1,22.7,2.7,2022-08-31T19:01:14.129Z,2022-09-01T04:36:54Z,3748761423,178,,3747775055,56,Back,,,,,,,,,,,,,,,,,,,bl4lretp33t0jj3icujkf45p1,J. Duverne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453897391,21,43,1,1,3,z1wbqtd0fz5t5eezjvrbld3h,1,0,0,2022-08-31T19:01:14.150Z,2022-08-31T19:46:12Z,3747990253,144,3,3747775015,233,11,3747774881,286,0,3747774879,56,Left,,,,,,,,,,,,,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453986703,751,61,1,1,5,3adj8hkws0z1al232bg2h6tk0,1,18.3,7.8,2022-08-31T19:01:15.585Z,2022-09-01T04:36:54Z,3748763633,178,,3748271765,56,Back,,,,,,,,,,,,,,,,,,,dom1dzrvk7y4sd8puf8iztn11,H. Belkebla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453897437,13,49,1,1,5,3adj8hkws0z1al232bg2h6tk0,1,16.4,6.6,2022-08-31T19:01:16.255Z,2022-09-01T04:36:54Z,,,,,,,,,,,,,,,,,,,,,,,,,e0hk5aepnpo7cne006zwahfx1,F. Honorat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453897463,14,1,1,1,5,3adj8hkws0z1al232bg2h6tk0,1,16.4,6.6,2022-08-31T19:01:16.257Z,2022-09-01T04:36:53Z,3747775239,141,20.3,3747775243,213,1.9,3747775241,212,9.9,3747775237,140,13.1,3748764051,178,,3747775235,56,Back,,,,,,,e0hk5aepnpo7cne006zwahfx1,F. Honorat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453897481,15,1,1,1,6,3adj8hkws0z1al232bg2h6tk0,1,12.8,20.9,2022-08-31T19:01:17.204Z,2022-09-01T04:36:53Z,3747775339,213,6.2,3747775331,56,Back,3747775333,140,36.6,3748764283,178,,3747775337,212,25.1,3747775335,141,17.7,3747775341,1,,3747775329,157,,7xd54eb65lg7zldvnyd58bq39,B. Chardonnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453897535,16,1,1,1,8,3adj8hkws0z1al232bg2h6tk0,1,39.1,13.9,2022-08-31T19:01:19.272Z,2022-09-01T04:36:53Z,3748764679,178,,3747775565,213,2.2,3747775559,140,29.1,3747775561,141,36.3,3747775563,212,18.5,3747775557,56,Back,3748764681,21,,,,,9jiectkc8rk0ivxn80l87ic45,I. Slimani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453897619,17,1,1,1,11,3adj8hkws0z1al232bg2h6tk0,1,28.8,33.4,2022-08-31T19:01:21.475Z,2022-09-01T04:36:52Z,3747775977,56,Back,3747775981,141,71.1,3747775983,212,25.7,3747775985,213,1.7,3747775979,140,26.7,3748764819,178,,,,,,,,5lfki1zoxd4l96hjbr2rw3d2h,H. Magnetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453897657,18,1,1,1,16,3adj8hkws0z1al232bg2h6tk0,0,28.9,87.3,2022-08-31T19:01:27.264Z,2022-09-01T04:36:51Z,3748765267,178,,3747776185,140,58.7,3747776195,213,6.1,3747776179,56,Center,3747776191,141,77.2,3747776193,212,32.0,3748952287,1,,,,,7mn6lue4zatldcxp0gd7kt8mh,L. Brassier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453897793,26,49,1,1,18,z1wbqtd0fz5t5eezjvrbld3h,1,40.5,21.3,2022-08-31T19:01:28.929Z,2022-09-01T04:36:50Z,,,,,,,,,,,,,,,,,,,,,,,,,otan631zzfnq2sektkl3ywo9,J. Rodon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453897703,23,1,1,1,18,z1wbqtd0fz5t5eezjvrbld3h,1,40.5,21.2,2022-08-31T19:01:28.965Z,2022-09-01T04:36:50Z,3747776373,56,Back,3747776379,212,4.3,3748765653,178,,3747776381,213,0.1,3747776375,140,44.6,3747776377,141,21.9,,,,,,,otan631zzfnq2sektkl3ywo9,J. Rodon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453897731,24,1,1,1,19,z1wbqtd0fz5t5eezjvrbld3h,1,48.6,22,2022-08-31T19:01:29.698Z,2022-09-01T04:36:50Z,3747776531,140,35.8,3747776533,141,4.0,3748765869,178,,3747776537,213,3.9,3747776535,212,18.2,3747776529,56,Back,,,,,,,9br2z5cf6stmnidehwo5a8afp,B. Santamaría,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453897781,25,1,1,1,20,z1wbqtd0fz5t5eezjvrbld3h,1,43.2,8.2,2022-08-31T19:01:30.659Z,2022-09-01T04:36:49Z,3747776809,141,23.9,3747776811,212,21.1,3747776805,56,Back,3747776807,140,25.9,3747776813,213,2.6,3748766199,178,,,,,,,,6n54br4iwdggqvid7oirzfn8q,L. Assignon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453897893,27,1,1,1,25,z1wbqtd0fz5t5eezjvrbld3h,1,27.3,41.8,2022-08-31T19:01:36.297Z,2022-09-01T04:36:48Z,3748766437,178,,3747777327,141,67.9,3747777325,140,35.2,3747777331,213,1.1,3747777329,212,19.6,3747777323,56,Back,,,,,,,otan631zzfnq2sektkl3ywo9,J. Rodon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453897971,28,1,1,1,32,z1wbqtd0fz5t5eezjvrbld3h,1,47.4,80,2022-08-31T19:01:42.585Z,2022-09-01T04:36:47Z,3747777677,56,Center,3747777687,141,74.4,3748766783,178,,3747777693,213,6.0,3747777681,140,59.8,3747777691,212,13.6,,,,,,,8qlz4omhgfnzyb2cgeou7xn56,A. Theate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453898059,29,1,1,1,35,z1wbqtd0fz5t5eezjvrbld3h,1,48.4,85.3,2022-08-31T19:01:46.216Z,2022-09-01T04:36:45Z,3747778061,140,31.2,3747778063,141,48.7,3747778059,56,Back,3748766927,178,,3747778067,213,4.1,3747778065,212,30.8,,,,,,,448wxnlqhqqf2hcecwut90n6y,K. Sulemana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453898083,30,1,1,1,41,z1wbqtd0fz5t5eezjvrbld3h,1,46.7,32.2,2022-08-31T19:01:51.705Z,2022-09-01T04:36:44Z,3747778217,212,22.2,3747778215,141,6.4,3747778211,56,Right,3747778213,140,59.6,3748767277,178,,3747778219,213,5.4,,,,,,,9br2z5cf6stmnidehwo5a8afp,B. Santamaría,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453898151,31,1,1,1,43,z1wbqtd0fz5t5eezjvrbld3h,1,56.6,9.2,2022-08-31T19:01:54.005Z,2022-09-01T04:36:43Z,3747778561,213,0.4,3747778555,141,22.1,3748767429,178,,3747778549,56,Center,3747778551,140,75.6,3747778559,212,21.8,,,,,,,draibw1vui84ciizu30az81jp,B. Bourigeaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453898155,32,61,1,1,44,z1wbqtd0fz5t5eezjvrbld3h,0,73.2,12.5,2022-08-31T19:01:55.009Z,2022-09-01T04:36:43Z,3748767675,178,,3747778573,56,Right,,,,,,,,,,,,,,,,,,,3hd9nxdb54zn4fhbf7qa7x0q1,L. Majer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453898147,19,49,1,1,47,3adj8hkws0z1al232bg2h6tk0,1,17.6,62.3,2022-08-31T19:01:57.574Z,2022-09-01T04:36:42Z,,,,,,,,,,,,,,,,,,,,,,,,,7xd54eb65lg7zldvnyd58bq39,B. Chardonnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453898191,20,1,1,1,47,3adj8hkws0z1al232bg2h6tk0,1,17.4,61.9,2022-08-31T19:01:57.638Z,2022-09-01T04:36:42Z,3747778777,141,47.9,3747778775,140,3.5,3747778781,213,3.7,3747778779,212,17.4,3747778773,56,Back,3748767979,178,,,,,,,,7xd54eb65lg7zldvnyd58bq39,B. Chardonnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453898247,21,1,1,1,48,3adj8hkws0z1al232bg2h6tk0,1,4.4,49.3,2022-08-31T19:01:58.923Z,2022-09-01T04:36:42Z,3747779039,141,97.2,3747779045,1,,3747779033,155,,3747779043,213,0.9,3747779041,212,43.2,3748768113,178,,3747779037,140,31.4,3747779035,56,Back,7h2icfuwy00ilm14dw5xyl5g5,M. Bizot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
