id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,keyPass,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2496564849,1,34,16,0,0,121le8unjfzug3iu9pgkqa1c7,1,0,0,2023-01-11T17:07:39.227Z,2023-01-11T18:02:13Z,3973639901,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5",3973639909,194,f4cykd65su8xbme6xdc1iw7o5,3973639911,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3973639899,30,"d3mss0i879krqrk1owzmj2c45, al6dgtinz0ki8uj8wrvc7fg2c, 40hu79d2a4k94nc52z7dblpsl, 3vu0c0j8n99wz6e2f7fmd2pxx, z2richg7upw6hth0dzrvm02d, aaaskdins76bd0368sbpt7wq2, 79dz7zni5fcgh5e70spoj2j8p, 6ovea0xzg9yflmlbjdf1xcmlm, f4cykd65su8xbme6xdc1iw7o5, 79nno03ww57p02dz5o0g60rqi, 9mory3y7p8aku035r2kxtvz6d, e9mtpmkb4qj2gqyv966g9ulpm, d68byfvk16giaur32gqwpwded, d9zax4y92d85x7j63kg7ckvkl, 7c5uk1ts8jlu88p1x6wubuz8p, 1ehcji0j9s8b0qsj8v5zinjvu, 7ef73s1ryz38blmo3n9p9c82x, a71n80h977h7fu99ftnri5zsa, 8jt4vsixxoqp4uvskyfl7k222, 7to9ns7mkuji0ciwh1ufkq3md",3973639903,59,"1, 20, 3, 23, 5, 4, 6, 24, 10, 11, 7, 2, 88, 9, 15, 18, 22, 26, 27, 35",3973639905,130,4,3973672783,197,11677,3973639907,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496565733,1,34,16,0,0,750ustvk4jfqmo8q4gnrcxy7z,1,0,0,2023-01-11T17:13:57.768Z,2023-01-11T17:59:09Z,3973644477,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3973644465,30,"f0e5posm9z0oma2t3u9k1qy95, bf2yxiyhdyipaxxxobt9i1gq1, 4a7x84pflda40oka94y36gwk, oc04nz0mrmzeqpcbql3rbhlh, 3g217lvxyrxlzsyp0rmlvglp1, crjrpkb5p430hludk5acmhjv9, 7k0r5crdh9blj3edt31zwy0dm, 8zc2u2dfrokzg3domqmt30s0l, 9yfnfwqog4y572aoe2iztnbv9, d3y4csfpvhzcowlusw9xe32eh, 6tedvat245ajkir9c4035i0np, 9dzyrffyz77zqmptudhdrh8lx, adswn2xpomwsi7zh022787mne, ctygavkrblcxra880nwej0bf9, 1otm8rmlwrddxqeqelo6vhtec, bxb5trtzllty8eqteifyw4zit, 1wx3vu5y4ic8dukeoxp9jh79w, 32ehg1wm714059vyzgltxy28l, eja2nphte2kxb19bz108zk7is, 6i3zlo12dwcjy0tcnls1e35k9",3973673553,197,654,3973644467,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",3973644473,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",3973644475,194,f0e5posm9z0oma2t3u9k1qy95,3973644469,59,"1, 28, 29, 17, 21, 3, 7, 5, 10, 31, 27, 11, 14, 16, 20, 24, 44, 55, 63, 93",3973644471,130,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496571077,2,32,1,0,0,121le8unjfzug3iu9pgkqa1c7,1,0,0,2023-01-11T18:00:22.964Z,2023-01-11T18:00:23Z,3973674195,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496571071,2,32,1,0,0,750ustvk4jfqmo8q4gnrcxy7z,1,0,0,2023-01-11T18:00:22.964Z,2023-01-14T02:23:58Z,3973674169,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496571081,3,1,1,0,0,750ustvk4jfqmo8q4gnrcxy7z,1,50,50.3,2023-01-11T18:00:22.967Z,2023-01-12T02:16:43Z,3973674225,279,S,3973674219,212,13.0,3974247825,178,,3973674215,140,39.5,3973674213,56,Back,3973674221,213,2.6,3973674217,141,60.4,,,,9yfnfwqog4y572aoe2iztnbv9,L. Blas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496571121,4,1,1,0,3,750ustvk4jfqmo8q4gnrcxy7z,1,38.9,59.6,2023-01-11T18:00:26.212Z,2023-01-12T05:35:59Z,3973674431,56,Right,3973674441,1,,3974247937,178,,3973674429,155,,3973674439,213,5.6,3973674433,140,75.8,3973674435,141,14.0,3973674437,212,49.6,4a7x84pflda40oka94y36gwk,Q. Merlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496637289,759,44,1,0,5,750ustvk4jfqmo8q4gnrcxy7z,1,77.1,17.4,2023-01-11T18:00:28.850Z,2023-01-12T05:35:58Z,3974044709,56,Right,3974156923,233,991,3974044713,286,,,,,,,,,,,,,,,,,7k0r5crdh9blj3edt31zwy0dm,E. Guessand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496637251,991,44,1,0,5,121le8unjfzug3iu9pgkqa1c7,0,22.9,82.6,2023-01-11T18:00:28.851Z,2023-01-12T05:35:58Z,3974044571,285,,3974156927,233,759,3974044569,56,Back,,,,,,,,,,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496571123,5,1,1,0,5,750ustvk4jfqmo8q4gnrcxy7z,0,77.8,19.3,2023-01-11T18:00:28.953Z,2023-01-12T05:35:57Z,3974248461,388,,3973674449,140,90.6,3973674455,213,0.3,3973674453,212,14.1,3973674447,56,Center,3973674445,3,,3973674451,141,25.6,,,,7k0r5crdh9blj3edt31zwy0dm,E. Guessand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496571133,3,49,1,0,7,121le8unjfzug3iu9pgkqa1c7,1,14.4,76.5,2023-01-11T18:00:30.188Z,2023-01-12T05:35:57Z,,,,,,,,,,,,,,,,,,,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
