id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2479772643,19,1,1,0,45,be2k34rut1lz79jxenabttqlc,1,19.3,90.1,2022-10-30T19:46:10.724Z,2022-10-31T04:21:28Z,3885290985,56,Back,3885292605,212,6.8,3885839585,178,,3885292607,213,3.1,3885292603,141,90.9,3885292601,140,12.8,,,,,,,3pz4ro9b1u6u45gs7d6apmo5x,R. Cabella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479772651,3,43,1,0,45,121le8unjfzug3iu9pgkqa1c7,1,0,0,2022-10-30T19:46:11.564Z,2022-10-30T19:46:32Z,3885291001,56,Right,3885291965,144,7,3885291017,233,19,3885291003,286,0,,,,,,,,,,,,,46acb400oivj94jwu3i3lrxsl,D. Da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479772691,20,1,1,0,47,be2k34rut1lz79jxenabttqlc,1,15,99.7,2022-10-30T19:46:13.498Z,2022-10-31T04:21:27Z,3885839627,178,,3885291241,56,Back,3885291253,213,6.2,3885291249,141,97.6,3885291245,140,29.0,3885291251,212,14.8,,,,,,,8jjep8bx1jpjuf8firxccc549,Tiago Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479772695,21,4,1,0,49,be2k34rut1lz79jxenabttqlc,1,25.1,99,2022-10-30T19:46:15.260Z,2022-10-31T04:21:26Z,3885291275,265,,3885291271,56,Back,3885291377,233,4,3885291269,13,,3885291273,152,,3885291277,285,,,,,,,,5ixupu8etas04im7097qhb1ed,Ismaily,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479772709,4,4,1,0,49,121le8unjfzug3iu9pgkqa1c7,0,74.9,1,2022-10-30T19:46:15.261Z,2022-10-31T04:21:26Z,3885291341,152,,3885291401,233,21,3885291343,265,,3885291337,13,,3885291345,286,,3885291339,56,Right,3885839687,178,,,,,8jt4vsixxoqp4uvskyfl7k222,M. Gusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479772979,22,1,1,1,24,be2k34rut1lz79jxenabttqlc,0,27.5,96,2022-10-30T19:46:50.522Z,2022-10-31T04:21:26Z,3885293095,213,6.2,3885293089,140,86.9,3885293085,152,,3885293083,155,,3885839781,178,,3885293087,56,Left,3885293081,5,,3885293093,212,62.5,8jjep8bx1jpjuf8firxccc549,Tiago Djaló,3885293097,1,3885293091,141,90.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479772987,5,49,1,1,29,121le8unjfzug3iu9pgkqa1c7,1,13.4,7.6,2022-10-30T19:46:55.027Z,2022-10-31T04:21:25Z,,,,,,,,,,,,,,,,,,,,,,,,,46acb400oivj94jwu3i3lrxsl,D. Da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479772995,6,1,1,1,29,121le8unjfzug3iu9pgkqa1c7,0,13.4,7.6,2022-10-30T19:46:55.061Z,2022-10-31T04:21:25Z,3885293195,1,,3885293183,157,,3885293187,140,33.5,3885293191,212,21.2,3885293185,56,Back,3885293193,213,6.2,3885293189,141,5.2,3885839857,178,,46acb400oivj94jwu3i3lrxsl,D. Da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479773015,23,1,1,1,32,be2k34rut1lz79jxenabttqlc,1,60.7,92.8,2022-10-30T19:46:58.268Z,2022-10-31T04:21:24Z,3885293301,56,Left,3885839885,178,,3885293307,212,7.8,3885293303,140,65.8,3885293305,141,84.4,3885293299,155,,3885293309,213,5.5,,,,5ixupu8etas04im7097qhb1ed,Ismaily,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479797573,480,49,1,1,33,be2k34rut1lz79jxenabttqlc,1,63.9,87.6,2022-10-30T19:46:59.372Z,2022-10-31T04:21:24Z,,,,,,,,,,,,,,,,,,,,,,,,,bfdco9clf3dwltaogfhv5v0et,André Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479773025,24,2,1,1,34,be2k34rut1lz79jxenabttqlc,1,66.1,88.3,2022-10-30T19:47:00.092Z,2022-10-31T04:21:23Z,3885293351,56,Center,3885293355,141,73.5,3885293353,140,74.2,3885839959,178,,3885293505,7,b8dd5q3n5irlkcv0ekzqhzc2x,,,,,,,,,,bfdco9clf3dwltaogfhv5v0et,André Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479773059,9,55,1,1,34,121le8unjfzug3iu9pgkqa1c7,1,23.6,14.3,2022-10-30T19:47:00.093Z,2022-10-31T04:21:23Z,,,,,,,,,,,,,,,,,,,,,,,,,46acb400oivj94jwu3i3lrxsl,D. Da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479773033,7,43,1,1,36,121le8unjfzug3iu9pgkqa1c7,1,0,0,2022-10-30T19:47:02.477Z,2022-10-30T19:47:07Z,3885293405,56,Back,3885293549,144,44,3885293407,285,0,,,,,,,,,,,,,,,,aftis8f2ahy7dhk5bp8co4q1h,J. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479773031,25,43,1,1,36,be2k34rut1lz79jxenabttqlc,1,0,0,2022-10-30T19:47:02.478Z,2022-10-30T19:47:05Z,3885293469,144,44,3885293397,56,Center,3885293399,286,0,,,,,,,,,,,,,,,,b8dd5q3n5irlkcv0ekzqhzc2x,J. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479773057,8,43,1,1,37,121le8unjfzug3iu9pgkqa1c7,1,0,0,2022-10-30T19:47:02.800Z,2022-10-30T19:47:08Z,3885293559,144,1,3885293529,212,10.3,3885293531,213,5.7,3885293525,140,30.1,3885293527,141,21.2,3885293523,56,Back,3885293521,3,0,,,,aftis8f2ahy7dhk5bp8co4q1h,J. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479773223,10,1,1,1,54,121le8unjfzug3iu9pgkqa1c7,1,28.4,19.8,2022-10-30T19:47:19.999Z,2022-10-31T04:21:22Z,3885294425,212,25.3,3885361625,189,,3885294409,5,,3885294419,56,Back,3885840257,178,,3885294421,140,11.1,3885294427,213,2.4,3885294417,241,,46acb400oivj94jwu3i3lrxsl,D. Da Silva,3885294423,141,,,,45.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479773231,11,1,1,1,58,121le8unjfzug3iu9pgkqa1c7,1,10.9,44,2022-10-30T19:47:24.462Z,2022-10-31T04:21:22Z,3885294467,56,Back,3885294475,213,0.9,3885294473,212,40.7,3885840373,178,,3885294477,1,,3885294469,140,34.2,3885294471,141,91.8,3885294465,155,,d3mss0i879krqrk1owzmj2c45,Anthony Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479773235,12,1,1,2,1,121le8unjfzug3iu9pgkqa1c7,1,36.1,98.2,2022-10-30T19:47:26.784Z,2022-10-31T04:21:21Z,3885294503,140,32.9,3885294507,212,10.8,3885294501,56,Back,3885840541,178,,3885294509,213,4.4,3885294505,141,83.1,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479773267,13,1,1,2,2,121le8unjfzug3iu9pgkqa1c7,1,34.4,82.4,2022-10-30T19:47:28.249Z,2022-10-31T04:21:21Z,3885294719,213,3.0,3885294717,212,18.2,3885840635,178,,3885294711,141,87.3,3885294703,56,Back,3885294707,140,17.4,,,,,,,412hlm2edd05jd1ad597brcvd,H. Aouar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479773289,14,1,1,2,7,121le8unjfzug3iu9pgkqa1c7,1,14.5,88.8,2022-10-30T19:47:33.127Z,2022-10-31T04:21:20Z,3885840699,178,,3885294823,212,25.9,3885294809,56,Back,3885294825,213,6.3,3885294815,140,39.2,3885294805,155,,3885294819,141,87.9,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479773303,15,1,1,2,9,121le8unjfzug3iu9pgkqa1c7,1,37.1,87.2,2022-10-30T19:47:34.990Z,2022-10-31T04:21:19Z,3885294883,56,Back,3885294887,141,91.7,3885294881,3,,3885294889,212,3.1,3885294891,213,1.7,3885294885,140,36.6,3885840765,388,,,,,f4cykd65su8xbme6xdc1iw7o5,A. Lacazette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479773327,16,1,1,2,10,121le8unjfzug3iu9pgkqa1c7,1,36.9,91.2,2022-10-30T19:47:36.375Z,2022-10-31T04:21:19Z,3885294985,213,0.2,3885294977,56,Left,3885840823,178,,3885294981,141,96.6,3885294979,140,55.7,3885294983,212,20.1,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479773329,17,1,1,2,13,121le8unjfzug3iu9pgkqa1c7,0,53,99.1,2022-10-30T19:47:39.194Z,2022-10-31T04:21:18Z,3885295003,213,5.5,3885294999,141,94.7,3885294995,56,Left,3885295001,212,4.4,3885840883,178,,3885294997,140,56.1,,,,,,,f4cykd65su8xbme6xdc1iw7o5,A. Lacazette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479773341,26,61,1,2,13,be2k34rut1lz79jxenabttqlc,1,47.3,3.2,2022-10-30T19:47:39.216Z,2022-10-31T04:21:18Z,3885295111,56,Back,3885840935,178,,,,,,,,,,,,,,,,,,,,7c0b5fz3m1uw0fwpm051e6rfu,B. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479773349,18,61,1,2,14,121le8unjfzug3iu9pgkqa1c7,0,54.2,90.7,2022-10-30T19:47:39.866Z,2022-10-31T04:21:17Z,3885841111,178,,3885295147,56,Left,,,,,,,,,,,,,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479879893,1018,67,1,2,16,be2k34rut1lz79jxenabttqlc,1,33.1,5.6,2022-10-30T19:47:41.889Z,2022-10-31T04:21:17Z,3885874089,233,906,,,,,,,,,,,,,,,,,,,,,,7c0b5fz3m1uw0fwpm051e6rfu,B. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479879891,906,67,1,2,16,121le8unjfzug3iu9pgkqa1c7,0,66.9,94.4,2022-10-30T19:47:41.890Z,2022-10-31T04:21:17Z,3885874095,233,1018,,,,,,,,,,,,,,,,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479773371,28,61,1,2,16,be2k34rut1lz79jxenabttqlc,0,32.9,3,2022-10-30T19:47:41.942Z,2022-10-31T04:21:16Z,3885841155,178,,3885295315,56,Back,,,,,,,,,,,,,,,,,,,7c0b5fz3m1uw0fwpm051e6rfu,B. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479773385,19,5,1,2,17,121le8unjfzug3iu9pgkqa1c7,1,62.7,101.3,2022-10-30T19:47:43.455Z,2022-10-31T00:54:07Z,3885295621,233,29,3885295387,56,Left,3885295389,347,,,,,,,,,,,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479773395,29,5,1,2,17,be2k34rut1lz79jxenabttqlc,0,37.3,-1.3,2022-10-30T19:47:43.455Z,2022-10-31T00:54:07Z,3885295405,56,Back,3885295637,233,19,3885295411,347,,,,,,,,,,,,,,,,,bfdco9clf3dwltaogfhv5v0et,André Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479773365,27,43,1,2,18,be2k34rut1lz79jxenabttqlc,1,0,0,2022-10-30T19:47:43.998Z,2022-10-30T19:48:34Z,3885297321,144,49,,,,,,,,,,,,,,,,,,,,,,7c0b5fz3m1uw0fwpm051e6rfu,B. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479773453,20,1,1,2,32,121le8unjfzug3iu9pgkqa1c7,1,68.5,100,2022-10-30T19:47:57.911Z,2022-10-31T04:21:16Z,3885295761,141,96.3,3885295759,140,52.9,3885295757,56,Left,3885295765,213,3.3,3885295763,212,16.7,3885295755,107,,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479773467,21,1,1,2,35,121le8unjfzug3iu9pgkqa1c7,1,52.4,90.2,2022-10-30T19:48:01.118Z,2022-10-31T04:21:15Z,3885295839,212,20.6,3885295835,140,34.7,3885295837,141,77.1,3885295833,56,Back,3885841371,178,,3885295841,213,3.6,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
