id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/10/value,qualifier/8/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2515194475,9,1,1,0,21,be2k34rut1lz79jxenabttqlc,1,37.5,80.2,2023-03-04T16:01:40.103Z,2023-03-05T04:18:41Z,4073802515,178,,4071663223,212,12.9,4071663219,140,37.5,4071663221,141,61.2,4071663217,56,Back,4071663225,213,4.7,,,,,,,e5xxqwz0sdlwkkmp8bgs1k6w9,T. Weah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515194509,10,1,1,0,22,be2k34rut1lz79jxenabttqlc,1,38.5,59.1,2023-03-04T16:01:41.003Z,2023-03-05T04:18:40Z,4071663381,140,27.8,4071663383,141,69.0,4071663387,213,2.6,4071663385,212,13.1,4073802831,178,,4071663379,56,Back,,,,,,,31sljkjull0n7082fed26stzp,B. André,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515194703,11,1,1,0,34,be2k34rut1lz79jxenabttqlc,1,35.3,51.3,2023-03-04T16:01:53.496Z,2023-03-05T04:18:36Z,4071664365,141,11.8,4071664363,140,36.8,4071664367,212,26.9,4071664369,213,4.8,4071664361,56,Back,4073803523,178,,,,,,,,8jjep8bx1jpjuf8firxccc549,Tiago Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515194805,12,1,1,0,38,be2k34rut1lz79jxenabttqlc,1,43.4,9.6,2023-03-04T16:01:57.310Z,2023-03-05T04:18:35Z,4073803889,178,,4071664831,141,31.8,4071664837,213,2.3,4071664833,212,21.2,4071664825,56,Back,4071664829,140,29.2,,,,,,,fij46jr9fq43444gr1y8tl9l,G. Gudmundsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515194829,13,1,1,0,46,be2k34rut1lz79jxenabttqlc,0,38.7,29.3,2023-03-04T16:02:05.262Z,2023-03-05T04:18:32Z,4073804153,178,,4071664945,56,Center,4071664947,140,61.2,4071664951,212,23.7,4071664949,141,27.4,4071664953,213,6.2,,,,,,,e211nih87ou9t8crzjbbzhexh,José Fonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515194835,3,8,1,0,47,3xedluek08t2ka7oypwuullcn,1,45.3,74.3,2023-03-04T16:02:06.039Z,2023-03-05T04:18:32Z,4073013497,383,,4073804523,178,,4071664981,56,Back,,,,,,,,,,,,,,,,3h62hv3ksrnl7n7di2b080y51,S. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515194841,4,49,1,0,48,3xedluek08t2ka7oypwuullcn,1,46.8,83.2,2023-03-04T16:02:07.157Z,2023-03-05T04:18:31Z,,,,,,,,,,,,,,,,,,,,,,,,,3h62hv3ksrnl7n7di2b080y51,S. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515194939,5,1,1,0,49,3xedluek08t2ka7oypwuullcn,1,48.7,85.6,2023-03-04T16:02:07.598Z,2023-03-05T04:18:30Z,4071665517,213,0.0,4071665513,141,86.3,4071665511,140,68.9,4073805081,178,,4071665515,212,21.2,4071665509,56,Left,,,,,,,3h62hv3ksrnl7n7di2b080y51,S. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515194993,6,1,1,0,55,3xedluek08t2ka7oypwuullcn,1,86.1,82.4,2023-03-04T16:02:14.045Z,2023-03-05T04:18:27Z,4071672987,210,15,4071672989,154,,4071665797,141,68.5,4071665793,56,Center,4071665799,212,13.4,4071665795,140,95.2,4073805403,178,,4071665801,213,5.5,64ubq0xra74xaunooi8knyajt,L. Openda,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515194997,7,15,1,0,57,3xedluek08t2ka7oypwuullcn,1,96,69.5,2023-03-04T16:02:15.605Z,2023-03-05T04:18:27Z,4071666725,146,99.2,4071665827,22,,4071666427,72,,4071667239,233,14,4071666727,147,56.1,4073805735,178,,4071666697,102,52.3,4071673007,154,,3h62hv3ksrnl7n7di2b080y51,S. Fofana,,4071673005,29,4071665829,65,4071673015,328,4071665831,56,Center,4071666689,76,4071673009,55,6,4071666703,103,4.4,,,,,,,,,,,,,,,,,
2515195093,14,10,1,0,57,be2k34rut1lz79jxenabttqlc,1,0.8,43.9,2023-03-04T16:02:15.946Z,2023-03-05T04:18:26Z,4071666339,182,,4071666345,56,Back,4071667271,233,7,4073016109,376,,4071667111,174,,4071667117,179,,,,,,,,8h5jl1u3p8sr2pwdmyxl14416,L. Chevalier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515195157,15,12,1,0,59,be2k34rut1lz79jxenabttqlc,1,11.2,51.3,2023-03-04T16:02:17.693Z,2023-03-05T04:18:25Z,4073806079,178,,4071666619,213,5.2,4071666617,212,39.9,4071666613,140,28.4,4071666651,167,,4071666611,56,Back,4071666615,141,0.0,,,,a35r6fa79ipqqktiff3uhz6j9,J. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515195103,8,5,1,1,2,3xedluek08t2ka7oypwuullcn,1,72.6,101.2,2023-03-04T16:02:20.685Z,2023-03-05T00:48:24Z,4071666371,347,,4071666367,56,Left,4071666737,233,16,,,,,,,,,,,,,,,,3h62hv3ksrnl7n7di2b080y51,S. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515195161,16,5,1,1,2,be2k34rut1lz79jxenabttqlc,0,27.4,-1.2,2023-03-04T16:02:20.685Z,2023-03-05T00:48:24Z,4071666761,233,8,4071666637,56,Back,4071666639,347,,,,,,,,,,,,,,,,,e5xxqwz0sdlwkkmp8bgs1k6w9,T. Weah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515195255,9,1,1,1,6,3xedluek08t2ka7oypwuullcn,1,66.8,100,2023-03-04T16:02:24.862Z,2023-03-05T04:18:25Z,4071667171,140,43.9,4071667179,1,,4071667177,213,3.4,4071667173,141,92.4,4071667167,107,,4071667169,56,Back,4071667175,212,24.9,,,,qt2jl9zxkj4lxqzeydbb6hg5,M. Haïdara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515195305,10,1,1,1,13,3xedluek08t2ka7oypwuullcn,1,34,68.6,2023-03-04T16:02:31.842Z,2023-03-05T04:18:24Z,4071667399,141,37.3,4071667397,140,29.2,4071667403,213,4.5,4071667395,56,Back,4071667401,212,21.9,4073806857,178,,,,,,,,4ezld812zytvbokz97jwycgkp,K. Danso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515195399,11,1,1,1,16,3xedluek08t2ka7oypwuullcn,1,26.7,47.4,2023-03-04T16:02:34.711Z,2023-03-05T04:18:23Z,4073807061,178,,4071667909,140,10.2,4071667907,56,Back,4071667911,141,62.9,4071667913,212,20.3,4071667915,213,2.6,,,,,,,4t4u4725escxjm2gwz5e7lpsl,J. Gradit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515195463,12,1,1,1,21,3xedluek08t2ka7oypwuullcn,1,11.5,70.2,2023-03-04T16:02:40.255Z,2023-03-05T04:18:22Z,4071668273,1,,4071668265,140,26.7,4071668271,213,5.1,4073808045,178,,4071668267,141,4.6,4071668263,56,Back,4071668269,212,47.4,,,,25cggz2egeqce47yijxadsslx,B. Samba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515195471,13,61,1,1,24,3xedluek08t2ka7oypwuullcn,0,30.1,6.8,2023-03-04T16:02:42.791Z,2023-03-05T04:18:21Z,4073808497,178,,4071668321,56,Back,,,,,,,,,,,,,,,,,,,bt4yy465bb33u7phdhnlr6pcl,P. Frankowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515195473,17,49,1,1,25,be2k34rut1lz79jxenabttqlc,1,57.5,94.4,2023-03-04T16:02:44.509Z,2023-03-05T04:18:21Z,,,,,,,,,,,,,,,,,,,,,,,,,e5xxqwz0sdlwkkmp8bgs1k6w9,T. Weah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515195531,18,1,1,1,26,be2k34rut1lz79jxenabttqlc,1,57.7,95.2,2023-03-04T16:02:44.593Z,2023-03-05T04:18:20Z,4071668645,141,83.3,4071668641,56,Left,4071668647,212,13.9,4071668643,140,68.5,4071668649,213,5.7,4073809045,178,,,,,,,,e5xxqwz0sdlwkkmp8bgs1k6w9,T. Weah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515195619,19,1,1,1,29,be2k34rut1lz79jxenabttqlc,1,58.7,93.3,2023-03-04T16:02:47.617Z,2023-03-05T04:18:19Z,4071669035,141,77.6,4071669033,140,59.3,4073809533,178,,4071669037,212,10.7,4071669039,213,4.8,4071669031,56,Center,,,,,,,a35r6fa79ipqqktiff3uhz6j9,J. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515195631,20,50,1,1,31,be2k34rut1lz79jxenabttqlc,1,50.3,76,2023-03-04T16:02:49.788Z,2023-03-05T04:18:18Z,4071669077,56,Center,4071669201,233,14,4071669079,286,,,,,,,,,,,,,,,,,bfdco9clf3dwltaogfhv5v0et,André Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515195585,14,7,1,1,31,3xedluek08t2ka7oypwuullcn,0,49.7,24,2023-03-04T16:02:50.156Z,2023-03-05T04:18:17Z,4073025835,385,,4073811277,178,,4071669125,233,20,4071668873,285,,4071668871,56,Back,,,,,,,,,,c8u45gxriyq1rup5fpr30xrdh,A. Thomasson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515195635,21,61,1,1,31,be2k34rut1lz79jxenabttqlc,1,49.4,77.1,2023-03-04T16:02:50.201Z,2023-03-05T04:18:17Z,4071669099,56,Back,4073811545,178,,,,,,,,,,,,,,,,,,,,bfdco9clf3dwltaogfhv5v0et,André Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515195627,15,49,1,1,32,3xedluek08t2ka7oypwuullcn,1,53.4,29.2,2023-03-04T16:02:50.756Z,2023-03-05T04:18:16Z,,,,,,,,,,,,,,,,,,,,,,,,,64ubq0xra74xaunooi8knyajt,L. Openda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515195725,16,4,1,1,34,3xedluek08t2ka7oypwuullcn,1,66.5,30.9,2023-03-04T16:02:53.149Z,2023-03-05T04:18:15Z,4071669597,233,22,4071669545,13,,4071669553,286,,4071669549,152,,4071669551,265,,4071669547,56,Center,,,,,,,64ubq0xra74xaunooi8knyajt,L. Openda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515195703,22,4,1,1,34,be2k34rut1lz79jxenabttqlc,0,33.5,69.1,2023-03-04T16:02:53.150Z,2023-03-05T04:18:15Z,4073812597,178,,4071669639,233,16,4071669433,56,Back,4071669437,265,,4071669439,285,,4071669431,13,,4071669435,152,,,,,bfdco9clf3dwltaogfhv5v0et,André Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515195923,23,17,1,1,39,be2k34rut1lz79jxenabttqlc,1,0,0,2023-03-04T16:02:57.821Z,2023-03-05T00:50:18Z,4071670431,31,,4071670433,393,,4071670435,13,243,,,,,,,,,,,,,,,,bfdco9clf3dwltaogfhv5v0et,André Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515198025,17,1,1,3,0,3xedluek08t2ka7oypwuullcn,0,71.8,36.2,2023-03-04T16:04:18.944Z,2023-03-05T04:18:14Z,4071680925,212,25.2,4071680915,56,Center,4071680927,213,0.5,4071680919,140,93.1,4071680921,141,53.4,4071680899,5,,4071680903,155,,4071680907,152,,d9q12xp4h8nhtjxl5il3vufh1,A. Fulgini,,4073813549,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515198115,24,12,1,3,1,be2k34rut1lz79jxenabttqlc,1,6.6,43.6,2023-03-04T16:04:20.235Z,2023-03-05T04:18:14Z,4071681355,56,Back,4071681359,141,15.5,4071681357,140,28.7,4073813973,388,,4071681361,212,30.1,4071681363,213,5.6,4071681411,15,,,,,8jjep8bx1jpjuf8firxccc549,Tiago Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515198295,18,1,1,3,8,3xedluek08t2ka7oypwuullcn,1,80.7,89.6,2023-03-04T16:04:27.075Z,2023-03-05T04:18:11Z,4073043679,224,,4071682323,212,24.2,4071682327,213,5.1,4073043683,72,,4071682315,141,57.3,4071682307,140,90.3,4071682303,56,Center,4071682295,2,,3h62hv3ksrnl7n7di2b080y51,S. Fofana,,4073814763,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515198361,19,1,1,3,10,3xedluek08t2ka7oypwuullcn,1,89,59.4,2023-03-04T16:04:29.187Z,2023-03-05T04:18:10Z,4071682735,213,3.0,4071682727,56,Center,4071682729,140,79.5,4073815077,178,,4071682733,212,10.1,4071682731,141,62.1,,,,,,,64ubq0xra74xaunooi8knyajt,L. Openda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515198401,20,1,1,3,13,3xedluek08t2ka7oypwuullcn,1,77.4,60.8,2023-03-04T16:04:32.326Z,2023-03-05T04:18:10Z,4071682929,212,5.3,4071682927,141,68.5,4071682923,56,Center,4073815807,178,,4071682931,213,1.5,4071682925,140,77.8,,,,,,,4ezld812zytvbokz97jwycgkp,K. Danso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515198503,21,1,1,3,14,3xedluek08t2ka7oypwuullcn,1,75.5,68.5,2023-03-04T16:04:33.460Z,2023-03-05T04:18:09Z,4071683455,56,Left,4071683461,212,17.8,4073816255,178,,4071683463,213,0.8,4071683457,140,87.6,4071683459,141,86.9,,,,,,,5jrt4as7f9xt1i1enj2dxx65m,S. Abdul Samed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515620935,961,43,1,3,17,3xedluek08t2ka7oypwuullcn,1,0,0,2023-03-04T16:04:36.227Z,2023-03-05T01:43:37Z,4073964171,144,67,4073963251,233,1423,,,,,,,,,,,,,,,,,,,3h62hv3ksrnl7n7di2b080y51,S. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515620923,1423,43,1,3,17,be2k34rut1lz79jxenabttqlc,1,0,0,2023-03-04T16:04:36.228Z,2023-03-05T01:43:37Z,4073964205,144,67,4073963299,233,961,,,,,,,,,,,,,,,,,,,fij46jr9fq43444gr1y8tl9l,G. Gudmundsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515621211,1427,83,1,3,17,be2k34rut1lz79jxenabttqlc,1,17,16.4,2023-03-04T16:04:36.228Z,2023-03-05T04:18:07Z,4073964701,399,154344,,,,,,,,,,,,,,,,,,,,,,fij46jr9fq43444gr1y8tl9l,G. Gudmundsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515198525,22,1,1,3,18,3xedluek08t2ka7oypwuullcn,0,82,81.1,2023-03-04T16:04:36.616Z,2023-03-05T04:18:06Z,4071683571,213,4.8,4071683565,140,82.3,4073816855,178,,4071683569,212,7.4,4071683567,141,70.3,4071683563,56,Center,,,,,,,3h62hv3ksrnl7n7di2b080y51,S. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515198581,25,49,1,3,18,be2k34rut1lz79jxenabttqlc,1,18.9,31.3,2023-03-04T16:04:37.306Z,2023-03-05T04:18:06Z,,,,,,,,,,,,,,,,,,,,,,,,,a35r6fa79ipqqktiff3uhz6j9,J. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515198747,26,1,1,3,19,be2k34rut1lz79jxenabttqlc,1,18.7,30.5,2023-03-04T16:04:38.076Z,2023-03-05T04:18:05Z,4073817645,178,,4071684609,56,Back,4071684617,213,5.0,4071684613,141,7.4,4071684611,140,22.9,4071684615,212,16.3,,,,,,,a35r6fa79ipqqktiff3uhz6j9,J. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515454145,948,3,1,3,21,be2k34rut1lz79jxenabttqlc,0,28.3,9,2023-03-04T16:04:40.520Z,2023-03-05T04:18:04Z,4073046633,465,,4073046631,285,,4073046635,467,3h62hv3ksrnl7n7di2b080y51,4073046629,56,Back,4073818067,178,,,,,,,,,,,fij46jr9fq43444gr1y8tl9l,G. Gudmundsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515198759,27,4,1,3,22,be2k34rut1lz79jxenabttqlc,1,31.6,4,2023-03-04T16:04:41.196Z,2023-03-05T04:18:04Z,4071684823,233,23,4071684687,152,,4071684683,294,,4071684689,285,,4071684681,13,,4071684685,56,Back,,,,,,,fij46jr9fq43444gr1y8tl9l,G. Gudmundsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515198773,23,4,1,3,22,3xedluek08t2ka7oypwuullcn,0,68.4,96,2023-03-04T16:04:41.197Z,2023-03-05T04:18:03Z,4071684767,286,,4071684761,56,Left,4071684765,152,,4071684871,233,27,4071684755,13,,4073818227,178,,4071684757,294,,,,,3h62hv3ksrnl7n7di2b080y51,S. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515199391,28,1,1,3,37,be2k34rut1lz79jxenabttqlc,1,31.8,7,2023-03-04T16:04:56.331Z,2023-03-05T04:18:03Z,4071688019,141,26.4,4071688021,212,16.5,4071688013,152,,4071688017,140,22.4,4071688023,213,2.2,4071688011,5,,4071688015,56,Back,4073818663,178,,fij46jr9fq43444gr1y8tl9l,G. Gudmundsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515199659,29,1,1,3,45,be2k34rut1lz79jxenabttqlc,1,29,39.6,2023-03-04T16:05:04.376Z,2023-03-05T04:18:01Z,4071689367,141,55.4,4071689363,56,Back,4071689369,212,11.6,4073819067,178,,4071689365,140,24.8,4071689371,213,2.0,,,,,,,e211nih87ou9t8crzjbbzhexh,José Fonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515199841,30,1,1,3,52,be2k34rut1lz79jxenabttqlc,1,35.5,29.8,2023-03-04T16:05:10.849Z,2023-03-05T04:17:58Z,4071690359,56,Back,4071690367,212,12.6,4071690363,141,40.1,4071690369,213,2.6,4071690361,140,25.5,4073819337,178,,,,,,,,31sljkjull0n7082fed26stzp,B. André,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
