id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/9/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/14/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2451582087,9,1,1,0,18,71ajatxnuhc5cnm3xvgdky49w,1,52.2,54,2022-08-27T15:00:27.445Z,2022-08-28T04:21:47Z,3735362693,140,47.3,3735362697,212,5.7,3738226109,178,,3735362691,56,Back,3735362699,213,2.7,3735362695,141,57.5,,,,,,,am0pcyvtaws1i69jt09dgnsnp,L. Ajorque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451582101,10,1,1,0,19,71ajatxnuhc5cnm3xvgdky49w,0,49.7,60.3,2022-08-27T15:00:28.583Z,2022-08-28T04:21:47Z,3738226383,388,,3735362781,212,19.9,3735362783,213,5.4,3735362779,141,37.7,3735362775,56,Center,3735362777,140,61.7,3735362769,3,,,,,950o8rjqvnl5bnidq2dc3fglx,K. Gameiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451582121,3,1,1,0,21,9bxav814mkuhueiyivyive82d,1,38.5,52,2022-08-27T15:00:30.084Z,2022-08-28T04:21:47Z,3735362861,212,17.5,3738226787,388,,3735362859,141,73.3,3735362855,56,Back,3735362863,213,2.2,3735362853,3,,3735362857,140,29.1,,,,54juxpmaqnby6kht5j87caoyd,A. Coeff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451582127,4,49,1,0,22,9bxav814mkuhueiyivyive82d,1,33.5,62.2,2022-08-27T15:00:31.358Z,2022-08-28T04:21:46Z,,,,,,,,,,,,,,,,,,,,,,,,,ea2tv9xaerk3oy6dr45ff3kd1,Q. Bernard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451582145,5,1,1,0,22,9bxav814mkuhueiyivyive82d,0,33.5,62.2,2022-08-27T15:00:31.391Z,2022-08-28T04:21:46Z,3735362945,1,,3735362937,140,58.2,3735362933,157,,3735362941,212,26.4,3738227381,178,,3735362943,213,0.2,3735362939,141,69.4,3735362935,56,Center,ea2tv9xaerk3oy6dr45ff3kd1,Q. Bernard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451582189,11,1,1,0,26,71ajatxnuhc5cnm3xvgdky49w,0,42.6,33.8,2022-08-27T15:00:34.813Z,2022-08-28T04:21:46Z,3738227693,388,,3735363151,212,31.1,3735363153,213,5.4,3735363149,141,0.0,3735363145,56,Right,3735363143,3,,3735363147,140,61.1,,,,4jal44qeyp9ur58768qre5uqd,M. Le Marchand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451582353,6,5,1,0,28,9bxav814mkuhueiyivyive82d,1,33.9,101.9,2022-08-27T15:00:37.195Z,2022-08-28T01:04:12Z,3735363969,347,,3735363967,56,Back,3735363971,233,12,,,,,,,,,,,,,,,,ea2tv9xaerk3oy6dr45ff3kd1,Q. Bernard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451582191,12,5,1,0,28,71ajatxnuhc5cnm3xvgdky49w,0,66.1,-1.9,2022-08-27T15:00:37.195Z,2022-08-28T01:04:12Z,3735363157,347,,3735363155,56,Right,3735363979,233,6,,,,,,,,,,,,,,,,4jal44qeyp9ur58768qre5uqd,M. Le Marchand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451582371,7,1,1,0,34,9bxav814mkuhueiyivyive82d,1,35.7,100,2022-08-27T15:00:43.557Z,2022-08-28T04:21:45Z,3735364071,212,9.8,3735364073,213,5.8,3735364065,56,Back,3735364069,141,95.4,3735364063,107,,3735364215,189,,3735364067,140,44.0,,,,ea2tv9xaerk3oy6dr45ff3kd1,Q. Bernard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451582377,8,61,1,0,43,9bxav814mkuhueiyivyive82d,1,54.7,90,2022-08-27T15:00:52.556Z,2022-08-28T04:21:45Z,3738228573,178,,3735364743,189,,3735364099,56,Left,,,,,,,,,,,,,,,,doc6xdg2vumiyoamostngr36d,M. Autret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451582359,13,61,1,0,44,71ajatxnuhc5cnm3xvgdky49w,1,32.1,0.5,2022-08-27T15:00:53.226Z,2022-08-28T04:21:44Z,3735364151,189,,3738228825,178,,3735364025,56,Back,,,,,,,,,,,,,,,,4jal44qeyp9ur58768qre5uqd,M. Le Marchand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451582391,9,5,1,0,44,9bxav814mkuhueiyivyive82d,1,61.6,101.6,2022-08-27T15:00:53.235Z,2022-08-28T01:04:29Z,3735364171,56,Left,3735364173,347,,3735364187,233,14,,,,,,,,,,,,,,,,co59rv08x22hk5itwibbwq191,G. Hein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451582379,14,5,1,0,44,71ajatxnuhc5cnm3xvgdky49w,0,38.4,-1.6,2022-08-27T15:00:53.235Z,2022-08-28T01:04:29Z,3735364111,347,,3735364109,56,Back,3735364207,233,9,,,,,,,,,,,,,,,,4jal44qeyp9ur58768qre5uqd,M. Le Marchand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451582423,10,1,1,0,50,9bxav814mkuhueiyivyive82d,1,61.2,100,2022-08-27T15:00:59.405Z,2022-08-28T04:21:44Z,3735364317,107,,3735364325,212,9.0,3735364319,56,Left,3735364327,213,4.7,3735364323,141,88.7,3735364321,140,61.2,,,,,,,ea2tv9xaerk3oy6dr45ff3kd1,Q. Bernard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451582441,11,1,1,0,51,9bxav814mkuhueiyivyive82d,1,60.4,76.9,2022-08-27T15:01:00.369Z,2022-08-28T04:21:44Z,3735364433,140,58.0,3735364437,212,15.0,3735364431,56,Left,3735364439,213,1.7,3738229987,178,,3735364435,141,98.6,,,,,,,co59rv08x22hk5itwibbwq191,G. Hein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451582461,12,1,1,0,53,9bxav814mkuhueiyivyive82d,1,56.8,98.2,2022-08-27T15:01:02.376Z,2022-08-28T04:21:43Z,3735364571,212,25.8,3735364569,141,80.2,3738230455,178,,3735364573,213,3.6,3735364565,56,Back,3735364567,140,35.2,,,,,,,ea2tv9xaerk3oy6dr45ff3kd1,Q. Bernard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451582503,13,1,1,0,57,9bxav814mkuhueiyivyive82d,1,34,76.8,2022-08-27T15:01:05.877Z,2022-08-28T04:21:43Z,3735364735,212,30.2,3735364737,213,3.7,3735364733,141,53.9,3735364731,140,9.4,3735364729,56,Back,3738230645,178,,,,,,,,54juxpmaqnby6kht5j87caoyd,A. Coeff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451582551,14,1,1,1,3,9bxav814mkuhueiyivyive82d,1,12.7,40,2022-08-27T15:01:12.053Z,2022-08-28T04:21:42Z,3738230825,178,,3735364989,212,39.6,3735364985,140,25.4,3735364983,56,Back,3735364987,141,94.8,3735364993,1,,3735364981,155,,3735364991,213,1.2,2t05pfvho7i9w9w01zcz3gz4l,B. Costil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451582561,15,1,1,1,7,9bxav814mkuhueiyivyive82d,0,28.3,92.7,2022-08-27T15:01:16.246Z,2022-08-28T04:21:41Z,3735365029,140,54.2,3735365031,141,71.2,3738231331,178,,3735365033,212,30.9,3735365027,56,Center,3735365035,213,5.8,,,,,,,54juxpmaqnby6kht5j87caoyd,A. Coeff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451582559,15,49,1,1,9,71ajatxnuhc5cnm3xvgdky49w,1,41.3,30.4,2022-08-27T15:01:17.958Z,2022-08-28T04:21:41Z,,,,,,,,,,,,,,,,,,,,,,,,,4jal44qeyp9ur58768qre5uqd,M. Le Marchand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451582579,16,1,1,1,9,71ajatxnuhc5cnm3xvgdky49w,1,41.3,29.9,2022-08-27T15:01:18.015Z,2022-08-28T04:21:41Z,3738231841,178,,3735365117,140,50.2,3735365119,141,24.1,3735365115,56,Center,3735365123,213,5.9,3735365121,212,10.1,,,,,,,4jal44qeyp9ur58768qre5uqd,M. Le Marchand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451582613,17,1,1,1,11,71ajatxnuhc5cnm3xvgdky49w,1,48.4,31.4,2022-08-27T15:01:19.870Z,2022-08-28T04:21:40Z,3735365265,213,3.1,3738232265,178,,3735365257,56,Back,3735365263,212,12.5,3735365261,141,31.8,3735365259,140,36.5,,,,,,,42vsnv2j6emkbynforgon4n2t,S. Prcić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451582619,18,1,1,1,13,71ajatxnuhc5cnm3xvgdky49w,1,36.5,39.1,2022-08-27T15:01:22.267Z,2022-08-28T04:21:39Z,3735365291,56,Back,3735365297,212,13.3,3735365293,140,33.8,3738232489,178,,3735365299,213,1.8,3735365295,141,58.2,,,,,,,4jal44qeyp9ur58768qre5uqd,M. Le Marchand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451582637,19,1,1,1,15,71ajatxnuhc5cnm3xvgdky49w,1,35.2,66.7,2022-08-27T15:01:23.971Z,2022-08-28T04:21:39Z,3738232749,178,,3735365363,56,Back,3735365367,141,37.7,3735365371,213,4.5,3735365369,212,20.0,3735365365,140,31.9,,,,,,,d5at3cowukpxiptq5ozcbe6s5,A. Djiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451582667,20,1,1,1,16,71ajatxnuhc5cnm3xvgdky49w,1,31.8,46.8,2022-08-27T15:01:25.396Z,2022-08-28T04:21:38Z,3738233047,178,,3735365517,56,Back,3735365525,212,11.8,3735365519,140,40.8,3735365523,141,36.4,3735365527,213,5.6,,,,,,,4jal44qeyp9ur58768qre5uqd,M. Le Marchand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451582701,21,1,1,1,20,71ajatxnuhc5cnm3xvgdky49w,1,44.9,32.8,2022-08-27T15:01:29.045Z,2022-08-28T04:21:37Z,3735365679,213,5.3,3735365675,141,4.1,3735365677,212,23.7,3735365673,140,57.7,3738233235,178,,3735365671,56,Right,,,,,,,42vsnv2j6emkbynforgon4n2t,S. Prcić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451582733,22,1,1,1,23,71ajatxnuhc5cnm3xvgdky49w,1,58.4,10.9,2022-08-27T15:01:32.335Z,2022-08-28T04:21:36Z,3738233421,178,,3735365811,140,40.1,3735365817,213,2.4,3735365813,141,38.2,3735365809,56,Back,3735365815,212,26.7,,,,,,,17acodpsoxkhha2iem2465ivp,T. Delaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451582809,23,1,1,1,26,71ajatxnuhc5cnm3xvgdky49w,1,41.8,43.2,2022-08-27T15:01:35.396Z,2022-08-28T04:21:36Z,3735366155,213,1.0,3735366147,56,Left,3735366157,1,,3735366153,212,43.7,3735366149,140,65.7,3735366145,155,,3735366151,141,95.9,3738233567,178,,4jal44qeyp9ur58768qre5uqd,M. Le Marchand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451582845,24,1,1,1,31,71ajatxnuhc5cnm3xvgdky49w,1,70.2,89.9,2022-08-27T15:01:40.519Z,2022-08-28T04:21:35Z,3735366319,213,4.0,3735366315,141,70.6,3735366311,56,Center,3738233775,178,,3735366313,140,60.0,3735366317,212,16.9,,,,,,,9ysk6656hj0na1hrizgt83k5x,D. Liénard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451582905,25,1,1,1,35,71ajatxnuhc5cnm3xvgdky49w,1,62.4,68.3,2022-08-27T15:01:43.860Z,2022-08-28T04:21:33Z,3738234043,178,,3735366563,155,,3735366575,1,,3735366567,140,84.4,3735366571,212,42.5,3735366573,213,5.3,3735366565,56,Right,3735366569,141,15.8,42vsnv2j6emkbynforgon4n2t,S. Prcić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451582931,26,1,1,1,38,71ajatxnuhc5cnm3xvgdky49w,1,82.5,10.1,2022-08-27T15:01:47.684Z,2022-08-28T04:21:33Z,3735366693,213,2.8,3735366687,140,62.9,3735366691,212,21.9,3738234279,178,,3735366685,56,Right,3735366689,141,20.9,,,,,,,17acodpsoxkhha2iem2465ivp,T. Delaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451582977,27,1,1,1,42,71ajatxnuhc5cnm3xvgdky49w,1,62.1,24.4,2022-08-27T15:01:51.254Z,2022-08-28T04:21:32Z,3735366905,140,51.5,3735366909,141,40.0,3735366911,212,15.4,3735366903,56,Center,3738234515,178,,3735366913,213,2.4,,,,,,,7bba28af7hqhh7ruo91x2mk9g,I. Doukouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451583035,28,1,1,1,46,71ajatxnuhc5cnm3xvgdky49w,1,53.7,49.8,2022-08-27T15:01:55.180Z,2022-08-28T04:21:31Z,3735367189,141,25.8,3735367185,56,Center,3735367193,213,4.9,3735367187,140,56.4,3738234743,178,,3735367191,212,16.6,,,,,,,4jal44qeyp9ur58768qre5uqd,M. Le Marchand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451583073,29,1,1,1,50,71ajatxnuhc5cnm3xvgdky49w,1,56.6,17.2,2022-08-27T15:01:59.532Z,2022-08-28T04:21:30Z,3735367359,140,59.9,3738235115,178,,3735367361,141,26.7,3735367363,212,7.3,3735367357,56,Center,3735367365,213,1.1,,,,,,,7bba28af7hqhh7ruo91x2mk9g,I. Doukouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451583101,30,1,1,1,52,71ajatxnuhc5cnm3xvgdky49w,1,53.7,25.3,2022-08-27T15:02:01.672Z,2022-08-28T04:21:30Z,3735367495,141,13.4,3735367501,212,10.6,3738236271,178,,3735367505,213,5.4,3735367493,140,60.2,3735367491,56,Right,,,,,,,42vsnv2j6emkbynforgon4n2t,S. Prcić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451583107,31,50,1,1,53,71ajatxnuhc5cnm3xvgdky49w,1,58.8,11.5,2022-08-27T15:02:02.431Z,2022-08-28T04:21:29Z,3735367529,286,,3735367527,56,Right,3735367671,233,16,,,,,,,,,,,,,,,,c8u45gxriyq1rup5fpr30xrdh,A. Thomasson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451583125,16,7,1,1,54,9bxav814mkuhueiyivyive82d,0,41.2,88.5,2022-08-27T15:02:03.502Z,2022-08-28T04:21:29Z,3735367603,56,Back,3736743303,385,,3738237135,178,,3735367631,233,31,3735367605,285,,,,,,,,,,,doc6xdg2vumiyoamostngr36d,M. Autret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451583191,32,1,1,1,56,71ajatxnuhc5cnm3xvgdky49w,0,46.6,12.8,2022-08-27T15:02:05.181Z,2022-08-28T04:21:28Z,3735367927,1,,3735367923,212,52.2,3735367919,140,94.1,3735367915,157,,3735367921,141,35.5,3735367925,213,0.3,3735367917,56,Center,3738237235,178,,7bba28af7hqhh7ruo91x2mk9g,I. Doukouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451583193,17,43,1,2,1,9bxav814mkuhueiyivyive82d,1,0,0,2022-08-27T15:02:09.985Z,2022-08-27T15:02:17Z,3735368331,144,49,,,,,,,,,,,,,,,,,,,,,,2t05pfvho7i9w9w01zcz3gz4l,B. Costil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451583283,18,52,1,2,6,9bxav814mkuhueiyivyive82d,1,13.8,51.6,2022-08-27T15:02:15.236Z,2022-08-28T04:21:27Z,3736744161,376,,3738237447,178,,,,,,,,,,,,,,,,,,,,2t05pfvho7i9w9w01zcz3gz4l,B. Costil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451583333,19,1,1,2,7,9bxav814mkuhueiyivyive82d,1,13.3,53,2022-08-27T15:02:16.344Z,2022-08-28T04:21:27Z,3735368533,213,1.2,3738237609,178,,3735368531,212,24.1,3735368529,141,86.3,3735368525,56,Back,3735368527,140,21.1,3735368523,123,,,,,2t05pfvho7i9w9w01zcz3gz4l,B. Costil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451583395,20,1,1,2,9,9bxav814mkuhueiyivyive82d,1,19.6,81,2022-08-27T15:02:18.266Z,2022-08-28T04:21:27Z,3735368811,213,0.9,3735368801,141,96.6,3735368805,212,13.2,3738237981,178,,3735368799,140,27.1,3735368795,56,Back,,,,,,,54juxpmaqnby6kht5j87caoyd,A. Coeff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451583411,21,1,1,2,15,9bxav814mkuhueiyivyive82d,1,41.7,93.4,2022-08-27T15:02:24.076Z,2022-08-28T04:21:25Z,3735368899,212,4.7,3735368895,140,45.3,3738238625,178,,3735368897,141,97.4,3735368893,56,Back,3735368901,213,0.6,,,,,,,ea2tv9xaerk3oy6dr45ff3kd1,Q. Bernard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451583425,22,1,1,2,15,9bxav814mkuhueiyivyive82d,0,47.9,97.1,2022-08-27T15:02:24.672Z,2022-08-28T04:21:25Z,3735368923,212,11.1,3735368919,140,37.4,3735368921,141,95.1,3735368925,213,3.3,3735368917,56,Back,3738238867,178,,,,,,,,doc6xdg2vumiyoamostngr36d,M. Autret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451583441,33,8,1,2,16,71ajatxnuhc5cnm3xvgdky49w,1,58.4,5.6,2022-08-27T15:02:25.060Z,2022-08-28T04:21:24Z,3738239177,178,,3736746009,385,,3735368987,56,Right,,,,,,,,,,,,,,,,950o8rjqvnl5bnidq2dc3fglx,K. Gameiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451583495,23,1,1,2,18,9bxav814mkuhueiyivyive82d,1,40,71,2022-08-27T15:02:27.008Z,2022-08-28T04:21:24Z,3735369247,140,24.6,3738239543,178,,3735369249,141,76.0,3735369245,56,Back,3735369253,213,2.9,3735369251,212,16.5,,,,,,,co59rv08x22hk5itwibbwq191,G. Hein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451583525,24,1,1,2,21,9bxav814mkuhueiyivyive82d,1,23.1,58.2,2022-08-27T15:02:30.289Z,2022-08-28T04:21:23Z,3735369397,213,4.9,3735369393,141,33.4,3735369391,140,26.4,3735369395,212,17.2,3735369389,56,Back,3738239721,178,,,,,,,,54juxpmaqnby6kht5j87caoyd,A. Coeff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
