id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2478350115,4,1,1,0,18,3xedluek08t2ka7oypwuullcn,1,20.4,1.1,2022-10-28T19:01:34.275Z,2022-10-29T05:50:55Z,3878220095,178,,3877695163,189,,3877695129,5,,3877695139,140,15.5,3877695143,212,18.2,3877695135,56,Back,3877695131,152,,3877695145,213,1.9,bt4yy465bb33u7phdhnlr6pcl,P. Frankowski,3877695141,141,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478350211,5,1,1,0,21,3xedluek08t2ka7oypwuullcn,1,14.7,19.8,2022-10-28T19:01:36.572Z,2022-10-29T05:50:54Z,3878220113,178,,3877695617,212,18.3,3877695619,213,1.3,3877695613,140,19.6,3877695611,56,Back,3877695615,141,45.7,,,,,,,4t4u4725escxjm2gwz5e7lpsl,J. Gradit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478350247,6,1,1,0,29,3xedluek08t2ka7oypwuullcn,1,28.7,48.2,2022-10-28T19:01:44.623Z,2022-10-29T05:50:52Z,3878220125,178,,3877695773,212,16.6,3877695771,141,24.0,3877695775,213,4.8,3877695769,140,30.4,3877695767,56,Back,,,,,,,4ezld812zytvbokz97jwycgkp,K. Danso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478350271,7,1,1,0,31,3xedluek08t2ka7oypwuullcn,1,34,24.9,2022-10-28T19:01:47.163Z,2022-10-29T05:50:51Z,3877695907,212,14.9,3877695909,213,5.2,3877695903,140,40.9,3878220145,178,,3877695901,56,Back,3877695905,141,5.8,,,,,,,4t4u4725escxjm2gwz5e7lpsl,J. Gradit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478350287,8,1,1,0,33,3xedluek08t2ka7oypwuullcn,0,42.1,6,2022-10-28T19:01:48.713Z,2022-10-29T05:50:51Z,3877695963,140,69.0,3877695969,213,0.4,3877695967,212,31.2,3877695965,141,25.5,3877695961,56,Center,3878220165,178,,3877695959,155,,,,,bt4yy465bb33u7phdhnlr6pcl,P. Frankowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478350323,8,49,1,0,35,4aghw9tyi8ba3ju1ne83gmf9w,1,36.1,78.4,2022-10-28T19:01:50.543Z,2022-10-29T05:50:50Z,,,,,,,,,,,,,,,,,,,,,,,,,c44zop1hvob3cmgu2grj8m0yy,M. Diarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478350361,9,1,1,0,36,4aghw9tyi8ba3ju1ne83gmf9w,1,35.2,76.6,2022-10-28T19:01:51.705Z,2022-10-29T05:50:49Z,3878220187,178,,3877696375,141,46.1,3877696377,212,23.8,3877696379,213,4.2,3877696369,56,Back,3877696373,140,24.0,,,,,,,c44zop1hvob3cmgu2grj8m0yy,M. Diarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478350397,10,1,1,0,38,4aghw9tyi8ba3ju1ne83gmf9w,1,28.5,56.6,2022-10-28T19:01:53.833Z,2022-10-29T05:50:49Z,3878298351,1,,3877696551,212,33.9,3877696549,141,6.8,3877696547,140,27.0,3877696545,56,Back,3877696553,213,4.7,3878220193,178,,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478350465,11,1,1,0,41,4aghw9tyi8ba3ju1ne83gmf9w,1,27.5,14.4,2022-10-28T19:01:57.122Z,2022-10-29T05:50:48Z,3877696901,212,63.8,3877696905,1,,3877696895,56,Right,3878220211,178,,3877696903,213,6.2,3877696893,155,,3877696897,140,87.8,3877696899,141,2.3,e9g52c7vl608rt5wuf9o46l79,M. Desler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478350471,12,1,1,0,46,4aghw9tyi8ba3ju1ne83gmf9w,0,83,3.1,2022-10-28T19:02:01.746Z,2022-10-29T05:50:48Z,3877696929,212,27.4,3877696927,141,38.2,3877696923,56,Center,3878220219,178,,3877696931,213,1.1,3877696925,140,95.9,,,,,,,eswivc2a0iwwdly6ft8eh0ogl,B. Dejaegere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478350467,9,52,1,0,48,3xedluek08t2ka7oypwuullcn,1,4,65.5,2022-10-28T19:02:04.159Z,2022-10-29T05:50:48Z,3878095719,376,,3878220241,178,,,,,,,,,,,,,,,,,,,,25cggz2egeqce47yijxadsslx,B. Samba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478350525,10,1,1,0,50,3xedluek08t2ka7oypwuullcn,1,10.2,65,2022-10-28T19:02:05.704Z,2022-10-29T05:50:47Z,3877697223,141,74.1,3878220261,178,,3877697219,56,Back,3877697217,123,,3877697227,213,0.5,3877697221,140,22.0,3877697225,212,13.8,3877928637,189,,25cggz2egeqce47yijxadsslx,B. Samba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478350529,11,1,1,0,53,3xedluek08t2ka7oypwuullcn,0,31.7,77.8,2022-10-28T19:02:08.515Z,2022-10-29T05:50:47Z,3877697269,141,77.8,3877697267,140,31.2,3877697273,213,3.1,3877697265,56,Back,3878220279,178,,3877697271,212,0.5,,,,,,,5jrt4as7f9xt1i1enj2dxx65m,S. Abdul Samed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478350549,13,49,1,0,54,4aghw9tyi8ba3ju1ne83gmf9w,1,61.1,12.2,2022-10-28T19:02:09.582Z,2022-10-29T05:50:46Z,,,,,,,,,,,,,,,,,,,,,,,,,e9g52c7vl608rt5wuf9o46l79,M. Desler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478350555,14,1,1,0,54,4aghw9tyi8ba3ju1ne83gmf9w,0,62.2,14.5,2022-10-28T19:02:10.023Z,2022-10-29T05:50:46Z,3878220319,178,,3877697403,212,14.0,3877697405,213,1.9,3877697401,141,34.0,3877697399,140,57.9,3877697397,56,Center,,,,,,,e9g52c7vl608rt5wuf9o46l79,M. Desler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478350599,12,49,1,0,55,3xedluek08t2ka7oypwuullcn,1,41.2,72.2,2022-10-28T19:02:11.395Z,2022-10-29T05:50:45Z,,,,,,,,,,,,,,,,,,,,,,,,,bzmxjsk1tr4p2n7hwakvfomei,David Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478350605,13,50,1,0,56,3xedluek08t2ka7oypwuullcn,1,40.3,68.4,2022-10-28T19:02:11.934Z,2022-10-29T05:50:45Z,3877697713,233,15,3877697581,56,Back,3877697583,286,,,,,,,,,,,,,,,,,bzmxjsk1tr4p2n7hwakvfomei,David Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478350593,15,7,1,0,56,4aghw9tyi8ba3ju1ne83gmf9w,0,59.7,31.6,2022-10-28T19:02:12.093Z,2022-10-29T05:50:44Z,3877697555,56,Center,3878220419,178,,3877697557,285,,3878096367,385,,3877697639,233,13,,,,,,,,,,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478350623,14,61,1,0,56,3xedluek08t2ka7oypwuullcn,1,40.1,69.8,2022-10-28T19:02:12.113Z,2022-10-29T05:50:44Z,3877697657,56,Back,3878220449,178,,,,,,,,,,,,,,,,,,,,bzmxjsk1tr4p2n7hwakvfomei,David Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478350645,16,49,1,0,57,4aghw9tyi8ba3ju1ne83gmf9w,1,55.5,24.6,2022-10-28T19:02:13.414Z,2022-10-29T05:50:43Z,,,,,,,,,,,,,,,,,,,,,,,,,aa0888u38mjc1euhofseazb2t,S. Spierings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478350661,17,1,1,0,58,4aghw9tyi8ba3ju1ne83gmf9w,1,56.4,20.2,2022-10-28T19:02:14.243Z,2022-10-29T05:50:43Z,3877697881,56,Center,3877697885,141,39.4,3877697883,140,57.0,3878220503,178,,3877697889,213,1.5,3877697887,212,13.1,,,,,,,aa0888u38mjc1euhofseazb2t,S. Spierings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478350695,18,1,1,1,0,4aghw9tyi8ba3ju1ne83gmf9w,1,55.5,36.6,2022-10-28T19:02:16.164Z,2022-10-29T05:50:42Z,3877698089,213,3.1,3877698087,212,18.6,3877698083,140,37.8,3877698085,141,36.4,3878220539,178,,3877698081,56,Back,,,,,,,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478350725,19,1,1,1,2,4aghw9tyi8ba3ju1ne83gmf9w,1,39.3,33.6,2022-10-28T19:02:17.644Z,2022-10-29T05:50:42Z,3877698255,213,1.6,3877698249,140,39.4,3877698247,56,Back,3877698251,141,66.9,3878220571,178,,3877698253,212,22.6,,,,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478350773,20,1,1,1,5,4aghw9tyi8ba3ju1ne83gmf9w,1,38.3,58.8,2022-10-28T19:02:21.023Z,2022-10-29T05:50:41Z,3878220585,178,,3877698517,213,5.0,3877698513,141,38.2,3877698515,212,14.6,3877698511,140,42.3,3877698509,56,Back,,,,,,,c44zop1hvob3cmgu2grj8m0yy,M. Diarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478350805,21,1,1,1,9,4aghw9tyi8ba3ju1ne83gmf9w,1,44.5,36.7,2022-10-28T19:02:24.874Z,2022-10-29T05:50:40Z,3878220605,178,,3877698685,56,Back,3877698693,213,4.8,3877698691,212,19.0,3877698687,140,46.7,3877698689,141,8.9,,,,,,,aa0888u38mjc1euhofseazb2t,S. Spierings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478350865,22,1,1,1,11,4aghw9tyi8ba3ju1ne83gmf9w,1,45.8,12.8,2022-10-28T19:02:26.934Z,2022-10-29T05:50:39Z,3877699041,140,29.5,3877699047,212,24.0,3877699049,213,2.4,3878220625,178,,3877699039,56,Back,3877699043,141,37.6,,,,,,,e9g52c7vl608rt5wuf9o46l79,M. Desler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478350883,23,1,1,1,17,4aghw9tyi8ba3ju1ne83gmf9w,1,37.6,36.1,2022-10-28T19:02:32.793Z,2022-10-29T05:50:38Z,3877699209,140,55.7,3877699215,212,22.0,3877699213,141,52.5,3877699205,56,Center,3877699217,213,0.5,3878220647,178,,,,,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478350901,24,1,1,1,18,4aghw9tyi8ba3ju1ne83gmf9w,1,54.1,51.7,2022-10-28T19:02:34.223Z,2022-10-29T05:50:37Z,3877699371,141,32.1,3877699375,213,4.8,3877699369,140,55.5,3877699367,56,Center,3877699373,212,13.4,3878220659,178,,,,,,,,1lnktjxx0mux4beo28cl54j1m,T. Dallinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478350939,25,1,1,1,21,4aghw9tyi8ba3ju1ne83gmf9w,1,59.5,33.2,2022-10-28T19:02:36.904Z,2022-10-29T05:50:36Z,3877699567,141,3.7,3877699569,212,22.1,3877699563,56,Right,3878220693,178,,3877699571,213,5.1,3877699565,140,68.4,,,,,,,aa0888u38mjc1euhofseazb2t,S. Spierings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478350941,26,4,1,1,24,4aghw9tyi8ba3ju1ne83gmf9w,1,67.5,3.1,2022-10-28T19:02:40.076Z,2022-10-29T05:50:34Z,3877699583,286,,3877699577,56,Right,3877699579,152,,3877699575,13,,3877699581,265,,3877699699,233,15,,,,,,,anr9qh585ctgk2d17zperhgix,Z. Aboukhlal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478350963,15,4,1,1,24,3xedluek08t2ka7oypwuullcn,0,32.5,96.9,2022-10-28T19:02:40.077Z,2022-10-29T05:50:34Z,3878220717,178,,3877699677,152,,3877699679,265,,3877699673,13,,3877699715,233,26,3877699675,56,Back,3877699681,285,,,,,1ad3itgiwcnyw3o9wplhah2hh,D. Machado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478351365,27,1,1,1,58,4aghw9tyi8ba3ju1ne83gmf9w,0,68.5,5.7,2022-10-28T19:03:13.563Z,2022-10-29T05:50:33Z,3877701783,212,28.4,3877701769,155,,3877701781,141,37.6,3877701771,152,,3877701765,2,,3878097067,224,,3878220747,178,,3877701779,140,86.0,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,3877701767,5,,3877701775,56,Center,3877701785,213,0.9,3878097069,20,,,,,,,,,,,,,,,,,,,,,,,,
2478351397,16,12,1,1,59,3xedluek08t2ka7oypwuullcn,1,12.9,59.2,2022-10-28T19:03:14.853Z,2022-10-29T05:50:33Z,3877701949,141,66.7,3877701947,140,0.0,3877702069,15,,3877702023,167,,3877701943,56,Back,3877701953,212,15.1,3878220771,388,,3877701957,213,2.8,4t4u4725escxjm2gwz5e7lpsl,J. Gradit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478351403,17,6,1,2,0,3xedluek08t2ka7oypwuullcn,0,0,70.7,2022-10-28T19:03:16.014Z,2022-10-29T03:43:09Z,3877701975,56,Back,3877702067,233,28,3877701977,73,,,,,,,,,,,,,,,,,4t4u4725escxjm2gwz5e7lpsl,J. Gradit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478351419,28,6,1,2,0,4aghw9tyi8ba3ju1ne83gmf9w,1,100,29.3,2022-10-28T19:03:16.014Z,2022-10-29T03:43:09Z,3877702061,233,17,3877702055,56,Center,3877702057,75,,,,,,,,,,,,,,,,,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478351889,29,1,1,2,36,4aghw9tyi8ba3ju1ne83gmf9w,0,99.5,0.5,2022-10-28T19:03:52.365Z,2022-10-29T03:43:14Z,3877704581,224,,3878220809,178,,3877704591,213,1.9,3877704583,56,Center,3877704587,141,47.3,3877704593,1,,3877704577,6,,3877704585,140,90.5,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,3877704575,2,,3878097433,20,,3877704589,212,33.2,3877704579,155,,,,,,,,,,,,,,,,,,,,,,,,
2478351933,18,12,1,2,38,3xedluek08t2ka7oypwuullcn,1,6.2,54,2022-10-28T19:03:53.693Z,2022-10-29T05:50:33Z,3877704863,15,,3877704819,141,27.7,3877704817,140,33.4,3878220827,388,,3877704815,56,Back,3877704821,212,33.7,3877704823,213,5.7,,,,4t4u4725escxjm2gwz5e7lpsl,J. Gradit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478352037,30,1,1,2,42,4aghw9tyi8ba3ju1ne83gmf9w,1,65.8,77.4,2022-10-28T19:03:58.094Z,2022-10-29T05:50:32Z,3878220847,178,,3877705343,140,73.9,3877705349,212,10.1,3877705351,213,0.6,3877705345,141,85.4,3877705341,56,Left,,,,,,,eswivc2a0iwwdly6ft8eh0ogl,B. Dejaegere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478352053,31,1,1,2,44,4aghw9tyi8ba3ju1ne83gmf9w,1,74.7,85.6,2022-10-28T19:03:59.893Z,2022-10-29T05:50:32Z,3877705435,212,22.9,3877705431,140,54.1,3877705433,141,74.7,3877705429,56,Center,3877705437,213,3.5,3878220877,178,,,,,,,,aa0888u38mjc1euhofseazb2t,S. Spierings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478352133,32,1,1,2,47,4aghw9tyi8ba3ju1ne83gmf9w,1,55.7,78.4,2022-10-28T19:04:02.972Z,2022-10-29T05:50:30Z,3877705819,140,63.0,3877705827,212,12.7,3877705829,213,0.9,3878220887,178,,3877705823,141,93.3,3877705815,56,Left,,,,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478352175,33,1,1,2,50,4aghw9tyi8ba3ju1ne83gmf9w,1,61,92.5,2022-10-28T19:04:05.934Z,2022-10-29T05:50:29Z,3877705985,140,44.8,3878298081,1,,3878220911,178,,3877705991,213,4.2,3877705983,56,Back,3877705987,141,49.3,3877705989,212,33.9,,,,aa0888u38mjc1euhofseazb2t,S. Spierings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478352311,34,1,1,2,53,4aghw9tyi8ba3ju1ne83gmf9w,1,46.9,54.2,2022-10-28T19:04:09.013Z,2022-10-29T05:50:28Z,3877706715,141,51.9,3877706711,56,Back,3878220925,178,,3877706713,140,17.6,3877706719,213,3.2,3877706717,212,30.8,,,,,,,e9g52c7vl608rt5wuf9o46l79,M. Desler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478352329,35,1,1,3,2,4aghw9tyi8ba3ju1ne83gmf9w,1,19.1,43.4,2022-10-28T19:04:17.622Z,2022-10-29T05:50:26Z,3877706833,141,10.0,3877706827,140,27.6,3877706843,213,5.1,3877706823,56,Back,3877706839,212,24.4,3878220937,178,,,,,,,,3yk6n0wr6nc0dlm51gwvwi4t1,M. Dupé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478352407,36,1,1,3,5,4aghw9tyi8ba3ju1ne83gmf9w,1,29.5,11.7,2022-10-28T19:04:20.994Z,2022-10-29T05:50:26Z,3877707267,213,0.2,3877707263,212,10.3,3878220959,178,,3877707257,56,Back,3877707259,140,39.2,3877707261,141,14.4,,,,,,,e9g52c7vl608rt5wuf9o46l79,M. Desler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478352417,37,3,1,3,6,4aghw9tyi8ba3ju1ne83gmf9w,0,43.4,16,2022-10-28T19:04:22.001Z,2022-10-29T05:50:25Z,3878220989,178,,3878097747,465,,3877707317,56,Back,3877707319,286,,3878184067,233,19,,,,,,,,,,1lnktjxx0mux4beo28cl54j1m,T. Dallinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478352403,19,7,1,3,6,3xedluek08t2ka7oypwuullcn,1,56.6,84,2022-10-28T19:04:22.032Z,2022-10-29T05:50:25Z,3878097765,384,,3877707249,56,Left,3878220999,178,,3877707251,285,,3877707375,233,37,,,,,,,,,,1ad3itgiwcnyw3o9wplhah2hh,D. Machado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
