id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,keyPass,qualifier/11/value,qualifier/15/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2493869869,8,1,1,0,17,2cjpmotqo8phcqfpgo9xf4gel,1,17.7,53,2022-12-29T16:00:35.735Z,2022-12-30T02:49:52Z,3959437299,140,62.7,3959437301,141,3.7,3959437303,212,57.9,3959951079,178,,3959437307,1,,3959437305,213,5.7,3959437295,155,,3959437297,56,Right,3z6ekzop4y7cjuatzz9ua74k5,J. Omlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493869871,9,1,1,0,20,2cjpmotqo8phcqfpgo9xf4gel,0,58.1,7.2,2022-12-29T16:00:38.819Z,2022-12-30T02:49:51Z,3959437317,141,8.2,3959437321,213,0.1,3959437313,56,Right,3959437315,140,67.3,3959951249,388,,3959437311,3,,3959437319,212,9.7,,,,6ir1z8c3o7t4kqx04kw24i415,A. Nordin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493870111,14,49,1,0,20,70nn27vgkt6l48lvv5e66q7ww,1,38.5,85.6,2022-12-29T16:00:39.590Z,2022-12-30T02:49:51Z,,,,,,,,,,,,,,,,,,,,,,,,,538zux65h0l9028fpf4v1g0r9,V. Le Goff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493869875,3,1,1,0,20,70nn27vgkt6l48lvv5e66q7ww,0,38.5,85.6,2022-12-29T16:00:39.594Z,2022-12-30T02:49:51Z,3959437329,140,48.8,3959437333,212,11.0,3959437335,213,0.2,3959951807,178,,3959437331,141,88.3,3959437327,56,Back,,,,,,,538zux65h0l9028fpf4v1g0r9,V. Le Goff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493869881,10,50,1,0,23,2cjpmotqo8phcqfpgo9xf4gel,1,49,12.6,2022-12-29T16:00:41.645Z,2022-12-30T02:49:50Z,3959437359,286,,3959437357,56,Back,3959439071,233,4,,,,,,,,,,,,,,,,859tcp8023r5cki7uju30l9t5,F. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493869891,4,7,1,0,23,70nn27vgkt6l48lvv5e66q7ww,0,51,87.4,2022-12-29T16:00:42.006Z,2022-12-30T02:49:49Z,3959437401,233,10,3959647583,385,,3959437383,56,Left,3959437385,285,,3959953923,178,,,,,,,,,,,dg4782hj9xdqg46w225kzph5g,D. Ouattara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493906053,906,61,1,0,23,2cjpmotqo8phcqfpgo9xf4gel,1,48.4,12.4,2022-12-29T16:00:42.326Z,2022-12-30T02:49:49Z,3959954147,178,,3959647677,56,Back,,,,,,,,,,,,,,,,,,,859tcp8023r5cki7uju30l9t5,F. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493869895,5,4,1,0,24,70nn27vgkt6l48lvv5e66q7ww,1,52.2,89.7,2022-12-29T16:00:42.961Z,2022-12-30T02:49:48Z,3959437391,13,,3959437393,56,Left,3959437397,265,,3959437395,152,,3959437399,286,,3959437447,233,11,,,,,,,dg4782hj9xdqg46w225kzph5g,D. Ouattara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493869903,11,4,1,0,24,2cjpmotqo8phcqfpgo9xf4gel,0,47.8,10.3,2022-12-29T16:00:42.962Z,2022-12-30T02:49:48Z,3959437431,13,,3959438737,233,5,3959437439,152,,3959955109,178,,3959437445,285,,3959437435,56,Back,3959437443,265,,,,,859tcp8023r5cki7uju30l9t5,F. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493869917,6,1,1,0,34,70nn27vgkt6l48lvv5e66q7ww,1,55.9,86.7,2022-12-29T16:00:53.511Z,2022-12-30T02:49:47Z,3959437571,5,,3959437579,141,91.7,3959959895,178,,3959437581,212,8.6,3959437575,56,Back,3959437573,152,,3959437577,140,48.4,3959437583,213,2.7,44o5mjglkzqxctz07ust9bcru,E. Le Fée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493869925,7,1,1,0,36,70nn27vgkt6l48lvv5e66q7ww,1,49.5,93.2,2022-12-29T16:00:55.304Z,2022-12-30T02:49:46Z,3959437617,212,23.1,3959437615,141,84.6,3959437613,140,28.2,3959960175,178,,3959437609,56,Back,3959437619,213,3.4,,,,,,,538zux65h0l9028fpf4v1g0r9,V. Le Goff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493869933,8,1,1,0,40,70nn27vgkt6l48lvv5e66q7ww,1,31.5,72.3,2022-12-29T16:00:59.271Z,2022-12-30T02:49:45Z,3959437679,213,4.5,3959960445,178,,3959437677,212,19.9,3959437675,141,43.8,3959437673,140,27.4,3959437671,56,Back,,,,,,,996i59930r3kd4xk48x9fsp2h,M. Talbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493869937,9,1,1,0,43,70nn27vgkt6l48lvv5e66q7ww,1,31.7,33.9,2022-12-29T16:01:02.303Z,2022-12-30T02:49:44Z,3959437703,56,Back,3959437707,141,16.6,3959437705,140,31.6,3959960811,178,,3959437711,213,4.7,3959437709,212,11.8,,,,,,,d8jdziu0arw1rcx5byxd7rj6d,J. Laporte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493869941,10,1,1,0,45,70nn27vgkt6l48lvv5e66q7ww,1,39.2,13.7,2022-12-29T16:01:04.317Z,2022-12-30T02:49:44Z,3959437731,141,5.6,3959437727,56,Back,3959437733,212,5.8,3959437735,213,5.0,3959437729,140,41.0,3959961447,178,,,,,,,,322sju1vi12p0r9a8048hnmxh,G. Kalulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493869943,11,1,1,0,48,70nn27vgkt6l48lvv5e66q7ww,0,44,6.1,2022-12-29T16:01:07.052Z,2022-12-30T02:49:42Z,3959961657,178,,3959437739,56,Back,3959437745,212,10.3,3959437775,286,,3959437769,236,,3959437741,140,34.6,3959437771,233,12,3959437747,213,2.9,2abpo4w3jcxp1wzp50yypxsrt,S. Diarra,3959437743,141,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493869947,12,74,1,0,48,2cjpmotqo8phcqfpgo9xf4gel,1,58.9,93.4,2022-12-29T16:01:07.223Z,2022-12-30T02:49:42Z,3959439123,233,11,3959961941,178,,3959437765,56,Left,3959437767,285,,,,,,,,,,,,,,71bl8lyjtmzn8ebwulcjnmu39,S. Mavididi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493869953,13,1,1,0,50,2cjpmotqo8phcqfpgo9xf4gel,1,55.6,92.2,2022-12-29T16:01:08.838Z,2022-12-30T02:49:41Z,3959962747,178,,3959437809,56,Left,3959437811,140,52.5,3959437815,212,3.3,3959437813,141,91.1,3959437817,213,3.4,,,,,,,5w9g9gfeucuccwxd09o62f84p,F. Maouassa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493869955,14,49,1,0,50,2cjpmotqo8phcqfpgo9xf4gel,1,51.1,91.4,2022-12-29T16:01:09.435Z,2022-12-30T02:49:40Z,,,,,,,,,,,,,,,,,,,,,,,,,230qvyk9dg4plwzobjj6thmqy,L. Leroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493869957,15,1,1,0,50,2cjpmotqo8phcqfpgo9xf4gel,1,51.1,91.5,2022-12-29T16:01:09.468Z,2022-12-30T02:49:40Z,3959437821,56,Left,3959437829,213,0.2,3959966695,178,,3959437827,212,11.2,3959437825,141,94.3,3959437823,140,61.6,,,,,,,230qvyk9dg4plwzobjj6thmqy,L. Leroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493869961,16,1,1,0,52,2cjpmotqo8phcqfpgo9xf4gel,1,58.2,97.1,2022-12-29T16:01:11.030Z,2022-12-30T02:49:39Z,3959437855,213,3.8,3959437853,212,0.9,3959437849,140,57.5,3959967949,178,,3959437847,56,Left,3959437851,141,96.3,,,,,,,71bl8lyjtmzn8ebwulcjnmu39,S. Mavididi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493869973,17,1,1,0,53,2cjpmotqo8phcqfpgo9xf4gel,1,52.5,97.4,2022-12-29T16:01:12.215Z,2022-12-30T02:49:38Z,3959968333,178,,3959437921,140,39.4,3959437927,213,3.2,3959437925,212,13.8,3959437923,141,96.1,3959437919,56,Back,,,,,,,5w9g9gfeucuccwxd09o62f84p,F. Maouassa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493869977,18,1,1,0,56,2cjpmotqo8phcqfpgo9xf4gel,0,41.8,97.5,2022-12-29T16:01:14.971Z,2022-12-30T02:49:37Z,3959437947,155,,3959437951,140,69.6,3959968425,178,,3959437949,56,Left,3959437957,213,6.0,3959437955,212,30.9,3959437953,141,82.7,,,,3izhfm7i4afomephw07mp4nsa,M. Estève,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493869985,12,1,1,0,58,70nn27vgkt6l48lvv5e66q7ww,0,30.1,19.6,2022-12-29T16:01:17.247Z,2022-12-30T02:49:37Z,3959438001,3,,3959438009,212,3.3,3959438011,213,1.5,3959969133,388,,3959438007,141,24.5,3959438005,140,30.3,3959438003,56,Back,,,,d8jdziu0arw1rcx5byxd7rj6d,J. Laporte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493869993,19,4,1,1,3,2cjpmotqo8phcqfpgo9xf4gel,1,77.9,78.3,2022-12-29T16:01:21.967Z,2022-12-30T02:49:34Z,3959438055,152,,3959438057,265,,3959438053,56,Center,3959438071,233,13,3959438051,13,,3959438059,286,,,,,,,,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493869995,13,4,1,1,3,70nn27vgkt6l48lvv5e66q7ww,0,22.1,21.7,2022-12-29T16:01:21.968Z,2022-12-30T02:49:34Z,3959438065,152,,3959438063,56,Back,3959438067,265,,3959975263,178,,3959438061,13,,3959438075,233,19,3959438069,285,,,,,3hiehiu25aufrc0q9890haqc5,L. Abergel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493870087,20,16,1,2,3,2cjpmotqo8phcqfpgo9xf4gel,1,78.9,74.1,2022-12-29T16:02:21.831Z,2022-12-30T02:49:33Z,3959439119,273,,3959438637,56,Center,3959438633,18,,3959439111,458,,3959439105,81,,3959438853,374,2022-12-29 16:02:20.352,3959438857,375,02:01.738,3959439109,103,28.5,8yirlj1hpoqnuczpywgzlblxx,T. Savanier,3959976223,178,,3959439115,231,49.4,3959649637,396,49.6,3959438631,26,3959439117,138,3959439113,230,99,3959649635,395,0.9,3959438849,20,3959439107,102,45.5,3959439103,120,,,,,,,,
2493870205,15,1,1,3,3,70nn27vgkt6l48lvv5e66q7ww,1,50.2,50,2022-12-29T16:03:21.893Z,2022-12-29T20:56:10Z,3959439433,212,16.9,3959439435,213,2.8,3959439437,279,G,3959439429,140,34.9,3959976903,178,,3959439427,56,Back,3959439431,141,57.6,,,,e83sc1gnj31vgpo9u6fknmfvt,J. Ponceau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493870209,16,1,1,3,4,70nn27vgkt6l48lvv5e66q7ww,1,36.7,57.1,2022-12-29T16:03:23.013Z,2022-12-30T02:49:32Z,3959439465,141,58.3,3959439467,212,1.5,3959439463,140,35.5,3959650091,278,,3959977399,178,,3959439469,213,2.6,3959439461,56,Back,,,,996i59930r3kd4xk48x9fsp2h,M. Talbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493870221,17,1,1,3,5,70nn27vgkt6l48lvv5e66q7ww,0,36.3,57,2022-12-29T16:03:24.520Z,2022-12-30T02:49:32Z,3959439521,56,Left,3959439527,212,36.4,3959439523,140,67.7,3959439525,141,79.7,3959439531,1,,3959977743,178,,3959439529,213,0.4,3959439519,155,,d8jdziu0arw1rcx5byxd7rj6d,J. Laporte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493870219,21,44,1,3,8,2cjpmotqo8phcqfpgo9xf4gel,1,23.8,18,2022-12-29T16:03:27.542Z,2022-12-30T02:49:32Z,3959439517,285,,3959439515,56,Back,3959439551,233,18,,,,,,,,,,,,,,,,2snhhbt5230mm0rxigcqitqdx,C. Jullien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493870225,18,44,1,3,8,70nn27vgkt6l48lvv5e66q7ww,0,76.2,82,2022-12-29T16:03:27.543Z,2022-12-30T02:49:31Z,3959439547,56,Left,3959439577,233,21,3959439549,286,,,,,,,,,,,,,,,,,dg4782hj9xdqg46w225kzph5g,D. Ouattara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493870223,22,1,1,3,8,2cjpmotqo8phcqfpgo9xf4gel,0,25.3,16.9,2022-12-29T16:03:27.590Z,2022-12-30T02:49:31Z,3959439545,213,6.0,3959439543,212,16.9,3959439535,3,,3959439537,56,Back,3959439541,141,11.0,3959978637,388,,3959439539,140,40.9,,,,2snhhbt5230mm0rxigcqitqdx,C. Jullien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493870229,19,1,1,3,12,70nn27vgkt6l48lvv5e66q7ww,1,56.8,84.9,2022-12-29T16:03:31.529Z,2022-12-30T02:49:30Z,3959439593,213,1.9,3959439587,140,54.8,3959439585,56,Left,3959439589,141,94.6,3959439591,212,6.9,3959979387,178,,,,,,,,44o5mjglkzqxctz07ust9bcru,E. Le Fée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493870233,20,1,1,3,13,70nn27vgkt6l48lvv5e66q7ww,1,55.2,98.5,2022-12-29T16:03:32.256Z,2022-12-30T02:49:29Z,3959439619,213,5.8,3959439611,56,Left,3959439615,141,91.7,3959980211,178,,3959439613,140,63.4,3959439617,212,9.8,,,,,,,538zux65h0l9028fpf4v1g0r9,V. Le Goff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493870235,21,1,1,3,15,70nn27vgkt6l48lvv5e66q7ww,0,63.5,99.2,2022-12-29T16:03:33.795Z,2022-12-30T02:49:29Z,3959439639,236,,3959980531,178,,3959439625,140,63.4,3959439631,213,4.7,3959439645,286,,3959439627,141,96.2,3959439623,56,Left,3959439641,233,23,44o5mjglkzqxctz07ust9bcru,E. Le Fée,3959439629,212,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493870237,23,74,1,3,15,2cjpmotqo8phcqfpgo9xf4gel,1,35.8,1.3,2022-12-29T16:03:33.915Z,2022-12-30T02:49:28Z,3959980769,178,,3959439635,285,,3959439633,56,Back,3959439989,233,21,,,,,,,,,,,,,7teasnynvwarky180hl6zvkk5,J. Ferri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493870251,22,5,1,3,16,70nn27vgkt6l48lvv5e66q7ww,1,64.4,102,2022-12-29T16:03:34.723Z,2022-12-29T20:56:59Z,3959439707,233,24,3959439705,347,,3959439703,56,Left,,,,,,,,,,,,,,,,44o5mjglkzqxctz07ust9bcru,E. Le Fée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493870239,24,5,1,3,16,2cjpmotqo8phcqfpgo9xf4gel,0,35.6,-2,2022-12-29T16:03:34.723Z,2022-12-29T20:56:59Z,3959439723,233,22,3959439655,347,,3959439653,56,Back,,,,,,,,,,,,,,,,7teasnynvwarky180hl6zvkk5,J. Ferri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493870265,23,1,1,3,19,70nn27vgkt6l48lvv5e66q7ww,1,64.9,100,2022-12-29T16:03:37.843Z,2022-12-30T02:49:28Z,3959439795,141,88.0,3959439797,212,10.7,3959439793,140,69.5,3959439791,56,Left,3959439789,107,,3959439799,213,5.2,,,,,,,538zux65h0l9028fpf4v1g0r9,V. Le Goff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493870271,24,1,1,3,20,70nn27vgkt6l48lvv5e66q7ww,1,70.3,85.8,2022-12-29T16:03:38.681Z,2022-12-30T02:49:27Z,3959439829,140,69.6,3959439835,213,1.7,3959982041,178,,3959439833,212,7.2,3959439831,141,96.3,3959439827,56,Left,,,,,,,dg4782hj9xdqg46w225kzph5g,D. Ouattara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493870275,25,1,1,3,23,70nn27vgkt6l48lvv5e66q7ww,1,77.1,96.8,2022-12-29T16:03:41.740Z,2022-12-30T02:49:25Z,3959439853,56,Left,3959439855,140,74.6,3959439857,141,96.8,3959439861,213,3.1,3959982615,178,,3959439859,212,2.6,,,,,,,44o5mjglkzqxctz07ust9bcru,E. Le Fée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493870277,26,1,1,3,25,70nn27vgkt6l48lvv5e66q7ww,0,82.9,99.1,2022-12-29T16:03:43.621Z,2022-12-30T02:49:24Z,3959984573,178,,3959439929,233,25,3959439869,141,95.4,3959439927,236,,3959439867,140,75.7,3959439873,213,3.5,3959439933,286,,3959439871,212,8.0,538zux65h0l9028fpf4v1g0r9,V. Le Goff,3959439865,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493870291,25,74,1,3,25,2cjpmotqo8phcqfpgo9xf4gel,1,16.7,2.2,2022-12-29T16:03:43.709Z,2022-12-30T02:49:24Z,3959440043,233,26,3959439921,56,Back,3959439923,285,,3959984899,178,,,,,,,,,,,,,,859tcp8023r5cki7uju30l9t5,F. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493870295,26,5,1,3,26,2cjpmotqo8phcqfpgo9xf4gel,0,28.2,-1.4,2022-12-29T16:03:44.643Z,2022-12-29T20:57:49Z,3959439939,56,Back,3959439941,347,,3959439985,233,27,,,,,,,,,,,,,,,,859tcp8023r5cki7uju30l9t5,F. Sacko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493870301,27,5,1,3,26,70nn27vgkt6l48lvv5e66q7ww,1,71.8,101.4,2022-12-29T16:03:44.643Z,2022-12-29T20:57:48Z,3959439979,347,,3959439981,233,26,3959439977,56,Left,,,,,,,,,,,,,,,,538zux65h0l9028fpf4v1g0r9,V. Le Goff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493870311,28,1,1,3,33,70nn27vgkt6l48lvv5e66q7ww,1,81.2,100,2022-12-29T16:03:52.393Z,2022-12-30T02:49:23Z,3959440067,56,Left,3959440065,107,,3959440071,141,86.5,3959440069,140,87.0,3959440073,212,12.2,3959440075,213,5.2,,,,,,,538zux65h0l9028fpf4v1g0r9,V. Le Goff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
