id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/17/value,qualifier/19/value
2466337223,9,1,1,0,20,be2k34rut1lz79jxenabttqlc,1,50.7,7.9,2022-10-02T11:00:32.845Z,2022-10-02T22:14:22Z,3815812441,178,,3813844985,1,,3813844975,56,Back,3813844981,212,35.8,3813844979,141,56.1,3813844977,140,37.1,3813844983,213,2.0,,,,4zg62bpjlxntoruzlk4qnzumt,A. Ounas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466337249,10,1,1,0,25,be2k34rut1lz79jxenabttqlc,0,49.8,65.7,2022-10-02T11:00:37.855Z,2022-10-02T22:14:21Z,3813845093,56,Left,3813845101,213,0.9,3815812507,178,,3813845097,141,84.4,3813845091,155,,3813845099,212,16.6,3813845095,140,60.0,,,,8jjep8bx1jpjuf8firxccc549,Tiago Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466337251,3,8,1,0,26,70nn27vgkt6l48lvv5e66q7ww,1,42.9,23.9,2022-10-02T11:00:38.363Z,2022-10-02T22:14:20Z,3814679779,385,,3815812875,388,,3813845105,56,Back,3813846027,15,,,,,,,,,,,,,,2abpo4w3jcxp1wzp50yypxsrt,S. Diarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466337259,4,5,1,0,27,70nn27vgkt6l48lvv5e66q7ww,0,39.8,-1.8,2022-10-02T11:00:40.143Z,2022-10-02T17:53:04Z,3813845253,233,11,3813845155,56,Back,3813845159,347,,,,,,,,,,,,,,,,,2abpo4w3jcxp1wzp50yypxsrt,S. Diarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466337273,11,5,1,0,27,be2k34rut1lz79jxenabttqlc,1,60.2,101.8,2022-10-02T11:00:40.143Z,2022-10-02T17:53:03Z,3813845249,233,4,3813845237,56,Left,3813845239,347,,,,,,,,,,,,,,,,,8jjep8bx1jpjuf8firxccc549,Tiago Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466337445,12,1,1,0,41,be2k34rut1lz79jxenabttqlc,1,64.6,100,2022-10-02T11:00:54.207Z,2022-10-02T22:14:20Z,3813846145,140,39.0,3813846153,1,,3813846151,213,3.3,3813846147,141,95.3,3813846141,107,,3813846149,212,27.2,3813846143,56,Back,,,,5ixupu8etas04im7097qhb1ed,Ismaily,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466337475,13,1,1,0,44,be2k34rut1lz79jxenabttqlc,1,45.4,89.5,2022-10-02T11:00:56.588Z,2022-10-02T22:14:20Z,3813846333,140,33.4,3813846339,213,4.1,3815813521,178,,3813846331,56,Back,3813846337,212,21.3,3813846335,141,64.2,,,,,,,8jjep8bx1jpjuf8firxccc549,Tiago Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466337489,14,1,1,0,49,be2k34rut1lz79jxenabttqlc,1,40,60.5,2022-10-02T11:01:01.732Z,2022-10-02T22:14:19Z,3813846411,140,37.3,3813846417,213,1.8,3813846415,212,12.5,3813846409,56,Back,3815813645,178,,3813846413,141,78.4,,,,,,,e211nih87ou9t8crzjbbzhexh,José Fonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466337547,15,1,1,0,52,be2k34rut1lz79jxenabttqlc,1,41.5,76.8,2022-10-02T11:01:04.806Z,2022-10-02T22:14:18Z,3813846685,213,4.0,3813846677,56,Back,3813846679,140,30.2,3813846681,141,58.1,3815813757,178,,3813846683,212,17.4,,,,,,,8jjep8bx1jpjuf8firxccc549,Tiago Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466337571,16,1,1,0,58,be2k34rut1lz79jxenabttqlc,1,32.8,52,2022-10-02T11:01:10.392Z,2022-10-02T22:14:16Z,3813846815,56,Back,3815813969,178,,3813846817,140,31.0,3813846819,141,36.7,3813846823,213,4.5,3813846821,212,10.6,,,,,,,e211nih87ou9t8crzjbbzhexh,José Fonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466337697,17,1,1,1,0,be2k34rut1lz79jxenabttqlc,1,29.9,35.7,2022-10-02T11:01:12.552Z,2022-10-02T22:14:15Z,3813847373,141,50.1,3813847377,213,2.7,3813847371,140,7.7,3813847369,56,Back,3813847375,212,25.3,3815814139,178,,,,,,,,7c0b5fz3m1uw0fwpm051e6rfu,B. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466337731,18,1,1,1,8,be2k34rut1lz79jxenabttqlc,1,14.2,47.4,2022-10-02T11:01:21.288Z,2022-10-02T22:14:14Z,3813847563,213,0.1,3813847555,56,Center,3813847561,212,42.7,3815814225,178,,3813847559,141,56.3,3813847557,140,54.5,3813847565,1,,3813847553,155,,8h5jl1u3p8sr2pwdmyxl14416,L. Chevalier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466337735,19,61,1,1,11,be2k34rut1lz79jxenabttqlc,0,57.1,49.6,2022-10-02T11:01:23.408Z,2022-10-02T22:14:14Z,3813847579,56,Center,3815814341,178,,,,,,,,,,,,,,,,,,,,b8dd5q3n5irlkcv0ekzqhzc2x,J. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466337739,5,49,1,1,12,70nn27vgkt6l48lvv5e66q7ww,1,35.4,52.8,2022-10-02T11:01:24.428Z,2022-10-02T22:14:14Z,,,,,,,,,,,,,,,,,,,,,,,,,996i59930r3kd4xk48x9fsp2h,M. Talbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466337795,6,3,1,1,16,70nn27vgkt6l48lvv5e66q7ww,1,31.9,52.3,2022-10-02T11:01:28.499Z,2022-10-02T22:14:12Z,3813847837,56,Back,3815815153,178,,3814682501,464,,3816424503,285,,3813847951,233,20,,,,,,,,,,996i59930r3kd4xk48x9fsp2h,M. Talbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466337819,20,45,1,1,16,be2k34rut1lz79jxenabttqlc,0,68.1,47.7,2022-10-02T11:01:28.499Z,2022-10-02T22:14:12Z,3816424509,286,,3813847985,233,6,3813847911,56,Center,,,,,,,,,,,,,,,,7nivkfkngr374fx5totgektm1,A. Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466766083,1779,83,1,1,16,be2k34rut1lz79jxenabttqlc,1,67.9,47.3,2022-10-02T11:01:28.770Z,2022-10-02T22:14:11Z,3816194679,399,422480,,,,,,,,,,,,,,,,,,,,,,7nivkfkngr374fx5totgektm1,A. Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466765775,1201,43,1,1,16,70nn27vgkt6l48lvv5e66q7ww,1,0,0,2022-10-02T11:01:28.817Z,2022-10-02T20:11:11Z,3816192751,178,0,3816192767,144,82,,,,,,,,,,,,,,,,,,,996i59930r3kd4xk48x9fsp2h,M. Talbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466337833,7,1,1,1,17,70nn27vgkt6l48lvv5e66q7ww,1,33.1,59.3,2022-10-02T11:01:29.747Z,2022-10-02T22:14:11Z,3813847993,56,Back,3813847999,212,24.3,3813847997,141,90.0,3813848001,213,1.0,3815815341,178,,3813847995,140,44.9,,,,,,,996i59930r3kd4xk48x9fsp2h,M. Talbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466337867,8,1,1,1,20,70nn27vgkt6l48lvv5e66q7ww,1,45.6,86,2022-10-02T11:01:32.446Z,2022-10-02T22:14:10Z,3813848115,56,Back,3813848117,140,23.3,3813848123,213,2.9,3813848119,141,92.7,3815815543,178,,3813848121,212,23.9,,,,,,,dg4782hj9xdqg46w225kzph5g,D. Ouattara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466337885,9,1,1,1,21,70nn27vgkt6l48lvv5e66q7ww,1,30,89.7,2022-10-02T11:01:34.060Z,2022-10-02T22:14:09Z,3813848247,56,Back,3813848249,140,18.5,3815815729,178,,3813848255,213,3.6,3813848253,212,13.8,3813848251,141,80.0,,,,,,,538zux65h0l9028fpf4v1g0r9,V. Le Goff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466337927,10,1,1,1,24,70nn27vgkt6l48lvv5e66q7ww,1,17.2,75.2,2022-10-02T11:01:36.895Z,2022-10-02T22:14:09Z,3813848497,140,5.7,3815816013,178,,3813848503,213,4.1,3813848499,141,52.1,3813848501,212,19.8,3813848495,56,Back,,,,,,,996i59930r3kd4xk48x9fsp2h,M. Talbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466337961,11,1,1,1,28,70nn27vgkt6l48lvv5e66q7ww,1,9.1,52.8,2022-10-02T11:01:40.582Z,2022-10-02T22:14:08Z,3813848691,212,10.8,3815816281,178,,3813848693,213,1.4,3813848689,141,68.4,3813848687,140,11.2,3813848685,56,Back,,,,,,,6790uxmc1zs4emxtqf7vl6imt,Y. Mvogo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466337979,12,1,1,1,31,70nn27vgkt6l48lvv5e66q7ww,1,18,68.3,2022-10-02T11:01:43.719Z,2022-10-02T22:14:07Z,3813848795,141,74.4,3813848791,56,Back,3813848797,212,8.5,3815816369,178,,3813848799,213,0.5,3813848793,140,25.1,,,,,,,996i59930r3kd4xk48x9fsp2h,M. Talbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466338013,13,1,1,1,33,70nn27vgkt6l48lvv5e66q7ww,1,26.2,74.1,2022-10-02T11:01:45.487Z,2022-10-02T22:14:06Z,3813848951,56,Back,3813848957,212,6.9,3813848959,213,3.3,3813848953,140,19.7,3813848955,141,72.3,3815816473,178,,,,,,,,44o5mjglkzqxctz07ust9bcru,E. Le Fée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466338069,14,1,1,1,36,70nn27vgkt6l48lvv5e66q7ww,1,22.9,58.9,2022-10-02T11:01:49.048Z,2022-10-02T22:14:04Z,3813849243,212,16.5,3813849237,56,Back,3815816567,178,,3813849241,141,34.6,3813849239,140,23.1,3813849245,213,4.7,,,,,,,996i59930r3kd4xk48x9fsp2h,M. Talbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466338115,15,1,1,1,40,70nn27vgkt6l48lvv5e66q7ww,1,22.3,29.1,2022-10-02T11:01:52.982Z,2022-10-02T22:14:04Z,3813849475,213,1.4,3813849467,56,Back,3813849469,140,27.6,3815816697,178,,3813849471,141,68.1,3813849473,212,27.1,,,,,,,d8jdziu0arw1rcx5byxd7rj6d,J. Laporte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466338149,16,1,1,1,45,70nn27vgkt6l48lvv5e66q7ww,1,31.1,66.3,2022-10-02T11:01:57.439Z,2022-10-02T22:14:03Z,3813849663,212,18.6,3813849661,141,92.6,3813849657,56,Back,3815816727,178,,3813849659,140,35.8,3813849665,213,1.3,,,,,,,996i59930r3kd4xk48x9fsp2h,M. Talbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466338179,17,1,1,1,47,70nn27vgkt6l48lvv5e66q7ww,1,32.9,93.4,2022-10-02T11:01:59.977Z,2022-10-02T22:14:02Z,3813849815,141,91.7,3813849809,155,,3815816743,178,,3813849817,212,40.2,3813849811,56,Left,3813849819,213,6.3,3813849813,140,71.2,3813849821,1,,538zux65h0l9028fpf4v1g0r9,V. Le Goff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466338183,18,61,1,1,49,70nn27vgkt6l48lvv5e66q7ww,0,63.2,93.4,2022-10-02T11:02:01.771Z,2022-10-02T22:14:02Z,3813849829,56,Left,3815817089,178,,,,,,,,,,,,,,,,,,,,44o5mjglkzqxctz07ust9bcru,E. Le Fée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466338203,19,5,1,1,50,70nn27vgkt6l48lvv5e66q7ww,0,68,101.4,2022-10-02T11:02:02.665Z,2022-10-02T17:54:45Z,3813849983,233,21,3813849915,56,Left,3813849917,347,,,,,,,,,,,,,,,,,44o5mjglkzqxctz07ust9bcru,E. Le Fée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466338207,21,5,1,1,50,be2k34rut1lz79jxenabttqlc,1,32,-1.4,2022-10-02T11:02:02.665Z,2022-10-02T17:54:45Z,3813849945,233,19,3813849925,347,,3813849923,56,Back,,,,,,,,,,,,,,,,7nivkfkngr374fx5totgektm1,A. Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466338331,22,1,1,2,0,be2k34rut1lz79jxenabttqlc,1,34.6,0,2022-10-02T11:02:12.679Z,2022-10-02T22:14:01Z,3813850645,213,2.8,3813850635,107,,3813850641,141,8.5,3813850639,140,17.0,3813850637,56,Back,3813850643,212,19.6,,,,,,,7c0b5fz3m1uw0fwpm051e6rfu,B. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466338401,23,1,1,2,2,be2k34rut1lz79jxenabttqlc,1,16.1,13.5,2022-10-02T11:02:15.335Z,2022-10-02T22:14:01Z,3813850943,212,25.0,3813850937,56,Back,3813850939,140,5.5,3813850941,141,46.4,3815818575,178,,3813850945,213,2.0,,,,,,,e211nih87ou9t8crzjbbzhexh,José Fonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466338439,24,1,1,2,7,be2k34rut1lz79jxenabttqlc,1,6.4,43.7,2022-10-02T11:02:19.482Z,2022-10-02T22:13:59Z,3813851095,140,50.4,3813851101,213,6.0,3813851093,56,Center,3815818769,178,,3813851099,212,48.4,3813851103,1,,3813851091,157,,3813851097,141,22.5,8h5jl1u3p8sr2pwdmyxl14416,L. Chevalier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466338441,25,44,1,2,10,be2k34rut1lz79jxenabttqlc,1,50.5,15.9,2022-10-02T11:02:22.919Z,2022-10-02T22:13:59Z,3813851129,233,20,3813851111,286,,3813851109,56,Right,,,,,,,,,,,,,,,,4zg62bpjlxntoruzlk4qnzumt,A. Ounas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466338431,20,44,1,2,10,70nn27vgkt6l48lvv5e66q7ww,0,49.5,84.1,2022-10-02T11:02:22.920Z,2022-10-02T22:13:59Z,3813851063,56,Back,3813851139,233,25,3813851065,285,,,,,,,,,,,,,,,,,538zux65h0l9028fpf4v1g0r9,V. Le Goff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466338451,26,1,1,2,10,be2k34rut1lz79jxenabttqlc,1,50.2,14.2,2022-10-02T11:02:22.951Z,2022-10-02T22:13:58Z,3813851157,3,,3813851159,56,Back,3813851165,212,9.2,3813851163,141,27.7,3815819065,388,,3813851167,213,1.6,3813851161,140,49.8,,,,4zg62bpjlxntoruzlk4qnzumt,A. Ounas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466338457,27,1,1,2,12,be2k34rut1lz79jxenabttqlc,0,49.8,22.5,2022-10-02T11:02:24.768Z,2022-10-02T22:13:58Z,3813851203,141,25.8,3813851207,213,0.2,3815819217,178,,3813851201,140,59.0,3813851205,212,9.9,3813851199,56,Center,3813851197,3,,,,,7nivkfkngr374fx5totgektm1,A. Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466338461,21,49,1,2,13,70nn27vgkt6l48lvv5e66q7ww,1,44.7,80.9,2022-10-02T11:02:25.913Z,2022-10-02T22:13:57Z,,,,,,,,,,,,,,,,,,,,,,,,,538zux65h0l9028fpf4v1g0r9,V. Le Goff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466338485,22,1,1,2,14,70nn27vgkt6l48lvv5e66q7ww,1,44.1,77.5,2022-10-02T11:02:26.528Z,2022-10-02T22:13:57Z,3813851335,213,3.4,3815819475,178,,3813851333,212,13.1,3813851329,140,32.0,3813851331,141,72.6,3813851327,56,Back,,,,,,,538zux65h0l9028fpf4v1g0r9,V. Le Goff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466338511,23,1,1,2,15,70nn27vgkt6l48lvv5e66q7ww,1,35.7,76.8,2022-10-02T11:02:27.720Z,2022-10-02T22:13:57Z,3813851437,212,11.8,3813851431,56,Back,3813851439,213,4.3,3813851433,140,31.3,3813851435,141,60.9,3815819569,178,,,,,,,,996i59930r3kd4xk48x9fsp2h,M. Talbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466338541,24,1,1,2,16,70nn27vgkt6l48lvv5e66q7ww,1,33.6,58,2022-10-02T11:02:28.814Z,2022-10-02T22:13:56Z,3813851571,155,,3813851577,141,78.7,3813851581,213,0.5,3813851579,212,29.0,3813851573,56,Center,3813851575,140,57.7,3815819747,178,,,,,d8jdziu0arw1rcx5byxd7rj6d,J. Laporte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466338545,25,44,1,2,19,70nn27vgkt6l48lvv5e66q7ww,1,58.2,81.9,2022-10-02T11:02:31.545Z,2022-10-02T22:13:56Z,3813851589,56,Left,3813851601,233,28,3813851591,286,,,,,,,,,,,,,,,,,33jtnv5kyzyw1it7y9czhn4a2,T. Moffi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466338535,28,44,1,2,19,be2k34rut1lz79jxenabttqlc,0,41.8,18.1,2022-10-02T11:02:31.546Z,2022-10-02T22:13:56Z,3813851623,233,25,3813851551,285,,3813851549,56,Back,,,,,,,,,,,,,,,,7c0b5fz3m1uw0fwpm051e6rfu,B. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
