id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/15/value,qualifier/17/value,assist,qualifier/18/value
2469635689,6,1,1,0,12,17o35s8assv3kamxowzz77k4r,1,62.4,99.8,2022-10-09T13:00:16.316Z,2022-10-10T04:42:54Z,3831503677,213,3.4,3831503671,140,46.2,3834355527,178,,3831503675,212,17.4,3831503673,141,94.5,3831503669,56,Back,,,,,,,c8vsa9o761rsdy9l8xbtj3etx,E. Rashani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469635757,7,1,1,0,13,17o35s8assv3kamxowzz77k4r,1,49.9,97.5,2022-10-09T13:00:17.677Z,2022-10-10T04:42:54Z,3834355557,178,,3831503979,213,3.7,3831503973,140,29.9,3831503977,212,24.1,3831503971,56,Back,3831503975,141,80.0,,,,,,,4obcheuxcvbu6zo3fyq3b6x91,J. Gastien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469635803,8,1,1,0,16,17o35s8assv3kamxowzz77k4r,1,30.2,83.3,2022-10-09T13:00:20.202Z,2022-10-10T04:42:54Z,3831504173,141,56.4,3831504169,56,Back,3831504175,212,18.9,3831504177,213,5.0,3834355635,178,,3831504171,140,34.7,,,,,,,6euu7oztc1jkxcgef0g75cq95,M. Caufriez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469635863,9,1,1,0,19,17o35s8assv3kamxowzz77k4r,1,35.1,54,2022-10-09T13:00:23.453Z,2022-10-10T04:42:52Z,3831504537,213,4.6,3831504525,140,33.2,3831504533,212,20.0,3834355665,178,,3831504529,141,24.7,3831504523,56,Back,,,,,,,bzr6a9okokrgaskvsbl03xmtx,M. Gonalons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469635905,10,1,1,0,23,17o35s8assv3kamxowzz77k4r,1,36.6,25,2022-10-09T13:00:27.722Z,2022-10-10T04:42:51Z,3831504749,141,37.1,3834355791,178,,3831504751,212,8.8,3831504745,56,Back,3831504747,140,33.6,3831504753,213,1.9,,,,,,,7j0fv43b1dkuiqk71ym4mmw6i,A. Seidu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469635993,11,1,1,0,26,17o35s8assv3kamxowzz77k4r,1,35.8,37.4,2022-10-09T13:00:30.370Z,2022-10-10T04:42:50Z,3831505117,140,67.9,3831505125,1,,3831505115,56,Left,3834355957,178,,3831505121,212,50.8,3831505123,213,0.8,3831505113,155,,3831505119,141,93.3,bzr6a9okokrgaskvsbl03xmtx,M. Gonalons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469636055,12,1,1,0,31,17o35s8assv3kamxowzz77k4r,1,74.4,94,2022-10-09T13:00:35.509Z,2022-10-10T04:42:49Z,3831506627,210,15,3831505461,141,41.6,3831505459,140,76.7,3831505465,213,4.8,3831505457,56,Center,3834362437,178,,3831505463,212,35.7,3834454805,1,,237j1qagaotsy5j9wo3xqfgtl,Neto Borges,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469636059,13,15,1,0,34,17o35s8assv3kamxowzz77k4r,1,78.6,49.5,2022-10-09T13:00:37.827Z,2022-10-10T04:42:48Z,3831505485,56,Center,3831506665,215,,3831506653,29,,3834362475,178,,3831506745,233,6,3831506649,72,,3831505483,18,,3831506663,103,1.9,4elohf5kyq6i1jmywfuzhh2ol,S. Khaoui,,3831506673,147,50.9,3831506671,146,95.6,3831506661,102,51.7,3831505481,22,3831506657,55,12,3831506651,78,3831506669,328,,,,,,,,,,,,,,,,,,,
2469636083,6,10,1,0,34,9bxav814mkuhueiyivyive82d,1,4.8,48.5,2022-10-09T13:00:38.585Z,2022-10-10T04:42:48Z,3831506019,180,,3831505629,182,,3831506017,177,,3831506777,233,13,3832536143,376,,3831505633,56,Back,,,,,,,2t05pfvho7i9w9w01zcz3gz4l,B. Costil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469636105,7,52,1,0,38,9bxav814mkuhueiyivyive82d,1,4.8,47,2022-10-09T13:00:41.875Z,2022-10-10T04:42:47Z,3832536661,376,,3834362569,178,,,,,,,,,,,,,,,,,,,,2t05pfvho7i9w9w01zcz3gz4l,B. Costil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469636223,8,1,1,0,40,9bxav814mkuhueiyivyive82d,1,5.4,49.7,2022-10-09T13:00:44.162Z,2022-10-10T04:42:47Z,3831506373,213,1.0,3831506363,140,19.8,3831506369,212,29.5,3834362625,178,,3831506359,123,,3831506361,56,Back,3831507023,189,,3831506367,141,86.9,2t05pfvho7i9w9w01zcz3gz4l,B. Costil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469636249,9,1,1,0,43,9bxav814mkuhueiyivyive82d,1,18.1,84.1,2022-10-09T13:00:47.211Z,2022-10-10T04:42:46Z,3831506495,213,4.1,3831506489,140,13.9,3831506491,141,75.1,3831506493,212,7.5,3834362669,178,,3831506487,56,Back,,,,,,,ea2tv9xaerk3oy6dr45ff3kd1,Q. Bernard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469636311,10,1,1,0,45,9bxav814mkuhueiyivyive82d,1,14.5,68.7,2022-10-09T13:00:48.926Z,2022-10-10T04:42:45Z,3831506719,212,7.6,3831506723,213,0.1,3834362773,178,,3831506715,141,69.8,3831506711,140,21.7,3831506709,56,Back,,,,,,,38cux1onwt3bxppreaklir7it,D. Bain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469636357,11,1,1,0,46,9bxav814mkuhueiyivyive82d,1,20.4,61.6,2022-10-09T13:00:50.535Z,2022-10-10T04:42:44Z,3831506983,140,19.4,3831506989,213,4.7,3834362811,178,,3831506987,212,29.1,3831506981,56,Back,3831506985,141,18.9,,,,,,,7jj9gwpuk49bsm2ru06qb44wl,B. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469636499,12,1,1,0,54,9bxav814mkuhueiyivyive82d,1,30.6,3.2,2022-10-09T13:00:57.866Z,2022-10-10T04:42:41Z,3834362845,178,,3831507697,155,,3831507703,141,9.9,3834454753,1,,3831507707,213,0.1,3831507699,56,Right,3831507701,140,62.1,3831507705,212,33.4,54juxpmaqnby6kht5j87caoyd,A. Coeff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469636553,13,1,1,0,55,9bxav814mkuhueiyivyive82d,1,56.8,7.1,2022-10-09T13:00:59.652Z,2022-10-10T04:42:41Z,3831507939,212,11.5,3831507935,140,62.7,3831507941,213,1.0,3834362879,178,,3831507931,56,Center,3831507937,141,21.3,,,,,,,9qk1hoxri8dee6yat0cateqxh,M. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469636573,14,3,1,0,57,9bxav814mkuhueiyivyive82d,0,61.7,22.6,2022-10-09T13:01:01.202Z,2022-10-10T04:19:16Z,3831508003,286,,3832540061,465,,3834362967,178,,3831508161,233,14,3831508001,56,Center,,,,,,,,,,9br3ebcuzl5b755kwuxgey3md,H. Sakhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469636595,14,7,1,0,57,17o35s8assv3kamxowzz77k4r,1,38.3,77.4,2022-10-09T13:01:01.327Z,2022-10-10T04:19:16Z,3832540401,384,,3831508141,233,14,3831508097,285,,3834363043,178,,3831508095,56,Back,,,,,,,,,,1u990wv0bo82xqv2s0e8m8ic5,M. Wieteska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469636599,15,49,1,0,58,17o35s8assv3kamxowzz77k4r,1,38.3,84.8,2022-10-09T13:01:02.663Z,2022-10-10T04:42:39Z,,,,,,,,,,,,,,,,,,,,,,,,,237j1qagaotsy5j9wo3xqfgtl,Neto Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469636651,16,1,1,0,58,17o35s8assv3kamxowzz77k4r,1,38.1,84.2,2022-10-09T13:01:02.729Z,2022-10-10T04:42:39Z,3831508391,140,10.4,3831508397,213,3.6,3831508389,56,Back,3831508395,212,32.6,3834363173,178,,3834454723,1,,3831508393,141,62.7,,,,237j1qagaotsy5j9wo3xqfgtl,Neto Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469636729,17,1,1,1,3,17o35s8assv3kamxowzz77k4r,1,11.2,59.1,2022-10-09T13:01:06.763Z,2022-10-10T04:42:38Z,3831508727,141,45.7,3831508731,213,5.4,3831508725,140,18.5,3834363239,178,,3831508729,212,11.9,3831508723,56,Back,,,,,,,c6u4h9wy88ymj6whiz93jknv9,M. Diaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469636791,18,1,1,1,6,17o35s8assv3kamxowzz77k4r,1,23,42.2,2022-10-09T13:01:10.383Z,2022-10-10T04:42:37Z,3831509047,213,0.7,3831509041,140,30.3,3834363273,178,,3831509045,212,9.7,3831509039,56,Back,3831509043,141,50.9,,,,,,,7j0fv43b1dkuiqk71ym4mmw6i,A. Seidu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469636849,19,1,1,1,9,17o35s8assv3kamxowzz77k4r,1,34.4,53.1,2022-10-09T13:01:13.342Z,2022-10-10T04:42:36Z,3831509401,141,79.9,3831509397,56,Back,3831509405,213,1.3,3834363285,178,,3831509403,212,19.0,3831509399,140,39.6,,,,,,,bzr6a9okokrgaskvsbl03xmtx,M. Gonalons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469636891,20,1,1,1,13,17o35s8assv3kamxowzz77k4r,1,51.9,78.4,2022-10-09T13:01:17.668Z,2022-10-10T04:42:35Z,3831509643,212,16.0,3831509633,56,Center,3831509639,141,58.1,3831509645,213,5.2,3834363333,178,,3831509635,140,59.6,,,,,,,4obcheuxcvbu6zo3fyq3b6x91,J. Gastien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469636907,21,61,1,1,14,17o35s8assv3kamxowzz77k4r,0,57.7,58,2022-10-09T13:01:18.610Z,2022-10-10T04:42:35Z,3831509695,56,Center,3834363379,178,,,,,,,,,,,,,,,,,,,,4elohf5kyq6i1jmywfuzhh2ol,S. Khaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469832131,836,43,1,1,16,9bxav814mkuhueiyivyive82d,1,0,0,2022-10-09T13:01:20.015Z,2022-10-09T18:54:20Z,3832545645,285,0,3833166595,144,45,3832545641,56,Back,,,,,,,,,,,,,,,,6gdoxudvl1rgcn7d19e89p9ed,G. Perrin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469946047,787,45,1,1,16,17o35s8assv3kamxowzz77k4r,0,54.3,56.9,2022-10-09T13:01:20.036Z,2022-10-10T04:42:34Z,3833167505,233,835,3833167249,56,Center,3833167251,285,,,,,,,,,,,,,,,,,4elohf5kyq6i1jmywfuzhh2ol,S. Khaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469832125,835,3,1,1,16,9bxav814mkuhueiyivyive82d,1,45.7,43.1,2022-10-09T13:01:20.036Z,2022-10-10T04:42:33Z,3834363421,178,,3832546357,464,,3833167481,233,787,3832545617,286,,3832545615,56,Back,,,,,,,,,,doc6xdg2vumiyoamostngr36d,M. Autret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470159541,1474,43,1,1,16,17o35s8assv3kamxowzz77k4r,1,0,0,2022-10-09T13:01:20.195Z,2022-10-10T03:26:03Z,3834396819,144,83,3834396815,399,80565,,,,,,,,,,,,,,,,,,,4elohf5kyq6i1jmywfuzhh2ol,S. Khaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469636909,15,49,1,1,17,9bxav814mkuhueiyivyive82d,1,45.2,36.6,2022-10-09T13:01:21.159Z,2022-10-10T04:42:33Z,,,,,,,,,,,,,,,,,,,,,,,,,doc6xdg2vumiyoamostngr36d,M. Autret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469636969,16,3,1,1,17,9bxav814mkuhueiyivyive82d,1,45.3,36.2,2022-10-09T13:01:21.266Z,2022-10-10T04:42:32Z,3831509987,233,22,3832546663,465,,3831509955,286,,3831509953,56,Back,3834363633,178,,,,,,,,,,,doc6xdg2vumiyoamostngr36d,M. Autret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469636951,22,45,1,1,17,17o35s8assv3kamxowzz77k4r,0,54.7,63.8,2022-10-09T13:01:21.266Z,2022-10-10T04:42:32Z,3831509873,285,,3831510007,233,16,3831509871,56,Center,,,,,,,,,,,,,,,,4obcheuxcvbu6zo3fyq3b6x91,J. Gastien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469637083,17,1,1,1,18,9bxav814mkuhueiyivyive82d,1,48.3,31.7,2022-10-09T13:01:22.507Z,2022-10-10T04:42:31Z,3831510531,141,14.2,3831510535,213,5.8,3831510527,56,Right,3834363705,178,,3831510529,140,72.4,3831510533,212,28.0,,,,,,,doc6xdg2vumiyoamostngr36d,M. Autret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469637093,18,3,1,1,24,9bxav814mkuhueiyivyive82d,0,83.8,25.6,2022-10-09T13:01:28.227Z,2022-10-10T04:42:30Z,3832548777,465,,3831510573,56,Center,3834363841,178,,3831510585,211,,3831510575,286,,,,,,,,,,,co59rv08x22hk5itwibbwq191,G. Hein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469637129,23,52,1,1,27,17o35s8assv3kamxowzz77k4r,1,4.9,66.7,2022-10-09T13:01:31.562Z,2022-10-10T04:42:29Z,3834363925,178,,3832549233,376,,,,,,,,,,,,,,,,,,,,c6u4h9wy88ymj6whiz93jknv9,M. Diaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469637219,24,1,1,1,30,17o35s8assv3kamxowzz77k4r,1,8.9,70,2022-10-09T13:01:34.180Z,2022-10-10T04:42:29Z,3831511205,123,,3831511207,56,Back,3831511213,212,25.0,3831511211,141,92.0,3831511203,189,,3831511209,140,28.0,3834364051,178,,3831511215,213,0.6,c6u4h9wy88ymj6whiz93jknv9,M. Diaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469637319,25,43,1,1,40,17o35s8assv3kamxowzz77k4r,1,0,0,2022-10-09T13:01:44.040Z,2022-10-09T13:02:01Z,3831511703,238,0,3831513729,144,61,3831511665,56,Back,,,,,,,,,,,,,,,,4obcheuxcvbu6zo3fyq3b6x91,J. Gastien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469637351,26,43,1,1,41,17o35s8assv3kamxowzz77k4r,1,0,0,2022-10-09T13:01:45.325Z,2022-10-09T13:02:00Z,3831513577,144,5,3831511817,347,0,3831511815,56,Back,,,,,,,,,,,,,,,,4obcheuxcvbu6zo3fyq3b6x91,J. Gastien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469637731,19,27,1,1,57,9bxav814mkuhueiyivyive82d,1,0,0,2022-10-09T13:02:01.671Z,2022-10-10T02:42:22Z,3831513645,233,27,3831513581,41,Injury,3831513583,53,co59rv08x22hk5itwibbwq191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469637683,27,27,1,1,57,17o35s8assv3kamxowzz77k4r,1,0,0,2022-10-09T13:02:01.671Z,2022-10-10T02:42:23Z,3831513613,233,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469638383,20,28,1,2,28,9bxav814mkuhueiyivyive82d,1,0,0,2022-10-09T13:02:31.790Z,2022-10-10T02:42:37Z,3831516913,55,19,3831517027,233,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469638393,28,28,1,2,28,17o35s8assv3kamxowzz77k4r,1,0,0,2022-10-09T13:02:31.790Z,2022-10-10T02:42:37Z,3831516953,55,27,3831516977,233,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469638459,21,68,1,2,34,9bxav814mkuhueiyivyive82d,0,0,0,2022-10-09T13:02:38.626Z,2022-10-10T02:42:41Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469638467,29,68,1,2,34,17o35s8assv3kamxowzz77k4r,1,0,0,2022-10-09T13:02:38.628Z,2022-10-10T02:42:44Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469638563,30,1,1,2,36,17o35s8assv3kamxowzz77k4r,1,22.2,71.8,2022-10-09T13:02:40.040Z,2022-10-10T04:42:29Z,3831517797,140,17.6,3831517803,213,4.1,3831517795,56,Back,3834364507,178,,3831517801,212,8.3,3831517799,141,61.8,,,,,,,6euu7oztc1jkxcgef0g75cq95,M. Caufriez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469638641,31,1,1,2,37,17o35s8assv3kamxowzz77k4r,1,17.8,63.5,2022-10-09T13:02:41.651Z,2022-10-10T04:42:28Z,3834364527,178,,3831518183,141,38.2,3831518179,56,Back,3831518187,213,5.3,3831518181,140,29.2,3831518185,212,21.0,,,,,,,c6u4h9wy88ymj6whiz93jknv9,M. Diaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469638687,32,1,1,2,43,17o35s8assv3kamxowzz77k4r,1,38.1,48.5,2022-10-09T13:02:47.105Z,2022-10-10T04:42:26Z,3831518403,212,17.8,3831518399,140,54.1,3831518405,213,0.3,3831518397,56,Center,3831518401,141,57.3,3834364579,178,,,,,,,,1u990wv0bo82xqv2s0e8m8ic5,M. Wieteska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
