id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/14/value,qualifier/19/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/22/id,qualifier/22/qualifierId,qualifier/22/value
2453896591,5,1,1,0,8,3xedluek08t2ka7oypwuullcn,1,12.1,25,2022-08-31T19:00:13.691Z,2022-09-01T08:06:16Z,3747770825,213,2.1,3747770817,140,4.6,3748892777,178,,3747770819,141,45.9,3747770813,56,Back,3747770823,212,16.2,,,,,,,4t4u4725escxjm2gwz5e7lpsl,J. Gradit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453896651,6,1,1,0,9,3xedluek08t2ka7oypwuullcn,1,3.2,44,2022-08-31T19:00:15.068Z,2022-09-01T08:06:16Z,3747771127,212,41.9,3747771125,141,18.3,3747771131,1,,3748892837,178,,3747771121,56,Back,3747771123,140,39.5,3747771119,157,,3747771129,213,5.9,25cggz2egeqce47yijxadsslx,B. Samba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453896663,7,1,1,0,14,3xedluek08t2ka7oypwuullcn,0,38.5,19.5,2022-08-31T19:00:19.908Z,2022-09-01T08:06:16Z,3747771185,155,,3747771193,212,11.1,3748892859,178,,3747771187,56,Back,3747771189,140,48.5,3747771191,141,14.0,3747771195,213,5.9,,,,7izciy79i6d6h7usfr8mcmh91,F. Sotoca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453896685,8,1,1,0,15,70nn27vgkt6l48lvv5e66q7ww,0,50.2,81.3,2022-08-31T19:00:20.995Z,2022-09-01T08:06:15Z,3747771341,141,100.0,3747771345,213,0.6,3747771347,1,,3747771339,140,68.2,3748892993,178,,3747771337,56,Left,3747771343,212,23.3,3747771335,157,,996i59930r3kd4xk48x9fsp2h,M. Talbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453896805,8,5,1,0,18,3xedluek08t2ka7oypwuullcn,1,37.2,-1.6,2022-08-31T19:00:23.824Z,2022-09-01T03:30:31Z,3747771925,233,9,3747771919,56,Back,3747771921,347,,,,,,,,,,,,,,,,,7izciy79i6d6h7usfr8mcmh91,F. Sotoca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453896687,9,5,1,0,18,70nn27vgkt6l48lvv5e66q7ww,0,62.8,101.6,2022-08-31T19:00:23.824Z,2022-09-01T03:30:32Z,3747771941,233,8,3747771349,56,Left,3747771351,347,,,,,,,,,,,,,,,,,996i59930r3kd4xk48x9fsp2h,M. Talbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453896815,9,1,1,0,25,3xedluek08t2ka7oypwuullcn,1,35.8,0,2022-08-31T19:00:30.906Z,2022-09-01T08:06:15Z,3747771989,212,13.3,3747771983,56,Back,3747771991,213,0.9,3747771981,107,,3747771985,140,43.2,3747771987,141,14.1,,,,,,,dk4bgvo6xobwtpiv2ysgu3jrp,J. Cabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453896827,10,1,1,0,26,3xedluek08t2ka7oypwuullcn,1,41.6,10.8,2022-08-31T19:00:32.058Z,2022-09-01T08:06:15Z,3747772047,213,3.9,3747772085,156,,3747772039,56,Back,3748893239,178,,3747772041,140,37.5,3747772045,212,5.7,3747772043,141,5.2,,,,7izciy79i6d6h7usfr8mcmh91,F. Sotoca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453896853,11,1,1,0,27,3xedluek08t2ka7oypwuullcn,0,35.1,4.7,2022-08-31T19:00:32.998Z,2022-09-01T08:06:14Z,3747772223,140,66.7,3748893295,178,,3747772229,213,6.3,3747772219,155,,3747772227,212,33.2,3749125491,1,,3747772221,56,Right,3747772225,141,4.3,dk4bgvo6xobwtpiv2ysgu3jrp,J. Cabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453896869,11,12,1,0,30,70nn27vgkt6l48lvv5e66q7ww,1,31.5,88.6,2022-08-31T19:00:35.950Z,2022-09-01T08:06:14Z,3747772309,141,100.0,3748893411,388,,3747772313,213,1.4,3747772307,140,33.2,3747772311,212,9.3,3747772325,167,,3747772305,56,Back,,,,996i59930r3kd4xk48x9fsp2h,M. Talbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453896863,10,43,1,0,32,70nn27vgkt6l48lvv5e66q7ww,1,0,0,2022-08-31T19:00:37.384Z,2022-08-31T19:00:42Z,3747772275,141,95.1,3747772271,56,Back,3747772279,213,0,3747772595,144,12,3747772277,212,0,3747772273,140,33.0,,,,,,,996i59930r3kd4xk48x9fsp2h,M. Talbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453896895,12,5,1,0,32,3xedluek08t2ka7oypwuullcn,1,64.9,-1.8,2022-08-31T19:00:37.581Z,2022-09-01T03:31:04Z,3747772425,56,Right,3747772467,233,12,3747772431,347,,,,,,,,,,,,,,,,,4ezld812zytvbokz97jwycgkp,K. Danso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453896873,12,5,1,0,32,70nn27vgkt6l48lvv5e66q7ww,0,35.1,101.8,2022-08-31T19:00:37.581Z,2022-09-01T03:31:05Z,3747772321,347,,3747772319,56,Back,3747772485,233,12,,,,,,,,,,,,,,,,996i59930r3kd4xk48x9fsp2h,M. Talbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453896977,13,1,1,0,38,3xedluek08t2ka7oypwuullcn,1,69.2,0,2022-08-31T19:00:43.709Z,2022-09-01T08:06:13Z,3747772855,56,Right,3747772863,141,8.0,3747772869,213,2.1,3747772849,107,,3747772867,212,7.7,3747772859,140,65.4,,,,,,,dk4bgvo6xobwtpiv2ysgu3jrp,J. Cabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453897007,14,1,1,0,40,3xedluek08t2ka7oypwuullcn,1,69.9,7.6,2022-08-31T19:00:45.238Z,2022-09-01T08:06:13Z,3747772957,56,Right,3747772963,212,12.8,3748893779,178,,3747772961,141,2.7,3747772965,213,3.4,3747772959,140,58.1,,,,,,,7h28voyog9dhvitn6hj1omhh,W. Saïd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453897069,15,1,1,0,41,3xedluek08t2ka7oypwuullcn,1,61.1,5.1,2022-08-31T19:00:46.818Z,2022-09-01T08:06:12Z,3747773279,140,45.9,3747773283,212,16.0,3748893953,178,,3747773281,141,7.2,3747773277,56,Back,3747773285,213,3.1,,,,,,,dk4bgvo6xobwtpiv2ysgu3jrp,J. Cabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453897121,16,1,1,0,43,3xedluek08t2ka7oypwuullcn,1,47,11.3,2022-08-31T19:00:48.810Z,2022-09-01T08:06:11Z,3747773563,212,23.6,3748894067,178,,3747773557,56,Back,3747773559,140,44.9,3747773561,141,45.8,3747773565,213,1.7,,,,,,,4t4u4725escxjm2gwz5e7lpsl,J. Gradit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453897165,17,1,1,0,49,3xedluek08t2ka7oypwuullcn,1,54.6,66.3,2022-08-31T19:00:54.498Z,2022-09-01T08:06:10Z,3747773787,212,5.1,3747773785,141,71.9,3747773781,56,Center,3748899275,178,,3747773783,140,51.3,3747773789,213,2.3,,,,,,,4ezld812zytvbokz97jwycgkp,K. Danso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453897219,18,1,1,0,52,3xedluek08t2ka7oypwuullcn,1,50.7,74.1,2022-08-31T19:00:57.816Z,2022-09-01T08:06:09Z,3747774031,196,,3747774035,140,65.3,3747774043,1,,3747774037,141,3.5,3748899309,178,,3747774039,212,50.4,3747774029,155,,3747774033,56,Right,br7zigajqee6fms35zhm1sb8p,F. Medina,3747774041,213,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453897255,19,1,1,0,58,3xedluek08t2ka7oypwuullcn,0,80.4,15.7,2022-08-31T19:01:03.642Z,2022-09-01T08:06:07Z,3748899433,178,,3748309311,224,,3747774203,56,Center,3747774201,155,,3747774211,213,1.0,3747774359,233,13,3748309313,20,,3747774209,212,31.1,dk4bgvo6xobwtpiv2ysgu3jrp,J. Cabot,3747774199,2,,3747774205,140,96.9,3747774207,141,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453897283,13,11,1,1,0,70nn27vgkt6l48lvv5e66q7ww,0,3.4,45.8,2022-08-31T19:01:05.632Z,2022-09-01T08:06:07Z,3748899583,388,,3747774351,88,,3748309325,377,,3747774349,56,Back,3747774371,233,19,,,,,,,,,,6790uxmc1zs4emxtqf7vl6imt,Y. Mvogo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453897291,14,52,1,1,1,70nn27vgkt6l48lvv5e66q7ww,1,4.6,42.6,2022-08-31T19:01:06.199Z,2022-09-01T08:06:06Z,3748899613,178,,3748309331,377,,,,,,,,,,,,,,,,,,,,6790uxmc1zs4emxtqf7vl6imt,Y. Mvogo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453897497,15,1,1,1,12,70nn27vgkt6l48lvv5e66q7ww,1,7.2,48.4,2022-08-31T19:01:17.616Z,2022-09-01T08:06:06Z,3747775393,123,,3747775403,141,27.0,3747775399,140,13.3,3747775407,213,5.1,3748899707,178,,3748309431,189,,3747775405,212,15.9,3747775395,56,Back,6790uxmc1zs4emxtqf7vl6imt,Y. Mvogo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453897571,16,1,1,1,13,70nn27vgkt6l48lvv5e66q7ww,1,13,28.9,2022-08-31T19:01:18.293Z,2022-09-01T08:06:06Z,3747775783,212,21.3,3747775779,140,33.2,3748899769,178,,3747775785,213,6.2,3747775777,56,Back,3747775781,141,26.8,,,,,,,d8jdziu0arw1rcx5byxd7rj6d,J. Laporte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453897629,17,1,1,1,18,70nn27vgkt6l48lvv5e66q7ww,1,60.5,17,2022-08-31T19:01:23.648Z,2022-09-01T08:06:04Z,3747776051,212,21.9,3747776049,141,2.9,3748899805,178,,3747776047,140,79.2,3747776053,213,5.8,3747776045,56,Right,,,,,,,2zvbw080n4yro1phgv39ri3qi,T. Le Bris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453993897,681,3,1,1,21,70nn27vgkt6l48lvv5e66q7ww,0,80.5,0.1,2022-08-31T19:01:26.407Z,2022-09-01T08:06:03Z,3748899893,178,,3748309627,286,,3748309625,56,Right,3748309631,467,br7zigajqee6fms35zhm1sb8p,3748309629,465,,,,,,,,,,,2abpo4w3jcxp1wzp50yypxsrt,S. Diarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453897641,18,4,1,1,21,70nn27vgkt6l48lvv5e66q7ww,1,81.2,0.1,2022-08-31T19:01:26.962Z,2022-09-01T08:06:03Z,3747776091,56,Right,3747776541,233,20,3747776497,13,,3747776499,152,,3747776501,265,,3747776093,286,,,,,,,,2abpo4w3jcxp1wzp50yypxsrt,S. Diarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453897693,20,4,1,1,21,3xedluek08t2ka7oypwuullcn,0,18.8,99.9,2022-08-31T19:01:26.963Z,2022-09-01T08:06:02Z,3747776341,265,,3747776339,152,,3747776549,233,18,3748899963,178,,3747776337,56,Back,3747776343,285,,3747776335,13,,,,,br7zigajqee6fms35zhm1sb8p,F. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453898529,19,1,1,2,10,70nn27vgkt6l48lvv5e66q7ww,1,80.8,0.9,2022-08-31T19:02:15.262Z,2022-09-01T08:06:02Z,3747780543,140,87.9,3747780515,2,,3748309941,224,,3747780517,5,,3747780519,155,,3748309943,20,,3748900301,178,,3748312857,154,,44o5mjglkzqxctz07ust9bcru,E. Le Fée,3748312855,210,13,3747780521,152,,3747780549,213,1.3,1,3747780547,212,24.4,3747780545,141,35.1,3747780523,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453994481,682,13,1,2,11,70nn27vgkt6l48lvv5e66q7ww,1,91.9,38.7,2022-08-31T19:02:16.329Z,2022-09-01T08:06:02Z,3748312891,146,98.5,3748312677,153,,3748312585,56,Center,3748312879,154,,3748312671,15,,3748312889,314,,3748312897,231,48.9,3748312669,24,,d8jdziu0arw1rcx5byxd7rj6d,J. Laporte,3748312875,73,,3748312885,102,61.5,3748312675,328,,,3748312881,55,19,3748312893,147,52.5,3748312895,230,98.1,3749125389,17,3748900783,388,3748312887,103,25,3748312877,29,,,,,,,,,,,,,,,,,,
2453899009,20,2,1,2,11,70nn27vgkt6l48lvv5e66q7ww,1,91.9,38.7,2022-08-31T19:02:16.342Z,2022-09-01T08:06:01Z,3747782979,140,95.7,3748900829,388,,3747782973,7,33jtnv5kyzyw1it7y9czhn4a2,3747782971,8,,3747782975,3,,3747782981,141,53.2,3747782977,56,Center,,,,d8jdziu0arw1rcx5byxd7rj6d,J. Laporte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453898679,21,55,1,2,11,3xedluek08t2ka7oypwuullcn,1,9.3,49.2,2022-08-31T19:02:16.343Z,2022-09-01T08:06:00Z,,,,,,,,,,,,,,,,,,,,,,,,,4ezld812zytvbokz97jwycgkp,K. Danso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453899265,22,1,1,2,48,3xedluek08t2ka7oypwuullcn,1,5.1,50.1,2022-08-31T19:02:53.840Z,2022-09-01T08:06:00Z,3747784333,141,28.6,3747784329,56,Back,3747784327,241,,3747784337,213,4.8,3747784335,212,14.7,3748900869,178,,3747784331,140,6.8,3747784325,5,,25cggz2egeqce47yijxadsslx,B. Samba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453899353,23,1,1,2,58,3xedluek08t2ka7oypwuullcn,1,28.5,31.3,2022-08-31T19:03:03.872Z,2022-09-01T08:05:57Z,3747784779,212,52.3,3747784777,141,94.2,3747784775,140,57.1,3747784773,56,Left,3747784769,196,,3747784783,1,,3747784781,213,1.0,3748900953,178,,4t4u4725escxjm2gwz5e7lpsl,J. Gradit,3747784765,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453899357,24,50,1,3,2,3xedluek08t2ka7oypwuullcn,1,64.8,95,2022-08-31T19:03:07.699Z,2022-09-01T07:37:21Z,3747784793,286,,3747785127,233,21,3747784791,56,Left,,,,,,,,,,,,,,,,1ad3itgiwcnyw3o9wplhah2hh,D. Machado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453899401,21,7,1,3,3,70nn27vgkt6l48lvv5e66q7ww,1,35.2,5,2022-08-31T19:03:08.817Z,2022-09-01T07:37:21Z,3747785117,233,24,3747785037,167,,3748901071,178,,3747785041,285,,3748315043,385,,3747785039,56,Back,,,,,,,2abpo4w3jcxp1wzp50yypxsrt,S. Diarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453899411,22,5,1,3,5,70nn27vgkt6l48lvv5e66q7ww,0,25.2,-1.9,2022-08-31T19:03:10.998Z,2022-09-01T03:43:29Z,3747785087,56,Back,3747785089,347,,3747785509,233,25,,,,,,,,,,,,,,,,2abpo4w3jcxp1wzp50yypxsrt,S. Diarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453899473,25,5,1,3,5,3xedluek08t2ka7oypwuullcn,1,74.8,101.9,2022-08-31T19:03:10.998Z,2022-09-01T03:43:29Z,3747785439,347,,3747785481,233,22,3747785437,56,Left,,,,,,,,,,,,,,,,1ad3itgiwcnyw3o9wplhah2hh,D. Machado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453899549,26,1,1,3,10,3xedluek08t2ka7oypwuullcn,1,76,100,2022-08-31T19:03:15.659Z,2022-09-01T08:05:56Z,3747785819,213,3.3,3747785813,140,53.7,3747785809,107,,3747785811,56,Left,3747785815,141,95.3,3749125337,1,,3747785817,212,23.8,,,,1ad3itgiwcnyw3o9wplhah2hh,D. Machado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453899729,27,1,1,3,14,3xedluek08t2ka7oypwuullcn,1,53.1,94,2022-08-31T19:03:19.874Z,2022-09-01T08:05:55Z,3747786741,141,64.9,3748901297,178,,3747786745,213,4.5,3747786739,140,48.4,3747786737,56,Back,3747786743,212,20.4,,,,,,,br7zigajqee6fms35zhm1sb8p,F. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
