id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/13/value
2496619857,229,7,1,23,24,27xvwccz8kpmqsefjv2b2sc0o,1,33.9,8.9,2023-01-11T20:23:35.461Z,2023-01-12T06:57:15Z,3973957115,233,121,3973957107,285,,3974256227,178,,3974175439,385,,3973957105,56,Back,,,,,,,,,,8s259ktv9j6ei0f8rh2msqfh1,V. Rongier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496661279,615,61,1,23,25,3unkqo2g6ag99gd5ynz1j7vse,1,67.8,92.6,2023-01-11T20:23:36.055Z,2023-01-12T06:57:15Z,3974175339,56,Left,3974256271,178,,,,,,,,,,,,,,,,,,,,a7rdypucykxo0a9xmcuqzabpx,R. Ripart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496619859,230,49,1,23,25,27xvwccz8kpmqsefjv2b2sc0o,1,31.4,5.1,2023-01-11T20:23:36.222Z,2023-01-12T06:57:15Z,,,,,,,,,,,,,,,,,,,,,,,,,8s259ktv9j6ei0f8rh2msqfh1,V. Rongier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496678881,660,43,1,23,29,3unkqo2g6ag99gd5ynz1j7vse,1,0,0,2023-01-11T20:23:40.381Z,2023-01-12T05:00:58Z,3974264287,399,193539,3974316211,144,83,,,,,,,,,,,,,,,,,,,demp53kye0ium76t240vo8cet,Rony Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496619905,231,1,1,23,30,27xvwccz8kpmqsefjv2b2sc0o,1,18.6,30.4,2023-01-11T20:23:41.721Z,2023-01-12T06:57:11Z,3974256361,178,,3973957393,212,8.8,3973957395,213,0.1,3973957387,56,Back,3973957389,140,27.0,3973957391,141,31.3,,,,,,,8s259ktv9j6ei0f8rh2msqfh1,V. Rongier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496619913,232,1,1,23,32,27xvwccz8kpmqsefjv2b2sc0o,1,25.1,33.5,2023-01-11T20:23:43.003Z,2023-01-12T06:57:10Z,3973957453,141,46.3,3973957449,56,Back,3973957451,140,15.4,3974256403,178,,3973957455,212,13.4,3973957457,213,2.4,,,,,,,5fbnkkf1saix4lonwx1i9k7o5,J. Veretout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496619959,233,1,1,23,34,27xvwccz8kpmqsefjv2b2sc0o,1,15.3,47.9,2023-01-11T20:23:44.966Z,2023-01-12T06:57:10Z,3973957801,141,73.2,3973957803,212,17.9,3974256433,178,,3973957799,140,19.9,3973957805,213,1.3,3973957797,56,Back,,,,,,,8ni13k73i9xusj01utdmqk7h1,S. Gigot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496619983,234,1,1,23,39,27xvwccz8kpmqsefjv2b2sc0o,1,43.1,78.7,2023-01-11T20:23:50.481Z,2023-01-12T06:57:07Z,3973957945,213,0.6,3974256489,178,,3973957943,212,18.4,3973957937,56,Left,3973957941,141,94.8,3973957939,140,57.2,,,,,,,74edqcuzfzy7nswqzn0v3pe22,L. Balerdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496620015,235,1,1,23,42,27xvwccz8kpmqsefjv2b2sc0o,1,53.7,97,2023-01-11T20:23:53.538Z,2023-01-12T06:57:06Z,3973958119,213,3.7,3973958117,212,15.6,3973958115,141,85.7,3973958111,56,Back,3973958113,140,40.8,3974256523,178,,,,,,,,9j742o5vdc7d54x1xdz4t9ck5,S. Kolašinac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496620045,236,1,1,23,45,27xvwccz8kpmqsefjv2b2sc0o,1,36.2,81.5,2023-01-11T20:23:56.784Z,2023-01-12T06:57:05Z,3973958277,140,38.2,3973958279,141,35.8,3973958275,56,Back,3974256547,178,,3973958281,212,31.1,3973958283,213,4.8,,,,,,,74edqcuzfzy7nswqzn0v3pe22,L. Balerdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496620059,237,1,1,23,49,27xvwccz8kpmqsefjv2b2sc0o,0,44.6,33.6,2023-01-11T20:23:59.915Z,2023-01-12T06:57:03Z,3973958375,141,21.9,3974256591,178,,3973958377,212,32.4,3973958379,213,6.0,3973958373,140,74.5,3974379385,1,,3973958371,56,Center,,,,5fbnkkf1saix4lonwx1i9k7o5,J. Veretout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496620079,122,49,1,23,50,3unkqo2g6ag99gd5ynz1j7vse,1,27.4,78.6,2023-01-11T20:24:01.645Z,2023-01-12T06:57:02Z,,,,,,,,,,,,,,,,,,,,,,,,,e0tmfkagd1lmf2hw7gctbaqqd,Abdu Conté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496620093,123,1,1,23,51,3unkqo2g6ag99gd5ynz1j7vse,1,27.5,82.8,2023-01-11T20:24:02.275Z,2023-01-12T06:57:01Z,3973958545,141,86.9,3974256669,178,,3973958549,213,0.3,3973958547,212,9.0,3973958543,140,35.6,3973958541,56,Back,,,,,,,e0tmfkagd1lmf2hw7gctbaqqd,Abdu Conté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496620113,124,1,1,23,53,3unkqo2g6ag99gd5ynz1j7vse,1,37.9,83.8,2023-01-11T20:24:04.314Z,2023-01-12T06:57:01Z,3974256697,178,,3973958633,141,97.2,3973958629,140,34.4,3973958639,213,2.0,3973958627,56,Back,3973958637,212,9.8,,,,,,,9nhlgi0k783bq8a2704bu6n6d,X. Chavalerin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496620125,125,1,1,23,54,3unkqo2g6ag99gd5ynz1j7vse,1,37.7,93.5,2023-01-11T20:24:05.272Z,2023-01-12T06:57:00Z,3973958705,140,26.5,3974256743,178,,3973958707,141,92.0,3973958709,212,11.8,3973958711,213,3.2,3973958703,56,Back,,,,,,,a7rdypucykxo0a9xmcuqzabpx,R. Ripart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496620155,126,1,1,23,55,3unkqo2g6ag99gd5ynz1j7vse,1,27.7,88.1,2023-01-11T20:24:06.897Z,2023-01-12T06:56:59Z,3973958907,141,75.6,3973958909,212,10.5,3973958905,140,21.8,3974256781,178,,3973958911,213,4.1,3973958903,56,Back,,,,,,,e0tmfkagd1lmf2hw7gctbaqqd,Abdu Conté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496620223,127,1,1,23,57,3unkqo2g6ag99gd5ynz1j7vse,1,20.7,73.6,2023-01-11T20:24:08.386Z,2023-01-12T06:56:58Z,3973959277,213,6.3,3974256807,178,,3973959275,212,14.8,3973959271,140,34.8,3973959269,56,Back,3973959273,141,73.1,,,,,,,7etm5qf3sonimtxllrw5xwkid,E. Palmer-Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496620257,128,1,1,24,3,3unkqo2g6ag99gd5ynz1j7vse,1,57.3,77,2023-01-11T20:24:14.805Z,2023-01-12T06:56:56Z,3973959477,140,81.2,3973959481,212,27.1,3973959479,141,92.1,3974256851,178,,3973959475,56,Left,3973959483,213,0.4,,,,,,,3h3g7sne1jjevj0mwyliehm95,R. Kouamé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496620267,129,1,1,24,7,3unkqo2g6ag99gd5ynz1j7vse,0,86.5,88.3,2023-01-11T20:24:18.342Z,2023-01-12T06:56:55Z,3973959527,2,,3973959537,212,17.9,3974256895,178,,3973959539,213,5.0,3973959529,155,,3973959535,141,63.5,3974175695,72,,3973959531,56,Center,a7rdypucykxo0a9xmcuqzabpx,R. Ripart,3973959533,140,3974175693,224,,92.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496620275,238,12,1,24,8,27xvwccz8kpmqsefjv2b2sc0o,1,8.4,45.5,2023-01-11T20:24:19.333Z,2023-01-12T06:56:54Z,3973959581,140,19.6,3973959577,56,Back,3973959589,212,21.8,3974256951,178,,3973959593,213,5.3,3973959585,141,18.5,,,,,,,8ni13k73i9xusj01utdmqk7h1,S. Gigot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496620279,239,49,1,24,9,27xvwccz8kpmqsefjv2b2sc0o,1,17.7,23.5,2023-01-11T20:24:20.874Z,2023-01-12T06:56:54Z,,,,,,,,,,,,,,,,,,,,,,,,,2p70qo9oxplufwnhlrl2b8v3e,I. Kaboré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496620285,240,3,1,24,11,27xvwccz8kpmqsefjv2b2sc0o,0,16.9,17,2023-01-11T20:24:22.063Z,2023-01-12T06:56:52Z,3973959633,285,,3973959735,233,130,3973959631,56,Back,3974175839,464,,3974257035,178,,,,,,,,,,,2p70qo9oxplufwnhlrl2b8v3e,I. Kaboré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496620293,130,7,1,24,11,3unkqo2g6ag99gd5ynz1j7vse,0,83.1,83,2023-01-11T20:24:22.215Z,2023-01-12T06:56:52Z,3974175853,385,,3973959677,286,,3974257989,178,,3973959675,56,Left,3973959695,233,240,3973959673,167,,,,,,,,a7rdypucykxo0a9xmcuqzabpx,R. Ripart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496620521,242,61,1,24,11,27xvwccz8kpmqsefjv2b2sc0o,1,16.2,10.9,2023-01-11T20:24:22.562Z,2023-01-12T06:56:52Z,3974258093,21,,3974258095,389,,3973960945,56,Back,,,,,,,,,,,,,,,,2p70qo9oxplufwnhlrl2b8v3e,I. Kaboré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496620295,131,5,1,24,12,3unkqo2g6ag99gd5ynz1j7vse,1,87.8,101.2,2023-01-11T20:24:23.875Z,2023-01-12T02:31:56Z,3973962855,361,,3973959681,347,,3973959679,56,Left,3973960967,233,241,,,,,,,,,,,,,a7rdypucykxo0a9xmcuqzabpx,R. Ripart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496620515,241,5,1,24,12,27xvwccz8kpmqsefjv2b2sc0o,0,12.2,-1.2,2023-01-11T20:24:23.875Z,2023-01-12T02:31:56Z,3973960917,56,Back,3973960919,347,,3973960951,233,131,3973963107,361,,,,,,,,,,,,,,2p70qo9oxplufwnhlrl2b8v3e,I. Kaboré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496620547,132,1,1,24,33,3unkqo2g6ag99gd5ynz1j7vse,1,83.7,100,2023-01-11T20:24:44.380Z,2023-01-12T06:56:51Z,3973961093,56,Left,3974175983,189,,3973961095,140,72.1,3973961101,213,3.9,3973961099,212,16.4,3973961097,141,84.2,3973962733,107,,,,,e0tmfkagd1lmf2hw7gctbaqqd,Abdu Conté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496620571,133,1,1,24,38,3unkqo2g6ag99gd5ynz1j7vse,1,71.8,67.3,2023-01-11T20:24:49.119Z,2023-01-12T06:56:49Z,3973961229,140,57.3,3973961239,212,18.1,3973961243,213,3.7,3973961225,56,Center,3974258247,178,,3973961233,141,52.8,,,,,,,7etm5qf3sonimtxllrw5xwkid,E. Palmer-Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496620577,134,1,1,24,40,3unkqo2g6ag99gd5ynz1j7vse,1,57.2,56.3,2023-01-11T20:24:51.119Z,2023-01-12T06:56:48Z,3973961277,56,Center,3973961281,141,35.5,3973961279,140,69.0,3973961283,212,18.8,3974258285,178,,3973961285,213,5.4,,,,,,,eznhm6o1jymvzaucjlngbaad,Y. Salmier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496620613,135,1,1,24,42,3unkqo2g6ag99gd5ynz1j7vse,1,62.8,33.8,2023-01-11T20:24:53.155Z,2023-01-12T06:56:47Z,3973961435,56,Right,3973961443,213,5.3,3973961441,212,14.6,3973961437,140,70.4,3973961439,141,15.8,3974258301,178,,,,,,,,3h3g7sne1jjevj0mwyliehm95,R. Kouamé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496620627,136,1,1,24,44,3unkqo2g6ag99gd5ynz1j7vse,1,63.4,20,2023-01-11T20:24:55.426Z,2023-01-12T06:56:46Z,3973961533,213,2.0,3973961531,212,20.3,3974258359,178,,3973961525,56,Center,3973961527,140,55.5,3973961529,141,47.2,,,,,,,4hns4p7a45kno60qqzlniycmi,T. Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496620653,137,1,1,24,46,3unkqo2g6ag99gd5ynz1j7vse,1,52.1,47.4,2023-01-11T20:24:57.726Z,2023-01-12T06:56:45Z,3973961667,140,66.5,3973961673,213,1.0,3973961669,141,80.7,3973961665,56,Left,3974258391,178,,3973961671,212,27.2,,,,,,,eznhm6o1jymvzaucjlngbaad,Y. Salmier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496620695,138,1,1,24,49,3unkqo2g6ag99gd5ynz1j7vse,1,62.1,85.2,2023-01-11T20:25:00.634Z,2023-01-12T06:56:44Z,3973961931,56,Center,3974258431,178,,3973961933,140,56.2,3973961939,213,4.3,3973961937,212,14.9,3973961935,141,65.3,,,,,,,9nhlgi0k783bq8a2704bu6n6d,X. Chavalerin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496620715,139,1,1,24,56,3unkqo2g6ag99gd5ynz1j7vse,1,42.1,64.8,2023-01-11T20:25:07.804Z,2023-01-12T06:56:42Z,3973962059,56,Back,3973962065,212,18.9,3973962067,213,3.5,3973962063,141,56.1,3974258487,178,,3973962061,140,25.0,,,,,,,7etm5qf3sonimtxllrw5xwkid,E. Palmer-Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496620737,140,1,1,25,1,3unkqo2g6ag99gd5ynz1j7vse,1,24.8,53.9,2023-01-11T20:25:12.106Z,2023-01-12T06:56:41Z,3973962205,1,,3974258515,178,,3973962193,155,,3973962197,140,63.0,3973962203,213,0.4,3973962199,141,77.4,3973962195,56,Center,3973962201,212,43.2,1bs4vwqye00mn2oaxrvfkkt7t,M. Lis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496620741,141,44,1,25,4,3unkqo2g6ag99gd5ynz1j7vse,1,62.5,75.5,2023-01-11T20:25:14.934Z,2023-01-12T06:56:40Z,3973962295,233,243,3973962221,286,,3973962219,56,Center,,,,,,,,,,,,,,,,a7rdypucykxo0a9xmcuqzabpx,R. Ripart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496620735,243,44,1,25,4,27xvwccz8kpmqsefjv2b2sc0o,0,37.5,24.5,2023-01-11T20:25:14.935Z,2023-01-12T06:56:40Z,3973962189,285,,3973962305,233,141,3973962187,56,Back,,,,,,,,,,,,,,,,bb5eekaj9i0dbckrkb629qg2d,C. Mbemba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496620749,142,1,1,25,4,3unkqo2g6ag99gd5ynz1j7vse,0,62.2,75.7,2023-01-11T20:25:14.946Z,2023-01-12T06:56:39Z,3973962259,56,Center,3974258597,388,,3973962265,141,77.9,3973962257,168,,3973962267,212,3.1,3973962269,213,0.5,3973962263,140,64.8,3973962253,3,,a7rdypucykxo0a9xmcuqzabpx,R. Ripart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496620747,244,61,1,25,4,27xvwccz8kpmqsefjv2b2sc0o,1,37.6,23.9,2023-01-11T20:25:15.003Z,2023-01-12T06:56:39Z,3973962251,56,Back,3974258673,388,,3974258671,15,,,,,,,,,,,,,,,,,bb5eekaj9i0dbckrkb629qg2d,C. Mbemba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496620757,245,49,1,25,5,27xvwccz8kpmqsefjv2b2sc0o,1,45.4,26.4,2023-01-11T20:25:16.258Z,2023-01-12T06:56:38Z,,,,,,,,,,,,,,,,,,,,,,,,,5fbnkkf1saix4lonwx1i9k7o5,J. Veretout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496620791,246,1,1,25,5,27xvwccz8kpmqsefjv2b2sc0o,1,45.3,26.2,2023-01-11T20:25:16.295Z,2023-01-12T06:56:38Z,3973962465,56,Back,3974258745,178,,3973962471,212,19.1,3973962473,213,4.0,3973962467,140,33.6,3973962469,141,4.7,,,,,,,5fbnkkf1saix4lonwx1i9k7o5,J. Veretout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496620797,247,3,1,25,8,27xvwccz8kpmqsefjv2b2sc0o,0,35,4.1,2023-01-11T20:25:19.715Z,2023-01-12T06:35:33Z,3973962575,233,143,3973962505,56,Back,3974258795,178,,3973962507,286,,3974176243,465,,,,,,,,,,,2p70qo9oxplufwnhlrl2b8v3e,I. Kaboré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496620809,143,7,1,25,9,3unkqo2g6ag99gd5ynz1j7vse,1,65,95.9,2023-01-11T20:25:20.317Z,2023-01-12T06:35:34Z,3973962571,233,247,3973962569,285,,3974258825,178,,3973962567,56,Left,3974176257,385,,,,,,,,,,,a7rdypucykxo0a9xmcuqzabpx,R. Ripart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496620815,144,5,1,25,10,3unkqo2g6ag99gd5ynz1j7vse,0,62.5,100.8,2023-01-11T20:25:21.564Z,2023-01-12T02:33:02Z,3973962589,56,Left,3973962591,347,,3973962635,233,248,,,,,,,,,,,,,,,,a7rdypucykxo0a9xmcuqzabpx,R. Ripart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496620819,248,5,1,25,10,27xvwccz8kpmqsefjv2b2sc0o,1,37.5,-0.8,2023-01-11T20:25:21.564Z,2023-01-12T02:33:01Z,3973962615,56,Back,3973962621,233,144,3973962617,347,,,,,,,,,,,,,,,,,2p70qo9oxplufwnhlrl2b8v3e,I. Kaboré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496620929,249,1,1,25,29,27xvwccz8kpmqsefjv2b2sc0o,1,35.2,0,2023-01-11T20:25:40.074Z,2023-01-12T06:56:37Z,3973963351,56,Back,3973963353,140,36.2,3973963349,107,,3973963359,213,1.3,3973963357,212,4.6,3973963355,141,4.6,,,,,,,2p70qo9oxplufwnhlrl2b8v3e,I. Kaboré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496661321,998,1,1,25,30,27xvwccz8kpmqsefjv2b2sc0o,1,32.8,9.8,2023-01-11T20:25:41.086Z,2023-01-12T06:56:37Z,3974176485,140,32.5,3974176489,212,4.7,3974176491,213,4.6,3974176487,141,2.9,3974176483,56,Back,3974258887,178,,,,,,,,vl1b0gayryiqvl5dlukpmswl,A. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496661337,616,45,1,25,32,3unkqo2g6ag99gd5ynz1j7vse,0,63.5,97.3,2023-01-11T20:25:43.821Z,2023-01-12T06:56:35Z,3974176629,56,Left,3974176631,285,,3974184299,233,999,,,,,,,,,,,,,,,,a7rdypucykxo0a9xmcuqzabpx,R. Ripart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496661335,999,3,1,25,32,27xvwccz8kpmqsefjv2b2sc0o,1,36.5,2.7,2023-01-11T20:25:43.821Z,2023-01-12T06:56:35Z,3974176627,286,,3974258921,178,,3974176625,56,Back,3974184291,233,616,3974176653,465,,,,,,,,,,,2p70qo9oxplufwnhlrl2b8v3e,I. Kaboré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496661377,1000,1,1,25,33,27xvwccz8kpmqsefjv2b2sc0o,1,40,3.4,2023-01-11T20:25:44.465Z,2023-01-12T06:56:34Z,3974177097,213,1.9,3974177095,212,4.3,3974177091,140,38.8,3974177089,56,Back,3974258957,178,,3974177093,141,9.5,,,,,,,2p70qo9oxplufwnhlrl2b8v3e,I. Kaboré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496620945,250,1,1,25,34,27xvwccz8kpmqsefjv2b2sc0o,1,40.4,10,2023-01-11T20:25:45.659Z,2023-01-12T06:56:33Z,3973963465,140,40.6,3973963471,213,1.5,3973963467,141,15.3,3973963469,212,3.6,3973963463,56,Back,3974258989,178,,,,,,,,8s259ktv9j6ei0f8rh2msqfh1,V. Rongier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496620975,251,1,1,25,36,27xvwccz8kpmqsefjv2b2sc0o,1,41.3,22.8,2023-01-11T20:25:47.472Z,2023-01-12T06:56:32Z,3973963713,213,1.8,3974259013,178,,3973963711,212,40.9,3973963703,155,,3973963707,140,33.7,3973963709,141,81.8,3973963705,56,Back,3973963717,1,,vl1b0gayryiqvl5dlukpmswl,A. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496620991,252,1,1,25,42,27xvwccz8kpmqsefjv2b2sc0o,1,40.5,67,2023-01-11T20:25:53.250Z,2023-01-12T06:56:31Z,3973963797,213,3.5,3974259037,178,,3973963795,212,3.5,3973963789,56,Back,3973963791,140,37.4,3973963793,141,65.1,,,,,,,74edqcuzfzy7nswqzn0v3pe22,L. Balerdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496621029,253,1,1,25,44,27xvwccz8kpmqsefjv2b2sc0o,1,38.1,65.3,2023-01-11T20:25:55.326Z,2023-01-12T06:56:30Z,3973963977,140,34.8,3973963979,141,35.8,3973963975,56,Back,3974259061,178,,3973963981,212,20.4,3973963983,213,4.5,,,,,,,5fbnkkf1saix4lonwx1i9k7o5,J. Veretout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496621051,254,1,1,25,48,27xvwccz8kpmqsefjv2b2sc0o,1,31.3,35.3,2023-01-11T20:25:59.436Z,2023-01-12T06:56:28Z,3973964095,212,17.0,3974259077,178,,3973964097,213,2.1,3973964093,141,56.9,3973964089,56,Back,3973964091,140,23.1,,,,,,,8ni13k73i9xusj01utdmqk7h1,S. Gigot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496621095,255,1,1,25,53,27xvwccz8kpmqsefjv2b2sc0o,1,27.1,58.1,2023-01-11T20:26:04.595Z,2023-01-12T06:56:27Z,3973964319,212,26.2,3973964317,141,94.4,3973964323,213,1.2,3973964315,140,35.6,3973964313,56,Back,3974259101,178,,,,,,,,26atxu4fr8f87oi8mt6z70mhh,Pau López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496621109,256,1,1,25,58,27xvwccz8kpmqsefjv2b2sc0o,1,47.7,91.5,2023-01-11T20:26:09.268Z,2023-01-12T06:56:25Z,3973964393,56,Left,3973964401,141,96.8,3974259129,178,,3973964409,213,0.2,3973964397,140,68.5,3973964405,212,22.1,,,,,,,5fbnkkf1saix4lonwx1i9k7o5,J. Veretout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496621113,257,61,1,25,59,27xvwccz8kpmqsefjv2b2sc0o,0,63.4,99.4,2023-01-11T20:26:10.094Z,2023-01-12T06:56:25Z,3973964421,56,Left,3974259157,178,,,,,,,,,,,,,,,,,,,,9j742o5vdc7d54x1xdz4t9ck5,S. Kolašinac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496621143,145,5,1,26,0,3unkqo2g6ag99gd5ynz1j7vse,1,21.6,-0.9,2023-01-11T20:26:11.592Z,2023-01-12T02:33:44Z,3973964605,233,258,3973964587,347,,3973964585,56,Back,,,,,,,,,,,,,,,,a7rdypucykxo0a9xmcuqzabpx,R. Ripart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496621123,258,5,1,26,0,27xvwccz8kpmqsefjv2b2sc0o,0,78.4,100.9,2023-01-11T20:26:11.592Z,2023-01-12T02:33:45Z,3973964639,233,145,3973964469,347,,3973964467,56,Left,,,,,,,,,,,,,,,,9j742o5vdc7d54x1xdz4t9ck5,S. Kolašinac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496621225,146,1,1,26,12,3unkqo2g6ag99gd5ynz1j7vse,1,23.2,0,2023-01-11T20:26:23.577Z,2023-01-12T06:56:24Z,3973965023,56,Back,3973965031,213,1.7,3973965021,107,,3973965025,140,21.8,3973965027,141,16.3,3973965029,212,12.3,,,,,,,4hns4p7a45kno60qqzlniycmi,T. Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496621231,147,1,1,26,13,3unkqo2g6ag99gd5ynz1j7vse,1,22.1,14.5,2023-01-11T20:26:24.512Z,2023-01-12T06:56:24Z,3974259231,178,,3973965049,141,10.3,3973965045,140,22.1,3973965041,56,Back,3973965055,212,2.9,3973965059,213,4.7,,,,,,,9nhlgi0k783bq8a2704bu6n6d,X. Chavalerin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496621257,148,1,1,26,14,3unkqo2g6ag99gd5ynz1j7vse,1,21.4,1.6,2023-01-11T20:26:25.371Z,2023-01-12T06:56:23Z,3973965181,155,,3973965183,56,Back,3973965187,141,17.2,3973965189,212,16.7,3973965191,213,0.7,3973965185,140,33.7,3974259253,178,,,,,4hns4p7a45kno60qqzlniycmi,T. Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
