id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/22/id,qualifier/22/qualifierId,qualifier/22/value,assist,qualifier/18/value
2485554019,6,1,1,0,37,27xvwccz8kpmqsefjv2b2sc0o,1,4.8,50.4,2022-11-13T19:45:44.364Z,2022-11-14T04:19:27Z,3915484051,1,,3915484043,140,14.5,3915484047,212,33.1,3915484045,141,4.1,3915484049,213,5.0,3915484041,56,Back,3916014713,178,,3915484039,155,,26atxu4fr8f87oi8mt6z70mhh,Pau López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485666499,1264,83,1,0,40,4t4hod56fsj7utpjdor8so5q6,1,84.6,95.3,2022-11-13T19:45:47.824Z,2022-11-14T04:19:27Z,3916108199,399,221095,,,,,,,,,,,,,,,,,,,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485554029,7,1,1,0,40,27xvwccz8kpmqsefjv2b2sc0o,1,15.4,4.7,2022-11-13T19:45:47.851Z,2022-11-14T04:19:26Z,3915484123,213,2.6,3915484119,141,8.6,3915484115,56,Back,3915484117,140,11.0,3915484121,212,5.3,3916014825,178,,,,,,,,c4w6l0ha9pvwljyh3aejqz3yt,J. Clauss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485554041,8,1,1,0,42,27xvwccz8kpmqsefjv2b2sc0o,0,9.7,11.8,2022-11-13T19:45:49.106Z,2022-11-14T04:19:25Z,3915484189,141,8.2,3915484193,213,5.4,3916014929,178,,3915484267,236,,3915484273,286,,3915484191,212,3.2,3915484179,56,Back,3915484183,140,11.6,bb5eekaj9i0dbckrkb629qg2d,C. Mbemba,3915484269,233,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485554045,9,74,1,0,42,4t4hod56fsj7utpjdor8so5q6,1,89,90.1,2022-11-13T19:45:49.114Z,2022-11-14T04:19:25Z,3916015041,178,,3915484219,285,,3915484301,233,8,3915484215,56,Left,,,,,,,,,,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485554071,10,49,1,0,44,4t4hod56fsj7utpjdor8so5q6,1,98.7,76.5,2022-11-13T19:45:51.538Z,2022-11-14T04:19:24Z,,,,,,,,,,,,,,,,,,,,,,,,,a2s2c6anax9wnlsw1s6vunl5h,W. Ben Yedder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485554077,11,1,1,0,44,4t4hod56fsj7utpjdor8so5q6,0,98.9,76.5,2022-11-13T19:45:51.589Z,2022-11-14T04:19:24Z,3915484469,236,,3915484431,213,3.9,3916015417,178,,3915484423,56,Center,3915484841,195,,3915484471,233,9,3915484429,212,4.0,3915484475,286,,a2s2c6anax9wnlsw1s6vunl5h,W. Ben Yedder,3915484425,140,96.1,3915484427,141,72.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485554079,9,74,1,0,44,27xvwccz8kpmqsefjv2b2sc0o,1,2.7,26.7,2022-11-13T19:45:51.684Z,2022-11-14T04:19:23Z,3915484439,56,Back,3915484489,233,11,3915484441,285,,3916015461,178,,,,,,,,,,,,,,8ni13k73i9xusj01utdmqk7h1,S. Gigot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485554093,10,6,1,0,46,27xvwccz8kpmqsefjv2b2sc0o,0,2.8,27,2022-11-13T19:45:53.056Z,2022-11-14T00:58:41Z,3915484523,56,Back,3915484525,73,,3915484591,233,12,,,,,,,,,,,,,,,,8ni13k73i9xusj01utdmqk7h1,S. Gigot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485554097,12,6,1,0,46,4t4hod56fsj7utpjdor8so5q6,1,97.2,73,2022-11-13T19:45:53.056Z,2022-11-14T00:58:40Z,3915484557,233,10,3915484545,56,Center,3915484547,73,,,,,,,,,,,,,,,,,a2s2c6anax9wnlsw1s6vunl5h,W. Ben Yedder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485554403,13,1,1,1,13,4t4hod56fsj7utpjdor8so5q6,0,99.5,99.5,2022-11-13T19:46:20.356Z,2022-11-14T00:58:44Z,3916015579,178,,3915486377,2,,3915486391,212,34.5,3915903955,20,,3915486379,6,,3915486409,233,11,3915486395,1,,3915486383,223,,28x7i681wkjueanvkevew3bh1,A. Golovin,3915486381,155,,3915486389,141,49.9,3915486393,213,4.5,3915486385,56,Center,3915486387,140,92.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485554397,11,11,1,1,15,27xvwccz8kpmqsefjv2b2sc0o,1,5.8,46.4,2022-11-13T19:46:22.186Z,2022-11-14T04:19:23Z,3915486347,88,,3915904125,378,,3916015619,388,,3915486345,56,Back,3915486439,233,13,,,,,,,,,,26atxu4fr8f87oi8mt6z70mhh,Pau López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485554457,12,1,1,1,20,27xvwccz8kpmqsefjv2b2sc0o,1,16.6,49.7,2022-11-13T19:46:27.167Z,2022-11-14T04:19:23Z,3915486749,141,86.0,3915486753,213,1.0,3916015667,178,,3915486751,212,28.7,3915486743,123,,3915486747,140,30.6,3915486745,56,Back,3915486763,287,,26atxu4fr8f87oi8mt6z70mhh,Pau López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485554499,13,1,1,1,26,27xvwccz8kpmqsefjv2b2sc0o,1,42.9,80,2022-11-13T19:46:33.651Z,2022-11-14T04:19:20Z,3915487035,212,8.4,3915487037,213,1.5,3916015791,178,,3915487029,56,Back,3915487031,140,43.3,3915487033,141,92.3,,,,,,,5fbnkkf1saix4lonwx1i9k7o5,J. Veretout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485554549,14,1,1,1,28,27xvwccz8kpmqsefjv2b2sc0o,1,45.7,93.2,2022-11-13T19:46:35.461Z,2022-11-14T04:19:19Z,3915487361,140,46.5,3915487365,212,12.4,3915487367,213,4.8,3915487359,56,Back,3916015865,178,,3915487363,141,75.0,,,,,,,dqsslq1iz1azubowq3anwws4q,Nuno Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485554575,15,1,1,1,33,27xvwccz8kpmqsefjv2b2sc0o,1,44,74.3,2022-11-13T19:46:40.349Z,2022-11-14T04:19:17Z,3915487515,213,5.6,3915487501,56,Center,3916015925,178,,3915487503,140,63.6,3915487511,212,25.8,3915487507,141,51.5,,,,,,,bt2h27b7sfmsa5w6tnfp7lw4p,A. Harit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485554591,16,1,1,1,35,27xvwccz8kpmqsefjv2b2sc0o,1,60.4,59.6,2022-11-13T19:46:42.845Z,2022-11-14T04:19:16Z,3915487597,141,60.6,3915487593,140,65.0,3915487601,213,0.1,3916016065,178,,3915487599,212,4.9,3915487591,56,Center,,,,,,,asvqr3i5wcjiajxipt1qvldyh,M. Guendouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485554639,17,1,1,1,36,27xvwccz8kpmqsefjv2b2sc0o,1,61.3,68.9,2022-11-13T19:46:43.440Z,2022-11-14T04:19:15Z,3915487885,1,,3915487879,141,24.1,3915487883,213,5.5,3915487877,140,90.5,3916016095,178,,3915487875,56,Center,3915487881,212,43.2,3915487873,155,,vl1b0gayryiqvl5dlukpmswl,A. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485554727,18,1,1,1,40,27xvwccz8kpmqsefjv2b2sc0o,1,87.7,22.2,2022-11-13T19:46:47.203Z,2022-11-14T04:19:15Z,3915488303,140,95.2,3915488297,56,Center,3915493293,210,13,3915488307,141,58.5,3915904911,20,,3915488289,2,,3915488311,213,1.3,3915493295,154,,c4w6l0ha9pvwljyh3aejqz3yt,J. Clauss,3915488309,212,25.9,3915488293,155,,3915904909,224,,3916016231,178,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485554731,19,13,1,1,41,27xvwccz8kpmqsefjv2b2sc0o,1,94.7,57.9,2022-11-13T19:46:48.483Z,2022-11-14T04:19:14Z,3915672833,108,,3915493331,154,,3915493339,103,68.1,3915488325,56,Center,3915489723,72,,3915493341,214,,3915493327,74,,3915493325,61,,dqsslq1iz1azubowq3anwws4q,Nuno Tavares,3915488321,22,,3915493343,328,,3915493337,102,49.6,3916016273,178,,3915493329,29,,,3915493347,231,49.6,3915493345,230,98.5,3915493333,55,18,,,,,,,,,,,,,,,,,,,,,,
2485554663,14,5,1,1,42,4t4hod56fsj7utpjdor8so5q6,1,-1.4,54,2022-11-13T19:46:49.279Z,2022-11-14T00:59:49Z,3915488805,233,20,3915487987,56,Back,3915487989,346,,,,,,,,,,,,,,,,,5g5wwp5luxo1rz1kp6chvz0x6,B. Badiashile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485554741,20,5,1,1,42,27xvwccz8kpmqsefjv2b2sc0o,0,101.4,46,2022-11-13T19:46:49.279Z,2022-11-14T00:59:48Z,3915488385,56,Center,3915488387,346,,3915488825,233,14,,,,,,,,,,,,,,,,dqsslq1iz1azubowq3anwws4q,Nuno Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485554969,15,1,1,2,6,4t4hod56fsj7utpjdor8so5q6,0,5.3,50.1,2022-11-13T19:47:13.541Z,2022-11-14T04:19:14Z,3915489839,213,6.1,3915489821,124,,3915489831,140,61.5,3915489841,1,,3915489833,141,34.3,3915489837,212,60.0,3915489825,155,,3915489827,56,Center,d3xdl3p9vd1c0m316oq2pblxx,A. Nübel,3915489843,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485554989,21,49,1,2,11,27xvwccz8kpmqsefjv2b2sc0o,1,39.7,67.3,2022-11-13T19:47:18.080Z,2022-11-14T04:19:13Z,,,,,,,,,,,,,,,,,,,,,,,,,dqsslq1iz1azubowq3anwws4q,Nuno Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485653255,742,83,1,2,13,4t4hod56fsj7utpjdor8so5q6,1,57.2,38.6,2022-11-13T19:47:20.602Z,2022-11-14T04:19:11Z,3916046631,399,437626,,,,,,,,,,,,,,,,,,,,,,2xmc0gsdslrnsu6ua40kbh32t,K. Volland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485555001,22,61,1,2,13,27xvwccz8kpmqsefjv2b2sc0o,0,43.1,60.8,2022-11-13T19:47:20.707Z,2022-11-14T04:19:11Z,3915490013,56,Back,3916016633,178,,,,,,,,,,,,,,,,,,,,dqsslq1iz1azubowq3anwws4q,Nuno Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485554995,16,43,1,2,14,4t4hod56fsj7utpjdor8so5q6,1,0,0,2022-11-13T19:47:21.725Z,2022-11-13T20:40:23Z,3915490223,233,22,3915676683,144,7,3915489983,285,0,3915489981,56,Center,,,,,,,,,,,,,2xmc0gsdslrnsu6ua40kbh32t,K. Volland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485555011,17,49,1,2,15,4t4hod56fsj7utpjdor8so5q6,1,46.1,46.7,2022-11-13T19:47:22.565Z,2022-11-14T04:19:10Z,,,,,,,,,,,,,,,,,,,,,,,,,2rio84cmao72sc7lnsodwzzhm,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485555027,18,1,1,2,15,4t4hod56fsj7utpjdor8so5q6,1,45.8,46.4,2022-11-13T19:47:22.709Z,2022-11-14T04:19:10Z,3915490139,140,43.3,3916016903,178,,3915490141,141,35.5,3915490145,213,4.4,3915490143,212,7.9,3915490137,56,Back,,,,,,,2rio84cmao72sc7lnsodwzzhm,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485555035,19,1,1,2,16,4t4hod56fsj7utpjdor8so5q6,1,46.3,39.1,2022-11-13T19:47:23.348Z,2022-11-14T04:19:10Z,3915490199,213,3.4,3915490191,56,Back,3915490193,140,35.7,3916017001,178,,3915490197,212,11.5,3915490195,141,34.8,,,,,,,b0wb7gf04synxlkq7o8gvzkoa,Y. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485555063,20,1,1,2,20,4t4hod56fsj7utpjdor8so5q6,1,36.2,41.8,2022-11-13T19:47:27.233Z,2022-11-14T04:19:08Z,3916017099,178,,3915490347,140,37.0,3915490345,56,Back,3915490351,212,22.4,3915490349,141,8.9,3915490353,213,4.7,,,,,,,270djbc9lxhoupmd1djrii191,G. Maripán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485555105,21,1,1,2,22,4t4hod56fsj7utpjdor8so5q6,1,42.1,12.2,2022-11-13T19:47:29.854Z,2022-11-14T04:19:07Z,3915490631,140,63.0,3915490629,56,Right,3916017329,178,,3915490635,212,22.7,3915490637,213,6.0,3915490633,141,3.8,,,,,,,3djmsd2atvq16ysmocq7twsfd,A. Disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485555119,22,1,1,2,28,4t4hod56fsj7utpjdor8so5q6,1,76.2,16.1,2022-11-13T19:47:34.866Z,2022-11-14T04:19:05Z,3916017397,178,,3915490719,213,1.7,3915490711,56,Center,3915490717,212,11.7,3915490715,141,33.3,3915490713,140,75.3,,,,,,,f5j3vhj805xtkos7l538u0d7t,K. Diatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485555127,23,1,1,2,28,4t4hod56fsj7utpjdor8so5q6,0,78.8,40.6,2022-11-13T19:47:35.736Z,2022-11-14T04:19:04Z,3915490751,56,Center,3915490753,140,86.0,3916017489,178,,3915490749,155,,3915490757,212,12.2,3915490755,141,26.6,3915490761,213,5.4,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485555137,23,12,1,2,31,27xvwccz8kpmqsefjv2b2sc0o,1,14.8,68.2,2022-11-13T19:47:38.095Z,2022-11-14T04:19:04Z,3915490803,141,76.2,3916017533,388,,3915490801,140,15.7,3915490807,213,1.4,3915490825,15,,3915490805,212,5.5,3915490799,56,Back,,,,8s259ktv9j6ei0f8rh2msqfh1,V. Rongier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485555179,24,12,1,2,32,27xvwccz8kpmqsefjv2b2sc0o,1,16,73.4,2022-11-13T19:47:39.492Z,2022-11-14T04:19:03Z,3916017593,178,,3915491079,212,19.2,3915491075,140,34.0,3915491077,141,78.0,3915491073,56,Back,3915491081,213,0.2,,,,,,,74edqcuzfzy7nswqzn0v3pe22,L. Balerdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485555197,24,1,1,2,34,4t4hod56fsj7utpjdor8so5q6,1,67.5,18.1,2022-11-13T19:47:41.335Z,2022-11-14T04:19:03Z,3915491179,56,Right,3915491183,141,6.3,3916017673,388,,3915491185,212,8.8,3915491187,213,5.1,3915491181,140,71.0,3915491177,3,,,,,3djmsd2atvq16ysmocq7twsfd,A. Disasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485627751,720,3,1,2,36,4t4hod56fsj7utpjdor8so5q6,0,77.8,5.9,2022-11-13T19:47:43.763Z,2022-11-14T04:19:01Z,3915906267,467,dqsslq1iz1azubowq3anwws4q,3915906265,465,,3915906263,286,,3916017737,178,,3915906261,56,Right,,,,,,,,,,f5j3vhj805xtkos7l538u0d7t,K. Diatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
