id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/8/value,qualifier/9/value,keyPass,qualifier/12/value,qualifier/16/value,qualifier/17/value,qualifier/20/value
2449724309,1475,43,1,0,5,70nn27vgkt6l48lvv5e66q7ww,1,0,0,2022-08-21T13:00:16.211Z,2022-08-22T02:31:15Z,3725577765,178,0,3725577861,144,82,,,,,,,,,,,,,,,,,,,2zvbw080n4yro1phgv39ri3qi,T. Le Bris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449271807,7,1,1,0,7,70nn27vgkt6l48lvv5e66q7ww,1,70.7,18.6,2022-08-21T13:00:17.591Z,2022-08-22T04:13:25Z,3723102065,213,0.2,3723102061,141,19.8,3725216929,178,,3723102059,140,75.5,3723102057,56,Right,3723102055,3,,3723102063,212,5.1,,,,2zvbw080n4yro1phgv39ri3qi,T. Le Bris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449271841,8,1,1,0,8,70nn27vgkt6l48lvv5e66q7ww,1,77.9,20.2,2022-08-21T13:00:18.459Z,2022-08-22T04:13:24Z,3725217135,388,,3723102203,140,70.7,3723102209,213,2.8,3723102207,212,8.1,3723102205,141,24.4,3723319379,156,,3723102201,56,Center,,,,33jtnv5kyzyw1it7y9czhn4a2,T. Moffi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449698361,1057,43,1,0,9,70nn27vgkt6l48lvv5e66q7ww,1,0,0,2022-08-21T13:00:20.187Z,2022-08-22T01:10:05Z,3725453343,144,82,3725453147,178,0,,,,,,,,,,,,,,,,,,,dg4782hj9xdqg46w225kzph5g,D. Ouattara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449271867,5,45,1,0,10,4aghw9tyi8ba3ju1ne83gmf9w,0,23.8,69.3,2022-08-21T13:00:20.529Z,2022-08-22T04:13:23Z,3723102313,56,Back,3723102383,233,9,3723102315,285,,,,,,,,,,,,,,,,,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449271843,9,3,1,0,10,70nn27vgkt6l48lvv5e66q7ww,1,76.2,30.7,2022-08-21T13:00:20.529Z,2022-08-22T04:13:22Z,3723102215,286,,3723669137,465,,3725217469,178,,3723102213,56,Center,3723102357,233,5,,,,,,,,,,dg4782hj9xdqg46w225kzph5g,D. Ouattara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449383757,856,3,1,0,10,70nn27vgkt6l48lvv5e66q7ww,0,77.3,34.7,2022-08-21T13:00:21.256Z,2022-08-22T04:13:22Z,3723671307,465,,3723671305,286,,3723671303,56,Center,3723671309,467,2rsqkarlkh6z8vrb0clfbz6xh,3725217805,178,,,,,,,,,,,dg4782hj9xdqg46w225kzph5g,D. Ouattara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449271915,11,4,1,0,11,70nn27vgkt6l48lvv5e66q7ww,1,78.2,39.3,2022-08-21T13:00:22.020Z,2022-08-22T04:13:21Z,3723102573,56,Center,3723102579,286,,3723102743,233,6,3723102577,265,,3723102571,13,,3723102575,152,,,,,,,,dg4782hj9xdqg46w225kzph5g,D. Ouattara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449271943,6,4,1,0,11,4aghw9tyi8ba3ju1ne83gmf9w,0,21.8,60.7,2022-08-21T13:00:22.021Z,2022-08-22T04:13:21Z,3723102693,56,Back,3725219675,178,,3723102699,285,,3723102767,233,11,3723102697,265,,3723102695,152,,3723102691,13,,,,,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449271911,10,43,1,0,11,70nn27vgkt6l48lvv5e66q7ww,1,0,0,2022-08-21T13:00:22.059Z,2022-08-21T13:01:01Z,3723102549,213,1.3,3723102541,56,Center,3723102545,141,34.6,3723102543,140,76.9,3723102547,212,8.0,3723105005,144,1,,,,,,,dg4782hj9xdqg46w225kzph5g,D. Ouattara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449272629,12,16,1,1,1,70nn27vgkt6l48lvv5e66q7ww,1,76.8,39.4,2022-08-21T13:01:12.378Z,2022-08-22T03:52:39Z,3723109817,77,,3723105725,26,,3723109825,230,98.6,3723109833,282,694,3723109829,280,FREE_KICK_WON,3723105729,56,Center,3723108585,20,,3723109835,138,,27xj7me8icr5ptta7kwx0kfs9,A. Laurienté,3723676099,113,3723109823,458,3723108597,375,01:00.546,3723676101,395,1.6,3723105727,18,3723109827,231,51.3,3723108593,374,2022-08-21 14:01:10.930,3723109831,281,dg4782hj9xdqg46w225kzph5g,3723194171,120,3725220025,178,3723109819,102,52.1,3723676103,396,48.5,3723109837,275,3723109821,103,31.0,,,,,,,
2449273355,7,1,1,1,44,4aghw9tyi8ba3ju1ne83gmf9w,1,49.9,50.1,2022-08-21T13:01:55.255Z,2022-08-21T23:24:12Z,3723109297,56,Back,3723109303,212,24.4,3725220227,178,,3723109307,279,G,3723109299,140,33.3,3723109301,141,24.9,3723109305,213,3.9,,,,cphxr8p8dhc1qeqfgdt7is4ph,Rafael Ratão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449273377,8,1,1,1,46,4aghw9tyi8ba3ju1ne83gmf9w,1,36.5,23.3,2022-08-21T13:01:56.606Z,2022-08-22T04:13:21Z,3723109407,140,34.6,3723109411,212,5.0,3725220301,178,,3723109403,56,Back,3723109409,141,30.1,3723109413,213,2.0,,,,,,,e9g52c7vl608rt5wuf9o46l79,M. Desler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449273389,9,1,1,1,47,4aghw9tyi8ba3ju1ne83gmf9w,0,34.4,32.8,2022-08-21T13:01:57.495Z,2022-08-22T04:13:20Z,3723109485,155,,3723109493,212,30.0,3723109487,56,Right,3723109497,213,6.0,3725220443,178,,3723109489,140,61.7,3723109491,141,19.7,,,,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449273501,13,1,1,1,48,70nn27vgkt6l48lvv5e66q7ww,1,37.2,79.6,2022-08-21T13:01:59.076Z,2022-08-22T04:13:20Z,3723205283,212,24.3,3723205279,140,60.3,3723205275,3,,3723205277,56,Left,3723205281,141,80.6,3723205285,213,0.0,3725220719,178,,,,,538zux65h0l9028fpf4v1g0r9,V. Le Goff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449273513,14,49,1,1,50,70nn27vgkt6l48lvv5e66q7ww,1,51.7,83.4,2022-08-21T13:02:00.405Z,2022-08-22T04:13:20Z,,,,,,,,,,,,,,,,,,,,,,,,,27xj7me8icr5ptta7kwx0kfs9,A. Laurienté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449293875,210,1,1,1,50,70nn27vgkt6l48lvv5e66q7ww,1,51.7,83.2,2022-08-21T13:02:00.444Z,2022-08-22T04:13:19Z,3725221091,178,,3723210579,140,51.6,3723210583,212,2.0,3723210581,141,80.2,3723210577,56,Left,3723210585,213,4.7,,,,,,,27xj7me8icr5ptta7kwx0kfs9,A. Laurienté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449293881,211,1,1,1,51,70nn27vgkt6l48lvv5e66q7ww,0,51.1,77.4,2022-08-21T13:02:01.406Z,2022-08-22T04:13:19Z,3723212163,141,80.8,3723212157,3,,3723212167,213,0.1,3725221305,388,,3723212159,56,Left,3723212161,140,68.0,3723212165,212,17.9,,,,44o5mjglkzqxctz07ust9bcru,E. Le Fée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449273505,10,49,1,1,52,4aghw9tyi8ba3ju1ne83gmf9w,1,38.4,16.9,2022-08-21T13:02:02.735Z,2022-08-22T04:13:18Z,,,,,,,,,,,,,,,,,,,,,,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449273517,11,1,1,1,52,4aghw9tyi8ba3ju1ne83gmf9w,0,38.4,16.7,2022-08-21T13:02:02.781Z,2022-08-22T04:13:18Z,3723109993,155,,3723110001,212,27.9,3723109999,141,7.7,3723109997,140,64.3,3725221697,178,,3723110003,213,6.1,3723109995,56,Right,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449273533,15,49,1,1,54,70nn27vgkt6l48lvv5e66q7ww,1,36.4,90.8,2022-08-21T13:02:04.767Z,2022-08-22T04:13:18Z,,,,,,,,,,,,,,,,,,,,,,,,,538zux65h0l9028fpf4v1g0r9,V. Le Goff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449273561,16,1,1,1,54,70nn27vgkt6l48lvv5e66q7ww,0,36.3,90.9,2022-08-21T13:02:04.798Z,2022-08-22T04:13:17Z,3723110169,213,5.6,3723110163,140,44.0,3723110161,56,Back,3723110165,141,80.7,3725222389,388,,3723110167,212,10.7,,,,,,,538zux65h0l9028fpf4v1g0r9,V. Le Goff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449273555,12,49,1,1,56,4aghw9tyi8ba3ju1ne83gmf9w,1,52.6,20.9,2022-08-21T13:02:06.779Z,2022-08-22T04:13:17Z,,,,,,,,,,,,,,,,,,,,,,,,,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449273593,13,1,1,1,56,4aghw9tyi8ba3ju1ne83gmf9w,1,52.8,21.1,2022-08-21T13:02:06.824Z,2022-08-22T04:13:17Z,3723110327,141,48.2,3723110325,140,64.7,3723110331,213,1.0,3723110323,56,Center,3725222823,178,,3723110329,212,22.3,,,,,,,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449273625,14,1,1,1,58,4aghw9tyi8ba3ju1ne83gmf9w,1,63.3,42.5,2022-08-21T13:02:08.928Z,2022-08-22T04:13:16Z,3723110467,56,Center,3725222949,178,,3723110471,141,41.0,3723110475,213,6.1,3723110473,212,6.9,3723110469,140,69.8,,,,,,,cphxr8p8dhc1qeqfgdt7is4ph,Rafael Ratão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449273655,15,1,1,1,59,4aghw9tyi8ba3ju1ne83gmf9w,1,70,34.2,2022-08-21T13:02:09.664Z,2022-08-22T04:13:16Z,3725223245,178,,3723110609,212,1.4,3723110603,56,Center,3723110605,140,68.8,3723110607,141,33.4,3723110611,213,3.5,,,,,,,eswivc2a0iwwdly6ft8eh0ogl,B. Dejaegere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449698875,1064,43,1,2,0,4aghw9tyi8ba3ju1ne83gmf9w,1,0,0,2022-08-21T13:02:11.019Z,2022-08-22T01:11:37Z,3725455675,144,82,3725455557,178,0,,,,,,,,,,,,,,,,,,,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449273667,16,50,1,2,0,4aghw9tyi8ba3ju1ne83gmf9w,1,74.6,28.2,2022-08-21T13:02:11.047Z,2022-08-22T03:55:51Z,3723110651,286,,3723110643,56,Center,3723111049,233,17,,,,,,,,,,,,,,,,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449273743,17,7,1,2,1,70nn27vgkt6l48lvv5e66q7ww,1,25.4,71.8,2022-08-21T13:02:11.696Z,2022-08-22T03:55:51Z,3723110977,56,Back,3723111021,233,16,3723680489,384,,3723110979,285,,3725224043,178,,,,,,,,,,,44o5mjglkzqxctz07ust9bcru,E. Le Fée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449273753,18,52,1,2,3,70nn27vgkt6l48lvv5e66q7ww,1,1.5,58.7,2022-08-21T13:02:13.571Z,2022-08-22T04:13:15Z,3725224221,178,,3723680969,376,,,,,,,,,,,,,,,,,,,,6790uxmc1zs4emxtqf7vl6imt,Y. Mvogo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449274117,19,1,1,2,12,70nn27vgkt6l48lvv5e66q7ww,1,11.4,50.5,2022-08-21T13:02:23.312Z,2022-08-22T04:13:14Z,3723112551,213,1.8,3723112535,123,,3723112543,140,9.1,3723112549,212,9.6,3725224347,178,,3723112539,56,Back,3723112545,141,64.1,,,,6790uxmc1zs4emxtqf7vl6imt,Y. Mvogo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449274263,20,1,1,2,20,70nn27vgkt6l48lvv5e66q7ww,0,33.4,78.5,2022-08-21T13:02:31.371Z,2022-08-22T04:13:12Z,3725224561,178,,3723113127,213,0.2,3723113117,155,,3723113121,140,92.2,3723113125,212,62.5,3723113123,141,92.4,3723113129,1,,3723113119,56,Left,996i59930r3kd4xk48x9fsp2h,M. Talbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449274269,17,49,1,2,26,4aghw9tyi8ba3ju1ne83gmf9w,1,11.8,8.6,2022-08-21T13:02:36.700Z,2022-08-22T04:13:12Z,,,,,,,,,,,,,,,,,,,,,,,,,e9g52c7vl608rt5wuf9o46l79,M. Desler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449274301,18,1,1,2,28,4aghw9tyi8ba3ju1ne83gmf9w,0,6.1,1.1,2022-08-21T13:02:39.052Z,2022-08-22T04:13:11Z,3723113277,212,26.9,3723113281,1,,3723113275,141,18.9,3723113271,56,Back,3723113273,140,29.0,3725226511,178,,3723113269,157,,3723113279,213,0.5,e9g52c7vl608rt5wuf9o46l79,M. Desler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449274313,21,49,1,2,30,70nn27vgkt6l48lvv5e66q7ww,1,69.1,85.8,2022-08-21T13:02:40.600Z,2022-08-22T04:13:10Z,,,,,,,,,,,,,,,,,,,,,,,,,3hiehiu25aufrc0q9890haqc5,L. Abergel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449274395,22,1,1,2,30,70nn27vgkt6l48lvv5e66q7ww,1,69.2,85.7,2022-08-21T13:02:40.697Z,2022-08-22T04:13:10Z,3723113671,212,6.1,3723113665,56,Left,3723113667,140,68.9,3725226895,178,,3723113669,141,94.7,3723113673,213,1.6,,,,,,,3hiehiu25aufrc0q9890haqc5,L. Abergel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449274399,23,3,1,2,31,70nn27vgkt6l48lvv5e66q7ww,0,68.3,99.1,2022-08-21T13:02:42.281Z,2022-08-22T04:13:09Z,3723682653,465,,3723322323,233,19,3723113683,286,,3725227219,178,,3723113681,56,Left,,,,,,,,,,538zux65h0l9028fpf4v1g0r9,V. Le Goff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449274427,19,7,1,2,31,4aghw9tyi8ba3ju1ne83gmf9w,1,31.7,0.9,2022-08-21T13:02:42.383Z,2022-08-22T04:13:09Z,3723113785,167,,3723682919,385,,3723113833,233,23,3723113787,56,Back,3723113789,285,,3725227283,178,,,,,,,,cphxr8p8dhc1qeqfgdt7is4ph,Rafael Ratão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449274433,20,5,1,2,32,4aghw9tyi8ba3ju1ne83gmf9w,0,28.8,-1.2,2022-08-21T13:02:42.709Z,2022-08-21T23:27:42Z,3723113807,347,,3723113909,233,24,3723113805,56,Back,,,,,,,,,,,,,,,,cphxr8p8dhc1qeqfgdt7is4ph,Rafael Ratão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449274451,24,5,1,2,32,70nn27vgkt6l48lvv5e66q7ww,1,71.2,101.2,2022-08-21T13:02:42.709Z,2022-08-21T23:27:41Z,3723113887,347,,3723113889,233,20,3723113885,56,Left,,,,,,,,,,,,,,,,538zux65h0l9028fpf4v1g0r9,V. Le Goff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449274713,25,1,1,2,47,70nn27vgkt6l48lvv5e66q7ww,1,71.6,100,2022-08-21T13:02:57.593Z,2022-08-22T04:13:09Z,3723115009,213,5.8,3723115003,140,81.1,3723115005,141,93.9,3723115001,56,Left,3723115007,212,11.1,3723114997,107,,,,,,,,538zux65h0l9028fpf4v1g0r9,V. Le Goff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449274727,26,1,1,2,49,70nn27vgkt6l48lvv5e66q7ww,0,78.5,98.7,2022-08-21T13:02:59.602Z,2022-08-22T04:13:08Z,3723115057,141,96.2,3723115083,236,,3723115055,140,79.1,3725227819,178,,3723115059,212,1.8,3723115089,286,,3723115061,213,5.1,3723115053,56,Left,27xj7me8icr5ptta7kwx0kfs9,A. Laurienté,3723115085,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,
2449274719,21,74,1,2,49,4aghw9tyi8ba3ju1ne83gmf9w,1,22.9,1.8,2022-08-21T13:02:59.635Z,2022-08-22T04:13:07Z,3723115031,285,,3723115101,233,26,3723115029,56,Back,3725227921,178,,,,,,,,,,,,,,cphxr8p8dhc1qeqfgdt7is4ph,Rafael Ratão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
