id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,keyPass,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,assist
2485283945,9,1,1,0,15,be2k34rut1lz79jxenabttqlc,1,35.6,61,2022-11-13T14:00:51.521Z,2022-11-14T05:36:34Z,3914031121,140,38.7,3914031123,141,78.2,3914031125,212,12.1,3914031119,56,Back,3914031127,213,1.3,3915997599,178,,,,,,,,7nivkfkngr374fx5totgektm1,A. Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485284041,10,1,1,0,19,be2k34rut1lz79jxenabttqlc,1,40.3,81.5,2022-11-13T14:00:55.694Z,2022-11-14T05:36:32Z,3914031627,212,36.8,3914031629,213,4.7,3914031621,56,Back,3915997621,178,,3914031631,1,,3914031623,140,39.5,3914031625,141,27.4,,,,7c0b5fz3m1uw0fwpm051e6rfu,B. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485284085,11,1,1,0,23,be2k34rut1lz79jxenabttqlc,1,41,28.1,2022-11-13T14:01:00.367Z,2022-11-14T05:36:31Z,3914031827,140,35.9,3915997639,178,,3914031829,141,53.0,3914031833,213,1.9,3914031825,56,Back,3914031831,212,17.8,,,,,,,e211nih87ou9t8crzjbbzhexh,José Fonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485284179,12,1,1,0,26,be2k34rut1lz79jxenabttqlc,1,36.7,53.9,2022-11-13T14:01:02.904Z,2022-11-14T05:36:30Z,3914032221,140,40.4,3914032219,56,Back,3914032223,141,78.2,3914032225,212,17.0,3915997683,178,,3914032227,213,1.3,,,,,,,8jjep8bx1jpjuf8firxccc549,Tiago Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485284249,13,1,1,0,29,be2k34rut1lz79jxenabttqlc,1,41.5,83,2022-11-13T14:01:06.037Z,2022-11-14T05:36:30Z,3914032533,213,1.4,3914032525,56,Back,3914032531,212,7.1,3914032529,141,93.2,3914032527,140,42.8,3915997717,178,,,,,,,,7c0b5fz3m1uw0fwpm051e6rfu,B. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485284281,14,1,1,0,31,be2k34rut1lz79jxenabttqlc,1,44.9,94,2022-11-13T14:01:07.904Z,2022-11-14T05:36:29Z,3914032695,213,4.1,3914032693,212,13.0,3914032691,141,78.6,3914032689,140,37.5,3914032687,56,Back,3915997753,178,,,,,,,,3pz4ro9b1u6u45gs7d6apmo5x,R. Cabella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485284307,15,1,1,0,32,be2k34rut1lz79jxenabttqlc,1,37.8,86,2022-11-13T14:01:09.254Z,2022-11-14T05:36:28Z,3914032771,56,Back,3914032773,140,34.2,3914032775,141,64.7,3914032779,213,4.5,3914032777,212,15.0,3915997867,178,,,,,,,,7c0b5fz3m1uw0fwpm051e6rfu,B. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485284321,16,1,1,0,34,be2k34rut1lz79jxenabttqlc,1,33.7,67.5,2022-11-13T14:01:11.281Z,2022-11-14T05:36:27Z,3914032843,140,34.8,3914032849,212,7.6,3915997911,178,,3914032847,141,78.6,3914032851,213,1.4,3914032839,56,Back,,,,,,,8jjep8bx1jpjuf8firxccc549,Tiago Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485284431,17,1,1,0,37,be2k34rut1lz79jxenabttqlc,1,29.8,82.7,2022-11-13T14:01:13.806Z,2022-11-14T05:36:26Z,3914033299,56,Back,3915997941,178,,3914033301,140,13.7,3914033303,141,53.0,3914033305,212,26.3,3914033307,213,4.0,,,,,,,7c0b5fz3m1uw0fwpm051e6rfu,B. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485284545,18,1,1,0,41,be2k34rut1lz79jxenabttqlc,1,13.5,48.8,2022-11-13T14:01:17.650Z,2022-11-14T05:36:26Z,3914033849,56,Back,3914033857,213,5.4,3914033851,140,20.2,3914033853,141,36.4,3914033855,212,11.0,3915997981,178,,,,,,,,8h5jl1u3p8sr2pwdmyxl14416,L. Chevalier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485284591,19,1,1,0,48,be2k34rut1lz79jxenabttqlc,1,31.8,41,2022-11-13T14:01:24.685Z,2022-11-14T05:36:24Z,3914034103,212,12.2,3914034105,213,1.2,3914034101,141,57.6,3914034099,140,36.3,3914034097,56,Back,3915998007,178,,,,,,,,e211nih87ou9t8crzjbbzhexh,José Fonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485284691,20,1,1,0,51,be2k34rut1lz79jxenabttqlc,1,36.3,58.9,2022-11-13T14:01:27.456Z,2022-11-14T05:36:23Z,3914034549,212,15.0,3914034543,56,Back,3914034545,140,38.6,3914034547,141,80.6,3915998035,178,,3914034551,213,1.4,,,,,,,7nivkfkngr374fx5totgektm1,A. Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485284733,21,1,1,0,56,be2k34rut1lz79jxenabttqlc,1,41.2,78.5,2022-11-13T14:01:32.860Z,2022-11-14T05:36:21Z,3914034749,140,36.5,3915998133,178,,3914034751,141,61.4,3914034753,212,12.6,3914034755,213,4.3,3914034747,56,Back,,,,,,,7c0b5fz3m1uw0fwpm051e6rfu,B. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485284811,22,1,1,1,1,be2k34rut1lz79jxenabttqlc,1,38.6,41.2,2022-11-13T14:01:38.214Z,2022-11-14T05:36:20Z,3914035095,213,4.0,3914035093,212,10.3,3914035089,140,32.4,3914035091,141,29.5,3914035087,56,Back,3915998173,178,,,,,,,,31sljkjull0n7082fed26stzp,B. André,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485284857,23,1,1,1,2,be2k34rut1lz79jxenabttqlc,1,35.5,28.3,2022-11-13T14:01:39.214Z,2022-11-14T05:36:19Z,3914035337,56,Back,3914035343,212,18.5,3914035345,213,1.6,3914035341,141,55.5,3915998205,178,,3914035339,140,34.7,,,,,,,e211nih87ou9t8crzjbbzhexh,José Fonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485284989,24,1,1,1,5,be2k34rut1lz79jxenabttqlc,1,38.8,56.6,2022-11-13T14:01:42.165Z,2022-11-14T05:36:18Z,3914035973,212,29.2,3914035975,213,1.0,3914035967,56,Left,3914035971,141,93.6,3915998245,178,,3914035969,140,52.9,,,,,,,8jjep8bx1jpjuf8firxccc549,Tiago Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485647801,1015,3,1,1,9,be2k34rut1lz79jxenabttqlc,1,54,93,2022-11-13T14:01:45.393Z,2023-03-28T09:39:14Z,4139918627,286,,4139918625,56,Left,4140003965,233,1374,4139918705,464,,,,,,,,,,,,,,3pz4ro9b1u6u45gs7d6apmo5x,R. Cabella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525334135,1374,45,1,1,9,75qj99fhg5c0ztj2tva5u4uii,0,46,7,2022-11-13T14:01:45.393Z,2023-03-28T09:39:15Z,4139919345,285,,4139919343,56,Back,4140003971,233,1015,,,,,,,,,,,,,,,,dvtd4xsoihe7srn69irnng5w5,P. Capelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485285009,25,1,1,1,11,be2k34rut1lz79jxenabttqlc,0,63.4,93.1,2022-11-13T14:01:48.323Z,2022-11-14T05:36:16Z,3915998287,178,,3914036077,212,4.7,3914036071,56,Left,3914036073,140,67.8,3914036075,141,94.4,3914036079,213,0.2,,,,,,,3pz4ro9b1u6u45gs7d6apmo5x,R. Cabella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485285003,3,8,1,1,12,75qj99fhg5c0ztj2tva5u4uii,1,30.7,8.3,2022-11-13T14:01:48.987Z,2022-11-14T05:36:15Z,3914940285,383,,3915998357,178,,3914036045,56,Back,,,,,,,,,,,,,,,,e1ydpg4lqw2pnidfbsciv9pm1,F. El Melali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485285013,4,49,1,1,14,75qj99fhg5c0ztj2tva5u4uii,1,33.4,3.7,2022-11-13T14:01:50.528Z,2022-11-14T05:36:15Z,,,,,,,,,,,,,,,,,,,,,,,,,e1ydpg4lqw2pnidfbsciv9pm1,F. El Melali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485285109,5,3,1,1,16,75qj99fhg5c0ztj2tva5u4uii,1,43.6,6.9,2022-11-13T14:01:52.421Z,2022-11-14T05:36:13Z,3914036485,233,26,3914036451,56,Back,3915998471,178,,3914940755,465,,3914036453,286,,,,,,,,,,,e1ydpg4lqw2pnidfbsciv9pm1,F. El Melali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485285081,26,45,1,1,16,be2k34rut1lz79jxenabttqlc,0,56.4,93.1,2022-11-13T14:01:52.421Z,2022-11-14T05:36:14Z,3914036361,285,,3914036519,233,5,3914036359,56,Left,,,,,,,,,,,,,,,,7nivkfkngr374fx5totgektm1,A. Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485285169,6,1,1,1,17,75qj99fhg5c0ztj2tva5u4uii,1,55.8,3.4,2022-11-13T14:01:54.004Z,2022-11-14T05:36:13Z,3915998487,178,,3914036707,212,19.6,3914036709,213,0.1,3914036705,141,7.4,3914036703,140,74.3,3914036701,56,Right,,,,,,,e1ydpg4lqw2pnidfbsciv9pm1,F. El Melali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485285183,7,1,1,1,21,75qj99fhg5c0ztj2tva5u4uii,0,72.2,4.9,2022-11-13T14:01:57.418Z,2022-11-14T05:36:12Z,3914036799,213,1.6,3914036789,56,Right,3914036791,140,72.3,3914036795,212,10.9,3914036793,141,21.0,3915998559,178,,,,,,,,36ylt0kjn7t0vajmelu4mbazu,A. Sima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485285193,8,43,1,1,21,75qj99fhg5c0ztj2tva5u4uii,1,0,0,2022-11-13T14:01:58.230Z,2022-11-13T14:02:18Z,3914039083,144,61,3914036855,56,Right,,,,,,,,,,,,,,,,,,,e1ydpg4lqw2pnidfbsciv9pm1,F. El Melali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485285215,27,49,1,1,22,be2k34rut1lz79jxenabttqlc,1,28.2,78.4,2022-11-13T14:01:58.482Z,2022-11-14T05:36:11Z,,,,,,,,,,,,,,,,,,,,,,,,,31sljkjull0n7082fed26stzp,B. André,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485651265,1086,43,1,1,22,75qj99fhg5c0ztj2tva5u4uii,1,0,0,2022-11-13T14:01:59.331Z,2022-11-14T03:09:24Z,3916036787,399,55948,3916107949,144,83,,,,,,,,,,,,,,,,,,,dvtd4xsoihe7srn69irnng5w5,P. Capelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485285301,28,1,1,1,26,be2k34rut1lz79jxenabttqlc,1,25.2,82.5,2022-11-13T14:02:02.700Z,2022-11-14T05:36:09Z,3914037381,140,28.1,3914037379,56,Back,3914037385,212,9.2,3914037383,141,69.8,3914037387,213,5.1,3915998611,178,,,,,,,,31sljkjull0n7082fed26stzp,B. André,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485285371,29,1,1,1,28,be2k34rut1lz79jxenabttqlc,1,22.1,68.2,2022-11-13T14:02:04.505Z,2022-11-14T05:36:09Z,3915998655,178,,3914037773,213,6.0,3914037769,212,10.5,3914037761,56,Back,3914037765,141,63.8,3914037763,140,31.7,,,,,,,8jjep8bx1jpjuf8firxccc549,Tiago Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485285513,30,1,1,1,31,be2k34rut1lz79jxenabttqlc,1,30.4,54.2,2022-11-13T14:02:07.847Z,2022-11-14T05:36:08Z,3915998703,178,,3914038527,212,63.5,3914038513,155,,3914038515,56,Left,3914038535,1,,3914038519,140,83.9,3914038523,141,97.7,3914038531,213,0.5,31sljkjull0n7082fed26stzp,B. André,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485285541,31,3,1,1,37,be2k34rut1lz79jxenabttqlc,0,92.4,97,2022-11-13T14:02:13.555Z,2022-11-14T05:36:07Z,3914943719,464,,3915998769,178,,3914038673,286,,3914038921,233,9,3914038671,56,Left,,,,,,,,,,a35r6fa79ipqqktiff3uhz6j9,J. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485285559,9,7,1,1,37,75qj99fhg5c0ztj2tva5u4uii,1,7.6,3,2022-11-13T14:02:13.593Z,2022-11-14T05:36:07Z,3915998827,178,,3914943929,385,,3914038775,56,Back,3914038773,167,,3914038849,233,31,3914038777,285,,,,,,,,9tdb905kq5becch102boicdex,Y. Valery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485285567,10,5,1,1,38,75qj99fhg5c0ztj2tva5u4uii,0,14,-1.6,2022-11-13T14:02:15.059Z,2022-11-14T00:32:38Z,3914038807,56,Back,3914038809,347,,3914039015,233,32,,,,,,,,,,,,,,,,9tdb905kq5becch102boicdex,Y. Valery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485285563,32,5,1,1,38,be2k34rut1lz79jxenabttqlc,1,86,101.6,2022-11-13T14:02:15.059Z,2022-11-14T00:32:38Z,3914038787,56,Left,3914038875,233,10,3914038789,347,,,,,,,,,,,,,,,,,a35r6fa79ipqqktiff3uhz6j9,J. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485285705,33,1,1,1,41,be2k34rut1lz79jxenabttqlc,1,89.1,100,2022-11-13T14:02:18.349Z,2022-11-14T05:36:07Z,3914039523,141,96.0,3914039525,212,20.9,3914039519,56,Left,3914039527,213,3.3,3914039521,140,69.6,3914039517,107,,,,,,,,a35r6fa79ipqqktiff3uhz6j9,J. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485285765,34,1,1,1,44,be2k34rut1lz79jxenabttqlc,1,69.2,93.1,2022-11-13T14:02:21.311Z,2022-11-14T05:36:06Z,3915998895,178,,3914039807,140,59.4,3914039811,212,17.4,3914039809,141,72.5,3914039813,213,4.1,3914039805,56,Center,,,,,,,7c0b5fz3m1uw0fwpm051e6rfu,B. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485285893,35,1,1,1,47,be2k34rut1lz79jxenabttqlc,1,58.7,68,2022-11-13T14:02:24.335Z,2022-11-14T05:36:05Z,3914040433,213,4.6,3915998941,178,,3914040431,212,25.4,3914040425,56,Center,3914040429,141,31.0,3914040427,140,55.6,,,,,,,8jjep8bx1jpjuf8firxccc549,Tiago Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485285977,36,1,1,1,53,be2k34rut1lz79jxenabttqlc,1,50.8,27.7,2022-11-13T14:02:29.455Z,2022-11-14T05:36:04Z,3914040795,140,46.6,3914040793,56,Back,3915998983,178,,3914040799,212,20.6,3914040801,213,1.8,3914040797,141,57.3,,,,,,,e211nih87ou9t8crzjbbzhexh,José Fonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485286027,37,1,1,1,57,be2k34rut1lz79jxenabttqlc,1,51.1,58,2022-11-13T14:02:33.749Z,2022-11-14T05:36:03Z,3914041069,140,53.3,3914041073,212,14.5,3914041075,213,1.4,3914041067,56,Left,3915999019,178,,3914041071,141,79.1,,,,,,,8jjep8bx1jpjuf8firxccc549,Tiago Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485286139,38,1,1,1,59,be2k34rut1lz79jxenabttqlc,1,53,83.2,2022-11-13T14:02:36.140Z,2022-11-14T05:36:02Z,3914041587,56,Left,3915999039,178,,3914041597,212,10.5,3914041599,213,0.7,3914041591,140,60.4,3914041595,141,93.6,,,,,,,7c0b5fz3m1uw0fwpm051e6rfu,B. Diakité,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485286177,39,1,1,2,4,be2k34rut1lz79jxenabttqlc,0,54.8,76.3,2022-11-13T14:02:40.395Z,2022-11-14T05:36:00Z,3914041773,155,,3914041775,56,Center,3914041779,141,68.0,3914041777,140,72.1,3915999103,178,,3914041781,212,19.0,3914041783,213,6.0,,,,3pz4ro9b1u6u45gs7d6apmo5x,R. Cabella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485286209,12,1,1,2,6,75qj99fhg5c0ztj2tva5u4uii,1,24.8,38.9,2022-11-13T14:02:42.598Z,2022-11-14T05:36:00Z,3914041917,140,33.7,3914041915,56,Back,3914041919,141,43.0,3914041923,213,0.3,3914041921,212,9.8,3915999129,178,,,,,,,,cnei0h8qtnmr9n9ojtm029uj9,M. Blažič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485286175,11,43,1,2,6,75qj99fhg5c0ztj2tva5u4uii,1,0,0,2022-11-13T14:02:42.966Z,2022-11-13T17:11:06Z,3914955719,144,49,,,,,,,,,,,,,,,,,,,,,,cnei0h8qtnmr9n9ojtm029uj9,M. Blažič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485459065,791,49,1,2,6,75qj99fhg5c0ztj2tva5u4uii,1,29.3,43.8,2022-11-13T14:02:43.361Z,2022-11-14T05:36:00Z,,,,,,,,,,,,,,,,,,,,,,,,,bqq4tqw6tp68c1fya04onf6c5,A. Hunou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485286223,13,1,1,2,7,75qj99fhg5c0ztj2tva5u4uii,1,29.3,43.5,2022-11-13T14:02:43.556Z,2022-11-14T05:35:59Z,3914042011,141,37.4,3914042015,212,5.9,3914042005,140,33.3,3914042001,56,Back,3914042017,213,5.5,3915999341,178,,,,,,,,bqq4tqw6tp68c1fya04onf6c5,A. Hunou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
