id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/17/value,assist
2538330705,9,1,1,0,16,27xvwccz8kpmqsefjv2b2sc0o,1,20.9,58.7,2023-04-23T18:45:29.477Z,2023-04-24T01:59:41Z,4215247409,140,20.4,4215247415,213,4.7,4216032511,178,,4215247411,141,27.8,4215247413,212,21.0,4215247407,56,Back,,,,,,,26atxu4fr8f87oi8mt6z70mhh,Pau López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538330735,10,1,1,0,19,27xvwccz8kpmqsefjv2b2sc0o,1,22.2,27.2,2023-04-23T18:45:32.567Z,2023-04-24T01:59:40Z,4216032627,178,,4215247545,212,15.4,4215247541,140,28.9,4215247539,56,Back,4215247543,141,7.0,4215247547,213,5.2,,,,,,,8ni13k73i9xusj01utdmqk7h1,S. Gigot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538330755,11,1,1,0,21,27xvwccz8kpmqsefjv2b2sc0o,1,28.3,2.6,2023-04-23T18:45:34.698Z,2023-04-24T01:59:40Z,4215247633,141,3.7,4215247631,140,44.9,4215247635,212,17.4,4216032753,178,,4215247637,213,0.0,4215247629,56,Back,,,,,,,8s259ktv9j6ei0f8rh2msqfh1,V. Rongier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538330769,12,1,1,0,24,27xvwccz8kpmqsefjv2b2sc0o,0,46.7,4.7,2023-04-23T18:45:37.434Z,2023-04-24T01:59:39Z,4215247705,141,19.3,4215247701,56,Right,4216032803,178,,4215247709,213,1.0,4215247707,212,12.1,4215247703,140,53.3,,,,,,,74edqcuzfzy7nswqzn0v3pe22,L. Balerdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538330777,3,8,1,0,25,121le8unjfzug3iu9pgkqa1c7,1,46.8,81.9,2023-04-23T18:45:37.920Z,2023-04-24T01:59:38Z,4215782895,383,,4215247727,56,Back,4216032957,178,,,,,,,,,,,,,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538330789,4,49,1,0,26,121le8unjfzug3iu9pgkqa1c7,1,49.8,78.7,2023-04-23T18:45:39.166Z,2023-04-24T01:59:38Z,,,,,,,,,,,,,,,,,,,,,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538330813,5,1,1,0,28,121le8unjfzug3iu9pgkqa1c7,1,56.9,75.9,2023-04-23T18:45:41.089Z,2023-04-24T01:59:37Z,4215247901,212,11.3,4216033075,178,,4215247903,213,1.3,4215247897,140,60.1,4215247895,56,Left,4215247899,141,91.8,,,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538330853,6,1,1,0,29,121le8unjfzug3iu9pgkqa1c7,1,59.5,92.4,2023-04-23T18:45:41.961Z,2023-04-24T01:59:37Z,4216033285,178,,4215248157,212,9.6,4215248151,140,56.3,4215248155,141,79.1,4215248159,213,4.4,4215248147,56,Left,,,,,,,1ehcji0j9s8b0qsj8v5zinjvu,R. Cherki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538330885,7,1,1,0,33,121le8unjfzug3iu9pgkqa1c7,1,50.9,76.1,2023-04-23T18:45:46.176Z,2023-04-24T01:59:35Z,4215248301,56,Back,4215248305,141,48.5,4215248309,213,3.9,4215248303,140,32.8,4216033567,178,,4215248307,212,26.7,,,,,,,79dz7zni5fcgh5e70spoj2j8p,M. Caqueret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538330907,8,1,1,0,36,121le8unjfzug3iu9pgkqa1c7,1,38.9,38,2023-04-23T18:45:49.707Z,2023-04-24T01:59:34Z,4216033769,178,,4215248451,212,13.4,4215248453,213,3.7,4215248441,56,Back,4215248445,140,28.1,4215248449,141,27.6,,,,,,,z2richg7upw6hth0dzrvm02d,D. Lovren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538330925,9,1,1,0,38,121le8unjfzug3iu9pgkqa1c7,1,32.3,21.2,2023-04-23T18:45:51.036Z,2023-04-24T01:59:33Z,4215248561,212,15.4,4215248563,213,5.8,4216033915,178,,4215248557,140,45.1,4215248555,56,Back,4215248559,141,10.1,,,,,,,e9mtpmkb4qj2gqyv966g9ulpm,S. Diomandé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538330949,10,1,1,0,39,121le8unjfzug3iu9pgkqa1c7,1,46.7,1,2023-04-23T18:45:52.437Z,2023-04-24T01:59:33Z,4216034149,178,,4215248707,141,20.6,4215248711,213,1.3,4215248703,56,Back,4215248709,212,13.7,4215248705,140,49.6,,,,,,,a71n80h977h7fu99ftnri5zsa,B. Barcola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538330969,11,3,1,0,41,121le8unjfzug3iu9pgkqa1c7,1,47.9,8.6,2023-04-23T18:45:54.189Z,2023-04-24T01:59:32Z,4216034425,178,,4215250177,233,13,4215248819,286,,4215783691,464,,4215248817,56,Back,,,,,,,,,,3vu0c0j8n99wz6e2f7fmd2pxx,Thiago Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538330997,13,45,1,0,41,27xvwccz8kpmqsefjv2b2sc0o,0,52.1,91.4,2023-04-23T18:45:54.189Z,2023-04-24T01:59:32Z,4215250203,233,11,4215248971,285,,4215248969,56,Left,,,,,,,,,,,,,,,,9j742o5vdc7d54x1xdz4t9ck5,S. Kolašinac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538330989,12,1,1,0,43,121le8unjfzug3iu9pgkqa1c7,1,42.7,3.2,2023-04-23T18:45:55.876Z,2023-04-24T01:59:31Z,4216034677,178,,4215248949,212,14.9,4215248943,56,Back,4215248945,140,28.9,4215248947,141,8.5,4215248951,213,2.9,,,,,,,3vu0c0j8n99wz6e2f7fmd2pxx,Thiago Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538330999,13,1,1,0,46,121le8unjfzug3iu9pgkqa1c7,0,32.7,8.9,2023-04-23T18:45:59.347Z,2023-04-24T01:59:30Z,4215248979,56,Center,4216034815,178,,4215248987,213,0.6,4215248981,140,54.3,4215248985,212,27.3,4215248983,141,31.2,,,,,,,e9mtpmkb4qj2gqyv966g9ulpm,S. Diomandé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538331015,14,8,1,0,47,27xvwccz8kpmqsefjv2b2sc0o,1,44.8,71,2023-04-23T18:46:00.712Z,2023-04-24T01:59:29Z,4216035025,178,,4215249075,56,Back,4215784179,384,,,,,,,,,,,,,,,,,8ni13k73i9xusj01utdmqk7h1,S. Gigot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538331041,15,49,1,0,49,27xvwccz8kpmqsefjv2b2sc0o,1,59,72.8,2023-04-23T18:46:02.676Z,2023-04-24T01:59:29Z,,,,,,,,,,,,,,,,,,,,,,,,,4euxcqawlks4c56pqj8xvwbf9,R. Malinovskyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538331059,16,1,1,0,49,27xvwccz8kpmqsefjv2b2sc0o,0,59,72.9,2023-04-23T18:46:02.708Z,2023-04-24T01:59:29Z,4215249329,56,Center,4215249337,213,6.1,4216035185,178,,4215249331,140,86.1,4215249335,212,28.8,4215249333,141,66.3,,,,,,,4euxcqawlks4c56pqj8xvwbf9,R. Malinovskyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538331047,14,49,1,0,53,121le8unjfzug3iu9pgkqa1c7,1,18.7,35,2023-04-23T18:46:06.087Z,2023-04-24T01:59:28Z,,,,,,,,,,,,,,,,,,,,,,,,,z2richg7upw6hth0dzrvm02d,D. Lovren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538331099,15,1,1,0,53,121le8unjfzug3iu9pgkqa1c7,1,18.7,35,2023-04-23T18:46:06.117Z,2023-04-24T01:59:28Z,4215249579,56,Back,4215249587,213,2.4,4215249585,212,22.7,4215249581,140,3.1,4216035619,178,,4215249583,141,58.2,,,,,,,z2richg7upw6hth0dzrvm02d,D. Lovren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538331123,16,1,1,0,58,121le8unjfzug3iu9pgkqa1c7,0,2.3,74.3,2023-04-23T18:46:11.740Z,2023-04-24T01:59:27Z,4215249751,140,46.4,4215249755,212,46.3,4215249753,141,72.4,4215249759,1,,4215249747,155,,4216035795,178,,4215249757,213,6.3,4215249749,56,Back,d3mss0i879krqrk1owzmj2c45,Anthony Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538331157,17,1,1,1,1,27xvwccz8kpmqsefjv2b2sc0o,0,50.2,25.1,2023-04-23T18:46:14.741Z,2023-04-24T01:59:27Z,4215249969,3,,4215249977,212,25.4,4216036013,178,,4215249971,56,Center,4215249975,141,24.7,4215249979,213,6.3,4215249973,140,74.4,,,,74edqcuzfzy7nswqzn0v3pe22,L. Balerdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538331173,17,1,1,1,5,121le8unjfzug3iu9pgkqa1c7,1,28.1,65.9,2023-04-23T18:46:17.966Z,2023-04-24T01:59:27Z,4215250081,213,1.3,4216036287,178,,4215250077,141,80.3,4215250071,3,,4215250075,140,30.2,4215250079,212,10.0,4215250073,56,Back,,,,z2richg7upw6hth0dzrvm02d,D. Lovren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538331195,18,1,1,1,6,121le8unjfzug3iu9pgkqa1c7,1,29.7,80.9,2023-04-23T18:46:19.381Z,2023-04-24T01:59:26Z,4215250213,56,Back,4215250219,212,8.5,4215250221,213,0.0,4215250215,140,37.8,4215250217,141,81.5,4216036549,178,,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538331197,19,1,1,1,7,121le8unjfzug3iu9pgkqa1c7,0,41.9,84.2,2023-04-23T18:46:20.497Z,2023-04-24T01:59:26Z,4215786443,168,,4215250235,212,2.2,4215250231,140,39.8,4215250233,141,83.8,4215250229,56,Back,4216036653,178,,4215250237,213,3.3,,,,1ehcji0j9s8b0qsj8v5zinjvu,R. Cherki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538331209,18,61,1,1,7,27xvwccz8kpmqsefjv2b2sc0o,1,57.6,15.1,2023-04-23T18:46:20.557Z,2023-04-24T01:59:26Z,4216036779,178,,4215250307,56,Right,,,,,,,,,,,,,,,,,,,74edqcuzfzy7nswqzn0v3pe22,L. Balerdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538331221,20,61,1,1,12,121le8unjfzug3iu9pgkqa1c7,1,52.6,98,2023-04-23T18:46:25.289Z,2023-04-24T01:59:24Z,4216037161,178,,4215250479,238,,4215250389,56,Left,,,,,,,,,,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538331493,19,5,1,1,13,27xvwccz8kpmqsefjv2b2sc0o,1,46,-1,2023-04-23T18:46:26.398Z,2023-04-23T22:56:20Z,4215251879,347,,4215251877,56,Back,4215251885,233,21,,,,,,,,,,,,,,,,74edqcuzfzy7nswqzn0v3pe22,L. Balerdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538331225,21,5,1,1,13,121le8unjfzug3iu9pgkqa1c7,0,54,101,2023-04-23T18:46:26.398Z,2023-04-23T22:56:20Z,4215250407,56,Left,4215251917,233,19,4215250413,347,,,,,,,,,,,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538331539,20,1,1,1,36,27xvwccz8kpmqsefjv2b2sc0o,1,50.1,0,2023-04-23T18:46:48.875Z,2023-04-24T01:59:24Z,4215252101,107,,4215252105,140,62.6,4215252103,56,Right,4215252109,212,16.3,4215252111,213,0.6,4215252107,141,12.4,,,,,,,c4w6l0ha9pvwljyh3aejqz3yt,J. Clauss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538331541,21,61,1,1,38,27xvwccz8kpmqsefjv2b2sc0o,1,60.3,15.2,2023-04-23T18:46:51.345Z,2023-04-24T01:59:23Z,4215252115,56,Right,4216037435,178,,4215252161,238,,,,,,,,,,,,,,,,,cip5lla8zu8gru2m4popsstlh,C. Ünder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538331501,22,52,1,1,47,121le8unjfzug3iu9pgkqa1c7,1,14.3,56.2,2023-04-23T18:46:59.900Z,2023-04-24T01:59:22Z,4216037683,178,,4215787879,376,,,,,,,,,,,,,,,,,,,,d3mss0i879krqrk1owzmj2c45,Anthony Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538331735,23,1,1,1,58,121le8unjfzug3iu9pgkqa1c7,0,16.4,67.7,2023-04-23T18:47:11.487Z,2023-04-24T01:59:22Z,4215253203,212,52.2,4215253191,199,,4215253205,213,0.0,4215253199,140,66.1,4215253201,141,70.3,4215253207,1,,4215253197,56,Center,,,,d3mss0i879krqrk1owzmj2c45,Anthony Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538331747,24,1,1,2,3,121le8unjfzug3iu9pgkqa1c7,0,63.9,62.1,2023-04-23T18:47:16.052Z,2023-04-24T01:59:22Z,4215253265,56,Center,4216037969,178,,4215253269,141,69.4,4215253271,212,14.7,4215253267,140,77.1,4215253273,213,0.3,,,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538486421,778,61,1,2,4,27xvwccz8kpmqsefjv2b2sc0o,1,28.4,39.1,2023-04-23T18:47:17.224Z,2023-04-24T02:24:01Z,4216490165,15,,4216490079,56,Back,4216490127,388,,,,,,,,,,,,,,,,,8ni13k73i9xusj01utdmqk7h1,S. Gigot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538331741,22,44,1,2,5,27xvwccz8kpmqsefjv2b2sc0o,1,27.2,39.7,2023-04-23T18:47:18.575Z,2023-04-24T01:59:21Z,4215253311,233,25,4215253219,285,,4215253217,56,Back,,,,,,,,,,,,,,,,8ni13k73i9xusj01utdmqk7h1,S. Gigot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538331755,25,44,1,2,5,121le8unjfzug3iu9pgkqa1c7,0,72.8,60.3,2023-04-23T18:47:18.576Z,2023-04-24T01:59:20Z,4215253283,56,Center,4215253285,286,,4215253357,233,22,,,,,,,,,,,,,,,,f4cykd65su8xbme6xdc1iw7o5,A. Lacazette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538331767,23,1,1,2,5,27xvwccz8kpmqsefjv2b2sc0o,1,27.2,37.9,2023-04-23T18:47:18.693Z,2023-04-24T01:59:20Z,4216038159,388,,4215253327,56,Back,4215253331,141,23.3,4215253335,213,4.5,4215253333,212,10.1,4215253329,140,25.6,4215253325,3,,,,,8ni13k73i9xusj01utdmqk7h1,S. Gigot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538331771,24,49,1,2,7,27xvwccz8kpmqsefjv2b2sc0o,1,22,30.8,2023-04-23T18:47:20.125Z,2023-04-24T01:59:20Z,,,,,,,,,,,,,,,,,,,,,,,,,c4w6l0ha9pvwljyh3aejqz3yt,J. Clauss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538331789,25,1,1,2,7,27xvwccz8kpmqsefjv2b2sc0o,1,22,31.6,2023-04-23T18:47:20.223Z,2023-04-24T01:59:19Z,4215253477,212,17.0,4215253479,213,2.5,4215253473,140,8.8,4215253475,141,46.2,4215253471,56,Back,4216038597,178,,,,,,,,c4w6l0ha9pvwljyh3aejqz3yt,J. Clauss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538331821,26,1,1,2,9,27xvwccz8kpmqsefjv2b2sc0o,0,6.9,49.9,2023-04-23T18:47:22.147Z,2023-04-24T01:59:19Z,4215253659,1,,4215253653,141,15.8,4215253647,157,,4215253655,212,52.8,4215253651,140,52.1,4215253657,213,5.8,4215253649,56,Right,4216038679,178,,26atxu4fr8f87oi8mt6z70mhh,Pau López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538331825,26,49,1,2,12,121le8unjfzug3iu9pgkqa1c7,1,50,81.7,2023-04-23T18:47:25.534Z,2023-04-24T01:59:19Z,,,,,,,,,,,,,,,,,,,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538331851,27,1,1,2,13,121le8unjfzug3iu9pgkqa1c7,1,49,84.5,2023-04-23T18:47:26.153Z,2023-04-24T01:59:18Z,4215253773,141,94.4,4215253775,212,10.0,4215253771,140,56.1,4215253777,213,0.7,4215253769,56,Left,4216039027,178,,,,,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538331887,28,1,1,2,15,121le8unjfzug3iu9pgkqa1c7,1,57.3,95.2,2023-04-23T18:47:28.081Z,2023-04-24T01:59:17Z,4215253967,212,10.0,4216039331,178,,4215253965,141,82.7,4215253961,56,Left,4215253969,213,5.3,4215253963,140,62.3,,,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
