id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,keyPass,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2482523327,1,34,16,0,0,be2k34rut1lz79jxenabttqlc,1,0,0,2022-11-06T15:14:11.198Z,2022-11-06T16:07:06Z,3899636483,197,15939,3899636471,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",3899636485,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3899636477,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",3899636473,59,"30, 22, 18, 28, 6, 3, 20, 21, 9, 10, 7, 1, 4, 8, 11, 13, 23, 26, 27, 35",3899636481,194,e211nih87ou9t8crzjbbzhexh,3899636469,30,"8h5jl1u3p8sr2pwdmyxl14416, e5xxqwz0sdlwkkmp8bgs1k6w9, 7c0b5fz3m1uw0fwpm051e6rfu, bfdco9clf3dwltaogfhv5v0et, e211nih87ou9t8crzjbbzhexh, 8jjep8bx1jpjuf8firxccc549, 7nivkfkngr374fx5totgektm1, 31sljkjull0n7082fed26stzp, b8dd5q3n5irlkcv0ekzqhzc2x, 3pz4ro9b1u6u45gs7d6apmo5x, a35r6fa79ipqqktiff3uhz6j9, 2ols4tslj83nkbztgkx9s92hh, avk0vktquq3oum9w6dyodlz6y, 17q3e6g2gvlnpwnzf9d6a9eqd, 4zg62bpjlxntoruzlk4qnzumt, tca8ra7ew1b1uny96ku0ql05, 4st4hurqbtyzw1tbkzuuk78fe, 1zx0huwj0czivtoq6kvfb5roq, efcz85z2tvggsucnvivkmsxyh, bt40tdni85hiz1gtkw0b6qmfo",3899636475,130,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482527073,1,34,16,0,0,z1wbqtd0fz5t5eezjvrbld3h,1,0,0,2022-11-06T15:16:37.570Z,2022-11-06T16:27:17Z,3899656357,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3899656329,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5",3899656327,30,"cym4wbw14zw1jh4jsp3sbyk0l, xrh2szvp5808no7zm1et2zf9, 92qqdiryqd8juqdjq8585476y, 49vfeofafswzu1f6rekqjbjhm, ayx2iydekv69471d92zmpbbze, 8qlz4omhgfnzyb2cgeou7xn56, c7xltzkcj4u5qmw4j1e9gxmmt, 6u2ob6fv950r1qve8uejkq2uh, dw9fzixumboknmucqgqffurmy, draibw1vui84ciizu30az81jp, crn7i9243dnczl74jti8i5pzp, 3o70kdbjt6w1aw7rkq3a4fecq, 85gmjxvy1g5aj1lcizegwuaui, 47bjfjrtjv3uv5lnguc2ycg0k, 3hd9nxdb54zn4fhbf7qa7x0q1, 6n54br4iwdggqvid7oirzfn8q, 2ubad2kxha6n1c8c8sr2ogmad, 1py4bk2ik16w8lil31bghq99m, 446lrhzh79xugyt2pgnrwypnu, dzv5f93w5fsnfzohaev6e3rx0",3899656341,130,4,3899990279,197,666,3899656353,194,xrh2szvp5808no7zm1et2zf9,3899656333,59,"30, 27, 3, 6, 15, 5, 80, 19, 9, 14, 20, 1, 11, 18, 21, 22, 25, 28, 31, 33",3899656347,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482589291,2,32,1,0,0,be2k34rut1lz79jxenabttqlc,1,0,0,2022-11-06T16:05:48.953Z,2022-11-06T23:19:57Z,3899996271,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482589297,2,32,1,0,0,z1wbqtd0fz5t5eezjvrbld3h,1,0,0,2022-11-06T16:05:48.953Z,2022-11-06T16:05:52Z,3899996335,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482589361,3,1,1,0,0,be2k34rut1lz79jxenabttqlc,1,50,50,2022-11-06T16:05:49.079Z,2022-11-06T23:28:35Z,3899996629,56,Back,3899996635,212,13.9,3901497321,178,,3899996633,141,43.4,3899996631,140,37.5,3899996639,279,S,3899996637,213,3.5,,,,3pz4ro9b1u6u45gs7d6apmo5x,R. Cabella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482589425,4,1,1,0,2,be2k34rut1lz79jxenabttqlc,1,38.9,47.3,2022-11-06T16:05:51.103Z,2022-11-07T02:44:40Z,3901497415,178,,3899996901,140,33.3,3899996909,213,4.5,3899996903,141,8.5,3899996905,212,27.0,3899996899,56,Back,,,,,,,31sljkjull0n7082fed26stzp,B. André,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482589601,5,1,1,0,6,be2k34rut1lz79jxenabttqlc,1,35.6,8.7,2022-11-06T16:05:55.271Z,2022-11-07T02:44:39Z,3899997819,212,20.1,3899997817,141,36.9,3901497465,178,,3899997815,140,29.9,3899997821,213,1.9,3899997813,56,Back,,,,,,,e5xxqwz0sdlwkkmp8bgs1k6w9,T. Weah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482589665,6,1,1,0,14,be2k34rut1lz79jxenabttqlc,1,34.2,43.9,2022-11-06T16:06:03.717Z,2022-11-07T02:44:37Z,3899998197,213,4.8,3899998191,140,37.2,3899998189,56,Back,3901497481,178,,3899998195,212,25.3,3899998193,141,7.0,,,,,,,e211nih87ou9t8crzjbbzhexh,José Fonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482589761,7,1,1,0,17,be2k34rut1lz79jxenabttqlc,1,38.3,7.5,2022-11-06T16:06:06.378Z,2022-11-07T02:44:36Z,3899998619,212,10.6,3899998617,141,3.1,3901497551,178,,3899998615,140,48.0,3899998613,56,Back,3899998621,213,6.0,,,,,,,e5xxqwz0sdlwkkmp8bgs1k6w9,T. Weah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482589789,8,1,1,0,18,be2k34rut1lz79jxenabttqlc,1,47.6,0.8,2022-11-06T16:06:07.271Z,2022-11-07T02:44:36Z,3901497595,178,,3899998747,213,2.9,3899998741,140,36.5,3899998739,56,Back,3899998743,141,5.8,3899998745,212,12.1,,,,,,,7nivkfkngr374fx5totgektm1,A. Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482589847,9,1,1,0,20,be2k34rut1lz79jxenabttqlc,1,35.6,10,2022-11-06T16:06:09.905Z,2022-11-07T02:44:35Z,3899999073,140,28.3,3899999075,141,27.0,3901497625,178,,3899999071,56,Back,3899999077,212,13.9,3899999079,213,2.2,,,,,,,e5xxqwz0sdlwkkmp8bgs1k6w9,T. Weah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482589919,10,1,1,0,24,be2k34rut1lz79jxenabttqlc,1,28.8,28,2022-11-06T16:06:13.846Z,2022-11-07T02:44:34Z,3901497699,178,,3899999439,141,5.0,3899999437,140,46.1,3899999443,213,5.6,3899999435,56,Back,3899999441,212,24.0,,,,,,,e211nih87ou9t8crzjbbzhexh,José Fonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482589949,11,1,1,0,27,be2k34rut1lz79jxenabttqlc,1,44.2,4.2,2022-11-06T16:06:16.255Z,2022-11-07T02:44:34Z,3899999603,213,1.1,3901497731,178,,3899999597,140,46.7,3899999595,56,Back,3899999599,141,12.5,3899999601,212,6.2,,,,,,,e5xxqwz0sdlwkkmp8bgs1k6w9,T. Weah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482590035,12,1,1,0,28,be2k34rut1lz79jxenabttqlc,1,42.2,11.6,2022-11-06T16:06:17.857Z,2022-11-07T02:44:33Z,3900000023,212,16.7,3901497787,178,,3900000017,56,Back,3900000019,140,29.7,3900000025,213,2.5,3900000021,141,26.7,,,,,,,7nivkfkngr374fx5totgektm1,A. Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482590105,13,1,1,0,33,be2k34rut1lz79jxenabttqlc,1,30.4,30.9,2022-11-06T16:06:22.241Z,2022-11-07T02:44:32Z,3900000359,56,Back,3900000365,212,16.6,3901497827,178,,3900000363,141,55.1,3900000361,140,28.6,3900000367,213,1.7,,,,,,,e211nih87ou9t8crzjbbzhexh,José Fonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482590149,14,1,1,0,37,be2k34rut1lz79jxenabttqlc,1,28.7,57.3,2022-11-06T16:06:26.160Z,2022-11-07T02:44:31Z,3900000617,212,33.6,3900000619,213,4.8,3900000611,56,Back,3901637745,1,,3901497891,178,,3900000615,141,8.2,3900000613,140,32.6,,,,8jjep8bx1jpjuf8firxccc549,Tiago Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482590191,15,1,1,0,40,be2k34rut1lz79jxenabttqlc,1,32.8,13.9,2022-11-06T16:06:29.324Z,2022-11-07T02:44:30Z,3900000883,140,40.6,3900000885,141,2.5,3901497941,178,,3900000889,213,5.5,3900000887,212,11.3,3900000881,56,Back,,,,,,,e211nih87ou9t8crzjbbzhexh,José Fonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482590311,16,1,1,0,42,be2k34rut1lz79jxenabttqlc,1,35.5,0.9,2022-11-06T16:06:31.347Z,2022-11-07T02:44:30Z,3900001509,212,16.9,3900001507,141,16.7,3901497957,178,,3900001505,140,23.1,3900001511,213,2.5,3900001503,56,Back,,,,,,,e5xxqwz0sdlwkkmp8bgs1k6w9,T. Weah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482590361,17,1,1,0,47,be2k34rut1lz79jxenabttqlc,1,19.5,33,2022-11-06T16:06:36.003Z,2022-11-07T02:44:29Z,3901498023,178,,3900001755,56,Back,3900001761,141,63.3,3900001763,212,20.9,3900001759,140,16.3,3900001765,213,1.7,,,,,,,e211nih87ou9t8crzjbbzhexh,José Fonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482590443,18,1,1,0,50,be2k34rut1lz79jxenabttqlc,1,16.6,63,2022-11-06T16:06:39.516Z,2022-11-07T02:44:28Z,3900002261,213,4.7,3900002255,140,15.9,3900002253,56,Back,3900002257,141,36.3,3900002259,212,18.2,3901498065,178,,,,,,,,8jjep8bx1jpjuf8firxccc549,Tiago Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
