id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/8/value,keyPass,qualifier/14/value,qualifier/16/value,qualifier/17/value,qualifier/18/value
2504435559,5,1,1,0,8,71ajatxnuhc5cnm3xvgdky49w,1,68.8,93,2023-02-05T14:00:16.804Z,2023-02-06T05:57:28Z,4014942295,56,Left,4014942303,213,6.0,4014942297,140,89.3,4016829061,178,,4014942301,212,22.4,4014942299,141,83.7,,,,,,,9ysk6656hj0na1hrizgt83k5x,D. Liénard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504435611,6,1,1,0,11,71ajatxnuhc5cnm3xvgdky49w,1,91.1,83.7,2023-02-05T14:00:19.882Z,2023-02-06T05:57:27Z,4014942533,213,4.7,4014947593,22,,4014942525,56,Center,4014942521,2,,4016186053,72,,4014947589,210,16,4016829161,178,,4016186051,224,,d394go61g90f1u6bddu1narit,M. Sanson,1,4014947591,154,4014942529,141,51.8,4014942523,155,4014942527,140,91.3,4014942531,212,21.7,,,,,,,,,,,,,,,,,,,,,,,,
2504435615,7,16,1,0,13,71ajatxnuhc5cnm3xvgdky49w,1,89.5,50.5,2023-02-05T14:00:21.696Z,2023-02-06T05:57:27Z,4016829293,178,,4014942545,17,,4014947697,29,,4014947701,154,,4014947711,55,6,4014947729,230,98.1,4014942543,22,,4014947731,231,51.1,bndkgzdolm2c3iteenkv8s3it,H. Diallo,,4014947695,77,4014942547,56,Center,4016187245,395,4014947721,103,29.1,4014945091,375,00:12.656,97.9,4014947719,102,52.2,4014947725,108,4016187247,396,49.3,4014947723,214,4014945083,20,4014947727,328,4014945087,374,2023-02-05 14:00:21.000,,,,,,
2504436415,5,1,1,1,0,2cjpmotqo8phcqfpgo9xf4gel,1,49.7,50.1,2023-02-05T14:01:08.744Z,2023-02-06T05:25:05Z,4014946397,140,27.9,4014946411,213,2.6,4014946415,279,G,4014946393,56,Back,4014946725,189,,4014946407,212,26.9,4014946401,141,70.9,4016829305,178,,71bl8lyjtmzn8ebwulcjnmu39,S. Mavididi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504436471,6,1,1,1,5,2cjpmotqo8phcqfpgo9xf4gel,1,33.5,63.1,2023-02-05T14:01:13.695Z,2023-02-06T05:57:25Z,4014946699,140,31.3,4014946703,212,18.6,4015075487,189,,4014946701,141,90.3,4014946705,213,1.7,4014946697,56,Back,4016829363,178,,,,,3izhfm7i4afomephw07mp4nsa,M. Estève,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504461617,221,1,1,1,6,2cjpmotqo8phcqfpgo9xf4gel,1,35.5,86.1,2023-02-05T14:01:14.706Z,2023-02-06T05:57:25Z,4015076333,212,33.7,4015076329,140,9.8,4015076337,213,3.8,4016940041,1,,4015076331,141,56.3,4015076385,189,,4015076327,56,Back,4016829443,178,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504436613,7,1,1,1,21,2cjpmotqo8phcqfpgo9xf4gel,1,26,59.8,2023-02-05T14:01:30.306Z,2023-02-06T05:57:23Z,4014947405,155,,4014947413,212,36.7,4014948683,1,,4016829525,178,,4014947407,56,Left,4014947415,213,0.6,4014947409,140,54.6,4014947411,141,90.9,6wfwy94p5bm0zv3aku0urfq39,B. Lecomte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504436683,8,1,1,1,24,2cjpmotqo8phcqfpgo9xf4gel,1,52.7,86.8,2023-02-05T14:01:32.424Z,2023-02-06T05:57:22Z,4014947871,212,18.7,4014947865,56,Center,4014947867,140,67.6,4016829583,388,,4014947863,3,,4014947873,213,5.7,4014947869,141,71.8,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504463517,233,44,1,1,25,2cjpmotqo8phcqfpgo9xf4gel,1,65.7,73.2,2023-02-05T14:01:34.168Z,2023-02-06T05:57:22Z,4015085413,286,,4015091059,233,202,4015085411,56,Center,,,,,,,,,,,,,,,,71bl8lyjtmzn8ebwulcjnmu39,S. Mavididi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504463919,202,44,1,1,25,71ajatxnuhc5cnm3xvgdky49w,0,34.3,26.8,2023-02-05T14:01:34.169Z,2023-02-06T05:57:21Z,4015090565,285,,4015091099,233,233,4015090563,56,Back,,,,,,,,,,,,,,,,d5at3cowukpxiptq5ozcbe6s5,A. Djiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504436685,9,61,1,1,26,2cjpmotqo8phcqfpgo9xf4gel,1,65.7,71.9,2023-02-05T14:01:34.391Z,2023-02-06T05:57:21Z,4016829687,178,,4014947877,56,Center,4016829685,21,,,,,,,,,,,,,,,,,71bl8lyjtmzn8ebwulcjnmu39,S. Mavididi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504463915,201,43,1,1,26,71ajatxnuhc5cnm3xvgdky49w,1,0,0,2023-02-05T14:01:34.666Z,2023-02-05T14:51:29Z,4015087645,141,89.7,4015219155,144,1,4015087641,56,Left,4015087649,213,3.5,4015087647,212,9.9,4015087643,140,54.7,,,,,,,9ysk6656hj0na1hrizgt83k5x,D. Liénard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504436743,10,1,1,1,27,2cjpmotqo8phcqfpgo9xf4gel,1,61.5,76.5,2023-02-05T14:01:36.333Z,2023-02-06T05:57:20Z,4014948183,56,Center,4014948189,212,10.0,4016829827,178,,4014948191,213,3.2,4014948187,141,76.3,4014948185,140,52.0,,,,,,,cr1n1i96xlepbvk90nl87o4yc,K. Fayad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504436759,11,1,1,1,28,2cjpmotqo8phcqfpgo9xf4gel,1,52.8,77.9,2023-02-05T14:01:36.985Z,2023-02-06T05:57:19Z,4014948283,141,86.9,4014948281,140,59.3,4014948285,212,9.2,4014948287,213,0.7,4014948279,56,Left,4016829907,178,,,,,,,,7za8h1pgec0y2s1ihmkkfvpm2,J. Chotard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504469507,298,1,1,1,30,2cjpmotqo8phcqfpgo9xf4gel,1,57.4,94.8,2023-02-05T14:01:38.487Z,2023-02-06T05:57:19Z,4015117443,212,9.5,4016830005,178,,4015117437,56,Left,4015117441,141,81.4,4015117445,213,4.4,4015117439,140,55.0,,,,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504436811,12,4,1,1,31,2cjpmotqo8phcqfpgo9xf4gel,1,52.9,93.4,2023-02-05T14:01:40.254Z,2023-02-06T05:57:18Z,4014948557,56,Left,4014948561,265,,4014948555,13,,4014948559,152,,4014970137,233,8,4014948563,286,,,,,,,,cr1n1i96xlepbvk90nl87o4yc,K. Fayad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504436931,8,4,1,1,31,71ajatxnuhc5cnm3xvgdky49w,0,47.1,6.6,2023-02-05T14:01:40.255Z,2023-02-06T05:57:18Z,4014949149,152,,4014949153,285,,4016830125,178,,4014949147,56,Back,4014949145,13,,4014949151,265,,4014970171,233,12,,,,88nw24pkg2ikj9c91tccvqol,J. Aholou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504437081,13,1,1,1,42,2cjpmotqo8phcqfpgo9xf4gel,1,52.6,87.7,2023-02-05T14:01:50.448Z,2023-02-06T05:57:17Z,4015131049,1,,4014949859,5,,4014949863,56,Back,4014949873,212,39.6,4014949869,141,32.0,4014949861,152,,4014949865,140,41.5,4014949875,213,4.4,7za8h1pgec0y2s1ihmkkfvpm2,J. Chotard,,4015130425,189,4016830263,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504437109,14,1,1,1,45,2cjpmotqo8phcqfpgo9xf4gel,1,47.4,45.5,2023-02-05T14:01:54.196Z,2023-02-06T05:57:17Z,4014950019,212,27.8,4014950021,213,5.0,4015130565,189,,4014950013,56,Right,4016830315,178,,4014950015,140,55.0,4014950017,141,6.4,,,,daevawz3r1bzlhcbr7mj12h9l,K. Kouyaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504472331,318,1,1,1,49,2cjpmotqo8phcqfpgo9xf4gel,0,52.6,3.9,2023-02-05T14:01:57.407Z,2023-02-06T05:57:16Z,4015132759,140,56.1,4016830397,178,,4015132763,212,3.7,4015132757,56,Right,4015132765,213,0.1,4015132761,141,4.4,,,,,,,1k6t5y26ufw2e6gh33tni45ey,E. Tchato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504437131,9,61,1,1,49,71ajatxnuhc5cnm3xvgdky49w,1,46.1,94.5,2023-02-05T14:01:57.456Z,2023-02-06T05:57:15Z,4016830815,178,,4014950117,56,Back,,,,,,,,,,,,,,,,,,,9ysk6656hj0na1hrizgt83k5x,D. Liénard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504437223,15,1,1,1,52,2cjpmotqo8phcqfpgo9xf4gel,1,64,0.1,2023-02-05T14:02:00.390Z,2023-02-06T05:57:14Z,4014950611,56,Right,4014950617,141,3.2,4014950621,212,6.7,4016830913,178,,4014950613,140,57.9,4014950625,213,2.8,,,,,,,6ir1z8c3o7t4kqx04kw24i415,A. Nordin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504437233,16,61,1,1,53,2cjpmotqo8phcqfpgo9xf4gel,0,59.8,0.2,2023-02-05T14:02:02.057Z,2023-02-06T05:57:14Z,4014950653,56,Right,4016831317,178,,,,,,,,,,,,,,,,,,,,1k6t5y26ufw2e6gh33tni45ey,E. Tchato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504437237,10,49,1,1,55,71ajatxnuhc5cnm3xvgdky49w,1,47.5,97.7,2023-02-05T14:02:03.840Z,2023-02-06T05:57:13Z,,,,,,,,,,,,,,,,,,,,,,,,,d394go61g90f1u6bddu1narit,M. Sanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504437423,12,4,1,1,55,71ajatxnuhc5cnm3xvgdky49w,1,46.9,99.9,2023-02-05T14:02:03.882Z,2023-02-06T05:57:12Z,4014970197,233,17,4014951623,13,,4015138779,295,,4014951627,152,,4014951631,286,,4014951625,56,Back,,,,,,,d394go61g90f1u6bddu1narit,M. Sanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504437289,17,4,1,1,55,2cjpmotqo8phcqfpgo9xf4gel,0,53.1,0.1,2023-02-05T14:02:03.883Z,2023-02-06T05:57:12Z,4014950925,285,,4014970225,233,12,4014951875,13,,4016831471,178,,4014951877,152,,4015136339,295,,4014950923,56,Right,,,,1k6t5y26ufw2e6gh33tni45ey,E. Tchato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504437293,11,43,1,1,58,71ajatxnuhc5cnm3xvgdky49w,1,0,0,2023-02-05T14:02:06.718Z,2023-02-05T14:02:14Z,4014950947,56,Left,4014951787,144,3,4014950951,286,0,,,,,,,,,,,,,,,,d394go61g90f1u6bddu1narit,M. Sanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504437297,18,43,1,1,58,2cjpmotqo8phcqfpgo9xf4gel,1,0,0,2023-02-05T14:02:06.971Z,2023-02-05T14:02:12Z,4014951601,144,49,,,,,,,,,,,,,,,,,,,,,,7teasnynvwarky180hl6zvkk5,J. Ferri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504437553,13,1,1,2,7,71ajatxnuhc5cnm3xvgdky49w,1,49.3,99.3,2023-02-05T14:02:15.453Z,2023-02-06T05:57:12Z,4014952371,212,16.2,4014952357,152,,4014952375,213,3.4,4016831503,178,,4014952367,141,92.1,4014952353,5,,4014952359,56,Back,4014952363,140,34.6,9ysk6656hj0na1hrizgt83k5x,D. Liénard,,4015222249,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504489295,352,1,1,2,8,71ajatxnuhc5cnm3xvgdky49w,1,31.5,80,2023-02-05T14:02:16.616Z,2023-02-06T05:57:11Z,4015222689,56,Back,4015222693,141,69.5,4015222691,140,24.3,4015222695,212,10.4,4016831669,178,,4015222697,213,3.9,,,,,,,4jal44qeyp9ur58768qre5uqd,M. Le Marchand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504437597,14,1,1,2,11,71ajatxnuhc5cnm3xvgdky49w,1,23.7,50.6,2023-02-05T14:02:19.974Z,2023-02-06T05:57:10Z,4014952649,141,45.8,4014952653,213,3.3,4016831709,178,,4014952647,140,8.0,4014952645,56,Back,4014952651,212,16.8,,,,,,,d5at3cowukpxiptq5ozcbe6s5,A. Djiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504437605,15,1,1,2,13,71ajatxnuhc5cnm3xvgdky49w,0,10.8,40.9,2023-02-05T14:02:21.986Z,2023-02-06T05:57:10Z,4014952707,213,0.4,4014952701,140,62.6,4014952697,155,,4014952705,212,59.5,4014952703,141,76.4,4014952709,1,,4016831735,178,,4014952699,56,Center,2vgr8c97x4b2e51tyvvixusid,M. Sels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504437661,19,1,1,2,16,2cjpmotqo8phcqfpgo9xf4gel,0,41.8,24.6,2023-02-05T14:02:24.709Z,2023-02-06T05:57:09Z,4014952951,140,44.2,4014952955,212,13.2,4014952949,56,Back,4014952947,3,,4014952953,141,5.5,4014952957,213,4.9,4016831801,388,,,,,1k6t5y26ufw2e6gh33tni45ey,E. Tchato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504437719,16,1,1,2,20,71ajatxnuhc5cnm3xvgdky49w,0,52.8,97.8,2023-02-05T14:02:28.591Z,2023-02-06T05:57:09Z,4014953261,141,75.8,4014953257,56,Center,4014953277,1,,4014953255,157,,4014953267,212,20.9,4014953259,140,66.7,4016831915,178,,4014953273,213,5.5,9ysk6656hj0na1hrizgt83k5x,D. Liénard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504437753,20,1,1,2,23,2cjpmotqo8phcqfpgo9xf4gel,0,32.4,17.7,2023-02-05T14:02:31.591Z,2023-02-06T05:57:08Z,4016831989,178,,4014953399,3,,4014953405,141,15.8,4014953413,213,6.2,4014953401,56,Back,4014953409,212,12.1,4014953403,140,43.9,,,,daevawz3r1bzlhcbr7mj12h9l,K. Kouyaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504437809,17,1,1,2,24,71ajatxnuhc5cnm3xvgdky49w,0,56.8,84.9,2023-02-05T14:02:33.279Z,2023-02-06T05:57:08Z,4014953683,1,,4014953667,157,,4014953671,140,73.7,4014953675,212,31.0,4014953673,141,47.5,4014953669,56,Center,4016832037,178,,4014953681,213,5.3,9ysk6656hj0na1hrizgt83k5x,D. Liénard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504437865,21,1,1,2,27,2cjpmotqo8phcqfpgo9xf4gel,1,24.3,58.1,2023-02-05T14:02:35.756Z,2023-02-06T05:57:07Z,4016832159,178,,4014953937,141,57.5,4014953935,140,13.1,4014953941,213,3.2,4014953933,56,Back,4014953939,212,11.8,4016832161,21,,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504437867,22,52,1,2,29,2cjpmotqo8phcqfpgo9xf4gel,1,12.4,60.1,2023-02-05T14:02:37.447Z,2023-02-06T05:57:07Z,4016196909,377,,4016832169,178,,,,,,,,,,,,,,,,,,,,6wfwy94p5bm0zv3aku0urfq39,B. Lecomte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504437957,23,1,1,2,32,2cjpmotqo8phcqfpgo9xf4gel,1,15,62.7,2023-02-05T14:02:40.373Z,2023-02-06T05:57:07Z,4014954407,140,25.1,4014954413,213,5.3,4014954405,56,Back,4014954403,123,,4016832265,178,,4014954411,212,19.0,4014954409,141,39.5,,,,6wfwy94p5bm0zv3aku0urfq39,B. Lecomte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504438001,24,1,1,2,34,2cjpmotqo8phcqfpgo9xf4gel,1,25.6,43.5,2023-02-05T14:02:43.007Z,2023-02-06T05:57:06Z,4016832393,178,,4014954663,56,Back,4014954669,212,14.0,4014954671,213,4.6,4014954665,140,24.7,4014954667,141,23.0,,,,,,,7teasnynvwarky180hl6zvkk5,J. Ferri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504438041,25,1,1,2,37,2cjpmotqo8phcqfpgo9xf4gel,1,26.4,18.5,2023-02-05T14:02:45.503Z,2023-02-06T05:57:05Z,4014954893,140,31.5,4014954899,213,5.2,4016832459,178,,4014954897,212,12.3,4014954891,56,Back,4014954895,141,2.2,,,,,,,daevawz3r1bzlhcbr7mj12h9l,K. Kouyaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504438075,26,1,1,2,38,2cjpmotqo8phcqfpgo9xf4gel,1,29.8,2.6,2023-02-05T14:02:46.629Z,2023-02-06T05:57:04Z,4014955059,56,Back,4016832513,178,,4014955063,141,11.6,4014955065,212,12.2,4014955061,140,19.8,4014955067,213,2.6,,,,,,,1k6t5y26ufw2e6gh33tni45ey,E. Tchato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504438175,27,1,1,2,41,2cjpmotqo8phcqfpgo9xf4gel,1,17.8,19.4,2023-02-05T14:02:49.764Z,2023-02-06T05:57:03Z,4014955567,56,Back,4014955571,141,44.0,4014955575,213,2.2,4014955573,212,20.4,4016832779,178,,4014955569,140,6.7,,,,,,,daevawz3r1bzlhcbr7mj12h9l,K. Kouyaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504438225,28,1,1,2,45,2cjpmotqo8phcqfpgo9xf4gel,1,10,56.7,2023-02-05T14:02:54.048Z,2023-02-06T05:57:02Z,4014955859,213,0.4,4014955849,155,,4016832885,178,,4014955853,140,36.4,4014955855,141,73.0,4014955851,56,Back,4014955857,212,29.9,,,,6wfwy94p5bm0zv3aku0urfq39,B. Lecomte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
