id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,keyPass,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2518458283,104,1,1,12,32,9bxav814mkuhueiyivyive82d,1,55.9,7.7,2023-03-11T16:12:41.717Z,2023-03-12T01:37:40Z,4088962811,141,1.6,4088962815,213,6.0,4090507869,178,,4088962813,212,13.9,4088962809,140,68.5,4088962807,56,Right,,,,,,,tca8ra7ew1b1uny96ku0ql05,A. Zedadka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518458387,105,1,1,12,37,9bxav814mkuhueiyivyive82d,1,61.1,19.5,2023-03-11T16:12:46.816Z,2023-03-12T01:37:38Z,4088963413,56,Right,4088963415,140,76.2,4090508161,178,,4088963419,212,18.7,4088963421,213,5.7,4088963417,141,4.9,,,,,,,co59rv08x22hk5itwibbwq191,G. Hein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518458545,106,1,1,12,40,9bxav814mkuhueiyivyive82d,1,73.2,3.5,2023-03-11T16:12:49.998Z,2023-03-12T01:37:36Z,4090508263,178,,4088964233,140,80.1,4088964235,141,18.9,4088964231,56,Right,4088964237,212,12.7,4088964239,213,1.0,,,,,,,tca8ra7ew1b1uny96ku0ql05,A. Zedadka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518765907,2045,83,1,12,43,z1wbqtd0fz5t5eezjvrbld3h,1,21.2,88.7,2023-03-11T16:12:52.294Z,2023-03-12T01:37:34Z,4090631385,399,220560,,,,,,,,,,,,,,,,,,,,,,92qqdiryqd8juqdjq8585476y,A. Truffert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518458547,107,61,1,12,43,9bxav814mkuhueiyivyive82d,0,79.1,11.1,2023-03-11T16:12:52.399Z,2023-03-12T01:37:34Z,4090508491,178,,4088964249,56,Right,,,,,,,,,,,,,,,,,,,6gdoxudvl1rgcn7d19e89p9ed,G. Perrin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518458539,190,49,1,12,43,z1wbqtd0fz5t5eezjvrbld3h,1,17.1,85.6,2023-03-11T16:12:53.098Z,2023-03-12T01:37:34Z,,,,,,,,,,,,,,,,,,,,,,,,,8qlz4omhgfnzyb2cgeou7xn56,A. Theate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518458529,189,43,1,12,44,z1wbqtd0fz5t5eezjvrbld3h,1,0,0,2023-03-11T16:12:53.288Z,2023-03-11T16:57:23Z,4089412869,144,7,4088964345,233,107,4089005011,285,0,4088964129,56,Back,,,,,,,,,,,,,92qqdiryqd8juqdjq8585476y,A. Truffert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518458671,191,1,1,12,46,z1wbqtd0fz5t5eezjvrbld3h,1,20.9,84.2,2023-03-11T16:12:55.785Z,2023-03-12T01:37:32Z,4088964909,141,67.9,4088964907,140,16.9,4090509847,178,,4088964911,212,11.9,4088964913,213,4.4,4088964905,56,Back,,,,,,,8qlz4omhgfnzyb2cgeou7xn56,A. Theate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518458785,192,1,1,12,49,z1wbqtd0fz5t5eezjvrbld3h,0,13.3,78.6,2023-03-11T16:12:58.256Z,2023-03-12T01:37:31Z,4088965513,212,44.0,4088965505,140,54.0,4088965497,155,,4088965499,56,Center,4088965509,141,62.9,4088965523,1,,4088965517,213,6.0,4090509995,178,,9br2z5cf6stmnidehwo5a8afp,B. Santamaría,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518458797,108,49,1,12,52,9bxav814mkuhueiyivyive82d,1,48.9,35.4,2023-03-11T16:13:01.960Z,2023-03-12T01:37:30Z,,,,,,,,,,,,,,,,,,,,,,,,,6ypo3vp0zupq6s1jbk8rbmq51,Jubal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518458873,109,1,1,12,54,9bxav814mkuhueiyivyive82d,1,49.3,36.6,2023-03-11T16:13:03.565Z,2023-03-12T01:37:29Z,4088966005,212,7.0,4088966001,141,41.3,4088965993,140,55.2,4090510381,178,,4088966009,213,0.5,4088965987,56,Center,,,,,,,6ypo3vp0zupq6s1jbk8rbmq51,Jubal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518458983,110,1,1,12,56,9bxav814mkuhueiyivyive82d,1,53.3,40.9,2023-03-11T16:13:05.217Z,2023-03-12T01:37:28Z,4088966633,56,Back,4088966635,140,44.6,4090510695,178,,4088966641,213,2.2,4088966639,212,15.7,4088966637,141,59.7,,,,,,,46vm60m1v8o9t0aesa0bpr42y,H. Massengo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518459085,111,1,1,12,59,9bxav814mkuhueiyivyive82d,1,43.9,59.6,2023-03-11T16:13:08.981Z,2023-03-12T01:37:27Z,4088967119,56,Back,4088967121,140,37.1,4088967135,213,4.2,4088967131,212,14.3,4088967127,141,41.3,4090510909,178,,,,,,,,5rh9yiue1qnabbwoyweyus5t6,S. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518459139,112,1,1,13,1,9bxav814mkuhueiyivyive82d,1,37.5,34.5,2023-03-11T16:13:11.061Z,2023-03-12T01:37:26Z,4088967451,140,44.1,4088967455,212,7.0,4088967453,141,33.7,4090511111,178,,4088967457,213,6.2,4088967449,56,Back,,,,,,,6ypo3vp0zupq6s1jbk8rbmq51,Jubal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518459373,113,1,1,13,5,9bxav814mkuhueiyivyive82d,1,43.8,21,2023-03-11T16:13:14.382Z,2023-03-12T01:37:25Z,4088968773,212,17.1,4090511227,178,,4088968765,56,Right,4088968775,213,5.5,4088968771,141,2.8,4088968769,140,55.1,,,,,,,7jj9gwpuk49bsm2ru06qb44wl,B. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518459445,114,1,1,13,10,9bxav814mkuhueiyivyive82d,1,64.6,7.6,2023-03-11T16:13:19.527Z,2023-03-12T01:37:23Z,4088969125,140,61.5,4088969131,213,2.7,4088969123,56,Right,4088969129,212,3.7,4090511293,178,,4088969127,141,10.1,,,,,,,tca8ra7ew1b1uny96ku0ql05,A. Zedadka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518459573,115,1,1,13,12,9bxav814mkuhueiyivyive82d,1,58,11.1,2023-03-11T16:13:21.456Z,2023-03-12T01:37:22Z,4088969867,141,12.9,4088969869,212,17.5,4088969865,140,41.4,4088969871,213,3.1,4088969863,56,Back,4090511405,178,,,,,,,,7jj9gwpuk49bsm2ru06qb44wl,B. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518459649,116,1,1,13,15,9bxav814mkuhueiyivyive82d,1,45.6,25.1,2023-03-11T16:13:24.837Z,2023-03-12T01:37:21Z,4088970283,141,52.2,4088970285,212,20.0,4088970281,140,38.1,4088970279,56,Back,4090511457,178,,4088970287,213,2.0,,,,,,,baogzi00mwdclwbvkd618evv9,R. Raveloson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518459683,117,1,1,13,18,9bxav814mkuhueiyivyive82d,1,39.5,54.7,2023-03-11T16:13:27.141Z,2023-03-12T01:37:20Z,4088970483,140,34.7,4088970481,56,Back,4088970487,212,14.9,4088970485,141,75.3,4090511623,178,,4088970489,213,1.9,,,,,,,6ypo3vp0zupq6s1jbk8rbmq51,Jubal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518459903,118,1,1,13,19,9bxav814mkuhueiyivyive82d,1,34.4,73.2,2023-03-11T16:13:28.353Z,2023-03-12T01:37:20Z,4088971455,56,Back,4088971469,213,3.7,4088971457,140,14.8,4088971461,141,54.3,4088971465,212,24.3,4090511767,178,,,,,,,,5rh9yiue1qnabbwoyweyus5t6,S. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518460013,119,1,1,13,24,9bxav814mkuhueiyivyive82d,0,19.1,50.2,2023-03-11T16:13:33.860Z,2023-03-12T01:37:18Z,4088971997,155,,4088972007,212,55.1,4088972005,141,27.7,4088972009,213,6.0,4088971999,56,Center,4088972003,140,69.5,4088972011,1,,4090511849,178,,6wplm29z7qxxmujyc2ml19gix,I. Radu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518767009,2050,67,1,13,29,z1wbqtd0fz5t5eezjvrbld3h,1,25.4,80.4,2023-03-11T16:13:38.809Z,2023-03-12T01:37:18Z,4090637019,233,1117,,,,,,,,,,,,,,,,,,,,,,92qqdiryqd8juqdjq8585476y,A. Truffert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518767007,1117,67,1,13,29,9bxav814mkuhueiyivyive82d,0,74.6,19.6,2023-03-11T16:13:38.810Z,2023-03-12T01:37:17Z,4090637023,233,2050,,,,,,,,,,,,,,,,,,,,,,tca8ra7ew1b1uny96ku0ql05,A. Zedadka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518460191,193,61,1,13,29,z1wbqtd0fz5t5eezjvrbld3h,0,25.9,80,2023-03-11T16:13:38.816Z,2023-03-12T01:37:17Z,4088972991,56,Back,4090512469,178,,,,,,,,,,,,,,,,,,,,92qqdiryqd8juqdjq8585476y,A. Truffert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518460333,120,1,1,13,33,9bxav814mkuhueiyivyive82d,1,76.9,8,2023-03-11T16:13:42.313Z,2023-03-12T01:37:16Z,4088973717,213,1.9,4088973709,141,24.7,4088973713,212,12.0,4090512663,178,,4088973701,56,Center,4088973705,140,73.1,,,,,,,tca8ra7ew1b1uny96ku0ql05,A. Zedadka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518460471,121,1,1,13,35,9bxav814mkuhueiyivyive82d,1,73.2,26.1,2023-03-11T16:13:44.997Z,2023-03-12T01:37:15Z,4088974461,141,91.1,4088974463,212,47.7,4088974467,1,,4089989695,224,,4088974455,155,,4090513207,178,,4088974465,213,1.2,4088974457,56,Left,7jj9gwpuk49bsm2ru06qb44wl,B. Touré,4088974459,140,4089989701,20,4088974453,2,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518767321,1121,67,1,13,40,9bxav814mkuhueiyivyive82d,1,92.6,90.3,2023-03-11T16:13:49.688Z,2023-03-12T01:37:14Z,4090638639,233,2051,,,,,,,,,,,,,,,,,,,,,,512mx8ixg85cbefyan94g82y1,G. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518767319,2051,67,1,13,40,z1wbqtd0fz5t5eezjvrbld3h,0,7.4,9.7,2023-03-11T16:13:49.689Z,2023-03-12T01:37:14Z,4090638649,233,1121,,,,,,,,,,,,,,,,,,,,,,9irgn82qm11logbhup51rg5wp,D. Spence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518460585,122,1,1,13,42,9bxav814mkuhueiyivyive82d,0,96.4,93.3,2023-03-11T16:13:51.358Z,2023-03-12T01:37:12Z,4088975075,141,53.3,4089990187,224,,4090513523,178,,4089990189,72,,4088975073,140,89.8,4088975071,56,Center,4088975077,212,28.1,4088975067,2,,512mx8ixg85cbefyan94g82y1,G. Mensah,4088975069,155,4088975079,213,,,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518460611,194,12,1,13,43,z1wbqtd0fz5t5eezjvrbld3h,1,8.2,48.1,2023-03-11T16:13:52.748Z,2023-03-12T01:37:12Z,4088975227,212,10.1,4088975229,213,5.5,4088975323,15,,4090513727,178,,4088975221,56,Back,4088975225,141,37.1,4088975223,140,14.7,,,,8qlz4omhgfnzyb2cgeou7xn56,A. Theate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518460671,195,49,1,13,44,z1wbqtd0fz5t5eezjvrbld3h,1,14.8,35.5,2023-03-11T16:13:53.493Z,2023-03-12T01:37:11Z,,,,,,,,,,,,,,,,,,,,,,,,,3hd9nxdb54zn4fhbf7qa7x0q1,L. Majer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518460793,196,1,1,13,45,z1wbqtd0fz5t5eezjvrbld3h,0,17.3,35.2,2023-03-11T16:13:54.535Z,2023-03-12T01:37:11Z,4088976213,1,,4088976197,56,Back,4088976199,140,44.4,4088976211,213,0.5,4088976203,141,56.9,4088976207,212,32.1,4088976193,157,,4090514171,178,,3hd9nxdb54zn4fhbf7qa7x0q1,L. Majer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518460871,123,1,1,13,48,9bxav814mkuhueiyivyive82d,1,55.1,42.6,2023-03-11T16:13:57.629Z,2023-03-12T01:37:10Z,4088976615,3,,4088976623,212,21.8,4090514435,388,,4088976617,56,Center,4088976625,213,5.8,4088976621,141,28.2,4088976619,140,73.7,,,,6ypo3vp0zupq6s1jbk8rbmq51,Jubal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518460927,124,1,1,13,50,9bxav814mkuhueiyivyive82d,1,70.1,27.4,2023-03-11T16:13:59.175Z,2023-03-12T01:37:10Z,4088976949,56,Center,4088976961,212,4.4,4088976955,141,31.8,4088976967,213,2.4,4088976953,140,67.0,4090514615,178,,4088976945,3,,,,,tca8ra7ew1b1uny96ku0ql05,A. Zedadka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518460935,125,49,1,13,51,9bxav814mkuhueiyivyive82d,1,64.4,33.8,2023-03-11T16:14:00.158Z,2023-03-12T01:37:09Z,,,,,,,,,,,,,,,,,,,,,,,,,7jj9gwpuk49bsm2ru06qb44wl,B. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518461153,126,1,1,13,55,9bxav814mkuhueiyivyive82d,1,60.3,9.9,2023-03-11T16:14:04.382Z,2023-03-12T01:37:07Z,4088978069,212,14.3,4088978067,141,2.3,4088978065,140,73.0,4088978071,213,5.9,4090515065,178,,4088978063,56,Right,,,,,,,7jj9gwpuk49bsm2ru06qb44wl,B. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518461233,127,1,1,13,57,9bxav814mkuhueiyivyive82d,1,66.6,2,2023-03-11T16:14:07.030Z,2023-03-12T01:37:06Z,4090515277,178,,4088978419,212,6.6,4088978417,141,10.1,4088978421,213,2.2,4088978413,56,Right,4088978415,140,63.1,,,,,,,co59rv08x22hk5itwibbwq191,G. Hein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518461329,128,1,1,14,0,9bxav814mkuhueiyivyive82d,1,58.6,10.2,2023-03-11T16:14:09.667Z,2023-03-12T01:37:05Z,4088978903,140,61.1,4088978901,56,Center,4088978905,141,31.0,4088978907,212,14.4,4090515441,178,,4088978909,213,1.4,,,,,,,7jj9gwpuk49bsm2ru06qb44wl,B. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518461391,129,1,1,14,1,9bxav814mkuhueiyivyive82d,1,58.5,24.7,2023-03-11T16:14:10.811Z,2023-03-12T01:37:05Z,4088979233,140,41.4,4088979231,56,Back,4088979235,141,27.1,4090516725,178,,4088979237,212,18.0,4088979239,213,3.1,,,,,,,46vm60m1v8o9t0aesa0bpr42y,H. Massengo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518461533,130,1,1,14,3,9bxav814mkuhueiyivyive82d,1,49.3,21.3,2023-03-11T16:14:12.919Z,2023-03-12T01:37:04Z,4088979879,140,56.9,4088979877,56,Right,4090516843,178,,4088979883,212,11.4,4088979881,141,9.4,4088979885,213,5.5,,,,,,,6ypo3vp0zupq6s1jbk8rbmq51,Jubal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518461665,131,1,1,14,6,9bxav814mkuhueiyivyive82d,1,55.9,14.1,2023-03-11T16:14:15.486Z,2023-03-12T01:37:03Z,4088980609,56,Back,4088980617,213,2.0,4088980613,141,53.7,4090517113,178,,4088980611,140,43.2,4088980615,212,30.0,,,,,,,7jj9gwpuk49bsm2ru06qb44wl,B. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518461837,132,1,1,14,11,9bxav814mkuhueiyivyive82d,1,45.4,48,2023-03-11T16:14:20.492Z,2023-03-12T01:37:01Z,4088981487,141,27.6,4088981489,212,14.1,4090517287,178,,4088981491,213,4.5,4088981481,56,Back,4088981485,140,43.1,,,,,,,baogzi00mwdclwbvkd618evv9,R. Raveloson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518461963,133,1,1,14,15,9bxav814mkuhueiyivyive82d,0,47.7,18,2023-03-11T16:14:24.693Z,2023-03-12T01:37:00Z,4088982165,213,0.0,4088982161,141,20.6,4088982163,212,43.8,4088982157,56,Right,4088982159,140,89.4,4088982167,1,,4088982153,155,,4090517411,178,,6ypo3vp0zupq6s1jbk8rbmq51,Jubal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518462327,197,12,1,14,18,z1wbqtd0fz5t5eezjvrbld3h,1,13.3,83.2,2023-03-11T16:14:27.339Z,2023-03-12T01:37:00Z,4088984065,167,,4090517523,388,,4088983981,213,1.6,4088983973,56,Back,4088983975,140,12.9,4088986233,15,,4088983979,212,12.0,4088983977,141,100.0,8qlz4omhgfnzyb2cgeou7xn56,A. Theate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518462241,134,5,1,14,20,9bxav814mkuhueiyivyive82d,1,88.2,-1.1,2023-03-11T16:14:29.560Z,2023-03-11T21:48:55Z,4088983575,56,Right,4088983577,347,,4088986697,233,198,,,,,,,,,,,,,,,,6ypo3vp0zupq6s1jbk8rbmq51,Jubal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518462339,198,5,1,14,20,z1wbqtd0fz5t5eezjvrbld3h,0,11.8,101.1,2023-03-11T16:14:29.560Z,2023-03-11T21:48:55Z,4088984011,56,Back,4088984013,347,,4088987105,233,134,,,,,,,,,,,,,,,,8qlz4omhgfnzyb2cgeou7xn56,A. Theate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518462315,135,1,1,14,27,9bxav814mkuhueiyivyive82d,1,82.6,0,2023-03-11T16:14:36.726Z,2023-03-12T01:36:59Z,4088983919,107,,4088983921,56,Right,4088983925,141,6.7,4088983923,140,77.9,4088983929,213,2.3,4088983927,212,7.2,,,,,,,tca8ra7ew1b1uny96ku0ql05,A. Zedadka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518462415,136,1,1,14,28,9bxav814mkuhueiyivyive82d,1,79.2,6.6,2023-03-11T16:14:37.251Z,2023-03-12T01:36:59Z,4088984359,140,87.2,4088984363,212,8.9,4088984357,56,Right,4090518029,178,,4088984365,213,5.9,4088984361,141,2.3,,,,,,,co59rv08x22hk5itwibbwq191,G. Hein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518462437,137,3,1,14,31,9bxav814mkuhueiyivyive82d,0,93,3.2,2023-03-11T16:14:40.232Z,2023-03-12T01:36:57Z,4090518241,178,,4088985777,286,,4088984461,56,Right,4088985773,233,199,4089997641,464,,,,,,,,,,,tca8ra7ew1b1uny96ku0ql05,A. Zedadka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518462581,199,7,1,14,31,z1wbqtd0fz5t5eezjvrbld3h,0,7,96.8,2023-03-11T16:14:40.301Z,2023-03-12T01:36:56Z,4088985155,56,Back,4088985541,233,137,4089997821,385,,4088985159,285,,4090518783,178,,,,,,,,,,,92qqdiryqd8juqdjq8585476y,A. Truffert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518462483,138,61,1,14,31,9bxav814mkuhueiyivyive82d,1,96.3,4.2,2023-03-11T16:14:40.556Z,2023-03-12T01:36:56Z,4090518931,178,,4088984741,56,Right,,,,,,,,,,,,,,,,,,,tca8ra7ew1b1uny96ku0ql05,A. Zedadka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518462511,139,5,1,14,32,9bxav814mkuhueiyivyive82d,0,101.6,3.8,2023-03-11T16:14:41.269Z,2023-03-11T21:49:46Z,4088986477,346,,4088984859,56,Right,4088987031,233,200,,,,,,,,,,,,,,,,tca8ra7ew1b1uny96ku0ql05,A. Zedadka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518462619,200,5,1,14,32,z1wbqtd0fz5t5eezjvrbld3h,1,-1.6,96.2,2023-03-11T16:14:41.269Z,2023-03-11T21:49:45Z,4088985341,56,Back,4088985345,346,,4088986597,233,139,,,,,,,,,,,,,,,,92qqdiryqd8juqdjq8585476y,A. Truffert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518484531,313,43,1,14,45,z1wbqtd0fz5t5eezjvrbld3h,1,0,0,2023-03-11T16:14:54.487Z,2023-03-12T01:41:26Z,4089100587,141,80.3,4089100589,212,22.4,4091052237,144,1,4089100595,237,0,4089100591,213,0.9,4089100581,124,0,4089100585,140,17.7,4089107661,189,0,cym4wbw14zw1jh4jsp3sbyk0l,S. Mandanda,4089100583,56,,,,,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518463547,201,1,1,14,45,z1wbqtd0fz5t5eezjvrbld3h,1,5,53.7,2023-03-11T16:14:54.614Z,2023-03-12T01:36:55Z,4088990309,213,0.6,4088990299,56,Back,4088990297,124,,4088990313,237,,4088990425,189,,4088990301,140,21.8,4088990305,212,21.4,4088990303,141,71.4,cym4wbw14zw1jh4jsp3sbyk0l,S. Mandanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518463687,202,1,1,14,59,z1wbqtd0fz5t5eezjvrbld3h,1,31.4,75.1,2023-03-11T16:15:08.515Z,2023-03-12T01:36:54Z,4088990981,141,95.7,4088990985,212,14.5,4088990973,56,Back,4090412507,178,,4088990977,140,34.8,4088990987,213,1.3,,,,,,,8qlz4omhgfnzyb2cgeou7xn56,A. Theate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518463801,203,1,1,15,2,z1wbqtd0fz5t5eezjvrbld3h,1,39.8,95.6,2023-03-11T16:15:11.193Z,2023-03-12T01:36:52Z,4088991611,140,24.6,4088991615,212,21.4,4088991613,141,74.7,4088991605,56,Back,4088991617,213,3.9,4090412723,178,,,,,,,,92qqdiryqd8juqdjq8585476y,A. Truffert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518463953,204,1,1,15,4,z1wbqtd0fz5t5eezjvrbld3h,1,27.4,79.4,2023-03-11T16:15:13.823Z,2023-03-12T01:36:52Z,4090412941,178,,4088992289,140,32.2,4088992297,212,21.6,4088992293,141,48.5,4088992285,56,Back,4088992303,213,4.9,,,,,,,8qlz4omhgfnzyb2cgeou7xn56,A. Theate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518464119,205,1,1,15,7,z1wbqtd0fz5t5eezjvrbld3h,1,29.4,61.6,2023-03-11T16:15:16.983Z,2023-03-12T01:36:50Z,4088993099,141,74.2,4088993103,212,8.6,4088993097,140,29.8,4090413173,178,,4088993107,213,1.5,4088993093,56,Back,,,,,,,3hd9nxdb54zn4fhbf7qa7x0q1,L. Majer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518464263,206,1,1,15,11,z1wbqtd0fz5t5eezjvrbld3h,1,39.9,85,2023-03-11T16:15:20.788Z,2023-03-12T01:36:49Z,4088993859,140,35.6,4090413585,178,,4088993865,141,59.0,4088993871,213,4.5,4088993855,56,Back,4088993869,212,18.2,,,,,,,8qlz4omhgfnzyb2cgeou7xn56,A. Theate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518464377,207,1,1,15,16,z1wbqtd0fz5t5eezjvrbld3h,1,42.6,40.7,2023-03-11T16:15:25.437Z,2023-03-12T01:36:48Z,4088994423,212,24.4,4088994425,213,4.9,4088994421,141,5.5,4088994417,140,47.2,4090413787,178,,4088994413,56,Back,,,,,,,3hd9nxdb54zn4fhbf7qa7x0q1,L. Majer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518464465,208,1,1,15,19,z1wbqtd0fz5t5eezjvrbld3h,1,44.5,9.6,2023-03-11T16:15:28.654Z,2023-03-12T01:36:47Z,4090413927,178,,4088994841,56,Back,4088994845,141,25.9,4088994843,140,36.6,4088994849,213,2.2,4088994847,212,13.8,,,,,,,9irgn82qm11logbhup51rg5wp,D. Spence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518464601,209,1,1,15,22,z1wbqtd0fz5t5eezjvrbld3h,1,35.4,35,2023-03-11T16:15:31.551Z,2023-03-12T01:36:46Z,4090414017,178,,4088995549,141,68.4,4088995547,140,35.8,4088995551,212,22.7,4088995553,213,1.6,4088995545,56,Back,,,,,,,ayx2iydekv69471d92zmpbbze,C. Wooh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518464671,210,1,1,15,25,z1wbqtd0fz5t5eezjvrbld3h,0,40.2,69.4,2023-03-11T16:15:34.905Z,2023-03-12T01:36:45Z,4090414365,178,,4088995939,213,5.4,4088995941,1,,4088995937,212,53.8,4088995929,196,,4088995927,155,,4088995935,141,10.4,4088995931,56,Right,8qlz4omhgfnzyb2cgeou7xn56,A. Theate,4088995933,140,,,,,74.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518464815,140,1,1,15,29,9bxav814mkuhueiyivyive82d,1,26.5,90,2023-03-11T16:15:38.186Z,2023-03-12T01:36:45Z,4090414653,388,,4088996673,213,0.3,4088996663,3,,4088996671,212,9.7,4088996665,56,Back,4088996669,141,94.4,4088996667,140,35.3,,,,512mx8ixg85cbefyan94g82y1,G. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
