id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/8/value,qualifier/12/value,keyPass,qualifier/13/value,qualifier/10/value,qualifier/14/value
2468495473,101,1,1,11,28,4aghw9tyi8ba3ju1ne83gmf9w,1,11.6,49.2,2022-10-07T19:12:01.544Z,2022-10-08T02:47:11Z,3825413569,140,42.0,3825413573,212,44.0,3825413565,155,,3825413567,56,Back,3825877039,178,,3825413577,1,,3825413575,213,5.5,3825413571,141,4.7,3yk6n0wr6nc0dlm51gwvwi4t1,M. Dupé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468495479,102,61,1,11,30,4aghw9tyi8ba3ju1ne83gmf9w,0,37.8,8.8,2022-10-07T19:12:03.670Z,2022-10-08T02:47:10Z,3825877127,178,,3825413595,56,Back,3825877125,21,,,,,,,,,,,,,,,,,eu71261se8nv26xcd39nrdous,K. Keben,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468495523,122,1,1,11,31,121le8unjfzug3iu9pgkqa1c7,1,49.3,89.8,2022-10-07T19:12:05.389Z,2022-10-08T02:47:10Z,3825413799,141,92.7,3825413801,212,17.9,3825413795,56,Left,3825413797,140,66.2,3825877171,178,,3825413803,213,0.1,3825413793,155,,,,,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468495527,123,49,1,11,34,121le8unjfzug3iu9pgkqa1c7,1,67.2,90.9,2022-10-07T19:12:07.686Z,2022-10-08T02:47:09Z,,,,,,,,,,,,,,,,,,,,,,,,,9mory3y7p8aku035r2kxtvz6d,K. Toko Ekambi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468568397,972,3,1,11,36,121le8unjfzug3iu9pgkqa1c7,0,74.1,94.1,2022-10-07T19:12:09.745Z,2022-10-08T02:47:08Z,3825818121,467,aa0888u38mjc1euhofseazb2t,3825818117,286,,3825818115,56,Left,3825877295,178,,3825818119,465,,,,,,,,,,,9mory3y7p8aku035r2kxtvz6d,K. Toko Ekambi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468495627,124,1,1,11,37,121le8unjfzug3iu9pgkqa1c7,1,75.7,96.1,2022-10-07T19:12:10.909Z,2022-10-08T02:47:08Z,3825414393,56,Center,3825414395,140,73.0,3825414397,141,73.5,3825414399,212,15.6,3825877319,178,,3825414401,213,4.5,,,,,,,9mory3y7p8aku035r2kxtvz6d,K. Toko Ekambi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468495639,125,1,1,11,39,121le8unjfzug3iu9pgkqa1c7,1,76,74.5,2022-10-07T19:12:13.231Z,2022-10-08T02:47:06Z,3825414491,141,56.7,3825414495,213,4.5,3825414493,212,12.3,3825877373,178,,3825414487,56,Center,3825414489,140,73.9,,,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468495665,126,1,1,11,41,121le8unjfzug3iu9pgkqa1c7,1,78.5,52.5,2022-10-07T19:12:14.707Z,2022-10-08T02:47:06Z,3825877393,178,,3825414627,140,87.0,3825414623,56,Center,3825414635,212,9.8,3825414631,141,58.4,3825414639,213,0.4,,,,,,,f4cykd65su8xbme6xdc1iw7o5,A. Lacazette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468495671,127,1,1,11,41,121le8unjfzug3iu9pgkqa1c7,0,85.9,56.8,2022-10-07T19:12:15.288Z,2022-10-08T02:47:05Z,3825877445,178,,3825414663,140,87.8,3825414669,213,5.1,3825414661,56,Center,3825414665,141,50.4,3825414667,212,4.8,,,,,,,d9zax4y92d85x7j63kg7ckvkl,M. Dembélé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468495709,103,1,1,11,42,4aghw9tyi8ba3ju1ne83gmf9w,1,13.7,50.7,2022-10-07T19:12:16.207Z,2022-10-08T02:47:05Z,3825414861,213,0.9,3825414853,56,Back,3825414859,212,17.3,3825414857,141,69.9,3825877475,178,,3825414855,140,24.5,,,,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468495713,104,49,1,11,43,4aghw9tyi8ba3ju1ne83gmf9w,1,24.6,70,2022-10-07T19:12:17.208Z,2022-10-08T02:47:04Z,,,,,,,,,,,,,,,,,,,,,,,,,684cguhktvth28ql6qgvvmcyc,F. Chaïbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468495847,105,1,1,11,48,4aghw9tyi8ba3ju1ne83gmf9w,1,35.8,66.4,2022-10-07T19:12:21.664Z,2022-10-08T02:47:02Z,3825415543,56,Back,3825415555,213,4.4,3825415549,141,38.5,3825877503,178,,3825415553,212,19.8,3825415545,140,30.3,,,,,,,684cguhktvth28ql6qgvvmcyc,F. Chaïbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468495989,106,1,1,11,52,4aghw9tyi8ba3ju1ne83gmf9w,1,38.2,35.4,2022-10-07T19:12:26.057Z,2022-10-08T02:47:01Z,3825877519,178,,3825416331,56,Left,3825416335,141,93.6,3825416337,212,64.7,3825416339,213,0.7,3825416327,155,,3825416333,140,86.9,3825416329,196,,aa0888u38mjc1euhofseazb2t,S. Spierings,,3825416341,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468496003,107,1,1,11,59,4aghw9tyi8ba3ju1ne83gmf9w,1,89,95.9,2022-10-07T19:12:32.639Z,2022-10-08T02:46:59Z,3825416455,212,12.3,3825877535,178,,3825416443,56,Left,3825416457,213,3.5,3825416445,140,78.2,3825416449,141,89.0,,,,,,,1lnktjxx0mux4beo28cl54j1m,T. Dallinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468496015,108,1,1,12,1,4aghw9tyi8ba3ju1ne83gmf9w,0,78.9,87.2,2022-10-07T19:12:34.591Z,2022-10-08T02:46:58Z,3825877591,178,,3825416483,140,80.1,3825416715,236,,3825416721,286,,3825416489,213,0.6,3825416717,233,128,3825416487,212,1.6,3825416485,141,88.6,eswivc2a0iwwdly6ft8eh0ogl,B. Dejaegere,,3825416481,56,,,,,,,,,,,,,,,,,,,,,,,,Left,,,,,
2468496047,128,74,1,12,1,121le8unjfzug3iu9pgkqa1c7,1,20,17.9,2022-10-07T19:12:34.728Z,2022-10-08T02:46:58Z,3825877631,178,,3825416683,56,Back,3825416729,233,108,3825416689,285,,,,,,,,,,,,,,6ovea0xzg9yflmlbjdf1xcmlm,J. Lepenant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468581927,1522,67,1,12,2,121le8unjfzug3iu9pgkqa1c7,1,21.5,14.2,2022-10-07T19:12:35.792Z,2022-10-08T02:49:03Z,3825895377,233,1185,,,,,,,,,,,,,,,,,,,,,,6ovea0xzg9yflmlbjdf1xcmlm,J. Lepenant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468581925,1185,67,1,12,2,4aghw9tyi8ba3ju1ne83gmf9w,0,78.5,85.8,2022-10-07T19:12:35.793Z,2022-10-08T02:46:57Z,3825895381,233,1522,,,,,,,,,,,,,,,,,,,,,,eswivc2a0iwwdly6ft8eh0ogl,B. Dejaegere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468496065,129,1,1,12,2,121le8unjfzug3iu9pgkqa1c7,1,20.6,14.1,2022-10-07T19:12:35.801Z,2022-10-08T02:49:04Z,3825416803,212,14.6,3825416799,140,34.5,3825416805,213,0.1,3825416801,141,15.3,3825877671,178,,3825416797,56,Back,,,,,,,6ovea0xzg9yflmlbjdf1xcmlm,J. Lepenant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468496069,109,45,1,12,4,4aghw9tyi8ba3ju1ne83gmf9w,0,67,86.8,2022-10-07T19:12:37.802Z,2022-10-08T02:46:57Z,3825416995,233,130,3825961929,286,,3825416839,56,Left,,,,,,,,,,,,,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468496071,130,3,1,12,4,121le8unjfzug3iu9pgkqa1c7,1,33,13.2,2022-10-07T19:12:37.802Z,2022-10-08T02:46:56Z,3825818309,465,,3825877711,178,,3825416843,56,Back,3825416931,233,109,3825961927,285,,,,,,,,,,,79nno03ww57p02dz5o0g60rqi,Tetê,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468496079,131,49,1,12,6,121le8unjfzug3iu9pgkqa1c7,1,44.9,14,2022-10-07T19:12:39.718Z,2022-10-08T02:46:56Z,,,,,,,,,,,,,,,,,,,,,,,,,79nno03ww57p02dz5o0g60rqi,Tetê,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468496233,132,1,1,12,10,121le8unjfzug3iu9pgkqa1c7,1,64.7,36.9,2022-10-07T19:12:44.398Z,2022-10-08T02:46:53Z,3825417749,140,67.7,3825417753,212,12.2,3825417747,56,Center,3825417755,213,1.3,3825417751,141,54.2,3825877811,178,,,,,,,,79nno03ww57p02dz5o0g60rqi,Tetê,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468496317,133,1,1,12,13,121le8unjfzug3iu9pgkqa1c7,1,73.9,58.6,2022-10-07T19:12:47.231Z,2022-10-08T02:46:52Z,3825418213,141,79.3,3825418209,140,84.0,3825877829,178,,3825418205,56,Left,3825418217,212,17.6,3825418221,213,0.9,,,,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468496365,134,1,1,12,16,121le8unjfzug3iu9pgkqa1c7,1,84.6,77.9,2022-10-07T19:12:49.895Z,2022-10-08T02:46:51Z,3825418481,213,4.3,3825418473,140,79.1,3825877849,178,,3825418479,212,13.5,3825418471,56,Center,3825418475,141,60.0,,,,,,,9mory3y7p8aku035r2kxtvz6d,K. Toko Ekambi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468496425,135,1,1,12,19,121le8unjfzug3iu9pgkqa1c7,1,77.7,57.9,2022-10-07T19:12:53.030Z,2022-10-08T02:46:50Z,3825877877,178,,3825418781,213,4.7,3825419581,210,13,3825418773,56,Center,3825418779,212,11.8,3825418775,140,77.1,3825418777,141,40.6,,,,d68byfvk16giaur32gqwpwded,C. Tolisso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2468496445,137,13,1,12,20,121le8unjfzug3iu9pgkqa1c7,1,75.8,43.5,2022-10-07T19:12:54.314Z,2022-10-08T02:46:50Z,3825419637,121,,3825419651,55,135,3825419655,102,35.6,3825419657,103,5.6,3825877945,178,,3825419661,328,,3825419665,231,50.1,3825418855,22,,6ovea0xzg9yflmlbjdf1xcmlm,J. Lepenant,,3825419645,29,3825419641,75,,3825418857,18,3825419659,215,,3825419663,230,3825418859,56,3825419033,20,,,,,,,,,,,98.7,,Center,,
2468496475,110,5,1,12,22,4aghw9tyi8ba3ju1ne83gmf9w,1,-0.8,63.4,2022-10-07T19:12:56.127Z,2022-10-08T00:15:54Z,3825419057,346,,3825419087,233,136,3825419055,56,Back,,,,,,,,,,,,,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468496433,136,5,1,12,22,121le8unjfzug3iu9pgkqa1c7,0,100.8,36.6,2022-10-07T19:12:56.127Z,2022-10-08T00:15:55Z,3825418801,346,,3825418799,56,Center,3825419139,233,110,,,,,,,,,,,,,,,,6ovea0xzg9yflmlbjdf1xcmlm,J. Lepenant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468496995,111,1,1,12,44,4aghw9tyi8ba3ju1ne83gmf9w,1,4.8,37,2022-10-07T19:13:17.847Z,2022-10-08T02:46:49Z,3825421767,213,1.4,3825421765,212,8.8,3825421761,140,6.6,3825421757,124,,3825421763,141,49.7,3825421771,237,,3825421759,56,Back,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468497039,112,1,1,12,47,4aghw9tyi8ba3ju1ne83gmf9w,1,6.8,51.4,2022-10-07T19:13:21.302Z,2022-10-08T02:46:48Z,3825422079,56,Back,3825422083,141,87.4,3825422087,213,1.3,3825422085,212,25.2,3825422081,140,12.5,3825878061,178,,,,,,,,3yk6n0wr6nc0dlm51gwvwi4t1,M. Dupé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468568539,822,3,1,12,50,4aghw9tyi8ba3ju1ne83gmf9w,0,13.9,95,2022-10-07T19:13:24.010Z,2022-10-08T02:46:47Z,3825818765,285,,3825818767,465,,3825818769,467,d9zax4y92d85x7j63kg7ckvkl,3825878107,178,,3825818763,56,Back,,,,,,,,,,2o5wwfsh5xhyatdfelh9dzqax,R. Nicolaisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468497047,113,4,1,12,51,4aghw9tyi8ba3ju1ne83gmf9w,1,14.1,94.3,2022-10-07T19:13:24.446Z,2022-10-08T02:46:47Z,3825423211,294,,3825422129,13,,3825422139,152,,3825422149,285,,3825422133,56,Back,3825422393,233,138,,,,,,,2o5wwfsh5xhyatdfelh9dzqax,R. Nicolaisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468497085,138,4,1,12,51,121le8unjfzug3iu9pgkqa1c7,0,85.9,5.7,2022-10-07T19:13:24.447Z,2022-10-08T02:46:47Z,3825422329,13,,3825422333,152,,3825422429,233,113,3825878131,178,,3825435113,294,,3825422331,56,Right,3825422337,286,,,,,d9zax4y92d85x7j63kg7ckvkl,M. Dembélé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468497341,114,1,1,13,7,4aghw9tyi8ba3ju1ne83gmf9w,1,14.7,94,2022-10-07T19:13:40.483Z,2022-10-08T02:46:46Z,3825878161,178,,3825423723,140,14.0,3825423721,56,Back,3825423725,141,83.6,3825423717,5,,3825423727,212,7.1,3825423729,213,4.6,3825423719,152,,2o5wwfsh5xhyatdfelh9dzqax,R. Nicolaisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468497387,115,1,1,13,8,4aghw9tyi8ba3ju1ne83gmf9w,1,14.1,86,2022-10-07T19:13:41.783Z,2022-10-08T02:46:45Z,3825423931,213,0.6,3825878213,178,,3825423921,141,91.8,3825423917,140,19.3,3825423915,56,Back,3825423927,212,6.7,,,,,,,3yk6n0wr6nc0dlm51gwvwi4t1,M. Dupé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468497491,116,1,1,13,13,4aghw9tyi8ba3ju1ne83gmf9w,0,29.2,95.1,2022-10-07T19:13:46.454Z,2022-10-08T02:46:44Z,3825424489,213,5.7,3825878259,178,,3825424487,212,50.9,3825424481,56,Center,3825424485,141,51.8,3825424483,140,68.7,3825424479,155,,3825424491,1,,2o5wwfsh5xhyatdfelh9dzqax,R. Nicolaisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468497565,139,1,1,13,15,121le8unjfzug3iu9pgkqa1c7,0,31.5,49.4,2022-10-07T19:13:49.129Z,2022-10-08T02:46:44Z,3825424829,3,,3825424833,140,33.2,3825878299,388,,3825424839,213,4.9,3825424831,56,Back,3825424835,141,35.2,3825424837,212,9.8,,,,aaaskdins76bd0368sbpt7wq2,C. Lukeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468582203,1197,67,1,13,18,4aghw9tyi8ba3ju1ne83gmf9w,1,64.6,65.8,2022-10-07T19:13:51.638Z,2022-10-08T02:49:04Z,3825896763,233,1564,,,,,,,,,,,,,,,,,,,,,,684cguhktvth28ql6qgvvmcyc,F. Chaïbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468582201,1564,67,1,13,18,121le8unjfzug3iu9pgkqa1c7,0,35.4,34.2,2022-10-07T19:13:51.639Z,2022-10-08T02:30:23Z,3825896781,233,1197,,,,,,,,,,,,,,,,,,,,,,3vu0c0j8n99wz6e2f7fmd2pxx,Thiago Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468497625,117,8,1,13,18,4aghw9tyi8ba3ju1ne83gmf9w,1,63.2,68.8,2022-10-07T19:13:51.894Z,2022-10-08T02:49:04Z,3825425159,56,Center,3825819109,384,,3825878371,178,,,,,,,,,,,,,,,,,684cguhktvth28ql6qgvvmcyc,F. Chaïbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468497655,118,1,1,13,20,4aghw9tyi8ba3ju1ne83gmf9w,1,58.4,56.4,2022-10-07T19:13:54.084Z,2022-10-08T02:46:42Z,3825425343,212,11.2,3825878401,178,,3825425337,140,65.4,3825425335,56,Center,3825425345,213,5.4,3825425341,141,44.0,,,,,,,aa0888u38mjc1euhofseazb2t,S. Spierings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468497679,119,1,1,13,21,4aghw9tyi8ba3ju1ne83gmf9w,1,63,42.1,2022-10-07T19:13:55.046Z,2022-10-08T02:46:42Z,3825425471,212,7.8,3825425473,213,0.5,3825425465,56,Center,3825425467,140,69.4,3825878425,178,,3825425469,141,47.8,,,,,,,anr9qh585ctgk2d17zperhgix,Z. Aboukhlal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468582245,1200,43,1,13,22,4aghw9tyi8ba3ju1ne83gmf9w,1,0,0,2022-10-07T19:13:55.545Z,2022-10-08T00:52:36Z,3825896923,144,82,3825896895,178,0,,,,,,,,,,,,,,,,,,,684cguhktvth28ql6qgvvmcyc,F. Chaïbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468497819,120,1,1,13,22,4aghw9tyi8ba3ju1ne83gmf9w,1,66.9,50.1,2022-10-07T19:13:55.564Z,2022-10-08T02:46:42Z,3825426137,213,5.4,3825426131,140,82.3,3825426135,212,25.4,3825426129,56,Center,3825878483,178,,3825426133,141,21.3,,,,,,,684cguhktvth28ql6qgvvmcyc,F. Chaïbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468497821,121,50,1,13,29,4aghw9tyi8ba3ju1ne83gmf9w,1,87.7,12,2022-10-07T19:14:02.703Z,2022-10-08T02:46:40Z,3825426145,56,Right,3825426367,233,140,3825426147,286,,,,,,,,,,,,,,,,,eu71261se8nv26xcd39nrdous,K. Keben,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468497853,140,7,1,13,29,121le8unjfzug3iu9pgkqa1c7,1,12.3,88,2022-10-07T19:14:02.760Z,2022-10-08T02:46:39Z,3825426331,233,121,3825426283,56,Back,3825878571,178,,3825426285,285,,3825819337,383,,,,,,,,,,,9mory3y7p8aku035r2kxtvz6d,K. Toko Ekambi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468497859,141,49,1,13,29,121le8unjfzug3iu9pgkqa1c7,1,14.4,90.4,2022-10-07T19:14:03.222Z,2022-10-08T02:46:39Z,,,,,,,,,,,,,,,,,,,,,,,,,9mory3y7p8aku035r2kxtvz6d,K. Toko Ekambi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468497899,122,45,1,13,31,4aghw9tyi8ba3ju1ne83gmf9w,0,78.4,9.7,2022-10-07T19:14:04.514Z,2022-10-08T02:30:29Z,3825426497,56,Right,3825426853,286,,3825426849,233,142,,,,,,,,,,,,,,,,aa0888u38mjc1euhofseazb2t,S. Spierings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468497955,142,3,1,13,31,121le8unjfzug3iu9pgkqa1c7,1,21.6,90.3,2022-10-07T19:14:04.514Z,2022-10-08T02:30:30Z,3825426785,285,,3825426783,56,Back,3825426801,233,122,3825819377,465,,3825878671,178,,,,,,,,,,,9mory3y7p8aku035r2kxtvz6d,K. Toko Ekambi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468497957,143,61,1,13,33,121le8unjfzug3iu9pgkqa1c7,0,38.5,93.8,2022-10-07T19:14:07.078Z,2022-10-08T02:46:38Z,3825878759,178,,3825426787,56,Back,,,,,,,,,,,,,,,,,,,9mory3y7p8aku035r2kxtvz6d,K. Toko Ekambi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468497979,123,1,1,13,36,4aghw9tyi8ba3ju1ne83gmf9w,1,38.7,9.3,2022-10-07T19:14:09.821Z,2022-10-08T02:46:38Z,3825426905,56,Back,3825426911,141,2.9,3825426915,212,8.4,3825426921,213,5.7,3825426907,140,45.5,3825878789,178,,,,,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468497985,124,49,1,13,37,4aghw9tyi8ba3ju1ne83gmf9w,1,47.8,4.9,2022-10-07T19:14:10.782Z,2022-10-08T02:46:38Z,,,,,,,,,,,,,,,,,,,,,,,,,aa0888u38mjc1euhofseazb2t,S. Spierings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468498037,125,1,1,13,39,4aghw9tyi8ba3ju1ne83gmf9w,1,43.5,8,2022-10-07T19:14:12.646Z,2022-10-08T02:46:36Z,3825427229,140,43.8,3825427227,56,Back,3825427233,212,7.4,3825878891,178,,3825427231,141,18.9,3825427235,213,1.5,,,,,,,aa0888u38mjc1euhofseazb2t,S. Spierings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468498063,126,1,1,13,41,4aghw9tyi8ba3ju1ne83gmf9w,1,43.5,25.6,2022-10-07T19:14:15.297Z,2022-10-08T02:46:35Z,3825427403,140,49.2,3825427409,213,0.6,3825878921,178,,3825427401,56,Back,3825427405,141,31.0,3825427407,212,7.0,,,,,,,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468498123,127,1,1,13,42,4aghw9tyi8ba3ju1ne83gmf9w,1,50.4,32.6,2022-10-07T19:14:16.197Z,2022-10-08T02:46:35Z,3825427729,140,44.7,3825427733,212,8.3,3825427727,56,Back,3825878963,178,,3825427735,213,3.9,3825427731,141,24.1,,,,,,,eswivc2a0iwwdly6ft8eh0ogl,B. Dejaegere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468498235,128,1,1,13,46,4aghw9tyi8ba3ju1ne83gmf9w,1,43,19.6,2022-10-07T19:14:19.632Z,2022-10-08T02:46:33Z,3825428249,141,31.8,3825428247,140,35.4,3825428253,213,2.3,3825878983,178,,3825428245,56,Back,3825428251,212,11.5,,,,,,,aa0888u38mjc1euhofseazb2t,S. Spierings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468498269,129,1,1,13,47,4aghw9tyi8ba3ju1ne83gmf9w,1,35.5,28.7,2022-10-07T19:14:21.054Z,2022-10-08T02:46:33Z,3825428417,56,Back,3825428425,213,1.6,3825428421,141,65.1,3825879003,178,,3825428419,140,34.2,3825428423,212,24.8,,,,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468498297,130,1,1,13,51,4aghw9tyi8ba3ju1ne83gmf9w,1,36.7,67.8,2022-10-07T19:14:24.551Z,2022-10-08T02:46:32Z,3825428581,212,11.8,3825428579,141,53.6,3825428583,213,5.3,3825428575,56,Back,3825879015,178,,3825428577,140,43.2,,,,,,,2o5wwfsh5xhyatdfelh9dzqax,R. Nicolaisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468498319,131,1,1,13,52,4aghw9tyi8ba3ju1ne83gmf9w,1,44,54.1,2022-10-07T19:14:25.549Z,2022-10-08T02:46:32Z,3825428723,212,19.8,3825428713,56,Back,3825428715,140,25.3,3825428727,213,3.3,3825428719,141,50.7,3825879057,178,,,,,,,,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468498365,132,1,1,13,54,4aghw9tyi8ba3ju1ne83gmf9w,1,22.3,51.6,2022-10-07T19:14:27.604Z,2022-10-08T02:46:32Z,3825428969,140,28.7,3825428979,213,5.1,3825428977,212,17.0,3825428965,56,Back,3825428973,141,28.6,3825879111,178,,,,,,,,3yk6n0wr6nc0dlm51gwvwi4t1,M. Dupé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468498425,133,1,1,13,56,4aghw9tyi8ba3ju1ne83gmf9w,1,28.6,34.5,2022-10-07T19:14:29.973Z,2022-10-08T02:46:31Z,3825429273,140,35.6,3825879147,178,,3825429277,212,16.6,3825429271,56,Back,3825429275,141,12.6,3825429279,213,5.2,,,,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468498465,134,1,1,13,58,4aghw9tyi8ba3ju1ne83gmf9w,1,37.4,15.7,2022-10-07T19:14:32.019Z,2022-10-08T02:46:30Z,3825429499,141,27.7,3825429503,213,0.7,3825429495,56,Back,3825429497,140,46.2,3825879231,178,,3825429501,212,12.3,,,,,,,aa0888u38mjc1euhofseazb2t,S. Spierings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468498501,135,1,1,14,2,4aghw9tyi8ba3ju1ne83gmf9w,1,54.9,25.1,2022-10-07T19:14:35.508Z,2022-10-08T02:46:28Z,3825879255,178,,3825429681,140,62.3,3825429685,212,7.9,3825429687,213,0.2,3825429683,141,27.0,3825429679,56,Center,,,,,,,eswivc2a0iwwdly6ft8eh0ogl,B. Dejaegere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468498531,136,1,1,14,2,4aghw9tyi8ba3ju1ne83gmf9w,1,63.6,27.2,2022-10-07T19:14:36.254Z,2022-10-08T02:46:28Z,3825429849,141,4.6,3825429845,56,Right,3825429853,213,4.4,3825429847,140,59.2,3825879275,178,,3825429851,212,16.0,,,,,,,anr9qh585ctgk2d17zperhgix,Z. Aboukhlal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468498617,137,1,1,14,4,4aghw9tyi8ba3ju1ne83gmf9w,1,61.1,6.4,2022-10-07T19:14:37.998Z,2022-10-08T02:46:28Z,3825879311,178,,3825430337,56,Right,3825430343,212,5.8,3825430339,140,56.6,3825430345,213,2.5,3825430341,141,11.4,,,,,,,eu71261se8nv26xcd39nrdous,K. Keben,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
