id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,keyPass,qualifier/9/value,qualifier/10/value,qualifier/12/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,assist
2494537451,9,1,1,0,14,2b3mar72yy8d6uvat1ka6tn3r,0,32.1,5.9,2023-01-01T19:47:22.994Z,2023-01-02T03:25:26Z,3962984811,56,Back,3962984813,140,44.3,3962984815,141,20.1,3963082415,178,,3962984819,213,0.6,3962984817,212,16.0,,,,,,,cfg0ocm0b2icpagbtnzkrihn9,N. Mukiele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494537453,3,49,1,0,15,3xedluek08t2ka7oypwuullcn,1,57,82,2023-01-01T19:47:24.269Z,2023-01-02T03:25:25Z,,,,,,,,,,,,,,,,,,,,,,,,,3h62hv3ksrnl7n7di2b080y51,S. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494537455,4,1,1,0,17,3xedluek08t2ka7oypwuullcn,1,55.5,90.2,2023-01-01T19:47:25.537Z,2023-01-02T03:25:24Z,3962984831,141,95.5,3962984833,212,11.1,3962984827,56,Left,3962984829,140,65.5,3962984835,213,0.3,3963082533,178,,,,,,,,3h62hv3ksrnl7n7di2b080y51,S. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494537459,5,1,1,0,17,3xedluek08t2ka7oypwuullcn,0,60,98.6,2023-01-01T19:47:26.165Z,2023-01-02T03:25:24Z,3962984849,141,85.2,3962984843,155,,3963082553,178,,3962984847,140,62.7,3962984853,213,5.0,3962984845,56,Left,3962984851,212,9.5,,,,qt2jl9zxkj4lxqzeydbb6hg5,M. Haïdara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494537463,10,44,1,0,19,2b3mar72yy8d6uvat1ka6tn3r,1,43.4,12.3,2023-01-01T19:47:28.263Z,2023-01-02T03:25:24Z,3962984865,56,Back,3962984869,233,6,3962984867,285,,,,,,,,,,,,,,,,,3vx94h32ahujciraspdayj9t6,H. Ekitike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494537461,6,44,1,0,19,3xedluek08t2ka7oypwuullcn,0,56.6,87.7,2023-01-01T19:47:28.264Z,2023-01-02T03:25:23Z,3962984863,286,,3962984861,56,Left,3962984873,233,10,,,,,,,,,,,,,,,,3h62hv3ksrnl7n7di2b080y51,S. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494537465,11,1,1,0,19,2b3mar72yy8d6uvat1ka6tn3r,0,43.8,11.4,2023-01-01T19:47:28.308Z,2023-01-02T03:25:23Z,3962984887,141,33.5,3963082573,388,,3962984889,212,15.0,3962984885,140,44.2,3962984891,213,1.5,3962984883,56,Back,3962984881,3,,,,,3vx94h32ahujciraspdayj9t6,H. Ekitike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494537471,7,1,1,0,25,3xedluek08t2ka7oypwuullcn,1,37.9,67.3,2023-01-01T19:47:33.687Z,2023-01-02T03:25:21Z,3962984925,140,28.3,3962984923,56,Back,3962984931,213,2.5,3962984927,141,78.1,3963082605,178,,3962984929,212,12.5,,,,,,,5jrt4as7f9xt1i1enj2dxx65m,S. Abdul Samed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494537475,8,1,1,0,28,3xedluek08t2ka7oypwuullcn,1,21.6,91.3,2023-01-01T19:47:37.023Z,2023-01-02T03:25:20Z,3963082613,178,,3962984947,213,4.1,3962984939,56,Back,3962984941,140,8.1,3962984943,141,59.4,3962984945,212,25.9,,,,,,,4ezld812zytvbokz97jwycgkp,K. Danso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494537477,9,1,1,0,31,3xedluek08t2ka7oypwuullcn,0,8.2,61.3,2023-01-01T19:47:40.195Z,2023-01-02T03:25:19Z,3962984959,212,45.2,3962984963,1,,3963082645,178,,3962984957,141,18.2,3962984961,213,5.6,3962984953,56,Back,3962984951,155,,3962984955,140,41.0,25cggz2egeqce47yijxadsslx,B. Samba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494537479,12,1,1,0,33,2b3mar72yy8d6uvat1ka6tn3r,0,59,78.1,2023-01-01T19:47:42.157Z,2023-01-02T03:25:19Z,3962984971,56,Center,3962984973,140,69.5,3962984975,141,74.5,3962984979,213,6.1,3962984977,212,11.3,3963082667,388,,3962984969,3,,,,,1vr896w03yky9kmu8x5tjkicp,A. Hakimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494537481,10,1,1,0,35,3xedluek08t2ka7oypwuullcn,1,32.5,33.5,2023-01-01T19:47:44.217Z,2023-01-02T03:25:18Z,3963082715,178,,3962984989,141,13.7,3962984987,140,32.7,3962984991,212,13.5,3962984985,56,Back,3962984993,213,4.7,,,,,,,3h62hv3ksrnl7n7di2b080y51,S. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494537483,11,1,1,0,37,3xedluek08t2ka7oypwuullcn,0,35.3,12.1,2023-01-01T19:47:46.350Z,2023-01-02T03:25:18Z,3962985015,236,,3962985021,286,,3963082751,178,,3962985001,141,7.1,3962984999,140,35.2,3962985017,233,13,3962985003,212,3.4,3962984997,56,Back,bt4yy465bb33u7phdhnlr6pcl,P. Frankowski,3962985005,213,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494537485,13,74,1,0,37,2b3mar72yy8d6uvat1ka6tn3r,1,63.6,88.2,2023-01-01T19:47:46.397Z,2023-01-02T03:25:17Z,3962985027,233,11,3962985007,56,Left,3963082777,178,,3962985009,285,,,,,,,,,,,,,,1vr896w03yky9kmu8x5tjkicp,A. Hakimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494537491,12,5,1,0,39,3xedluek08t2ka7oypwuullcn,1,41.4,-1.6,2023-01-01T19:47:47.627Z,2023-01-02T00:29:39Z,3962985035,56,Back,3962985037,347,,3962985041,233,14,,,,,,,,,,,,,,,,bt4yy465bb33u7phdhnlr6pcl,P. Frankowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494537489,14,5,1,0,39,2b3mar72yy8d6uvat1ka6tn3r,0,58.6,101.6,2023-01-01T19:47:47.627Z,2023-01-02T00:29:40Z,3962985023,56,Left,3962985045,233,12,3962985025,347,,,,,,,,,,,,,,,,,1vr896w03yky9kmu8x5tjkicp,A. Hakimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494537501,13,1,1,0,43,3xedluek08t2ka7oypwuullcn,1,42.2,0,2023-01-01T19:47:51.537Z,2023-01-02T03:25:17Z,3962985077,140,75.9,3962985079,141,3.8,3962985081,212,35.6,3962985075,56,Right,3962985083,213,0.1,3962985073,107,,3962985085,1,,,,,bt4yy465bb33u7phdhnlr6pcl,P. Frankowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494548981,759,3,1,0,48,3xedluek08t2ka7oypwuullcn,0,84.3,9.7,2023-01-01T19:47:56.456Z,2023-01-02T03:25:16Z,3963043265,465,,3963043263,286,,3963082879,178,,3963043261,56,Right,3963043267,467,8z0395s37qe2lqi9qsvyskgk5,,,,,,,,,,64ubq0xra74xaunooi8knyajt,L. Openda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494537503,14,4,1,0,48,3xedluek08t2ka7oypwuullcn,1,85.6,12.4,2023-01-01T19:47:56.865Z,2023-01-02T03:25:16Z,3962985103,286,,3962985101,152,,3962985095,13,,3962985131,233,15,3962985099,56,Right,3962985097,294,,,,,,,,64ubq0xra74xaunooi8knyajt,L. Openda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494537509,15,4,1,0,48,2b3mar72yy8d6uvat1ka6tn3r,0,14.4,87.6,2023-01-01T19:47:56.866Z,2023-01-02T03:25:15Z,3962985121,56,Back,3962985123,152,,3962985125,285,,3962985117,13,,3962985135,233,14,3963082915,178,,3962985119,294,,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494537541,15,1,1,1,36,3xedluek08t2ka7oypwuullcn,0,85.8,12.8,2023-01-01T19:48:44.754Z,2023-01-02T03:25:15Z,3962985309,140,93.0,3962985315,213,1.2,3962985311,141,39.2,3962985307,56,Center,3962985313,212,19.5,3962985303,155,,3963082927,178,,3962985301,5,,bt4yy465bb33u7phdhnlr6pcl,P. Frankowski,3963043421,224,,3962985299,2,3962985305,152,3963043423,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494537547,16,12,1,1,37,2b3mar72yy8d6uvat1ka6tn3r,1,6.6,63.7,2023-01-01T19:48:45.546Z,2023-01-02T03:25:14Z,3962985329,213,4.7,3963083051,388,,3962985331,15,,3962985327,212,8.9,3962985323,140,6.1,3962985321,56,Back,3962985325,141,50.7,,,,7fmhqt5geme4yv9cfnsp5lec5,M. Verratti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494537609,25,12,1,1,37,2b3mar72yy8d6uvat1ka6tn3r,1,5.4,53.8,2023-01-01T19:48:46.001Z,2023-01-02T03:25:14Z,3962985617,15,,3963083079,178,,3962985615,213,4.7,3962985609,140,5.8,3962985613,212,16.7,3962985607,56,Back,3962985611,141,29.3,,,,8z0395s37qe2lqi9qsvyskgk5,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494537551,18,15,1,1,40,3xedluek08t2ka7oypwuullcn,1,93.9,73.7,2023-01-01T19:48:48.562Z,2023-01-02T03:25:13Z,3962985645,64,,3962985715,230,99.1,3962985681,72,,3962985345,56,Center,3962985703,102,50.6,3962985717,231,56,3962985679,24,,3962985709,458,,3h62hv3ksrnl7n7di2b080y51,S. Fofana,3963043759,108,,3962985685,82,3963083111,178,3962985711,146,96.0,3963043757,78,3962985707,328,3962985713,147,64.3,3962985687,233,17,3962985705,103,19,,,,,,,,,,,,,,,,,
2494537553,17,10,1,1,40,2b3mar72yy8d6uvat1ka6tn3r,1,3.8,35,2023-01-01T19:48:48.815Z,2023-01-02T03:25:13Z,3963083167,178,,3962985355,94,,3962985691,233,18,3962985357,56,Back,,,,,,,,,,,,,5qg0coudjinnt978myh4n4n2t,Danilo Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494537543,16,43,1,1,40,3xedluek08t2ka7oypwuullcn,1,0,0,2023-01-01T19:48:49.152Z,2023-01-01T22:28:00Z,3963043635,144,61,3962985317,56,Center,,,,,,,,,,,,,,,,,,,bt4yy465bb33u7phdhnlr6pcl,P. Frankowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494537545,17,43,1,1,40,3xedluek08t2ka7oypwuullcn,1,0,0,2023-01-01T19:48:49.252Z,2023-01-01T22:28:02Z,3963043665,144,61,3962985319,56,Center,,,,,,,,,,,,,,,,,,,bt4yy465bb33u7phdhnlr6pcl,P. Frankowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494537555,19,1,1,1,41,3xedluek08t2ka7oypwuullcn,0,97.5,70.5,2023-01-01T19:48:49.776Z,2023-01-02T03:25:13Z,3962985369,140,96.0,3962985367,56,Center,3962985375,213,4.4,3963083207,178,,3962985373,212,4.6,3962985371,141,64.1,,,,,,,3h62hv3ksrnl7n7di2b080y51,S. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494537557,18,8,1,1,41,2b3mar72yy8d6uvat1ka6tn3r,1,3.3,35.6,2023-01-01T19:48:49.968Z,2023-01-02T03:25:12Z,3963083281,178,,3962985379,56,Back,3963043841,384,,,,,,,,,,,,,,,,,5qg0coudjinnt978myh4n4n2t,Danilo Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494537565,19,49,1,1,44,2b3mar72yy8d6uvat1ka6tn3r,1,10.3,17.9,2023-01-01T19:48:52.537Z,2023-01-02T03:25:12Z,,,,,,,,,,,,,,,,,,,,,,,,,1vr896w03yky9kmu8x5tjkicp,A. Hakimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494537575,20,1,1,1,48,2b3mar72yy8d6uvat1ka6tn3r,1,36.6,0.1,2023-01-01T19:48:57.160Z,2023-01-02T03:25:09Z,3963083503,178,,3962985443,56,Back,3962985449,212,10.7,3962985447,141,12.5,3962985451,213,2.2,3962985445,140,30.3,,,,,,,1vr896w03yky9kmu8x5tjkicp,A. Hakimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494537585,21,1,1,1,51,2b3mar72yy8d6uvat1ka6tn3r,1,41.1,15.1,2023-01-01T19:48:59.746Z,2023-01-02T03:25:08Z,3962985485,141,77.4,3962985491,1,,3962985483,140,46.2,3962985481,56,Back,3963083535,178,,3962985487,212,42.7,3962985479,196,,3962985489,213,1.4,f3v58fkymhrprt5gs0ccm29xx,Fabián Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494537587,20,45,1,1,56,3xedluek08t2ka7oypwuullcn,0,46.7,17.8,2023-01-01T19:49:04.470Z,2023-01-02T03:25:07Z,3962985513,233,22,3962985495,56,Back,3962985497,285,,,,,,,,,,,,,,,,,7izciy79i6d6h7usfr8mcmh91,F. Sotoca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494537591,22,3,1,1,56,2b3mar72yy8d6uvat1ka6tn3r,1,53.3,82.2,2023-01-01T19:49:04.470Z,2023-01-02T03:25:07Z,3962985509,233,20,3963083595,178,,3962985505,56,Left,3963044059,465,,3962985507,286,,,,,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494537597,23,1,1,2,1,2b3mar72yy8d6uvat1ka6tn3r,1,80.9,83.3,2023-01-01T19:49:09.456Z,2023-01-02T03:25:05Z,3962985539,213,3.9,3963083677,178,,3962985537,212,9.6,3962985533,140,74.2,3962985531,56,Center,3962985535,141,73.6,,,,,,,5e9ilgrz3tzg9kd1gk3yvrahh,K. Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494537599,24,4,1,2,5,2b3mar72yy8d6uvat1ka6tn3r,1,78.3,86.2,2023-01-01T19:49:13.583Z,2023-01-02T03:25:03Z,3962985551,286,,3962985547,152,,3963044293,295,,3962985543,13,,3962985545,56,Left,3962985571,233,21,,,,,,,dsmcqfl0e1be4ag7czbnolo15,Carlos Soler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494537603,21,4,1,2,5,3xedluek08t2ka7oypwuullcn,0,21.7,13.8,2023-01-01T19:49:13.584Z,2023-01-02T03:25:02Z,3962985563,56,Back,3963083737,178,,3962985561,13,,3962985575,233,24,3962985565,152,,3962985569,285,,3963044301,295,,,,,5jrt4as7f9xt1i1enj2dxx65m,S. Abdul Samed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494537629,26,1,1,2,58,2b3mar72yy8d6uvat1ka6tn3r,1,75.7,87.2,2023-01-01T19:50:06.940Z,2023-01-02T03:25:02Z,3962985765,212,35.7,3962985855,154,,3962985769,1,,3962985767,213,5.1,3962985751,2,,3963044555,20,,3962985753,5,,3962985761,140,88.9,dsmcqfl0e1be4ag7czbnolo15,Carlos Soler,3962985757,152,,3962985763,141,3962985759,56,3963044553,223,,3962985755,155,3963083767,178,3962985853,210,13,,,,,,,1,38.8,Center,,,,,,,,,,,,,,
2494537635,27,44,1,3,0,2b3mar72yy8d6uvat1ka6tn3r,1,90.4,42.6,2023-01-01T19:50:08.582Z,2023-01-02T03:25:01Z,3962985781,56,Center,3962985783,286,,3962985799,233,22,,,,,,,,,,,,,,,,3vx94h32ahujciraspdayj9t6,H. Ekitike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494537631,22,44,1,3,0,3xedluek08t2ka7oypwuullcn,0,9.6,57.4,2023-01-01T19:50:08.583Z,2023-01-02T03:25:01Z,3962985773,56,Back,3962985775,285,,3962985803,233,27,,,,,,,,,,,,,,,,bt4yy465bb33u7phdhnlr6pcl,P. Frankowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494537637,28,13,1,3,0,2b3mar72yy8d6uvat1ka6tn3r,1,88.9,40.2,2023-01-01T19:50:08.625Z,2023-01-02T03:25:01Z,3963044673,17,,3962985867,102,41.0,3962985861,154,,3962985863,55,26,3962985859,29,,3962985837,24,,3962985843,328,,3962985873,231,47.9,3vx94h32ahujciraspdayj9t6,H. Ekitike,3962985791,56,Center,3962985871,230,3962985869,103,3963044675,84,,3962985839,15,3963083853,388,,,,,,,,,,,98.6,19.4,,,,,,,,,,,,,,
2494537633,23,5,1,3,2,3xedluek08t2ka7oypwuullcn,1,-1.3,62.5,2023-01-01T19:50:10.606Z,2023-01-02T00:32:30Z,3962985779,346,,3962985819,233,29,3962985777,56,Back,,,,,,,,,,,,,,,,bt4yy465bb33u7phdhnlr6pcl,P. Frankowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494537641,29,5,1,3,2,2b3mar72yy8d6uvat1ka6tn3r,0,101.3,37.5,2023-01-01T19:50:10.606Z,2023-01-02T00:32:30Z,3962985811,346,,3962985809,56,Center,3962985823,233,23,,,,,,,,,,,,,,,,3vx94h32ahujciraspdayj9t6,H. Ekitike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494537651,24,1,1,3,15,3xedluek08t2ka7oypwuullcn,1,3.4,56,2023-01-01T19:50:23.651Z,2023-01-02T03:25:00Z,3962985893,124,,3962985895,56,Back,3962985907,237,,3962985903,213,5.0,3962985935,189,,3962985901,212,9.3,3962985899,141,43.1,3962985897,140,6.2,25cggz2egeqce47yijxadsslx,B. Samba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
