id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/9/value,qualifier/13/value,qualifier/15/value,qualifier/14/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist
2482430259,7,1,1,0,19,4aghw9tyi8ba3ju1ne83gmf9w,1,49.7,13.9,2022-11-06T14:00:37.429Z,2022-11-07T02:12:36Z,3899135843,140,62.7,3899135847,141,18.6,3899135835,3,,3899135853,213,0.2,3901404659,388,,3899135851,212,14.0,3899135839,56,Right,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482430263,8,49,1,0,20,4aghw9tyi8ba3ju1ne83gmf9w,1,61.1,17.7,2022-11-06T14:00:38.864Z,2022-11-07T02:12:35Z,,,,,,,,,,,,,,,,,,,,,,,,,eswivc2a0iwwdly6ft8eh0ogl,B. Dejaegere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482430273,9,1,1,0,21,4aghw9tyi8ba3ju1ne83gmf9w,0,60.4,17.8,2022-11-06T14:00:39.516Z,2022-11-07T02:12:35Z,3901405189,178,,3899135919,212,2.9,3899135913,56,Right,3899135917,141,14.9,3899135921,213,3.9,3899135915,140,58.4,,,,,,,eswivc2a0iwwdly6ft8eh0ogl,B. Dejaegere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482859775,928,67,1,0,22,4t4hod56fsj7utpjdor8so5q6,1,43.8,85.9,2022-11-06T14:00:40.096Z,2022-11-07T02:12:34Z,3901490841,233,862,,,,,,,,,,,,,,,,,,,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482859771,862,67,1,0,22,4aghw9tyi8ba3ju1ne83gmf9w,0,56.2,14.1,2022-11-06T14:00:40.097Z,2022-11-07T02:12:34Z,3901490847,233,928,,,,,,,,,,,,,,,,,,,,,,aa0888u38mjc1euhofseazb2t,S. Spierings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482430281,5,8,1,0,22,4t4hod56fsj7utpjdor8so5q6,1,44,83.5,2022-11-06T14:00:40.112Z,2022-11-07T02:12:34Z,3900570653,384,,3901405399,178,,3899135945,56,Back,,,,,,,,,,,,,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482499715,430,1,1,0,22,4t4hod56fsj7utpjdor8so5q6,0,41.8,85.3,2022-11-06T14:00:40.530Z,2022-11-07T02:12:33Z,3900573179,56,Back,3900573183,141,93.4,3900573187,213,2.8,3900573181,140,28.3,3901405687,178,,3900573185,212,15.2,,,,,,,csvqjyuk06gzvjm408513nydx,T. Minamino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482499499,429,43,1,0,23,4t4hod56fsj7utpjdor8so5q6,1,0,0,2022-11-06T14:00:40.889Z,2022-11-06T14:49:11Z,3899509539,56,Back,3899509649,144,8,,,,,,,,,,,,,,,,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482430319,10,3,1,0,24,4aghw9tyi8ba3ju1ne83gmf9w,0,61.1,3.8,2022-11-06T14:00:41.899Z,2022-11-07T02:12:33Z,3900573939,465,,3901405975,178,,3899136133,286,,3899136131,56,Right,3899511405,233,431,,,,,,,,,,cphxr8p8dhc1qeqfgdt7is4ph,Rafael Ratão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482499833,431,7,1,0,24,4t4hod56fsj7utpjdor8so5q6,1,38.9,96.2,2022-11-06T14:00:42.445Z,2022-11-07T02:12:33Z,3899511363,56,Back,3900573727,383,,3899511365,285,,3901406049,178,,3899511381,233,10,,,,,,,,,,csvqjyuk06gzvjm408513nydx,T. Minamino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482430331,6,49,1,0,26,4t4hod56fsj7utpjdor8so5q6,1,38.4,97.9,2022-11-06T14:00:44.123Z,2022-11-07T02:12:32Z,,,,,,,,,,,,,,,,,,,,,,,,,csvqjyuk06gzvjm408513nydx,T. Minamino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482430345,7,3,1,0,26,4t4hod56fsj7utpjdor8so5q6,0,40.6,96.5,2022-11-06T14:00:44.409Z,2022-11-07T02:12:31Z,3899136229,286,,3900635927,464,,3899136361,233,11,3899136227,56,Back,3901406399,178,,,,,,,,,,,csvqjyuk06gzvjm408513nydx,T. Minamino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482430367,11,7,1,0,26,4aghw9tyi8ba3ju1ne83gmf9w,1,59.4,3.5,2022-11-06T14:00:44.832Z,2022-11-07T02:12:31Z,3900636047,384,,3899136341,233,7,3899136325,56,Right,3901406567,178,,3899136327,285,,,,,,,,,,,cphxr8p8dhc1qeqfgdt7is4ph,Rafael Ratão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482705569,822,49,1,0,28,4aghw9tyi8ba3ju1ne83gmf9w,1,61.6,10.7,2022-11-06T14:00:46.116Z,2022-11-07T02:12:31Z,,,,,,,,,,,,,,,,,,,,,,,,,aa0888u38mjc1euhofseazb2t,S. Spierings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482430401,12,1,1,0,28,4aghw9tyi8ba3ju1ne83gmf9w,1,61.6,10.1,2022-11-06T14:00:46.172Z,2022-11-07T02:12:30Z,3899136479,141,5.8,3899136475,56,Right,3899136481,212,3.7,3901406837,178,,3899136477,140,63.8,3899136483,213,5.4,,,,,,,aa0888u38mjc1euhofseazb2t,S. Spierings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482497551,388,1,1,0,28,4aghw9tyi8ba3ju1ne83gmf9w,1,64.3,1.6,2022-11-06T14:00:46.774Z,2022-11-07T02:12:30Z,3899499011,212,2.7,3899499009,141,4.4,3899499013,213,2.4,3899499007,140,62.5,3901407281,178,,3899499005,56,Right,,,,,,,eswivc2a0iwwdly6ft8eh0ogl,B. Dejaegere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482430431,14,1,1,0,29,4aghw9tyi8ba3ju1ne83gmf9w,1,61.2,2,2022-11-06T14:00:47.601Z,2022-11-07T02:12:30Z,3899136655,141,17.6,3899136653,140,63.0,3901407809,178,,3899136657,212,10.8,3899136649,56,Right,3899136659,213,1.4,,,,,,,cphxr8p8dhc1qeqfgdt7is4ph,Rafael Ratão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482430411,13,43,1,0,31,4aghw9tyi8ba3ju1ne83gmf9w,1,0,0,2022-11-06T14:00:49.059Z,2022-11-06T18:40:21Z,3900637127,144,49,,,,,,,,,,,,,,,,,,,,,,cphxr8p8dhc1qeqfgdt7is4ph,Rafael Ratão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482430481,15,1,1,0,31,4aghw9tyi8ba3ju1ne83gmf9w,1,63.6,15.8,2022-11-06T14:00:49.665Z,2022-11-07T02:12:28Z,3901408547,178,,3899136913,141,33.7,3899136909,56,Center,3899136917,213,2.4,3899136911,140,51.5,3899136915,212,17.6,,,,,,,aa0888u38mjc1euhofseazb2t,S. Spierings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482430495,16,1,1,0,33,4aghw9tyi8ba3ju1ne83gmf9w,1,54.9,34,2022-11-06T14:00:51.273Z,2022-11-07T02:12:28Z,3901408905,178,,3899136987,212,12.2,3899136983,140,43.6,3899136985,141,38.3,3899136981,56,Back,3899136989,213,2.9,,,,,,,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482430547,17,1,1,0,34,4aghw9tyi8ba3ju1ne83gmf9w,1,43.6,39.1,2022-11-06T14:00:52.560Z,2022-11-07T02:12:28Z,3899137265,140,56.5,3899137269,212,28.5,3899137271,213,1.1,3901409205,178,,3899137267,141,75.9,3899137263,56,Center,,,,,,,2o5wwfsh5xhyatdfelh9dzqax,R. Nicolaisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482430593,18,1,1,0,38,4aghw9tyi8ba3ju1ne83gmf9w,0,60.8,84.6,2022-11-06T14:00:56.790Z,2022-11-07T02:12:27Z,3899137559,213,6.2,3901409409,178,,3899137561,1,,3899137555,141,77.6,3899137551,56,Center,3899137557,212,42.2,3899137553,140,100.0,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482431179,8,5,1,0,42,4t4hod56fsj7utpjdor8so5q6,1,-0.9,32,2022-11-06T14:01:00.292Z,2022-11-06T22:39:34Z,3899145845,233,19,3899140555,56,Back,3899140557,346,,,,,,,,,,,,,,,,,csvqjyuk06gzvjm408513nydx,T. Minamino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482430601,19,5,1,0,42,4aghw9tyi8ba3ju1ne83gmf9w,0,100.9,68,2022-11-06T14:01:00.292Z,2022-11-06T22:39:35Z,3899145901,233,8,3899137593,56,Center,3899137595,346,,,,,,,,,,,,,,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482431209,9,1,1,1,4,4t4hod56fsj7utpjdor8so5q6,1,4.8,51.4,2022-11-06T14:01:22.360Z,2022-11-07T02:12:27Z,3899140703,56,Center,3899140705,140,52.1,3899140701,124,,3899140715,1,,3899140711,212,52.3,3899140717,74,,3899140709,141,75.6,3899140713,213,0.3,d3xdl3p9vd1c0m316oq2pblxx,A. Nübel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482500619,432,1,1,1,6,4t4hod56fsj7utpjdor8so5q6,0,50.8,74.3,2022-11-06T14:01:24.600Z,2022-11-07T02:12:26Z,3899515387,213,5.5,3899515383,141,60.5,3901412295,178,,3899515385,212,14.0,3900643055,168,,3899515381,140,60.7,3899515379,56,Center,,,,28x7i681wkjueanvkevew3bh1,A. Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482431145,20,8,1,1,7,4aghw9tyi8ba3ju1ne83gmf9w,1,40.4,39.2,2022-11-06T14:01:25.881Z,2022-11-07T02:12:26Z,3901412501,178,,3899140405,56,Back,3900644619,385,,,,,,,,,,,,,,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482706837,887,61,1,1,8,4t4hod56fsj7utpjdor8so5q6,1,59.4,57.1,2022-11-06T14:01:25.958Z,2022-11-07T02:12:26Z,3900644213,56,Center,3901412663,178,,,,,,,,,,,,,,,,,,,,2xmc0gsdslrnsu6ua40kbh32t,K. Volland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482706975,823,49,1,1,9,4aghw9tyi8ba3ju1ne83gmf9w,1,43.1,43.5,2022-11-06T14:01:27.215Z,2022-11-07T02:12:25Z,,,,,,,,,,,,,,,,,,,,,,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482498623,389,1,1,1,9,4aghw9tyi8ba3ju1ne83gmf9w,1,43.1,43.5,2022-11-06T14:01:27.239Z,2022-11-07T02:12:25Z,3899504791,212,10.1,3899504793,213,1.2,3899504789,141,57.5,3899504787,140,46.2,3901412915,178,,3899504785,56,Back,,,,,,,4c4ghf9zlkof83n5mnmva61d6,A. Rouault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482431163,21,43,1,1,9,4aghw9tyi8ba3ju1ne83gmf9w,1,0,0,2022-11-06T14:01:27.797Z,2022-11-06T18:43:19Z,3900645231,144,49,,,,,,,,,,,,,,,,,,,,,,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482431339,23,43,1,1,12,4aghw9tyi8ba3ju1ne83gmf9w,1,0,0,2022-11-06T14:01:30.133Z,2022-11-06T14:48:32Z,3899141407,56,Left,3899506565,144,1,3899141411,141,84.9,3899141415,212,15.9,3899141417,213,1.0,3899141409,140,51.8,,,,,,,aa0888u38mjc1euhofseazb2t,S. Spierings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482431211,22,1,1,1,12,4aghw9tyi8ba3ju1ne83gmf9w,1,48,65.5,2022-11-06T14:01:30.213Z,2022-11-07T02:12:24Z,3899140721,56,Left,3899140725,141,89.4,3899140723,140,57.0,3899140727,212,18.8,3901413225,178,,3899140729,213,1.0,,,,,,,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482431395,24,1,1,1,17,4aghw9tyi8ba3ju1ne83gmf9w,1,77.5,85.7,2022-11-06T14:01:35.252Z,2022-11-07T02:12:22Z,3899141669,140,86.1,3899141675,213,0.7,3899141671,141,96.2,3899141673,212,11.5,3901413851,178,,3899141667,56,Left,,,,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482431401,25,3,1,1,19,4aghw9tyi8ba3ju1ne83gmf9w,0,84.6,88.3,2022-11-06T14:01:37.459Z,2022-11-07T02:12:21Z,3900646175,464,,3901414027,178,,3899141701,56,Left,3899141927,233,10,3899141703,286,,,,,,,,,,,b3xdln1shzyzwkhzdmbb2fqax,V. Birmančević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482431425,10,7,1,1,20,4t4hod56fsj7utpjdor8so5q6,1,15.4,11.7,2022-11-06T14:01:38.033Z,2022-11-07T02:12:21Z,3899141895,233,25,3901414213,178,,3900646255,383,,3899141799,56,Back,3899141801,285,,,,,,,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482431429,11,49,1,1,21,4t4hod56fsj7utpjdor8so5q6,1,18.2,7.6,2022-11-06T14:01:39.805Z,2022-11-07T02:12:20Z,,,,,,,,,,,,,,,,,,,,,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482860319,874,83,1,1,22,4aghw9tyi8ba3ju1ne83gmf9w,1,81.4,95.1,2022-11-06T14:01:40.721Z,2022-11-07T02:12:19Z,3901493729,399,520403,,,,,,,,,,,,,,,,,,,,,,b3xdln1shzyzwkhzdmbb2fqax,V. Birmančević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482431625,12,1,1,1,27,4t4hod56fsj7utpjdor8so5q6,0,4.1,3.9,2022-11-06T14:01:45.341Z,2022-11-07T02:12:18Z,3899142829,140,39.0,3899142835,213,6.2,3899142827,56,Back,3901414795,178,,3899142831,141,0.0,3899142837,1,,3899142825,157,,3899142833,212,36.9,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482431631,13,5,1,1,30,4t4hod56fsj7utpjdor8so5q6,0,34.6,-1.7,2022-11-06T14:01:47.973Z,2022-11-06T22:41:58Z,3899143427,233,26,3899142873,56,Back,3899142875,347,,,,,,,,,,,,,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482431715,26,5,1,1,30,4aghw9tyi8ba3ju1ne83gmf9w,1,65.4,101.7,2022-11-06T14:01:47.973Z,2022-11-06T22:41:57Z,3899143325,347,,3899143319,56,Left,3899143379,233,13,,,,,,,,,,,,,,,,b3xdln1shzyzwkhzdmbb2fqax,V. Birmančević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482431779,27,1,1,1,31,4aghw9tyi8ba3ju1ne83gmf9w,1,80.6,100,2022-11-06T14:01:49.834Z,2022-11-07T02:12:18Z,3899143619,56,Left,3899143629,212,14.3,3899143615,107,,3899143623,140,68.0,3899143631,213,3.5,3899143627,141,93.6,,,,,,,ccc0ytvrgtomxfunopwy2kij9,I. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482431825,28,1,1,1,34,4aghw9tyi8ba3ju1ne83gmf9w,1,73.5,94.9,2022-11-06T14:01:52.061Z,2022-11-07T02:12:17Z,3899143849,56,Center,3899143851,140,74.7,3899143855,141,77.7,3899143861,213,4.8,3901415447,178,,3899143859,212,11.8,,,,,,,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482431929,29,1,1,1,35,4aghw9tyi8ba3ju1ne83gmf9w,1,80.6,77,2022-11-06T14:01:52.941Z,2022-11-07T02:12:17Z,3899144311,140,71.1,3899144309,56,Left,3899144317,212,10.4,3899144323,213,2.8,3899144313,141,81.5,3901416005,178,,,,,,,,anr9qh585ctgk2d17zperhgix,Z. Aboukhlal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482431937,30,3,1,1,36,4aghw9tyi8ba3ju1ne83gmf9w,0,80.8,79.3,2022-11-06T14:01:54.108Z,2022-11-07T02:12:16Z,3901417015,178,,3899511031,286,,3901335655,233,888,3900649033,465,,3899144341,56,Left,,,,,,,,,,eswivc2a0iwwdly6ft8eh0ogl,B. Dejaegere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482707605,888,7,1,1,36,4t4hod56fsj7utpjdor8so5q6,0,19.2,20.7,2022-11-06T14:01:54.493Z,2022-11-07T02:12:16Z,3901417147,178,,3901335651,233,30,3900648685,285,,3900649183,385,,3900648683,56,Back,,,,,,,,,,2rio84cmao72sc7lnsodwzzhm,M. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482707631,824,61,1,1,36,4aghw9tyi8ba3ju1ne83gmf9w,1,81.2,80.2,2022-11-06T14:01:54.540Z,2022-11-07T02:12:15Z,3901417259,178,,3900648831,56,Left,,,,,,,,,,,,,,,,,,,eswivc2a0iwwdly6ft8eh0ogl,B. Dejaegere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482431889,14,49,1,1,38,4t4hod56fsj7utpjdor8so5q6,1,10.3,21.8,2022-11-06T14:01:56.280Z,2022-11-07T02:12:15Z,,,,,,,,,,,,,,,,,,,,,,,,,adb8skc3qbvgunhzd9651lij8,Vanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
